------Generation 0------
Rule  1: b4122a44bb, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 65: 4144391282, Class:  1, CF:0.999973, Len: 10, Fitness_tra: 0
Rule 66: 212b297122, Class:  1, CF:0.99172, Len: 10, Fitness_tra: 0
Rule 67: 41bb41b742, Class:  1, CF:0.971356, Len: 10, Fitness_tra: 0
Rule 68: 1b27d14224, Class:  1, CF:0.999766, Len: 10, Fitness_tra: 0
Rule 69: 7b742e7114, Class:  1, CF:0.983366, Len: 10, Fitness_tra: 0
Rule 70: 284b152174, Class:  1, CF:0.802534, Len: 10, Fitness_tra: 0
Rule 71: b244512717, Class:  1, CF:0.91892, Len: 10, Fitness_tra: 0
Rule 72: 2214d61121, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 73: 14145178cc, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 74: 722b517c22, Class:  1, CF:0.998936, Len: 10, Fitness_tra: 0
Rule 75: 81d7894a3d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 76: b117d12412, Class:  1, CF:0.99043, Len: 10, Fitness_tra: 0
Rule 77: 7b1256bb47, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 78: 11b253bb71, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 79: b142254b72, Class:  1, CF:0.940232, Len: 10, Fitness_tra: 0
Rule 80: 1ad2552361, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 81: 7712f327b2, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 82: 4a5b1d7668, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 83: 42c1117112, Class:  1, CF:0.923429, Len: 10, Fitness_tra: 0
Rule 84: 1142117727, Class:  1, CF:0.942887, Len: 10, Fitness_tra: 0
Rule 85: c51b51193d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 86: 2111d17112, Class:  1, CF:0.994432, Len: 10, Fitness_tra: 0
Rule 87: c62731b312, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 88: 24b2a67442, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 89: 2111511165, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 90: 424b6a4442, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 91: 412b112224, Class:  1, CF:0.997169, Len:  0, Fitness_tra: 0
Rule 92: b5141111b7, Class:  0, CF:0.831115, Len: 10, Fitness_tra: 0
Rule 93: 44718522b2, Class:  1, CF:0.995914, Len: 10, Fitness_tra: 0
Rule 94: cc5751b144, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 95: a01125bbbb, Class:  1, CF:0.638413, Len:  9, Fitness_tra: 0
Rule 96: 7a12c5d42b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 97: b24171ad02, Class:  1, CF:  1, Len:  9, Fitness_tra: 9
Rule 98: 0000101101, Class:  0, CF:0.260168, Len:  4, Fitness_tra: -1090
Rule 99: 000c0d0000, Class:  0, CF:  1, Len:  0, Fitness_tra: 0
Rule100: 7811e6a924, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
------Current------
Miss_rate(tra)	:6.09184
------Result------
Miss_rate(tra)	:6.09184
Miss_rate(tst)	:2.19378
ARL				:9.46429

------Generation 1000------
Rule  1: 00011d1a31, Class:  0, CF:0.403456, Len:  7, Fitness_tra: 417
Rule  2: 0080000000, Class:  1, CF:0.987336, Len:  1, Fitness_tra: 437
Rule  3: 0000151101, Class:  0, CF:0.518604, Len:  5, Fitness_tra: 508
Rule  4: 461b251111, Class:  0, CF:0.000497145, Len: 10, Fitness_tra: 57
Rule  5: 3241111227, Class:  1, CF:0.995469, Len: 10, Fitness_tra: 9
Rule  6: 000c0d0000, Class:  0, CF:  1, Len:  2, Fitness_tra: 25
Rule  7: b24171ad02, Class:  1, CF:  1, Len:  9, Fitness_tra: 1
Rule  8: 1511111d02, Class:  1, CF:  1, Len:  9, Fitness_tra: 4
Rule  9: 1017c91a61, Class:  0, CF:0.942769, Len:  9, Fitness_tra: 10
Rule 10: 1b1111145b, Class:  1, CF:  1, Len: 10, Fitness_tra: 2
Rule 11: 2211d11227, Class:  1, CF:0.999281, Len: 10, Fitness_tra: 9
Rule 12: 1241191447, Class:  1, CF:0.969477, Len: 10, Fitness_tra: 1
Rule 13: 10101d5b01, Class:  0, CF:  1, Len:  7, Fitness_tra: 1
Rule 14: bb718e1b41, Class:  1, CF:0.998213, Len: 10, Fitness_tra: 1
Rule 15: 4891111152, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 16: 221726441b, Class:  0, CF:0.787723, Len: 10, Fitness_tra: 0
Rule 17: 4011c11225, Class:  1, CF:  1, Len:  9, Fitness_tra: 0
Rule 18: 1bb125b4bb, Class:  1, CF:0.996469, Len: 10, Fitness_tra: 0
Rule 19: 00081d1a31, Class:  0, CF:  1, Len:  7, Fitness_tra: 0
Rule 20: 4041191128, Class:  1, CF:  1, Len:  9, Fitness_tra: 0
Rule 21: 1191114155, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 22: 11bba67141, Class:  0, CF:  1, Len: 10, Fitness_tra: 1
Rule 23: b2141111b7, Class:  0, CF:0.400056, Len: 10, Fitness_tra: 1
Rule 24: b092c1b711, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 25: 1412161142, Class:  0, CF:0.991196, Len: 10, Fitness_tra: 1
Rule 26: 7b22421147, Class:  1, CF:0.99388, Len: 10, Fitness_tra: 0
Rule 27: 147b8514b2, Class:  1, CF:0.714855, Len: 10, Fitness_tra: 0
Rule 28: 7412c1142b, Class:  1, CF:0.967992, Len: 10, Fitness_tra: 0
Rule 29: 4b11412242, Class:  1, CF:0.996899, Len: 10, Fitness_tra: 0
Rule 30: b7711d47b2, Class:  1, CF:0.988731, Len: 10, Fitness_tra: 0
Rule 31: 2b411d7171, Class:  1, CF:0.994081, Len: 10, Fitness_tra: 0
Rule 32: bc211d7442, Class:  1, CF:0.991289, Len: 10, Fitness_tra: 0
Rule 33: b211314251, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 34: bd711d4bb2, Class:  1, CF:0.660806, Len: 10, Fitness_tra: 0
Rule 35: b21183b7b7, Class:  1, CF:0.935204, Len: 10, Fitness_tra: 0
Rule 36: 7141412142, Class:  1, CF:0.988392, Len: 10, Fitness_tra: 0
Rule 37: bb47111b44, Class:  1, CF:0.98677, Len: 10, Fitness_tra: 0
Rule 38: 131b5241f2, Class:  0, CF:0.571928, Len: 10, Fitness_tra: 0
Rule 39: 1c21dd4242, Class:  1, CF:0.997807, Len: 10, Fitness_tra: 0
Rule 40: 7112c57141, Class:  1, CF:0.936378, Len: 10, Fitness_tra: 0
Rule 41: 1c4151b151, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 42: 4111117152, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 43: 73112d214c, Class:  1, CF:0.999975, Len: 10, Fitness_tra: 0
Rule 44: 1bb1ae7b41, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 45: 1144d34118, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 46: 2627b14b7c, Class:  1, CF:0.999999, Len: 10, Fitness_tra: 0
Rule 47: b717c3b714, Class:  1, CF:0.954656, Len: 10, Fitness_tra: 0
Rule 48: cb57111144, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 49: 22171d4b1b, Class:  1, CF:0.458787, Len: 10, Fitness_tra: 0
Rule 50: 242bc34114, Class:  1, CF:0.96936, Len: 10, Fitness_tra: 0
Rule 51: c241d94221, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 52: bb2b2a7b1b, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 53: 4414194221, Class:  1, CF:0.976656, Len: 10, Fitness_tra: 0
Rule 54: 717b867417, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 55: 1a911d41e5, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 56: 1248194a31, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 57: 252b111d52, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 58: 4c175f74b4, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 59: 4b2b29774b, Class:  1, CF:0.998297, Len: 10, Fitness_tra: 0
Rule 60: 412b112224, Class:  1, CF:0.997169, Len: 10, Fitness_tra: 0
Rule 61: 4117894474, Class:  1, CF:0.989913, Len: 10, Fitness_tra: 0
Rule 62: 1124152511, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 63: 241b314181, Class:  1, CF:0.992741, Len: 10, Fitness_tra: 0
Rule 64: 224b1f7721, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 65: 4144391282, Class:  1, CF:0.999973, Len: 10, Fitness_tra: 0
Rule 66: 212b297122, Class:  1, CF:0.99172, Len: 10, Fitness_tra: 0
Rule 67: 41bb41b742, Class:  1, CF:0.971356, Len: 10, Fitness_tra: 0
Rule 68: 1b27d14224, Class:  1, CF:0.999766, Len: 10, Fitness_tra: 0
Rule 69: 7b742e7114, Class:  1, CF:0.983366, Len: 10, Fitness_tra: 0
Rule 70: 284b152174, Class:  1, CF:0.802534, Len: 10, Fitness_tra: 0
Rule 71: b244512717, Class:  1, CF:0.91892, Len: 10, Fitness_tra: 0
Rule 72: 2214d61121, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 73: 14145178cc, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 74: 722b517c22, Class:  1, CF:0.998936, Len: 10, Fitness_tra: 0
Rule 75: 81d7894a3d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 76: b117d12412, Class:  1, CF:0.99043, Len: 10, Fitness_tra: 0
Rule 77: 7b1256bb47, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 78: 11b253bb71, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 79: b142254b72, Class:  1, CF:0.940232, Len: 10, Fitness_tra: 0
Rule 80: 1ad2552361, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 81: 1117131191, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 82: 835415be18, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 83: c1522d4335, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 84: 721b29b741, Class:  1, CF:0.554639, Len: 10, Fitness_tra: 0
Rule 85: ced11921a1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 86: 86d421b11d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 87: 19d1214951, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 88: 121451277b, Class:  1, CF:0.129911, Len: 10, Fitness_tra: 0
Rule 89: 0000b40000, Class:  0, CF:0.115112, Len:  2, Fitness_tra: -571
Rule 90: 112b55b551, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 91: b2418e1d47, Class:  1, CF:  1, Len: 10, Fitness_tra: 25
Rule 92: 197bc1122e, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 93: 221187b22b, Class:  1, CF:0.997202, Len: 10, Fitness_tra: 0
Rule 94: 7b7716b247, Class:  0, CF:0.895233, Len: 10, Fitness_tra: 0
Rule 95: bc111d74b4, Class:  1, CF:0.851506, Len: 10, Fitness_tra: 0
Rule 96: 1517c91a61, Class:  0, CF:0.999549, Len: 10, Fitness_tra: 0
Rule 97: c9515a222d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 98: 0144381282, Class:  1, CF:0.997169, Len:  9, Fitness_tra: 0
Rule 99: 0404194225, Class:  1, CF:  1, Len:  8, Fitness_tra: 0
Rule100: 621841a202, Class:  0, CF:  1, Len:  9, Fitness_tra: 0
------Current------
Miss_rate(tra)	:5.62245
------Result------
Miss_rate(tra)	:5.62245
Miss_rate(tst)	:1.27971
ARL				:9.43529

------Generation 2000------
Rule  1: 0000151101, Class:  0, CF:0.518604, Len:  5, Fitness_tra: 1100
Rule  2: 0080000000, Class:  1, CF:0.987336, Len:  1, Fitness_tra: 438
Rule  3: 00011d1a31, Class:  0, CF:0.403456, Len:  7, Fitness_tra: 592
Rule  4: 461b251111, Class:  0, CF:0.000497145, Len: 10, Fitness_tra: 0
Rule  5: b2418e1d47, Class:  1, CF:  1, Len: 10, Fitness_tra: 5
Rule  6: 000c0d0000, Class:  0, CF:  1, Len:  2, Fitness_tra: 23
Rule  7: 1017c91a61, Class:  0, CF:0.942769, Len:  9, Fitness_tra: 10
Rule  8: 3241111227, Class:  1, CF:0.995469, Len: 10, Fitness_tra: 4
Rule  9: 2211d11227, Class:  1, CF:0.999281, Len: 10, Fitness_tra: 0
Rule 10: 1511111d02, Class:  1, CF:  1, Len:  9, Fitness_tra: 1
Rule 11: 1b1111145b, Class:  1, CF:  1, Len: 10, Fitness_tra: 2
Rule 12: b24171ad02, Class:  1, CF:  1, Len:  9, Fitness_tra: 5
Rule 13: 10101d5b01, Class:  0, CF:  1, Len:  7, Fitness_tra: 1
Rule 14: bb718e1b41, Class:  1, CF:0.998213, Len: 10, Fitness_tra: 1
Rule 15: 1241191447, Class:  1, CF:0.969477, Len: 10, Fitness_tra: 0
Rule 16: 11bba67141, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 17: b2141111b7, Class:  0, CF:0.400056, Len: 10, Fitness_tra: 0
Rule 18: 1412161142, Class:  0, CF:0.991196, Len: 10, Fitness_tra: 0
Rule 19: 4891111152, Class:  0, CF:  1, Len: 10, Fitness_tra: 1
Rule 20: 4041191128, Class:  1, CF:  1, Len:  9, Fitness_tra: 0
Rule 21: 1191114155, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 22: 221726441b, Class:  0, CF:0.787723, Len: 10, Fitness_tra: 0
Rule 23: 4011c11225, Class:  1, CF:  1, Len:  9, Fitness_tra: 0
Rule 24: b092c1b711, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 25: 1bb125b4bb, Class:  1, CF:0.996469, Len: 10, Fitness_tra: 0
Rule 26: 7b22421147, Class:  1, CF:0.99388, Len: 10, Fitness_tra: 0
Rule 27: 147b8514b2, Class:  1, CF:0.714855, Len: 10, Fitness_tra: 0
Rule 28: 7412c1142b, Class:  1, CF:0.967992, Len: 10, Fitness_tra: 0
Rule 29: 4b11412242, Class:  1, CF:0.996899, Len: 10, Fitness_tra: 0
Rule 30: b7711d47b2, Class:  1, CF:0.988731, Len: 10, Fitness_tra: 0
Rule 31: 2b411d7171, Class:  1, CF:0.994081, Len: 10, Fitness_tra: 0
Rule 32: bc211d7442, Class:  1, CF:0.991289, Len: 10, Fitness_tra: 0
Rule 33: b211314251, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 34: bd711d4bb2, Class:  1, CF:0.660806, Len: 10, Fitness_tra: 0
Rule 35: b21183b7b7, Class:  1, CF:0.935204, Len: 10, Fitness_tra: 0
Rule 36: 7141412142, Class:  1, CF:0.988392, Len: 10, Fitness_tra: 0
Rule 37: bb47111b44, Class:  1, CF:0.98677, Len: 10, Fitness_tra: 0
Rule 38: 131b5241f2, Class:  0, CF:0.571928, Len: 10, Fitness_tra: 0
Rule 39: 1c21dd4242, Class:  1, CF:0.997807, Len: 10, Fitness_tra: 0
Rule 40: 7112c57141, Class:  1, CF:0.936378, Len: 10, Fitness_tra: 0
Rule 41: 1c4151b151, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 42: 4111117152, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 43: 73112d214c, Class:  1, CF:0.999975, Len: 10, Fitness_tra: 0
Rule 44: 1bb1ae7b41, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 45: 1144d34118, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 46: 2627b14b7c, Class:  1, CF:0.999999, Len: 10, Fitness_tra: 0
Rule 47: b717c3b714, Class:  1, CF:0.954656, Len: 10, Fitness_tra: 0
Rule 48: cb57111144, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 49: 22171d4b1b, Class:  1, CF:0.458787, Len: 10, Fitness_tra: 0
Rule 50: 242bc34114, Class:  1, CF:0.96936, Len: 10, Fitness_tra: 0
Rule 51: c241d94221, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 52: bb2b2a7b1b, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 53: 4414194221, Class:  1, CF:0.976656, Len: 10, Fitness_tra: 0
Rule 54: 717b867417, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 55: 1a911d41e5, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 56: 1248194a31, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 57: 252b111d52, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 58: 4c175f74b4, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 59: 4b2b29774b, Class:  1, CF:0.998297, Len: 10, Fitness_tra: 0
Rule 60: 412b112224, Class:  1, CF:0.997169, Len: 10, Fitness_tra: 0
Rule 61: 4117894474, Class:  1, CF:0.989913, Len: 10, Fitness_tra: 0
Rule 62: 1124152511, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 63: 241b314181, Class:  1, CF:0.992741, Len: 10, Fitness_tra: 0
Rule 64: 224b1f7721, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 65: 4144391282, Class:  1, CF:0.999973, Len: 10, Fitness_tra: 0
Rule 66: 212b297122, Class:  1, CF:0.99172, Len: 10, Fitness_tra: 0
Rule 67: 41bb41b742, Class:  1, CF:0.971356, Len: 10, Fitness_tra: 0
Rule 68: 1b27d14224, Class:  1, CF:0.999766, Len: 10, Fitness_tra: 0
Rule 69: 7b742e7114, Class:  1, CF:0.983366, Len: 10, Fitness_tra: 0
Rule 70: 284b152174, Class:  1, CF:0.802534, Len: 10, Fitness_tra: 0
Rule 71: b244512717, Class:  1, CF:0.91892, Len: 10, Fitness_tra: 0
Rule 72: 2214d61121, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 73: 14145178cc, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 74: 722b517c22, Class:  1, CF:0.998936, Len: 10, Fitness_tra: 0
Rule 75: 81d7894a3d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 76: b117d12412, Class:  1, CF:0.99043, Len: 10, Fitness_tra: 0
Rule 77: 7b1256bb47, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 78: 11b253bb71, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 79: b142254b72, Class:  1, CF:0.940232, Len: 10, Fitness_tra: 0
Rule 80: 1ad2552361, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 81: 21572d1935, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 82: cad421b112, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 83: 26d4111f11, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 84: 16172121ad, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 85: 287b514121, Class:  1, CF:0.970334, Len: 10, Fitness_tra: 0
Rule 86: 261b154f65, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 87: 1a12557f38, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 88: 8117814f61, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 89: c2c43a1315, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 90: 8332854311, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 91: 7112cb4151, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 92: b241411242, Class:  1, CF:0.997671, Len: 10, Fitness_tra: 0
Rule 93: 0000001001, Class:  0, CF:0.065241, Len:  2, Fitness_tra: -1269
Rule 94: b21b304c22, Class:  1, CF:0.998063, Len:  9, Fitness_tra: 0
Rule 95: 1000151151, Class:  1, CF:  1, Len:  7, Fitness_tra: 2
Rule 96: 1241191bb1, Class:  1, CF:0.569776, Len: 10, Fitness_tra: 0
Rule 97: 12db51792d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 98: 0208411231, Class:  0, CF:  1, Len:  8, Fitness_tra: 0
Rule 99: 2211d312a4, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule100: 1a911d1125, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
------Current------
Miss_rate(tra)	:4.92857
------Result------
Miss_rate(tra)	:4.92857
Miss_rate(tst)	:0.548446
ARL				:9.43373

------Generation 3000------
Rule  1: 0000151101, Class:  0, CF:0.518604, Len:  5, Fitness_tra: 1100
Rule  2: 0080000000, Class:  1, CF:0.987336, Len:  1, Fitness_tra: 438
Rule  3: 00011d1a31, Class:  0, CF:0.403456, Len:  7, Fitness_tra: 592
Rule  4: 461b251111, Class:  0, CF:0.000497145, Len: 10, Fitness_tra: 0
Rule  5: b2418e1d47, Class:  1, CF:  1, Len: 10, Fitness_tra: 5
Rule  6: 000c0d0000, Class:  0, CF:  1, Len:  2, Fitness_tra: 23
Rule  7: 1017c91a61, Class:  0, CF:0.942769, Len:  9, Fitness_tra: 10
Rule  8: 3241111227, Class:  1, CF:0.995469, Len: 10, Fitness_tra: 4
Rule  9: 2211d11227, Class:  1, CF:0.999281, Len: 10, Fitness_tra: 0
Rule 10: 1511111d02, Class:  1, CF:  1, Len:  9, Fitness_tra: 1
Rule 11: 1b1111145b, Class:  1, CF:  1, Len: 10, Fitness_tra: 2
Rule 12: b24171ad02, Class:  1, CF:  1, Len:  9, Fitness_tra: 5
Rule 13: 10101d5b01, Class:  0, CF:  1, Len:  7, Fitness_tra: 1
Rule 14: bb718e1b41, Class:  1, CF:0.998213, Len: 10, Fitness_tra: 1
Rule 15: 1241191447, Class:  1, CF:0.969477, Len: 10, Fitness_tra: 0
Rule 16: 11bba67141, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 17: b2141111b7, Class:  0, CF:0.400056, Len: 10, Fitness_tra: 0
Rule 18: 1412161142, Class:  0, CF:0.991196, Len: 10, Fitness_tra: 0
Rule 19: 4891111152, Class:  0, CF:  1, Len: 10, Fitness_tra: 1
Rule 20: 4041191128, Class:  1, CF:  1, Len:  9, Fitness_tra: 0
Rule 21: 1191114155, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 22: 221726441b, Class:  0, CF:0.787723, Len: 10, Fitness_tra: 0
Rule 23: 4011c11225, Class:  1, CF:  1, Len:  9, Fitness_tra: 0
Rule 24: b092c1b711, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 25: 1bb125b4bb, Class:  1, CF:0.996469, Len: 10, Fitness_tra: 0
Rule 26: 7b22421147, Class:  1, CF:0.99388, Len: 10, Fitness_tra: 0
Rule 27: 147b8514b2, Class:  1, CF:0.714855, Len: 10, Fitness_tra: 0
Rule 28: 7412c1142b, Class:  1, CF:0.967992, Len: 10, Fitness_tra: 0
Rule 29: 4b11412242, Class:  1, CF:0.996899, Len: 10, Fitness_tra: 0
Rule 30: b7711d47b2, Class:  1, CF:0.988731, Len: 10, Fitness_tra: 0
Rule 31: 2b411d7171, Class:  1, CF:0.994081, Len: 10, Fitness_tra: 0
Rule 32: bc211d7442, Class:  1, CF:0.991289, Len: 10, Fitness_tra: 0
Rule 33: b211314251, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 34: bd711d4bb2, Class:  1, CF:0.660806, Len: 10, Fitness_tra: 0
Rule 35: b21183b7b7, Class:  1, CF:0.935204, Len: 10, Fitness_tra: 0
Rule 36: 7141412142, Class:  1, CF:0.988392, Len: 10, Fitness_tra: 0
Rule 37: bb47111b44, Class:  1, CF:0.98677, Len: 10, Fitness_tra: 0
Rule 38: 131b5241f2, Class:  0, CF:0.571928, Len: 10, Fitness_tra: 0
Rule 39: 1c21dd4242, Class:  1, CF:0.997807, Len: 10, Fitness_tra: 0
Rule 40: 7112c57141, Class:  1, CF:0.936378, Len: 10, Fitness_tra: 0
Rule 41: 1c4151b151, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 42: 4111117152, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 43: 73112d214c, Class:  1, CF:0.999975, Len: 10, Fitness_tra: 0
Rule 44: 1bb1ae7b41, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 45: 1144d34118, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 46: 2627b14b7c, Class:  1, CF:0.999999, Len: 10, Fitness_tra: 0
Rule 47: b717c3b714, Class:  1, CF:0.954656, Len: 10, Fitness_tra: 0
Rule 48: cb57111144, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 49: 22171d4b1b, Class:  1, CF:0.458787, Len: 10, Fitness_tra: 0
Rule 50: 242bc34114, Class:  1, CF:0.96936, Len: 10, Fitness_tra: 0
Rule 51: c241d94221, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 52: bb2b2a7b1b, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 53: 4414194221, Class:  1, CF:0.976656, Len: 10, Fitness_tra: 0
Rule 54: 717b867417, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 55: 1a911d41e5, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 56: 1248194a31, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 57: 252b111d52, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 58: 4c175f74b4, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 59: 4b2b29774b, Class:  1, CF:0.998297, Len: 10, Fitness_tra: 0
Rule 60: 412b112224, Class:  1, CF:0.997169, Len: 10, Fitness_tra: 0
Rule 61: 4117894474, Class:  1, CF:0.989913, Len: 10, Fitness_tra: 0
Rule 62: 1124152511, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 63: 241b314181, Class:  1, CF:0.992741, Len: 10, Fitness_tra: 0
Rule 64: 224b1f7721, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 65: 4144391282, Class:  1, CF:0.999973, Len: 10, Fitness_tra: 0
Rule 66: 212b297122, Class:  1, CF:0.99172, Len: 10, Fitness_tra: 0
Rule 67: 41bb41b742, Class:  1, CF:0.971356, Len: 10, Fitness_tra: 0
Rule 68: 1b27d14224, Class:  1, CF:0.999766, Len: 10, Fitness_tra: 0
Rule 69: 7b742e7114, Class:  1, CF:0.983366, Len: 10, Fitness_tra: 0
Rule 70: 284b152174, Class:  1, CF:0.802534, Len: 10, Fitness_tra: 0
Rule 71: b244512717, Class:  1, CF:0.91892, Len: 10, Fitness_tra: 0
Rule 72: 2214d61121, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 73: 14145178cc, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 74: 722b517c22, Class:  1, CF:0.998936, Len: 10, Fitness_tra: 0
Rule 75: 81d7894a3d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 76: b117d12412, Class:  1, CF:0.99043, Len: 10, Fitness_tra: 0
Rule 77: 7b1256bb47, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 78: 11b253bb71, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 79: b142254b72, Class:  1, CF:0.940232, Len: 10, Fitness_tra: 0
Rule 80: 1ad2552361, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
