------Generation 0------
Rule  1: 28b27d7b14, Class:  1, CF:0.324082, Len: 10, Fitness_tra: 0
Rule 43: 42b2417227, Class:  1, CF:0.993286, Len: 10, Fitness_tra: 0
Rule 44: 72b4217b72, Class:  1, CF:0.834864, Len: 10, Fitness_tra: 0
Rule 45: 414116b5b2, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 46: 42b223b21b, Class:  1, CF:0.760523, Len: 10, Fitness_tra: 0
Rule 47: b2721a744b, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 48: 182b134d52, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 49: 124b1922c7, Class:  1, CF:0.996622, Len: 10, Fitness_tra: 0
Rule 50: 44141f1bb1, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 51: 4cb1517122, Class:  1, CF:0.998059, Len: 10, Fitness_tra: 0
Rule 52: 1317254511, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 53: 171bd671b7, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 54: 4227e6b3d5, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 55: 1b47c62717, Class:  1, CF:0.960924, Len: 10, Fitness_tra: 0
Rule 56: 1b12c67727, Class:  1, CF:0.964049, Len: 10, Fitness_tra: 0
Rule 57: 8117854335, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 58: 42225f7224, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 59: 2112814181, Class:  1, CF:0.999957, Len: 10, Fitness_tra: 0
Rule 60: 4227911271, Class:  1, CF:0.939305, Len: 10, Fitness_tra: 0
Rule 61: 4b1b13b4b7, Class:  1, CF:0.730774, Len: 10, Fitness_tra: 0
Rule 62: 81c123b2d9, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 63: 1c441a481d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 64: 444b81b12b, Class:  1, CF:0.989885, Len: 10, Fitness_tra: 0
Rule 65: 127711221b, Class:  1, CF:0.79078, Len: 10, Fitness_tra: 0
Rule 66: 417b117b42, Class:  1, CF:0.882176, Len: 10, Fitness_tra: 0
Rule 67: 4221632914, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 68: 43d71d711d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 69: 74b2814122, Class:  1, CF:0.993241, Len: 10, Fitness_tra: 0
Rule 70: b222154421, Class:  1, CF:0.979758, Len: 10, Fitness_tra: 0
Rule 71: 2174512b47, Class:  1, CF:0.986503, Len: 10, Fitness_tra: 0
Rule 72: 45c183b181, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 73: 217451b4bb, Class:  1, CF:0.99448, Len: 10, Fitness_tra: 0
Rule 74: 21141121d2, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 75: 471b817122, Class:  1, CF:0.992875, Len: 10, Fitness_tra: 0
Rule 76: 211b597814, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 77: 7b745fbb4b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 78: 4b1bd14722, Class:  1, CF:0.999189, Len: 10, Fitness_tra: 0
Rule 79: 7427194224, Class:  1, CF:0.997784, Len: 10, Fitness_tra: 0
Rule 80: 1142d32b41, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 81: 1172f62744, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 82: 4441612244, Class:  1, CF:0.779804, Len: 10, Fitness_tra: 0
Rule 83: 4314152211, Class:  1, CF:0.972459, Len: 10, Fitness_tra: 0
Rule 84: 13d1117535, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 85: 185725219d, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 86: 4c271ab512, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 87: 4bb7162b7b, Class:  0, CF:0.819731, Len: 10, Fitness_tra: 0
Rule 88: 81271341d4, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 89: 118bc94331, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 90: 47111f4bb1, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 91: 1111111aa3, Class:  0, CF:0.248144, Len: 10, Fitness_tra: -130
Rule 92: 2212112d22, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 93: 1b822c1b38, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 94: 27c11e1861, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 95: 8441d372d2, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 96: 1111150111, Class:  0, CF:0.527592, Len:  9, Fitness_tra: -1685
Rule 97: 4121192212, Class:  1, CF:0.999479, Len: 10, Fitness_tra: 0
Rule 98: 7427c64716, Class:  1, CF:0.937072, Len: 10, Fitness_tra: 0
Rule 99: 111825112b, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule100: 111d251311, Class:  0, CF:  1, Len: 10, Fitness_tra: 7
------Current------
Miss_rate(tra)	:7.7551
------Result------
Miss_rate(tra)	:7.7551
Miss_rate(tst)	:1.82815
ARL				:9.9878

------Generation 3000------
Rule  1: 1111151311, Class:  0, CF:0.558676, Len: 10, Fitness_tra: 2244
Rule  2: 777121341c, Class:  1, CF:0.999434, Len: 10, Fitness_tra: 170
Rule  3: 7771de122b, Class:  1, CF:0.999929, Len: 10, Fitness_tra: 213
Rule  4: 2211111dd2, Class:  1, CF:  1, Len: 10, Fitness_tra: 222
Rule  5: 111b111aa3, Class:  0, CF:0.849689, Len: 10, Fitness_tra: 105
Rule  6: 4b21191212, Class:  1, CF:0.999628, Len: 10, Fitness_tra: 1
Rule  7: 14811c1bb1, Class:  1, CF:  1, Len: 10, Fitness_tra: 5
Rule  8: 1118251121, Class:  0, CF:  1, Len: 10, Fitness_tra: 1
Rule  9: 4221191212, Class:  1, CF:0.996064, Len: 10, Fitness_tra: 4
Rule 10: 14113f1bb1, Class:  0, CF:  1, Len: 10, Fitness_tra: 4
Rule 11: 47c1de1881, Class:  1, CF:  1, Len: 10, Fitness_tra: 4
Rule 12: 7221891272, Class:  1, CF:0.998456, Len: 10, Fitness_tra: 3
Rule 13: 41e1163112, Class:  0, CF:  1, Len: 10, Fitness_tra: 2
Rule 14: b5171818b7, Class:  1, CF:  1, Len: 10, Fitness_tra: 3
Rule 15: 19141514b7, Class:  0, CF:0.990843, Len: 10, Fitness_tra: 1
Rule 16: 44411c7142, Class:  1, CF:0.990998, Len: 10, Fitness_tra: 3
Rule 17: 1541812111, Class:  0, CF:0.717757, Len: 10, Fitness_tra: 1
Rule 18: a2141314b1, Class:  0, CF:0.78012, Len: 10, Fitness_tra: 1
Rule 19: 41142d121b, Class:  1, CF:0.918489, Len: 10, Fitness_tra: 0
Rule 20: 7177211417, Class:  1, CF:0.97594, Len: 10, Fitness_tra: 3
Rule 21: b11421121b, Class:  1, CF:0.914425, Len: 10, Fitness_tra: 7
Rule 22: b27211141b, Class:  1, CF:0.771135, Len: 10, Fitness_tra: 0
Rule 23: b27221141b, Class:  1, CF:0.908701, Len: 10, Fitness_tra: 1
Rule 24: 4cc4111881, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 25: 4124111124, Class:  1, CF:0.946065, Len: 10, Fitness_tra: 0
Rule 26: b212121221, Class:  1, CF:0.940807, Len: 10, Fitness_tra: 1
Rule 27: b224221214, Class:  1, CF:0.978908, Len: 10, Fitness_tra: 0
Rule 28: 2b21191212, Class:  1, CF:0.999628, Len: 10, Fitness_tra: 0
Rule 29: 12141514b7, Class:  0, CF:0.559593, Len: 10, Fitness_tra: 0
Rule 30: 112151b121, Class:  1, CF:0.991349, Len: 10, Fitness_tra: 1
Rule 31: 2241191612, Class:  1, CF:0.857505, Len: 10, Fitness_tra: 0
Rule 32: 2311d12511, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 33: 1121f61212, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 34: 43d4121214, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 35: b271814d11, Class:  1, CF:  1, Len: 10, Fitness_tra: 4
Rule 36: 11b4897224, Class:  1, CF:0.99399, Len: 10, Fitness_tra: 0
Rule 37: 2422dd2712, Class:  1, CF:0.981883, Len: 10, Fitness_tra: 0
Rule 38: 4274467b12, Class:  0, CF:0.968121, Len: 10, Fitness_tra: 0
Rule 39: 42c4164955, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 40: 27248ab214, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 41: 7772292bb7, Class:  1, CF:0.906329, Len: 10, Fitness_tra: 0
Rule 42: 21275a1115, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 43: 42b2417227, Class:  1, CF:0.993286, Len: 10, Fitness_tra: 0
Rule 44: 72b4217b72, Class:  1, CF:0.834864, Len: 10, Fitness_tra: 0
Rule 45: 414116b5b2, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 46: 42b223b21b, Class:  1, CF:0.760523, Len: 10, Fitness_tra: 0
Rule 47: b2721a744b, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 48: 182b134d52, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 49: 124b1922c7, Class:  1, CF:0.996622, Len: 10, Fitness_tra: 0
Rule 50: 44141f1bb1, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 51: 4cb1517122, Class:  1, CF:0.998059, Len: 10, Fitness_tra: 0
Rule 52: 1317254511, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 53: 171bd671b7, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 54: 4227e6b3d5, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 55: 1b47c62717, Class:  1, CF:0.960924, Len: 10, Fitness_tra: 0
Rule 56: 1b12c67727, Class:  1, CF:0.964049, Len: 10, Fitness_tra: 0
Rule 57: 8117854335, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 58: 42225f7224, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 59: 2112814181, Class:  1, CF:0.999957, Len: 10, Fitness_tra: 0
Rule 60: 4227911271, Class:  1, CF:0.939305, Len: 10, Fitness_tra: 0
Rule 61: 4b1b13b4b7, Class:  1, CF:0.730774, Len: 10, Fitness_tra: 0
Rule 62: 81c123b2d9, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 63: 1c441a481d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 64: 444b81b12b, Class:  1, CF:0.989885, Len: 10, Fitness_tra: 0
Rule 65: 127711221b, Class:  1, CF:0.79078, Len: 10, Fitness_tra: 0
Rule 66: 417b117b42, Class:  1, CF:0.882176, Len: 10, Fitness_tra: 0
Rule 67: 4221632914, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 68: 43d71d711d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 69: 74b2814122, Class:  1, CF:0.993241, Len: 10, Fitness_tra: 0
Rule 70: b222154421, Class:  1, CF:0.979758, Len: 10, Fitness_tra: 0
Rule 71: 2174512b47, Class:  1, CF:0.986503, Len: 10, Fitness_tra: 0
Rule 72: 45c183b181, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 73: 217451b4bb, Class:  1, CF:0.99448, Len: 10, Fitness_tra: 0
Rule 74: 21141121d2, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 75: 471b817122, Class:  1, CF:0.992875, Len: 10, Fitness_tra: 0
Rule 76: 211b597814, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 77: 7b745fbb4b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 78: 4b1bd14722, Class:  1, CF:0.999189, Len: 10, Fitness_tra: 0
Rule 79: 7427194224, Class:  1, CF:0.997784, Len: 10, Fitness_tra: 0
Rule 80: 1142d32b41, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 81: 1172f62744, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 82: 4441612244, Class:  1, CF:0.779804, Len: 10, Fitness_tra: 0
Rule 83: 4314152211, Class:  1, CF:0.972459, Len: 10, Fitness_tra: 0
Rule 84: 13d1117535, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 85: 185725219d, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 86: 4c271ab512, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 87: 4bb7162b7b, Class:  0, CF:0.819731, Len: 10, Fitness_tra: 0
Rule 88: 81271341d4, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 89: 118bc94331, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 90: 47111f4bb1, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 91: 1111111aa3, Class:  0, CF:0.248144, Len: 10, Fitness_tra: -130
Rule 92: 2212112d22, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 93: 1b822c1b38, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 94: 27c11e1861, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 95: 8441d372d2, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 96: 1111150111, Class:  0, CF:0.527592, Len:  9, Fitness_tra: -1685
Rule 97: 4121192212, Class:  1, CF:0.999479, Len: 10, Fitness_tra: 0
Rule 98: 7427c64716, Class:  1, CF:0.937072, Len: 10, Fitness_tra: 0
Rule 99: 111825112b, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule100: 111d251311, Class:  0, CF:  1, Len: 10, Fitness_tra: 7
------Current------
Miss_rate(tra)	:7.7551
------Result------
Miss_rate(tra)	:7.7551
Miss_rate(tst)	:1.82815
ARL				:9.9878

------Generation 4000------
Rule  1: 1111151311, Class:  0, CF:0.558676, Len: 10, Fitness_tra: 796
Rule  2: 2211111dd2, Class:  1, CF:  1, Len: 10, Fitness_tra: 218
Rule  3: 7771de122b, Class:  1, CF:0.999929, Len: 10, Fitness_tra: 78
Rule  4: 777121341c, Class:  1, CF:0.999434, Len: 10, Fitness_tra: 255
Rule  5: 111b111aa3, Class:  0, CF:0.849689, Len: 10, Fitness_tra: -19
Rule  6: 111d251311, Class:  0, CF:  1, Len: 10, Fitness_tra: 2
Rule  7: b11421121b, Class:  1, CF:0.914425, Len: 10, Fitness_tra: 2
Rule  8: 14811c1bb1, Class:  1, CF:  1, Len: 10, Fitness_tra: 6
Rule  9: 14113f1bb1, Class:  0, CF:  1, Len: 10, Fitness_tra: 4
Rule 10: 47c1de1881, Class:  1, CF:  1, Len: 10, Fitness_tra: 3
Rule 11: b271814d11, Class:  1, CF:  1, Len: 10, Fitness_tra: 2
Rule 12: 4221191212, Class:  1, CF:0.996064, Len: 10, Fitness_tra: 3
Rule 13: 7221891272, Class:  1, CF:0.998456, Len: 10, Fitness_tra: 13
Rule 14: 44411c7142, Class:  1, CF:0.990998, Len: 10, Fitness_tra: 3
Rule 15: 7177211417, Class:  1, CF:0.97594, Len: 10, Fitness_tra: 15
Rule 16: b5171818b7, Class:  1, CF:  1, Len: 10, Fitness_tra: 3
Rule 17: 41e1163112, Class:  0, CF:  1, Len: 10, Fitness_tra: 2
Rule 18: 4b21191212, Class:  1, CF:0.999628, Len: 10, Fitness_tra: 17
Rule 19: a2141314b1, Class:  0, CF:0.78012, Len: 10, Fitness_tra: 2
Rule 20: 19141514b7, Class:  0, CF:0.990843, Len: 10, Fitness_tra: 1
Rule 21: 1118251121, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 22: b27221141b, Class:  1, CF:0.908701, Len: 10, Fitness_tra: 1
Rule 23: b212121221, Class:  1, CF:0.940807, Len: 10, Fitness_tra: 7
Rule 24: 112151b121, Class:  1, CF:0.991349, Len: 10, Fitness_tra: 2
Rule 25: 1541812111, Class:  0, CF:0.717757, Len: 10, Fitness_tra: 1
Rule 26: 41142d121b, Class:  1, CF:0.918489, Len: 10, Fitness_tra: 4
Rule 27: b224221214, Class:  1, CF:0.978908, Len: 10, Fitness_tra: 0
Rule 28: 2b21191212, Class:  1, CF:0.999628, Len: 10, Fitness_tra: 0
Rule 29: 12141514b7, Class:  0, CF:0.559593, Len: 10, Fitness_tra: 0
Rule 30: 4cc4111881, Class:  1, CF:  1, Len: 10, Fitness_tra: 1
Rule 31: 2241191612, Class:  1, CF:0.857505, Len: 10, Fitness_tra: 0
Rule 32: 2311d12511, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 33: 1121f61212, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 34: 43d4121214, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 35: 4124111124, Class:  1, CF:0.946065, Len: 10, Fitness_tra: 1
Rule 36: 11b4897224, Class:  1, CF:0.99399, Len: 10, Fitness_tra: 0
Rule 37: 2422dd2712, Class:  1, CF:0.981883, Len: 10, Fitness_tra: 0
Rule 38: 4274467b12, Class:  0, CF:0.968121, Len: 10, Fitness_tra: 0
Rule 39: 42c4164955, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 40: 27248ab214, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 41: 7772292bb7, Class:  1, CF:0.906329, Len: 10, Fitness_tra: 0
Rule 42: 21275a1115, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 43: 42b2417227, Class:  1, CF:0.993286, Len: 10, Fitness_tra: 0
Rule 44: 72b4217b72, Class:  1, CF:0.834864, Len: 10, Fitness_tra: 0
Rule 45: 414116b5b2, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 46: 42b223b21b, Class:  1, CF:0.760523, Len: 10, Fitness_tra: 0
Rule 47: b2721a744b, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 48: 182b134d52, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 49: 124b1922c7, Class:  1, CF:0.996622, Len: 10, Fitness_tra: 0
Rule 50: 44141f1bb1, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 51: 4cb1517122, Class:  1, CF:0.998059, Len: 10, Fitness_tra: 0
Rule 52: 1317254511, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 53: 171bd671b7, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 54: 4227e6b3d5, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 55: 1b47c62717, Class:  1, CF:0.960924, Len: 10, Fitness_tra: 0
Rule 56: 1b12c67727, Class:  1, CF:0.964049, Len: 10, Fitness_tra: 0
Rule 57: 8117854335, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 58: 42225f7224, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 59: 2112814181, Class:  1, CF:0.999957, Len: 10, Fitness_tra: 0
Rule 60: 4227911271, Class:  1, CF:0.939305, Len: 10, Fitness_tra: 0
Rule 61: 4b1b13b4b7, Class:  1, CF:0.730774, Len: 10, Fitness_tra: 0
Rule 62: 81c123b2d9, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 63: 1c441a481d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 64: 444b81b12b, Class:  1, CF:0.989885, Len: 10, Fitness_tra: 0
Rule 65: 127711221b, Class:  1, CF:0.79078, Len: 10, Fitness_tra: 0
Rule 66: 417b117b42, Class:  1, CF:0.882176, Len: 10, Fitness_tra: 0
Rule 67: 4221632914, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 68: 43d71d711d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 69: 74b2814122, Class:  1, CF:0.993241, Len: 10, Fitness_tra: 0
Rule 70: b222154421, Class:  1, CF:0.979758, Len: 10, Fitness_tra: 0
Rule 71: 2174512b47, Class:  1, CF:0.986503, Len: 10, Fitness_tra: 0
Rule 72: 45c183b181, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 73: 217451b4bb, Class:  1, CF:0.99448, Len: 10, Fitness_tra: 0
Rule 74: 21141121d2, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 75: 471b817122, Class:  1, CF:0.992875, Len: 10, Fitness_tra: 0
Rule 76: 211b597814, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 77: 7b745fbb4b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 78: 4b1bd14722, Class:  1, CF:0.999189, Len: 10, Fitness_tra: 0
Rule 79: 7427194224, Class:  1, CF:0.997784, Len: 10, Fitness_tra: 0
Rule 80: 1142d32b41, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 81: 1e12112611, Class:  0, CF:0.999983, Len: 10, Fitness_tra: 9
Rule 82: 11d4c17e65, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 83: 2247131514, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 84: 2cc43371d5, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 85: 1b22f32144, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 86: 41b1317422, Class:  1, CF:0.96826, Len: 10, Fitness_tra: 0
Rule 87: 132b83b851, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 88: 4e9b512319, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 89: 13d22d43a1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 90: b1221f7227, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 91: b222154421, Class:  1, CF:0.979758, Len:  0, Fitness_tra: 0
Rule 92: 45e1812b3b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 93: b42511bb21, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 94: 21175a120b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 95: 4711114b11, Class:  1, CF:0.91148, Len: 10, Fitness_tra: 18
Rule 96: 112d281912, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 97: 1111951101, Class:  0, CF:0.744945, Len:  9, Fitness_tra: -100
Rule 98: 7e41d012db, Class:  1, CF:  1, Len:  9, Fitness_tra: 1
Rule 99: b511881272, Class:  1, CF:0.984402, Len: 10, Fitness_tra: 47
Rule100: 11271b41d7, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
------Current------
Miss_rate(tra)	:7.43878
------Result------
Miss_rate(tra)	:7.43878
Miss_rate(tst)	:0.182815
ARL				:9.97531

------Generation 5000------
Rule  1: 1111151311, Class:  0, CF:0.558676, Len: 10, Fitness_tra: 1672
Rule  2: 777121341c, Class:  1, CF:0.999434, Len: 10, Fitness_tra: 173
Rule  3: 2211111dd2, Class:  1, CF:  1, Len: 10, Fitness_tra: 198
Rule  4: 7771de122b, Class:  1, CF:0.999929, Len: 10, Fitness_tra: 202
Rule  5: b511881272, Class:  1, CF:0.984402, Len: 10, Fitness_tra: 1
Rule  6: 4711114b11, Class:  1, CF:0.91148, Len: 10, Fitness_tra: 0
Rule  7: 4b21191212, Class:  1, CF:0.999628, Len: 10, Fitness_tra: 7
Rule  8: 7177211417, Class:  1, CF:0.97594, Len: 10, Fitness_tra: 0
Rule  9: 7221891272, Class:  1, CF:0.998456, Len: 10, Fitness_tra: 3
Rule 10: 1e12112611, Class:  0, CF:0.999983, Len: 10, Fitness_tra: 12
Rule 11: b212121221, Class:  1, CF:0.940807, Len: 10, Fitness_tra: 0
Rule 12: 14811c1bb1, Class:  1, CF:  1, Len: 10, Fitness_tra: 4
Rule 13: 41142d121b, Class:  1, CF:0.918489, Len: 10, Fitness_tra: 0
Rule 14: 14113f1bb1, Class:  0, CF:  1, Len: 10, Fitness_tra: 12
Rule 15: 47c1de1881, Class:  1, CF:  1, Len: 10, Fitness_tra: 4
Rule 16: b5171818b7, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 17: 4221191212, Class:  1, CF:0.996064, Len: 10, Fitness_tra: 3
Rule 18: 44411c7142, Class:  1, CF:0.990998, Len: 10, Fitness_tra: 0
Rule 19: 111d251311, Class:  0, CF:  1, Len: 10, Fitness_tra: 3
Rule 20: a2141314b1, Class:  0, CF:0.78012, Len: 10, Fitness_tra: 14
Rule 21: b11421121b, Class:  1, CF:0.914425, Len: 10, Fitness_tra: 0
Rule 22: 112151b121, Class:  1, CF:0.991349, Len: 10, Fitness_tra: 0
Rule 23: 41e1163112, Class:  0, CF:  1, Len: 10, Fitness_tra: 2
Rule 24: b271814d11, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 25: 19141514b7, Class:  0, CF:0.990843, Len: 10, Fitness_tra: 1
Rule 26: 4cc4111881, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 27: 4124111124, Class:  1, CF:0.946065, Len: 10, Fitness_tra: 0
Rule 28: 1541812111, Class:  0, CF:0.717757, Len: 10, Fitness_tra: 1
Rule 29: b27221141b, Class:  1, CF:0.908701, Len: 10, Fitness_tra: 0
Rule 30: 7e41d012db, Class:  1, CF:  1, Len:  9, Fitness_tra: 0
Rule 31: 11271b41d7, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 32: 2311d12511, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 33: 1121f61212, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 34: 43d4121214, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 35: b224221214, Class:  1, CF:0.978908, Len: 10, Fitness_tra: 0
Rule 36: 11b4897224, Class:  1, CF:0.99399, Len: 10, Fitness_tra: 0
Rule 37: 2422dd2712, Class:  1, CF:0.981883, Len: 10, Fitness_tra: 0
Rule 38: 4274467b12, Class:  0, CF:0.968121, Len: 10, Fitness_tra: 0
Rule 39: 42c4164955, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 40: 27248ab214, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 41: 7772292bb7, Class:  1, CF:0.906329, Len: 10, Fitness_tra: 0
Rule 42: 21275a1115, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 43: 42b2417227, Class:  1, CF:0.993286, Len: 10, Fitness_tra: 0
Rule 44: 72b4217b72, Class:  1, CF:0.834864, Len: 10, Fitness_tra: 0
Rule 45: 414116b5b2, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 46: 42b223b21b, Class:  1, CF:0.760523, Len: 10, Fitness_tra: 0
Rule 47: b2721a744b, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 48: 182b134d52, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 49: 124b1922c7, Class:  1, CF:0.996622, Len: 10, Fitness_tra: 0
Rule 50: 44141f1bb1, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 51: 4cb1517122, Class:  1, CF:0.998059, Len: 10, Fitness_tra: 0
Rule 52: 1317254511, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 53: 171bd671b7, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 54: 4227e6b3d5, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 55: 1b47c62717, Class:  1, CF:0.960924, Len: 10, Fitness_tra: 0
Rule 56: 1b12c67727, Class:  1, CF:0.964049, Len: 10, Fitness_tra: 0
Rule 57: 8117854335, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 58: 42225f7224, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 59: 2112814181, Class:  1, CF:0.999957, Len: 10, Fitness_tra: 0
