------Generation 0------
Rule  1: cc449a2d51, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 96: b481c17c14, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 97: 123111241a, Class:  1, CF:0.832769, Len: 10, Fitness_tra: 0
Rule 98: 4174112d18, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 99: 1122812151, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule100: 247251b411, Class:  1, CF:0.983906, Len: 10, Fitness_tra: 0
------Current------
Miss_rate(tra)	:2.2449
------Result------
Miss_rate(tra)	:2.2449
Miss_rate(tst)	:0.548446
ARL				:9.42529

------Generation 2000------
Rule  1: 1010191001, Class:  0, CF:0.712155, Len:  6, Fitness_tra: 260
Rule  2: 1101000111, Class:  0, CF:0.354477, Len:  6, Fitness_tra: 72
Rule  3: 081011000c, Class:  1, CF:0.952454, Len:  5, Fitness_tra: 183
Rule  4: 1801001111, Class:  0, CF:0.693641, Len:  7, Fitness_tra: 274
Rule  5: 1241110242, Class:  1, CF:0.992751, Len:  9, Fitness_tra: 2
Rule  6: 0511000111, Class:  0, CF:0.791867, Len:  6, Fitness_tra: 111
Rule  7: 1830011a01, Class:  0, CF:0.953623, Len:  7, Fitness_tra: 5
Rule  8: 1781111944, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule  9: 1411c11ce4, Class:  1, CF:  1, Len: 10, Fitness_tra: 2
Rule 10: 422131a312, Class:  0, CF:0.678861, Len: 10, Fitness_tra: 3
Rule 11: 74b11818b1, Class:  1, CF:  1, Len: 10, Fitness_tra: 2
Rule 12: 1830111a01, Class:  0, CF:0.964215, Len:  8, Fitness_tra: 2
Rule 13: 0511160111, Class:  0, CF:  1, Len:  8, Fitness_tra: 1
Rule 14: 74b1c818b1, Class:  1, CF:  1, Len: 10, Fitness_tra: 3
Rule 15: 74b1c1a381, Class:  1, CF:0.999784, Len: 10, Fitness_tra: 1
Rule 16: 423811a01c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 17: 111225b331, Class:  0, CF:0.987388, Len: 10, Fitness_tra: 1
Rule 18: 1531111111, Class:  0, CF:0.922475, Len: 10, Fitness_tra: 0
Rule 19: 1b11d87744, Class:  1, CF:0.999496, Len: 10, Fitness_tra: 0
Rule 20: 16b178242b, Class:  1, CF:0.99991, Len: 10, Fitness_tra: 0
Rule 21: 71bb2d1b4b, Class:  1, CF:0.958581, Len: 10, Fitness_tra: 0
Rule 22: 11371d1aa1, Class:  0, CF:0.92549, Len: 10, Fitness_tra: 0
Rule 23: 2221110212, Class:  1, CF:0.790633, Len:  9, Fitness_tra: 0
Rule 24: 1411a41671, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 25: 4121164172, Class:  0, CF:0.879957, Len: 10, Fitness_tra: 0
Rule 26: 44b1727bb1, Class:  1, CF:0.929112, Len: 10, Fitness_tra: 0
Rule 27: 101c591173, Class:  0, CF:  1, Len:  9, Fitness_tra: 0
Rule 28: 4224191a7b, Class:  0, CF:0.267975, Len: 10, Fitness_tra: 0
Rule 29: 4771292427, Class:  1, CF:0.999946, Len: 10, Fitness_tra: 0
Rule 30: 2817752a41, Class:  0, CF:0.494992, Len: 10, Fitness_tra: 0
Rule 31: bc71c9241b, Class:  1, CF:0.993997, Len: 10, Fitness_tra: 0
Rule 32: 4221131511, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 33: 112151b257, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 34: 4241112214, Class:  1, CF:0.992366, Len: 10, Fitness_tra: 0
Rule 35: b571157214, Class:  1, CF:0.995253, Len: 10, Fitness_tra: 0
Rule 36: b47bc3bbb7, Class:  1, CF:0.944104, Len: 10, Fitness_tra: 0
Rule 37: cc449a2d51, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 38: 2171514224, Class:  1, CF:0.999954, Len: 10, Fitness_tra: 0
Rule 39: 1681111958, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 40: c8413fb59c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 41: 2842994224, Class:  1, CF:0.971393, Len: 10, Fitness_tra: 0
Rule 42: 4274412b14, Class:  1, CF:0.912969, Len: 10, Fitness_tra: 0
Rule 43: 4b2b114b42, Class:  1, CF:0.98829, Len: 10, Fitness_tra: 0
Rule 44: 7247137b27, Class:  1, CF:0.490207, Len: 10, Fitness_tra: 0
Rule 45: 2191c21f11, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 46: 714729b477, Class:  1, CF:0.996272, Len: 10, Fitness_tra: 0
Rule 47: 2bb4c54177, Class:  1, CF:0.998039, Len: 10, Fitness_tra: 0
Rule 48: 17b1c91b7e, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 49: b12451b221, Class:  1, CF:0.99901, Len: 10, Fitness_tra: 0
Rule 50: 2c22532154, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 51: 442226b174, Class:  0, CF:0.668147, Len: 10, Fitness_tra: 0
Rule 52: 74bb11b242, Class:  1, CF:0.988349, Len: 10, Fitness_tra: 0
Rule 53: 472b1641b2, Class:  0, CF:0.791811, Len: 10, Fitness_tra: 0
Rule 54: b824c9227b, Class:  1, CF:0.977666, Len: 10, Fitness_tra: 0
Rule 55: 2d27557231, Class:  0, CF:0.85018, Len: 10, Fitness_tra: 0
Rule 56: b12b1e47bb, Class:  1, CF:0.951759, Len: 10, Fitness_tra: 0
Rule 57: 2111567714, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 58: 4b7481b2b4, Class:  1, CF:0.998145, Len: 10, Fitness_tra: 0
Rule 59: 4c22857122, Class:  1, CF:0.992448, Len: 10, Fitness_tra: 0
Rule 60: 7184812312, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 61: 7114d62414, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 62: 247253be14, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 63: 4b5b114b42, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 64: b14b9a1171, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 65: 417bc1477b, Class:  1, CF:0.990096, Len: 10, Fitness_tra: 0
Rule 66: 22b7594b4b, Class:  1, CF:0.593399, Len: 10, Fitness_tra: 0
Rule 67: 2b72562224, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 68: 152b51751d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 69: 4114132218, Class:  1, CF:0.991663, Len: 10, Fitness_tra: 0
Rule 70: 242bc6444b, Class:  1, CF:0.996377, Len: 10, Fitness_tra: 0
Rule 71: 224713b777, Class:  1, CF:0.306437, Len: 10, Fitness_tra: 0
Rule 72: b2b2262414, Class:  0, CF:0.830111, Len: 10, Fitness_tra: 0
Rule 73: 2142452147, Class:  1, CF:0.993931, Len: 10, Fitness_tra: 0
Rule 74: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 75: 45b721477b, Class:  1, CF:0.77666, Len: 10, Fitness_tra: 0
Rule 76: 217251b412, Class:  1, CF:0.997574, Len: 10, Fitness_tra: 0
Rule 77: 2287557151, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 78: 1142d1bc47, Class:  1, CF:0.999674, Len: 10, Fitness_tra: 0
Rule 79: bc77557bb7, Class:  0, CF:0.490123, Len: 10, Fitness_tra: 0
Rule 80: 1c72597b72, Class:  0, CF:0.775031, Len: 10, Fitness_tra: 0
Rule 81: 2a17557135, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 82: 1154252a11, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 83: 115b15b661, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 84: 0000b40000, Class:  0, CF:0.121376, Len:  2, Fitness_tra: -536
Rule 85: 11311d466d, Class:  1, CF:0.989434, Len: 10, Fitness_tra: 0
Rule 86: ce1b25731d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 87: 41d2822661, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 88: 4e5b814912, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 89: 233b292a31, Class:  0, CF:0.243449, Len: 10, Fitness_tra: 0
Rule 90: 211481b315, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 91: 4141d27cb7, Class:  1, CF:0.999965, Len: 10, Fitness_tra: 0
Rule 92: 111019470b, Class:  1, CF:0.968587, Len:  8, Fitness_tra: 0
Rule 93: b14b5a1111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 94: 7f5b1813b1, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 95: 71bb2d1b4b, Class:  1, CF:0.958581, Len:  0, Fitness_tra: 0
Rule 96: b481c17c14, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 97: 123111241a, Class:  1, CF:0.832769, Len: 10, Fitness_tra: 0
Rule 98: 4174112d18, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 99: 1122812151, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule100: 247251b411, Class:  1, CF:0.983906, Len: 10, Fitness_tra: 0
------Current------
Miss_rate(tra)	:2.2449
------Result------
Miss_rate(tra)	:2.2449
Miss_rate(tst)	:0.548446
ARL				:9.42529

------Generation 3000------
Rule  1: 1010191001, Class:  0, CF:0.712155, Len:  6, Fitness_tra: 260
Rule  2: 1101000111, Class:  0, CF:0.354477, Len:  6, Fitness_tra: 72
Rule  3: 081011000c, Class:  1, CF:0.952454, Len:  5, Fitness_tra: 183
Rule  4: 1801001111, Class:  0, CF:0.693641, Len:  7, Fitness_tra: 274
Rule  5: 1241110242, Class:  1, CF:0.992751, Len:  9, Fitness_tra: 2
Rule  6: 0511000111, Class:  0, CF:0.791867, Len:  6, Fitness_tra: 111
Rule  7: 1830011a01, Class:  0, CF:0.953623, Len:  7, Fitness_tra: 5
Rule  8: 1781111944, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule  9: 1411c11ce4, Class:  1, CF:  1, Len: 10, Fitness_tra: 2
Rule 10: 422131a312, Class:  0, CF:0.678861, Len: 10, Fitness_tra: 3
Rule 11: 74b11818b1, Class:  1, CF:  1, Len: 10, Fitness_tra: 2
Rule 12: 1830111a01, Class:  0, CF:0.964215, Len:  8, Fitness_tra: 2
Rule 13: 0511160111, Class:  0, CF:  1, Len:  8, Fitness_tra: 1
Rule 14: 74b1c818b1, Class:  1, CF:  1, Len: 10, Fitness_tra: 3
Rule 15: 74b1c1a381, Class:  1, CF:0.999784, Len: 10, Fitness_tra: 1
Rule 16: 423811a01c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 17: 111225b331, Class:  0, CF:0.987388, Len: 10, Fitness_tra: 1
Rule 18: 1531111111, Class:  0, CF:0.922475, Len: 10, Fitness_tra: 0
Rule 19: 1b11d87744, Class:  1, CF:0.999496, Len: 10, Fitness_tra: 0
Rule 20: 16b178242b, Class:  1, CF:0.99991, Len: 10, Fitness_tra: 0
Rule 21: 71bb2d1b4b, Class:  1, CF:0.958581, Len: 10, Fitness_tra: 0
Rule 22: 11371d1aa1, Class:  0, CF:0.92549, Len: 10, Fitness_tra: 0
Rule 23: 2221110212, Class:  1, CF:0.790633, Len:  9, Fitness_tra: 0
Rule 24: 1411a41671, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 25: 4121164172, Class:  0, CF:0.879957, Len: 10, Fitness_tra: 0
Rule 26: 44b1727bb1, Class:  1, CF:0.929112, Len: 10, Fitness_tra: 0
Rule 27: 101c591173, Class:  0, CF:  1, Len:  9, Fitness_tra: 0
Rule 28: 4224191a7b, Class:  0, CF:0.267975, Len: 10, Fitness_tra: 0
Rule 29: 4771292427, Class:  1, CF:0.999946, Len: 10, Fitness_tra: 0
Rule 30: 2817752a41, Class:  0, CF:0.494992, Len: 10, Fitness_tra: 0
Rule 31: bc71c9241b, Class:  1, CF:0.993997, Len: 10, Fitness_tra: 0
Rule 32: 4221131511, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 33: 112151b257, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 34: 4241112214, Class:  1, CF:0.992366, Len: 10, Fitness_tra: 0
Rule 35: b571157214, Class:  1, CF:0.995253, Len: 10, Fitness_tra: 0
Rule 36: b47bc3bbb7, Class:  1, CF:0.944104, Len: 10, Fitness_tra: 0
Rule 37: cc449a2d51, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 38: 2171514224, Class:  1, CF:0.999954, Len: 10, Fitness_tra: 0
Rule 39: 1681111958, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 40: c8413fb59c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 41: 2842994224, Class:  1, CF:0.971393, Len: 10, Fitness_tra: 0
Rule 42: 4274412b14, Class:  1, CF:0.912969, Len: 10, Fitness_tra: 0
Rule 43: 4b2b114b42, Class:  1, CF:0.98829, Len: 10, Fitness_tra: 0
Rule 44: 7247137b27, Class:  1, CF:0.490207, Len: 10, Fitness_tra: 0
Rule 45: 2191c21f11, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 46: 714729b477, Class:  1, CF:0.996272, Len: 10, Fitness_tra: 0
Rule 47: 2bb4c54177, Class:  1, CF:0.998039, Len: 10, Fitness_tra: 0
Rule 48: 17b1c91b7e, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 49: b12451b221, Class:  1, CF:0.99901, Len: 10, Fitness_tra: 0
Rule 50: 2c22532154, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 51: 442226b174, Class:  0, CF:0.668147, Len: 10, Fitness_tra: 0
Rule 52: 74bb11b242, Class:  1, CF:0.988349, Len: 10, Fitness_tra: 0
Rule 53: 472b1641b2, Class:  0, CF:0.791811, Len: 10, Fitness_tra: 0
Rule 54: b824c9227b, Class:  1, CF:0.977666, Len: 10, Fitness_tra: 0
Rule 55: 2d27557231, Class:  0, CF:0.85018, Len: 10, Fitness_tra: 0
Rule 56: b12b1e47bb, Class:  1, CF:0.951759, Len: 10, Fitness_tra: 0
Rule 57: 2111567714, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 58: 4b7481b2b4, Class:  1, CF:0.998145, Len: 10, Fitness_tra: 0
Rule 59: 4c22857122, Class:  1, CF:0.992448, Len: 10, Fitness_tra: 0
Rule 60: 7184812312, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 61: 7114d62414, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 62: 247253be14, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 63: 4b5b114b42, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 64: b14b9a1171, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 65: 417bc1477b, Class:  1, CF:0.990096, Len: 10, Fitness_tra: 0
Rule 66: 22b7594b4b, Class:  1, CF:0.593399, Len: 10, Fitness_tra: 0
Rule 67: 2b72562224, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 68: 152b51751d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 69: 4114132218, Class:  1, CF:0.991663, Len: 10, Fitness_tra: 0
Rule 70: 242bc6444b, Class:  1, CF:0.996377, Len: 10, Fitness_tra: 0
Rule 71: 224713b777, Class:  1, CF:0.306437, Len: 10, Fitness_tra: 0
Rule 72: b2b2262414, Class:  0, CF:0.830111, Len: 10, Fitness_tra: 0
Rule 73: 2142452147, Class:  1, CF:0.993931, Len: 10, Fitness_tra: 0
Rule 74: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 75: 45b721477b, Class:  1, CF:0.77666, Len: 10, Fitness_tra: 0
Rule 76: 217251b412, Class:  1, CF:0.997574, Len: 10, Fitness_tra: 0
Rule 77: 2287557151, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 78: 1142d1bc47, Class:  1, CF:0.999674, Len: 10, Fitness_tra: 0
Rule 79: bc77557bb7, Class:  0, CF:0.490123, Len: 10, Fitness_tra: 0
Rule 80: 1c72597b72, Class:  0, CF:0.775031, Len: 10, Fitness_tra: 0
Rule 81: 2a17557135, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 82: 1154252a11, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 83: 115b15b661, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 84: 0000b40000, Class:  0, CF:0.121376, Len:  2, Fitness_tra: -536
Rule 85: 11311d466d, Class:  1, CF:0.989434, Len: 10, Fitness_tra: 0
Rule 86: ce1b25731d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 87: 41d2822661, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 88: 4e5b814912, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 89: 233b292a31, Class:  0, CF:0.243449, Len: 10, Fitness_tra: 0
Rule 90: 211481b315, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 91: 4141d27cb7, Class:  1, CF:0.999965, Len: 10, Fitness_tra: 0
Rule 92: 111019470b, Class:  1, CF:0.968587, Len:  8, Fitness_tra: 0
Rule 93: b14b5a1111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 94: 7f5b1813b1, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 95: 71bb2d1b4b, Class:  1, CF:0.958581, Len:  0, Fitness_tra: 0
Rule 96: b481c17c14, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 97: 123111241a, Class:  1, CF:0.832769, Len: 10, Fitness_tra: 0
Rule 98: 4174112d18, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 99: 1122812151, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule100: 247251b411, Class:  1, CF:0.983906, Len: 10, Fitness_tra: 0
------Current------
Miss_rate(tra)	:2.2449
------Result------
Miss_rate(tra)	:2.2449
Miss_rate(tst)	:0.548446
ARL				:9.42529

------Generation 4000------
Rule  1: 1010191001, Class:  0, CF:0.712155, Len:  6, Fitness_tra: 260
Rule  2: 1101000111, Class:  0, CF:0.354477, Len:  6, Fitness_tra: 72
Rule  3: 081011000c, Class:  1, CF:0.952454, Len:  5, Fitness_tra: 183
Rule  4: 1801001111, Class:  0, CF:0.693641, Len:  7, Fitness_tra: 274
Rule  5: 1241110242, Class:  1, CF:0.992751, Len:  9, Fitness_tra: 2
Rule  6: 0511000111, Class:  0, CF:0.791867, Len:  6, Fitness_tra: 111
Rule  7: 1830011a01, Class:  0, CF:0.953623, Len:  7, Fitness_tra: 5
Rule  8: 1781111944, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule  9: 1411c11ce4, Class:  1, CF:  1, Len: 10, Fitness_tra: 2
Rule 10: 422131a312, Class:  0, CF:0.678861, Len: 10, Fitness_tra: 3
Rule 11: 74b11818b1, Class:  1, CF:  1, Len: 10, Fitness_tra: 2
Rule 12: 1830111a01, Class:  0, CF:0.964215, Len:  8, Fitness_tra: 2
Rule 13: 0511160111, Class:  0, CF:  1, Len:  8, Fitness_tra: 1
Rule 14: 74b1c818b1, Class:  1, CF:  1, Len: 10, Fitness_tra: 3
Rule 15: 74b1c1a381, Class:  1, CF:0.999784, Len: 10, Fitness_tra: 1
Rule 16: 423811a01c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 17: 111225b331, Class:  0, CF:0.987388, Len: 10, Fitness_tra: 1
Rule 18: 1531111111, Class:  0, CF:0.922475, Len: 10, Fitness_tra: 0
Rule 19: 1b11d87744, Class:  1, CF:0.999496, Len: 10, Fitness_tra: 0
Rule 20: 16b178242b, Class:  1, CF:0.99991, Len: 10, Fitness_tra: 0
Rule 21: 71bb2d1b4b, Class:  1, CF:0.958581, Len: 10, Fitness_tra: 0
Rule 22: 11371d1aa1, Class:  0, CF:0.92549, Len: 10, Fitness_tra: 0
Rule 23: 2221110212, Class:  1, CF:0.790633, Len:  9, Fitness_tra: 0
Rule 24: 1411a41671, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 25: 4121164172, Class:  0, CF:0.879957, Len: 10, Fitness_tra: 0
Rule 26: 44b1727bb1, Class:  1, CF:0.929112, Len: 10, Fitness_tra: 0
Rule 27: 101c591173, Class:  0, CF:  1, Len:  9, Fitness_tra: 0
Rule 28: 4224191a7b, Class:  0, CF:0.267975, Len: 10, Fitness_tra: 0
Rule 29: 4771292427, Class:  1, CF:0.999946, Len: 10, Fitness_tra: 0
Rule 30: 2817752a41, Class:  0, CF:0.494992, Len: 10, Fitness_tra: 0
Rule 31: bc71c9241b, Class:  1, CF:0.993997, Len: 10, Fitness_tra: 0
Rule 32: 4221131511, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 33: 112151b257, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 34: 4241112214, Class:  1, CF:0.992366, Len: 10, Fitness_tra: 0
Rule 35: b571157214, Class:  1, CF:0.995253, Len: 10, Fitness_tra: 0
Rule 36: b47bc3bbb7, Class:  1, CF:0.944104, Len: 10, Fitness_tra: 0
Rule 37: cc449a2d51, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 38: 2171514224, Class:  1, CF:0.999954, Len: 10, Fitness_tra: 0
Rule 39: 1681111958, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 40: c8413fb59c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 41: 2842994224, Class:  1, CF:0.971393, Len: 10, Fitness_tra: 0
Rule 42: 4274412b14, Class:  1, CF:0.912969, Len: 10, Fitness_tra: 0
Rule 43: 4b2b114b42, Class:  1, CF:0.98829, Len: 10, Fitness_tra: 0
Rule 44: 7247137b27, Class:  1, CF:0.490207, Len: 10, Fitness_tra: 0
Rule 45: 2191c21f11, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 46: 714729b477, Class:  1, CF:0.996272, Len: 10, Fitness_tra: 0
Rule 47: 2bb4c54177, Class:  1, CF:0.998039, Len: 10, Fitness_tra: 0
Rule 48: 17b1c91b7e, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 49: b12451b221, Class:  1, CF:0.99901, Len: 10, Fitness_tra: 0
Rule 50: 2c22532154, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 51: 442226b174, Class:  0, CF:0.668147, Len: 10, Fitness_tra: 0
Rule 52: 74bb11b242, Class:  1, CF:0.988349, Len: 10, Fitness_tra: 0
Rule 53: 472b1641b2, Class:  0, CF:0.791811, Len: 10, Fitness_tra: 0
Rule 54: b824c9227b, Class:  1, CF:0.977666, Len: 10, Fitness_tra: 0
Rule 55: 2d27557231, Class:  0, CF:0.85018, Len: 10, Fitness_tra: 0
Rule 56: b12b1e47bb, Class:  1, CF:0.951759, Len: 10, Fitness_tra: 0
Rule 57: 2111567714, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 58: 4b7481b2b4, Class:  1, CF:0.998145, Len: 10, Fitness_tra: 0
Rule 59: 4c22857122, Class:  1, CF:0.992448, Len: 10, Fitness_tra: 0
Rule 60: 7184812312, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 61: 7114d62414, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 62: 247253be14, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 63: 4b5b114b42, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 64: b14b9a1171, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 65: 417bc1477b, Class:  1, CF:0.990096, Len: 10, Fitness_tra: 0
Rule 66: 22b7594b4b, Class:  1, CF:0.593399, Len: 10, Fitness_tra: 0
Rule 67: 2b72562224, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 68: 152b51751d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 69: 4114132218, Class:  1, CF:0.991663, Len: 10, Fitness_tra: 0
Rule 70: 242bc6444b, Class:  1, CF:0.996377, Len: 10, Fitness_tra: 0
Rule 71: 224713b777, Class:  1, CF:0.306437, Len: 10, Fitness_tra: 0
Rule 72: b2b2262414, Class:  0, CF:0.830111, Len: 10, Fitness_tra: 0
Rule 73: 2142452147, Class:  1, CF:0.993931, Len: 10, Fitness_tra: 0
Rule 74: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 75: 45b721477b, Class:  1, CF:0.77666, Len: 10, Fitness_tra: 0
Rule 76: 217251b412, Class:  1, CF:0.997574, Len: 10, Fitness_tra: 0
Rule 77: 2287557151, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 78: 1142d1bc47, Class:  1, CF:0.999674, Len: 10, Fitness_tra: 0
Rule 79: bc77557bb7, Class:  0, CF:0.490123, Len: 10, Fitness_tra: 0
Rule 80: 1c72597b72, Class:  0, CF:0.775031, Len: 10, Fitness_tra: 0
Rule 81: 2a17557135, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 82: 1154252a11, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 83: 115b15b661, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 84: 0000b40000, Class:  0, CF:0.121376, Len:  2, Fitness_tra: -536
Rule 85: 11311d466d, Class:  1, CF:0.989434, Len: 10, Fitness_tra: 0
Rule 86: ce1b25731d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 87: 41d2822661, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 88: 4e5b814912, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 89: 233b292a31, Class:  0, CF:0.243449, Len: 10, Fitness_tra: 0
Rule 90: 211481b315, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 91: 4141d27cb7, Class:  1, CF:0.999965, Len: 10, Fitness_tra: 0
Rule 92: 111019470b, Class:  1, CF:0.968587, Len:  8, Fitness_tra: 0
Rule 93: b14b5a1111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 94: 7f5b1813b1, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 95: 71bb2d1b4b, Class:  1, CF:0.958581, Len:  0, Fitness_tra: 0
Rule 96: b481c17c14, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 97: 123111241a, Class:  1, CF:0.832769, Len: 10, Fitness_tra: 0
Rule 98: 4174112d18, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 99: 1122812151, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule100: 247251b411, Class:  1, CF:0.983906, Len: 10, Fitness_tra: 0
------Current------
Miss_rate(tra)	:2.2449
------Result------
Miss_rate(tra)	:2.2449
Miss_rate(tst)	:0.548446
ARL				:9.42529

------Generation 5000------
Rule  1: 1010191001, Class:  0, CF:0.712155, Len:  6, Fitness_tra: 260
Rule  2: 1101000111, Class:  0, CF:0.354477, Len:  6, Fitness_tra: 72
Rule  3: 081011000c, Class:  1, CF:0.952454, Len:  5, Fitness_tra: 183
Rule  4: 1801001111, Class:  0, CF:0.693641, Len:  7, Fitness_tra: 274
Rule  5: 1241110242, Class:  1, CF:0.992751, Len:  9, Fitness_tra: 2
Rule  6: 0511000111, Class:  0, CF:0.791867, Len:  6, Fitness_tra: 111
Rule  7: 1830011a01, Class:  0, CF:0.953623, Len:  7, Fitness_tra: 5
Rule  8: 1781111944, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
