------Generation 0------
Rule  1: 215b81b192, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 26: 2cb1cd1224, Class:  1, CF:0.995777, Len: 10, Fitness_tra: 0
Rule 27: 02c10020d0, Class:  1, CF:  1, Len:  5, Fitness_tra: 0
Rule 28: 121b31195c, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 29: 024b570204, Class:  1, CF:0.996681, Len:  7, Fitness_tra: 0
Rule 30: 470b447007, Class:  1, CF:0.975571, Len:  7, Fitness_tra: 0
Rule 31: 42540a6b1b, Class:  0, CF:  1, Len:  9, Fitness_tra: 0
Rule 32: 1241811185, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 33: 11bbf12121, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 34: 2226217484, Class:  1, CF:0.999909, Len: 10, Fitness_tra: 0
Rule 35: 1911814d12, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 36: 1b217147bb, Class:  1, CF:0.984689, Len: 10, Fitness_tra: 0
Rule 37: 222b83b7bb, Class:  1, CF:0.99506, Len: 10, Fitness_tra: 0
Rule 38: 41212141d5, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 39: cd8251b555, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 40: 22b7162b12, Class:  0, CF:0.835448, Len: 10, Fitness_tra: 0
Rule 41: 2421f34247, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 42: 27772e27b7, Class:  1, CF:0.934123, Len: 10, Fitness_tra: 0
Rule 43: 71b22347b7, Class:  1, CF:0.902911, Len: 10, Fitness_tra: 0
Rule 44: 222111418d, Class:  1, CF:0.797399, Len: 10, Fitness_tra: 0
Rule 45: 782b514272, Class:  1, CF:0.987741, Len: 10, Fitness_tra: 0
Rule 46: 72b4192824, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 47: 4192c57119, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 48: 4357554eed, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 49: 11821d2581, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 50: b21c3a274b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 51: 722811472b, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 52: 12b1ca1b1b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 53: 45bbd62172, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 54: 2242594274, Class:  1, CF:0.934668, Len: 10, Fitness_tra: 0
Rule 55: 4ed28126ad, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 56: 714b2627b4, Class:  0, CF:0.218218, Len: 10, Fitness_tra: 0
Rule 57: b74b414b22, Class:  1, CF:0.985252, Len: 10, Fitness_tra: 0
Rule 58: 7272d174b7, Class:  1, CF:0.947341, Len: 10, Fitness_tra: 0
Rule 59: b822931171, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 60: 7442154b42, Class:  1, CF:0.951614, Len: 10, Fitness_tra: 0
Rule 61: 2747817227, Class:  1, CF:0.999147, Len: 10, Fitness_tra: 0
Rule 62: 8c27d6b815, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 63: 71422675b4, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 64: 72248ab724, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 65: 2221d37182, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 66: 27771a2192, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 67: 72241ab142, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 68: 160a13743d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 69: 41321521f5, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 70: 1471d3b4b7, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 71: 413b1574f5, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 72: 717b562222, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 73: 27741e7b42, Class:  1, CF:0.99436, Len: 10, Fitness_tra: 0
Rule 74: 71121a4141, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 75: 47442eb424, Class:  1, CF:0.998265, Len: 10, Fitness_tra: 0
Rule 76: 4174131c87, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 77: 1b275372b7, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 78: 2117c3b427, Class:  1, CF:0.99919, Len: 10, Fitness_tra: 0
Rule 79: 4227de727d, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 80: 1e8d13a542, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 81: 2514154188, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 82: 741b11771b, Class:  1, CF:0.897348, Len: 10, Fitness_tra: 0
Rule 83: 712bd51442, Class:  1, CF:0.99804, Len: 10, Fitness_tra: 0
Rule 84: 2172151247, Class:  1, CF:0.989135, Len: 10, Fitness_tra: 0
Rule 85: 281b257121, Class:  1, CF:0.187885, Len: 10, Fitness_tra: 0
Rule 86: 1e94814a35, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 87: 2512154111, Class:  0, CF:0.863163, Len: 10, Fitness_tra: 0
Rule 88: 1121551771, Class:  1, CF:0.930246, Len: 10, Fitness_tra: 0
Rule 89: 222148b111, Class:  1, CF:0.982165, Len: 10, Fitness_tra: 0
Rule 90: 4427814bb4, Class:  1, CF:0.962006, Len: 10, Fitness_tra: 0
Rule 91: 2c72117047, Class:  1, CF:0.963169, Len:  9, Fitness_tra: 0
Rule 92: b222114a22, Class:  1, CF:0.909227, Len: 10, Fitness_tra: 0
Rule 93: 0001000300, Class:  0, CF:0.241224, Len:  2, Fitness_tra: -449
Rule 94: 014b131285, Class:  1, CF:0.99117, Len:  9, Fitness_tra: 0
Rule 95: 1411331144, Class:  1, CF:0.427407, Len: 10, Fitness_tra: 0
Rule 96: 21194d4b3b, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 97: e1141da01a, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 98: 2721be4227, Class:  1, CF:0.999797, Len: 10, Fitness_tra: 0
Rule 99: 79111ab142, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule100: 221d391102, Class:  0, CF:  1, Len:  9, Fitness_tra: 0
------Current------
Miss_rate(tra)	:9.53256
------Result------
Miss_rate(tra)	:9.53256
Miss_rate(tst)	:1.27971
ARL				:8.92771

------Generation 4000------
Rule  1: 0000090000, Class:  0, CF:0.508509, Len:  1, Fitness_tra: 1302
Rule  2: 11111d1111, Class:  0, CF:0.335474, Len: 10, Fitness_tra: 26
Rule  3: 0600470000, Class:  1, CF:0.55716, Len:  3, Fitness_tra: 145
Rule  4: 121041005c, Class:  1, CF:  1, Len:  7, Fitness_tra: 434
Rule  5: 0600b40000, Class:  0, CF:0.307937, Len:  3, Fitness_tra: -13
Rule  6: 2113cda040, Class:  1, CF:0.9923, Len:  8, Fitness_tra: 57
Rule  7: 020a007010, Class:  1, CF:0.818147, Len:  4, Fitness_tra: 39
Rule  8: 0106150008, Class:  1, CF:0.997598, Len:  5, Fitness_tra: 56
Rule  9: 2cb31d0040, Class:  1, CF:0.964437, Len:  7, Fitness_tra: 40
Rule 10: 0114611032, Class:  0, CF:0.999156, Len:  8, Fitness_tra: 0
Rule 11: 0c81c01006, Class:  1, CF:  1, Len:  6, Fitness_tra: 34
Rule 12: 1217331112, Class:  0, CF:0.966902, Len: 10, Fitness_tra: 0
Rule 13: 03b1c01c34, Class:  1, CF:0.999909, Len:  8, Fitness_tra: 40
Rule 14: 11141da11a, Class:  0, CF:0.866784, Len: 10, Fitness_tra: 0
Rule 15: 44b11b1444, Class:  1, CF:0.912267, Len: 10, Fitness_tra: 7
Rule 16: bb21d51242, Class:  1, CF:0.999979, Len: 10, Fitness_tra: 2
Rule 17: 2208007010, Class:  0, CF:  1, Len:  5, Fitness_tra: 0
Rule 18: 1106151012, Class:  1, CF:0.386819, Len:  8, Fitness_tra: 2
Rule 19: 0c72611007, Class:  0, CF:0.982556, Len:  7, Fitness_tra: 0
Rule 20: 7111511472, Class:  1, CF:0.999138, Len: 10, Fitness_tra: 10
Rule 21: 112b557111, Class:  0, CF:0.693438, Len: 10, Fitness_tra: 0
Rule 22: 060b450000, Class:  0, CF:0.811931, Len:  4, Fitness_tra: 0
Rule 23: 2cb31d1444, Class:  1, CF:0.985369, Len: 10, Fitness_tra: 0
Rule 24: 1c12297221, Class:  0, CF:0.0431016, Len: 10, Fitness_tra: 0
Rule 25: 711b251111, Class:  0, CF:0.181746, Len: 10, Fitness_tra: 0
Rule 26: 2cb1cd1224, Class:  1, CF:0.995777, Len: 10, Fitness_tra: 0
Rule 27: 02c10020d0, Class:  1, CF:  1, Len:  5, Fitness_tra: 0
Rule 28: 121b31195c, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 29: 024b570204, Class:  1, CF:0.996681, Len:  7, Fitness_tra: 0
Rule 30: 470b447007, Class:  1, CF:0.975571, Len:  7, Fitness_tra: 0
Rule 31: 42540a6b1b, Class:  0, CF:  1, Len:  9, Fitness_tra: 0
Rule 32: 1241811185, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 33: 11bbf12121, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 34: 2226217484, Class:  1, CF:0.999909, Len: 10, Fitness_tra: 0
Rule 35: 1911814d12, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 36: 1b217147bb, Class:  1, CF:0.984689, Len: 10, Fitness_tra: 0
Rule 37: 222b83b7bb, Class:  1, CF:0.99506, Len: 10, Fitness_tra: 0
Rule 38: 41212141d5, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 39: cd8251b555, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 40: 22b7162b12, Class:  0, CF:0.835448, Len: 10, Fitness_tra: 0
Rule 41: 2421f34247, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 42: 27772e27b7, Class:  1, CF:0.934123, Len: 10, Fitness_tra: 0
Rule 43: 71b22347b7, Class:  1, CF:0.902911, Len: 10, Fitness_tra: 0
Rule 44: 222111418d, Class:  1, CF:0.797399, Len: 10, Fitness_tra: 0
Rule 45: 782b514272, Class:  1, CF:0.987741, Len: 10, Fitness_tra: 0
Rule 46: 72b4192824, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 47: 4192c57119, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 48: 4357554eed, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 49: 11821d2581, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 50: b21c3a274b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 51: 722811472b, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 52: 12b1ca1b1b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 53: 45bbd62172, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 54: 2242594274, Class:  1, CF:0.934668, Len: 10, Fitness_tra: 0
Rule 55: 4ed28126ad, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 56: 714b2627b4, Class:  0, CF:0.218218, Len: 10, Fitness_tra: 0
Rule 57: b74b414b22, Class:  1, CF:0.985252, Len: 10, Fitness_tra: 0
Rule 58: 7272d174b7, Class:  1, CF:0.947341, Len: 10, Fitness_tra: 0
Rule 59: b822931171, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 60: 7442154b42, Class:  1, CF:0.951614, Len: 10, Fitness_tra: 0
Rule 61: 2747817227, Class:  1, CF:0.999147, Len: 10, Fitness_tra: 0
Rule 62: 8c27d6b815, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 63: 71422675b4, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 64: 72248ab724, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 65: 2221d37182, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 66: 27771a2192, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 67: 72241ab142, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 68: 160a13743d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 69: 41321521f5, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 70: 1471d3b4b7, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 71: 413b1574f5, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 72: 717b562222, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 73: 27741e7b42, Class:  1, CF:0.99436, Len: 10, Fitness_tra: 0
Rule 74: 71121a4141, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 75: 47442eb424, Class:  1, CF:0.998265, Len: 10, Fitness_tra: 0
Rule 76: 4174131c87, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 77: 1b275372b7, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 78: 2117c3b427, Class:  1, CF:0.99919, Len: 10, Fitness_tra: 0
Rule 79: 4227de727d, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 80: 1e8d13a542, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 81: 2514154188, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 82: 741b11771b, Class:  1, CF:0.897348, Len: 10, Fitness_tra: 0
Rule 83: 712bd51442, Class:  1, CF:0.99804, Len: 10, Fitness_tra: 0
Rule 84: 2172151247, Class:  1, CF:0.989135, Len: 10, Fitness_tra: 0
Rule 85: 281b257121, Class:  1, CF:0.187885, Len: 10, Fitness_tra: 0
Rule 86: 1e94814a35, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 87: 2512154111, Class:  0, CF:0.863163, Len: 10, Fitness_tra: 0
Rule 88: 1121551771, Class:  1, CF:0.930246, Len: 10, Fitness_tra: 0
Rule 89: 222148b111, Class:  1, CF:0.982165, Len: 10, Fitness_tra: 0
Rule 90: 4427814bb4, Class:  1, CF:0.962006, Len: 10, Fitness_tra: 0
Rule 91: 2c72117047, Class:  1, CF:0.963169, Len:  9, Fitness_tra: 0
Rule 92: b222114a22, Class:  1, CF:0.909227, Len: 10, Fitness_tra: 0
Rule 93: 0001000300, Class:  0, CF:0.241224, Len:  2, Fitness_tra: -449
Rule 94: 014b131285, Class:  1, CF:0.99117, Len:  9, Fitness_tra: 0
Rule 95: 1411331144, Class:  1, CF:0.427407, Len: 10, Fitness_tra: 0
Rule 96: 21194d4b3b, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 97: e1141da01a, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 98: 2721be4227, Class:  1, CF:0.999797, Len: 10, Fitness_tra: 0
Rule 99: 79111ab142, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule100: 221d391102, Class:  0, CF:  1, Len:  9, Fitness_tra: 0
------Current------
Miss_rate(tra)	:9.53256
------Result------
Miss_rate(tra)	:9.53256
Miss_rate(tst)	:1.27971
ARL				:8.92771

------Generation 5000------
Rule  1: 0000090000, Class:  0, CF:0.508509, Len:  1, Fitness_tra: 1302
Rule  2: 11111d1111, Class:  0, CF:0.335474, Len: 10, Fitness_tra: 26
Rule  3: 0600470000, Class:  1, CF:0.55716, Len:  3, Fitness_tra: 145
Rule  4: 121041005c, Class:  1, CF:  1, Len:  7, Fitness_tra: 434
Rule  5: 0600b40000, Class:  0, CF:0.307937, Len:  3, Fitness_tra: -13
Rule  6: 2113cda040, Class:  1, CF:0.9923, Len:  8, Fitness_tra: 57
Rule  7: 020a007010, Class:  1, CF:0.818147, Len:  4, Fitness_tra: 39
Rule  8: 0106150008, Class:  1, CF:0.997598, Len:  5, Fitness_tra: 56
Rule  9: 2cb31d0040, Class:  1, CF:0.964437, Len:  7, Fitness_tra: 40
Rule 10: 0114611032, Class:  0, CF:0.999156, Len:  8, Fitness_tra: 0
Rule 11: 0c81c01006, Class:  1, CF:  1, Len:  6, Fitness_tra: 34
Rule 12: 1217331112, Class:  0, CF:0.966902, Len: 10, Fitness_tra: 0
Rule 13: 03b1c01c34, Class:  1, CF:0.999909, Len:  8, Fitness_tra: 40
Rule 14: 11141da11a, Class:  0, CF:0.866784, Len: 10, Fitness_tra: 0
Rule 15: 44b11b1444, Class:  1, CF:0.912267, Len: 10, Fitness_tra: 7
Rule 16: bb21d51242, Class:  1, CF:0.999979, Len: 10, Fitness_tra: 2
Rule 17: 2208007010, Class:  0, CF:  1, Len:  5, Fitness_tra: 0
Rule 18: 1106151012, Class:  1, CF:0.386819, Len:  8, Fitness_tra: 2
Rule 19: 0c72611007, Class:  0, CF:0.982556, Len:  7, Fitness_tra: 0
Rule 20: 7111511472, Class:  1, CF:0.999138, Len: 10, Fitness_tra: 10
Rule 21: 112b557111, Class:  0, CF:0.693438, Len: 10, Fitness_tra: 0
Rule 22: 060b450000, Class:  0, CF:0.811931, Len:  4, Fitness_tra: 0
Rule 23: 2cb31d1444, Class:  1, CF:0.985369, Len: 10, Fitness_tra: 0
Rule 24: 1c12297221, Class:  0, CF:0.0431016, Len: 10, Fitness_tra: 0
Rule 25: 711b251111, Class:  0, CF:0.181746, Len: 10, Fitness_tra: 0
Rule 26: 2cb1cd1224, Class:  1, CF:0.995777, Len: 10, Fitness_tra: 0
Rule 27: 02c10020d0, Class:  1, CF:  1, Len:  5, Fitness_tra: 0
Rule 28: 121b31195c, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 29: 024b570204, Class:  1, CF:0.996681, Len:  7, Fitness_tra: 0
Rule 30: 470b447007, Class:  1, CF:0.975571, Len:  7, Fitness_tra: 0
Rule 31: 42540a6b1b, Class:  0, CF:  1, Len:  9, Fitness_tra: 0
Rule 32: 1241811185, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 33: 11bbf12121, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 34: 2226217484, Class:  1, CF:0.999909, Len: 10, Fitness_tra: 0
Rule 35: 1911814d12, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 36: 1b217147bb, Class:  1, CF:0.984689, Len: 10, Fitness_tra: 0
Rule 37: 222b83b7bb, Class:  1, CF:0.99506, Len: 10, Fitness_tra: 0
Rule 38: 41212141d5, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 39: cd8251b555, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 40: 22b7162b12, Class:  0, CF:0.835448, Len: 10, Fitness_tra: 0
Rule 41: 2421f34247, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 42: 27772e27b7, Class:  1, CF:0.934123, Len: 10, Fitness_tra: 0
Rule 43: 71b22347b7, Class:  1, CF:0.902911, Len: 10, Fitness_tra: 0
Rule 44: 222111418d, Class:  1, CF:0.797399, Len: 10, Fitness_tra: 0
Rule 45: 782b514272, Class:  1, CF:0.987741, Len: 10, Fitness_tra: 0
Rule 46: 72b4192824, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 47: 4192c57119, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 48: 4357554eed, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 49: 11821d2581, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 50: b21c3a274b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 51: 722811472b, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 52: 12b1ca1b1b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 53: 45bbd62172, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 54: 2242594274, Class:  1, CF:0.934668, Len: 10, Fitness_tra: 0
Rule 55: 4ed28126ad, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 56: 714b2627b4, Class:  0, CF:0.218218, Len: 10, Fitness_tra: 0
Rule 57: b74b414b22, Class:  1, CF:0.985252, Len: 10, Fitness_tra: 0
Rule 58: 7272d174b7, Class:  1, CF:0.947341, Len: 10, Fitness_tra: 0
Rule 59: b822931171, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 60: 7442154b42, Class:  1, CF:0.951614, Len: 10, Fitness_tra: 0
Rule 61: 2747817227, Class:  1, CF:0.999147, Len: 10, Fitness_tra: 0
Rule 62: 8c27d6b815, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 63: 71422675b4, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 64: 72248ab724, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 65: 2221d37182, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 66: 27771a2192, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 67: 72241ab142, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 68: 160a13743d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 69: 41321521f5, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 70: 1471d3b4b7, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 71: 413b1574f5, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 72: 717b562222, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 73: 27741e7b42, Class:  1, CF:0.99436, Len: 10, Fitness_tra: 0
Rule 74: 71121a4141, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 75: 47442eb424, Class:  1, CF:0.998265, Len: 10, Fitness_tra: 0
Rule 76: 4174131c87, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 77: 1b275372b7, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 78: 2117c3b427, Class:  1, CF:0.99919, Len: 10, Fitness_tra: 0
Rule 79: 4227de727d, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 80: 1e8d13a542, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 81: 2514154188, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 82: 741b11771b, Class:  1, CF:0.897348, Len: 10, Fitness_tra: 0
Rule 83: 712bd51442, Class:  1, CF:0.99804, Len: 10, Fitness_tra: 0
Rule 84: 2172151247, Class:  1, CF:0.989135, Len: 10, Fitness_tra: 0
Rule 85: 281b257121, Class:  1, CF:0.187885, Len: 10, Fitness_tra: 0
Rule 86: 1e94814a35, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 87: 2512154111, Class:  0, CF:0.863163, Len: 10, Fitness_tra: 0
Rule 88: 1121551771, Class:  1, CF:0.930246, Len: 10, Fitness_tra: 0
Rule 89: 222148b111, Class:  1, CF:0.982165, Len: 10, Fitness_tra: 0
Rule 90: 4427814bb4, Class:  1, CF:0.962006, Len: 10, Fitness_tra: 0
Rule 91: 2c72117047, Class:  1, CF:0.963169, Len:  9, Fitness_tra: 0
Rule 92: b222114a22, Class:  1, CF:0.909227, Len: 10, Fitness_tra: 0
Rule 93: 0001000300, Class:  0, CF:0.241224, Len:  2, Fitness_tra: -449
Rule 94: 014b131285, Class:  1, CF:0.99117, Len:  9, Fitness_tra: 0
Rule 95: 1411331144, Class:  1, CF:0.427407, Len: 10, Fitness_tra: 0
Rule 96: 21194d4b3b, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 97: e1141da01a, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 98: 2721be4227, Class:  1, CF:0.999797, Len: 10, Fitness_tra: 0
Rule 99: 79111ab142, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule100: 221d391102, Class:  0, CF:  1, Len:  9, Fitness_tra: 0
------Current------
Miss_rate(tra)	:9.53256
------Result------
Miss_rate(tra)	:9.53256
Miss_rate(tst)	:1.27971
ARL				:8.92771

------Generation 5000------
Rule  1: 0000090000, Class:  0, CF:0.508509, Len:  1, Fitness_tra: 1302
Rule  2: 11111d1111, Class:  0, CF:0.335474, Len: 10, Fitness_tra: 26
Rule  3: 0600470000, Class:  1, CF:0.55716, Len:  3, Fitness_tra: 145
Rule  4: 121041005c, Class:  1, CF:  1, Len:  7, Fitness_tra: 434
Rule  5: 0600b40000, Class:  0, CF:0.307937, Len:  3, Fitness_tra: -13
Rule  6: 2113cda040, Class:  1, CF:0.9923, Len:  8, Fitness_tra: 57
Rule  7: 020a007010, Class:  1, CF:0.818147, Len:  4, Fitness_tra: 39
Rule  8: 0106150008, Class:  1, CF:0.997598, Len:  5, Fitness_tra: 56
Rule  9: 2cb31d0040, Class:  1, CF:0.964437, Len:  7, Fitness_tra: 40
Rule 10: 0114611032, Class:  0, CF:0.999156, Len:  8, Fitness_tra: 0
Rule 11: 0c81c01006, Class:  1, CF:  1, Len:  6, Fitness_tra: 34
Rule 12: 1217331112, Class:  0, CF:0.966902, Len: 10, Fitness_tra: 0
Rule 13: 03b1c01c34, Class:  1, CF:0.999909, Len:  8, Fitness_tra: 40
Rule 14: 11141da11a, Class:  0, CF:0.866784, Len: 10, Fitness_tra: 0
Rule 15: 44b11b1444, Class:  1, CF:0.912267, Len: 10, Fitness_tra: 7
Rule 16: bb21d51242, Class:  1, CF:0.999979, Len: 10, Fitness_tra: 2
Rule 17: 2208007010, Class:  0, CF:  1, Len:  5, Fitness_tra: 0
Rule 18: 1106151012, Class:  1, CF:0.386819, Len:  8, Fitness_tra: 2
Rule 19: 0c72611007, Class:  0, CF:0.982556, Len:  7, Fitness_tra: 0
Rule 20: 7111511472, Class:  1, CF:0.999138, Len: 10, Fitness_tra: 10
Rule 21: 112b557111, Class:  0, CF:0.693438, Len: 10, Fitness_tra: 0
Rule 22: 060b450000, Class:  0, CF:0.811931, Len:  4, Fitness_tra: 0
Rule 23: 2cb31d1444, Class:  1, CF:0.985369, Len: 10, Fitness_tra: 0
Rule 24: 1c12297221, Class:  0, CF:0.0431016, Len: 10, Fitness_tra: 0
Rule 25: 711b251111, Class:  0, CF:0.181746, Len: 10, Fitness_tra: 0
Rule 26: 2cb1cd1224, Class:  1, CF:0.995777, Len: 10, Fitness_tra: 0
Rule 27: 02c10020d0, Class:  1, CF:  1, Len:  5, Fitness_tra: 0
Rule 28: 121b31195c, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 29: 024b570204, Class:  1, CF:0.996681, Len:  7, Fitness_tra: 0
Rule 30: 470b447007, Class:  1, CF:0.975571, Len:  7, Fitness_tra: 0
Rule 31: 42540a6b1b, Class:  0, CF:  1, Len:  9, Fitness_tra: 0
Rule 32: 1241811185, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 33: 11bbf12121, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 34: 2226217484, Class:  1, CF:0.999909, Len: 10, Fitness_tra: 0
Rule 35: 1911814d12, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 36: 1b217147bb, Class:  1, CF:0.984689, Len: 10, Fitness_tra: 0
Rule 37: 222b83b7bb, Class:  1, CF:0.99506, Len: 10, Fitness_tra: 0
Rule 38: 41212141d5, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 39: cd8251b555, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 40: 22b7162b12, Class:  0, CF:0.835448, Len: 10, Fitness_tra: 0
Rule 41: 2421f34247, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 42: 27772e27b7, Class:  1, CF:0.934123, Len: 10, Fitness_tra: 0
