------Generation 0------
Rule  1: 7771cf1472, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 84: c81b1f7318, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 85: 1172fa4774, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 86: 23d11d2165, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 87: 18c7917535, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 88: c1318d7e31, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 89: 111416213d, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 90: 152489b532, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 91: 44b1192127, Class:  1, CF:0.997078, Len: 10, Fitness_tra: 0
Rule 92: 722181747b, Class:  1, CF:0.998167, Len: 10, Fitness_tra: 0
Rule 93: 61d2d11192, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 94: 11141f4b51, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 95: b241664522, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 96: c1d29111fc, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 97: 1dbb132714, Class:  0, CF:0.566937, Len: 10, Fitness_tra: 0
Rule 98: 0e45c5bbb1, Class:  0, CF:  1, Len:  9, Fitness_tra: 0
Rule 99: 712211b144, Class:  1, CF:0.95853, Len: 10, Fitness_tra: 0
Rule100: 0411101111, Class:  0, CF:0.347471, Len:  8, Fitness_tra: -650
------Current------
Miss_rate(tra)	:8.02041
------Result------
Miss_rate(tra)	:8.02041
Miss_rate(tst)	:2.19378
ARL				:9.92593

------Generation 1000------
Rule  1: 14114031f1, Class:  0, CF:0.183187, Len:  9, Fitness_tra: 325
Rule  2: 7bb1101422, Class:  1, CF:0.99903, Len:  9, Fitness_tra: 399
Rule  3: 1241811114, Class:  1, CF:0.973923, Len: 10, Fitness_tra: 68
Rule  4: 1111111111, Class:  0, CF:0.116744, Len: 10, Fitness_tra: 885
Rule  5: 1117111111, Class:  0, CF:0.811366, Len: 10, Fitness_tra: 7
Rule  6: 42c1131124, Class:  1, CF:0.640439, Len: 10, Fitness_tra: 91
Rule  7: 15211115c1, Class:  1, CF:  1, Len: 10, Fitness_tra: 55
Rule  8: 71d2111592, Class:  1, CF:  1, Len: 10, Fitness_tra: 34
Rule  9: 27215d1471, Class:  1, CF:0.999284, Len: 10, Fitness_tra: 7
Rule 10: 28211e1e82, Class:  1, CF:  1, Len: 10, Fitness_tra: 7
Rule 11: 274181112b, Class:  1, CF:0.998931, Len: 10, Fitness_tra: 7
Rule 12: 11166111b2, Class:  0, CF:0.984481, Len: 10, Fitness_tra: 2
Rule 13: 2211c17157, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 14: 1114111151, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 15: b247114424, Class:  1, CF:0.99629, Len: 10, Fitness_tra: 0
Rule 16: 444b191427, Class:  1, CF:0.989818, Len: 10, Fitness_tra: 1
Rule 17: 4144111514, Class:  1, CF:  1, Len: 10, Fitness_tra: 2
Rule 18: 11121d1221, Class:  1, CF:0.700302, Len: 10, Fitness_tra: 0
Rule 19: 16144111f1, Class:  0, CF:0.468744, Len: 10, Fitness_tra: 1
Rule 20: e11211b271, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 21: 4124317115, Class:  0, CF:0.720363, Len: 10, Fitness_tra: 1
Rule 22: 71b112b7b7, Class:  1, CF:0.976424, Len: 10, Fitness_tra: 0
Rule 23: 11121911b2, Class:  0, CF:0.303521, Len: 10, Fitness_tra: 0
Rule 24: 44b1102122, Class:  1, CF:0.98612, Len:  9, Fitness_tra: 0
Rule 25: 44411124bb, Class:  1, CF:0.886827, Len: 10, Fitness_tra: 0
Rule 26: b241517211, Class:  1, CF:0.994995, Len: 10, Fitness_tra: 0
Rule 27: b124851124, Class:  1, CF:0.994865, Len: 10, Fitness_tra: 0
Rule 28: b211c5b784, Class:  1, CF:0.999977, Len: 10, Fitness_tra: 0
Rule 29: bb141512b4, Class:  1, CF:0.983607, Len: 10, Fitness_tra: 0
Rule 30: b247c54522, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 31: 4c42211441, Class:  1, CF:0.974534, Len: 10, Fitness_tra: 0
Rule 32: 11dbc111f1, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 33: 722181247b, Class:  1, CF:0.998167, Len: 10, Fitness_tra: 0
Rule 34: 4144c1b277, Class:  1, CF:0.997051, Len: 10, Fitness_tra: 0
Rule 35: 2271112152, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 36: 44b1112422, Class:  1, CF:0.989089, Len: 10, Fitness_tra: 0
Rule 37: 4741592227, Class:  1, CF:0.999896, Len: 10, Fitness_tra: 0
Rule 38: 4141634511, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 39: b112d97421, Class:  1, CF:0.973967, Len: 10, Fitness_tra: 0
Rule 40: 287b254141, Class:  1, CF:0.668488, Len: 10, Fitness_tra: 0
Rule 41: 2447584b21, Class:  1, CF:0.871265, Len: 10, Fitness_tra: 0
Rule 42: 2b42de1212, Class:  1, CF:0.998944, Len: 10, Fitness_tra: 0
Rule 43: 2b421321bb, Class:  1, CF:0.548492, Len: 10, Fitness_tra: 0
Rule 44: 85cb534511, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 45: 1cc2ea1d9d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 46: b2b78ab271, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 47: 41b225b772, Class:  1, CF:0.983604, Len: 10, Fitness_tra: 0
Rule 48: b2bb3142b7, Class:  1, CF:0.638546, Len: 10, Fitness_tra: 0
Rule 49: b2715e2b2b, Class:  1, CF:0.690559, Len: 10, Fitness_tra: 0
Rule 50: b414cf7b47, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 51: 1b223f7127, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 52: 27425111b2, Class:  1, CF:0.985736, Len: 10, Fitness_tra: 0
Rule 53: b842c5bbb1, Class:  1, CF:0.106541, Len: 10, Fitness_tra: 0
Rule 54: 42b2592722, Class:  1, CF:0.832009, Len: 10, Fitness_tra: 0
Rule 55: 7b71861427, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 56: bb245a7b22, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 57: c21291458c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 58: 2cbb132111, Class:  0, CF:0.962377, Len: 10, Fitness_tra: 0
Rule 59: 49725d4b72, Class:  0, CF:0.998727, Len: 10, Fitness_tra: 0
Rule 60: 71271127b4, Class:  1, CF:0.828227, Len: 10, Fitness_tra: 0
Rule 61: c27119b8b2, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 62: 26922d4ee5, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 63: 2b44292b14, Class:  1, CF:0.974826, Len: 10, Fitness_tra: 0
Rule 64: 27bb132724, Class:  0, CF:0.101533, Len: 10, Fitness_tra: 0
Rule 65: bb27867127, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 66: 4114157912, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 67: 2122d12212, Class:  1, CF:0.998048, Len: 10, Fitness_tra: 0
Rule 68: b11211b271, Class:  1, CF:0.922114, Len: 10, Fitness_tra: 0
Rule 69: 414b8f4b72, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 70: 4444114172, Class:  1, CF:0.880337, Len: 10, Fitness_tra: 0
Rule 71: 244721b2b2, Class:  1, CF:0.971799, Len: 10, Fitness_tra: 0
Rule 72: 47b4132721, Class:  0, CF:0.276531, Len: 10, Fitness_tra: 0
Rule 73: 1117c12b27, Class:  1, CF:0.902723, Len: 10, Fitness_tra: 0
Rule 74: bbb75374bb, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 75: 21115a2217, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 76: c2cb117151, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 77: bb12114112, Class:  1, CF:0.931116, Len: 10, Fitness_tra: 0
Rule 78: b2b721b714, Class:  1, CF:0.935237, Len: 10, Fitness_tra: 0
Rule 79: 1b272f2744, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 80: 7771cf1472, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 81: 121ba3b14b, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 82: 8c1b532133, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 83: 4c17512514, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 84: c81b1f7318, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 85: 1172fa4774, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 86: 23d11d2165, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 87: 18c7917535, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 88: c1318d7e31, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 89: 111416213d, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 90: 152489b532, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 91: 44b1192127, Class:  1, CF:0.997078, Len: 10, Fitness_tra: 0
Rule 92: 722181747b, Class:  1, CF:0.998167, Len: 10, Fitness_tra: 0
Rule 93: 61d2d11192, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 94: 11141f4b51, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 95: b241664522, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 96: c1d29111fc, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 97: 1dbb132714, Class:  0, CF:0.566937, Len: 10, Fitness_tra: 0
Rule 98: 0e45c5bbb1, Class:  0, CF:  1, Len:  9, Fitness_tra: 0
Rule 99: 712211b144, Class:  1, CF:0.95853, Len: 10, Fitness_tra: 0
Rule100: 0411101111, Class:  0, CF:0.347471, Len:  8, Fitness_tra: -650
------Current------
Miss_rate(tra)	:8.02041
------Result------
Miss_rate(tra)	:8.02041
Miss_rate(tst)	:2.19378
ARL				:9.92593

------Generation 2000------
Rule  1: 14114031f1, Class:  0, CF:0.183187, Len:  9, Fitness_tra: 325
Rule  2: 7bb1101422, Class:  1, CF:0.99903, Len:  9, Fitness_tra: 399
Rule  3: 1241811114, Class:  1, CF:0.973923, Len: 10, Fitness_tra: 68
Rule  4: 1111111111, Class:  0, CF:0.116744, Len: 10, Fitness_tra: 885
Rule  5: 1117111111, Class:  0, CF:0.811366, Len: 10, Fitness_tra: 7
Rule  6: 42c1131124, Class:  1, CF:0.640439, Len: 10, Fitness_tra: 91
Rule  7: 15211115c1, Class:  1, CF:  1, Len: 10, Fitness_tra: 55
Rule  8: 71d2111592, Class:  1, CF:  1, Len: 10, Fitness_tra: 34
Rule  9: 27215d1471, Class:  1, CF:0.999284, Len: 10, Fitness_tra: 7
Rule 10: 28211e1e82, Class:  1, CF:  1, Len: 10, Fitness_tra: 7
Rule 11: 274181112b, Class:  1, CF:0.998931, Len: 10, Fitness_tra: 7
Rule 12: 11166111b2, Class:  0, CF:0.984481, Len: 10, Fitness_tra: 2
Rule 13: 2211c17157, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 14: 1114111151, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 15: b247114424, Class:  1, CF:0.99629, Len: 10, Fitness_tra: 0
Rule 16: 444b191427, Class:  1, CF:0.989818, Len: 10, Fitness_tra: 1
Rule 17: 4144111514, Class:  1, CF:  1, Len: 10, Fitness_tra: 2
Rule 18: 11121d1221, Class:  1, CF:0.700302, Len: 10, Fitness_tra: 0
Rule 19: 16144111f1, Class:  0, CF:0.468744, Len: 10, Fitness_tra: 1
Rule 20: e11211b271, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 21: 4124317115, Class:  0, CF:0.720363, Len: 10, Fitness_tra: 1
Rule 22: 71b112b7b7, Class:  1, CF:0.976424, Len: 10, Fitness_tra: 0
Rule 23: 11121911b2, Class:  0, CF:0.303521, Len: 10, Fitness_tra: 0
Rule 24: 44b1102122, Class:  1, CF:0.98612, Len:  9, Fitness_tra: 0
Rule 25: 44411124bb, Class:  1, CF:0.886827, Len: 10, Fitness_tra: 0
Rule 26: b241517211, Class:  1, CF:0.994995, Len: 10, Fitness_tra: 0
Rule 27: b124851124, Class:  1, CF:0.994865, Len: 10, Fitness_tra: 0
Rule 28: b211c5b784, Class:  1, CF:0.999977, Len: 10, Fitness_tra: 0
Rule 29: bb141512b4, Class:  1, CF:0.983607, Len: 10, Fitness_tra: 0
Rule 30: b247c54522, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 31: 4c42211441, Class:  1, CF:0.974534, Len: 10, Fitness_tra: 0
Rule 32: 11dbc111f1, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 33: 722181247b, Class:  1, CF:0.998167, Len: 10, Fitness_tra: 0
Rule 34: 4144c1b277, Class:  1, CF:0.997051, Len: 10, Fitness_tra: 0
Rule 35: 2271112152, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 36: 44b1112422, Class:  1, CF:0.989089, Len: 10, Fitness_tra: 0
Rule 37: 4741592227, Class:  1, CF:0.999896, Len: 10, Fitness_tra: 0
Rule 38: 4141634511, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 39: b112d97421, Class:  1, CF:0.973967, Len: 10, Fitness_tra: 0
Rule 40: 287b254141, Class:  1, CF:0.668488, Len: 10, Fitness_tra: 0
Rule 41: 2447584b21, Class:  1, CF:0.871265, Len: 10, Fitness_tra: 0
Rule 42: 2b42de1212, Class:  1, CF:0.998944, Len: 10, Fitness_tra: 0
Rule 43: 2b421321bb, Class:  1, CF:0.548492, Len: 10, Fitness_tra: 0
Rule 44: 85cb534511, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 45: 1cc2ea1d9d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 46: b2b78ab271, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 47: 41b225b772, Class:  1, CF:0.983604, Len: 10, Fitness_tra: 0
Rule 48: b2bb3142b7, Class:  1, CF:0.638546, Len: 10, Fitness_tra: 0
Rule 49: b2715e2b2b, Class:  1, CF:0.690559, Len: 10, Fitness_tra: 0
Rule 50: b414cf7b47, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 51: 1b223f7127, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 52: 27425111b2, Class:  1, CF:0.985736, Len: 10, Fitness_tra: 0
Rule 53: b842c5bbb1, Class:  1, CF:0.106541, Len: 10, Fitness_tra: 0
Rule 54: 42b2592722, Class:  1, CF:0.832009, Len: 10, Fitness_tra: 0
Rule 55: 7b71861427, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 56: bb245a7b22, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 57: c21291458c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 58: 2cbb132111, Class:  0, CF:0.962377, Len: 10, Fitness_tra: 0
Rule 59: 49725d4b72, Class:  0, CF:0.998727, Len: 10, Fitness_tra: 0
Rule 60: 71271127b4, Class:  1, CF:0.828227, Len: 10, Fitness_tra: 0
Rule 61: c27119b8b2, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 62: 26922d4ee5, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 63: 2b44292b14, Class:  1, CF:0.974826, Len: 10, Fitness_tra: 0
Rule 64: 27bb132724, Class:  0, CF:0.101533, Len: 10, Fitness_tra: 0
Rule 65: bb27867127, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 66: 4114157912, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 67: 2122d12212, Class:  1, CF:0.998048, Len: 10, Fitness_tra: 0
Rule 68: b11211b271, Class:  1, CF:0.922114, Len: 10, Fitness_tra: 0
Rule 69: 414b8f4b72, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 70: 4444114172, Class:  1, CF:0.880337, Len: 10, Fitness_tra: 0
Rule 71: 244721b2b2, Class:  1, CF:0.971799, Len: 10, Fitness_tra: 0
Rule 72: 47b4132721, Class:  0, CF:0.276531, Len: 10, Fitness_tra: 0
Rule 73: 1117c12b27, Class:  1, CF:0.902723, Len: 10, Fitness_tra: 0
Rule 74: bbb75374bb, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 75: 21115a2217, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 76: c2cb117151, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 77: bb12114112, Class:  1, CF:0.931116, Len: 10, Fitness_tra: 0
Rule 78: b2b721b714, Class:  1, CF:0.935237, Len: 10, Fitness_tra: 0
Rule 79: 1b272f2744, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 80: 7771cf1472, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 81: 121ba3b14b, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 82: 8c1b532133, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 83: 4c17512514, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 84: c81b1f7318, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 85: 1172fa4774, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 86: 23d11d2165, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 87: 18c7917535, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 88: c1318d7e31, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 89: 111416213d, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 90: 152489b532, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 91: 44b1192127, Class:  1, CF:0.997078, Len: 10, Fitness_tra: 0
Rule 92: 722181747b, Class:  1, CF:0.998167, Len: 10, Fitness_tra: 0
Rule 93: 61d2d11192, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 94: 11141f4b51, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 95: b241664522, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 96: c1d29111fc, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 97: 1dbb132714, Class:  0, CF:0.566937, Len: 10, Fitness_tra: 0
Rule 98: 0e45c5bbb1, Class:  0, CF:  1, Len:  9, Fitness_tra: 0
Rule 99: 712211b144, Class:  1, CF:0.95853, Len: 10, Fitness_tra: 0
Rule100: 0411101111, Class:  0, CF:0.347471, Len:  8, Fitness_tra: -650
------Current------
Miss_rate(tra)	:8.02041
------Result------
Miss_rate(tra)	:8.02041
Miss_rate(tst)	:2.19378
ARL				:9.92593

------Generation 3000------
Rule  1: 14114031f1, Class:  0, CF:0.183187, Len:  9, Fitness_tra: 325
Rule  2: 7bb1101422, Class:  1, CF:0.99903, Len:  9, Fitness_tra: 399
Rule  3: 1241811114, Class:  1, CF:0.973923, Len: 10, Fitness_tra: 68
Rule  4: 1111111111, Class:  0, CF:0.116744, Len: 10, Fitness_tra: 885
Rule  5: 1117111111, Class:  0, CF:0.811366, Len: 10, Fitness_tra: 7
Rule  6: 42c1131124, Class:  1, CF:0.640439, Len: 10, Fitness_tra: 91
Rule  7: 15211115c1, Class:  1, CF:  1, Len: 10, Fitness_tra: 55
Rule  8: 71d2111592, Class:  1, CF:  1, Len: 10, Fitness_tra: 34
Rule  9: 27215d1471, Class:  1, CF:0.999284, Len: 10, Fitness_tra: 7
Rule 10: 28211e1e82, Class:  1, CF:  1, Len: 10, Fitness_tra: 7
Rule 11: 274181112b, Class:  1, CF:0.998931, Len: 10, Fitness_tra: 7
Rule 12: 11166111b2, Class:  0, CF:0.984481, Len: 10, Fitness_tra: 2
Rule 13: 2211c17157, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 14: 1114111151, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 15: b247114424, Class:  1, CF:0.99629, Len: 10, Fitness_tra: 0
Rule 16: 444b191427, Class:  1, CF:0.989818, Len: 10, Fitness_tra: 1
Rule 17: 4144111514, Class:  1, CF:  1, Len: 10, Fitness_tra: 2
Rule 18: 11121d1221, Class:  1, CF:0.700302, Len: 10, Fitness_tra: 0
Rule 19: 16144111f1, Class:  0, CF:0.468744, Len: 10, Fitness_tra: 1
Rule 20: e11211b271, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 21: 4124317115, Class:  0, CF:0.720363, Len: 10, Fitness_tra: 1
Rule 22: 71b112b7b7, Class:  1, CF:0.976424, Len: 10, Fitness_tra: 0
Rule 23: 11121911b2, Class:  0, CF:0.303521, Len: 10, Fitness_tra: 0
Rule 24: 44b1102122, Class:  1, CF:0.98612, Len:  9, Fitness_tra: 0
Rule 25: 44411124bb, Class:  1, CF:0.886827, Len: 10, Fitness_tra: 0
Rule 26: b241517211, Class:  1, CF:0.994995, Len: 10, Fitness_tra: 0
Rule 27: b124851124, Class:  1, CF:0.994865, Len: 10, Fitness_tra: 0
Rule 28: b211c5b784, Class:  1, CF:0.999977, Len: 10, Fitness_tra: 0
Rule 29: bb141512b4, Class:  1, CF:0.983607, Len: 10, Fitness_tra: 0
Rule 30: b247c54522, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 31: 4c42211441, Class:  1, CF:0.974534, Len: 10, Fitness_tra: 0
Rule 32: 11dbc111f1, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 33: 722181247b, Class:  1, CF:0.998167, Len: 10, Fitness_tra: 0
Rule 34: 4144c1b277, Class:  1, CF:0.997051, Len: 10, Fitness_tra: 0
Rule 35: 2271112152, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 36: 44b1112422, Class:  1, CF:0.989089, Len: 10, Fitness_tra: 0
Rule 37: 4741592227, Class:  1, CF:0.999896, Len: 10, Fitness_tra: 0
Rule 38: 4141634511, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 39: b112d97421, Class:  1, CF:0.973967, Len: 10, Fitness_tra: 0
Rule 40: 287b254141, Class:  1, CF:0.668488, Len: 10, Fitness_tra: 0
Rule 41: 2447584b21, Class:  1, CF:0.871265, Len: 10, Fitness_tra: 0
Rule 42: 2b42de1212, Class:  1, CF:0.998944, Len: 10, Fitness_tra: 0
Rule 43: 2b421321bb, Class:  1, CF:0.548492, Len: 10, Fitness_tra: 0
Rule 44: 85cb534511, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 45: 1cc2ea1d9d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 46: b2b78ab271, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 47: 41b225b772, Class:  1, CF:0.983604, Len: 10, Fitness_tra: 0
Rule 48: b2bb3142b7, Class:  1, CF:0.638546, Len: 10, Fitness_tra: 0
Rule 49: b2715e2b2b, Class:  1, CF:0.690559, Len: 10, Fitness_tra: 0
Rule 50: b414cf7b47, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 51: 1b223f7127, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 52: 27425111b2, Class:  1, CF:0.985736, Len: 10, Fitness_tra: 0
Rule 53: b842c5bbb1, Class:  1, CF:0.106541, Len: 10, Fitness_tra: 0
Rule 54: 42b2592722, Class:  1, CF:0.832009, Len: 10, Fitness_tra: 0
Rule 55: 7b71861427, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 56: bb245a7b22, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 57: c21291458c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 58: 2cbb132111, Class:  0, CF:0.962377, Len: 10, Fitness_tra: 0
Rule 59: 49725d4b72, Class:  0, CF:0.998727, Len: 10, Fitness_tra: 0
Rule 60: 71271127b4, Class:  1, CF:0.828227, Len: 10, Fitness_tra: 0
Rule 61: c27119b8b2, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 62: 26922d4ee5, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 63: 2b44292b14, Class:  1, CF:0.974826, Len: 10, Fitness_tra: 0
Rule 64: 27bb132724, Class:  0, CF:0.101533, Len: 10, Fitness_tra: 0
Rule 65: bb27867127, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 66: 4114157912, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 67: 2122d12212, Class:  1, CF:0.998048, Len: 10, Fitness_tra: 0
Rule 68: b11211b271, Class:  1, CF:0.922114, Len: 10, Fitness_tra: 0
Rule 69: 414b8f4b72, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 70: 4444114172, Class:  1, CF:0.880337, Len: 10, Fitness_tra: 0
Rule 71: 244721b2b2, Class:  1, CF:0.971799, Len: 10, Fitness_tra: 0
Rule 72: 47b4132721, Class:  0, CF:0.276531, Len: 10, Fitness_tra: 0
Rule 73: 1117c12b27, Class:  1, CF:0.902723, Len: 10, Fitness_tra: 0
Rule 74: bbb75374bb, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 75: 21115a2217, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 76: c2cb117151, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 77: bb12114112, Class:  1, CF:0.931116, Len: 10, Fitness_tra: 0
Rule 78: b2b721b714, Class:  1, CF:0.935237, Len: 10, Fitness_tra: 0
Rule 79: 1b272f2744, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 80: 7771cf1472, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 81: 121ba3b14b, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 82: 8c1b532133, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 83: 4c17512514, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 84: c81b1f7318, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 85: 1172fa4774, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 86: 23d11d2165, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 87: 18c7917535, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 88: c1318d7e31, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 89: 111416213d, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 90: 152489b532, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 91: 44b1192127, Class:  1, CF:0.997078, Len: 10, Fitness_tra: 0
Rule 92: 722181747b, Class:  1, CF:0.998167, Len: 10, Fitness_tra: 0
Rule 93: 61d2d11192, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 94: 11141f4b51, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 95: b241664522, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 96: c1d29111fc, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 97: 1dbb132714, Class:  0, CF:0.566937, Len: 10, Fitness_tra: 0
Rule 98: 0e45c5bbb1, Class:  0, CF:  1, Len:  9, Fitness_tra: 0
Rule 99: 712211b144, Class:  1, CF:0.95853, Len: 10, Fitness_tra: 0
