------Generation 0------
Rule  1: 00a000000, Class:  6, CF:0.0872402, Len:  1, Fitness_tra: -4
Rule 27: 00e000005, Class:  1, CF:0.133618, Len:  2, Fitness_tra: 1
Rule 28: 0005000d0, Class:  4, CF:0.919948, Len:  2, Fitness_tra: 1
Rule 29: 0000050a0, Class:  4, CF:  1, Len:  2, Fitness_tra: 1
Rule 30: 00000000e, Class:  4, CF:  1, Len:  1, Fitness_tra: 1
Rule 31: c0a600000, Class:  1, CF:  1, Len:  3, Fitness_tra: 1
Rule 32: 00b401020, Class:  6, CF:0.678779, Len:  4, Fitness_tra: 1
Rule 33: 403000830, Class:  1, CF:0.0143077, Len:  4, Fitness_tra: 1
Rule 34: 00040000e, Class:  4, CF:  1, Len:  2, Fitness_tra: 0
Rule 35: 000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 36: 22e55212b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 37: 18e2511bb, Class:  1, CF:0.897505, Len:  9, Fitness_tra: 0
Rule 38: 000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 39: 000080000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 40: 000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 41: 000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 42: 000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 43: c5e1d2172, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 44: 88318b147, Class:  1, CF:  1, Len:  9, Fitness_tra: 0
Rule 45: 000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 46: e00400a00, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 47: c135311b2, Class:  4, CF:  1, Len:  9, Fitness_tra: 0
Rule 48: c115171bb, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 49: 000020000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 50: 000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 51: c5135b282, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 52: 000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 53: 000400000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 54: 000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 55: 000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 56: 000c00000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 57: 000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 58: 000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 59: 854191151, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 60: 151111214, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 61: 000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 62: 230196314, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 63: 030000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 64: 500000000, Class:  1, CF:0.71488, Len:  1, Fitness_tra: 0
Rule 65: 48921784b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 66: 1c6511517, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 67: 000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 68: 19b53b851, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 69: 000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 70: 000400000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 71: 000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 72: c30000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 73: 000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 74: 400000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 75: 000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 76: 000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 77: 000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 78: 0000000d0, Class:  6, CF:0.0272374, Len:  1, Fitness_tra: 0
Rule 79: 000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 80: 0c0000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 81: 000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 82: 219114247, Class:  1, CF:0.1715, Len:  9, Fitness_tra: 0
Rule 83: 000400000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 84: 000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 85: 513111821, Class:  1, CF:  1, Len:  9, Fitness_tra: 0
Rule 86: 000020000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 87: 000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 88: 000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 89: 000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 90: 000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 91: 000050031, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 92: 000196050, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 93: 4000200c0, Class:  6, CF:0.999253, Len:  3, Fitness_tra: 0
Rule 94: c09006001, Class:  0, CF:0.428311, Len:  4, Fitness_tra: 25
Rule 95: 10d000005, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 96: 009400001, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 97: 0005000d0, Class:  4, CF:0.919948, Len:  0, Fitness_tra: 0
Rule 98: 88c180077, Class:  1, CF:  1, Len:  7, Fitness_tra: 0
Rule 99: 800190051, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule100: c00090000, Class:  1, CF:  1, Len:  2, Fitness_tra: 0
------Current------
Miss_rate(tra)	:18.7135
------Result------
Miss_rate(tra)	:18.7135
Miss_rate(tst)	:48.8372
ARL				:3.51111

------Generation 3000------
Rule  1: c09006001, Class:  0, CF:0.428311, Len:  4, Fitness_tra: 23
Rule  2: 00e000a00, Class:  1, CF:0.5793, Len:  2, Fitness_tra: 12
Rule  3: 7000b0007, Class:  1, CF:0.705293, Len:  3, Fitness_tra: 9
Rule  4: 4000000c0, Class:  6, CF:0.974306, Len:  2, Fitness_tra: 9
Rule  5: 109404001, Class:  1, CF:0.0622538, Len:  5, Fitness_tra: 5
Rule  6: 000d00000, Class:  6, CF:0.648485, Len:  1, Fitness_tra: 5
Rule  7: 400050831, Class:  4, CF:0.131039, Len:  5, Fitness_tra: 5
Rule  8: c00600000, Class:  0, CF:0.329298, Len:  2, Fitness_tra: 4
Rule  9: 005404000, Class:  1, CF:0.0104959, Len:  3, Fitness_tra: 4
Rule 10: 000000e00, Class:  1, CF:  1, Len:  1, Fitness_tra: 3
Rule 11: 180281831, Class:  5, CF:0.0957917, Len:  8, Fitness_tra: 3
Rule 12: 019754000, Class:  0, CF:0.175379, Len:  5, Fitness_tra: 2
Rule 13: 000d0000b, Class:  6, CF:  1, Len:  2, Fitness_tra: 2
Rule 14: 00000c000, Class:  6, CF:0.827993, Len:  1, Fitness_tra: 2
Rule 15: 00a600000, Class:  1, CF:0.482609, Len:  2, Fitness_tra: 1
Rule 16: d00000d00, Class:  1, CF:0.915916, Len:  2, Fitness_tra: 1
Rule 17: 007090000, Class:  5, CF:  1, Len:  2, Fitness_tra: 1
Rule 18: 00ef00000, Class:  0, CF:0.632729, Len:  2, Fitness_tra: 1
Rule 19: 500011d00, Class:  1, CF:0.952099, Len:  4, Fitness_tra: 1
Rule 20: 00b05100c, Class:  4, CF:  1, Len:  4, Fitness_tra: 1
Rule 21: 0000001e0, Class:  6, CF:0.376983, Len:  2, Fitness_tra: 1
Rule 22: 13001110b, Class:  1, CF:0.0192363, Len:  6, Fitness_tra: 1
Rule 23: 090000000, Class:  5, CF:0.559203, Len:  1, Fitness_tra: 0
Rule 24: 1d00f0000, Class:  6, CF:  1, Len:  3, Fitness_tra: 1
Rule 25: 000000b80, Class:  6, CF:0.931019, Len:  2, Fitness_tra: 1
Rule 26: 00e000005, Class:  1, CF:0.133618, Len:  2, Fitness_tra: 1
Rule 27: 0005000d0, Class:  4, CF:0.919948, Len:  2, Fitness_tra: 1
Rule 28: 0000050a0, Class:  4, CF:  1, Len:  2, Fitness_tra: 1
Rule 29: 00000000e, Class:  4, CF:  1, Len:  1, Fitness_tra: 1
Rule 30: c0a600000, Class:  1, CF:  1, Len:  3, Fitness_tra: 1
Rule 31: 00b401020, Class:  6, CF:0.678779, Len:  4, Fitness_tra: 1
Rule 32: 403000830, Class:  1, CF:0.0143077, Len:  4, Fitness_tra: 1
Rule 33: c09400001, Class:  0, CF:0.264614, Len:  4, Fitness_tra: 0
Rule 34: 00040000e, Class:  4, CF:  1, Len:  2, Fitness_tra: 0
Rule 35: 000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 36: 22e55212b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 37: 18e2511bb, Class:  1, CF:0.897505, Len:  9, Fitness_tra: 0
Rule 38: 000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 39: 000080000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 40: 000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 41: 000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 42: 000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 43: c5e1d2172, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 44: 88318b147, Class:  1, CF:  1, Len:  9, Fitness_tra: 0
Rule 45: 000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 46: e00400a00, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 47: c135311b2, Class:  4, CF:  1, Len:  9, Fitness_tra: 0
Rule 48: c115171bb, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 49: 000020000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 50: 000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 51: c5135b282, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 52: 000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 53: 000400000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 54: 000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 55: 000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 56: 000c00000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 57: 000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 58: 000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 59: 854191151, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 60: 151111214, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 61: 000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 62: 230196314, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 63: 030000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 64: 500000000, Class:  1, CF:0.71488, Len:  1, Fitness_tra: 0
Rule 65: 48921784b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 66: 1c6511517, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 67: 000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 68: 19b53b851, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 69: 000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 70: 000400000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 71: 000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 72: c30000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 73: 000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 74: 400000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 75: 000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 76: 000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 77: 000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 78: 0000000d0, Class:  6, CF:0.0272374, Len:  1, Fitness_tra: 0
Rule 79: 000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 80: 0c0000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 81: 000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 82: 00a000000, Class:  6, CF:0.0872402, Len:  0, Fitness_tra: 0
Rule 83: 116217244, Class:  6, CF:  1, Len:  9, Fitness_tra: 0
Rule 84: 000400000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 85: 00a000000, Class:  6, CF:0.0872402, Len:  0, Fitness_tra: 0
Rule 86: 00d000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 87: 000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 88: 000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 89: 000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 90: 000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 91: 000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 92: c00600000, Class:  0, CF:0.329298, Len:  0, Fitness_tra: 0
Rule 93: 00ea00005, Class:  2, CF:  1, Len:  3, Fitness_tra: 0
Rule 94: d900c0d00, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 95: 40d000900, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 96: 88318b147, Class:  1, CF:  1, Len:  0, Fitness_tra: 0
Rule 97: 0900e0000, Class:  5, CF:  1, Len:  2, Fitness_tra: 1
Rule 98: 000010000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 99: 00e600000, Class:  0, CF:0.368839, Len:  2, Fitness_tra: 3
Rule100: c00d00000, Class:  6, CF:0.180177, Len:  2, Fitness_tra: 0
------Current------
Miss_rate(tra)	:18.1287
------Result------
Miss_rate(tra)	:18.1287
Miss_rate(tst)	:44.186
ARL				:3.29545

------Generation 4000------
Rule  1: c09006001, Class:  0, CF:0.428311, Len:  4, Fitness_tra: 23
Rule  2: 00e000a00, Class:  1, CF:0.5793, Len:  2, Fitness_tra: 12
Rule  3: 7000b0007, Class:  1, CF:0.705293, Len:  3, Fitness_tra: 9
Rule  4: 4000000c0, Class:  6, CF:0.974306, Len:  2, Fitness_tra: 9
Rule  5: 109404001, Class:  1, CF:0.0622538, Len:  5, Fitness_tra: 5
Rule  6: 000d00000, Class:  6, CF:0.648485, Len:  1, Fitness_tra: 5
Rule  7: 400050831, Class:  4, CF:0.131039, Len:  5, Fitness_tra: 5
Rule  8: c00600000, Class:  0, CF:0.329298, Len:  2, Fitness_tra: 4
Rule  9: 005404000, Class:  1, CF:0.0104959, Len:  3, Fitness_tra: 4
Rule 10: 000000e00, Class:  1, CF:  1, Len:  1, Fitness_tra: 3
Rule 11: 180281831, Class:  5, CF:0.0957917, Len:  8, Fitness_tra: 3
Rule 12: 019754000, Class:  0, CF:0.175379, Len:  5, Fitness_tra: 2
Rule 13: 000d0000b, Class:  6, CF:  1, Len:  2, Fitness_tra: 2
Rule 14: 00000c000, Class:  6, CF:0.827993, Len:  1, Fitness_tra: 2
Rule 15: 00a600000, Class:  1, CF:0.482609, Len:  2, Fitness_tra: 1
Rule 16: d00000d00, Class:  1, CF:0.915916, Len:  2, Fitness_tra: 1
Rule 17: 007090000, Class:  5, CF:  1, Len:  2, Fitness_tra: 1
Rule 18: 00ef00000, Class:  0, CF:0.632729, Len:  2, Fitness_tra: 1
Rule 19: 500011d00, Class:  1, CF:0.952099, Len:  4, Fitness_tra: 1
Rule 20: 00b05100c, Class:  4, CF:  1, Len:  4, Fitness_tra: 1
Rule 21: 0000001e0, Class:  6, CF:0.376983, Len:  2, Fitness_tra: 1
Rule 22: 13001110b, Class:  1, CF:0.0192363, Len:  6, Fitness_tra: 1
Rule 23: 090000000, Class:  5, CF:0.559203, Len:  1, Fitness_tra: 0
Rule 24: 1d00f0000, Class:  6, CF:  1, Len:  3, Fitness_tra: 1
Rule 25: 000000b80, Class:  6, CF:0.931019, Len:  2, Fitness_tra: 1
Rule 26: 00e000005, Class:  1, CF:0.133618, Len:  2, Fitness_tra: 1
Rule 27: 0005000d0, Class:  4, CF:0.919948, Len:  2, Fitness_tra: 1
Rule 28: 0000050a0, Class:  4, CF:  1, Len:  2, Fitness_tra: 1
Rule 29: 00000000e, Class:  4, CF:  1, Len:  1, Fitness_tra: 1
Rule 30: c0a600000, Class:  1, CF:  1, Len:  3, Fitness_tra: 1
Rule 31: 00b401020, Class:  6, CF:0.678779, Len:  4, Fitness_tra: 1
Rule 32: 403000830, Class:  1, CF:0.0143077, Len:  4, Fitness_tra: 1
Rule 33: c09400001, Class:  0, CF:0.264614, Len:  4, Fitness_tra: 0
Rule 34: 00040000e, Class:  4, CF:  1, Len:  2, Fitness_tra: 0
Rule 35: 000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 36: 22e55212b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 37: 18e2511bb, Class:  1, CF:0.897505, Len:  9, Fitness_tra: 0
Rule 38: 000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 39: 000080000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 40: 000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 41: 000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 42: 000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 43: c5e1d2172, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 44: 88318b147, Class:  1, CF:  1, Len:  9, Fitness_tra: 0
Rule 45: 000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 46: e00400a00, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 47: c135311b2, Class:  4, CF:  1, Len:  9, Fitness_tra: 0
Rule 48: c115171bb, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 49: 000020000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 50: 000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 51: c5135b282, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 52: 000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 53: 000400000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 54: 000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 55: 000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 56: 000c00000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 57: 000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 58: 000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 59: 854191151, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 60: 151111214, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 61: 000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 62: 230196314, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 63: 030000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 64: 500000000, Class:  1, CF:0.71488, Len:  1, Fitness_tra: 0
Rule 65: 48921784b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 66: 1c6511517, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 67: 000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 68: 19b53b851, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 69: 000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 70: 000400000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 71: 000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 72: c30000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 73: 000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 74: 400000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 75: 000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 76: 000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 77: 000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 78: 0000000d0, Class:  6, CF:0.0272374, Len:  1, Fitness_tra: 0
Rule 79: 000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 80: 0c0000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 81: 000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 82: 00a000000, Class:  6, CF:0.0872402, Len:  0, Fitness_tra: 0
Rule 83: 116217244, Class:  6, CF:  1, Len:  9, Fitness_tra: 0
Rule 84: 000400000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 85: 00a000000, Class:  6, CF:0.0872402, Len:  0, Fitness_tra: 0
Rule 86: 00d000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 87: 000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 88: 000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 89: 000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 90: 000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 91: 000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 92: c00600000, Class:  0, CF:0.329298, Len:  0, Fitness_tra: 0
Rule 93: 00ea00005, Class:  2, CF:  1, Len:  3, Fitness_tra: 0
Rule 94: d900c0d00, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 95: 40d000900, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 96: 88318b147, Class:  1, CF:  1, Len:  0, Fitness_tra: 0
Rule 97: 0900e0000, Class:  5, CF:  1, Len:  2, Fitness_tra: 1
Rule 98: 000010000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 99: 00e600000, Class:  0, CF:0.368839, Len:  2, Fitness_tra: 3
Rule100: c00d00000, Class:  6, CF:0.180177, Len:  2, Fitness_tra: 0
------Current------
Miss_rate(tra)	:18.1287
------Result------
Miss_rate(tra)	:18.1287
Miss_rate(tst)	:44.186
ARL				:3.29545

------Generation 5000------
Rule  1: c09006001, Class:  0, CF:0.428311, Len:  4, Fitness_tra: 23
Rule  2: 00e000a00, Class:  1, CF:0.5793, Len:  2, Fitness_tra: 12
Rule  3: 7000b0007, Class:  1, CF:0.705293, Len:  3, Fitness_tra: 9
Rule  4: 4000000c0, Class:  6, CF:0.974306, Len:  2, Fitness_tra: 9
Rule  5: 109404001, Class:  1, CF:0.0622538, Len:  5, Fitness_tra: 5
Rule  6: 000d00000, Class:  6, CF:0.648485, Len:  1, Fitness_tra: 5
Rule  7: 400050831, Class:  4, CF:0.131039, Len:  5, Fitness_tra: 5
Rule  8: c00600000, Class:  0, CF:0.329298, Len:  2, Fitness_tra: 4
Rule  9: 005404000, Class:  1, CF:0.0104959, Len:  3, Fitness_tra: 4
Rule 10: 000000e00, Class:  1, CF:  1, Len:  1, Fitness_tra: 3
Rule 11: 180281831, Class:  5, CF:0.0957917, Len:  8, Fitness_tra: 3
Rule 12: 019754000, Class:  0, CF:0.175379, Len:  5, Fitness_tra: 2
Rule 13: 000d0000b, Class:  6, CF:  1, Len:  2, Fitness_tra: 2
Rule 14: 00000c000, Class:  6, CF:0.827993, Len:  1, Fitness_tra: 2
Rule 15: 00a600000, Class:  1, CF:0.482609, Len:  2, Fitness_tra: 1
Rule 16: d00000d00, Class:  1, CF:0.915916, Len:  2, Fitness_tra: 1
Rule 17: 007090000, Class:  5, CF:  1, Len:  2, Fitness_tra: 1
Rule 18: 00ef00000, Class:  0, CF:0.632729, Len:  2, Fitness_tra: 1
Rule 19: 500011d00, Class:  1, CF:0.952099, Len:  4, Fitness_tra: 1
Rule 20: 00b05100c, Class:  4, CF:  1, Len:  4, Fitness_tra: 1
Rule 21: 0000001e0, Class:  6, CF:0.376983, Len:  2, Fitness_tra: 1
Rule 22: 13001110b, Class:  1, CF:0.0192363, Len:  6, Fitness_tra: 1
Rule 23: 090000000, Class:  5, CF:0.559203, Len:  1, Fitness_tra: 0
Rule 24: 1d00f0000, Class:  6, CF:  1, Len:  3, Fitness_tra: 1
Rule 25: 000000b80, Class:  6, CF:0.931019, Len:  2, Fitness_tra: 1
Rule 26: 00e000005, Class:  1, CF:0.133618, Len:  2, Fitness_tra: 1
Rule 27: 0005000d0, Class:  4, CF:0.919948, Len:  2, Fitness_tra: 1
Rule 28: 0000050a0, Class:  4, CF:  1, Len:  2, Fitness_tra: 1
Rule 29: 00000000e, Class:  4, CF:  1, Len:  1, Fitness_tra: 1
Rule 30: c0a600000, Class:  1, CF:  1, Len:  3, Fitness_tra: 1
Rule 31: 00b401020, Class:  6, CF:0.678779, Len:  4, Fitness_tra: 1
Rule 32: 403000830, Class:  1, CF:0.0143077, Len:  4, Fitness_tra: 1
Rule 33: c09400001, Class:  0, CF:0.264614, Len:  4, Fitness_tra: 0
Rule 34: 00040000e, Class:  4, CF:  1, Len:  2, Fitness_tra: 0
Rule 35: 000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 36: 22e55212b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 37: 18e2511bb, Class:  1, CF:0.897505, Len:  9, Fitness_tra: 0
Rule 38: 000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 39: 000080000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 40: 000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 41: 000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 42: 000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 43: c5e1d2172, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 44: 88318b147, Class:  1, CF:  1, Len:  9, Fitness_tra: 0
Rule 45: 000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 46: e00400a00, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 47: c135311b2, Class:  4, CF:  1, Len:  9, Fitness_tra: 0
Rule 48: c115171bb, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 49: 000020000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 50: 000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 51: c5135b282, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 52: 000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 53: 000400000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 54: 000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 55: 000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 56: 000c00000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 57: 000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
