------Generation 0------
Rule  1: 11af51d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 88: 1613681, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 89: 119a198, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 90: 991f311, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 91: 83a3558, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 92: e336f51, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 93: 1d36582, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 94: 7563fd4, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 95: 9533418, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 96: 21fa875, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 97: 0150000, Class:  0, CF:0.37576, Len:  2, Fitness_tra: -15
Rule 98: 2aa3111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 99: 811bf12, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule100: 3353058, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
------Current------
Miss_rate(tra)	:24.6479
------Result------
Miss_rate(tra)	:24.6479
Miss_rate(tst)	:2.94118
ARL				:1.83333

------Generation 3000------
Rule  1: 5d00500, Class:  1, CF:0.906101, Len:  3, Fitness_tra: 128
Rule  2: 000000d, Class:  0, CF:0.992749, Len:  1, Fitness_tra: 60
Rule  3: 0090400, Class:  0, CF:0.499231, Len:  2, Fitness_tra: 14
Rule  4: 7000000, Class:  0, CF:0.630087, Len:  1, Fitness_tra: 17
Rule  5: 0000005, Class:  0, CF:0.995078, Len:  1, Fitness_tra: 20
Rule  6: 0a00000, Class:  0, CF:0.837078, Len:  1, Fitness_tra: 18
Rule  7: 000010c, Class:  0, CF:0.66215, Len:  2, Fitness_tra: 7
Rule  8: 0000601, Class:  0, CF:0.59178, Len:  2, Fitness_tra: 0
Rule  9: 0000400, Class:  0, CF:0.446741, Len:  1, Fitness_tra: 1
Rule 10: 0e60002, Class:  1, CF:  1, Len:  3, Fitness_tra: 1
Rule 11: 70001a0, Class:  0, CF:0.998445, Len:  3, Fitness_tra: 1
Rule 12: 11fa112, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 13: 5161212, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 14: 153afd4, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 15: 39fa511, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 16: 1efa321, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 17: 61f1312, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 18: 396f158, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 19: 1116518, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 20: 5136182, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 21: 993f152, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 22: 911f15c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 23: 1536993, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 24: 113a2c5, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 25: 3e1661c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 26: 1313f32, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 27: 36aff12, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 28: 16ff115, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 29: eeaf112, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 30: 193a152, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 31: 11a3158, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 32: 8466d81, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 33: 93fa151, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 34: 3eaa1d8, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 35: 25a3182, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 36: 851f322, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 37: e936152, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 38: 1131911, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 39: 85f3518, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 40: 131a338, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 41: 813a815, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 42: 93a6311, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 43: 31f1111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 44: 113f318, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 45: 51ffd51, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 46: 163165c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 47: e1a3388, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 48: 9133e12, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 49: e3afad1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 50: e11131c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 51: 19f6352, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 52: 3ea338c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 53: d26f5c2, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 54: 1166111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 55: 99f365c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 56: 6313141, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 57: 5151a18, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 58: 3d66111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 59: 96331d8, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 60: 1eafd55, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 61: 513a599, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 62: 332f111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 63: 113311e, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 64: 91a3a12, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 65: 1131912, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 66: 33a3658, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 67: 153ae98, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 68: 1d33185, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 69: e563111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 70: 131af51, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 71: 1d13585, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 72: 1353a51, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 73: 11a3d58, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 74: 31f3318, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 75: 31a3e58, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 76: 131aa51, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 77: 116a111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 78: 1bf1131, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 79: 193f314, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 80: 3331154, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 81: ee6a3d2, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 82: e336642, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 83: 3366a98, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 84: 33f6137, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 85: 31fa38c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 86: 19fa158, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 87: e313621, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 88: 9633312, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 89: e1336b4, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 90: 3ea161c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 91: 131aa51, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 92: 15f3318, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 93: e5f3136, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 94: 9b1f141, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 95: e13df11, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 96: 1553a51, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 97: d26f0c0, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 98: 1b11f5c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 99: 0e60002, Class:  1, CF:  1, Len:  0, Fitness_tra: 0
Rule100: 0c90000, Class:  0, CF:0.518675, Len:  2, Fitness_tra: -9
------Current------
Miss_rate(tra)	:22.3592
------Result------
Miss_rate(tra)	:22.3592
Miss_rate(tst)	:2.94118
ARL				:1.83333

------Generation 4000------
Rule  1: 5d00500, Class:  1, CF:0.906101, Len:  3, Fitness_tra: 128
Rule  2: 000000d, Class:  0, CF:0.992749, Len:  1, Fitness_tra: 60
Rule  3: 0090400, Class:  0, CF:0.499231, Len:  2, Fitness_tra: 14
Rule  4: 7000000, Class:  0, CF:0.630087, Len:  1, Fitness_tra: 17
Rule  5: 0000005, Class:  0, CF:0.995078, Len:  1, Fitness_tra: 20
Rule  6: 0a00000, Class:  0, CF:0.837078, Len:  1, Fitness_tra: 18
Rule  7: 000010c, Class:  0, CF:0.66215, Len:  2, Fitness_tra: 7
Rule  8: 0000601, Class:  0, CF:0.59178, Len:  2, Fitness_tra: 0
Rule  9: 0000400, Class:  0, CF:0.446741, Len:  1, Fitness_tra: 1
Rule 10: 0e60002, Class:  1, CF:  1, Len:  3, Fitness_tra: 1
Rule 11: 70001a0, Class:  0, CF:0.998445, Len:  3, Fitness_tra: 1
Rule 12: 11fa112, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 13: 5161212, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 14: 153afd4, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 15: 39fa511, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 16: 1efa321, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 17: 61f1312, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 18: 396f158, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 19: 1116518, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 20: 5136182, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 21: 993f152, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 22: 911f15c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 23: 1536993, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 24: 113a2c5, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 25: 3e1661c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 26: 1313f32, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 27: 36aff12, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 28: 16ff115, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 29: eeaf112, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 30: 193a152, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 31: 11a3158, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 32: 8466d81, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 33: 93fa151, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 34: 3eaa1d8, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 35: 25a3182, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 36: 851f322, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 37: e936152, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 38: 1131911, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 39: 85f3518, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 40: 131a338, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 41: 813a815, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 42: 93a6311, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 43: 31f1111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 44: 113f318, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 45: 51ffd51, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 46: 163165c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 47: e1a3388, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 48: 9133e12, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 49: e3afad1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 50: e11131c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 51: 19f6352, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 52: 3ea338c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 53: d26f5c2, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 54: 1166111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 55: 99f365c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 56: 6313141, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 57: 5151a18, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 58: 3d66111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 59: 96331d8, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 60: 1eafd55, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 61: 513a599, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 62: 332f111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 63: 113311e, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 64: 91a3a12, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 65: 1131912, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 66: 33a3658, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 67: 153ae98, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 68: 1d33185, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 69: e563111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 70: 131af51, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 71: 1d13585, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 72: 1353a51, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 73: 11a3d58, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 74: 31f3318, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 75: 31a3e58, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 76: 131aa51, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 77: 116a111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 78: 1bf1131, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 79: 193f314, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 80: 3331154, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 81: ee6a3d2, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 82: e336642, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 83: 3366a98, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 84: 33f6137, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 85: 31fa38c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 86: 19fa158, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 87: e313621, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 88: 9633312, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 89: e1336b4, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 90: 3ea161c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 91: 131aa51, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 92: 15f3318, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 93: e5f3136, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 94: 9b1f141, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 95: e13df11, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 96: 1553a51, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 97: d26f0c0, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 98: 1b11f5c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 99: 0e60002, Class:  1, CF:  1, Len:  0, Fitness_tra: 0
Rule100: 0c90000, Class:  0, CF:0.518675, Len:  2, Fitness_tra: -9
------Current------
Miss_rate(tra)	:22.3592
------Result------
Miss_rate(tra)	:22.3592
Miss_rate(tst)	:2.94118
ARL				:1.83333

------Generation 5000------
Rule  1: 5d00500, Class:  1, CF:0.906101, Len:  3, Fitness_tra: 128
Rule  2: 000000d, Class:  0, CF:0.992749, Len:  1, Fitness_tra: 60
Rule  3: 0090400, Class:  0, CF:0.499231, Len:  2, Fitness_tra: 14
Rule  4: 7000000, Class:  0, CF:0.630087, Len:  1, Fitness_tra: 17
Rule  5: 0000005, Class:  0, CF:0.995078, Len:  1, Fitness_tra: 20
Rule  6: 0a00000, Class:  0, CF:0.837078, Len:  1, Fitness_tra: 18
Rule  7: 000010c, Class:  0, CF:0.66215, Len:  2, Fitness_tra: 7
Rule  8: 0000601, Class:  0, CF:0.59178, Len:  2, Fitness_tra: 0
Rule  9: 0000400, Class:  0, CF:0.446741, Len:  1, Fitness_tra: 1
Rule 10: 0e60002, Class:  1, CF:  1, Len:  3, Fitness_tra: 1
Rule 11: 70001a0, Class:  0, CF:0.998445, Len:  3, Fitness_tra: 1
Rule 12: 11fa112, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 13: 5161212, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 14: 153afd4, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 15: 39fa511, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 16: 1efa321, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 17: 61f1312, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 18: 396f158, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 19: 1116518, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 20: 5136182, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 21: 993f152, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 22: 911f15c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 23: 1536993, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 24: 113a2c5, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 25: 3e1661c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 26: 1313f32, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 27: 36aff12, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 28: 16ff115, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 29: eeaf112, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 30: 193a152, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 31: 11a3158, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 32: 8466d81, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 33: 93fa151, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 34: 3eaa1d8, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 35: 25a3182, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 36: 851f322, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 37: e936152, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 38: 1131911, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 39: 85f3518, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 40: 131a338, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 41: 813a815, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 42: 93a6311, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 43: 31f1111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 44: 113f318, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 45: 51ffd51, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 46: 163165c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 47: e1a3388, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 48: 9133e12, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 49: e3afad1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 50: e11131c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 51: 19f6352, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 52: 3ea338c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 53: d26f5c2, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 54: 1166111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 55: 99f365c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 56: 6313141, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 57: 5151a18, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 58: 3d66111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 59: 96331d8, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 60: 1eafd55, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 61: 513a599, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 62: 332f111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 63: 113311e, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 64: 91a3a12, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 65: 1131912, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 66: 33a3658, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 67: 153ae98, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 68: 1d33185, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 69: e563111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 70: 131af51, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 71: 1d13585, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 72: 1353a51, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 73: 11a3d58, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 74: 31f3318, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 75: 31a3e58, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 76: 131aa51, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 77: 116a111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 78: 1bf1131, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 79: 193f314, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 80: 3331154, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 81: ee6a3d2, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 82: e336642, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 83: 3366a98, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 84: 33f6137, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 85: 31fa38c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 86: 19fa158, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 87: e313621, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 88: 9633312, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 89: e1336b4, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 90: 3ea161c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 91: 131aa51, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 92: 15f3318, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 93: e5f3136, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 94: 9b1f141, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 95: e13df11, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 96: 1553a51, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 97: d26f0c0, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 98: 1b11f5c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 99: 0e60002, Class:  1, CF:  1, Len:  0, Fitness_tra: 0
Rule100: 0c90000, Class:  0, CF:0.518675, Len:  2, Fitness_tra: -9
------Current------
Miss_rate(tra)	:22.3592
------Result------
Miss_rate(tra)	:22.3592
Miss_rate(tst)	:2.94118
ARL				:1.83333

------Generation 5000------
Rule  1: 5d00500, Class:  1, CF:0.906101, Len:  3, Fitness_tra: 128
Rule  2: 000000d, Class:  0, CF:0.992749, Len:  1, Fitness_tra: 60
Rule  3: 0090400, Class:  0, CF:0.499231, Len:  2, Fitness_tra: 14
Rule  4: 7000000, Class:  0, CF:0.630087, Len:  1, Fitness_tra: 17
Rule  5: 0000005, Class:  0, CF:0.995078, Len:  1, Fitness_tra: 20
Rule  6: 0a00000, Class:  0, CF:0.837078, Len:  1, Fitness_tra: 18
Rule  7: 000010c, Class:  0, CF:0.66215, Len:  2, Fitness_tra: 7
Rule  8: 0000601, Class:  0, CF:0.59178, Len:  2, Fitness_tra: 0
Rule  9: 0000400, Class:  0, CF:0.446741, Len:  1, Fitness_tra: 1
Rule 10: 0e60002, Class:  1, CF:  1, Len:  3, Fitness_tra: 1
Rule 11: 70001a0, Class:  0, CF:0.998445, Len:  3, Fitness_tra: 1
Rule 12: 11fa112, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 13: 5161212, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 14: 153afd4, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 15: 39fa511, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 16: 1efa321, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 17: 61f1312, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 18: 396f158, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 19: 1116518, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
