------Generation 0------
Rule  1: e9ffa1c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 60: 133a152, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 61: 153f692, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 62: 33a6652, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 63: 11f6511, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 64: 111f312, Class:  0, CF:  1, Len:  7, Fitness_tra: 0
Rule 65: 1df6151, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 66: 5113158, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 67: 2623618, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 68: 111a155, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 69: 36131d1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 70: b111151, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 71: 316131e, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 72: 14a1121, Class:  0, CF:  1, Len:  7, Fitness_tra: 0
Rule 73: 112a351, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 74: 11a1111, Class:  0, CF:  1, Len:  7, Fitness_tra: 0
Rule 75: 3e6ae12, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 76: 31af151, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 77: 1e66311, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 78: e36f112, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 79: 11f1511, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 80: 0000500, Class:  1, CF:0.652177, Len:  1, Fitness_tra: 0
Rule 81: 1e11115, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 82: 16fa671, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 83: e36a132, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 84: 11aa3d2, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 85: 13f1112, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 86: 336a9d1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 87: e366191, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 88: 6e31f58, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 89: e63f181, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 90: 39a3311, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 91: 17a1121, Class:  0, CF:  1, Len:  7, Fitness_tra: 0
Rule 92: 86663d1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 93: 00f0f11, Class:  0, CF:  1, Len:  4, Fitness_tra: 0
Rule 94: 11f1e82, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 95: 7000000, Class:  0, CF:0.538614, Len:  1, Fitness_tra: -3
Rule 96: 10b0550, Class:  1, CF:  1, Len:  4, Fitness_tra: 0
Rule 97: a10a3d0, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 98: 26a0087, Class:  0, CF:  1, Len:  5, Fitness_tra: 0
Rule 99: 7500f05, Class:  0, CF:  1, Len:  4, Fitness_tra: 0
Rule100: 000a192, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
------Current------
Miss_rate(tra)	:43.3333
------Result------
Miss_rate(tra)	:43.3333
Miss_rate(tst)	:6.06061
ARL				:3.43243

------Generation 2000------
Rule  1: 0000500, Class:  1, CF:0.652177, Len:  1, Fitness_tra: 224
Rule  2: 0000c00, Class:  0, CF:0.91423, Len:  1, Fitness_tra: 131
Rule  3: 0000700, Class:  0, CF:0.852326, Len:  1, Fitness_tra: 23
Rule  4: 0650000, Class:  0, CF:  1, Len:  2, Fitness_tra: 23
Rule  5: 0e50000, Class:  1, CF:0.593214, Len:  2, Fitness_tra: 16
Rule  6: 0000a00, Class:  0, CF:0.721616, Len:  1, Fitness_tra: 16
Rule  7: 0c50000, Class:  0, CF:0.562651, Len:  2, Fitness_tra: 12
Rule  8: 00e00d0, Class:  0, CF:0.586714, Len:  2, Fitness_tra: 12
Rule  9: 0000055, Class:  0, CF:0.999014, Len:  2, Fitness_tra: 11
Rule 10: 0750030, Class:  0, CF:0.955319, Len:  3, Fitness_tra: 10
Rule 11: 00b0500, Class:  1, CF:  1, Len:  2, Fitness_tra: 10
Rule 12: 015000d, Class:  0, CF:  1, Len:  3, Fitness_tra: 6
Rule 13: a000000, Class:  0, CF:0.642277, Len:  1, Fitness_tra: 6
Rule 14: 0000050, Class:  0, CF:0.600158, Len:  1, Fitness_tra: 3
Rule 15: 00000c0, Class:  1, CF:0.379704, Len:  1, Fitness_tra: 1
Rule 16: 7500500, Class:  1, CF:0.893977, Len:  3, Fitness_tra: 0
Rule 17: 0600000, Class:  0, CF:  1, Len:  1, Fitness_tra: 1
Rule 18: 00000d0, Class:  0, CF:0.396563, Len:  1, Fitness_tra: 0
Rule 19: 27a3d85, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 20: 231635d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 21: 3161a12, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 22: 11a1d93, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 23: e166111, Class:  0, CF:  1, Len:  7, Fitness_tra: 0
Rule 24: 13f6f11, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 25: 31f3358, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 26: 0000d00, Class:  1, CF:0.272654, Len:  1, Fitness_tra: 0
Rule 27: d1aa112, Class:  0, CF:  1, Len:  7, Fitness_tra: 0
Rule 28: 81aa181, Class:  0, CF:  1, Len:  7, Fitness_tra: 0
Rule 29: e111115, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 30: 11ff631, Class:  0, CF:  1, Len:  7, Fitness_tra: 0
Rule 31: 15f112d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 32: 93f115c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 33: 1316115, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 34: 5d31111, Class:  0, CF:  1, Len:  7, Fitness_tra: 0
Rule 35: 11a1955, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 36: 0000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 37: 316a3d1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 38: e5a1318, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 39: 95a6536, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 40: 113f118, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 41: 1561121, Class:  0, CF:  1, Len:  7, Fitness_tra: 0
Rule 42: 21fa588, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 43: 3e331d1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 44: 21f11d1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 45: 336a61c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 46: 3363ad1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 47: 11f3115, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 48: 91331d1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 49: 3aa3335, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 50: 66af311, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 51: 211a652, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 52: e13a682, Class:  0, CF:  1, Len:  7, Fitness_tra: 0
Rule 53: 111f115, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 54: 35a3543, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 55: e36a351, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 56: 1931a11, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 57: 1ef1e82, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 58: 111f115, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 59: 13a3131, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 60: 133a152, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 61: 153f692, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 62: 33a6652, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 63: 11f6511, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 64: 111f312, Class:  0, CF:  1, Len:  7, Fitness_tra: 0
Rule 65: 1df6151, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 66: 5113158, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 67: 2623618, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 68: 111a155, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 69: 36131d1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 70: b111151, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 71: 316131e, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 72: 14a1121, Class:  0, CF:  1, Len:  7, Fitness_tra: 0
Rule 73: 112a351, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 74: 11a1111, Class:  0, CF:  1, Len:  7, Fitness_tra: 0
Rule 75: 3e6ae12, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 76: 31af151, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 77: 1e66311, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 78: e36f112, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 79: 11f1511, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 80: 0000500, Class:  1, CF:0.652177, Len:  1, Fitness_tra: 0
Rule 81: 1e11115, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 82: 16fa671, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 83: e36a132, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 84: 11aa3d2, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 85: 13f1112, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 86: 336a9d1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 87: e366191, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 88: 6e31f58, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 89: e63f181, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 90: 39a3311, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 91: 17a1121, Class:  0, CF:  1, Len:  7, Fitness_tra: 0
Rule 92: 86663d1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 93: 00f0f11, Class:  0, CF:  1, Len:  4, Fitness_tra: 0
Rule 94: 11f1e82, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 95: 7000000, Class:  0, CF:0.538614, Len:  1, Fitness_tra: -3
Rule 96: 10b0550, Class:  1, CF:  1, Len:  4, Fitness_tra: 0
Rule 97: a10a3d0, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 98: 26a0087, Class:  0, CF:  1, Len:  5, Fitness_tra: 0
Rule 99: 7500f05, Class:  0, CF:  1, Len:  4, Fitness_tra: 0
Rule100: 000a192, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
------Current------
Miss_rate(tra)	:43.3333
------Result------
Miss_rate(tra)	:43.3333
Miss_rate(tst)	:6.06061
ARL				:3.43243

------Generation 3000------
Rule  1: 0000500, Class:  1, CF:0.652177, Len:  1, Fitness_tra: 224
Rule  2: 0000c00, Class:  0, CF:0.91423, Len:  1, Fitness_tra: 131
Rule  3: 0000700, Class:  0, CF:0.852326, Len:  1, Fitness_tra: 23
Rule  4: 0650000, Class:  0, CF:  1, Len:  2, Fitness_tra: 23
Rule  5: 0e50000, Class:  1, CF:0.593214, Len:  2, Fitness_tra: 16
Rule  6: 0000a00, Class:  0, CF:0.721616, Len:  1, Fitness_tra: 16
Rule  7: 0c50000, Class:  0, CF:0.562651, Len:  2, Fitness_tra: 12
Rule  8: 00e00d0, Class:  0, CF:0.586714, Len:  2, Fitness_tra: 12
Rule  9: 0000055, Class:  0, CF:0.999014, Len:  2, Fitness_tra: 11
Rule 10: 0750030, Class:  0, CF:0.955319, Len:  3, Fitness_tra: 10
Rule 11: 00b0500, Class:  1, CF:  1, Len:  2, Fitness_tra: 10
Rule 12: 015000d, Class:  0, CF:  1, Len:  3, Fitness_tra: 6
Rule 13: a000000, Class:  0, CF:0.642277, Len:  1, Fitness_tra: 6
Rule 14: 0000050, Class:  0, CF:0.600158, Len:  1, Fitness_tra: 3
Rule 15: 00000c0, Class:  1, CF:0.379704, Len:  1, Fitness_tra: 1
Rule 16: 7500500, Class:  1, CF:0.893977, Len:  3, Fitness_tra: 0
Rule 17: 0600000, Class:  0, CF:  1, Len:  1, Fitness_tra: 1
Rule 18: 00000d0, Class:  0, CF:0.396563, Len:  1, Fitness_tra: 0
Rule 19: 27a3d85, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 20: 231635d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 21: 3161a12, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 22: 11a1d93, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 23: e166111, Class:  0, CF:  1, Len:  7, Fitness_tra: 0
Rule 24: 13f6f11, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 25: 31f3358, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 26: 0000d00, Class:  1, CF:0.272654, Len:  1, Fitness_tra: 0
Rule 27: d1aa112, Class:  0, CF:  1, Len:  7, Fitness_tra: 0
Rule 28: 81aa181, Class:  0, CF:  1, Len:  7, Fitness_tra: 0
Rule 29: e111115, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 30: 11ff631, Class:  0, CF:  1, Len:  7, Fitness_tra: 0
Rule 31: 15f112d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 32: 93f115c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 33: 1316115, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 34: 5d31111, Class:  0, CF:  1, Len:  7, Fitness_tra: 0
Rule 35: 11a1955, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 36: 0000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 37: 316a3d1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 38: e5a1318, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 39: 95a6536, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 40: 113f118, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 41: 1561121, Class:  0, CF:  1, Len:  7, Fitness_tra: 0
Rule 42: 21fa588, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 43: 3e331d1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 44: 21f11d1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 45: 336a61c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 46: 3363ad1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 47: 11f3115, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 48: 91331d1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 49: 3aa3335, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 50: 66af311, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 51: 211a652, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 52: e13a682, Class:  0, CF:  1, Len:  7, Fitness_tra: 0
Rule 53: 111f115, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 54: 35a3543, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 55: e36a351, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 56: 1931a11, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 57: 1ef1e82, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 58: 111f115, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 59: 13a3131, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 60: 133a152, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 61: 153f692, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 62: 33a6652, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 63: 11f6511, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 64: 111f312, Class:  0, CF:  1, Len:  7, Fitness_tra: 0
Rule 65: 1df6151, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 66: 5113158, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 67: 2623618, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 68: 111a155, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 69: 36131d1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 70: b111151, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 71: 316131e, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 72: 14a1121, Class:  0, CF:  1, Len:  7, Fitness_tra: 0
Rule 73: 112a351, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 74: 11a1111, Class:  0, CF:  1, Len:  7, Fitness_tra: 0
Rule 75: 3e6ae12, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 76: 31af151, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 77: 1e66311, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 78: e36f112, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 79: 11f1511, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 80: 0000500, Class:  1, CF:0.652177, Len:  1, Fitness_tra: 0
Rule 81: 1e11115, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 82: 16fa671, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 83: e36a132, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 84: 11aa3d2, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 85: 13f1112, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 86: 336a9d1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 87: e366191, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 88: 6e31f58, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 89: e63f181, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 90: 39a3311, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 91: 17a1121, Class:  0, CF:  1, Len:  7, Fitness_tra: 0
Rule 92: 86663d1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 93: 00f0f11, Class:  0, CF:  1, Len:  4, Fitness_tra: 0
Rule 94: 11f1e82, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 95: 7000000, Class:  0, CF:0.538614, Len:  1, Fitness_tra: -3
Rule 96: 10b0550, Class:  1, CF:  1, Len:  4, Fitness_tra: 0
Rule 97: a10a3d0, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 98: 26a0087, Class:  0, CF:  1, Len:  5, Fitness_tra: 0
Rule 99: 7500f05, Class:  0, CF:  1, Len:  4, Fitness_tra: 0
Rule100: 000a192, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
------Current------
Miss_rate(tra)	:43.3333
------Result------
Miss_rate(tra)	:43.3333
Miss_rate(tst)	:6.06061
ARL				:3.43243

------Generation 4000------
Rule  1: 0000500, Class:  1, CF:0.652177, Len:  1, Fitness_tra: 224
Rule  2: 0000c00, Class:  0, CF:0.91423, Len:  1, Fitness_tra: 131
Rule  3: 0000700, Class:  0, CF:0.852326, Len:  1, Fitness_tra: 23
Rule  4: 0650000, Class:  0, CF:  1, Len:  2, Fitness_tra: 23
Rule  5: 0e50000, Class:  1, CF:0.593214, Len:  2, Fitness_tra: 16
Rule  6: 0000a00, Class:  0, CF:0.721616, Len:  1, Fitness_tra: 16
Rule  7: 0c50000, Class:  0, CF:0.562651, Len:  2, Fitness_tra: 12
Rule  8: 00e00d0, Class:  0, CF:0.586714, Len:  2, Fitness_tra: 12
Rule  9: 0000055, Class:  0, CF:0.999014, Len:  2, Fitness_tra: 11
Rule 10: 0750030, Class:  0, CF:0.955319, Len:  3, Fitness_tra: 10
Rule 11: 00b0500, Class:  1, CF:  1, Len:  2, Fitness_tra: 10
Rule 12: 015000d, Class:  0, CF:  1, Len:  3, Fitness_tra: 6
Rule 13: a000000, Class:  0, CF:0.642277, Len:  1, Fitness_tra: 6
Rule 14: 0000050, Class:  0, CF:0.600158, Len:  1, Fitness_tra: 3
Rule 15: 00000c0, Class:  1, CF:0.379704, Len:  1, Fitness_tra: 1
Rule 16: 7500500, Class:  1, CF:0.893977, Len:  3, Fitness_tra: 0
Rule 17: 0600000, Class:  0, CF:  1, Len:  1, Fitness_tra: 1
Rule 18: 00000d0, Class:  0, CF:0.396563, Len:  1, Fitness_tra: 0
Rule 19: 27a3d85, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 20: 231635d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 21: 3161a12, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 22: 11a1d93, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 23: e166111, Class:  0, CF:  1, Len:  7, Fitness_tra: 0
Rule 24: 13f6f11, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 25: 31f3358, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 26: 0000d00, Class:  1, CF:0.272654, Len:  1, Fitness_tra: 0
Rule 27: d1aa112, Class:  0, CF:  1, Len:  7, Fitness_tra: 0
Rule 28: 81aa181, Class:  0, CF:  1, Len:  7, Fitness_tra: 0
Rule 29: e111115, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 30: 11ff631, Class:  0, CF:  1, Len:  7, Fitness_tra: 0
Rule 31: 15f112d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 32: 93f115c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 33: 1316115, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 34: 5d31111, Class:  0, CF:  1, Len:  7, Fitness_tra: 0
Rule 35: 11a1955, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 36: 0000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 37: 316a3d1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 38: e5a1318, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 39: 95a6536, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 40: 113f118, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 41: 1561121, Class:  0, CF:  1, Len:  7, Fitness_tra: 0
Rule 42: 21fa588, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 43: 3e331d1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 44: 21f11d1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 45: 336a61c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 46: 3363ad1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 47: 11f3115, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 48: 91331d1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 49: 3aa3335, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 50: 66af311, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 51: 211a652, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 52: e13a682, Class:  0, CF:  1, Len:  7, Fitness_tra: 0
Rule 53: 111f115, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 54: 35a3543, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 55: e36a351, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 56: 1931a11, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 57: 1ef1e82, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 58: 111f115, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 59: 13a3131, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 60: 133a152, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 61: 153f692, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 62: 33a6652, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 63: 11f6511, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 64: 111f312, Class:  0, CF:  1, Len:  7, Fitness_tra: 0
Rule 65: 1df6151, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 66: 5113158, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 67: 2623618, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 68: 111a155, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 69: 36131d1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 70: b111151, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 71: 316131e, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 72: 14a1121, Class:  0, CF:  1, Len:  7, Fitness_tra: 0
Rule 73: 112a351, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 74: 11a1111, Class:  0, CF:  1, Len:  7, Fitness_tra: 0
Rule 75: 3e6ae12, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 76: 31af151, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 77: 1e66311, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 78: e36f112, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 79: 11f1511, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 80: 0000500, Class:  1, CF:0.652177, Len:  1, Fitness_tra: 0
Rule 81: 1e11115, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 82: 16fa671, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 83: e36a132, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 84: 11aa3d2, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 85: 13f1112, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 86: 336a9d1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 87: e366191, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 88: 6e31f58, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 89: e63f181, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 90: 39a3311, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 91: 17a1121, Class:  0, CF:  1, Len:  7, Fitness_tra: 0
Rule 92: 86663d1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
