------Generation 0------
Rule  1: 15615bcbb, Class:  0, CF:  1, Len:  9, Fitness_tra: 0
Rule 39: cd9257812, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 40: 8234112b2, Class:  0, CF:  1, Len:  9, Fitness_tra: 0
Rule 41: 8111125db, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 42: 4c0090400, Class:  0, CF:  1, Len:  4, Fitness_tra: 0
Rule 43: 8d1c11114, Class:  1, CF:  1, Len:  9, Fitness_tra: 0
Rule 44: 2c1292c4b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 45: c81c51c21, Class:  0, CF:0.999955, Len:  9, Fitness_tra: 0
Rule 46: 8d6514cbb, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 47: 18321b81b, Class:  0, CF:  1, Len:  9, Fitness_tra: 0
Rule 48: 51e114127, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 49: 000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 50: 856534824, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 51: 1555d1144, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 52: 41355b871, Class:  0, CF:  1, Len:  9, Fitness_tra: 0
Rule 53: 4d1297124, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 54: c21582cb7, Class:  0, CF:  1, Len:  9, Fitness_tra: 0
Rule 55: 000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 56: 1de4825b7, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 57: 8c91d2c41, Class:  1, CF:  1, Len:  9, Fitness_tra: 0
Rule 58: c19114c77, Class:  1, CF:0.921185, Len:  9, Fitness_tra: 0
Rule 59: d00000d00, Class:  0, CF:  1, Len:  2, Fitness_tra: 0
Rule 60: 000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 61: 18151454b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 62: c1951b541, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 63: 000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 64: 8121111b1, Class:  0, CF:0.256571, Len:  9, Fitness_tra: 0
Rule 65: 81641411b, Class:  0, CF:  1, Len:  9, Fitness_tra: 0
Rule 66: 1d3211271, Class:  0, CF:  1, Len:  9, Fitness_tra: 0
Rule 67: 000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 68: 000000400, Class:  1, CF:0.0152536, Len:  1, Fitness_tra: 0
Rule 69: 000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 70: 186511571, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 71: 82911bc18, Class:  1, CF:  1, Len:  9, Fitness_tra: 0
Rule 72: 5d0080500, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 73: 1815d1841, Class:  0, CF:  1, Len:  9, Fitness_tra: 0
Rule 74: 000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 75: 111131c4c, Class:  0, CF:0.853102, Len:  9, Fitness_tra: 0
Rule 76: 15ec12877, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 77: c5318217b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 78: 113211217, Class:  0, CF:  1, Len:  9, Fitness_tra: 0
Rule 79: c112d71bb, Class:  0, CF:0.654034, Len:  9, Fitness_tra: 0
Rule 80: 000000400, Class:  1, CF:0.0152536, Len:  1, Fitness_tra: 0
Rule 81: 000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 82: 513281227, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 83: 00a000000, Class:  0, CF:  1, Len:  0, Fitness_tra: 0
Rule 84: 00a000000, Class:  0, CF:  1, Len:  0, Fitness_tra: 0
Rule 85: 000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 86: c00000000, Class:  0, CF:0.236786, Len:  1, Fitness_tra: -11
Rule 87: 000000500, Class:  0, CF:  1, Len:  1, Fitness_tra: 0
Rule 88: 153c31272, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 89: 000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 90: 00a000000, Class:  0, CF:  1, Len:  0, Fitness_tra: 0
Rule 91: 2000d204d, Class:  0, CF:  1, Len:  5, Fitness_tra: 0
Rule 92: 50e047802, Class:  0, CF:  1, Len:  6, Fitness_tra: 0
Rule 93: 03b400000, Class:  0, CF:  1, Len:  3, Fitness_tra: 0
Rule 94: 856154821, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 95: cc0c118b1, Class:  0, CF:  1, Len:  8, Fitness_tra: 0
Rule 96: cd1451c01, Class:  0, CF:  1, Len:  8, Fitness_tra: 0
Rule 97: 5105d101c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 98: 0580800a1, Class:  0, CF:0.990857, Len:  5, Fitness_tra: 0
Rule 99: c571171b7, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule100: 581054001, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
------Current------
Miss_rate(tra)	:49.7159
------Result------
Miss_rate(tra)	:49.7159
Miss_rate(tst)	:34.7826
ARL				:4.44262

------Generation 2000------
Rule  1: 002000000, Class:  1, CF:0.142651, Len:  1, Fitness_tra: 102
Rule  2: 0000d0001, Class:  0, CF:0.694795, Len:  2, Fitness_tra: 47
Rule  3: 00a000000, Class:  0, CF:  1, Len:  1, Fitness_tra: 38
Rule  4: 000000800, Class:  0, CF:0.846182, Len:  1, Fitness_tra: 12
Rule  5: 0d0000000, Class:  0, CF:0.966863, Len:  1, Fitness_tra: 5
Rule  6: 000000a00, Class:  0, CF:  1, Len:  1, Fitness_tra: 2
Rule  7: 001000000, Class:  0, CF:0.308417, Len:  1, Fitness_tra: 2
Rule  8: 0000000b0, Class:  0, CF:0.822416, Len:  1, Fitness_tra: 2
Rule  9: 000050000, Class:  0, CF:0.743669, Len:  1, Fitness_tra: 2
Rule 10: 500000000, Class:  0, CF:  1, Len:  1, Fitness_tra: 1
Rule 11: 000000041, Class:  0, CF:0.946656, Len:  2, Fitness_tra: 1
Rule 12: 000007009, Class:  0, CF:0.51614, Len:  2, Fitness_tra: 1
Rule 13: 00b410100, Class:  0, CF:  1, Len:  4, Fitness_tra: 0
Rule 14: 8511d78b8, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 15: 000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 16: 51d8db842, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 17: cc311b172, Class:  0, CF:  1, Len:  9, Fitness_tra: 0
Rule 18: 2d921b141, Class:  0, CF:0.999999, Len:  9, Fitness_tra: 0
Rule 19: 85e551274, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 20: 151111271, Class:  0, CF:0.999999, Len:  9, Fitness_tra: 0
Rule 21: 000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 22: ccec5b871, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 23: 000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 24: 213184872, Class:  0, CF:  1, Len:  9, Fitness_tra: 0
Rule 25: 523831cb2, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 26: 82115187b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 27: 000030400, Class:  0, CF:0.0288382, Len:  2, Fitness_tra: 0
Rule 28: 2de211141, Class:  1, CF:  1, Len:  9, Fitness_tra: 0
Rule 29: 2161d2841, Class:  0, CF:  1, Len:  9, Fitness_tra: 0
Rule 30: 581854872, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 31: c2951214b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 32: 000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 33: 000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 34: c895d4242, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 35: 1198511b4, Class:  0, CF:0.945326, Len:  9, Fitness_tra: 0
Rule 36: 8c9812112, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 37: 000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 38: 154d5b217, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 39: cd9257812, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 40: 8234112b2, Class:  0, CF:  1, Len:  9, Fitness_tra: 0
Rule 41: 8111125db, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 42: 4c0090400, Class:  0, CF:  1, Len:  4, Fitness_tra: 0
Rule 43: 8d1c11114, Class:  1, CF:  1, Len:  9, Fitness_tra: 0
Rule 44: 2c1292c4b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 45: c81c51c21, Class:  0, CF:0.999955, Len:  9, Fitness_tra: 0
Rule 46: 8d6514cbb, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 47: 18321b81b, Class:  0, CF:  1, Len:  9, Fitness_tra: 0
Rule 48: 51e114127, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 49: 000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 50: 856534824, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 51: 1555d1144, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 52: 41355b871, Class:  0, CF:  1, Len:  9, Fitness_tra: 0
Rule 53: 4d1297124, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 54: c21582cb7, Class:  0, CF:  1, Len:  9, Fitness_tra: 0
Rule 55: 000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 56: 1de4825b7, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 57: 8c91d2c41, Class:  1, CF:  1, Len:  9, Fitness_tra: 0
Rule 58: c19114c77, Class:  1, CF:0.921185, Len:  9, Fitness_tra: 0
Rule 59: d00000d00, Class:  0, CF:  1, Len:  2, Fitness_tra: 0
Rule 60: 000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 61: 18151454b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 62: c1951b541, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 63: 000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 64: 8121111b1, Class:  0, CF:0.256571, Len:  9, Fitness_tra: 0
Rule 65: 81641411b, Class:  0, CF:  1, Len:  9, Fitness_tra: 0
Rule 66: 1d3211271, Class:  0, CF:  1, Len:  9, Fitness_tra: 0
Rule 67: 000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 68: 000000400, Class:  1, CF:0.0152536, Len:  1, Fitness_tra: 0
Rule 69: 000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 70: 186511571, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 71: 82911bc18, Class:  1, CF:  1, Len:  9, Fitness_tra: 0
Rule 72: 5d0080500, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 73: 1815d1841, Class:  0, CF:  1, Len:  9, Fitness_tra: 0
Rule 74: 000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 75: 111131c4c, Class:  0, CF:0.853102, Len:  9, Fitness_tra: 0
Rule 76: 15ec12877, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 77: c5318217b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 78: 113211217, Class:  0, CF:  1, Len:  9, Fitness_tra: 0
Rule 79: c112d71bb, Class:  0, CF:0.654034, Len:  9, Fitness_tra: 0
Rule 80: 000000400, Class:  1, CF:0.0152536, Len:  1, Fitness_tra: 0
Rule 81: 000000400, Class:  1, CF:0.0152536, Len:  0, Fitness_tra: 0
Rule 82: 4d121b511, Class:  0, CF:  1, Len:  9, Fitness_tra: 0
Rule 83: 1594db5b1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 84: 219dd1221, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 85: 1118d2811, Class:  0, CF:  1, Len:  9, Fitness_tra: 0
Rule 86: 000000400, Class:  1, CF:0.0152536, Len:  0, Fitness_tra: 0
Rule 87: 281151121, Class:  0, CF:0.999269, Len:  9, Fitness_tra: 0
Rule 88: 28325b22b, Class:  0, CF:  1, Len:  9, Fitness_tra: 0
Rule 89: c13cd4812, Class:  0, CF:  1, Len:  9, Fitness_tra: 0
Rule 90: c00000000, Class:  0, CF:0.236786, Len:  1, Fitness_tra: -11
Rule 91: 5b00d0040, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 92: 15ec12878, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 93: 111a3254c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 94: 2c1b571b4, Class:  0, CF:0.937612, Len:  9, Fitness_tra: 0
Rule 95: 805410202, Class:  1, CF:0.407257, Len:  6, Fitness_tra: 0
Rule 96: 000e30408, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 97: c94d57047, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 98: 586c54222, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 99: c5388b87b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule100: 000060000, Class:  0, CF:0.880996, Len:  1, Fitness_tra: 0
------Current------
Miss_rate(tra)	:49.1477
------Result------
Miss_rate(tra)	:49.1477
Miss_rate(tst)	:34.7826
ARL				:4.73016

------Generation 3000------
Rule  1: 002000000, Class:  1, CF:0.142651, Len:  1, Fitness_tra: 103
Rule  2: 0000d0001, Class:  0, CF:0.694795, Len:  2, Fitness_tra: 47
Rule  3: 00a000000, Class:  0, CF:  1, Len:  1, Fitness_tra: 38
Rule  4: 000000800, Class:  0, CF:0.846182, Len:  1, Fitness_tra: 12
Rule  5: 0d0000000, Class:  0, CF:0.966863, Len:  1, Fitness_tra: 5
Rule  6: 000000a00, Class:  0, CF:  1, Len:  1, Fitness_tra: 3
Rule  7: 001000000, Class:  0, CF:0.308417, Len:  1, Fitness_tra: 2
Rule  8: 0000000b0, Class:  0, CF:0.822416, Len:  1, Fitness_tra: 1
Rule  9: 000050000, Class:  0, CF:0.743669, Len:  1, Fitness_tra: 2
Rule 10: 500000000, Class:  0, CF:  1, Len:  1, Fitness_tra: 1
Rule 11: 000000041, Class:  0, CF:0.946656, Len:  2, Fitness_tra: 1
Rule 12: 000007009, Class:  0, CF:0.51614, Len:  2, Fitness_tra: 1
Rule 13: 00b410100, Class:  0, CF:  1, Len:  4, Fitness_tra: 0
Rule 14: 8511d78b8, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 15: 000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 16: 51d8db842, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 17: cc311b172, Class:  0, CF:  1, Len:  9, Fitness_tra: 0
Rule 18: 2d921b141, Class:  0, CF:0.999999, Len:  9, Fitness_tra: 0
Rule 19: 85e551274, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 20: 151111271, Class:  0, CF:0.999999, Len:  9, Fitness_tra: 0
Rule 21: 000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 22: ccec5b871, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 23: 000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 24: 213184872, Class:  0, CF:  1, Len:  9, Fitness_tra: 0
Rule 25: 523831cb2, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 26: 82115187b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 27: 000030400, Class:  0, CF:0.0288382, Len:  2, Fitness_tra: 0
Rule 28: 2de211141, Class:  1, CF:  1, Len:  9, Fitness_tra: 0
Rule 29: 2161d2841, Class:  0, CF:  1, Len:  9, Fitness_tra: 0
Rule 30: 581854872, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 31: c2951214b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 32: 000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 33: 000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 34: c895d4242, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 35: 1198511b4, Class:  0, CF:0.945326, Len:  9, Fitness_tra: 0
Rule 36: 8c9812112, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 37: 000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 38: 154d5b217, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 39: cd9257812, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 40: 8234112b2, Class:  0, CF:  1, Len:  9, Fitness_tra: 0
Rule 41: 8111125db, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 42: 4c0090400, Class:  0, CF:  1, Len:  4, Fitness_tra: 0
Rule 43: 8d1c11114, Class:  1, CF:  1, Len:  9, Fitness_tra: 0
Rule 44: 2c1292c4b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 45: c81c51c21, Class:  0, CF:0.999955, Len:  9, Fitness_tra: 0
Rule 46: 8d6514cbb, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 47: 18321b81b, Class:  0, CF:  1, Len:  9, Fitness_tra: 0
Rule 48: 51e114127, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 49: 000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 50: 856534824, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 51: 1555d1144, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 52: 41355b871, Class:  0, CF:  1, Len:  9, Fitness_tra: 0
Rule 53: 4d1297124, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 54: c21582cb7, Class:  0, CF:  1, Len:  9, Fitness_tra: 0
Rule 55: 000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 56: 1de4825b7, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 57: 8c91d2c41, Class:  1, CF:  1, Len:  9, Fitness_tra: 0
Rule 58: c19114c77, Class:  1, CF:0.921185, Len:  9, Fitness_tra: 0
Rule 59: d00000d00, Class:  0, CF:  1, Len:  2, Fitness_tra: 0
Rule 60: 000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 61: 18151454b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 62: c1951b541, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 63: 000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 64: 8121111b1, Class:  0, CF:0.256571, Len:  9, Fitness_tra: 0
Rule 65: 81641411b, Class:  0, CF:  1, Len:  9, Fitness_tra: 0
Rule 66: 1d3211271, Class:  0, CF:  1, Len:  9, Fitness_tra: 0
Rule 67: 000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 68: 000000400, Class:  1, CF:0.0152536, Len:  1, Fitness_tra: 0
Rule 69: 000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 70: 186511571, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 71: 82911bc18, Class:  1, CF:  1, Len:  9, Fitness_tra: 0
Rule 72: 5d0080500, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 73: 1815d1841, Class:  0, CF:  1, Len:  9, Fitness_tra: 0
Rule 74: 000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 75: 111131c4c, Class:  0, CF:0.853102, Len:  9, Fitness_tra: 0
Rule 76: 15ec12877, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 77: c5318217b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 78: 113211217, Class:  0, CF:  1, Len:  9, Fitness_tra: 0
Rule 79: c112d71bb, Class:  0, CF:0.654034, Len:  9, Fitness_tra: 0
Rule 80: 000000400, Class:  1, CF:0.0152536, Len:  1, Fitness_tra: 0
Rule 81: 000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 82: 251817cb2, Class:  0, CF:  1, Len:  9, Fitness_tra: 0
Rule 83: c831d2222, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 84: 216514544, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 85: c5e152821, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 86: c00000000, Class:  0, CF:0.236786, Len:  1, Fitness_tra: -11
Rule 87: c262d7cb1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 88: 85175bc17, Class:  0, CF:  1, Len:  9, Fitness_tra: 0
Rule 89: c51852144, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 90: 253211117, Class:  0, CF:  1, Len:  9, Fitness_tra: 0
Rule 91: 2d90601d0, Class:  0, CF:  1, Len:  6, Fitness_tra: 0
Rule 92: 8d1b54cbb, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 93: 2d9210400, Class:  0, CF:0.514261, Len:  6, Fitness_tra: 0
Rule 94: 15d531944, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 95: 0b1900800, Class:  0, CF:  1, Len:  4, Fitness_tra: 0
Rule 96: 000800400, Class:  0, CF:0.520943, Len:  2, Fitness_tra: 1
Rule 97: 111b5acb4, Class:  0, CF:0.870783, Len:  9, Fitness_tra: 0
Rule 98: c5036044b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 99: 0000d0001, Class:  0, CF:0.694795, Len:  0, Fitness_tra: 0
Rule100: 859534c14, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
------Current------
Miss_rate(tra)	:48.8636
------Result------
Miss_rate(tra)	:48.8636
Miss_rate(tst)	:34.7826
ARL				:4.61905

------Generation 4000------
Rule  1: 002000000, Class:  1, CF:0.142651, Len:  1, Fitness_tra: 92
Rule  2: 0000d0001, Class:  0, CF:0.694795, Len:  2, Fitness_tra: 45
Rule  3: 00a000000, Class:  0, CF:  1, Len:  1, Fitness_tra: 38
Rule  4: 000000800, Class:  0, CF:0.846182, Len:  1, Fitness_tra: 10
Rule  5: 0d0000000, Class:  0, CF:0.966863, Len:  1, Fitness_tra: 5
Rule  6: c00000006, Class:  0, CF:0.361437, Len:  2, Fitness_tra: 4
Rule  7: 000000a00, Class:  0, CF:  1, Len:  1, Fitness_tra: 3
Rule  8: 001000000, Class:  0, CF:0.308417, Len:  1, Fitness_tra: 2
Rule  9: 000050000, Class:  0, CF:0.743669, Len:  1, Fitness_tra: 1
Rule 10: 500000000, Class:  0, CF:  1, Len:  1, Fitness_tra: 1
Rule 11: 000000041, Class:  0, CF:0.946656, Len:  2, Fitness_tra: 1
Rule 12: 000007009, Class:  0, CF:0.51614, Len:  2, Fitness_tra: 1
Rule 13: 000800400, Class:  0, CF:0.520943, Len:  2, Fitness_tra: 0
Rule 14: 0000000b0, Class:  0, CF:0.822416, Len:  1, Fitness_tra: 0
Rule 15: 000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 16: 51d8db842, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 17: cc311b172, Class:  0, CF:  1, Len:  9, Fitness_tra: 0
Rule 18: 2d921b141, Class:  0, CF:0.999999, Len:  9, Fitness_tra: 0
Rule 19: 85e551274, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 20: 151111271, Class:  0, CF:0.999999, Len:  9, Fitness_tra: 0
Rule 21: 000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 22: ccec5b871, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 23: 000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 24: 213184872, Class:  0, CF:  1, Len:  9, Fitness_tra: 0
Rule 25: 523831cb2, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 26: 82115187b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 27: 000030400, Class:  0, CF:0.0288382, Len:  2, Fitness_tra: 0
Rule 28: 2de211141, Class:  1, CF:  1, Len:  9, Fitness_tra: 0
Rule 29: 2161d2841, Class:  0, CF:  1, Len:  9, Fitness_tra: 0
Rule 30: 581854872, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 31: c2951214b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 32: 000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 33: 000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 34: c895d4242, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 35: 1198511b4, Class:  0, CF:0.945326, Len:  9, Fitness_tra: 0
Rule 36: 8c9812112, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 37: 000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 38: 154d5b217, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 39: cd9257812, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 40: 8234112b2, Class:  0, CF:  1, Len:  9, Fitness_tra: 0
Rule 41: 8111125db, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 42: 4c0090400, Class:  0, CF:  1, Len:  4, Fitness_tra: 0
Rule 43: 8d1c11114, Class:  1, CF:  1, Len:  9, Fitness_tra: 0
Rule 44: 2c1292c4b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 45: c81c51c21, Class:  0, CF:0.999955, Len:  9, Fitness_tra: 0
Rule 46: 8d6514cbb, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 47: 18321b81b, Class:  0, CF:  1, Len:  9, Fitness_tra: 0
Rule 48: 51e114127, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 49: 000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 50: 856534824, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 51: 1555d1144, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 52: 41355b871, Class:  0, CF:  1, Len:  9, Fitness_tra: 0
Rule 53: 4d1297124, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 54: c21582cb7, Class:  0, CF:  1, Len:  9, Fitness_tra: 0
Rule 55: 000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 56: 1de4825b7, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 57: 8c91d2c41, Class:  1, CF:  1, Len:  9, Fitness_tra: 0
Rule 58: c19114c77, Class:  1, CF:0.921185, Len:  9, Fitness_tra: 0
Rule 59: d00000d00, Class:  0, CF:  1, Len:  2, Fitness_tra: 0
Rule 60: 000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 61: 18151454b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 62: c1951b541, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 63: 000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 64: 8121111b1, Class:  0, CF:0.256571, Len:  9, Fitness_tra: 0
Rule 65: 81641411b, Class:  0, CF:  1, Len:  9, Fitness_tra: 0
Rule 66: 1d3211271, Class:  0, CF:  1, Len:  9, Fitness_tra: 0
