------Generation 0------
Rule  1: b221ff471b, Class:  4, CF:0.999928, Len: 10, Fitness_tra: 24
Rule  1: 112b122413, Class:  1, CF:0.0905282, Len: 10, Fitness_tra: -91
Rule  2: b211a01144, Class:  4, CF:0.987711, Len:  9, Fitness_tra: 783
Rule  3: 0221d81742, Class:  2, CF:0.988434, Len:  9, Fitness_tra: 205
Rule  4: 0000b9000b, Class:  0, CF:0.60554, Len:  3, Fitness_tra: 399
Rule  5: 0844202000, Class:  1, CF:0.831347, Len:  5, Fitness_tra: 276
Rule  6: b170021582, Class:  2, CF:  1, Len:  8, Fitness_tra: 333
Rule  7: 0844504300, Class:  1, CF:0.987458, Len:  6, Fitness_tra: 91
Rule  8: 07100100d7, Class:  2, CF:  1, Len:  5, Fitness_tra: 138
Rule  9: 72119e1244, Class:  2, CF:0.996055, Len: 10, Fitness_tra: 181
Rule 10: 1bb26f111b, Class:  4, CF:0.985743, Len: 10, Fitness_tra: 49
Rule 11: 4421af1424, Class:  4, CF:  1, Len: 10, Fitness_tra: 28
Rule 12: b141227428, Class:  2, CF:0.995492, Len: 10, Fitness_tra: 25
Rule 13: b47b2217b2, Class:  2, CF:0.507702, Len: 10, Fitness_tra: 14
Rule 14: b4b16f112b, Class:  4, CF:0.999826, Len: 10, Fitness_tra: 17
Rule 15: 0080500000, Class:  2, CF:  1, Len:  2, Fitness_tra: 16
Rule 16: b4216f142b, Class:  4, CF:0.999999, Len: 10, Fitness_tra: 17
Rule 17: 127118722b, Class:  2, CF:0.974688, Len: 10, Fitness_tra: 32
Rule 18: 5010f01000, Class:  3, CF:  1, Len:  4, Fitness_tra: 3
Rule 19: 11b8d57124, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 20: 0010f01c02, Class:  4, CF:  1, Len:  5, Fitness_tra: 1
Rule 21: b7b191b24b, Class:  2, CF:0.999954, Len: 10, Fitness_tra: 0
Rule 22: 7421682712, Class:  4, CF:0.94703, Len: 10, Fitness_tra: 0
Rule 23: 4417c34a3d, Class:  2, CF:  1, Len: 10, Fitness_tra: 0
Rule 24: 01b8d3a124, Class:  1, CF:  1, Len:  9, Fitness_tra: 0
Rule 25: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 26: c8cb512584, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 27: 221b192727, Class:  2, CF:0.441717, Len: 10, Fitness_tra: 0
Rule 28: 72b228b1b2, Class:  2, CF:0.645646, Len: 10, Fitness_tra: 0
Rule 29: 2272184727, Class:  2, CF:0.894163, Len: 10, Fitness_tra: 0
Rule 30: 2124ef7744, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 31: 4b243a411b, Class:  4, CF:0.991833, Len: 10, Fitness_tra: 0
Rule 32: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 33: 474b1322b7, Class:  4, CF:0.965929, Len: 10, Fitness_tra: 0
Rule 34: 717b132b72, Class:  4, CF:0.99319, Len: 10, Fitness_tra: 0
Rule 35: b7b41f72b7, Class:  4, CF:0.999853, Len: 10, Fitness_tra: 0
Rule 36: 1172bc77b7, Class:  2, CF:0.131169, Len: 10, Fitness_tra: 0
Rule 37: 274766272b, Class:  4, CF:0.999951, Len: 10, Fitness_tra: 0
Rule 38: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 39: 42b4ea724b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 40: 7177334474, Class:  4, CF:0.984185, Len: 10, Fitness_tra: 0
Rule 41: 1717537722, Class:  2, CF:0.999744, Len: 10, Fitness_tra: 0
Rule 42: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 43: b2b7934214, Class:  3, CF:0.50002, Len: 10, Fitness_tra: 0
Rule 44: 212423bbb2, Class:  4, CF:0.982425, Len: 10, Fitness_tra: 0
Rule 45: b127c57742, Class:  2, CF:0.992825, Len: 10, Fitness_tra: 0
Rule 46: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 47: 42bb1d4b7b, Class:  2, CF:0.306291, Len: 10, Fitness_tra: 0
Rule 48: 271b71b272, Class:  2, CF:0.708135, Len: 10, Fitness_tra: 0
Rule 49: 2117114724, Class:  2, CF:0.108173, Len: 10, Fitness_tra: 0
Rule 50: 12b86a44b2, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 51: 71271eb722, Class:  2, CF:0.959802, Len: 10, Fitness_tra: 0
Rule 52: 1517b17727, Class:  4, CF:  0, Len:  0, Fitness_tra: 0
Rule 53: 2b221324b1, Class:  4, CF:0.888256, Len: 10, Fitness_tra: 0
Rule 54: 4111514e15, Class:  2, CF:  1, Len: 10, Fitness_tra: 0
Rule 55: 1747531724, Class:  2, CF:0.999999, Len: 10, Fitness_tra: 0
Rule 56: 12773f444b, Class:  4, CF:0.9996, Len: 10, Fitness_tra: 0
Rule 57: 7272d5b174, Class:  2, CF:0.755138, Len: 10, Fitness_tra: 0
Rule 58: 712225b41b, Class:  2, CF:0.974234, Len: 10, Fitness_tra: 0
Rule 59: 0000b0000b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 60: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 61: 7217da2172, Class:  3, CF:  1, Len: 10, Fitness_tra: 0
Rule 62: b4b73f2b12, Class:  4, CF:0.998792, Len: 10, Fitness_tra: 0
Rule 63: 7421d97722, Class:  2, CF:0.998817, Len: 10, Fitness_tra: 0
Rule 64: 7421682712, Class:  4, CF:0.94703, Len:  0, Fitness_tra: 0
Rule 65: b24289b12b, Class:  2, CF:0.829568, Len: 10, Fitness_tra: 0
Rule 66: bc44d52722, Class:  2, CF:0.908483, Len: 10, Fitness_tra: 0
Rule 67: 2cb28db222, Class:  2, CF:0.993077, Len: 10, Fitness_tra: 0
Rule 68: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 69: ce87cdbe3d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 70: 4d148e2444, Class:  2, CF:0.669272, Len: 10, Fitness_tra: 0
Rule 71: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 72: b7b76a2414, Class:  4, CF:0.998399, Len: 10, Fitness_tra: 0
Rule 73: 4cc7132882, Class:  2, CF:  1, Len: 10, Fitness_tra: 0
Rule 74: 424213b247, Class:  2, CF:0.00936362, Len: 10, Fitness_tra: 0
Rule 75: 177b7c2777, Class:  2, CF:0.792323, Len: 10, Fitness_tra: 0
Rule 76: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 77: 227251747c, Class:  2, CF:  1, Len: 10, Fitness_tra: 0
Rule 78: 4772811b24, Class:  2, CF:0.984085, Len: 10, Fitness_tra: 0
Rule 79: 7bb71d4124, Class:  2, CF:0.979815, Len: 10, Fitness_tra: 0
Rule 80: 417459b272, Class:  2, CF:0.993263, Len: 10, Fitness_tra: 0
Rule 81: 43d1854131, Class:  2, CF:  1, Len: 10, Fitness_tra: 0
Rule 82: 269788b6e1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 83: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 84: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 85: 11c24171c1, Class:  2, CF:0.944796, Len: 10, Fitness_tra: 0
Rule 86: 4777131414, Class:  4, CF:0.934131, Len: 10, Fitness_tra: 0
Rule 87: b77b9a1bb4, Class:  3, CF:  1, Len: 10, Fitness_tra: 0
Rule 88: b2b2d12474, Class:  2, CF:0.918458, Len: 10, Fitness_tra: 0
Rule 89: 2311854935, Class:  2, CF:  1, Len: 10, Fitness_tra: 0
Rule 90: b4471fb177, Class:  4, CF:0.999545, Len: 10, Fitness_tra: 0
Rule 91: 0172134144, Class:  4, CF:0.905813, Len:  9, Fitness_tra: 0
Rule 92: 7421686110, Class:  4, CF:0.952766, Len:  9, Fitness_tra: 156
Rule 93: 0882202000, Class:  2, CF:0.799547, Len:  5, Fitness_tra: 0
Rule 94: 111b121017, Class:  0, CF:0.460481, Len:  9, Fitness_tra: -5305
Rule 95: 071001080e, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 96: a74465272b, Class:  4, CF:0.849306, Len: 10, Fitness_tra: 0
Rule 97: b4b73f4300, Class:  4, CF:0.674225, Len:  8, Fitness_tra: -35
Rule 98: 0051b8000b, Class:  4, CF:0.6833, Len:  5, Fitness_tra: -29
Rule 99: 1717537722, Class:  2, CF:0.999744, Len:  0, Fitness_tra: 0
Rule100: 3211de1742, Class:  2, CF:0.878783, Len: 10, Fitness_tra: 113
------Current------
Miss_rate(tra)	:36.7489
------Result------
Miss_rate(tra)	:36.7489
Miss_rate(tst)	:9.5064
ARL				:9.23077

------Generation 2000------
Rule  1: b211a01144, Class:  4, CF:0.987711, Len:  9, Fitness_tra: 838
Rule  2: 0000b9000b, Class:  0, CF:0.60554, Len:  3, Fitness_tra: 404
Rule  3: b170021582, Class:  2, CF:  1, Len:  8, Fitness_tra: 341
Rule  4: 0844202000, Class:  1, CF:0.831347, Len:  5, Fitness_tra: 11
Rule  5: 0221d81742, Class:  2, CF:0.988434, Len:  9, Fitness_tra: 221
Rule  6: 72119e1244, Class:  2, CF:0.996055, Len: 10, Fitness_tra: 181
Rule  7: 7421686110, Class:  4, CF:0.952766, Len:  9, Fitness_tra: 346
Rule  8: 07100100d7, Class:  2, CF:  1, Len:  5, Fitness_tra: 137
Rule  9: 3211de1742, Class:  2, CF:0.878783, Len: 10, Fitness_tra: 150
Rule 10: 0844504300, Class:  1, CF:0.987458, Len:  6, Fitness_tra: 54
Rule 11: 1bb26f111b, Class:  4, CF:0.985743, Len: 10, Fitness_tra: 24
Rule 12: 127118722b, Class:  2, CF:0.974688, Len: 10, Fitness_tra: 22
Rule 13: 4421af1424, Class:  4, CF:  1, Len: 10, Fitness_tra: 28
Rule 14: b141227428, Class:  2, CF:0.995492, Len: 10, Fitness_tra: 7
Rule 15: b4b16f112b, Class:  4, CF:0.999826, Len: 10, Fitness_tra: 17
Rule 16: b4216f142b, Class:  4, CF:0.999999, Len: 10, Fitness_tra: 12
Rule 17: 0080500000, Class:  2, CF:  1, Len:  2, Fitness_tra: 16
Rule 18: b47b2217b2, Class:  2, CF:0.507702, Len: 10, Fitness_tra: 0
Rule 19: 5010f01000, Class:  3, CF:  1, Len:  4, Fitness_tra: 3
Rule 20: 0010f01c02, Class:  4, CF:  1, Len:  5, Fitness_tra: 1
Rule 21: b7b191b24b, Class:  2, CF:0.999954, Len: 10, Fitness_tra: 0
Rule 22: 7421682712, Class:  4, CF:0.94703, Len: 10, Fitness_tra: 0
Rule 23: 4417c34a3d, Class:  2, CF:  1, Len: 10, Fitness_tra: 0
Rule 24: 01b8d3a124, Class:  1, CF:  1, Len:  9, Fitness_tra: 0
Rule 25: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 26: c8cb512584, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 27: 221b192727, Class:  2, CF:0.441717, Len: 10, Fitness_tra: 0
Rule 28: 72b228b1b2, Class:  2, CF:0.645646, Len: 10, Fitness_tra: 0
Rule 29: 2272184727, Class:  2, CF:0.894163, Len: 10, Fitness_tra: 0
Rule 30: 2124ef7744, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 31: 4b243a411b, Class:  4, CF:0.991833, Len: 10, Fitness_tra: 0
Rule 32: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 33: 474b1322b7, Class:  4, CF:0.965929, Len: 10, Fitness_tra: 0
Rule 34: 717b132b72, Class:  4, CF:0.99319, Len: 10, Fitness_tra: 0
Rule 35: b7b41f72b7, Class:  4, CF:0.999853, Len: 10, Fitness_tra: 0
Rule 36: 1172bc77b7, Class:  2, CF:0.131169, Len: 10, Fitness_tra: 0
Rule 37: 274766272b, Class:  4, CF:0.999951, Len: 10, Fitness_tra: 0
Rule 38: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 39: 42b4ea724b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 40: 7177334474, Class:  4, CF:0.984185, Len: 10, Fitness_tra: 0
Rule 41: 1717537722, Class:  2, CF:0.999744, Len: 10, Fitness_tra: 0
Rule 42: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 43: b2b7934214, Class:  3, CF:0.50002, Len: 10, Fitness_tra: 0
Rule 44: 212423bbb2, Class:  4, CF:0.982425, Len: 10, Fitness_tra: 0
Rule 45: b127c57742, Class:  2, CF:0.992825, Len: 10, Fitness_tra: 0
Rule 46: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 47: 42bb1d4b7b, Class:  2, CF:0.306291, Len: 10, Fitness_tra: 0
Rule 48: 271b71b272, Class:  2, CF:0.708135, Len: 10, Fitness_tra: 0
Rule 49: 2117114724, Class:  2, CF:0.108173, Len: 10, Fitness_tra: 0
Rule 50: 12b86a44b2, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 51: 71271eb722, Class:  2, CF:0.959802, Len: 10, Fitness_tra: 0
Rule 52: 1517b17727, Class:  4, CF:  0, Len:  0, Fitness_tra: 0
Rule 53: 2b221324b1, Class:  4, CF:0.888256, Len: 10, Fitness_tra: -1
Rule 54: 4111514e15, Class:  2, CF:  1, Len: 10, Fitness_tra: 0
Rule 55: 1747531724, Class:  2, CF:0.999999, Len: 10, Fitness_tra: 0
Rule 56: 12773f444b, Class:  4, CF:0.9996, Len: 10, Fitness_tra: 0
Rule 57: 7272d5b174, Class:  2, CF:0.755138, Len: 10, Fitness_tra: 0
Rule 58: 712225b41b, Class:  2, CF:0.974234, Len: 10, Fitness_tra: 0
Rule 59: 0000b0000b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 60: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 61: 7217da2172, Class:  3, CF:  1, Len: 10, Fitness_tra: 0
Rule 62: b4b73f2b12, Class:  4, CF:0.998792, Len: 10, Fitness_tra: 0
Rule 63: 7421d97722, Class:  2, CF:0.998817, Len: 10, Fitness_tra: 0
Rule 64: 7421682712, Class:  4, CF:0.94703, Len:  0, Fitness_tra: 0
Rule 65: b24289b12b, Class:  2, CF:0.829568, Len: 10, Fitness_tra: 0
Rule 66: bc44d52722, Class:  2, CF:0.908483, Len: 10, Fitness_tra: 0
Rule 67: 2cb28db222, Class:  2, CF:0.993077, Len: 10, Fitness_tra: 0
Rule 68: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 69: ce87cdbe3d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 70: 4d148e2444, Class:  2, CF:0.669272, Len: 10, Fitness_tra: 0
Rule 71: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 72: b7b76a2414, Class:  4, CF:0.998399, Len: 10, Fitness_tra: 0
Rule 73: 4cc7132882, Class:  2, CF:  1, Len: 10, Fitness_tra: 0
Rule 74: 424213b247, Class:  2, CF:0.00936362, Len: 10, Fitness_tra: 0
Rule 75: 177b7c2777, Class:  2, CF:0.792323, Len: 10, Fitness_tra: 0
Rule 76: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 77: 227251747c, Class:  2, CF:  1, Len: 10, Fitness_tra: 0
Rule 78: 4772811b24, Class:  2, CF:0.984085, Len: 10, Fitness_tra: 0
Rule 79: 7bb71d4124, Class:  2, CF:0.979815, Len: 10, Fitness_tra: 0
Rule 80: 417459b272, Class:  2, CF:0.993263, Len: 10, Fitness_tra: 0
Rule 81: 2412364281, Class:  4, CF:  1, Len: 10, Fitness_tra: 0
Rule 82: 4247314224, Class:  2, CF:0.847435, Len: 10, Fitness_tra: 0
Rule 83: 1127112112, Class:  4, CF:0.538642, Len: 10, Fitness_tra: 0
Rule 84: 4747661222, Class:  4, CF:0.999986, Len: 10, Fitness_tra: 0
Rule 85: 7ab59571bb, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 86: 75178d2112, Class:  1, CF:0.918994, Len: 10, Fitness_tra: 0
Rule 87: 72bba122b7, Class:  4, CF:0.999717, Len: 10, Fitness_tra: 0
Rule 88: 7722b21221, Class:  2, CF:0.719239, Len: 10, Fitness_tra: -9
Rule 89: 18176a7195, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 90: 2e14244221, Class:  2, CF:0.778242, Len: 10, Fitness_tra: 0
Rule 91: b721af14b4, Class:  4, CF:0.999999, Len: 10, Fitness_tra: 14
Rule 92: 7022050109, Class:  4, CF:0.373932, Len:  6, Fitness_tra: 0
Rule 93: 000008b0e1, Class:  2, CF:  1, Len:  4, Fitness_tra: 19
Rule 94: 77b01d41d4, Class:  2, CF:  1, Len:  9, Fitness_tra: 0
Rule 95: 017b1d4172, Class:  2, CF:0.764972, Len:  9, Fitness_tra: 0
Rule 96: 1017001002, Class:  0, CF:0.159315, Len:  5, Fitness_tra: -5429
Rule 97: b471c516be, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 98: d271181722, Class:  3, CF:  1, Len: 10, Fitness_tra: 0
Rule 99: e221db1742, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule100: 0110d3780e, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
------Current------
Miss_rate(tra)	:36.4793
------Result------
Miss_rate(tra)	:36.4793
Miss_rate(tst)	:9.96344
ARL				:9.19231

------Generation 3000------
Rule  1: b211a01144, Class:  4, CF:0.987711, Len:  9, Fitness_tra: 463
Rule  2: 0000b9000b, Class:  0, CF:0.60554, Len:  3, Fitness_tra: 401
Rule  3: 7421686110, Class:  4, CF:0.952766, Len:  9, Fitness_tra: 91
Rule  4: b170021582, Class:  2, CF:  1, Len:  8, Fitness_tra: 271
Rule  5: 0221d81742, Class:  2, CF:0.988434, Len:  9, Fitness_tra: 67
Rule  6: 72119e1244, Class:  2, CF:0.996055, Len: 10, Fitness_tra: 178
Rule  7: 3211de1742, Class:  2, CF:0.878783, Len: 10, Fitness_tra: 95
Rule  8: 07100100d7, Class:  2, CF:  1, Len:  5, Fitness_tra: 132
Rule  9: 0844504300, Class:  1, CF:0.987458, Len:  6, Fitness_tra: 74
Rule 10: 4421af1424, Class:  4, CF:  1, Len: 10, Fitness_tra: 28
Rule 11: 1bb26f111b, Class:  4, CF:0.985743, Len: 10, Fitness_tra: 0
Rule 12: 127118722b, Class:  2, CF:0.974688, Len: 10, Fitness_tra: 0
Rule 13: 000008b0e1, Class:  2, CF:  1, Len:  4, Fitness_tra: 9
Rule 14: b4b16f112b, Class:  4, CF:0.999826, Len: 10, Fitness_tra: 16
Rule 15: 0080500000, Class:  2, CF:  1, Len:  2, Fitness_tra: 15
Rule 16: b721af14b4, Class:  4, CF:0.999999, Len: 10, Fitness_tra: 12
Rule 17: b4216f142b, Class:  4, CF:0.999999, Len: 10, Fitness_tra: 9
Rule 18: 0844202000, Class:  1, CF:0.831347, Len:  5, Fitness_tra: 106
Rule 19: b141227428, Class:  2, CF:0.995492, Len: 10, Fitness_tra: 69
Rule 20: 5010f01000, Class:  3, CF:  1, Len:  4, Fitness_tra: 3
Rule 21: 0010f01c02, Class:  4, CF:  1, Len:  5, Fitness_tra: 1
Rule 22: b7b191b24b, Class:  2, CF:0.999954, Len: 10, Fitness_tra: 0
Rule 23: 4417c34a3d, Class:  2, CF:  1, Len: 10, Fitness_tra: 0
Rule 24: 01b8d3a124, Class:  1, CF:  1, Len:  9, Fitness_tra: 0
Rule 25: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 26: c8cb512584, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 27: 221b192727, Class:  2, CF:0.441717, Len: 10, Fitness_tra: 0
Rule 28: 72b228b1b2, Class:  2, CF:0.645646, Len: 10, Fitness_tra: 0
Rule 29: 2272184727, Class:  2, CF:0.894163, Len: 10, Fitness_tra: 0
Rule 30: 2124ef7744, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 31: 4b243a411b, Class:  4, CF:0.991833, Len: 10, Fitness_tra: 0
Rule 32: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 33: 474b1322b7, Class:  4, CF:0.965929, Len: 10, Fitness_tra: 0
Rule 34: 717b132b72, Class:  4, CF:0.99319, Len: 10, Fitness_tra: 0
Rule 35: b7b41f72b7, Class:  4, CF:0.999853, Len: 10, Fitness_tra: 0
Rule 36: 1172bc77b7, Class:  2, CF:0.131169, Len: 10, Fitness_tra: 0
Rule 37: 274766272b, Class:  4, CF:0.999951, Len: 10, Fitness_tra: 0
Rule 38: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 39: 42b4ea724b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 40: 7177334474, Class:  4, CF:0.984185, Len: 10, Fitness_tra: 0
Rule 41: 1717537722, Class:  2, CF:0.999744, Len: 10, Fitness_tra: 0
Rule 42: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 43: b2b7934214, Class:  3, CF:0.50002, Len: 10, Fitness_tra: 0
Rule 44: 212423bbb2, Class:  4, CF:0.982425, Len: 10, Fitness_tra: 0
Rule 45: b127c57742, Class:  2, CF:0.992825, Len: 10, Fitness_tra: 0
Rule 46: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 47: 42bb1d4b7b, Class:  2, CF:0.306291, Len: 10, Fitness_tra: 0
Rule 48: 271b71b272, Class:  2, CF:0.708135, Len: 10, Fitness_tra: 0
Rule 49: 2117114724, Class:  2, CF:0.108173, Len: 10, Fitness_tra: 0
Rule 50: 12b86a44b2, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 51: 71271eb722, Class:  2, CF:0.959802, Len: 10, Fitness_tra: 0
Rule 52: 1517b17727, Class:  4, CF:  0, Len:  0, Fitness_tra: 0
Rule 53: 0110d3780e, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 54: 4111514e15, Class:  2, CF:  1, Len: 10, Fitness_tra: 0
Rule 55: 1747531724, Class:  2, CF:0.999999, Len: 10, Fitness_tra: 0
Rule 56: 12773f444b, Class:  4, CF:0.9996, Len: 10, Fitness_tra: 0
Rule 57: 7272d5b174, Class:  2, CF:0.755138, Len: 10, Fitness_tra: 0
Rule 58: 712225b41b, Class:  2, CF:0.974234, Len: 10, Fitness_tra: 0
Rule 59: 0000b0000b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 60: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 61: 7217da2172, Class:  3, CF:  1, Len: 10, Fitness_tra: 0
Rule 62: b4b73f2b12, Class:  4, CF:0.998792, Len: 10, Fitness_tra: 0
Rule 63: 7421d97722, Class:  2, CF:0.998817, Len: 10, Fitness_tra: 0
Rule 64: 7421682712, Class:  4, CF:0.94703, Len:  0, Fitness_tra: 0
Rule 65: b24289b12b, Class:  2, CF:0.829568, Len: 10, Fitness_tra: 0
Rule 66: bc44d52722, Class:  2, CF:0.908483, Len: 10, Fitness_tra: 0
Rule 67: 2cb28db222, Class:  2, CF:0.993077, Len: 10, Fitness_tra: 0
Rule 68: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 69: ce87cdbe3d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 70: 4d148e2444, Class:  2, CF:0.669272, Len: 10, Fitness_tra: 0
Rule 71: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 72: b7b76a2414, Class:  4, CF:0.998399, Len: 10, Fitness_tra: 0
Rule 73: 4cc7132882, Class:  2, CF:  1, Len: 10, Fitness_tra: 0
Rule 74: 424213b247, Class:  2, CF:0.00936362, Len: 10, Fitness_tra: 0
Rule 75: 177b7c2777, Class:  2, CF:0.792323, Len: 10, Fitness_tra: 0
Rule 76: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 77: 227251747c, Class:  2, CF:  1, Len: 10, Fitness_tra: 0
Rule 78: 4772811b24, Class:  2, CF:0.984085, Len: 10, Fitness_tra: 0
Rule 79: 7bb71d4124, Class:  2, CF:0.979815, Len: 10, Fitness_tra: 0
Rule 80: 417459b272, Class:  2, CF:0.993263, Len: 10, Fitness_tra: 0
Rule 81: 4c746f4582, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 82: 21b71a7724, Class:  4, CF:0.999966, Len: 10, Fitness_tra: 0
Rule 83: 7b74161b2b, Class:  4, CF:0.99989, Len: 10, Fitness_tra: 0
Rule 84: 2c41191112, Class:  4, CF:0.382394, Len: 10, Fitness_tra: -2
Rule 85: 8351584a65, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 86: 2621331147, Class:  4, CF:0.988292, Len: 10, Fitness_tra: 7
Rule 87: 4112197277, Class:  2, CF:0.972861, Len: 10, Fitness_tra: 0
Rule 88: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 89: 4711952721, Class:  2, CF:0.98355, Len: 10, Fitness_tra: -628
Rule 90: 7b44597724, Class:  2, CF:0.998416, Len: 10, Fitness_tra: 0
Rule 91: 4b14af1414, Class:  4, CF:0.999548, Len: 10, Fitness_tra: 0
Rule 92: 005039000b, Class:  4, CF:0.999909, Len:  4, Fitness_tra: 2
Rule 93: 42b4ea724b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 94: 000b00600b, Class:  0, CF:0.317177, Len:  3, Fitness_tra: -6273
Rule 95: 040206b0e1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 96: 227b192727, Class:  2, CF:0.780974, Len: 10, Fitness_tra: 0
Rule 97: b002a01404, Class:  4, CF:0.967261, Len:  6, Fitness_tra: 0
Rule 98: 0841582700, Class:  1, CF:0.730397, Len:  7, Fitness_tra: 1
Rule 99: 9c00afb0b1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule100: b211a01144, Class:  4, CF:0.987711, Len:  0, Fitness_tra: 0
------Current------
Miss_rate(tra)	:32.0376
------Result------
Miss_rate(tra)	:32.0376
Miss_rate(tst)	:10.5119
ARL				:9.04

------Generation 4000------
Rule  1: b211a01144, Class:  4, CF:0.987711, Len:  9, Fitness_tra: 463
Rule  2: 0000b9000b, Class:  0, CF:0.60554, Len:  3, Fitness_tra: 401
Rule  3: 7421686110, Class:  4, CF:0.952766, Len:  9, Fitness_tra: 91
Rule  4: b170021582, Class:  2, CF:  1, Len:  8, Fitness_tra: 271
Rule  5: 0221d81742, Class:  2, CF:0.988434, Len:  9, Fitness_tra: 67
Rule  6: 72119e1244, Class:  2, CF:0.996055, Len: 10, Fitness_tra: 178
Rule  7: 3211de1742, Class:  2, CF:0.878783, Len: 10, Fitness_tra: 95
Rule  8: 07100100d7, Class:  2, CF:  1, Len:  5, Fitness_tra: 132
Rule  9: 0844504300, Class:  1, CF:0.987458, Len:  6, Fitness_tra: 74
Rule 10: 4421af1424, Class:  4, CF:  1, Len: 10, Fitness_tra: 28
Rule 11: 1bb26f111b, Class:  4, CF:0.985743, Len: 10, Fitness_tra: 0
Rule 12: 127118722b, Class:  2, CF:0.974688, Len: 10, Fitness_tra: 0
Rule 13: 000008b0e1, Class:  2, CF:  1, Len:  4, Fitness_tra: 9
Rule 14: b4b16f112b, Class:  4, CF:0.999826, Len: 10, Fitness_tra: 16
Rule 15: 0080500000, Class:  2, CF:  1, Len:  2, Fitness_tra: 15
