------Generation 0------
Rule  1: bb71aa7447, Class:  4, CF:0.999997, Len: 10, Fitness_tra: 0
Rule  5: 000000000e, Class:  4, CF:  1, Len:  1, Fitness_tra: 24
Rule  6: e000600000, Class:  3, CF:  1, Len:  2, Fitness_tra: 13
Rule  7: 77101534b7, Class:  2, CF:0.823684, Len:  9, Fitness_tra: 10
Rule  8: 1242131224, Class:  2, CF:0.627744, Len: 10, Fitness_tra: 1
Rule  9: 060e000000, Class:  0, CF:  1, Len:  2, Fitness_tra: 1
Rule 10: 47b73a2275, Class:  4, CF:  1, Len: 10, Fitness_tra: 0
Rule 11: 4b1b617271, Class:  4, CF:0.961504, Len: 10, Fitness_tra: 0
Rule 12: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 13: 4296f62b7a, Class:  4, CF:  1, Len: 10, Fitness_tra: 0
Rule 14: 4bbb9f7b14, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 15: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 16: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 17: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 18: 7b242a2b27, Class:  4, CF:0.999987, Len: 10, Fitness_tra: 0
Rule 19: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 20: 422741bb27, Class:  2, CF:0.0982025, Len: 10, Fitness_tra: 0
Rule 21: 21b41d4774, Class:  2, CF:0.358767, Len: 10, Fitness_tra: 0
Rule 22: 2844b1b442, Class:  2, CF:0.516661, Len: 10, Fitness_tra: 0
Rule 23: 14171ab24b, Class:  4, CF:0.998222, Len: 10, Fitness_tra: 0
Rule 24: b244d1bb2b, Class:  1, CF:0.202803, Len: 10, Fitness_tra: 0
Rule 25: 1471167744, Class:  4, CF:0.999957, Len: 10, Fitness_tra: -3
Rule 26: 7b4b15217b, Class:  2, CF:0.959293, Len: 10, Fitness_tra: 0
Rule 27: 47b4ef224b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 28: 44179317b2, Class:  2, CF:0.999992, Len: 10, Fitness_tra: 0
Rule 29: 2b0e30007b, Class:  0, CF:  1, Len:  6, Fitness_tra: 0
Rule 30: b572ce1471, Class:  2, CF:0.0266265, Len: 10, Fitness_tra: 0
Rule 31: 774119472b, Class:  2, CF:0.974253, Len: 10, Fitness_tra: 0
Rule 32: 41bb112177, Class:  4, CF:0.256334, Len: 10, Fitness_tra: -1
Rule 33: 77255574cb, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 34: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 35: 21b23e717b, Class:  2, CF:0.581819, Len: 10, Fitness_tra: 0
Rule 36: 41778f4412, Class:  4, CF:0.917359, Len: 10, Fitness_tra: 0
Rule 37: 427748bb27, Class:  2, CF:0.116256, Len: 10, Fitness_tra: 0
Rule 38: 771771227b, Class:  2, CF:0.553262, Len: 10, Fitness_tra: 0
Rule 39: 42b73abbb4, Class:  4, CF:0.999981, Len: 10, Fitness_tra: 0
Rule 40: 1121ea24b2, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 41: 1211134318, Class:  4, CF:0.957066, Len: 10, Fitness_tra: 0
Rule 42: b4bb7bb71b, Class:  4, CF:0.627956, Len: 10, Fitness_tra: -2
Rule 43: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 44: 0000400000, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 45: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 46: 417271bb77, Class:  4, CF:  0, Len:  0, Fitness_tra: 0
Rule 47: b2141e77b7, Class:  1, CF:0.114989, Len: 10, Fitness_tra: 0
Rule 48: 4177d94247, Class:  2, CF:0.99595, Len: 10, Fitness_tra: 0
Rule 49: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 50: b1b243714c, Class:  2, CF:0.119143, Len: 10, Fitness_tra: 0
Rule 51: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 52: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 53: 2114157274, Class:  2, CF:0.851036, Len: 10, Fitness_tra: 0
Rule 54: 1c241abd15, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 55: 43255571bb, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 56: 47b49177b2, Class:  2, CF:0.96162, Len: 10, Fitness_tra: 0
Rule 57: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 58: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 59: 2744114127, Class:  2, CF:0.182149, Len: 10, Fitness_tra: 0
Rule 60: 24711fb21b, Class:  4, CF:0.999424, Len: 10, Fitness_tra: 0
Rule 61: 1427134214, Class:  4, CF:0.623646, Len: 10, Fitness_tra: 0
Rule 62: 4277962421, Class:  3, CF:  1, Len: 10, Fitness_tra: 0
Rule 63: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 64: 214c3f4742, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 65: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 66: 174b1f7117, Class:  4, CF:0.956781, Len: 10, Fitness_tra: 0
Rule 67: 1254b57711, Class:  4, CF:0.921348, Len: 10, Fitness_tra: 0
Rule 68: 2118311bb4, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 69: 477b11bb42, Class:  4, CF:0.183023, Len: 10, Fitness_tra: 0
Rule 70: 2424af2b72, Class:  4, CF:0.999997, Len: 10, Fitness_tra: 0
Rule 71: 7c213647b1, Class:  4, CF:0.999801, Len: 10, Fitness_tra: 0
Rule 72: 1c241abd40, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 73: 1181144142, Class:  2, CF:0.271125, Len: 10, Fitness_tra: 0
Rule 74: 129bf2227a, Class:  4, CF:  1, Len: 10, Fitness_tra: 0
Rule 75: 2b47534714, Class:  2, CF:0.99992, Len: 10, Fitness_tra: 0
Rule 76: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 77: 411bc12727, Class:  2, CF:0.949813, Len: 10, Fitness_tra: -1
Rule 78: 1447517422, Class:  2, CF:0.941397, Len: 10, Fitness_tra: 0
Rule 79: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 80: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 81: 212b3fb414, Class:  4, CF:0.999914, Len: 10, Fitness_tra: 0
Rule 82: 171278122b, Class:  2, CF:0.386542, Len: 10, Fitness_tra: 0
Rule 83: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 84: 141bf1121b, Class:  4, CF:0.592286, Len: 10, Fitness_tra: 0
Rule 85: 4112c24335, Class:  2, CF:0.998048, Len: 10, Fitness_tra: 0
Rule 86: 2421531111, Class:  2, CF:0.924157, Len: 10, Fitness_tra: -40
Rule 87: 4442af12b2, Class:  4, CF:0.999998, Len: 10, Fitness_tra: 0
Rule 88: b74421bb74, Class:  2, CF:0.413606, Len: 10, Fitness_tra: 0
Rule 89: 21c781b481, Class:  2, CF:  1, Len: 10, Fitness_tra: 0
Rule 90: 21b222b471, Class:  2, CF:0.856454, Len: 10, Fitness_tra: -54
Rule 91: e0706f4010, Class:  3, CF:  1, Len:  6, Fitness_tra: 0
Rule 92: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 93: 41bb1e117c, Class:  2, CF:0.946614, Len: 10, Fitness_tra: 0
Rule 94: e0264a2027, Class:  3, CF:  1, Len:  8, Fitness_tra: 0
Rule 95: 141753174b, Class:  2, CF:0.999959, Len: 10, Fitness_tra: 0
Rule 96: 0710153003, Class:  0, CF:0.0646765, Len:  6, Fitness_tra: -2247
Rule 97: 1407130000, Class:  4, CF:  0, Len:  0, Fitness_tra: 0
Rule 98: 20106a0241, Class:  4, CF:0.975325, Len:  7, Fitness_tra: 0
Rule 99: 10016f9000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule100: 7b11451242, Class:  2, CF:0.998524, Len: 10, Fitness_tra: 88
------Current------
Miss_rate(tra)	:59.9135
------Result------
Miss_rate(tra)	:59.9135
Miss_rate(tst)	:32.9068
ARL				:9.14706

------Generation 3000------
Rule  1: 4010600001, Class:  4, CF:0.688312, Len:  4, Fitness_tra: 2346
Rule  2: 127b891741, Class:  1, CF:0.442745, Len: 10, Fitness_tra: 1
Rule  3: 1000081404, Class:  2, CF:0.682271, Len:  5, Fitness_tra: 1321
Rule  4: 7000053457, Class:  2, CF:  1, Len:  6, Fitness_tra: 35
Rule  5: 000000000e, Class:  4, CF:  1, Len:  1, Fitness_tra: 24
Rule  6: e000600000, Class:  3, CF:  1, Len:  2, Fitness_tra: 13
Rule  7: 77101534b7, Class:  2, CF:0.823684, Len:  9, Fitness_tra: 10
Rule  8: 1242131224, Class:  2, CF:0.627744, Len: 10, Fitness_tra: 1
Rule  9: 060e000000, Class:  0, CF:  1, Len:  2, Fitness_tra: 1
Rule 10: 47b73a2275, Class:  4, CF:  1, Len: 10, Fitness_tra: 0
Rule 11: 4b1b617271, Class:  4, CF:0.961504, Len: 10, Fitness_tra: 0
Rule 12: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 13: 4296f62b7a, Class:  4, CF:  1, Len: 10, Fitness_tra: 0
Rule 14: 4bbb9f7b14, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 15: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 16: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 17: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 18: 7b242a2b27, Class:  4, CF:0.999987, Len: 10, Fitness_tra: 0
Rule 19: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 20: 422741bb27, Class:  2, CF:0.0982025, Len: 10, Fitness_tra: 0
Rule 21: 21b41d4774, Class:  2, CF:0.358767, Len: 10, Fitness_tra: 0
Rule 22: 2844b1b442, Class:  2, CF:0.516661, Len: 10, Fitness_tra: 0
Rule 23: 14171ab24b, Class:  4, CF:0.998222, Len: 10, Fitness_tra: 0
Rule 24: b244d1bb2b, Class:  1, CF:0.202803, Len: 10, Fitness_tra: 0
Rule 25: 1471167744, Class:  4, CF:0.999957, Len: 10, Fitness_tra: -3
Rule 26: 7b4b15217b, Class:  2, CF:0.959293, Len: 10, Fitness_tra: 0
Rule 27: 47b4ef224b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 28: 44179317b2, Class:  2, CF:0.999992, Len: 10, Fitness_tra: 0
Rule 29: 2b0e30007b, Class:  0, CF:  1, Len:  6, Fitness_tra: 0
Rule 30: b572ce1471, Class:  2, CF:0.0266265, Len: 10, Fitness_tra: 0
Rule 31: 774119472b, Class:  2, CF:0.974253, Len: 10, Fitness_tra: 0
Rule 32: 41bb112177, Class:  4, CF:0.256334, Len: 10, Fitness_tra: -1
Rule 33: 77255574cb, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 34: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 35: 21b23e717b, Class:  2, CF:0.581819, Len: 10, Fitness_tra: 0
Rule 36: 41778f4412, Class:  4, CF:0.917359, Len: 10, Fitness_tra: 0
Rule 37: 427748bb27, Class:  2, CF:0.116256, Len: 10, Fitness_tra: 0
Rule 38: 771771227b, Class:  2, CF:0.553262, Len: 10, Fitness_tra: 0
Rule 39: 42b73abbb4, Class:  4, CF:0.999981, Len: 10, Fitness_tra: 0
Rule 40: 1121ea24b2, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 41: 1211134318, Class:  4, CF:0.957066, Len: 10, Fitness_tra: 0
Rule 42: b4bb7bb71b, Class:  4, CF:0.627956, Len: 10, Fitness_tra: -2
Rule 43: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 44: 0000400000, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 45: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 46: 417271bb77, Class:  4, CF:  0, Len:  0, Fitness_tra: 0
Rule 47: b2141e77b7, Class:  1, CF:0.114989, Len: 10, Fitness_tra: 0
Rule 48: 4177d94247, Class:  2, CF:0.99595, Len: 10, Fitness_tra: 0
Rule 49: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 50: b1b243714c, Class:  2, CF:0.119143, Len: 10, Fitness_tra: 0
Rule 51: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 52: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 53: 2114157274, Class:  2, CF:0.851036, Len: 10, Fitness_tra: 0
Rule 54: 1c241abd15, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 55: 43255571bb, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 56: 47b49177b2, Class:  2, CF:0.96162, Len: 10, Fitness_tra: 0
Rule 57: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 58: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 59: 2744114127, Class:  2, CF:0.182149, Len: 10, Fitness_tra: 0
Rule 60: 24711fb21b, Class:  4, CF:0.999424, Len: 10, Fitness_tra: 0
Rule 61: 1427134214, Class:  4, CF:0.623646, Len: 10, Fitness_tra: 0
Rule 62: 4277962421, Class:  3, CF:  1, Len: 10, Fitness_tra: 0
Rule 63: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 64: 214c3f4742, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 65: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 66: 174b1f7117, Class:  4, CF:0.956781, Len: 10, Fitness_tra: 0
Rule 67: 1254b57711, Class:  4, CF:0.921348, Len: 10, Fitness_tra: 0
Rule 68: 2118311bb4, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 69: 477b11bb42, Class:  4, CF:0.183023, Len: 10, Fitness_tra: 0
Rule 70: 2424af2b72, Class:  4, CF:0.999997, Len: 10, Fitness_tra: 0
Rule 71: 7c213647b1, Class:  4, CF:0.999801, Len: 10, Fitness_tra: 0
Rule 72: 1c241abd40, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 73: 1181144142, Class:  2, CF:0.271125, Len: 10, Fitness_tra: 0
Rule 74: 129bf2227a, Class:  4, CF:  1, Len: 10, Fitness_tra: 0
Rule 75: 2b47534714, Class:  2, CF:0.99992, Len: 10, Fitness_tra: 0
Rule 76: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 77: 411bc12727, Class:  2, CF:0.949813, Len: 10, Fitness_tra: -1
Rule 78: 1447517422, Class:  2, CF:0.941397, Len: 10, Fitness_tra: 0
Rule 79: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 80: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 81: 212b3fb414, Class:  4, CF:0.999914, Len: 10, Fitness_tra: 0
Rule 82: 171278122b, Class:  2, CF:0.386542, Len: 10, Fitness_tra: 0
Rule 83: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 84: 141bf1121b, Class:  4, CF:0.592286, Len: 10, Fitness_tra: 0
Rule 85: 4112c24335, Class:  2, CF:0.998048, Len: 10, Fitness_tra: 0
Rule 86: 2421531111, Class:  2, CF:0.924157, Len: 10, Fitness_tra: -40
Rule 87: 4442af12b2, Class:  4, CF:0.999998, Len: 10, Fitness_tra: 0
Rule 88: b74421bb74, Class:  2, CF:0.413606, Len: 10, Fitness_tra: 0
Rule 89: 21c781b481, Class:  2, CF:  1, Len: 10, Fitness_tra: 0
Rule 90: 21b222b471, Class:  2, CF:0.856454, Len: 10, Fitness_tra: -54
Rule 91: e0706f4010, Class:  3, CF:  1, Len:  6, Fitness_tra: 0
Rule 92: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 93: 41bb1e117c, Class:  2, CF:0.946614, Len: 10, Fitness_tra: 0
Rule 94: e0264a2027, Class:  3, CF:  1, Len:  8, Fitness_tra: 0
Rule 95: 141753174b, Class:  2, CF:0.999959, Len: 10, Fitness_tra: 0
Rule 96: 0710153003, Class:  0, CF:0.0646765, Len:  6, Fitness_tra: -2247
Rule 97: 1407130000, Class:  4, CF:  0, Len:  0, Fitness_tra: 0
Rule 98: 20106a0241, Class:  4, CF:0.975325, Len:  7, Fitness_tra: 0
Rule 99: 10016f9000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule100: 7b11451242, Class:  2, CF:0.998524, Len: 10, Fitness_tra: 88
------Current------
Miss_rate(tra)	:59.9135
------Result------
Miss_rate(tra)	:59.9135
Miss_rate(tst)	:32.9068
ARL				:9.14706

------Generation 4000------
Rule  1: 4010600001, Class:  4, CF:0.688312, Len:  4, Fitness_tra: 2346
Rule  2: 127b891741, Class:  1, CF:0.442745, Len: 10, Fitness_tra: 1
Rule  3: 1000081404, Class:  2, CF:0.682271, Len:  5, Fitness_tra: 1321
Rule  4: 7000053457, Class:  2, CF:  1, Len:  6, Fitness_tra: 35
Rule  5: 000000000e, Class:  4, CF:  1, Len:  1, Fitness_tra: 24
Rule  6: e000600000, Class:  3, CF:  1, Len:  2, Fitness_tra: 13
Rule  7: 77101534b7, Class:  2, CF:0.823684, Len:  9, Fitness_tra: 10
Rule  8: 1242131224, Class:  2, CF:0.627744, Len: 10, Fitness_tra: 1
Rule  9: 060e000000, Class:  0, CF:  1, Len:  2, Fitness_tra: 1
Rule 10: 47b73a2275, Class:  4, CF:  1, Len: 10, Fitness_tra: 0
Rule 11: 4b1b617271, Class:  4, CF:0.961504, Len: 10, Fitness_tra: 0
Rule 12: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 13: 4296f62b7a, Class:  4, CF:  1, Len: 10, Fitness_tra: 0
Rule 14: 4bbb9f7b14, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 15: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 16: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 17: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 18: 7b242a2b27, Class:  4, CF:0.999987, Len: 10, Fitness_tra: 0
Rule 19: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 20: 422741bb27, Class:  2, CF:0.0982025, Len: 10, Fitness_tra: 0
Rule 21: 21b41d4774, Class:  2, CF:0.358767, Len: 10, Fitness_tra: 0
Rule 22: 2844b1b442, Class:  2, CF:0.516661, Len: 10, Fitness_tra: 0
Rule 23: 14171ab24b, Class:  4, CF:0.998222, Len: 10, Fitness_tra: 0
Rule 24: b244d1bb2b, Class:  1, CF:0.202803, Len: 10, Fitness_tra: 0
Rule 25: 1471167744, Class:  4, CF:0.999957, Len: 10, Fitness_tra: -3
Rule 26: 7b4b15217b, Class:  2, CF:0.959293, Len: 10, Fitness_tra: 0
Rule 27: 47b4ef224b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 28: 44179317b2, Class:  2, CF:0.999992, Len: 10, Fitness_tra: 0
Rule 29: 2b0e30007b, Class:  0, CF:  1, Len:  6, Fitness_tra: 0
Rule 30: b572ce1471, Class:  2, CF:0.0266265, Len: 10, Fitness_tra: 0
Rule 31: 774119472b, Class:  2, CF:0.974253, Len: 10, Fitness_tra: 0
Rule 32: 41bb112177, Class:  4, CF:0.256334, Len: 10, Fitness_tra: -1
Rule 33: 77255574cb, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 34: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 35: 21b23e717b, Class:  2, CF:0.581819, Len: 10, Fitness_tra: 0
Rule 36: 41778f4412, Class:  4, CF:0.917359, Len: 10, Fitness_tra: 0
Rule 37: 427748bb27, Class:  2, CF:0.116256, Len: 10, Fitness_tra: 0
Rule 38: 771771227b, Class:  2, CF:0.553262, Len: 10, Fitness_tra: 0
Rule 39: 42b73abbb4, Class:  4, CF:0.999981, Len: 10, Fitness_tra: 0
Rule 40: 1121ea24b2, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 41: 1211134318, Class:  4, CF:0.957066, Len: 10, Fitness_tra: 0
Rule 42: b4bb7bb71b, Class:  4, CF:0.627956, Len: 10, Fitness_tra: -2
Rule 43: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 44: 0000400000, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 45: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 46: 417271bb77, Class:  4, CF:  0, Len:  0, Fitness_tra: 0
Rule 47: b2141e77b7, Class:  1, CF:0.114989, Len: 10, Fitness_tra: 0
Rule 48: 4177d94247, Class:  2, CF:0.99595, Len: 10, Fitness_tra: 0
Rule 49: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 50: b1b243714c, Class:  2, CF:0.119143, Len: 10, Fitness_tra: 0
Rule 51: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 52: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 53: 2114157274, Class:  2, CF:0.851036, Len: 10, Fitness_tra: 0
Rule 54: 1c241abd15, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 55: 43255571bb, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 56: 47b49177b2, Class:  2, CF:0.96162, Len: 10, Fitness_tra: 0
Rule 57: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 58: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 59: 2744114127, Class:  2, CF:0.182149, Len: 10, Fitness_tra: 0
Rule 60: 24711fb21b, Class:  4, CF:0.999424, Len: 10, Fitness_tra: 0
Rule 61: 1427134214, Class:  4, CF:0.623646, Len: 10, Fitness_tra: 0
Rule 62: 4277962421, Class:  3, CF:  1, Len: 10, Fitness_tra: 0
Rule 63: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 64: 214c3f4742, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 65: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 66: 174b1f7117, Class:  4, CF:0.956781, Len: 10, Fitness_tra: 0
Rule 67: 1254b57711, Class:  4, CF:0.921348, Len: 10, Fitness_tra: 0
Rule 68: 2118311bb4, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 69: 477b11bb42, Class:  4, CF:0.183023, Len: 10, Fitness_tra: 0
Rule 70: 2424af2b72, Class:  4, CF:0.999997, Len: 10, Fitness_tra: 0
Rule 71: 7c213647b1, Class:  4, CF:0.999801, Len: 10, Fitness_tra: 0
Rule 72: 1c241abd40, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 73: 1181144142, Class:  2, CF:0.271125, Len: 10, Fitness_tra: 0
Rule 74: 129bf2227a, Class:  4, CF:  1, Len: 10, Fitness_tra: 0
Rule 75: 2b47534714, Class:  2, CF:0.99992, Len: 10, Fitness_tra: 0
Rule 76: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 77: 411bc12727, Class:  2, CF:0.949813, Len: 10, Fitness_tra: -1
Rule 78: 1447517422, Class:  2, CF:0.941397, Len: 10, Fitness_tra: 0
Rule 79: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 80: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 81: 212b3fb414, Class:  4, CF:0.999914, Len: 10, Fitness_tra: 0
Rule 82: 171278122b, Class:  2, CF:0.386542, Len: 10, Fitness_tra: 0
Rule 83: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 84: 141bf1121b, Class:  4, CF:0.592286, Len: 10, Fitness_tra: 0
Rule 85: 4112c24335, Class:  2, CF:0.998048, Len: 10, Fitness_tra: 0
Rule 86: 2421531111, Class:  2, CF:0.924157, Len: 10, Fitness_tra: -40
Rule 87: 4442af12b2, Class:  4, CF:0.999998, Len: 10, Fitness_tra: 0
Rule 88: b74421bb74, Class:  2, CF:0.413606, Len: 10, Fitness_tra: 0
Rule 89: 21c781b481, Class:  2, CF:  1, Len: 10, Fitness_tra: 0
Rule 90: 21b222b471, Class:  2, CF:0.856454, Len: 10, Fitness_tra: -54
Rule 91: e0706f4010, Class:  3, CF:  1, Len:  6, Fitness_tra: 0
Rule 92: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 93: 41bb1e117c, Class:  2, CF:0.946614, Len: 10, Fitness_tra: 0
Rule 94: e0264a2027, Class:  3, CF:  1, Len:  8, Fitness_tra: 0
Rule 95: 141753174b, Class:  2, CF:0.999959, Len: 10, Fitness_tra: 0
Rule 96: 0710153003, Class:  0, CF:0.0646765, Len:  6, Fitness_tra: -2247
Rule 97: 1407130000, Class:  4, CF:  0, Len:  0, Fitness_tra: 0
Rule 98: 20106a0241, Class:  4, CF:0.975325, Len:  7, Fitness_tra: 0
Rule 99: 10016f9000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule100: 7b11451242, Class:  2, CF:0.998524, Len: 10, Fitness_tra: 88
------Current------
Miss_rate(tra)	:59.9135
------Result------
Miss_rate(tra)	:59.9135
Miss_rate(tst)	:32.9068
ARL				:9.14706

------Generation 5000------
Rule  1: 4010600001, Class:  4, CF:0.688312, Len:  4, Fitness_tra: 2346
Rule  2: 127b891741, Class:  1, CF:0.442745, Len: 10, Fitness_tra: 1
Rule  3: 1000081404, Class:  2, CF:0.682271, Len:  5, Fitness_tra: 1321
Rule  4: 7000053457, Class:  2, CF:  1, Len:  6, Fitness_tra: 35
Rule  5: 000000000e, Class:  4, CF:  1, Len:  1, Fitness_tra: 24
Rule  6: e000600000, Class:  3, CF:  1, Len:  2, Fitness_tra: 13
Rule  7: 77101534b7, Class:  2, CF:0.823684, Len:  9, Fitness_tra: 10
Rule  8: 1242131224, Class:  2, CF:0.627744, Len: 10, Fitness_tra: 1
Rule  9: 060e000000, Class:  0, CF:  1, Len:  2, Fitness_tra: 1
Rule 10: 47b73a2275, Class:  4, CF:  1, Len: 10, Fitness_tra: 0
Rule 11: 4b1b617271, Class:  4, CF:0.961504, Len: 10, Fitness_tra: 0
Rule 12: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 13: 4296f62b7a, Class:  4, CF:  1, Len: 10, Fitness_tra: 0
Rule 14: 4bbb9f7b14, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 15: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 16: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 17: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 18: 7b242a2b27, Class:  4, CF:0.999987, Len: 10, Fitness_tra: 0
Rule 19: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 20: 422741bb27, Class:  2, CF:0.0982025, Len: 10, Fitness_tra: 0
Rule 21: 21b41d4774, Class:  2, CF:0.358767, Len: 10, Fitness_tra: 0
