------Generation 0------
Rule  1: 18c2da7915, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 31: 42b2517227, Class:  2, CF:0.978988, Len: 10, Fitness_tra: 0
Rule 32: 4112167e1d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 33: 2844142774, Class:  4, CF:0.526327, Len: 10, Fitness_tra: 0
Rule 34: 4224bdb474, Class:  4, CF:0.370488, Len: 10, Fitness_tra: 0
Rule 35: 2722ce2722, Class:  2, CF:0.998666, Len: 10, Fitness_tra: 0
Rule 36: 4722c82db2, Class:  2, CF:  1, Len: 10, Fitness_tra: 0
Rule 37: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 38: 42b4364747, Class:  4, CF:0.999856, Len: 10, Fitness_tra: 0
Rule 39: 41b213b21b, Class:  4, CF:0.571931, Len: 10, Fitness_tra: 0
Rule 40: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 41: 142b254b42, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 42: 4772582bb7, Class:  2, CF:0.894728, Len: 10, Fitness_tra: 0
Rule 43: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 44: 4227d3b275, Class:  2, CF:  1, Len: 10, Fitness_tra: 0
Rule 45: b2b11ab7b2, Class:  4, CF:0.999984, Len: 10, Fitness_tra: 0
Rule 46: 19c48971c1, Class:  2, CF:  1, Len: 10, Fitness_tra: 0
Rule 47: 7318594214, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 48: 257c3f22b7, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 49: 23bb13b142, Class:  4, CF:0.468422, Len: 10, Fitness_tra: 0
Rule 50: 42128122b2, Class:  2, CF:0.334271, Len: 10, Fitness_tra: 0
Rule 51: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 52: 27272b4712, Class:  2, CF:0.310135, Len: 10, Fitness_tra: 0
Rule 53: 171b8671b7, Class:  2, CF:0.920663, Len: 10, Fitness_tra: 0
Rule 54: 1b47f62717, Class:  4, CF:0.99854, Len: 10, Fitness_tra: 0
Rule 55: 0c1c1a22b1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 56: 7117964244, Class:  3, CF:  1, Len: 10, Fitness_tra: 0
Rule 57: c814151331, Class:  4, CF:  1, Len: 10, Fitness_tra: 0
Rule 58: 0000700000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 59: 21311d4c55, Class:  2, CF:  1, Len: 10, Fitness_tra: 0
Rule 60: 1c121a4c51, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 61: 77718f122b, Class:  3, CF:  1, Len: 10, Fitness_tra: 0
Rule 62: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 63: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 64: 4b24161227, Class:  4, CF:0.999928, Len: 10, Fitness_tra: 0
Rule 65: 118b914955, Class:  2, CF:  1, Len: 10, Fitness_tra: 0
Rule 66: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 67: 4814151155, Class:  2, CF:  1, Len: 10, Fitness_tra: 0
Rule 68: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 69: 251731b112, Class:  4, CF:0.770064, Len: 10, Fitness_tra: -1
Rule 70: 18271e4d82, Class:  2, CF:  1, Len: 10, Fitness_tra: 0
Rule 71: 7bbb7d47b2, Class:  2, CF:0.996778, Len: 10, Fitness_tra: 0
Rule 72: 24b2c12114, Class:  2, CF:0.761349, Len: 10, Fitness_tra: 0
Rule 73: 777b3f1712, Class:  4, CF:0.999729, Len: 10, Fitness_tra: 0
Rule 74: b74b1fb14b, Class:  4, CF:0.999223, Len: 10, Fitness_tra: 0
Rule 75: 7b1bd6174b, Class:  3, CF:  1, Len: 10, Fitness_tra: 0
Rule 76: 214831421b, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 77: 1417861217, Class:  2, CF:0.456591, Len: 10, Fitness_tra: 0
Rule 78: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 79: 247b1612b7, Class:  4, CF:0.998591, Len: 10, Fitness_tra: 0
Rule 80: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 81: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 82: 2f1153b241, Class:  3, CF:0.999938, Len: 10, Fitness_tra: 39
Rule 83: 16945db1f1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 84: 414736274b, Class:  4, CF:0.999737, Len: 10, Fitness_tra: 0
Rule 85: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 86: 83d7197a61, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 87: 251b112214, Class:  2, CF:0.35748, Len: 10, Fitness_tra: 0
Rule 88: 1157442412, Class:  2, CF:0.118649, Len: 10, Fitness_tra: -1
Rule 89: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 90: 2811512c51, Class:  2, CF:  1, Len: 10, Fitness_tra: 0
Rule 91: 276b710421, Class:  2, CF:0.613628, Len:  9, Fitness_tra: -319
Rule 92: 1480fa1925, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 93: 12b118b4b7, Class:  2, CF:0.086988, Len: 10, Fitness_tra: -12
Rule 94: 1b2ba12777, Class:  4, CF:0.999749, Len: 10, Fitness_tra: 0
Rule 95: 003b000002, Class:  0, CF:0.235163, Len:  3, Fitness_tra: -6732
Rule 96: 2722ce2729, Class:  2, CF:  1, Len: 10, Fitness_tra: 0
Rule 97: 4412c82722, Class:  2, CF:0.900435, Len: 10, Fitness_tra: 0
Rule 98: b82b114244, Class:  2, CF:0.467904, Len: 10, Fitness_tra: 1
Rule 99: 442b25bbb2, Class:  2, CF:0.194892, Len: 10, Fitness_tra: 0
Rule100: 1727969b71, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
------Current------
Miss_rate(tra)	:27.825
------Result------
Miss_rate(tra)	:27.825
Miss_rate(tst)	:11.7002
ARL				:9.77778

------Generation 3000------
Rule  1: bb411112b2, Class:  2, CF:0.622735, Len: 10, Fitness_tra: 214
Rule  2: 0280010082, Class:  2, CF:0.842733, Len:  5, Fitness_tra: 373
Rule  3: 4411fa1721, Class:  4, CF:0.998149, Len: 10, Fitness_tra: 211
Rule  4: 140190017c, Class:  2, CF:  1, Len:  7, Fitness_tra: 100
Rule  5: b7411d4477, Class:  2, CF:0.878467, Len: 10, Fitness_tra: 1
Rule  6: 7b717d4415, Class:  2, CF:  1, Len: 10, Fitness_tra: 0
Rule  7: 18412db222, Class:  2, CF:0.967653, Len: 10, Fitness_tra: 1
Rule  8: 447b187427, Class:  2, CF:0.622779, Len: 10, Fitness_tra: 0
Rule  9: 737211141c, Class:  2, CF:0.729725, Len: 10, Fitness_tra: 0
Rule 10: 7841c572b4, Class:  2, CF:0.808659, Len: 10, Fitness_tra: 2
Rule 11: 2544742441, Class:  2, CF:0.848762, Len: 10, Fitness_tra: 1
Rule 12: 4274557b12, Class:  1, CF:0.143365, Len: 10, Fitness_tra: 2
Rule 13: 2111551e91, Class:  2, CF:  1, Len: 10, Fitness_tra: 2
Rule 14: 2817cdbb41, Class:  1, CF:0.620952, Len: 10, Fitness_tra: 29
Rule 15: 471b717222, Class:  2, CF:0.923138, Len: 10, Fitness_tra: 0
Rule 16: 44279117b1, Class:  1, CF:0.066749, Len: 10, Fitness_tra: 2
Rule 17: 2b1b4c4722, Class:  2, CF:0.995194, Len: 10, Fitness_tra: 0
Rule 18: b1bb157427, Class:  2, CF:0.804279, Len: 10, Fitness_tra: 0
Rule 19: 72b4317b72, Class:  4, CF:0.90815, Len: 10, Fitness_tra: 0
Rule 20: 1247d1b812, Class:  2, CF:  1, Len: 10, Fitness_tra: 0
Rule 21: b717ff11b7, Class:  4, CF:0.997551, Len: 10, Fitness_tra: 4
Rule 22: b2175e1b47, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 23: 0c101a4051, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 24: 4c2721bbb2, Class:  4, CF:0.484795, Len: 10, Fitness_tra: -1
Rule 25: 7b771874b7, Class:  2, CF:0.995043, Len: 10, Fitness_tra: 0
Rule 26: 2714291b11, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 27: 281486b215, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 28: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 29: 18483644b4, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 30: 122b5142b2, Class:  1, CF:0.480579, Len: 10, Fitness_tra: 0
Rule 31: 42b2517227, Class:  2, CF:0.978988, Len: 10, Fitness_tra: 0
Rule 32: 4112167e1d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 33: 2844142774, Class:  4, CF:0.526327, Len: 10, Fitness_tra: 0
Rule 34: 4224bdb474, Class:  4, CF:0.370488, Len: 10, Fitness_tra: 0
Rule 35: 2722ce2722, Class:  2, CF:0.998666, Len: 10, Fitness_tra: 0
Rule 36: 4722c82db2, Class:  2, CF:  1, Len: 10, Fitness_tra: 0
Rule 37: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 38: 42b4364747, Class:  4, CF:0.999856, Len: 10, Fitness_tra: 0
Rule 39: 41b213b21b, Class:  4, CF:0.571931, Len: 10, Fitness_tra: 0
Rule 40: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 41: 142b254b42, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 42: 4772582bb7, Class:  2, CF:0.894728, Len: 10, Fitness_tra: 0
Rule 43: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 44: 4227d3b275, Class:  2, CF:  1, Len: 10, Fitness_tra: 0
Rule 45: b2b11ab7b2, Class:  4, CF:0.999984, Len: 10, Fitness_tra: 0
Rule 46: 19c48971c1, Class:  2, CF:  1, Len: 10, Fitness_tra: 0
Rule 47: 7318594214, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 48: 257c3f22b7, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 49: 23bb13b142, Class:  4, CF:0.468422, Len: 10, Fitness_tra: 0
Rule 50: 42128122b2, Class:  2, CF:0.334271, Len: 10, Fitness_tra: 0
Rule 51: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 52: 27272b4712, Class:  2, CF:0.310135, Len: 10, Fitness_tra: 0
Rule 53: 171b8671b7, Class:  2, CF:0.920663, Len: 10, Fitness_tra: 0
Rule 54: 1b47f62717, Class:  4, CF:0.99854, Len: 10, Fitness_tra: 0
Rule 55: 0c1c1a22b1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 56: 7117964244, Class:  3, CF:  1, Len: 10, Fitness_tra: 0
Rule 57: c814151331, Class:  4, CF:  1, Len: 10, Fitness_tra: 0
Rule 58: 0000700000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 59: 21311d4c55, Class:  2, CF:  1, Len: 10, Fitness_tra: 0
Rule 60: 1c121a4c51, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 61: 77718f122b, Class:  3, CF:  1, Len: 10, Fitness_tra: 0
Rule 62: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 63: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 64: 4b24161227, Class:  4, CF:0.999928, Len: 10, Fitness_tra: 0
Rule 65: 118b914955, Class:  2, CF:  1, Len: 10, Fitness_tra: 0
Rule 66: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 67: 4814151155, Class:  2, CF:  1, Len: 10, Fitness_tra: 0
Rule 68: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 69: 251731b112, Class:  4, CF:0.770064, Len: 10, Fitness_tra: -1
Rule 70: 18271e4d82, Class:  2, CF:  1, Len: 10, Fitness_tra: 0
Rule 71: 7bbb7d47b2, Class:  2, CF:0.996778, Len: 10, Fitness_tra: 0
Rule 72: 24b2c12114, Class:  2, CF:0.761349, Len: 10, Fitness_tra: 0
Rule 73: 777b3f1712, Class:  4, CF:0.999729, Len: 10, Fitness_tra: 0
Rule 74: b74b1fb14b, Class:  4, CF:0.999223, Len: 10, Fitness_tra: 0
Rule 75: 7b1bd6174b, Class:  3, CF:  1, Len: 10, Fitness_tra: 0
Rule 76: 214831421b, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 77: 1417861217, Class:  2, CF:0.456591, Len: 10, Fitness_tra: 0
Rule 78: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 79: 247b1612b7, Class:  4, CF:0.998591, Len: 10, Fitness_tra: 0
Rule 80: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 81: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 82: 2f1153b241, Class:  3, CF:0.999938, Len: 10, Fitness_tra: 39
Rule 83: 16945db1f1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 84: 414736274b, Class:  4, CF:0.999737, Len: 10, Fitness_tra: 0
Rule 85: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 86: 83d7197a61, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 87: 251b112214, Class:  2, CF:0.35748, Len: 10, Fitness_tra: 0
Rule 88: 1157442412, Class:  2, CF:0.118649, Len: 10, Fitness_tra: -1
Rule 89: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 90: 2811512c51, Class:  2, CF:  1, Len: 10, Fitness_tra: 0
Rule 91: 276b710421, Class:  2, CF:0.613628, Len:  9, Fitness_tra: -319
Rule 92: 1480fa1925, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 93: 12b118b4b7, Class:  2, CF:0.086988, Len: 10, Fitness_tra: -12
Rule 94: 1b2ba12777, Class:  4, CF:0.999749, Len: 10, Fitness_tra: 0
Rule 95: 003b000002, Class:  0, CF:0.235163, Len:  3, Fitness_tra: -6732
Rule 96: 2722ce2729, Class:  2, CF:  1, Len: 10, Fitness_tra: 0
Rule 97: 4412c82722, Class:  2, CF:0.900435, Len: 10, Fitness_tra: 0
Rule 98: b82b114244, Class:  2, CF:0.467904, Len: 10, Fitness_tra: 1
Rule 99: 442b25bbb2, Class:  2, CF:0.194892, Len: 10, Fitness_tra: 0
Rule100: 1727969b71, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
------Current------
Miss_rate(tra)	:27.825
------Result------
Miss_rate(tra)	:27.825
Miss_rate(tst)	:11.7002
ARL				:9.77778

------Generation 4000------
Rule  1: bb411112b2, Class:  2, CF:0.622735, Len: 10, Fitness_tra: 214
Rule  2: 0280010082, Class:  2, CF:0.842733, Len:  5, Fitness_tra: 373
Rule  3: 4411fa1721, Class:  4, CF:0.998149, Len: 10, Fitness_tra: 211
Rule  4: 140190017c, Class:  2, CF:  1, Len:  7, Fitness_tra: 100
Rule  5: b7411d4477, Class:  2, CF:0.878467, Len: 10, Fitness_tra: 1
Rule  6: 7b717d4415, Class:  2, CF:  1, Len: 10, Fitness_tra: 0
Rule  7: 18412db222, Class:  2, CF:0.967653, Len: 10, Fitness_tra: 1
Rule  8: 447b187427, Class:  2, CF:0.622779, Len: 10, Fitness_tra: 0
Rule  9: 737211141c, Class:  2, CF:0.729725, Len: 10, Fitness_tra: 0
Rule 10: 7841c572b4, Class:  2, CF:0.808659, Len: 10, Fitness_tra: 2
Rule 11: 2544742441, Class:  2, CF:0.848762, Len: 10, Fitness_tra: 1
Rule 12: 4274557b12, Class:  1, CF:0.143365, Len: 10, Fitness_tra: 2
Rule 13: 2111551e91, Class:  2, CF:  1, Len: 10, Fitness_tra: 2
Rule 14: 2817cdbb41, Class:  1, CF:0.620952, Len: 10, Fitness_tra: 29
Rule 15: 471b717222, Class:  2, CF:0.923138, Len: 10, Fitness_tra: 0
Rule 16: 44279117b1, Class:  1, CF:0.066749, Len: 10, Fitness_tra: 2
Rule 17: 2b1b4c4722, Class:  2, CF:0.995194, Len: 10, Fitness_tra: 0
Rule 18: b1bb157427, Class:  2, CF:0.804279, Len: 10, Fitness_tra: 0
Rule 19: 72b4317b72, Class:  4, CF:0.90815, Len: 10, Fitness_tra: 0
Rule 20: 1247d1b812, Class:  2, CF:  1, Len: 10, Fitness_tra: 0
Rule 21: b717ff11b7, Class:  4, CF:0.997551, Len: 10, Fitness_tra: 4
Rule 22: b2175e1b47, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 23: 0c101a4051, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 24: 4c2721bbb2, Class:  4, CF:0.484795, Len: 10, Fitness_tra: -1
Rule 25: 7b771874b7, Class:  2, CF:0.995043, Len: 10, Fitness_tra: 0
Rule 26: 2714291b11, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 27: 281486b215, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 28: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 29: 18483644b4, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 30: 122b5142b2, Class:  1, CF:0.480579, Len: 10, Fitness_tra: 0
Rule 31: 42b2517227, Class:  2, CF:0.978988, Len: 10, Fitness_tra: 0
Rule 32: 4112167e1d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 33: 2844142774, Class:  4, CF:0.526327, Len: 10, Fitness_tra: 0
Rule 34: 4224bdb474, Class:  4, CF:0.370488, Len: 10, Fitness_tra: 0
Rule 35: 2722ce2722, Class:  2, CF:0.998666, Len: 10, Fitness_tra: 0
Rule 36: 4722c82db2, Class:  2, CF:  1, Len: 10, Fitness_tra: 0
Rule 37: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 38: 42b4364747, Class:  4, CF:0.999856, Len: 10, Fitness_tra: 0
Rule 39: 41b213b21b, Class:  4, CF:0.571931, Len: 10, Fitness_tra: 0
Rule 40: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 41: 142b254b42, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 42: 4772582bb7, Class:  2, CF:0.894728, Len: 10, Fitness_tra: 0
Rule 43: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 44: 4227d3b275, Class:  2, CF:  1, Len: 10, Fitness_tra: 0
Rule 45: b2b11ab7b2, Class:  4, CF:0.999984, Len: 10, Fitness_tra: 0
Rule 46: 19c48971c1, Class:  2, CF:  1, Len: 10, Fitness_tra: 0
Rule 47: 7318594214, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 48: 257c3f22b7, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 49: 23bb13b142, Class:  4, CF:0.468422, Len: 10, Fitness_tra: 0
Rule 50: 42128122b2, Class:  2, CF:0.334271, Len: 10, Fitness_tra: 0
Rule 51: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 52: 27272b4712, Class:  2, CF:0.310135, Len: 10, Fitness_tra: 0
Rule 53: 171b8671b7, Class:  2, CF:0.920663, Len: 10, Fitness_tra: 0
Rule 54: 1b47f62717, Class:  4, CF:0.99854, Len: 10, Fitness_tra: 0
Rule 55: 0c1c1a22b1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 56: 7117964244, Class:  3, CF:  1, Len: 10, Fitness_tra: 0
Rule 57: c814151331, Class:  4, CF:  1, Len: 10, Fitness_tra: 0
Rule 58: 0000700000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 59: 21311d4c55, Class:  2, CF:  1, Len: 10, Fitness_tra: 0
Rule 60: 1c121a4c51, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 61: 77718f122b, Class:  3, CF:  1, Len: 10, Fitness_tra: 0
Rule 62: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 63: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 64: 4b24161227, Class:  4, CF:0.999928, Len: 10, Fitness_tra: 0
Rule 65: 118b914955, Class:  2, CF:  1, Len: 10, Fitness_tra: 0
Rule 66: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 67: 4814151155, Class:  2, CF:  1, Len: 10, Fitness_tra: 0
Rule 68: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 69: 251731b112, Class:  4, CF:0.770064, Len: 10, Fitness_tra: -1
Rule 70: 18271e4d82, Class:  2, CF:  1, Len: 10, Fitness_tra: 0
Rule 71: 7bbb7d47b2, Class:  2, CF:0.996778, Len: 10, Fitness_tra: 0
Rule 72: 24b2c12114, Class:  2, CF:0.761349, Len: 10, Fitness_tra: 0
Rule 73: 777b3f1712, Class:  4, CF:0.999729, Len: 10, Fitness_tra: 0
Rule 74: b74b1fb14b, Class:  4, CF:0.999223, Len: 10, Fitness_tra: 0
Rule 75: 7b1bd6174b, Class:  3, CF:  1, Len: 10, Fitness_tra: 0
Rule 76: 214831421b, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 77: 1417861217, Class:  2, CF:0.456591, Len: 10, Fitness_tra: 0
Rule 78: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 79: 247b1612b7, Class:  4, CF:0.998591, Len: 10, Fitness_tra: 0
Rule 80: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 81: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 82: 2f1153b241, Class:  3, CF:0.999938, Len: 10, Fitness_tra: 39
Rule 83: 16945db1f1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 84: 414736274b, Class:  4, CF:0.999737, Len: 10, Fitness_tra: 0
Rule 85: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 86: 83d7197a61, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 87: 251b112214, Class:  2, CF:0.35748, Len: 10, Fitness_tra: 0
Rule 88: 1157442412, Class:  2, CF:0.118649, Len: 10, Fitness_tra: -1
Rule 89: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 90: 2811512c51, Class:  2, CF:  1, Len: 10, Fitness_tra: 0
Rule 91: 276b710421, Class:  2, CF:0.613628, Len:  9, Fitness_tra: -319
Rule 92: 1480fa1925, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 93: 12b118b4b7, Class:  2, CF:0.086988, Len: 10, Fitness_tra: -12
Rule 94: 1b2ba12777, Class:  4, CF:0.999749, Len: 10, Fitness_tra: 0
Rule 95: 003b000002, Class:  0, CF:0.235163, Len:  3, Fitness_tra: -6732
Rule 96: 2722ce2729, Class:  2, CF:  1, Len: 10, Fitness_tra: 0
Rule 97: 4412c82722, Class:  2, CF:0.900435, Len: 10, Fitness_tra: 0
Rule 98: b82b114244, Class:  2, CF:0.467904, Len: 10, Fitness_tra: 1
Rule 99: 442b25bbb2, Class:  2, CF:0.194892, Len: 10, Fitness_tra: 0
Rule100: 1727969b71, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
------Current------
Miss_rate(tra)	:27.825
------Result------
Miss_rate(tra)	:27.825
Miss_rate(tst)	:11.7002
ARL				:9.77778

------Generation 5000------
Rule  1: bb411112b2, Class:  2, CF:0.622735, Len: 10, Fitness_tra: 214
Rule  2: 0280010082, Class:  2, CF:0.842733, Len:  5, Fitness_tra: 373
Rule  3: 4411fa1721, Class:  4, CF:0.998149, Len: 10, Fitness_tra: 211
Rule  4: 140190017c, Class:  2, CF:  1, Len:  7, Fitness_tra: 100
Rule  5: b7411d4477, Class:  2, CF:0.878467, Len: 10, Fitness_tra: 1
Rule  6: 7b717d4415, Class:  2, CF:  1, Len: 10, Fitness_tra: 0
Rule  7: 18412db222, Class:  2, CF:0.967653, Len: 10, Fitness_tra: 1
Rule  8: 447b187427, Class:  2, CF:0.622779, Len: 10, Fitness_tra: 0
Rule  9: 737211141c, Class:  2, CF:0.729725, Len: 10, Fitness_tra: 0
Rule 10: 7841c572b4, Class:  2, CF:0.808659, Len: 10, Fitness_tra: 2
Rule 11: 2544742441, Class:  2, CF:0.848762, Len: 10, Fitness_tra: 1
Rule 12: 4274557b12, Class:  1, CF:0.143365, Len: 10, Fitness_tra: 2
Rule 13: 2111551e91, Class:  2, CF:  1, Len: 10, Fitness_tra: 2
Rule 14: 2817cdbb41, Class:  1, CF:0.620952, Len: 10, Fitness_tra: 29
Rule 15: 471b717222, Class:  2, CF:0.923138, Len: 10, Fitness_tra: 0
Rule 16: 44279117b1, Class:  1, CF:0.066749, Len: 10, Fitness_tra: 2
Rule 17: 2b1b4c4722, Class:  2, CF:0.995194, Len: 10, Fitness_tra: 0
Rule 18: b1bb157427, Class:  2, CF:0.804279, Len: 10, Fitness_tra: 0
Rule 19: 72b4317b72, Class:  4, CF:0.90815, Len: 10, Fitness_tra: 0
Rule 20: 1247d1b812, Class:  2, CF:  1, Len: 10, Fitness_tra: 0
Rule 21: b717ff11b7, Class:  4, CF:0.997551, Len: 10, Fitness_tra: 4
Rule 22: b2175e1b47, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 23: 0c101a4051, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 24: 4c2721bbb2, Class:  4, CF:0.484795, Len: 10, Fitness_tra: -1
Rule 25: 7b771874b7, Class:  2, CF:0.995043, Len: 10, Fitness_tra: 0
Rule 26: 2714291b11, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 27: 281486b215, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 28: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 29: 18483644b4, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 30: 122b5142b2, Class:  1, CF:0.480579, Len: 10, Fitness_tra: 0
Rule 31: 42b2517227, Class:  2, CF:0.978988, Len: 10, Fitness_tra: 0
Rule 32: 4112167e1d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 33: 2844142774, Class:  4, CF:0.526327, Len: 10, Fitness_tra: 0
Rule 34: 4224bdb474, Class:  4, CF:0.370488, Len: 10, Fitness_tra: 0
Rule 35: 2722ce2722, Class:  2, CF:0.998666, Len: 10, Fitness_tra: 0
Rule 36: 4722c82db2, Class:  2, CF:  1, Len: 10, Fitness_tra: 0
Rule 37: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 38: 42b4364747, Class:  4, CF:0.999856, Len: 10, Fitness_tra: 0
Rule 39: 41b213b21b, Class:  4, CF:0.571931, Len: 10, Fitness_tra: 0
Rule 40: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 41: 142b254b42, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 42: 4772582bb7, Class:  2, CF:0.894728, Len: 10, Fitness_tra: 0
Rule 43: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 44: 4227d3b275, Class:  2, CF:  1, Len: 10, Fitness_tra: 0
Rule 45: b2b11ab7b2, Class:  4, CF:0.999984, Len: 10, Fitness_tra: 0
Rule 46: 19c48971c1, Class:  2, CF:  1, Len: 10, Fitness_tra: 0
