------Generation 0------
Rule  1: b11336195d525212, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 53: e000140003001707, Class:  6, CF:0.990831, Len:  7, Fitness_tra: 4
Rule 54: 00f0660000004030, Class:  0, CF:  1, Len:  5, Fitness_tra: 4
Rule 55: 0e18009008004b00, Class:  4, CF:0.768164, Len:  7, Fitness_tra: 5
Rule 56: 0dfe000000000005, Class:  8, CF:0.952005, Len:  4, Fitness_tra: 3
Rule 57: 0050600108000000, Class:  9, CF:0.590843, Len:  4, Fitness_tra: 3
Rule 58: 05fe000000004005, Class:  8, CF:0.963431, Len:  5, Fitness_tra: 3
Rule 59: 050c000d40000010, Class:  9, CF:0.853925, Len:  5, Fitness_tra: 3
Rule 60: 6000900a01000000, Class:  8, CF:0.355298, Len:  4, Fitness_tra: 3
Rule 61: a5d0500003670000, Class:  7, CF:0.907243, Len:  7, Fitness_tra: 3
Rule 62: 0012d90007000350, Class:  2, CF:0.380239, Len:  7, Fitness_tra: 4
Rule 63: 600000002a008060, Class:  7, CF:0.399627, Len:  5, Fitness_tra: 3
Rule 64: 000060e008000000, Class:  4, CF:0.799409, Len:  3, Fitness_tra: 3
Rule 65: e500140003001700, Class:  6, CF:0.776462, Len:  7, Fitness_tra: 3
Rule 66: 001054d003000700, Class:  7, CF:0.651263, Len:  6, Fitness_tra: 3
Rule 67: 0012d00000005005, Class:  8, CF:0.974608, Len:  5, Fitness_tra: 2
Rule 68: 00fe1002080100a1, Class:  9, CF:0.915982, Len:  8, Fitness_tra: 2
Rule 69: 000960000e000000, Class:  9, CF:0.624661, Len:  3, Fitness_tra: 2
Rule 70: 00000500f9000000, Class:  9, CF:  1, Len:  3, Fitness_tra: 2
Rule 71: e00e100000004005, Class:  8, CF:0.965086, Len:  5, Fitness_tra: 2
Rule 72: 00096000000e0c0a, Class:  4, CF:0.995642, Len:  5, Fitness_tra: 2
Rule 73: 600090e0000060a0, Class:  1, CF:0.607118, Len:  5, Fitness_tra: 2
Rule 74: 000090d0d80c00a0, Class:  9, CF:0.414527, Len:  6, Fitness_tra: 2
Rule 75: 60fe10000c100021, Class:  2, CF:0.616642, Len:  8, Fitness_tra: 2
Rule 76: 051e105000a00005, Class:  8, CF:0.999966, Len:  7, Fitness_tra: 2
Rule 77: 005e1000280100a1, Class:  9, CF:0.150169, Len:  8, Fitness_tra: 2
Rule 78: 000060d008000000, Class:  4, CF:0.320996, Len:  3, Fitness_tra: 2
Rule 79: 0008c00020a00300, Class:  1, CF:0.908296, Len:  5, Fitness_tra: 2
Rule 80: a000000a0a0000e8, Class:  7, CF:0.847242, Len:  5, Fitness_tra: 2
Rule 81: 0000560050000000, Class:  0, CF:0.857242, Len:  3, Fitness_tra: 0
Rule 82: 1111131a11111212, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 83: 1111366355221b67, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 84: 04d068000000d0fe, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 85: 500000500000f000, Class:  8, CF:0.623389, Len:  3, Fitness_tra: 0
Rule 86: 21511a51512b1212, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 87: 1621bc8134611313, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 88: 0e00000000000000, Class:  4, CF:  0, Len:  0, Fitness_tra: 0
Rule 89: 21c1111311211132, Class:  0, CF:  1, Len: 16, Fitness_tra: 0
Rule 90: 6a9121751231911b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 91: 0c0d905a5797e0a1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 92: 301090c0010040a0, Class:  3, CF:0.367833, Len:  7, Fitness_tra: -1
Rule 93: 5500000a5e00000d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 94: 00000000b0004005, Class:  8, CF:0.0688641, Len:  3, Fitness_tra: 0
Rule 95: a51050e0b0010020, Class:  5, CF:0.464858, Len:  8, Fitness_tra: 0
Rule 96: e500040d4e010003, Class:  9, CF:  1, Len:  8, Fitness_tra: 0
Rule 97: 00000ba000005305, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 98: 0000002a5700000d, Class:  0, CF:0.997385, Len:  5, Fitness_tra: 5
Rule 99: 02005000000746e0, Class:  2, CF:0.783674, Len:  6, Fitness_tra: 6
Rule100: 00200000b0010000, Class:  6, CF:  0, Len:  0, Fitness_tra: 0
------Current------
Miss_rate(tra)	:6.36364
------Result------
Miss_rate(tra)	:6.36364
Miss_rate(tst)	:13.6364
ARL				:5.13483

------Generation 3000------
Rule  1: 0000600707000001, Class:  4, CF:0.869716, Len:  4, Fitness_tra: 48
Rule  2: 02000000000045e0, Class:  5, CF:0.863867, Len:  4, Fitness_tra: 41
Rule  3: 10000000f1000300, Class:  2, CF:0.821433, Len:  4, Fitness_tra: 37
Rule  4: 000060000a000001, Class:  6, CF:0.798451, Len:  3, Fitness_tra: 35
Rule  5: 0010900c020000a0, Class:  3, CF:0.947387, Len:  5, Fitness_tra: 28
Rule  6: e000040003000760, Class:  6, CF:0.981443, Len:  5, Fitness_tra: 34
Rule  7: 0500060050000000, Class:  0, CF:0.952871, Len:  3, Fitness_tra: 28
Rule  8: 00006007000000d1, Class:  4, CF:0.923905, Len:  4, Fitness_tra: 22
Rule  9: 0500000a50000005, Class:  0, CF:0.995442, Len:  4, Fitness_tra: 22
Rule 10: 09009007079000a1, Class:  3, CF:0.997687, Len:  7, Fitness_tra: 21
Rule 11: 0c00800000000700, Class:  1, CF:0.753514, Len:  3, Fitness_tra: 20
Rule 12: 0008000008000a00, Class:  9, CF:0.320116, Len:  3, Fitness_tra: 19
Rule 13: a510500043010020, Class:  7, CF:0.799152, Len:  8, Fitness_tra: 19
Rule 14: 000e000400000005, Class:  8, CF:0.829923, Len:  3, Fitness_tra: 10
Rule 15: 0500600000000005, Class:  0, CF:0.549769, Len:  3, Fitness_tra: 16
Rule 16: e00e00000c000060, Class:  5, CF:0.212846, Len:  4, Fitness_tra: 15
Rule 17: 0000000060005005, Class:  8, CF:0.811381, Len:  3, Fitness_tra: 12
Rule 18: 00005000030007d0, Class:  7, CF:0.702369, Len:  4, Fitness_tra: 12
Rule 19: 0c0d005000070000, Class:  1, CF:0.926387, Len:  4, Fitness_tra: 12
Rule 20: 6000d00701000008, Class:  7, CF:0.913768, Len:  5, Fitness_tra: 11
Rule 21: 090050500c0b0000, Class:  3, CF:0.23448, Len:  5, Fitness_tra: 10
Rule 22: 000909d000a00300, Class:  2, CF:0.645651, Len:  5, Fitness_tra: 10
Rule 23: 5500000551000000, Class:  9, CF:0.699297, Len:  5, Fitness_tra: 10
Rule 24: 0c0d000000000000, Class:  1, CF:0.538716, Len:  2, Fitness_tra: 10
Rule 25: 6000d00001004028, Class:  7, CF:0.905669, Len:  6, Fitness_tra: 9
Rule 26: 00000000b000400d, Class:  8, CF:0.854784, Len:  3, Fitness_tra: 9
Rule 27: 0000800000005005, Class:  8, CF:0.939496, Len:  3, Fitness_tra: 8
Rule 28: a000e00001010028, Class:  7, CF:0.997916, Len:  6, Fitness_tra: 8
Rule 29: a000000a00000025, Class:  5, CF:0.774595, Len:  4, Fitness_tra: 8
Rule 30: 0000900000a003d1, Class:  2, CF:0.835277, Len:  5, Fitness_tra: 8
Rule 31: 1500c000e7010000, Class:  3, CF:0.692846, Len:  6, Fitness_tra: 8
Rule 32: 0006000000000000, Class:  0, CF:0.791439, Len:  1, Fitness_tra: 8
Rule 33: 00101400030007a0, Class:  6, CF:0.952309, Len:  6, Fitness_tra: 8
Rule 34: 50101000220000a1, Class:  9, CF:0.548083, Len:  7, Fitness_tra: 8
Rule 35: 005e10b0080100a1, Class:  5, CF:0.512361, Len:  8, Fitness_tra: 8
Rule 36: 000090000e000000, Class:  9, CF:0.94803, Len:  2, Fitness_tra: 7
Rule 37: 0d0000a000005005, Class:  8, CF:0.789566, Len:  4, Fitness_tra: 7
Rule 38: 0c00600008000000, Class:  9, CF:0.875493, Len:  3, Fitness_tra: 7
Rule 39: 000e0000b8000000, Class:  5, CF:0.331663, Len:  3, Fitness_tra: 8
Rule 40: e01e000008040000, Class:  9, CF:0.466599, Len:  5, Fitness_tra: 7
Rule 41: 651000e000010b00, Class:  7, CF:0.298156, Len:  6, Fitness_tra: 7
Rule 42: 0c0c00005e000000, Class:  1, CF:0.973356, Len:  4, Fitness_tra: 6
Rule 43: 0e18009008000b00, Class:  4, CF:0.800961, Len:  6, Fitness_tra: 6
Rule 44: 07c000ee00000b00, Class:  1, CF:  1, Len:  5, Fitness_tra: 6
Rule 45: 02005000000746e0, Class:  2, CF:0.783674, Len:  6, Fitness_tra: 6
Rule 46: 000099d000a00300, Class:  2, CF:0.765456, Len:  5, Fitness_tra: 6
Rule 47: 000900000e000060, Class:  9, CF:0.912098, Len:  3, Fitness_tra: 5
Rule 48: e00004000e000703, Class:  9, CF:0.777155, Len:  5, Fitness_tra: 5
Rule 49: a910505003010000, Class:  7, CF:0.807519, Len:  7, Fitness_tra: 5
Rule 50: a2109050030100e0, Class:  7, CF:0.807815, Len:  8, Fitness_tra: 5
Rule 51: 600090e0010080a0, Class:  3, CF:0.636217, Len:  6, Fitness_tra: 3
Rule 52: 0000002a5700000d, Class:  0, CF:0.997385, Len:  5, Fitness_tra: 5
Rule 53: e50e100000000005, Class:  8, CF:0.854098, Len:  5, Fitness_tra: 5
Rule 54: 00f9600008004000, Class:  4, CF:0.872532, Len:  5, Fitness_tra: 4
Rule 55: 0012d90007000350, Class:  2, CF:0.380239, Len:  7, Fitness_tra: 4
Rule 56: 5550000000006000, Class:  1, CF:0.777684, Len:  4, Fitness_tra: 4
Rule 57: 0310009000000b00, Class:  1, CF:0.996989, Len:  4, Fitness_tra: 4
Rule 58: 00f0660000004030, Class:  0, CF:  1, Len:  5, Fitness_tra: 4
Rule 59: 05f9000000000005, Class:  8, CF:0.804486, Len:  4, Fitness_tra: 4
Rule 60: 0500002a57000000, Class:  0, CF:0.949613, Len:  5, Fitness_tra: 3
Rule 61: 0dfe000000000005, Class:  8, CF:0.952005, Len:  4, Fitness_tra: 3
Rule 62: 600000002a008060, Class:  7, CF:0.399627, Len:  5, Fitness_tra: 3
Rule 63: e000140003001707, Class:  6, CF:0.990831, Len:  7, Fitness_tra: 3
Rule 64: 05fe000000004005, Class:  8, CF:0.963431, Len:  5, Fitness_tra: 3
Rule 65: 0ce9000000000000, Class:  9, CF:0.427363, Len:  3, Fitness_tra: 3
Rule 66: 6000900a01000000, Class:  8, CF:0.355298, Len:  4, Fitness_tra: 3
Rule 67: 001054d003000700, Class:  7, CF:0.651263, Len:  6, Fitness_tra: 3
Rule 68: a5d0500003670000, Class:  7, CF:0.907243, Len:  7, Fitness_tra: 3
Rule 69: 000060e008000000, Class:  4, CF:0.799409, Len:  3, Fitness_tra: 2
Rule 70: a000000a0a0000e8, Class:  7, CF:0.847242, Len:  5, Fitness_tra: 2
Rule 71: 60fe10000c100021, Class:  2, CF:0.616642, Len:  8, Fitness_tra: 2
Rule 72: 051e105000a00005, Class:  8, CF:0.999966, Len:  7, Fitness_tra: 2
Rule 73: 000060d008000000, Class:  4, CF:0.320996, Len:  3, Fitness_tra: 2
Rule 74: 0008c00020a00300, Class:  1, CF:0.908296, Len:  5, Fitness_tra: 2
Rule 75: 00096000000e0c0a, Class:  4, CF:0.995642, Len:  5, Fitness_tra: 2
Rule 76: 0000990000a05300, Class:  8, CF:0.822095, Len:  5, Fitness_tra: 2
Rule 77: 600090e0000060a0, Class:  1, CF:0.607118, Len:  5, Fitness_tra: 2
Rule 78: 0012d00007000050, Class:  2, CF:0.231225, Len:  5, Fitness_tra: 2
Rule 79: 0000000050005005, Class:  0, CF:0.876241, Len:  3, Fitness_tra: 2
Rule 80: 00000009b00d4000, Class:  9, CF:  1, Len:  4, Fitness_tra: 2
Rule 81: 000e0f0008000900, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 82: 2113161318271434, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 83: 79235355211154a4, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 84: 1321421211131131, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 85: 0000905007000000, Class:  3, CF:  0, Len:  0, Fitness_tra: 0
Rule 86: 13331a13193157b1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 87: 0600700000000000, Class:  8, CF:0.224836, Len:  2, Fitness_tra: 0
Rule 88: 0500060050000000, Class:  0, CF:0.952871, Len:  0, Fitness_tra: 0
Rule 89: 0000000000000000, Class:  3, CF:  0, Len:  0, Fitness_tra: 0
Rule 90: 1156311111741131, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 91: 6113101100305b40, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 92: 03c0004707000000, Class:  2, CF:  1, Len:  5, Fitness_tra: 0
Rule 93: 0000600000000001, Class:  4, CF:  0, Len:  0, Fitness_tra: 0
Rule 94: a57050000c0780a0, Class:  3, CF:0.995549, Len:  8, Fitness_tra: 11
Rule 95: 05fe0000000000a5, Class:  8, CF:0.91115, Len:  5, Fitness_tra: 0
Rule 96: a510500043010420, Class:  7, CF:0.971209, Len:  9, Fitness_tra: 0
Rule 97: 000ea00400000005, Class:  8, CF:0.842485, Len:  4, Fitness_tra: 8
Rule 98: 50fe100551100000, Class:  9, CF:0.601665, Len:  8, Fitness_tra: 0
Rule 99: 000e000060000005, Class:  8, CF:0.726839, Len:  3, Fitness_tra: 1
Rule100: 000a000000004000, Class:  0, CF:0.614652, Len:  2, Fitness_tra: 0
------Current------
Miss_rate(tra)	:5
------Result------
Miss_rate(tra)	:5
Miss_rate(tst)	:11.8182
ARL				:4.74157

------Generation 4000------
Rule  1: 0000600707000001, Class:  4, CF:0.869716, Len:  4, Fitness_tra: 48
Rule  2: 02000000000045e0, Class:  5, CF:0.863867, Len:  4, Fitness_tra: 41
Rule  3: 10000000f1000300, Class:  2, CF:0.821433, Len:  4, Fitness_tra: 37
Rule  4: 000060000a000001, Class:  6, CF:0.798451, Len:  3, Fitness_tra: 35
Rule  5: 0010900c020000a0, Class:  3, CF:0.947387, Len:  5, Fitness_tra: 28
Rule  6: e000040003000760, Class:  6, CF:0.981443, Len:  5, Fitness_tra: 34
Rule  7: 0500060050000000, Class:  0, CF:0.952871, Len:  3, Fitness_tra: 28
Rule  8: 00006007000000d1, Class:  4, CF:0.923905, Len:  4, Fitness_tra: 22
Rule  9: 0500000a50000005, Class:  0, CF:0.995442, Len:  4, Fitness_tra: 22
Rule 10: 09009007079000a1, Class:  3, CF:0.997687, Len:  7, Fitness_tra: 21
Rule 11: 0c00800000000700, Class:  1, CF:0.753514, Len:  3, Fitness_tra: 20
Rule 12: 0008000008000a00, Class:  9, CF:0.320116, Len:  3, Fitness_tra: 19
Rule 13: a510500043010020, Class:  7, CF:0.799152, Len:  8, Fitness_tra: 19
Rule 14: 000e000400000005, Class:  8, CF:0.829923, Len:  3, Fitness_tra: 10
Rule 15: 0500600000000005, Class:  0, CF:0.549769, Len:  3, Fitness_tra: 16
Rule 16: e00e00000c000060, Class:  5, CF:0.212846, Len:  4, Fitness_tra: 15
Rule 17: 0000000060005005, Class:  8, CF:0.811381, Len:  3, Fitness_tra: 12
Rule 18: 00005000030007d0, Class:  7, CF:0.702369, Len:  4, Fitness_tra: 12
Rule 19: 0c0d005000070000, Class:  1, CF:0.926387, Len:  4, Fitness_tra: 12
Rule 20: 6000d00701000008, Class:  7, CF:0.913768, Len:  5, Fitness_tra: 11
Rule 21: 090050500c0b0000, Class:  3, CF:0.23448, Len:  5, Fitness_tra: 10
Rule 22: 000909d000a00300, Class:  2, CF:0.645651, Len:  5, Fitness_tra: 10
Rule 23: 5500000551000000, Class:  9, CF:0.699297, Len:  5, Fitness_tra: 10
Rule 24: 0c0d000000000000, Class:  1, CF:0.538716, Len:  2, Fitness_tra: 10
Rule 25: 6000d00001004028, Class:  7, CF:0.905669, Len:  6, Fitness_tra: 9
Rule 26: 00000000b000400d, Class:  8, CF:0.854784, Len:  3, Fitness_tra: 9
Rule 27: 0000800000005005, Class:  8, CF:0.939496, Len:  3, Fitness_tra: 8
Rule 28: a000e00001010028, Class:  7, CF:0.997916, Len:  6, Fitness_tra: 8
Rule 29: a000000a00000025, Class:  5, CF:0.774595, Len:  4, Fitness_tra: 8
Rule 30: 0000900000a003d1, Class:  2, CF:0.835277, Len:  5, Fitness_tra: 8
Rule 31: 1500c000e7010000, Class:  3, CF:0.692846, Len:  6, Fitness_tra: 8
Rule 32: 0006000000000000, Class:  0, CF:0.791439, Len:  1, Fitness_tra: 8
Rule 33: 00101400030007a0, Class:  6, CF:0.952309, Len:  6, Fitness_tra: 8
Rule 34: 50101000220000a1, Class:  9, CF:0.548083, Len:  7, Fitness_tra: 8
Rule 35: 005e10b0080100a1, Class:  5, CF:0.512361, Len:  8, Fitness_tra: 8
Rule 36: 000090000e000000, Class:  9, CF:0.94803, Len:  2, Fitness_tra: 7
Rule 37: 0d0000a000005005, Class:  8, CF:0.789566, Len:  4, Fitness_tra: 7
Rule 38: 0c00600008000000, Class:  9, CF:0.875493, Len:  3, Fitness_tra: 7
Rule 39: 000e0000b8000000, Class:  5, CF:0.331663, Len:  3, Fitness_tra: 8
Rule 40: e01e000008040000, Class:  9, CF:0.466599, Len:  5, Fitness_tra: 7
Rule 41: 651000e000010b00, Class:  7, CF:0.298156, Len:  6, Fitness_tra: 7
Rule 42: 0c0c00005e000000, Class:  1, CF:0.973356, Len:  4, Fitness_tra: 6
Rule 43: 0e18009008000b00, Class:  4, CF:0.800961, Len:  6, Fitness_tra: 6
Rule 44: 07c000ee00000b00, Class:  1, CF:  1, Len:  5, Fitness_tra: 6
Rule 45: 02005000000746e0, Class:  2, CF:0.783674, Len:  6, Fitness_tra: 6
Rule 46: 000099d000a00300, Class:  2, CF:0.765456, Len:  5, Fitness_tra: 6
Rule 47: 000900000e000060, Class:  9, CF:0.912098, Len:  3, Fitness_tra: 5
Rule 48: e00004000e000703, Class:  9, CF:0.777155, Len:  5, Fitness_tra: 5
Rule 49: a910505003010000, Class:  7, CF:0.807519, Len:  7, Fitness_tra: 5
Rule 50: a2109050030100e0, Class:  7, CF:0.807815, Len:  8, Fitness_tra: 5
Rule 51: 600090e0010080a0, Class:  3, CF:0.636217, Len:  6, Fitness_tra: 3
Rule 52: 0000002a5700000d, Class:  0, CF:0.997385, Len:  5, Fitness_tra: 5
Rule 53: e50e100000000005, Class:  8, CF:0.854098, Len:  5, Fitness_tra: 5
Rule 54: 00f9600008004000, Class:  4, CF:0.872532, Len:  5, Fitness_tra: 4
Rule 55: 0012d90007000350, Class:  2, CF:0.380239, Len:  7, Fitness_tra: 4
Rule 56: 5550000000006000, Class:  1, CF:0.777684, Len:  4, Fitness_tra: 4
Rule 57: 0310009000000b00, Class:  1, CF:0.996989, Len:  4, Fitness_tra: 4
Rule 58: 00f0660000004030, Class:  0, CF:  1, Len:  5, Fitness_tra: 4
Rule 59: 05f9000000000005, Class:  8, CF:0.804486, Len:  4, Fitness_tra: 4
Rule 60: 0500002a57000000, Class:  0, CF:0.949613, Len:  5, Fitness_tra: 3
Rule 61: 0dfe000000000005, Class:  8, CF:0.952005, Len:  4, Fitness_tra: 3
Rule 62: 600000002a008060, Class:  7, CF:0.399627, Len:  5, Fitness_tra: 3
Rule 63: e000140003001707, Class:  6, CF:0.990831, Len:  7, Fitness_tra: 3
Rule 64: 05fe000000004005, Class:  8, CF:0.963431, Len:  5, Fitness_tra: 3
Rule 65: 0ce9000000000000, Class:  9, CF:0.427363, Len:  3, Fitness_tra: 3
Rule 66: 6000900a01000000, Class:  8, CF:0.355298, Len:  4, Fitness_tra: 3
Rule 67: 001054d003000700, Class:  7, CF:0.651263, Len:  6, Fitness_tra: 3
Rule 68: a5d0500003670000, Class:  7, CF:0.907243, Len:  7, Fitness_tra: 3
Rule 69: 000060e008000000, Class:  4, CF:0.799409, Len:  3, Fitness_tra: 2
Rule 70: a000000a0a0000e8, Class:  7, CF:0.847242, Len:  5, Fitness_tra: 2
Rule 71: 60fe10000c100021, Class:  2, CF:0.616642, Len:  8, Fitness_tra: 2
Rule 72: 051e105000a00005, Class:  8, CF:0.999966, Len:  7, Fitness_tra: 2
Rule 73: 000060d008000000, Class:  4, CF:0.320996, Len:  3, Fitness_tra: 2
Rule 74: 0008c00020a00300, Class:  1, CF:0.908296, Len:  5, Fitness_tra: 2
Rule 75: 00096000000e0c0a, Class:  4, CF:0.995642, Len:  5, Fitness_tra: 2
Rule 76: 0000990000a05300, Class:  8, CF:0.822095, Len:  5, Fitness_tra: 2
Rule 77: 600090e0000060a0, Class:  1, CF:0.607118, Len:  5, Fitness_tra: 2
Rule 78: 0012d00007000050, Class:  2, CF:0.231225, Len:  5, Fitness_tra: 2
Rule 79: 0000000050005005, Class:  0, CF:0.876241, Len:  3, Fitness_tra: 2
Rule 80: 00000009b00d4000, Class:  9, CF:  1, Len:  4, Fitness_tra: 2
Rule 81: 000e0f0008000900, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 82: 2113161318271434, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 83: 79235355211154a4, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 84: 1321421211131131, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 85: 0000905007000000, Class:  3, CF:  0, Len:  0, Fitness_tra: 0
Rule 86: 13331a13193157b1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 87: 0600700000000000, Class:  8, CF:0.224836, Len:  2, Fitness_tra: 0
Rule 88: 0500060050000000, Class:  0, CF:0.952871, Len:  0, Fitness_tra: 0
Rule 89: 0000000000000000, Class:  3, CF:  0, Len:  0, Fitness_tra: 0
Rule 90: 1156311111741131, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 91: 6113101100305b40, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 92: 03c0004707000000, Class:  2, CF:  1, Len:  5, Fitness_tra: 0
Rule 93: 0000600000000001, Class:  4, CF:  0, Len:  0, Fitness_tra: 0
Rule 94: a57050000c0780a0, Class:  3, CF:0.995549, Len:  8, Fitness_tra: 11
Rule 95: 05fe0000000000a5, Class:  8, CF:0.91115, Len:  5, Fitness_tra: 0
Rule 96: a510500043010420, Class:  7, CF:0.971209, Len:  9, Fitness_tra: 0
Rule 97: 000ea00400000005, Class:  8, CF:0.842485, Len:  4, Fitness_tra: 8
Rule 98: 50fe100551100000, Class:  9, CF:0.601665, Len:  8, Fitness_tra: 0
Rule 99: 000e000060000005, Class:  8, CF:0.726839, Len:  3, Fitness_tra: 1
Rule100: 000a000000004000, Class:  0, CF:0.614652, Len:  2, Fitness_tra: 0
------Current------
Miss_rate(tra)	:5
------Result------
Miss_rate(tra)	:5
Miss_rate(tst)	:11.8182
ARL				:4.74157

------Generation 5000------
Rule  1: 0000600707000001, Class:  4, CF:0.869716, Len:  4, Fitness_tra: 48
Rule  2: 02000000000045e0, Class:  5, CF:0.863867, Len:  4, Fitness_tra: 40
Rule  3: 10000000f1000300, Class:  2, CF:0.821433, Len:  4, Fitness_tra: 39
Rule  4: 000060000a000001, Class:  6, CF:0.798451, Len:  3, Fitness_tra: 34
Rule  5: e000040003000760, Class:  6, CF:0.981443, Len:  5, Fitness_tra: 30
Rule  6: 0500060050000000, Class:  0, CF:0.952871, Len:  3, Fitness_tra: 28
Rule  7: 0010900c020000a0, Class:  3, CF:0.947387, Len:  5, Fitness_tra: 27
Rule  8: 00006007000000d1, Class:  4, CF:0.923905, Len:  4, Fitness_tra: 22
Rule  9: 0500000a50000005, Class:  0, CF:0.995442, Len:  4, Fitness_tra: 22
Rule 10: 09009007079000a1, Class:  3, CF:0.997687, Len:  7, Fitness_tra: 21
Rule 11: a510500043010020, Class:  7, CF:0.799152, Len:  8, Fitness_tra: 19
Rule 12: 0008000008000a00, Class:  9, CF:0.320116, Len:  3, Fitness_tra: 19
Rule 13: 0c0d002000000000, Class:  1, CF:0.694596, Len:  3, Fitness_tra: 18
Rule 14: 0500600000000005, Class:  0, CF:0.549769, Len:  3, Fitness_tra: 16
Rule 15: e00e00000c000060, Class:  5, CF:0.212846, Len:  4, Fitness_tra: 15
Rule 16: 0000000060005005, Class:  8, CF:0.811381, Len:  3, Fitness_tra: 13
Rule 17: 0c00800000000700, Class:  1, CF:0.753514, Len:  3, Fitness_tra: 12
Rule 18: 00005000030007d0, Class:  7, CF:0.702369, Len:  4, Fitness_tra: 12
Rule 19: 000e000400000005, Class:  8, CF:0.829923, Len:  3, Fitness_tra: 11
Rule 20: 000909d000a00300, Class:  2, CF:0.645651, Len:  5, Fitness_tra: 11
Rule 21: 090050500c0b0000, Class:  3, CF:0.23448, Len:  5, Fitness_tra: 10
Rule 22: 5500000551000000, Class:  9, CF:0.699297, Len:  5, Fitness_tra: 10
Rule 23: 00000000600a500b, Class:  6, CF:0.704377, Len:  4, Fitness_tra: 10
Rule 24: 6000d00001004028, Class:  7, CF:0.905669, Len:  6, Fitness_tra: 9
Rule 25: 00000000b000400d, Class:  8, CF:0.854784, Len:  3, Fitness_tra: 9
Rule 26: 0e18009008000b00, Class:  4, CF:0.800961, Len:  6, Fitness_tra: 7
Rule 27: a000e00001010028, Class:  7, CF:0.997916, Len:  6, Fitness_tra: 8
Rule 28: 0000800000005005, Class:  8, CF:0.939496, Len:  3, Fitness_tra: 8
Rule 29: a000000a00000025, Class:  5, CF:0.774595, Len:  4, Fitness_tra: 8
Rule 30: 0000900000a003d1, Class:  2, CF:0.835277, Len:  5, Fitness_tra: 8
Rule 31: 1500c000e7010000, Class:  3, CF:0.692846, Len:  6, Fitness_tra: 8
Rule 32: 0006000000000000, Class:  0, CF:0.791439, Len:  1, Fitness_tra: 8
Rule 33: 020000000000000c, Class:  7, CF:0.111541, Len:  2, Fitness_tra: 8
Rule 34: 000ea00400000005, Class:  8, CF:0.842485, Len:  4, Fitness_tra: 8
Rule 35: 000e0000b8000000, Class:  5, CF:0.331663, Len:  3, Fitness_tra: 8
Rule 36: 00101400030007a0, Class:  6, CF:0.952309, Len:  6, Fitness_tra: 7
Rule 37: 005e10b0080100a1, Class:  5, CF:0.512361, Len:  8, Fitness_tra: 8
Rule 38: 6000d00701000008, Class:  7, CF:0.913768, Len:  5, Fitness_tra: 7
Rule 39: 000090000e000000, Class:  9, CF:0.94803, Len:  2, Fitness_tra: 7
Rule 40: e01e000008040000, Class:  9, CF:0.466599, Len:  5, Fitness_tra: 7
Rule 41: 651000e000010b00, Class:  7, CF:0.298156, Len:  6, Fitness_tra: 7
Rule 42: 50101000220000a1, Class:  9, CF:0.548083, Len:  7, Fitness_tra: 8
Rule 43: 0c00600008000000, Class:  9, CF:0.875493, Len:  3, Fitness_tra: 7
Rule 44: 02005000000746e0, Class:  2, CF:0.783674, Len:  6, Fitness_tra: 7
Rule 45: a07050002c0780a0, Class:  3, CF:0.981971, Len:  8, Fitness_tra: 7
