------Generation 0------
Rule  1: 1512e5dc5119d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 22: bc23523815953, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 23: f1779111511e1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 24: 7cb1515111231, Class:  1, CF:  1, Len: 13, Fitness_tra: 0
Rule 25: b564111313851, Class:  1, CF:  1, Len: 13, Fitness_tra: 0
Rule 26: 13f73183c5c5e, Class:  0, CF:0.414198, Len: 13, Fitness_tra: 0
Rule 27: 3172cd3515188, Class:  1, CF:  1, Len: 13, Fitness_tra: 0
Rule 28: 6921191215155, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 29: 3e23111155512, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 30: 391d51d955512, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 31: 1d61318113915, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 32: 6975d81811525, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 33: ae1be15811de5, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 34: 1111939555211, Class:  1, CF:  1, Len: 13, Fitness_tra: 0
Rule 35: 1919d5dd15591, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 36: 7413111c11e31, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 37: 51a2311918115, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 38: b8613518131d1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 39: fd151111d8935, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 40: f34515d11d518, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 41: 694219d258131, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 42: 15f5138225118, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 43: a311539128181, Class:  1, CF:  1, Len: 13, Fitness_tra: 0
Rule 44: 7831355e1e5d1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 45: 2b215ed815259, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 46: f1b181111c116, Class:  1, CF:  1, Len: 13, Fitness_tra: 0
Rule 47: f1659ddd25151, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 48: 1318159988211, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 49: a1223981111e1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 50: 78151d313114d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 51: b16bd121859bd, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 52: 47181c35e21d8, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 53: 1531e18c21355, Class:  1, CF:  1, Len: 13, Fitness_tra: 0
Rule 54: 65b25335d1116, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 55: 1314951811832, Class:  1, CF:  1, Len: 13, Fitness_tra: 0
Rule 56: 7425d3ec12111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 57: fe11115518515, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 58: b12155151d5e1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 59: 6142551da1118, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 60: 66a15d112551d, Class:  0, CF:0.999484, Len: 13, Fitness_tra: 0
Rule 61: 1d25863251191, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 62: 2bb5d1882523d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 63: feb4133551291, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 64: 7131d51123129, Class:  1, CF:  1, Len: 13, Fitness_tra: 0
Rule 65: 25f2158185181, Class:  0, CF:0.643754, Len: 13, Fitness_tra: 0
Rule 66: 63f4991852112, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 67: 4121655515853, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 68: f331e1c1d1c83, Class:  1, CF:  1, Len: 13, Fitness_tra: 0
Rule 69: 3f1c15e31111d, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 70: 4ca52515e112d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 71: b861328323211, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 72: 115c5335d2851, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 73: f1a58211d3859, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 74: 050500000900c, Class:  0, CF:  1, Len:  4, Fitness_tra: 0
Rule 75: 41211911e5131, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 76: 423b6d152e1c1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 77: 131b535881555, Class:  1, CF:  1, Len: 13, Fitness_tra: 0
Rule 78: b1fbe815c58d1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 79: b22512556d315, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 80: 1d3822858555e, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 81: c571315515531, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 82: 11f1995521122, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 83: 414253ec818f5, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 84: 1112551111391, Class:  1, CF:0.198024, Len: 13, Fitness_tra: 0
Rule 85: bca111d313511, Class:  1, CF:  1, Len: 13, Fitness_tra: 0
Rule 86: 11a895112ed3d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 87: 15ab152111521, Class:  1, CF:  1, Len: 13, Fitness_tra: 0
Rule 88: 2511151111118, Class:  1, CF:0.765314, Len: 13, Fitness_tra: 0
Rule 89: 11ac5ed1d5188, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 90: 61b41931115e2, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 91: 2828115551893, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 92: 21241518e5131, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 93: 2c3d97ed15121, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 94: 1d1825831151d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 95: 10f4018a05c50, Class:  0, CF:  1, Len:  9, Fitness_tra: 0
Rule 96: 713ed51e23121, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 97: 0030d01000ec1, Class:  0, CF:  1, Len:  6, Fitness_tra: 1
Rule 98: 7111111515129, Class:  1, CF:  1, Len: 13, Fitness_tra: 0
Rule 99: 000000000d010, Class:  0, CF:0.264819, Len:  2, Fitness_tra: -37
Rule100: 1132312928315, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
------Current------
Miss_rate(tra)	:29.4444
------Result------
Miss_rate(tra)	:29.4444
Miss_rate(tst)	:11.1111
ARL				:10.2439

------Generation 3000------
Rule  1: 0000d00000000, Class:  1, CF:0.307642, Len:  1, Fitness_tra: 363
Rule  2: 0008008000000, Class:  0, CF:0.992137, Len:  2, Fitness_tra: 131
Rule  3: 00080c000000c, Class:  0, CF:0.999215, Len:  3, Fitness_tra: 76
Rule  4: 000400000d000, Class:  0, CF:0.624308, Len:  2, Fitness_tra: 61
Rule  5: 0004000000000, Class:  0, CF:0.393004, Len:  1, Fitness_tra: -27
Rule  6: f3a510010d010, Class:  0, CF:  1, Len:  8, Fitness_tra: 0
Rule  7: 0000000950000, Class:  0, CF:0.979084, Len:  2, Fitness_tra: 1
Rule  8: 00020c000d0d0, Class:  0, CF:0.381503, Len:  4, Fitness_tra: 0
Rule  9: 0030d01000ec1, Class:  0, CF:  1, Len:  6, Fitness_tra: 1
Rule 10: 2221115531155, Class:  0, CF:0.993283, Len: 13, Fitness_tra: 0
Rule 11: a1a8311151c28, Class:  0, CF:0.973028, Len: 13, Fitness_tra: 0
Rule 12: 1ff211e521c11, Class:  1, CF:  1, Len: 13, Fitness_tra: 0
Rule 13: a111151511185, Class:  1, CF:  1, Len: 13, Fitness_tra: 0
Rule 14: 71a13d1111125, Class:  1, CF:  1, Len: 13, Fitness_tra: 0
Rule 15: 25a5111138128, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 16: 256318d338101, Class:  1, CF:0.965731, Len: 12, Fitness_tra: 0
Rule 17: 1138312c21315, Class:  0, CF:0.997128, Len: 13, Fitness_tra: 0
Rule 18: 1512e5dc5119d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 19: 4c3d15e112c21, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 20: 7175181111938, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 21: 74413112c195e, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 22: bc23523815953, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 23: f1779111511e1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 24: 7cb1515111231, Class:  1, CF:  1, Len: 13, Fitness_tra: 0
Rule 25: b564111313851, Class:  1, CF:  1, Len: 13, Fitness_tra: 0
Rule 26: 13f73183c5c5e, Class:  0, CF:0.414198, Len: 13, Fitness_tra: 0
Rule 27: 3172cd3515188, Class:  1, CF:  1, Len: 13, Fitness_tra: 0
Rule 28: 6921191215155, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 29: 3e23111155512, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 30: 391d51d955512, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 31: 1d61318113915, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 32: 6975d81811525, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 33: ae1be15811de5, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 34: 1111939555211, Class:  1, CF:  1, Len: 13, Fitness_tra: 0
Rule 35: 1919d5dd15591, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 36: 7413111c11e31, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 37: 51a2311918115, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 38: b8613518131d1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 39: fd151111d8935, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 40: f34515d11d518, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 41: 694219d258131, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 42: 15f5138225118, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 43: a311539128181, Class:  1, CF:  1, Len: 13, Fitness_tra: 0
Rule 44: 7831355e1e5d1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 45: 2b215ed815259, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 46: f1b181111c116, Class:  1, CF:  1, Len: 13, Fitness_tra: 0
Rule 47: f1659ddd25151, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 48: 1318159988211, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 49: a1223981111e1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 50: 78151d313114d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 51: b16bd121859bd, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 52: 47181c35e21d8, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 53: 1531e18c21355, Class:  1, CF:  1, Len: 13, Fitness_tra: 0
Rule 54: 65b25335d1116, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 55: 1314951811832, Class:  1, CF:  1, Len: 13, Fitness_tra: 0
Rule 56: 7425d3ec12111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 57: fe11115518515, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 58: b12155151d5e1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 59: 6142551da1118, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 60: 66a15d112551d, Class:  0, CF:0.999484, Len: 13, Fitness_tra: 0
Rule 61: 1d25863251191, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 62: 2bb5d1882523d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 63: feb4133551291, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 64: 7131d51123129, Class:  1, CF:  1, Len: 13, Fitness_tra: 0
Rule 65: 25f2158185181, Class:  0, CF:0.643754, Len: 13, Fitness_tra: 0
Rule 66: 63f4991852112, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 67: 4121655515853, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 68: f331e1c1d1c83, Class:  1, CF:  1, Len: 13, Fitness_tra: 0
Rule 69: 3f1c15e31111d, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 70: 4ca52515e112d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 71: b861328323211, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 72: 115c5335d2851, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 73: f1a58211d3859, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 74: 050500000900c, Class:  0, CF:  1, Len:  4, Fitness_tra: 0
Rule 75: 41211911e5131, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 76: 423b6d152e1c1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 77: 131b535881555, Class:  1, CF:  1, Len: 13, Fitness_tra: 0
Rule 78: b1fbe815c58d1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 79: b22512556d315, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 80: 1d3822858555e, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 81: 000c008000000, Class:  0, CF:0.883763, Len:  2, Fitness_tra: 138
Rule 82: 1124999119d61, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 83: 7132311929112, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 84: 45f4311115115, Class:  1, CF:  1, Len: 13, Fitness_tra: 0
Rule 85: 661c931d85181, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 86: a361912552351, Class:  1, CF:  1, Len: 13, Fitness_tra: 0
Rule 87: 74b4151115219, Class:  1, CF:  1, Len: 13, Fitness_tra: 0
Rule 88: 1231e132193e5, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 89: 75a2151981d52, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 90: 3241531111115, Class:  1, CF:  1, Len: 13, Fitness_tra: 0
Rule 91: 41115d351d1e1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 92: f000100000000, Class:  0, CF:0.289726, Len:  2, Fitness_tra: -18
Rule 93: 1632512c22395, Class:  1, CF:0.985786, Len: 13, Fitness_tra: 0
Rule 94: ae1ba15163d15, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 95: 1112551111391, Class:  1, CF:0.198024, Len: 13, Fitness_tra: 0
Rule 96: 417113151188e, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 97: 1111199555d11, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 98: 1621115258315, Class:  0, CF:0.847345, Len: 13, Fitness_tra: 0
Rule 99: 3e131ed115512, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule100: 0505539109081, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
------Current------
Miss_rate(tra)	:29.3827
------Result------
Miss_rate(tra)	:29.3827
Miss_rate(tst)	:11.1111
ARL				:10.1429

------Generation 4000------
Rule  1: 0000d00000000, Class:  1, CF:0.307642, Len:  1, Fitness_tra: 363
Rule  2: 0008008000000, Class:  0, CF:0.992137, Len:  2, Fitness_tra: 131
Rule  3: 00080c000000c, Class:  0, CF:0.999215, Len:  3, Fitness_tra: 76
Rule  4: 000400000d000, Class:  0, CF:0.624308, Len:  2, Fitness_tra: 61
Rule  5: 0004000000000, Class:  0, CF:0.393004, Len:  1, Fitness_tra: -27
Rule  6: f3a510010d010, Class:  0, CF:  1, Len:  8, Fitness_tra: 0
Rule  7: 0000000950000, Class:  0, CF:0.979084, Len:  2, Fitness_tra: 1
Rule  8: 00020c000d0d0, Class:  0, CF:0.381503, Len:  4, Fitness_tra: 0
Rule  9: 0030d01000ec1, Class:  0, CF:  1, Len:  6, Fitness_tra: 1
Rule 10: 2221115531155, Class:  0, CF:0.993283, Len: 13, Fitness_tra: 0
Rule 11: a1a8311151c28, Class:  0, CF:0.973028, Len: 13, Fitness_tra: 0
Rule 12: 1ff211e521c11, Class:  1, CF:  1, Len: 13, Fitness_tra: 0
Rule 13: a111151511185, Class:  1, CF:  1, Len: 13, Fitness_tra: 0
Rule 14: 71a13d1111125, Class:  1, CF:  1, Len: 13, Fitness_tra: 0
Rule 15: 25a5111138128, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 16: 256318d338101, Class:  1, CF:0.965731, Len: 12, Fitness_tra: 0
Rule 17: 1138312c21315, Class:  0, CF:0.997128, Len: 13, Fitness_tra: 0
Rule 18: 1512e5dc5119d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 19: 4c3d15e112c21, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 20: 7175181111938, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 21: 74413112c195e, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 22: bc23523815953, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 23: f1779111511e1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 24: 7cb1515111231, Class:  1, CF:  1, Len: 13, Fitness_tra: 0
Rule 25: b564111313851, Class:  1, CF:  1, Len: 13, Fitness_tra: 0
Rule 26: 13f73183c5c5e, Class:  0, CF:0.414198, Len: 13, Fitness_tra: 0
Rule 27: 3172cd3515188, Class:  1, CF:  1, Len: 13, Fitness_tra: 0
Rule 28: 6921191215155, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 29: 3e23111155512, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 30: 391d51d955512, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 31: 1d61318113915, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 32: 6975d81811525, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 33: ae1be15811de5, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 34: 1111939555211, Class:  1, CF:  1, Len: 13, Fitness_tra: 0
Rule 35: 1919d5dd15591, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 36: 7413111c11e31, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 37: 51a2311918115, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 38: b8613518131d1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 39: fd151111d8935, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 40: f34515d11d518, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 41: 694219d258131, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 42: 15f5138225118, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 43: a311539128181, Class:  1, CF:  1, Len: 13, Fitness_tra: 0
Rule 44: 7831355e1e5d1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 45: 2b215ed815259, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 46: f1b181111c116, Class:  1, CF:  1, Len: 13, Fitness_tra: 0
Rule 47: f1659ddd25151, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 48: 1318159988211, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 49: a1223981111e1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 50: 78151d313114d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 51: b16bd121859bd, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 52: 47181c35e21d8, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 53: 1531e18c21355, Class:  1, CF:  1, Len: 13, Fitness_tra: 0
Rule 54: 65b25335d1116, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 55: 1314951811832, Class:  1, CF:  1, Len: 13, Fitness_tra: 0
Rule 56: 7425d3ec12111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 57: fe11115518515, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 58: b12155151d5e1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 59: 6142551da1118, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 60: 66a15d112551d, Class:  0, CF:0.999484, Len: 13, Fitness_tra: 0
Rule 61: 1d25863251191, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 62: 2bb5d1882523d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 63: feb4133551291, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 64: 7131d51123129, Class:  1, CF:  1, Len: 13, Fitness_tra: 0
Rule 65: 25f2158185181, Class:  0, CF:0.643754, Len: 13, Fitness_tra: 0
Rule 66: 63f4991852112, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 67: 4121655515853, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 68: f331e1c1d1c83, Class:  1, CF:  1, Len: 13, Fitness_tra: 0
Rule 69: 3f1c15e31111d, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 70: 4ca52515e112d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 71: b861328323211, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 72: 115c5335d2851, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 73: f1a58211d3859, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 74: 050500000900c, Class:  0, CF:  1, Len:  4, Fitness_tra: 0
Rule 75: 41211911e5131, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 76: 423b6d152e1c1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 77: 131b535881555, Class:  1, CF:  1, Len: 13, Fitness_tra: 0
Rule 78: b1fbe815c58d1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 79: b22512556d315, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 80: 1d3822858555e, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 81: 000c008000000, Class:  0, CF:0.883763, Len:  2, Fitness_tra: 138
Rule 82: 1124999119d61, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 83: 7132311929112, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 84: 45f4311115115, Class:  1, CF:  1, Len: 13, Fitness_tra: 0
Rule 85: 661c931d85181, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 86: a361912552351, Class:  1, CF:  1, Len: 13, Fitness_tra: 0
Rule 87: 74b4151115219, Class:  1, CF:  1, Len: 13, Fitness_tra: 0
Rule 88: 1231e132193e5, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 89: 75a2151981d52, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 90: 3241531111115, Class:  1, CF:  1, Len: 13, Fitness_tra: 0
Rule 91: 41115d351d1e1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 92: f000100000000, Class:  0, CF:0.289726, Len:  2, Fitness_tra: -18
Rule 93: 1632512c22395, Class:  1, CF:0.985786, Len: 13, Fitness_tra: 0
Rule 94: ae1ba15163d15, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 95: 1112551111391, Class:  1, CF:0.198024, Len: 13, Fitness_tra: 0
Rule 96: 417113151188e, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 97: 1111199555d11, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 98: 1621115258315, Class:  0, CF:0.847345, Len: 13, Fitness_tra: 0
Rule 99: 3e131ed115512, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule100: 0505539109081, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
------Current------
Miss_rate(tra)	:29.3827
------Result------
Miss_rate(tra)	:29.3827
Miss_rate(tst)	:11.1111
ARL				:10.1429

------Generation 5000------
Rule  1: 0000d00000000, Class:  1, CF:0.307642, Len:  1, Fitness_tra: 363
Rule  2: 0008008000000, Class:  0, CF:0.992137, Len:  2, Fitness_tra: 131
Rule  3: 00080c000000c, Class:  0, CF:0.999215, Len:  3, Fitness_tra: 76
Rule  4: 000400000d000, Class:  0, CF:0.624308, Len:  2, Fitness_tra: 61
Rule  5: 0004000000000, Class:  0, CF:0.393004, Len:  1, Fitness_tra: -27
Rule  6: f3a510010d010, Class:  0, CF:  1, Len:  8, Fitness_tra: 0
Rule  7: 0000000950000, Class:  0, CF:0.979084, Len:  2, Fitness_tra: 1
Rule  8: 00020c000d0d0, Class:  0, CF:0.381503, Len:  4, Fitness_tra: 0
Rule  9: 0030d01000ec1, Class:  0, CF:  1, Len:  6, Fitness_tra: 1
Rule 10: 2221115531155, Class:  0, CF:0.993283, Len: 13, Fitness_tra: 0
Rule 11: a1a8311151c28, Class:  0, CF:0.973028, Len: 13, Fitness_tra: 0
Rule 12: 1ff211e521c11, Class:  1, CF:  1, Len: 13, Fitness_tra: 0
Rule 13: a111151511185, Class:  1, CF:  1, Len: 13, Fitness_tra: 0
Rule 14: 71a13d1111125, Class:  1, CF:  1, Len: 13, Fitness_tra: 0
Rule 15: 25a5111138128, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 16: 256318d338101, Class:  1, CF:0.965731, Len: 12, Fitness_tra: 0
Rule 17: 1138312c21315, Class:  0, CF:0.997128, Len: 13, Fitness_tra: 0
Rule 18: 1512e5dc5119d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 19: 4c3d15e112c21, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 20: 7175181111938, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 21: 74413112c195e, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 22: bc23523815953, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 23: f1779111511e1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 24: 7cb1515111231, Class:  1, CF:  1, Len: 13, Fitness_tra: 0
Rule 25: b564111313851, Class:  1, CF:  1, Len: 13, Fitness_tra: 0
Rule 26: 13f73183c5c5e, Class:  0, CF:0.414198, Len: 13, Fitness_tra: 0
Rule 27: 3172cd3515188, Class:  1, CF:  1, Len: 13, Fitness_tra: 0
Rule 28: 6921191215155, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 29: 3e23111155512, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 30: 391d51d955512, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 31: 1d61318113915, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 32: 6975d81811525, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 33: ae1be15811de5, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 34: 1111939555211, Class:  1, CF:  1, Len: 13, Fitness_tra: 0
