------Generation 0------
Rule  1: b8fb91c5251b8, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 99: 421118c811181, Class:  1, CF:  1, Len: 13, Fitness_tra: 0
Rule100: bb12162812181, Class:  1, CF:  1, Len: 13, Fitness_tra: 0
------Current------
Miss_rate(tra)	:13.3333
------Result------
Miss_rate(tra)	:13.3333
Miss_rate(tst)	:15.1515
ARL				:11.8214

------Generation 2000------
Rule  1: 0008000020000, Class:  0, CF:0.977755, Len:  2, Fitness_tra: 501
Rule  2: 001a0c2501080, Class:  1, CF:0.999007, Len:  7, Fitness_tra: 1
Rule  3: 000500200000c, Class:  0, CF:  1, Len:  3, Fitness_tra: 29
Rule  4: a313112812181, Class:  1, CF:0.983791, Len: 13, Fitness_tra: 0
Rule  5: 11a3112892181, Class:  1, CF:0.943461, Len: 13, Fitness_tra: 0
Rule  6: 1114d11111511, Class:  0, CF:0.800814, Len: 13, Fitness_tra: 0
Rule  7: f0f11101501c9, Class:  1, CF:0.849612, Len: 10, Fitness_tra: 0
Rule  8: 6f611d15d2111, Class:  0, CF:0.996006, Len: 13, Fitness_tra: 0
Rule  9: 0700000260e00, Class:  0, CF:  1, Len:  4, Fitness_tra: 2
Rule 10: 253215d385382, Class:  1, CF:  1, Len: 13, Fitness_tra: 0
Rule 11: 6f611d1192811, Class:  1, CF:0.594763, Len: 13, Fitness_tra: 0
Rule 12: bb12162812181, Class:  1, CF:  1, Len: 13, Fitness_tra: 0
Rule 13: 72b6141d11148, Class:  1, CF:  1, Len: 13, Fitness_tra: 0
Rule 14: 1174153121111, Class:  1, CF:  1, Len: 13, Fitness_tra: 0
Rule 15: 3322e3c121611, Class:  1, CF:  1, Len: 13, Fitness_tra: 0
Rule 16: a341551121115, Class:  1, CF:  1, Len: 13, Fitness_tra: 0
Rule 17: 1511511115113, Class:  1, CF:  1, Len: 13, Fitness_tra: 0
Rule 18: a1721d121d118, Class:  1, CF:  1, Len: 13, Fitness_tra: 0
Rule 19: c623002502016, Class:  1, CF:  1, Len:  9, Fitness_tra: 0
Rule 20: a131511355111, Class:  1, CF:0.654489, Len: 13, Fitness_tra: 0
Rule 21: 211c93115d15c, Class:  0, CF:0.998823, Len: 13, Fitness_tra: 0
Rule 22: 4264131311118, Class:  1, CF:  1, Len: 13, Fitness_tra: 0
Rule 23: a6115d1d11811, Class:  1, CF:  1, Len: 13, Fitness_tra: 0
Rule 24: 25629551c11ed, Class:  1, CF:  1, Len: 13, Fitness_tra: 0
Rule 25: bb11515252118, Class:  1, CF:  1, Len: 13, Fitness_tra: 0
Rule 26: 11a1551811151, Class:  1, CF:0.933558, Len: 13, Fitness_tra: 0
Rule 27: 27b11e3213211, Class:  1, CF:  1, Len: 13, Fitness_tra: 0
Rule 28: 137145e11311c, Class:  1, CF:  1, Len: 13, Fitness_tra: 0
Rule 29: 1272512831183, Class:  1, CF:  1, Len: 13, Fitness_tra: 0
Rule 30: 7111551121115, Class:  1, CF:  1, Len: 13, Fitness_tra: 0
Rule 31: b1a1155143111, Class:  1, CF:  1, Len: 13, Fitness_tra: 0
Rule 32: 4211181811181, Class:  1, CF:  1, Len: 13, Fitness_tra: 0
Rule 33: f1f1161d112d6, Class:  1, CF:  1, Len: 13, Fitness_tra: 0
Rule 34: 0d08e000de005, Class:  0, CF:  1, Len:  6, Fitness_tra: 0
Rule 35: 121d112551183, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 36: a144113111151, Class:  1, CF:  1, Len: 13, Fitness_tra: 0
Rule 37: a63158851d183, Class:  1, CF:  1, Len: 13, Fitness_tra: 0
Rule 38: 121cd11223231, Class:  1, CF:0.975994, Len: 13, Fitness_tra: 0
Rule 39: 1338551181521, Class:  0, CF:0.95719, Len: 13, Fitness_tra: 0
Rule 40: b211331915111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 41: b13515235118c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 42: 19b988139331c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 43: 1911d55111111, Class:  1, CF:  1, Len: 13, Fitness_tra: 0
Rule 44: 7862d11321928, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 45: f5b19135d115d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 46: 13a89dc216158, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 47: 7532911129d1d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 48: a1b15de9e5522, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 49: a61d885c1315e, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 50: 49a1311111171, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 51: b8a65111298c1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 52: 7446c151a3129, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 53: 256b33c9c9121, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 54: 4518d81181153, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 55: 24189531551e1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 56: a11391113955c, Class:  1, CF:  1, Len: 13, Fitness_tra: 0
Rule 57: 4241511811d91, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 58: 25623a19c131d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 59: 6e12d19131d21, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 60: 4c65ddc111185, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 61: aaa9551159111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 62: 311181d511958, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 63: 79a161c12111e, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 64: b231565511511, Class:  1, CF:  1, Len: 13, Fitness_tra: 0
Rule 65: bd6b34531185e, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 66: f571593115513, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 67: 12281151319e1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 68: bdf1f81521183, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 69: 11723191d5191, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 70: 39b1133515839, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 71: 71629d1511119, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 72: 72118151d5359, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 73: 3e213d125d138, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 74: 11f8513951585, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 75: 317231123dd11, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 76: 194156181253a, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 77: b1ac155112851, Class:  1, CF:  1, Len: 13, Fitness_tra: 0
Rule 78: 114521118c216, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 79: a31216f815181, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 80: 3e21583115528, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 81: 0505c0000900c, Class:  0, CF:  1, Len:  5, Fitness_tra: 0
Rule 82: 3eb1513d9d198, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 83: 18343d19c9511, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 84: 1ff2d315dc821, Class:  1, CF:  1, Len: 13, Fitness_tra: 0
Rule 85: 317c81ed15181, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 86: 1427d5d233855, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 87: 78a11e5915978, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 88: 7211315151513, Class:  1, CF:  1, Len: 13, Fitness_tra: 0
Rule 89: f311213581c81, Class:  1, CF:0.523309, Len: 13, Fitness_tra: 0
Rule 90: 1d32992e2114d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 91: 4b11185211188, Class:  1, CF:  1, Len: 13, Fitness_tra: 0
Rule 92: a303512100085, Class:  1, CF:0.674633, Len:  9, Fitness_tra: 0
Rule 93: 8272811831185, Class:  1, CF:  1, Len: 13, Fitness_tra: 0
Rule 94: 216155681bd01, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 95: 710200201110c, Class:  1, CF:  1, Len:  8, Fitness_tra: 0
Rule 96: 74b1de5213221, Class:  1, CF:  1, Len: 13, Fitness_tra: 0
Rule 97: 123d11112911d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 98: 614521115c136, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 99: 251a1cd305382, Class:  1, CF:  1, Len: 12, Fitness_tra: 0
Rule100: 0004000020000, Class:  0, CF:0.291899, Len:  2, Fitness_tra: -531
------Current------
Miss_rate(tra)	:5.12346
------Result------
Miss_rate(tra)	:5.12346
Miss_rate(tst)	:9.09091
ARL				:11.5893

------Generation 3000------
Rule  1: 0008000020000, Class:  0, CF:0.977755, Len:  2, Fitness_tra: 501
Rule  2: 001a0c2501080, Class:  1, CF:0.999007, Len:  7, Fitness_tra: 1
Rule  3: 000500200000c, Class:  0, CF:  1, Len:  3, Fitness_tra: 29
Rule  4: a313112812181, Class:  1, CF:0.983791, Len: 13, Fitness_tra: 0
Rule  5: 11a3112892181, Class:  1, CF:0.943461, Len: 13, Fitness_tra: 0
Rule  6: 1114d11111511, Class:  0, CF:0.800814, Len: 13, Fitness_tra: 0
Rule  7: f0f11101501c9, Class:  1, CF:0.849612, Len: 10, Fitness_tra: 0
Rule  8: 6f611d15d2111, Class:  0, CF:0.996006, Len: 13, Fitness_tra: 0
Rule  9: 0700000260e00, Class:  0, CF:  1, Len:  4, Fitness_tra: 2
Rule 10: 253215d385382, Class:  1, CF:  1, Len: 13, Fitness_tra: 0
Rule 11: 6f611d1192811, Class:  1, CF:0.594763, Len: 13, Fitness_tra: 0
Rule 12: bb12162812181, Class:  1, CF:  1, Len: 13, Fitness_tra: 0
Rule 13: 72b6141d11148, Class:  1, CF:  1, Len: 13, Fitness_tra: 0
Rule 14: 1174153121111, Class:  1, CF:  1, Len: 13, Fitness_tra: 0
Rule 15: 3322e3c121611, Class:  1, CF:  1, Len: 13, Fitness_tra: 0
Rule 16: a341551121115, Class:  1, CF:  1, Len: 13, Fitness_tra: 0
Rule 17: 1511511115113, Class:  1, CF:  1, Len: 13, Fitness_tra: 0
Rule 18: a1721d121d118, Class:  1, CF:  1, Len: 13, Fitness_tra: 0
Rule 19: c623002502016, Class:  1, CF:  1, Len:  9, Fitness_tra: 0
Rule 20: a131511355111, Class:  1, CF:0.654489, Len: 13, Fitness_tra: 0
Rule 21: 211c93115d15c, Class:  0, CF:0.998823, Len: 13, Fitness_tra: 0
Rule 22: 4264131311118, Class:  1, CF:  1, Len: 13, Fitness_tra: 0
Rule 23: a6115d1d11811, Class:  1, CF:  1, Len: 13, Fitness_tra: 0
Rule 24: 25629551c11ed, Class:  1, CF:  1, Len: 13, Fitness_tra: 0
Rule 25: bb11515252118, Class:  1, CF:  1, Len: 13, Fitness_tra: 0
Rule 26: 11a1551811151, Class:  1, CF:0.933558, Len: 13, Fitness_tra: 0
Rule 27: 27b11e3213211, Class:  1, CF:  1, Len: 13, Fitness_tra: 0
Rule 28: 137145e11311c, Class:  1, CF:  1, Len: 13, Fitness_tra: 0
Rule 29: 1272512831183, Class:  1, CF:  1, Len: 13, Fitness_tra: 0
Rule 30: 7111551121115, Class:  1, CF:  1, Len: 13, Fitness_tra: 0
Rule 31: b1a1155143111, Class:  1, CF:  1, Len: 13, Fitness_tra: 0
Rule 32: 4211181811181, Class:  1, CF:  1, Len: 13, Fitness_tra: 0
Rule 33: f1f1161d112d6, Class:  1, CF:  1, Len: 13, Fitness_tra: 0
Rule 34: 0d08e000de005, Class:  0, CF:  1, Len:  6, Fitness_tra: 0
Rule 35: 121d112551183, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 36: a144113111151, Class:  1, CF:  1, Len: 13, Fitness_tra: 0
Rule 37: a63158851d183, Class:  1, CF:  1, Len: 13, Fitness_tra: 0
Rule 38: 121cd11223231, Class:  1, CF:0.975994, Len: 13, Fitness_tra: 0
Rule 39: 1338551181521, Class:  0, CF:0.95719, Len: 13, Fitness_tra: 0
Rule 40: b211331915111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 41: b13515235118c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 42: 19b988139331c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 43: 1911d55111111, Class:  1, CF:  1, Len: 13, Fitness_tra: 0
Rule 44: 7862d11321928, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 45: f5b19135d115d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 46: 13a89dc216158, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 47: 7532911129d1d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 48: a1b15de9e5522, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 49: a61d885c1315e, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 50: 49a1311111171, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 51: b8a65111298c1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 52: 7446c151a3129, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 53: 256b33c9c9121, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 54: 4518d81181153, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 55: 24189531551e1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 56: a11391113955c, Class:  1, CF:  1, Len: 13, Fitness_tra: 0
Rule 57: 4241511811d91, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 58: 25623a19c131d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 59: 6e12d19131d21, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 60: 4c65ddc111185, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 61: aaa9551159111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 62: 311181d511958, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 63: 79a161c12111e, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 64: b231565511511, Class:  1, CF:  1, Len: 13, Fitness_tra: 0
Rule 65: bd6b34531185e, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 66: f571593115513, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 67: 12281151319e1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 68: bdf1f81521183, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 69: 11723191d5191, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 70: 39b1133515839, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 71: 71629d1511119, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 72: 72118151d5359, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 73: 3e213d125d138, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 74: 11f8513951585, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 75: 317231123dd11, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 76: 194156181253a, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 77: b1ac155112851, Class:  1, CF:  1, Len: 13, Fitness_tra: 0
Rule 78: 114521118c216, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 79: a31216f815181, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 80: 3e21583115528, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 81: 0505c0000900c, Class:  0, CF:  1, Len:  5, Fitness_tra: 0
Rule 82: 3eb1513d9d198, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 83: 18343d19c9511, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 84: 1ff2d315dc821, Class:  1, CF:  1, Len: 13, Fitness_tra: 0
Rule 85: 317c81ed15181, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 86: 1427d5d233855, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 87: 78a11e5915978, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 88: 7211315151513, Class:  1, CF:  1, Len: 13, Fitness_tra: 0
Rule 89: f311213581c81, Class:  1, CF:0.523309, Len: 13, Fitness_tra: 0
Rule 90: 1d32992e2114d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 91: 4b11185211188, Class:  1, CF:  1, Len: 13, Fitness_tra: 0
Rule 92: a303512100085, Class:  1, CF:0.674633, Len:  9, Fitness_tra: 0
Rule 93: 8272811831185, Class:  1, CF:  1, Len: 13, Fitness_tra: 0
Rule 94: 216155681bd01, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 95: 710200201110c, Class:  1, CF:  1, Len:  8, Fitness_tra: 0
Rule 96: 74b1de5213221, Class:  1, CF:  1, Len: 13, Fitness_tra: 0
Rule 97: 123d11112911d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 98: 614521115c136, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 99: 251a1cd305382, Class:  1, CF:  1, Len: 12, Fitness_tra: 0
Rule100: 0004000020000, Class:  0, CF:0.291899, Len:  2, Fitness_tra: -531
------Current------
Miss_rate(tra)	:5.12346
------Result------
Miss_rate(tra)	:5.12346
Miss_rate(tst)	:9.09091
ARL				:11.5893

------Generation 4000------
Rule  1: 0008000020000, Class:  0, CF:0.977755, Len:  2, Fitness_tra: 501
Rule  2: 001a0c2501080, Class:  1, CF:0.999007, Len:  7, Fitness_tra: 1
Rule  3: 000500200000c, Class:  0, CF:  1, Len:  3, Fitness_tra: 29
Rule  4: a313112812181, Class:  1, CF:0.983791, Len: 13, Fitness_tra: 0
Rule  5: 11a3112892181, Class:  1, CF:0.943461, Len: 13, Fitness_tra: 0
Rule  6: 1114d11111511, Class:  0, CF:0.800814, Len: 13, Fitness_tra: 0
Rule  7: f0f11101501c9, Class:  1, CF:0.849612, Len: 10, Fitness_tra: 0
Rule  8: 6f611d15d2111, Class:  0, CF:0.996006, Len: 13, Fitness_tra: 0
Rule  9: 0700000260e00, Class:  0, CF:  1, Len:  4, Fitness_tra: 2
Rule 10: 253215d385382, Class:  1, CF:  1, Len: 13, Fitness_tra: 0
Rule 11: 6f611d1192811, Class:  1, CF:0.594763, Len: 13, Fitness_tra: 0
Rule 12: bb12162812181, Class:  1, CF:  1, Len: 13, Fitness_tra: 0
Rule 13: 72b6141d11148, Class:  1, CF:  1, Len: 13, Fitness_tra: 0
Rule 14: 1174153121111, Class:  1, CF:  1, Len: 13, Fitness_tra: 0
Rule 15: 3322e3c121611, Class:  1, CF:  1, Len: 13, Fitness_tra: 0
Rule 16: a341551121115, Class:  1, CF:  1, Len: 13, Fitness_tra: 0
Rule 17: 1511511115113, Class:  1, CF:  1, Len: 13, Fitness_tra: 0
Rule 18: a1721d121d118, Class:  1, CF:  1, Len: 13, Fitness_tra: 0
Rule 19: c623002502016, Class:  1, CF:  1, Len:  9, Fitness_tra: 0
Rule 20: a131511355111, Class:  1, CF:0.654489, Len: 13, Fitness_tra: 0
Rule 21: 211c93115d15c, Class:  0, CF:0.998823, Len: 13, Fitness_tra: 0
Rule 22: 4264131311118, Class:  1, CF:  1, Len: 13, Fitness_tra: 0
Rule 23: a6115d1d11811, Class:  1, CF:  1, Len: 13, Fitness_tra: 0
Rule 24: 25629551c11ed, Class:  1, CF:  1, Len: 13, Fitness_tra: 0
Rule 25: bb11515252118, Class:  1, CF:  1, Len: 13, Fitness_tra: 0
Rule 26: 11a1551811151, Class:  1, CF:0.933558, Len: 13, Fitness_tra: 0
Rule 27: 27b11e3213211, Class:  1, CF:  1, Len: 13, Fitness_tra: 0
Rule 28: 137145e11311c, Class:  1, CF:  1, Len: 13, Fitness_tra: 0
Rule 29: 1272512831183, Class:  1, CF:  1, Len: 13, Fitness_tra: 0
Rule 30: 7111551121115, Class:  1, CF:  1, Len: 13, Fitness_tra: 0
Rule 31: b1a1155143111, Class:  1, CF:  1, Len: 13, Fitness_tra: 0
Rule 32: 4211181811181, Class:  1, CF:  1, Len: 13, Fitness_tra: 0
Rule 33: f1f1161d112d6, Class:  1, CF:  1, Len: 13, Fitness_tra: 0
Rule 34: 0d08e000de005, Class:  0, CF:  1, Len:  6, Fitness_tra: 0
Rule 35: 121d112551183, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 36: a144113111151, Class:  1, CF:  1, Len: 13, Fitness_tra: 0
Rule 37: a63158851d183, Class:  1, CF:  1, Len: 13, Fitness_tra: 0
Rule 38: 121cd11223231, Class:  1, CF:0.975994, Len: 13, Fitness_tra: 0
Rule 39: 1338551181521, Class:  0, CF:0.95719, Len: 13, Fitness_tra: 0
Rule 40: b211331915111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 41: b13515235118c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 42: 19b988139331c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 43: 1911d55111111, Class:  1, CF:  1, Len: 13, Fitness_tra: 0
Rule 44: 7862d11321928, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 45: f5b19135d115d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 46: 13a89dc216158, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 47: 7532911129d1d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 48: a1b15de9e5522, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 49: a61d885c1315e, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 50: 49a1311111171, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 51: b8a65111298c1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 52: 7446c151a3129, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 53: 256b33c9c9121, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 54: 4518d81181153, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 55: 24189531551e1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 56: a11391113955c, Class:  1, CF:  1, Len: 13, Fitness_tra: 0
Rule 57: 4241511811d91, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 58: 25623a19c131d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 59: 6e12d19131d21, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 60: 4c65ddc111185, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 61: aaa9551159111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 62: 311181d511958, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 63: 79a161c12111e, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 64: b231565511511, Class:  1, CF:  1, Len: 13, Fitness_tra: 0
Rule 65: bd6b34531185e, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 66: f571593115513, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 67: 12281151319e1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 68: bdf1f81521183, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 69: 11723191d5191, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 70: 39b1133515839, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 71: 71629d1511119, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 72: 72118151d5359, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 73: 3e213d125d138, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 74: 11f8513951585, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 75: 317231123dd11, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 76: 194156181253a, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 77: b1ac155112851, Class:  1, CF:  1, Len: 13, Fitness_tra: 0
Rule 78: 114521118c216, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 79: a31216f815181, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 80: 3e21583115528, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 81: 0505c0000900c, Class:  0, CF:  1, Len:  5, Fitness_tra: 0
Rule 82: 3eb1513d9d198, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 83: 18343d19c9511, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 84: 1ff2d315dc821, Class:  1, CF:  1, Len: 13, Fitness_tra: 0
Rule 85: 317c81ed15181, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 86: 1427d5d233855, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 87: 78a11e5915978, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 88: 7211315151513, Class:  1, CF:  1, Len: 13, Fitness_tra: 0
Rule 89: f311213581c81, Class:  1, CF:0.523309, Len: 13, Fitness_tra: 0
Rule 90: 1d32992e2114d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 91: 4b11185211188, Class:  1, CF:  1, Len: 13, Fitness_tra: 0
Rule 92: a303512100085, Class:  1, CF:0.674633, Len:  9, Fitness_tra: 0
Rule 93: 8272811831185, Class:  1, CF:  1, Len: 13, Fitness_tra: 0
Rule 94: 216155681bd01, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 95: 710200201110c, Class:  1, CF:  1, Len:  8, Fitness_tra: 0
Rule 96: 74b1de5213221, Class:  1, CF:  1, Len: 13, Fitness_tra: 0
Rule 97: 123d11112911d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 98: 614521115c136, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 99: 251a1cd305382, Class:  1, CF:  1, Len: 12, Fitness_tra: 0
Rule100: 0004000020000, Class:  0, CF:0.291899, Len:  2, Fitness_tra: -531
------Current------
Miss_rate(tra)	:5.12346
------Result------
Miss_rate(tra)	:5.12346
Miss_rate(tst)	:9.09091
ARL				:11.5893

------Generation 5000------
Rule  1: 0008000020000, Class:  0, CF:0.977755, Len:  2, Fitness_tra: 501
Rule  2: 001a0c2501080, Class:  1, CF:0.999007, Len:  7, Fitness_tra: 1
Rule  3: 000500200000c, Class:  0, CF:  1, Len:  3, Fitness_tra: 29
Rule  4: a313112812181, Class:  1, CF:0.983791, Len: 13, Fitness_tra: 0
Rule  5: 11a3112892181, Class:  1, CF:0.943461, Len: 13, Fitness_tra: 0
Rule  6: 1114d11111511, Class:  0, CF:0.800814, Len: 13, Fitness_tra: 0
Rule  7: f0f11101501c9, Class:  1, CF:0.849612, Len: 10, Fitness_tra: 0
Rule  8: 6f611d15d2111, Class:  0, CF:0.996006, Len: 13, Fitness_tra: 0
Rule  9: 0700000260e00, Class:  0, CF:  1, Len:  4, Fitness_tra: 2
Rule 10: 253215d385382, Class:  1, CF:  1, Len: 13, Fitness_tra: 0
Rule 11: 6f611d1192811, Class:  1, CF:0.594763, Len: 13, Fitness_tra: 0
Rule 12: bb12162812181, Class:  1, CF:  1, Len: 13, Fitness_tra: 0
