------Generation 0------
Rule  1: 3af2d9ee18821, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule  9: 11143e5111113, Class:  0, CF:0.899997, Len: 13, Fitness_tra: 0
Rule 10: 6a12154e88811, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 11: e052100902040, Class:  1, CF:0.129635, Len:  7, Fitness_tra: 0
Rule 12: 2051510805041, Class:  0, CF:0.993346, Len:  9, Fitness_tra: 0
Rule 13: 25f18141122d1, Class:  1, CF:0.559741, Len: 13, Fitness_tra: 18
Rule 14: 22f1543072201, Class:  0, CF:0.993917, Len: 11, Fitness_tra: 1
Rule 15: 61a1318811118, Class:  1, CF:0.233437, Len: 13, Fitness_tra: 0
Rule 16: 1321511512281, Class:  1, CF:0.990473, Len: 13, Fitness_tra: 0
Rule 17: a03095a100d05, Class:  0, CF:  1, Len:  8, Fitness_tra: 2
Rule 18: 11f1e11cd5111, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 19: 512153b811114, Class:  0, CF:0.999999, Len: 13, Fitness_tra: 0
Rule 20: 214b501581348, Class:  1, CF:  1, Len: 12, Fitness_tra: 0
Rule 21: 18f1d83c01581, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 22: 7264111122851, Class:  1, CF:  1, Len: 13, Fitness_tra: 0
Rule 23: f312d19121c11, Class:  1, CF:0.540315, Len: 13, Fitness_tra: 3
Rule 24: a6a1dd132814d, Class:  1, CF:0.0315012, Len: 13, Fitness_tra: 9
Rule 25: 1121119112511, Class:  0, CF:  1, Len: 13, Fitness_tra: 1
Rule 26: 6441911151816, Class:  1, CF:  1, Len: 13, Fitness_tra: 0
Rule 27: 13211b0902241, Class:  1, CF:0.643743, Len: 11, Fitness_tra: 0
Rule 28: 6a12181e58811, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 29: 213b5a1581148, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 30: b5f1912111512, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 31: 11b25591151dd, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 32: 1f183d368c819, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 33: 78b1855515339, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 34: 18f4161911988, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 35: b5f4e551235d4, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 36: 7c64e81e11511, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 37: 22455118153d1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 38: bd11533171153, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 39: 4429911881e53, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 40: adb119518153d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 41: 6a12191e8881d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 42: a947111151816, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 43: 47b5191818139, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 44: 4471d511e5551, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 45: 65b5151518511, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 46: b214515119111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 47: 1321d16cd135e, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 48: 1541d19535516, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 49: 27b31c151d155, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 50: f917119119511, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 51: 2218819d129d5, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 52: 48a5118515118, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 53: 2441811395d38, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 54: 14121c11ed915, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 55: a118e11113551, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 56: 6e1b5d5513165, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 57: 71f59d2116111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 58: 1c29dd6c8c39e, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 59: 311799953c535, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 60: f1b11115d18e1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 61: 6941951519311, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 62: 12185512e5599, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 63: 72b1d91599d31, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 64: 1c6459291d9c1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 65: 7861213311251, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 66: 447c19d535359, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 67: 1da151214e945, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 68: bcf2e5d389121, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 69: a341e2155991d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 70: 716812d113581, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 71: 7b1cd51968312, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 72: a11211d1e2998, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 73: 74b159e1e1112, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 74: b1f389238e525, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 75: 3a61e32252e8c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 76: 75f43151c91d1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 77: 744759529551e, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 78: 15211d1111398, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 79: 11613d2323151, Class:  0, CF:0.530255, Len: 13, Fitness_tra: 0
Rule 80: 426151132d9c1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 81: 6362e1881d354, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 82: 451232d58e114, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 83: 39111595e839d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 84: 451468c1c9cd1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 85: 1227d992e3235, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 86: b42813d2ed51e, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 87: a62251196112d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 88: 15a493c985911, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 89: 114219d2511ed, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 90: 7162138981524, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 91: b5f1d51529cd1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 92: 1115867dd59d5, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 93: 3a61e3925258c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 94: a11211d1e0990, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 95: 0002000800000, Class:  0, CF:0.35122, Len:  2, Fitness_tra: -565
Rule 96: bc12ec11ed911, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 97: 432ed16c55d5e, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 98: 6d10150e88d92, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 99: 11141615ec588, Class:  0, CF:0.721599, Len: 13, Fitness_tra: 0
Rule100: 22f8819d129d5, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
------Current------
Miss_rate(tra)	:8.88889
------Result------
Miss_rate(tra)	:8.88889
Miss_rate(tst)	:12.1212
ARL				:10.2188

------Generation 3000------
Rule  1: 0008000000000, Class:  0, CF:0.975008, Len:  1, Fitness_tra: 585
Rule  2: 25f18141122d1, Class:  1, CF:0.559741, Len: 13, Fitness_tra: 0
Rule  3: 0b00e00000d00, Class:  0, CF:0.637163, Len:  3, Fitness_tra: 7
Rule  4: a6a1dd132814d, Class:  1, CF:0.0315012, Len: 13, Fitness_tra: 0
Rule  5: 7004001420850, Class:  1, CF:  1, Len:  7, Fitness_tra: 0
Rule  6: 00128004109d0, Class:  0, CF:0.95055, Len:  7, Fitness_tra: 4
Rule  7: 0d00ec0001d00, Class:  0, CF:0.998542, Len:  5, Fitness_tra: 6
Rule  8: 000d0004d0000, Class:  0, CF:  1, Len:  3, Fitness_tra: 8
Rule  9: 1121d83d12511, Class:  1, CF:0.749564, Len: 13, Fitness_tra: 4
Rule 10: f312d19121c11, Class:  1, CF:0.540315, Len: 13, Fitness_tra: 0
Rule 11: a03095a100d05, Class:  0, CF:  1, Len:  8, Fitness_tra: 0
Rule 12: 1121119112511, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 13: 22f1543072201, Class:  0, CF:0.993917, Len: 11, Fitness_tra: 0
Rule 14: 0152d00810040, Class:  1, CF:0.551035, Len:  7, Fitness_tra: 51
Rule 15: 61a1318811118, Class:  1, CF:0.233437, Len: 13, Fitness_tra: 0
Rule 16: 1321511512281, Class:  1, CF:0.990473, Len: 13, Fitness_tra: 0
Rule 17: e052100902040, Class:  1, CF:0.129635, Len:  7, Fitness_tra: 0
Rule 18: 11f1e11cd5111, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 19: 512153b811114, Class:  0, CF:0.999999, Len: 13, Fitness_tra: 0
Rule 20: 214b501581348, Class:  1, CF:  1, Len: 12, Fitness_tra: 0
Rule 21: 18f1d83c01581, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 22: 7264111122851, Class:  1, CF:  1, Len: 13, Fitness_tra: 0
Rule 23: 2051510805041, Class:  0, CF:0.993346, Len:  9, Fitness_tra: 0
Rule 24: 11143e5111113, Class:  0, CF:0.899997, Len: 13, Fitness_tra: 0
Rule 25: 6a12154e88811, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 26: 6441911151816, Class:  1, CF:  1, Len: 13, Fitness_tra: 0
Rule 27: 13211b0902241, Class:  1, CF:0.643743, Len: 11, Fitness_tra: 0
Rule 28: 6a12181e58811, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 29: 213b5a1581148, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 30: b5f1912111512, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 31: 11b25591151dd, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 32: 1f183d368c819, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 33: 78b1855515339, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 34: 18f4161911988, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 35: b5f4e551235d4, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 36: 7c64e81e11511, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 37: 22455118153d1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 38: bd11533171153, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 39: 4429911881e53, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 40: adb119518153d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 41: 6a12191e8881d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 42: a947111151816, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 43: 47b5191818139, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 44: 4471d511e5551, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 45: 65b5151518511, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 46: b214515119111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 47: 1321d16cd135e, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 48: 1541d19535516, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 49: 27b31c151d155, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 50: f917119119511, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 51: 2218819d129d5, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 52: 48a5118515118, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 53: 2441811395d38, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 54: 14121c11ed915, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 55: a118e11113551, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 56: 6e1b5d5513165, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 57: 71f59d2116111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 58: 1c29dd6c8c39e, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 59: 311799953c535, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 60: f1b11115d18e1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 61: 6941951519311, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 62: 12185512e5599, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 63: 72b1d91599d31, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 64: 1c6459291d9c1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 65: 7861213311251, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 66: 447c19d535359, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 67: 1da151214e945, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 68: bcf2e5d389121, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 69: a341e2155991d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 70: 716812d113581, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 71: 7b1cd51968312, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 72: a11211d1e2998, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 73: 74b159e1e1112, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 74: b1f389238e525, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 75: 3a61e32252e8c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 76: 75f43151c91d1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 77: 744759529551e, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 78: 15211d1111398, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 79: 11613d2323151, Class:  0, CF:0.530255, Len: 13, Fitness_tra: 0
Rule 80: 426151132d9c1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 81: 0b00e00000d00, Class:  0, CF:0.637163, Len:  0, Fitness_tra: 0
Rule 82: 35b7e951e213d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 83: 6574919595d12, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 84: f11156185215f, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 85: 221853d815319, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 86: 0000ee000d050, Class:  0, CF:  1, Len:  4, Fitness_tra: 0
Rule 87: f54b53e858151, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 88: 7121915511111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 89: 4b4188e5e89d1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 90: 63b4155131d31, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 91: 4ab2191e58815, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 92: a1f18141125d1, Class:  0, CF:0.488734, Len: 13, Fitness_tra: 2
Rule 93: 0b1032050ed1e, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 94: 2441511395d31, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 95: 20040a1481848, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 96: a040951100d06, Class:  1, CF:  1, Len:  8, Fitness_tra: 0
Rule 97: 3a60e80302d8c, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 98: e501d91529c31, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 99: 0004000420000, Class:  0, CF:0.201877, Len:  3, Fitness_tra: -558
Rule100: 35b4e351235d4, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
------Current------
Miss_rate(tra)	:7.71605
------Result------
Miss_rate(tra)	:7.71605
Miss_rate(tst)	:10.101
ARL				:9.91429

------Generation 4000------
Rule  1: 0008000000000, Class:  0, CF:0.975008, Len:  1, Fitness_tra: 505
Rule  2: 000d0004d0000, Class:  0, CF:  1, Len:  3, Fitness_tra: 8
Rule  3: 0b00e00000d00, Class:  0, CF:0.637163, Len:  3, Fitness_tra: 0
Rule  4: 1121d83d12511, Class:  1, CF:0.749564, Len: 13, Fitness_tra: 3
Rule  5: 0d00ec0001d00, Class:  0, CF:0.998542, Len:  5, Fitness_tra: 0
Rule  6: a1f18141125d1, Class:  0, CF:0.488734, Len: 13, Fitness_tra: 0
Rule  7: 0152d00810040, Class:  1, CF:0.551035, Len:  7, Fitness_tra: 0
Rule  8: 00128004109d0, Class:  0, CF:0.95055, Len:  7, Fitness_tra: 0
Rule  9: 25f18141122d1, Class:  1, CF:0.559741, Len: 13, Fitness_tra: 0
Rule 10: f312d19121c11, Class:  1, CF:0.540315, Len: 13, Fitness_tra: 0
Rule 11: a03095a100d05, Class:  0, CF:  1, Len:  8, Fitness_tra: 0
Rule 12: 1121119112511, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 13: 22f1543072201, Class:  0, CF:0.993917, Len: 11, Fitness_tra: 0
Rule 14: a6a1dd132814d, Class:  1, CF:0.0315012, Len: 13, Fitness_tra: 0
Rule 15: 61a1318811118, Class:  1, CF:0.233437, Len: 13, Fitness_tra: 0
Rule 16: 1321511512281, Class:  1, CF:0.990473, Len: 13, Fitness_tra: 0
Rule 17: e052100902040, Class:  1, CF:0.129635, Len:  7, Fitness_tra: 0
Rule 18: 11f1e11cd5111, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 19: 512153b811114, Class:  0, CF:0.999999, Len: 13, Fitness_tra: 0
Rule 20: 214b501581348, Class:  1, CF:  1, Len: 12, Fitness_tra: 0
Rule 21: 18f1d83c01581, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 22: 7264111122851, Class:  1, CF:  1, Len: 13, Fitness_tra: 0
Rule 23: 2051510805041, Class:  0, CF:0.993346, Len:  9, Fitness_tra: 0
Rule 24: 11143e5111113, Class:  0, CF:0.899997, Len: 13, Fitness_tra: 0
Rule 25: 6a12154e88811, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 26: 6441911151816, Class:  1, CF:  1, Len: 13, Fitness_tra: 0
Rule 27: 13211b0902241, Class:  1, CF:0.643743, Len: 11, Fitness_tra: 0
Rule 28: 6a12181e58811, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 29: 213b5a1581148, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 30: b5f1912111512, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 31: 11b25591151dd, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 32: 1f183d368c819, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 33: 78b1855515339, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 34: 18f4161911988, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 35: b5f4e551235d4, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 36: 7c64e81e11511, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 37: 22455118153d1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 38: bd11533171153, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 39: 4429911881e53, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 40: adb119518153d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 41: 6a12191e8881d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 42: a947111151816, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 43: 47b5191818139, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 44: 4471d511e5551, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 45: 65b5151518511, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 46: b214515119111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 47: 1321d16cd135e, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 48: 1541d19535516, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 49: 27b31c151d155, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 50: f917119119511, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 51: 2218819d129d5, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 52: 48a5118515118, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 53: 2441811395d38, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 54: 14121c11ed915, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 55: a118e11113551, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 56: 6e1b5d5513165, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 57: 71f59d2116111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 58: 1c29dd6c8c39e, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 59: 311799953c535, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 60: f1b11115d18e1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 61: 6941951519311, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 62: 12185512e5599, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 63: 72b1d91599d31, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 64: 1c6459291d9c1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 65: 7861213311251, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 66: 447c19d535359, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 67: 1da151214e945, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 68: bcf2e5d389121, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 69: a341e2155991d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 70: 716812d113581, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 71: 7b1cd51968312, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 72: a11211d1e2998, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 73: 74b159e1e1112, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 74: b1f389238e525, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 75: 3a61e32252e8c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 76: 75f43151c91d1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 77: 744759529551e, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 78: 15211d1111398, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 79: 11613d2323151, Class:  0, CF:0.530255, Len: 13, Fitness_tra: 0
Rule 80: 426151132d9c1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 81: a371e81151d12, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 82: b16b1a85853b1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 83: 41a413511e922, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 84: 6e211de361221, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 85: 1fa23d11218c5, Class:  1, CF:0.397327, Len: 13, Fitness_tra: 0
Rule 86: 4c14565151e88, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 87: 1527e9d1152e1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 88: 6368153187515, Class:  0, CF:0.837998, Len: 13, Fitness_tra: 0
Rule 89: b511d1c315e25, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 90: b2a25313dd3c1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 91: 015dd004d0040, Class:  0, CF:  1, Len:  7, Fitness_tra: 0
Rule 92: 06010613d814a, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 93: 72211b0921201, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 94: 00a100044890d, Class:  0, CF:  1, Len:  7, Fitness_tra: 0
Rule 95: 2145514112391, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 96: 082281d4011e6, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 97: 0004000000000, Class:  0, CF:0.321186, Len:  1, Fitness_tra: -510
Rule 98: 27121c151d81d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 99: 6a1819158781d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule100: a1f085a112d01, Class:  0, CF:  1, Len: 11, Fitness_tra: 0
------Current------
Miss_rate(tra)	:5.06173
------Result------
Miss_rate(tra)	:5.06173
Miss_rate(tst)	:10.101
ARL				:10.2

------Generation 5000------
Rule  1: 0008000000000, Class:  0, CF:0.975008, Len:  1, Fitness_tra: 505
Rule  2: 000d0004d0000, Class:  0, CF:  1, Len:  3, Fitness_tra: 8
Rule  3: 0b00e00000d00, Class:  0, CF:0.637163, Len:  3, Fitness_tra: 0
Rule  4: 1121d83d12511, Class:  1, CF:0.749564, Len: 13, Fitness_tra: 3
Rule  5: 0d00ec0001d00, Class:  0, CF:0.998542, Len:  5, Fitness_tra: 0
Rule  6: a1f18141125d1, Class:  0, CF:0.488734, Len: 13, Fitness_tra: 0
Rule  7: 0152d00810040, Class:  1, CF:0.551035, Len:  7, Fitness_tra: 0
Rule  8: 00128004109d0, Class:  0, CF:0.95055, Len:  7, Fitness_tra: 0
Rule  9: 25f18141122d1, Class:  1, CF:0.559741, Len: 13, Fitness_tra: 0
Rule 10: f312d19121c11, Class:  1, CF:0.540315, Len: 13, Fitness_tra: 0
Rule 11: a03095a100d05, Class:  0, CF:  1, Len:  8, Fitness_tra: 0
Rule 12: 1121119112511, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 13: 22f1543072201, Class:  0, CF:0.993917, Len: 11, Fitness_tra: 0
Rule 14: a6a1dd132814d, Class:  1, CF:0.0315012, Len: 13, Fitness_tra: 0
Rule 15: 61a1318811118, Class:  1, CF:0.233437, Len: 13, Fitness_tra: 0
Rule 16: 1321511512281, Class:  1, CF:0.990473, Len: 13, Fitness_tra: 0
Rule 17: e052100902040, Class:  1, CF:0.129635, Len:  7, Fitness_tra: 0
Rule 18: 11f1e11cd5111, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 19: 512153b811114, Class:  0, CF:0.999999, Len: 13, Fitness_tra: 0
