------Generation 0------
Rule  1: b221df471b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 90: 2122f64411, Class:  4, CF:0.896971, Len: 10, Fitness_tra: 0
Rule 91: 2577766412, Class:  4, CF:0.99273, Len: 10, Fitness_tra: 0
Rule 92: 11444e7221, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 93: 70017041b0, Class:  0, CF:0.012545, Len:  6, Fitness_tra: 0
Rule 94: 272423b241, Class:  4, CF:0.748161, Len: 10, Fitness_tra: 0
Rule 95: 74400004b0, Class:  4, CF:0.211456, Len:  5, Fitness_tra: 0
Rule 96: 100c010000, Class:  1, CF:0.996614, Len:  3, Fitness_tra: 0
Rule 97: 2c21837472, Class:  0, CF:0.995088, Len: 10, Fitness_tra: 0
Rule 98: 00000000d0, Class:  2, CF:  1, Len:  1, Fitness_tra: 2
Rule 99: b32481b111, Class:  0, CF:0.25241, Len: 10, Fitness_tra: 0
Rule100: 100223d000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
------Current------
Miss_rate(tra)	:9.59342
------Result------
Miss_rate(tra)	:9.59342
Miss_rate(tst)	:10.1463
ARL				:8.20779

------Generation 2000------
Rule  1: 0000000000, Class:  0, CF:0.795797, Len:  0, Fitness_tra: 2303
Rule  2: 0000700000, Class:  0, CF:0.910959, Len:  1, Fitness_tra: 1031
Rule  3: 0000400000, Class:  0, CF:0.85147, Len:  1, Fitness_tra: 135
Rule  4: 0000020000, Class:  0, CF:0.804166, Len:  1, Fitness_tra: 35
Rule  5: 000c000000, Class:  1, CF:0.854521, Len:  1, Fitness_tra: 23
Rule  6: 1000150100, Class:  0, CF:0.924458, Len:  4, Fitness_tra: 8
Rule  7: 0300000000, Class:  0, CF:0.802248, Len:  1, Fitness_tra: 6
Rule  8: 100c9000a0, Class:  1, CF:  1, Len:  4, Fitness_tra: 0
Rule  9: 0050030000, Class:  4, CF:0.971852, Len:  2, Fitness_tra: 2
Rule 10: 00000000d0, Class:  2, CF:  1, Len:  1, Fitness_tra: 2
Rule 11: 000000e000, Class:  1, CF:  1, Len:  1, Fitness_tra: 1
Rule 12: 0000000800, Class:  2, CF:  1, Len:  1, Fitness_tra: 1
Rule 13: 0900920000, Class:  1, CF:0.989067, Len:  3, Fitness_tra: 1
Rule 14: b1b413b477, Class:  4, CF:0.87724, Len: 10, Fitness_tra: 0
Rule 15: 147b2647b7, Class:  4, CF:0.997079, Len: 10, Fitness_tra: 0
Rule 16: b171c34b42, Class:  0, CF:0.803698, Len: 10, Fitness_tra: 0
Rule 17: 4212834727, Class:  0, CF:0.968536, Len: 10, Fitness_tra: 0
Rule 18: 47441e2b71, Class:  0, CF:0.809968, Len: 10, Fitness_tra: 0
Rule 19: 7742557427, Class:  2, CF:0.86755, Len: 10, Fitness_tra: 0
Rule 20: 1bb416b227, Class:  4, CF:0.983741, Len: 10, Fitness_tra: 0
Rule 21: 124b5fb742, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 22: 2b2b1eb44b, Class:  2, CF:0.947986, Len: 10, Fitness_tra: 0
Rule 23: b521157424, Class:  2, CF:0.744639, Len: 10, Fitness_tra: 0
Rule 24: 744251b4b7, Class:  2, CF:0.0418441, Len: 10, Fitness_tra: 0
Rule 25: 4172864427, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 26: 7142814244, Class:  2, CF:0.651888, Len: 10, Fitness_tra: 0
Rule 27: 214183b2b4, Class:  0, CF:0.925192, Len: 10, Fitness_tra: 0
Rule 28: 0000030000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 29: b8124a7221, Class:  4, CF:0.99135, Len: 10, Fitness_tra: 0
Rule 30: b172817b17, Class:  0, CF:0.538275, Len: 10, Fitness_tra: 0
Rule 31: 0000000000, Class:  0, CF:0.795797, Len:  0, Fitness_tra: 0
Rule 32: 1214dab247, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 33: 2174437211, Class:  4, CF:0.610651, Len: 10, Fitness_tra: 0
Rule 34: 4bb7864174, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 35: cccb11b111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 36: b222112474, Class:  4, CF:0.57893, Len: 10, Fitness_tra: 0
Rule 37: b1221e7772, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 38: 14bb111147, Class:  0, CF:0.772398, Len: 10, Fitness_tra: 0
Rule 39: 222183b477, Class:  0, CF:0.967078, Len: 10, Fitness_tra: 0
Rule 40: 0000000000, Class:  0, CF:0.795797, Len:  0, Fitness_tra: 0
Rule 41: 17b121b72b, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 42: 0000000000, Class:  0, CF:0.795797, Len:  0, Fitness_tra: 0
Rule 43: 7b41c92b7b, Class:  0, CF:0.999956, Len: 10, Fitness_tra: 0
Rule 44: b22b161147, Class:  4, CF:0.989988, Len: 10, Fitness_tra: 0
Rule 45: 4841194111, Class:  0, CF:0.743713, Len: 10, Fitness_tra: 0
Rule 46: 282b897b41, Class:  0, CF:0.520305, Len: 10, Fitness_tra: 0
Rule 47: b1471a7224, Class:  4, CF:0.999688, Len: 10, Fitness_tra: 0
Rule 48: 214d151441, Class:  1, CF:0.93761, Len: 10, Fitness_tra: 0
Rule 49: 441b892bb1, Class:  0, CF:0.431519, Len: 10, Fitness_tra: 0
Rule 50: 47275e1224, Class:  2, CF:0.913863, Len: 10, Fitness_tra: 0
Rule 51: 2bbb8924b4, Class:  2, CF:0.602372, Len: 10, Fitness_tra: 0
Rule 52: 74b211747b, Class:  4, CF:0.191231, Len: 10, Fitness_tra: 0
Rule 53: 4b14c112b1, Class:  0, CF:0.0657126, Len: 10, Fitness_tra: 0
Rule 54: 0000000000, Class:  0, CF:0.795797, Len:  0, Fitness_tra: 0
Rule 55: 71772a722b, Class:  4, CF:0.999902, Len: 10, Fitness_tra: 0
Rule 56: 2c7b232142, Class:  4, CF:0.74635, Len: 10, Fitness_tra: 0
Rule 57: 11442ebb21, Class:  0, CF:0.455227, Len: 10, Fitness_tra: 0
Rule 58: 2b7b291241, Class:  2, CF:0.895333, Len: 10, Fitness_tra: 0
Rule 59: 2177264b12, Class:  4, CF:0.992867, Len: 10, Fitness_tra: 0
Rule 60: 2bb1c6b7b4, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 61: 7bb4cd2124, Class:  2, CF:0.698263, Len: 10, Fitness_tra: 0
Rule 62: 1172157242, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 63: 11742147b1, Class:  0, CF:0.354894, Len: 10, Fitness_tra: 0
Rule 64: 4c74864b27, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 65: 1171ce7221, Class:  0, CF:0.598188, Len: 10, Fitness_tra: 0
Rule 66: 417b19727b, Class:  2, CF:0.15459, Len: 10, Fitness_tra: 0
Rule 67: 1514297447, Class:  0, CF:0.514491, Len: 10, Fitness_tra: 0
Rule 68: b177154414, Class:  2, CF:0.0373073, Len: 10, Fitness_tra: 0
Rule 69: 1114157171, Class:  0, CF:0.464089, Len: 10, Fitness_tra: 0
Rule 70: 422bc1b421, Class:  2, CF:0.517451, Len: 10, Fitness_tra: 0
Rule 71: 2772c544bb, Class:  2, CF:0.0964753, Len: 10, Fitness_tra: 0
Rule 72: 14b4d31217, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 73: 4b2b5f1bb7, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 74: 12245a41b7, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 75: 77218fb217, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 76: 2b4bc3b2b1, Class:  0, CF:0.783363, Len: 10, Fitness_tra: 0
Rule 77: 27421e7772, Class:  2, CF:0.368203, Len: 10, Fitness_tra: 0
Rule 78: 22b111712b, Class:  4, CF:0.364473, Len: 10, Fitness_tra: 0
Rule 79: 2c22c37bb2, Class:  0, CF:0.991455, Len: 10, Fitness_tra: 0
Rule 80: 1242c3714b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 81: 0000000000, Class:  0, CF:0.795797, Len:  0, Fitness_tra: 0
Rule 82: 0000000000, Class:  0, CF:0.795797, Len:  0, Fitness_tra: 0
Rule 83: 0000000000, Class:  0, CF:0.795797, Len:  0, Fitness_tra: 0
Rule 84: 7b241127b4, Class:  4, CF:0.284423, Len: 10, Fitness_tra: 0
Rule 85: 417b317b11, Class:  4, CF:0.701795, Len: 10, Fitness_tra: 0
Rule 86: 0000000000, Class:  0, CF:0.795797, Len:  0, Fitness_tra: 0
Rule 87: 0000000000, Class:  0, CF:0.795797, Len:  0, Fitness_tra: 0
Rule 88: 0000000000, Class:  0, CF:0.795797, Len:  0, Fitness_tra: 0
Rule 89: b7bba32bb1, Class:  4, CF:0.994546, Len: 10, Fitness_tra: 0
Rule 90: 0000000000, Class:  0, CF:0.795797, Len:  0, Fitness_tra: 0
Rule 91: e2728347d7, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 92: 23000e0002, Class:  0, CF:0.105293, Len:  4, Fitness_tra: 0
Rule 93: b422112124, Class:  4, CF:0.0158263, Len: 10, Fitness_tra: 0
Rule 94: 2172291295, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 95: 000c900006, Class:  1, CF:  1, Len:  3, Fitness_tra: 4
Rule 96: 0000010100, Class:  0, CF:0.774464, Len:  2, Fitness_tra: 0
Rule 97: 217b29a242, Class:  2, CF:0.788067, Len: 10, Fitness_tra: 0
Rule 98: 12b111782b, Class:  2, CF:  1, Len: 10, Fitness_tra: 0
Rule 99: 0000400000, Class:  0, CF:0.85147, Len:  0, Fitness_tra: 0
Rule100: 11770a7121, Class:  4, CF:0.569798, Len:  9, Fitness_tra: 0
------Current------
Miss_rate(tra)	:9.43353
------Result------
Miss_rate(tra)	:9.43353
Miss_rate(tst)	:10.0548
ARL				:7.72

------Generation 3000------
Rule  1: 0000000000, Class:  0, CF:0.795797, Len:  0, Fitness_tra: 2303
Rule  2: 0000700000, Class:  0, CF:0.910959, Len:  1, Fitness_tra: 1031
Rule  3: 0000400000, Class:  0, CF:0.85147, Len:  1, Fitness_tra: 135
Rule  4: 0000020000, Class:  0, CF:0.804166, Len:  1, Fitness_tra: 37
Rule  5: 000c000000, Class:  1, CF:0.854521, Len:  1, Fitness_tra: 23
Rule  6: 1000150100, Class:  0, CF:0.924458, Len:  4, Fitness_tra: 8
Rule  7: 0300000000, Class:  0, CF:0.802248, Len:  1, Fitness_tra: 6
Rule  8: 000c900006, Class:  1, CF:  1, Len:  3, Fitness_tra: 2
Rule  9: 0050030000, Class:  4, CF:0.971852, Len:  2, Fitness_tra: 2
Rule 10: 00000000d0, Class:  2, CF:  1, Len:  1, Fitness_tra: 2
Rule 11: 000000e000, Class:  1, CF:  1, Len:  1, Fitness_tra: 1
Rule 12: 0000000800, Class:  2, CF:  1, Len:  1, Fitness_tra: 1
Rule 13: 0900920000, Class:  1, CF:0.989067, Len:  3, Fitness_tra: 1
Rule 14: 0007900000, Class:  1, CF:0.868531, Len:  2, Fitness_tra: 1
Rule 15: 100c9000a0, Class:  1, CF:  1, Len:  4, Fitness_tra: 0
Rule 16: b171c34b42, Class:  0, CF:0.803698, Len: 10, Fitness_tra: 0
Rule 17: 4212834727, Class:  0, CF:0.968536, Len: 10, Fitness_tra: 0
Rule 18: 47441e2b71, Class:  0, CF:0.809968, Len: 10, Fitness_tra: 0
Rule 19: 7742557427, Class:  2, CF:0.86755, Len: 10, Fitness_tra: 0
Rule 20: 1bb416b227, Class:  4, CF:0.983741, Len: 10, Fitness_tra: 0
Rule 21: 124b5fb742, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 22: 2b2b1eb44b, Class:  2, CF:0.947986, Len: 10, Fitness_tra: 0
Rule 23: b521157424, Class:  2, CF:0.744639, Len: 10, Fitness_tra: 0
Rule 24: 744251b4b7, Class:  2, CF:0.0418441, Len: 10, Fitness_tra: 0
Rule 25: 4172864427, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 26: 7142814244, Class:  2, CF:0.651888, Len: 10, Fitness_tra: 0
Rule 27: 214183b2b4, Class:  0, CF:0.925192, Len: 10, Fitness_tra: 0
Rule 28: 0000030000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 29: b8124a7221, Class:  4, CF:0.99135, Len: 10, Fitness_tra: 0
Rule 30: b172817b17, Class:  0, CF:0.538275, Len: 10, Fitness_tra: 0
Rule 31: 0000000000, Class:  0, CF:0.795797, Len:  0, Fitness_tra: 0
Rule 32: 1214dab247, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 33: 2174437211, Class:  4, CF:0.610651, Len: 10, Fitness_tra: 0
Rule 34: 4bb7864174, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 35: cccb11b111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 36: b222112474, Class:  4, CF:0.57893, Len: 10, Fitness_tra: 0
Rule 37: b1221e7772, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 38: 14bb111147, Class:  0, CF:0.772398, Len: 10, Fitness_tra: 0
Rule 39: 222183b477, Class:  0, CF:0.967078, Len: 10, Fitness_tra: 0
Rule 40: 0000000000, Class:  0, CF:0.795797, Len:  0, Fitness_tra: 0
Rule 41: 17b121b72b, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 42: 0000000000, Class:  0, CF:0.795797, Len:  0, Fitness_tra: 0
Rule 43: 7b41c92b7b, Class:  0, CF:0.999956, Len: 10, Fitness_tra: 0
Rule 44: b22b161147, Class:  4, CF:0.989988, Len: 10, Fitness_tra: 0
Rule 45: 4841194111, Class:  0, CF:0.743713, Len: 10, Fitness_tra: 0
Rule 46: 282b897b41, Class:  0, CF:0.520305, Len: 10, Fitness_tra: 0
Rule 47: b1471a7224, Class:  4, CF:0.999688, Len: 10, Fitness_tra: 0
Rule 48: 214d151441, Class:  1, CF:0.93761, Len: 10, Fitness_tra: 0
Rule 49: 441b892bb1, Class:  0, CF:0.431519, Len: 10, Fitness_tra: 0
Rule 50: 47275e1224, Class:  2, CF:0.913863, Len: 10, Fitness_tra: 0
Rule 51: 2bbb8924b4, Class:  2, CF:0.602372, Len: 10, Fitness_tra: 0
Rule 52: 74b211747b, Class:  4, CF:0.191231, Len: 10, Fitness_tra: 0
Rule 53: 4b14c112b1, Class:  0, CF:0.0657126, Len: 10, Fitness_tra: 0
Rule 54: 0000000000, Class:  0, CF:0.795797, Len:  0, Fitness_tra: 0
Rule 55: 71772a722b, Class:  4, CF:0.999902, Len: 10, Fitness_tra: 0
Rule 56: 2c7b232142, Class:  4, CF:0.74635, Len: 10, Fitness_tra: 0
Rule 57: 11442ebb21, Class:  0, CF:0.455227, Len: 10, Fitness_tra: 0
Rule 58: 2b7b291241, Class:  2, CF:0.895333, Len: 10, Fitness_tra: 0
Rule 59: 2177264b12, Class:  4, CF:0.992867, Len: 10, Fitness_tra: 0
Rule 60: 2bb1c6b7b4, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 61: 7bb4cd2124, Class:  2, CF:0.698263, Len: 10, Fitness_tra: 0
Rule 62: 1172157242, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 63: 11742147b1, Class:  0, CF:0.354894, Len: 10, Fitness_tra: 0
Rule 64: 4c74864b27, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 65: 1171ce7221, Class:  0, CF:0.598188, Len: 10, Fitness_tra: 0
Rule 66: 417b19727b, Class:  2, CF:0.15459, Len: 10, Fitness_tra: 0
Rule 67: 1514297447, Class:  0, CF:0.514491, Len: 10, Fitness_tra: 0
Rule 68: b177154414, Class:  2, CF:0.0373073, Len: 10, Fitness_tra: 0
Rule 69: 1114157171, Class:  0, CF:0.464089, Len: 10, Fitness_tra: 0
Rule 70: 422bc1b421, Class:  2, CF:0.517451, Len: 10, Fitness_tra: 0
Rule 71: 2772c544bb, Class:  2, CF:0.0964753, Len: 10, Fitness_tra: 0
Rule 72: 14b4d31217, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 73: 4b2b5f1bb7, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 74: 12245a41b7, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 75: 77218fb217, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 76: 2b4bc3b2b1, Class:  0, CF:0.783363, Len: 10, Fitness_tra: 0
Rule 77: 27421e7772, Class:  2, CF:0.368203, Len: 10, Fitness_tra: 0
Rule 78: 22b111712b, Class:  4, CF:0.364473, Len: 10, Fitness_tra: 0
Rule 79: 2c22c37bb2, Class:  0, CF:0.991455, Len: 10, Fitness_tra: 0
Rule 80: 1242c3714b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 81: 0000000000, Class:  0, CF:0.795797, Len:  0, Fitness_tra: 0
Rule 82: 0000000000, Class:  0, CF:0.795797, Len:  0, Fitness_tra: 0
Rule 83: 0000000000, Class:  0, CF:0.795797, Len:  0, Fitness_tra: 0
Rule 84: 711431217b, Class:  4, CF:  0, Len:  0, Fitness_tra: 0
Rule 85: 0300000000, Class:  0, CF:0.802248, Len:  0, Fitness_tra: 0
Rule 86: 0000000000, Class:  0, CF:0.795797, Len:  0, Fitness_tra: 0
Rule 87: 0000000000, Class:  0, CF:0.795797, Len:  0, Fitness_tra: 0
Rule 88: 74b1fab2b7, Class:  4, CF:0.999583, Len: 10, Fitness_tra: 0
Rule 89: 0008000000, Class:  1, CF:0.873168, Len:  1, Fitness_tra: 0
Rule 90: 0000000000, Class:  0, CF:0.795797, Len:  0, Fitness_tra: 0
Rule 91: 40e40e2b70, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 92: 2c22c572b2, Class:  0, CF:0.877881, Len: 10, Fitness_tra: 0
Rule 93: 412c1574b4, Class:  1, CF:0.999999, Len: 10, Fitness_tra: 0
Rule 94: 57041000b1, Class:  3, CF:  1, Len:  6, Fitness_tra: 0
Rule 95: 0000000000, Class:  0, CF:0.795797, Len:  0, Fitness_tra: 0
Rule 96: 000d00008a, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 97: 0000000000, Class:  0, CF:0.795797, Len:  0, Fitness_tra: 0
Rule 98: 000c500000, Class:  1, CF:  1, Len:  2, Fitness_tra: 3
Rule 99: 2141c5b4b1, Class:  2, CF:0.446146, Len: 10, Fitness_tra: 0
Rule100: 78224f7d27, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
------Current------
Miss_rate(tra)	:9.38785
------Result------
Miss_rate(tra)	:9.38785
Miss_rate(tst)	:10.0548
ARL				:7.43056

------Generation 4000------
Rule  1: 0000000000, Class:  0, CF:0.795797, Len:  0, Fitness_tra: 2303
Rule  2: 0000700000, Class:  0, CF:0.910959, Len:  1, Fitness_tra: 1031
Rule  3: 0000400000, Class:  0, CF:0.85147, Len:  1, Fitness_tra: 135
Rule  4: 0000020000, Class:  0, CF:0.804166, Len:  1, Fitness_tra: 38
Rule  5: 000c000000, Class:  1, CF:0.854521, Len:  1, Fitness_tra: 22
Rule  6: 1000150100, Class:  0, CF:0.924458, Len:  4, Fitness_tra: 8
Rule  7: 0300000000, Class:  0, CF:0.802248, Len:  1, Fitness_tra: 6
Rule  8: 000c500000, Class:  1, CF:  1, Len:  2, Fitness_tra: 5
Rule  9: 000c900006, Class:  1, CF:  1, Len:  3, Fitness_tra: 0
Rule 10: 00000000d0, Class:  2, CF:  1, Len:  1, Fitness_tra: 2
Rule 11: 0050030000, Class:  4, CF:0.971852, Len:  2, Fitness_tra: 2
Rule 12: 000000e000, Class:  1, CF:  1, Len:  1, Fitness_tra: 1
Rule 13: 0900920000, Class:  1, CF:0.989067, Len:  3, Fitness_tra: 1
Rule 14: 0007900000, Class:  1, CF:0.868531, Len:  2, Fitness_tra: 1
Rule 15: 0000000800, Class:  2, CF:  1, Len:  1, Fitness_tra: 1
Rule 16: 100c9000a0, Class:  1, CF:  1, Len:  4, Fitness_tra: 0
Rule 17: 4212834727, Class:  0, CF:0.968536, Len: 10, Fitness_tra: 0
Rule 18: 47441e2b71, Class:  0, CF:0.809968, Len: 10, Fitness_tra: 0
Rule 19: 7742557427, Class:  2, CF:0.86755, Len: 10, Fitness_tra: 0
Rule 20: 1bb416b227, Class:  4, CF:0.983741, Len: 10, Fitness_tra: 0
Rule 21: 124b5fb742, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 22: 2b2b1eb44b, Class:  2, CF:0.947986, Len: 10, Fitness_tra: 0
Rule 23: b521157424, Class:  2, CF:0.744639, Len: 10, Fitness_tra: 0
Rule 24: 744251b4b7, Class:  2, CF:0.0418441, Len: 10, Fitness_tra: 0
Rule 25: 4172864427, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 26: 7142814244, Class:  2, CF:0.651888, Len: 10, Fitness_tra: 0
Rule 27: 214183b2b4, Class:  0, CF:0.925192, Len: 10, Fitness_tra: 0
Rule 28: 0000030000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 29: b8124a7221, Class:  4, CF:0.99135, Len: 10, Fitness_tra: 0
Rule 30: b172817b17, Class:  0, CF:0.538275, Len: 10, Fitness_tra: 0
Rule 31: 0000000000, Class:  0, CF:0.795797, Len:  0, Fitness_tra: 0
Rule 32: 1214dab247, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 33: 2174437211, Class:  4, CF:0.610651, Len: 10, Fitness_tra: 0
Rule 34: 4bb7864174, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 35: cccb11b111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 36: b222112474, Class:  4, CF:0.57893, Len: 10, Fitness_tra: 0
Rule 37: b1221e7772, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 38: 14bb111147, Class:  0, CF:0.772398, Len: 10, Fitness_tra: 0
Rule 39: 222183b477, Class:  0, CF:0.967078, Len: 10, Fitness_tra: 0
Rule 40: 0000000000, Class:  0, CF:0.795797, Len:  0, Fitness_tra: 0
Rule 41: 17b121b72b, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 42: 0000000000, Class:  0, CF:0.795797, Len:  0, Fitness_tra: 0
Rule 43: 7b41c92b7b, Class:  0, CF:0.999956, Len: 10, Fitness_tra: 0
Rule 44: b22b161147, Class:  4, CF:0.989988, Len: 10, Fitness_tra: 0
Rule 45: 4841194111, Class:  0, CF:0.743713, Len: 10, Fitness_tra: 0
Rule 46: 282b897b41, Class:  0, CF:0.520305, Len: 10, Fitness_tra: 0
Rule 47: b1471a7224, Class:  4, CF:0.999688, Len: 10, Fitness_tra: 0
Rule 48: 214d151441, Class:  1, CF:0.93761, Len: 10, Fitness_tra: 0
Rule 49: 441b892bb1, Class:  0, CF:0.431519, Len: 10, Fitness_tra: 0
Rule 50: 47275e1224, Class:  2, CF:0.913863, Len: 10, Fitness_tra: 0
Rule 51: 2bbb8924b4, Class:  2, CF:0.602372, Len: 10, Fitness_tra: 0
Rule 52: 74b211747b, Class:  4, CF:0.191231, Len: 10, Fitness_tra: 0
Rule 53: 4b14c112b1, Class:  0, CF:0.0657126, Len: 10, Fitness_tra: 0
Rule 54: 0000000000, Class:  0, CF:0.795797, Len:  0, Fitness_tra: 0
Rule 55: 71772a722b, Class:  4, CF:0.999902, Len: 10, Fitness_tra: 0
Rule 56: 2c7b232142, Class:  4, CF:0.74635, Len: 10, Fitness_tra: 0
Rule 57: 11442ebb21, Class:  0, CF:0.455227, Len: 10, Fitness_tra: 0
Rule 58: 2b7b291241, Class:  2, CF:0.895333, Len: 10, Fitness_tra: 0
Rule 59: 2177264b12, Class:  4, CF:0.992867, Len: 10, Fitness_tra: 0
Rule 60: 2bb1c6b7b4, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 61: 7bb4cd2124, Class:  2, CF:0.698263, Len: 10, Fitness_tra: 0
Rule 62: 1172157242, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 63: 11742147b1, Class:  0, CF:0.354894, Len: 10, Fitness_tra: 0
Rule 64: 4c74864b27, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 65: 1171ce7221, Class:  0, CF:0.598188, Len: 10, Fitness_tra: 0
Rule 66: 417b19727b, Class:  2, CF:0.15459, Len: 10, Fitness_tra: 0
Rule 67: 1514297447, Class:  0, CF:0.514491, Len: 10, Fitness_tra: 0
Rule 68: b177154414, Class:  2, CF:0.0373073, Len: 10, Fitness_tra: 0
Rule 69: 1114157171, Class:  0, CF:0.464089, Len: 10, Fitness_tra: 0
Rule 70: 422bc1b421, Class:  2, CF:0.517451, Len: 10, Fitness_tra: 0
Rule 71: 2772c544bb, Class:  2, CF:0.0964753, Len: 10, Fitness_tra: 0
Rule 72: 14b4d31217, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 73: 4b2b5f1bb7, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 74: 12245a41b7, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 75: 77218fb217, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 76: 2b4bc3b2b1, Class:  0, CF:0.783363, Len: 10, Fitness_tra: 0
Rule 77: 27421e7772, Class:  2, CF:0.368203, Len: 10, Fitness_tra: 0
Rule 78: 22b111712b, Class:  4, CF:0.364473, Len: 10, Fitness_tra: 0
Rule 79: 2c22c37bb2, Class:  0, CF:0.991455, Len: 10, Fitness_tra: 0
Rule 80: 1242c3714b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 81: 00c0000000, Class:  2, CF:0.298125, Len:  1, Fitness_tra: 0
Rule 82: bc18134171, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 83: 411b5f42bb, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 84: 0000000000, Class:  0, CF:0.795797, Len:  0, Fitness_tra: 0
Rule 85: 0000000000, Class:  0, CF:0.795797, Len:  0, Fitness_tra: 0
Rule 86: 0000000000, Class:  0, CF:0.795797, Len:  0, Fitness_tra: 0
Rule 87: 417bf34711, Class:  4, CF:0.874452, Len: 10, Fitness_tra: 0
Rule 88: b72b152242, Class:  2, CF:0.738636, Len: 10, Fitness_tra: 0
Rule 89: 0000000000, Class:  0, CF:0.795797, Len:  0, Fitness_tra: 0
Rule 90: 0000000000, Class:  0, CF:0.795797, Len:  0, Fitness_tra: 0
Rule 91: 000c800000, Class:  1, CF:  1, Len:  2, Fitness_tra: 2
Rule 92: 0b105f1003, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 93: 70260f2270, Class:  4, CF:0.99951, Len:  7, Fitness_tra: 0
Rule 94: 1000ce7021, Class:  0, CF:0.964654, Len:  6, Fitness_tra: 0
Rule 95: b122131772, Class:  4, CF:0.987768, Len: 10, Fitness_tra: 0
Rule 96: 0174437771, Class:  4, CF:0.518164, Len:  9, Fitness_tra: 0
Rule 97: 000c000000, Class:  1, CF:0.854521, Len:  0, Fitness_tra: 0
Rule 98: 000e0900b0, Class:  1, CF:0.977809, Len:  3, Fitness_tra: 0
Rule 99: 090b10b40b, Class:  0, CF:0.478392, Len:  6, Fitness_tra: 0
Rule100: 72b2c12424, Class:  2, CF:0.468218, Len: 10, Fitness_tra: 0
------Current------
Miss_rate(tra)	:9.36501
------Result------
Miss_rate(tra)	:9.36501
Miss_rate(tst)	:10.0548
ARL				:7.26316

------Generation 5000------
Rule  1: 0000000000, Class:  0, CF:0.795797, Len:  0, Fitness_tra: 1980
