------Generation 0------
Rule  1: b5bb81b444, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule  2: 0000080000, Class:  0, CF:0.907536, Len:  1, Fitness_tra: 396
Rule  3: 0000080a00, Class:  0, CF:0.916306, Len:  2, Fitness_tra: 140
Rule  4: 0b00000000, Class:  0, CF:0.83501, Len:  1, Fitness_tra: 26
Rule  5: 000c000000, Class:  1, CF:0.942347, Len:  1, Fitness_tra: 23
Rule  6: 0000000e00, Class:  2, CF:  1, Len:  1, Fitness_tra: 1
Rule  7: 5000000000, Class:  3, CF:  1, Len:  1, Fitness_tra: 1
Rule  8: 0050000000, Class:  4, CF:0.832277, Len:  1, Fitness_tra: 1
Rule  9: 02000000d0, Class:  2, CF:0.997115, Len:  2, Fitness_tra: 1
Rule 10: 000000000e, Class:  4, CF:  1, Len:  1, Fitness_tra: 1
Rule 11: 0008200000, Class:  1, CF:0.977517, Len:  2, Fitness_tra: 1
Rule 12: 000c4d0000, Class:  1, CF:0.998314, Len:  3, Fitness_tra: 0
Rule 13: 4141514b17, Class:  2, CF:0.488628, Len: 10, Fitness_tra: 0
Rule 14: 0000000000, Class:  0, CF:0.795751, Len:  0, Fitness_tra: 0
Rule 15: 7177214772, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 16: 777481477b, Class:  2, CF:0.430973, Len: 10, Fitness_tra: 0
Rule 17: 71418144b1, Class:  2, CF:0.496634, Len: 10, Fitness_tra: 0
Rule 18: 4542117b4b, Class:  4, CF:0.741301, Len: 10, Fitness_tra: 0
Rule 19: 0000200000, Class:  0, CF:0.653312, Len:  1, Fitness_tra: 0
Rule 20: 151b297447, Class:  1, CF:0.0913198, Len: 10, Fitness_tra: 0
Rule 21: 257413b144, Class:  4, CF:0.770146, Len: 10, Fitness_tra: 0
Rule 22: 171b111114, Class:  0, CF:0.981215, Len: 10, Fitness_tra: 0
Rule 23: 11bb43224b, Class:  4, CF:0.495669, Len: 10, Fitness_tra: 0
Rule 24: 114bc3b117, Class:  0, CF:0.0576584, Len: 10, Fitness_tra: 0
Rule 25: b477111211, Class:  4, CF:0.00471049, Len: 10, Fitness_tra: 0
Rule 26: 0000000000, Class:  0, CF:0.795751, Len:  0, Fitness_tra: 0
Rule 27: 2517894244, Class:  1, CF:0.112483, Len: 10, Fitness_tra: 0
Rule 28: 4b27891417, Class:  2, CF:0.629398, Len: 10, Fitness_tra: 0
Rule 29: 12111f1272, Class:  4, CF:0.997833, Len: 10, Fitness_tra: 0
Rule 30: 72118141b4, Class:  0, CF:0.000675855, Len: 10, Fitness_tra: 0
Rule 31: 0000000000, Class:  0, CF:0.795751, Len:  0, Fitness_tra: 0
Rule 32: 42b24322b1, Class:  4, CF:0.868489, Len: 10, Fitness_tra: 0
Rule 33: 24b12a1744, Class:  4, CF:0.986803, Len: 10, Fitness_tra: 0
Rule 34: 78172642b7, Class:  4, CF:0.997485, Len: 10, Fitness_tra: 0
Rule 35: 121b132771, Class:  4, CF:0.208781, Len: 10, Fitness_tra: 0
Rule 36: 222b137722, Class:  4, CF:0.997131, Len: 10, Fitness_tra: 0
Rule 37: 24448f4124, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 38: 127b56b127, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 39: bd2211b127, Class:  4, CF:0.520793, Len: 10, Fitness_tra: 0
Rule 40: b77283b744, Class:  0, CF:0.996283, Len: 10, Fitness_tra: 0
Rule 41: 7441162171, Class:  4, CF:0.990015, Len: 10, Fitness_tra: 0
Rule 42: 72472f7421, Class:  4, CF:0.997242, Len: 10, Fitness_tra: 0
Rule 43: 1cb1ce2412, Class:  0, CF:0.364542, Len: 10, Fitness_tra: 0
Rule 44: 7127857224, Class:  2, CF:0.837394, Len: 10, Fitness_tra: 0
Rule 45: 1122817414, Class:  0, CF:0.120051, Len: 10, Fitness_tra: 0
Rule 46: 2c472112b4, Class:  4, CF:0.00211537, Len: 10, Fitness_tra: 0
Rule 47: 712116b411, Class:  4, CF:0.972592, Len: 10, Fitness_tra: 0
Rule 48: 41b48324b7, Class:  0, CF:0.990777, Len: 10, Fitness_tra: 0
Rule 49: bb2b1f2117, Class:  4, CF:0.950919, Len: 10, Fitness_tra: 0
Rule 50: 1774c121b1, Class:  0, CF:0.747518, Len: 10, Fitness_tra: 0
Rule 51: b211261714, Class:  4, CF:0.950256, Len: 10, Fitness_tra: 0
Rule 52: 1217157124, Class:  0, CF:0.756841, Len: 10, Fitness_tra: 0
Rule 53: 12115a1bb1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 54: 1244881722, Class:  0, CF:0.445253, Len: 10, Fitness_tra: 0
Rule 55: 744b11b24b, Class:  4, CF:0.229894, Len: 10, Fitness_tra: 0
Rule 56: 21241f1412, Class:  4, CF:0.999657, Len: 10, Fitness_tra: 0
Rule 57: 0000000000, Class:  0, CF:0.795751, Len:  0, Fitness_tra: 0
Rule 58: b2b44d2242, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 59: 4544137717, Class:  4, CF:0.984307, Len: 10, Fitness_tra: 0
Rule 60: b877127241, Class:  4, CF:  0, Len:  0, Fitness_tra: 0
Rule 61: b1711c7711, Class:  0, CF:0.143732, Len: 10, Fitness_tra: 0
Rule 62: 12118e44b1, Class:  1, CF:0.0608402, Len: 10, Fitness_tra: 0
Rule 63: 1121a37b4b, Class:  4, CF:0.99588, Len: 10, Fitness_tra: 0
Rule 64: 18222e114b, Class:  0, CF:0.817134, Len: 10, Fitness_tra: 0
Rule 65: 147b8fb217, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 66: 17b1c14b14, Class:  0, CF:0.412065, Len: 10, Fitness_tra: 0
Rule 67: 12b42171b1, Class:  1, CF:0.437832, Len: 10, Fitness_tra: 0
Rule 68: 4bb7c54227, Class:  2, CF:0.905985, Len: 10, Fitness_tra: 0
Rule 69: 41b786b121, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 70: 2c47c14121, Class:  0, CF:0.577659, Len: 10, Fitness_tra: 0
Rule 71: 41281cb77b, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 72: 0000000000, Class:  0, CF:0.795751, Len:  0, Fitness_tra: 0
Rule 73: 22274db274, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 74: 477251b214, Class:  2, CF:0.730489, Len: 10, Fitness_tra: 0
Rule 75: 7244734b7b, Class:  4, CF:0.853772, Len: 10, Fitness_tra: 0
Rule 76: b121131144, Class:  4, CF:0.888168, Len: 10, Fitness_tra: 0
Rule 77: 0000000000, Class:  0, CF:0.795751, Len:  0, Fitness_tra: 0
Rule 78: 1c2b7e1711, Class:  0, CF:0.994016, Len: 10, Fitness_tra: 0
Rule 79: 2771131217, Class:  4, CF:0.802353, Len: 10, Fitness_tra: 0
Rule 80: 0000000000, Class:  0, CF:0.795751, Len:  0, Fitness_tra: 0
Rule 81: 0000000000, Class:  0, CF:0.795751, Len:  0, Fitness_tra: 0
Rule 82: 0000000000, Class:  0, CF:0.795751, Len:  0, Fitness_tra: 0
Rule 83: 0000000000, Class:  0, CF:0.795751, Len:  0, Fitness_tra: 0
Rule 84: 7b4433b124, Class:  4, CF:0.723746, Len: 10, Fitness_tra: 0
Rule 85: b27c161b42, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 86: 0000000000, Class:  0, CF:0.795751, Len:  0, Fitness_tra: 0
Rule 87: 0000000000, Class:  0, CF:0.795751, Len:  0, Fitness_tra: 0
Rule 88: 0000000000, Class:  0, CF:0.795751, Len:  0, Fitness_tra: 0
Rule 89: b2421fb171, Class:  4, CF:0.903391, Len: 10, Fitness_tra: 0
Rule 90: bbb7e6444b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 91: 1c212e17c4, Class:  2, CF:  1, Len: 10, Fitness_tra: 0
Rule 92: 2767c54001, Class:  0, CF:0.849746, Len:  8, Fitness_tra: 0
Rule 93: 0b0000000c, Class:  2, CF:0.996272, Len:  2, Fitness_tra: 2
Rule 94: 112bae744b, Class:  0, CF:0.636853, Len: 10, Fitness_tra: 0
Rule 95: b120070104, Class:  4, CF:0.193337, Len:  6, Fitness_tra: 0
Rule 96: b247d97146, Class:  1, CF:0.354561, Len: 10, Fitness_tra: 0
Rule 97: 7021d6b000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 98: 717741b272, Class:  2, CF:0.0925928, Len: 10, Fitness_tra: 0
Rule 99: 1a130804b1, Class:  0, CF:0.628753, Len:  8, Fitness_tra: 0
Rule100: 500000b000, Class:  3, CF:  1, Len:  2, Fitness_tra: 0
------Current------
Miss_rate(tra)	:9.50423
------Result------
Miss_rate(tra)	:9.50423
Miss_rate(tst)	:9.58904
ARL				:7.50602

------Generation 3000------
Rule  1: 0000000000, Class:  0, CF:0.795751, Len:  0, Fitness_tra: 1187
Rule  2: 0000080000, Class:  0, CF:0.907536, Len:  1, Fitness_tra: 396
Rule  3: 0000080a00, Class:  0, CF:0.916306, Len:  2, Fitness_tra: 135
Rule  4: 0b00000000, Class:  0, CF:0.83501, Len:  1, Fitness_tra: 26
Rule  5: 000c000000, Class:  1, CF:0.942347, Len:  1, Fitness_tra: 23
Rule  6: 0b000000c0, Class:  2, CF:0.99278, Len:  2, Fitness_tra: 2
Rule  7: 0b0000000c, Class:  2, CF:0.996272, Len:  2, Fitness_tra: 1
Rule  8: 0050000000, Class:  4, CF:0.832277, Len:  1, Fitness_tra: 1
Rule  9: 02000000d0, Class:  2, CF:0.997115, Len:  2, Fitness_tra: 1
Rule 10: 000000000e, Class:  4, CF:  1, Len:  1, Fitness_tra: 1
Rule 11: 0008200000, Class:  1, CF:0.977517, Len:  2, Fitness_tra: 1
Rule 12: 5000000000, Class:  3, CF:  1, Len:  1, Fitness_tra: 1
Rule 13: c300000000, Class:  3, CF:  1, Len:  2, Fitness_tra: 1
Rule 14: 0000000e00, Class:  2, CF:  1, Len:  1, Fitness_tra: 1
Rule 15: 000c4d0000, Class:  1, CF:0.998314, Len:  3, Fitness_tra: 0
Rule 16: 777481477b, Class:  2, CF:0.430973, Len: 10, Fitness_tra: 0
Rule 17: 71418144b1, Class:  2, CF:0.496634, Len: 10, Fitness_tra: 0
Rule 18: 4542117b4b, Class:  4, CF:0.741301, Len: 10, Fitness_tra: 0
Rule 19: 0000200000, Class:  0, CF:0.653312, Len:  1, Fitness_tra: 0
Rule 20: 151b297447, Class:  1, CF:0.0913198, Len: 10, Fitness_tra: 0
Rule 21: 257413b144, Class:  4, CF:0.770146, Len: 10, Fitness_tra: 0
Rule 22: 171b111114, Class:  0, CF:0.981215, Len: 10, Fitness_tra: 0
Rule 23: 11bb43224b, Class:  4, CF:0.495669, Len: 10, Fitness_tra: 0
Rule 24: 114bc3b117, Class:  0, CF:0.0576584, Len: 10, Fitness_tra: 0
Rule 25: b477111211, Class:  4, CF:0.00471049, Len: 10, Fitness_tra: 0
Rule 26: 0000000000, Class:  0, CF:0.795751, Len:  0, Fitness_tra: 0
Rule 27: 2517894244, Class:  1, CF:0.112483, Len: 10, Fitness_tra: 0
Rule 28: 4b27891417, Class:  2, CF:0.629398, Len: 10, Fitness_tra: 0
Rule 29: 12111f1272, Class:  4, CF:0.997833, Len: 10, Fitness_tra: 0
Rule 30: 72118141b4, Class:  0, CF:0.000675855, Len: 10, Fitness_tra: 0
Rule 31: 0000000000, Class:  0, CF:0.795751, Len:  0, Fitness_tra: 0
Rule 32: 42b24322b1, Class:  4, CF:0.868489, Len: 10, Fitness_tra: 0
Rule 33: 24b12a1744, Class:  4, CF:0.986803, Len: 10, Fitness_tra: 0
Rule 34: 78172642b7, Class:  4, CF:0.997485, Len: 10, Fitness_tra: 0
Rule 35: 121b132771, Class:  4, CF:0.208781, Len: 10, Fitness_tra: 0
Rule 36: 222b137722, Class:  4, CF:0.997131, Len: 10, Fitness_tra: 0
Rule 37: 24448f4124, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 38: 127b56b127, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 39: bd2211b127, Class:  4, CF:0.520793, Len: 10, Fitness_tra: 0
Rule 40: b77283b744, Class:  0, CF:0.996283, Len: 10, Fitness_tra: 0
Rule 41: 7441162171, Class:  4, CF:0.990015, Len: 10, Fitness_tra: 0
Rule 42: 72472f7421, Class:  4, CF:0.997242, Len: 10, Fitness_tra: 0
Rule 43: 1cb1ce2412, Class:  0, CF:0.364542, Len: 10, Fitness_tra: 0
Rule 44: 7127857224, Class:  2, CF:0.837394, Len: 10, Fitness_tra: 0
Rule 45: 1122817414, Class:  0, CF:0.120051, Len: 10, Fitness_tra: 0
Rule 46: 2c472112b4, Class:  4, CF:0.00211537, Len: 10, Fitness_tra: 0
Rule 47: 712116b411, Class:  4, CF:0.972592, Len: 10, Fitness_tra: 0
Rule 48: 41b48324b7, Class:  0, CF:0.990777, Len: 10, Fitness_tra: 0
Rule 49: bb2b1f2117, Class:  4, CF:0.950919, Len: 10, Fitness_tra: 0
Rule 50: 1774c121b1, Class:  0, CF:0.747518, Len: 10, Fitness_tra: 0
Rule 51: b211261714, Class:  4, CF:0.950256, Len: 10, Fitness_tra: 0
Rule 52: 1217157124, Class:  0, CF:0.756841, Len: 10, Fitness_tra: 0
Rule 53: 12115a1bb1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 54: 1244881722, Class:  0, CF:0.445253, Len: 10, Fitness_tra: 0
Rule 55: 744b11b24b, Class:  4, CF:0.229894, Len: 10, Fitness_tra: 0
Rule 56: 21241f1412, Class:  4, CF:0.999657, Len: 10, Fitness_tra: 0
Rule 57: 0000000000, Class:  0, CF:0.795751, Len:  0, Fitness_tra: 0
Rule 58: b2b44d2242, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 59: 4544137717, Class:  4, CF:0.984307, Len: 10, Fitness_tra: 0
Rule 60: b877127241, Class:  4, CF:  0, Len:  0, Fitness_tra: 0
Rule 61: b1711c7711, Class:  0, CF:0.143732, Len: 10, Fitness_tra: 0
Rule 62: 12118e44b1, Class:  1, CF:0.0608402, Len: 10, Fitness_tra: 0
Rule 63: 1121a37b4b, Class:  4, CF:0.99588, Len: 10, Fitness_tra: 0
Rule 64: 18222e114b, Class:  0, CF:0.817134, Len: 10, Fitness_tra: 0
Rule 65: 147b8fb217, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 66: 17b1c14b14, Class:  0, CF:0.412065, Len: 10, Fitness_tra: 0
Rule 67: 12b42171b1, Class:  1, CF:0.437832, Len: 10, Fitness_tra: 0
Rule 68: 4bb7c54227, Class:  2, CF:0.905985, Len: 10, Fitness_tra: 0
Rule 69: 41b786b121, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 70: 2c47c14121, Class:  0, CF:0.577659, Len: 10, Fitness_tra: 0
Rule 71: 41281cb77b, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 72: 0000000000, Class:  0, CF:0.795751, Len:  0, Fitness_tra: 0
Rule 73: 22274db274, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 74: 477251b214, Class:  2, CF:0.730489, Len: 10, Fitness_tra: 0
Rule 75: 7244734b7b, Class:  4, CF:0.853772, Len: 10, Fitness_tra: 0
Rule 76: b121131144, Class:  4, CF:0.888168, Len: 10, Fitness_tra: 0
Rule 77: 0000000000, Class:  0, CF:0.795751, Len:  0, Fitness_tra: 0
Rule 78: 1c2b7e1711, Class:  0, CF:0.994016, Len: 10, Fitness_tra: 0
Rule 79: 2771131217, Class:  4, CF:0.802353, Len: 10, Fitness_tra: 0
Rule 80: 0000000000, Class:  0, CF:0.795751, Len:  0, Fitness_tra: 0
Rule 81: 0d000e0000, Class:  0, CF:0.210959, Len:  2, Fitness_tra: 0
Rule 82: 0000000000, Class:  0, CF:0.795751, Len:  0, Fitness_tra: 0
Rule 83: 1bb1617171, Class:  4, CF:  0, Len:  0, Fitness_tra: 0
Rule 84: 77211a4112, Class:  4, CF:0.967006, Len: 10, Fitness_tra: 0
Rule 85: 0000000000, Class:  0, CF:0.795751, Len:  0, Fitness_tra: 0
Rule 86: 2274312b11, Class:  4, CF:0.735752, Len: 10, Fitness_tra: 0
Rule 87: b8411a4271, Class:  4, CF:0.999238, Len: 10, Fitness_tra: 0
Rule 88: 0000000000, Class:  0, CF:0.795751, Len:  0, Fitness_tra: 0
Rule 89: 0000040000, Class:  0, CF:0.839001, Len:  1, Fitness_tra: 98
Rule 90: 0000000000, Class:  0, CF:0.795751, Len:  0, Fitness_tra: 0
Rule 91: 4000d00017, Class:  2, CF:0.153076, Len:  4, Fitness_tra: 0
Rule 92: 0027890400, Class:  0, CF:0.371794, Len:  5, Fitness_tra: 0
Rule 93: 101b590030, Class:  1, CF:0.874398, Len:  6, Fitness_tra: 3
Rule 94: 4b00107700, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 95: 0000003e00, Class:  2, CF:  1, Len:  2, Fitness_tra: 0
Rule 96: 00000e7020, Class:  0, CF:0.0324982, Len:  3, Fitness_tra: 0
Rule 97: 700e01400e, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 98: 010b03004b, Class:  0, CF:0.40005, Len:  5, Fitness_tra: 0
Rule 99: 0030000000, Class:  0, CF:0.800314, Len:  1, Fitness_tra: 1677
Rule100: 0440000470, Class:  4, CF:  0, Len:  0, Fitness_tra: 0
------Current------
Miss_rate(tra)	:9.38999
------Result------
Miss_rate(tra)	:9.38999
Miss_rate(tst)	:9.58904
ARL				:6.92857

------Generation 4000------
Rule  1: 0000000000, Class:  0, CF:0.795751, Len:  0, Fitness_tra: 1187
Rule  2: 0000080000, Class:  0, CF:0.907536, Len:  1, Fitness_tra: 396
Rule  3: 0000080a00, Class:  0, CF:0.916306, Len:  2, Fitness_tra: 135
Rule  4: 0b00000000, Class:  0, CF:0.83501, Len:  1, Fitness_tra: 26
Rule  5: 000c000000, Class:  1, CF:0.942347, Len:  1, Fitness_tra: 23
Rule  6: 0b000000c0, Class:  2, CF:0.99278, Len:  2, Fitness_tra: 2
Rule  7: 0b0000000c, Class:  2, CF:0.996272, Len:  2, Fitness_tra: 1
Rule  8: 0050000000, Class:  4, CF:0.832277, Len:  1, Fitness_tra: 1
Rule  9: 02000000d0, Class:  2, CF:0.997115, Len:  2, Fitness_tra: 1
Rule 10: 000000000e, Class:  4, CF:  1, Len:  1, Fitness_tra: 1
Rule 11: 0008200000, Class:  1, CF:0.977517, Len:  2, Fitness_tra: 1
Rule 12: 5000000000, Class:  3, CF:  1, Len:  1, Fitness_tra: 1
Rule 13: c300000000, Class:  3, CF:  1, Len:  2, Fitness_tra: 1
Rule 14: 0000000e00, Class:  2, CF:  1, Len:  1, Fitness_tra: 1
Rule 15: 000c4d0000, Class:  1, CF:0.998314, Len:  3, Fitness_tra: 0
Rule 16: 777481477b, Class:  2, CF:0.430973, Len: 10, Fitness_tra: 0
Rule 17: 71418144b1, Class:  2, CF:0.496634, Len: 10, Fitness_tra: 0
Rule 18: 4542117b4b, Class:  4, CF:0.741301, Len: 10, Fitness_tra: 0
Rule 19: 0000200000, Class:  0, CF:0.653312, Len:  1, Fitness_tra: 0
Rule 20: 151b297447, Class:  1, CF:0.0913198, Len: 10, Fitness_tra: 0
Rule 21: 257413b144, Class:  4, CF:0.770146, Len: 10, Fitness_tra: 0
Rule 22: 171b111114, Class:  0, CF:0.981215, Len: 10, Fitness_tra: 0
Rule 23: 11bb43224b, Class:  4, CF:0.495669, Len: 10, Fitness_tra: 0
Rule 24: 114bc3b117, Class:  0, CF:0.0576584, Len: 10, Fitness_tra: 0
Rule 25: b477111211, Class:  4, CF:0.00471049, Len: 10, Fitness_tra: 0
Rule 26: 0000000000, Class:  0, CF:0.795751, Len:  0, Fitness_tra: 0
Rule 27: 2517894244, Class:  1, CF:0.112483, Len: 10, Fitness_tra: 0
Rule 28: 4b27891417, Class:  2, CF:0.629398, Len: 10, Fitness_tra: 0
Rule 29: 12111f1272, Class:  4, CF:0.997833, Len: 10, Fitness_tra: 0
Rule 30: 72118141b4, Class:  0, CF:0.000675855, Len: 10, Fitness_tra: 0
Rule 31: 0000000000, Class:  0, CF:0.795751, Len:  0, Fitness_tra: 0
Rule 32: 42b24322b1, Class:  4, CF:0.868489, Len: 10, Fitness_tra: 0
Rule 33: 24b12a1744, Class:  4, CF:0.986803, Len: 10, Fitness_tra: 0
Rule 34: 78172642b7, Class:  4, CF:0.997485, Len: 10, Fitness_tra: 0
Rule 35: 121b132771, Class:  4, CF:0.208781, Len: 10, Fitness_tra: 0
Rule 36: 222b137722, Class:  4, CF:0.997131, Len: 10, Fitness_tra: 0
Rule 37: 24448f4124, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 38: 127b56b127, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 39: bd2211b127, Class:  4, CF:0.520793, Len: 10, Fitness_tra: 0
Rule 40: b77283b744, Class:  0, CF:0.996283, Len: 10, Fitness_tra: 0
Rule 41: 7441162171, Class:  4, CF:0.990015, Len: 10, Fitness_tra: 0
Rule 42: 72472f7421, Class:  4, CF:0.997242, Len: 10, Fitness_tra: 0
Rule 43: 1cb1ce2412, Class:  0, CF:0.364542, Len: 10, Fitness_tra: 0
Rule 44: 7127857224, Class:  2, CF:0.837394, Len: 10, Fitness_tra: 0
Rule 45: 1122817414, Class:  0, CF:0.120051, Len: 10, Fitness_tra: 0
Rule 46: 2c472112b4, Class:  4, CF:0.00211537, Len: 10, Fitness_tra: 0
Rule 47: 712116b411, Class:  4, CF:0.972592, Len: 10, Fitness_tra: 0
Rule 48: 41b48324b7, Class:  0, CF:0.990777, Len: 10, Fitness_tra: 0
Rule 49: bb2b1f2117, Class:  4, CF:0.950919, Len: 10, Fitness_tra: 0
Rule 50: 1774c121b1, Class:  0, CF:0.747518, Len: 10, Fitness_tra: 0
Rule 51: b211261714, Class:  4, CF:0.950256, Len: 10, Fitness_tra: 0
Rule 52: 1217157124, Class:  0, CF:0.756841, Len: 10, Fitness_tra: 0
Rule 53: 12115a1bb1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 54: 1244881722, Class:  0, CF:0.445253, Len: 10, Fitness_tra: 0
Rule 55: 744b11b24b, Class:  4, CF:0.229894, Len: 10, Fitness_tra: 0
Rule 56: 21241f1412, Class:  4, CF:0.999657, Len: 10, Fitness_tra: 0
Rule 57: 0000000000, Class:  0, CF:0.795751, Len:  0, Fitness_tra: 0
Rule 58: b2b44d2242, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 59: 4544137717, Class:  4, CF:0.984307, Len: 10, Fitness_tra: 0
Rule 60: b877127241, Class:  4, CF:  0, Len:  0, Fitness_tra: 0
Rule 61: b1711c7711, Class:  0, CF:0.143732, Len: 10, Fitness_tra: 0
Rule 62: 12118e44b1, Class:  1, CF:0.0608402, Len: 10, Fitness_tra: 0
Rule 63: 1121a37b4b, Class:  4, CF:0.99588, Len: 10, Fitness_tra: 0
Rule 64: 18222e114b, Class:  0, CF:0.817134, Len: 10, Fitness_tra: 0
Rule 65: 147b8fb217, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 66: 17b1c14b14, Class:  0, CF:0.412065, Len: 10, Fitness_tra: 0
Rule 67: 12b42171b1, Class:  1, CF:0.437832, Len: 10, Fitness_tra: 0
Rule 68: 4bb7c54227, Class:  2, CF:0.905985, Len: 10, Fitness_tra: 0
Rule 69: 41b786b121, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 70: 2c47c14121, Class:  0, CF:0.577659, Len: 10, Fitness_tra: 0
Rule 71: 41281cb77b, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 72: 0000000000, Class:  0, CF:0.795751, Len:  0, Fitness_tra: 0
Rule 73: 22274db274, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 74: 477251b214, Class:  2, CF:0.730489, Len: 10, Fitness_tra: 0
Rule 75: 7244734b7b, Class:  4, CF:0.853772, Len: 10, Fitness_tra: 0
Rule 76: b121131144, Class:  4, CF:0.888168, Len: 10, Fitness_tra: 0
Rule 77: 0000000000, Class:  0, CF:0.795751, Len:  0, Fitness_tra: 0
Rule 78: 1c2b7e1711, Class:  0, CF:0.994016, Len: 10, Fitness_tra: 0
Rule 79: 2771131217, Class:  4, CF:0.802353, Len: 10, Fitness_tra: 0
Rule 80: 0000000000, Class:  0, CF:0.795751, Len:  0, Fitness_tra: 0
Rule 81: 0d000e0000, Class:  0, CF:0.210959, Len:  2, Fitness_tra: 0
Rule 82: 0000000000, Class:  0, CF:0.795751, Len:  0, Fitness_tra: 0
Rule 83: 1bb1617171, Class:  4, CF:  0, Len:  0, Fitness_tra: 0
Rule 84: 77211a4112, Class:  4, CF:0.967006, Len: 10, Fitness_tra: 0
Rule 85: 0000000000, Class:  0, CF:0.795751, Len:  0, Fitness_tra: 0
Rule 86: 2274312b11, Class:  4, CF:0.735752, Len: 10, Fitness_tra: 0
Rule 87: b8411a4271, Class:  4, CF:0.999238, Len: 10, Fitness_tra: 0
Rule 88: 0000000000, Class:  0, CF:0.795751, Len:  0, Fitness_tra: 0
Rule 89: 0000040000, Class:  0, CF:0.839001, Len:  1, Fitness_tra: 98
Rule 90: 0000000000, Class:  0, CF:0.795751, Len:  0, Fitness_tra: 0
Rule 91: 4000d00017, Class:  2, CF:0.153076, Len:  4, Fitness_tra: 0
Rule 92: 0027890400, Class:  0, CF:0.371794, Len:  5, Fitness_tra: 0
Rule 93: 101b590030, Class:  1, CF:0.874398, Len:  6, Fitness_tra: 3
Rule 94: 4b00107700, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 95: 0000003e00, Class:  2, CF:  1, Len:  2, Fitness_tra: 0
Rule 96: 00000e7020, Class:  0, CF:0.0324982, Len:  3, Fitness_tra: 0
Rule 97: 700e01400e, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 98: 010b03004b, Class:  0, CF:0.40005, Len:  5, Fitness_tra: 0
Rule 99: 0030000000, Class:  0, CF:0.800314, Len:  1, Fitness_tra: 1677
Rule100: 0440000470, Class:  4, CF:  0, Len:  0, Fitness_tra: 0
------Current------
Miss_rate(tra)	:9.38999
------Result------
Miss_rate(tra)	:9.38999
Miss_rate(tst)	:9.58904
ARL				:6.92857

------Generation 5000------
Rule  1: 0030000000, Class:  0, CF:0.800314, Len:  1, Fitness_tra: 1678
Rule  2: 0000000000, Class:  0, CF:0.795751, Len:  0, Fitness_tra: 1187
Rule  3: 0000080000, Class:  0, CF:0.907536, Len:  1, Fitness_tra: 396
Rule  4: 0000080a00, Class:  0, CF:0.916306, Len:  2, Fitness_tra: 135
Rule  5: 0000040000, Class:  0, CF:0.839001, Len:  1, Fitness_tra: 98
Rule  6: 0b00000000, Class:  0, CF:0.83501, Len:  1, Fitness_tra: 26
Rule  7: 000c000000, Class:  1, CF:0.942347, Len:  1, Fitness_tra: 23
Rule  8: 101b590030, Class:  1, CF:0.874398, Len:  6, Fitness_tra: 3
Rule  9: 0b000000c0, Class:  2, CF:0.99278, Len:  2, Fitness_tra: 2
Rule 10: 0050000000, Class:  4, CF:0.832277, Len:  1, Fitness_tra: 1
Rule 11: 0008200000, Class:  1, CF:0.977517, Len:  2, Fitness_tra: 1
Rule 12: 5000000000, Class:  3, CF:  1, Len:  1, Fitness_tra: 1
Rule 13: c300000000, Class:  3, CF:  1, Len:  2, Fitness_tra: 1
Rule 14: 0000000e00, Class:  2, CF:  1, Len:  1, Fitness_tra: 1
Rule 15: 0b0000000c, Class:  2, CF:0.996272, Len:  2, Fitness_tra: 1
