------Generation 0------
Rule  1: 58877175481bc21282, Class:  0, CF:  1, Len: 18, Fitness_tra: 0
Rule 68: 00000d000000003000, Class:  0, CF:0.690987, Len:  2, Fitness_tra: 0
Rule 69: 000000000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 70: 82142b292112852121, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 71: 000000000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 72: 1292124142421228e3, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 73: 0c00b0000000000000, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 74: 000000000500000000, Class:  3, CF:  0, Len:  0, Fitness_tra: 0
Rule 75: 9111413459111c1111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 76: 000000060000000800, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 77: 000000000000000070, Class:  3, CF:  0, Len:  0, Fitness_tra: 0
Rule 78: 000000000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 79: 161114129113111159, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 80: 0000b0000000d00000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 81: 000000002000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 82: 000000000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 83: 000000000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 84: 000000000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 85: 000000000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 86: 00000000000000d000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 87: 00e080004040000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 88: 000000000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 89: 000000005000000000, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 90: 0700000004b040e000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 91: 00000c000a00000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 92: e87000000800000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 93: 0090000d000005000a, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 94: 000000009000000008, Class:  3, CF:0.0486125, Len:  2, Fitness_tra: 0
Rule 95: 009000000009020000, Class:  2, CF:0.985384, Len:  3, Fitness_tra: 0
Rule 96: 000000000000d00d00, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 97: 0000000d0000000d00, Class:  3, CF:0.0824532, Len:  2, Fitness_tra: 0
Rule 98: 009000000000b00008, Class:  3, CF:0.143563, Len:  3, Fitness_tra: 0
Rule 99: 00b100004000000090, Class:  2, CF:0.0615066, Len:  4, Fitness_tra: 0
Rule100: 90b000004040003000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
------Current------
Miss_rate(tra)	:26.5306
------Result------
Miss_rate(tra)	:26.5306
Miss_rate(tst)	:32.1429
ARL				:3.06849

------Generation 3000------
Rule  1: a00000000c00000000, Class:  2, CF:0.905241, Len:  2, Fitness_tra: 33
Rule  2: 00000000050b00000c, Class:  0, CF:0.673361, Len:  3, Fitness_tra: 30
Rule  3: 000000000e00000000, Class:  3, CF:0.618343, Len:  1, Fitness_tra: 27
Rule  4: 0000000d00000000d0, Class:  0, CF:0.444542, Len:  2, Fitness_tra: 19
Rule  5: 0007c0000000000000, Class:  2, CF:0.654744, Len:  2, Fitness_tra: 16
Rule  6: 0000000d0000000008, Class:  0, CF:0.37484, Len:  2, Fitness_tra: 17
Rule  7: 50000000000000000d, Class:  1, CF:0.3825, Len:  2, Fitness_tra: 16
Rule  8: 88c07000000c000000, Class:  2, CF:0.741103, Len:  5, Fitness_tra: 11
Rule  9: 000000090000000000, Class:  0, CF:0.391007, Len:  1, Fitness_tra: 15
Rule 10: 900000000040000000, Class:  1, CF:0.450885, Len:  2, Fitness_tra: 11
Rule 11: 005000009000000000, Class:  2, CF:  1, Len:  2, Fitness_tra: 11
Rule 12: 000300000000003b03, Class:  2, CF:0.115811, Len:  4, Fitness_tra: 10
Rule 13: 00020000000d00000c, Class:  3, CF:0.212145, Len:  3, Fitness_tra: 7
Rule 14: 07b000004000003000, Class:  2, CF:0.336854, Len:  4, Fitness_tra: 6
Rule 15: 0020000040000c0000, Class:  2, CF:0.604907, Len:  3, Fitness_tra: 6
Rule 16: 500000d00000000003, Class:  2, CF:0.84682, Len:  3, Fitness_tra: 6
Rule 17: 000000000000d03b08, Class:  1, CF:0.171634, Len:  4, Fitness_tra: 6
Rule 18: 0070000040000030d0, Class:  2, CF:0.277544, Len:  4, Fitness_tra: 6
Rule 19: 000000d0000000c003, Class:  2, CF:0.785778, Len:  3, Fitness_tra: 5
Rule 20: e00000000800000000, Class:  1, CF:0.569913, Len:  2, Fitness_tra: 5
Rule 21: 000000d00000005000, Class:  1, CF:0.647267, Len:  2, Fitness_tra: 5
Rule 22: 0e0000800000000000, Class:  3, CF:0.228313, Len:  2, Fitness_tra: 5
Rule 23: 00d00000000c00000d, Class:  1, CF:0.10962, Len:  3, Fitness_tra: 5
Rule 24: 800000006000000070, Class:  0, CF:0.578726, Len:  3, Fitness_tra: 6
Rule 25: 00b100004000000030, Class:  2, CF:0.226511, Len:  4, Fitness_tra: 4
Rule 26: 00020000000d000003, Class:  2, CF:0.824729, Len:  3, Fitness_tra: 4
Rule 27: 009000000040b00008, Class:  3, CF:0.172695, Len:  4, Fitness_tra: 4
Rule 28: 000000000000d0d000, Class:  1, CF:0.4091, Len:  2, Fitness_tra: 4
Rule 29: 0e000000000c000000, Class:  3, CF:0.272968, Len:  2, Fitness_tra: 4
Rule 30: 0000000000000a0900, Class:  1, CF:0.117251, Len:  2, Fitness_tra: 3
Rule 31: b0000000000c000000, Class:  3, CF:0.17251, Len:  2, Fitness_tra: 3
Rule 32: 00b000004000003000, Class:  2, CF:0.21614, Len:  3, Fitness_tra: 3
Rule 33: 0070b0b070000000d0, Class:  2, CF:0.20359, Len:  5, Fitness_tra: 3
Rule 34: 0c0500000000000000, Class:  0, CF:0.70477, Len:  2, Fitness_tra: 3
Rule 35: 00c00000b000000d99, Class:  3, CF:0.917727, Len:  5, Fitness_tra: 3
Rule 36: a0000000000000d000, Class:  3, CF:0.431953, Len:  2, Fitness_tra: 3
Rule 37: 8000010a0000000074, Class:  3, CF:0.0678245, Len:  5, Fitness_tra: 3
Rule 38: a00000000300000804, Class:  3, CF:0.692709, Len:  4, Fitness_tra: 3
Rule 39: 8870710070000001d0, Class:  2, CF:0.730371, Len:  8, Fitness_tra: 0
Rule 40: a00000090000000010, Class:  3, CF:0.665525, Len:  3, Fitness_tra: 2
Rule 41: 0000000000b00039d0, Class:  1, CF:0.510075, Len:  4, Fitness_tra: 2
Rule 42: 00000000000000e800, Class:  1, CF:0.86927, Len:  2, Fitness_tra: 2
Rule 43: 000000b00000000900, Class:  1, CF:0.187442, Len:  2, Fitness_tra: 2
Rule 44: 00900000004000000a, Class:  2, CF:  1, Len:  3, Fitness_tra: 2
Rule 45: 0000000d0000bcd000, Class:  1, CF:0.343378, Len:  4, Fitness_tra: 0
Rule 46: 8c00b0000008000900, Class:  3, CF:0.314464, Len:  5, Fitness_tra: 2
Rule 47: 000000000040000d90, Class:  3, CF:0.595182, Len:  3, Fitness_tra: 2
Rule 48: 0000000005c000000d, Class:  1, CF:0.271037, Len:  3, Fitness_tra: 2
Rule 49: b0000000000c900000, Class:  3, CF:0.584393, Len:  3, Fitness_tra: 2
Rule 50: 600001000300000814, Class:  3, CF:0.253289, Len:  6, Fitness_tra: 2
Rule 51: 000060b00000000e00, Class:  1, CF:0.356559, Len:  3, Fitness_tra: 1
Rule 52: 00000c00000000000d, Class:  0, CF:  1, Len:  2, Fitness_tra: 1
Rule 53: 00b000004000000000, Class:  2, CF:0.0773572, Len:  2, Fitness_tra: 1
Rule 54: 0a00c0000000000000, Class:  2, CF:  1, Len:  2, Fitness_tra: 1
Rule 55: 0000c0000000050000, Class:  2, CF:0.89433, Len:  2, Fitness_tra: 1
Rule 56: 000c00000000065000, Class:  1, CF:0.478973, Len:  3, Fitness_tra: 2
Rule 57: 0001000e0000000008, Class:  0, CF:0.641174, Len:  3, Fitness_tra: 1
Rule 58: 00000000e00e000000, Class:  2, CF:  1, Len:  2, Fitness_tra: 1
Rule 59: 00c000090000000000, Class:  0, CF:0.431009, Len:  2, Fitness_tra: 1
Rule 60: d4b000004000000000, Class:  2, CF:0.740426, Len:  4, Fitness_tra: 1
Rule 61: 04000000000000e000, Class:  1, CF:0.219368, Len:  2, Fitness_tra: 1
Rule 62: 000000d0000000d000, Class:  1, CF:0.425855, Len:  2, Fitness_tra: 1
Rule 63: 00000c000c00000000, Class:  2, CF:0.582569, Len:  2, Fitness_tra: 1
Rule 64: 0070b0000000033e00, Class:  1, CF:0.620499, Len:  5, Fitness_tra: 1
Rule 65: 00080000004000000a, Class:  2, CF:  1, Len:  3, Fitness_tra: 1
Rule 66: 00000d000000000000, Class:  0, CF:0.647059, Len:  1, Fitness_tra: 1
Rule 67: 5800000000000000cd, Class:  1, CF:0.48514, Len:  4, Fitness_tra: 1
Rule 68: 0000c0000000000000, Class:  2, CF:0.353801, Len:  1, Fitness_tra: 1
Rule 69: 00000c000000000000, Class:  2, CF:0.277778, Len:  1, Fitness_tra: 1
Rule 70: 500000400000000003, Class:  2, CF:0.746485, Len:  3, Fitness_tra: 1
Rule 71: 105047010202200030, Class:  3, CF:0.0977626, Len:  9, Fitness_tra: 1
Rule 72: 00000e000000003008, Class:  0, CF:  1, Len:  3, Fitness_tra: 1
Rule 73: 900000000040000708, Class:  1, CF:0.629385, Len:  4, Fitness_tra: 1
Rule 74: a00000000300000000, Class:  3, CF:0.108371, Len:  2, Fitness_tra: 1
Rule 75: 50c07000000c000004, Class:  2, CF:0.798751, Len:  5, Fitness_tra: 1
Rule 76: 0c05b0000000000000, Class:  3, CF:0.906253, Len:  3, Fitness_tra: 1
Rule 77: 0a0000000040000d00, Class:  3, CF:0.0164637, Len:  3, Fitness_tra: 0
Rule 78: 000000000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 79: 161114129113111159, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 80: 0000b0000000d00000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 81: 00e000000000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 82: 000000000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 83: 000000002000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 84: 000000000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 85: 000000000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 86: 000000000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 87: 00000c000000000000, Class:  2, CF:0.277778, Len:  0, Fitness_tra: 0
Rule 88: 00000000000000f000, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 89: 000000000000000900, Class:  1, CF:0.0159444, Len:  1, Fitness_tra: 0
Rule 90: 00000b000000070000, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 91: 0600000d000000d060, Class:  1, CF:0.484618, Len:  4, Fitness_tra: 3
Rule 92: b0000a000008000d00, Class:  3, CF:0.385642, Len:  4, Fitness_tra: 0
Rule 93: 8c00b0000008000000, Class:  3, CF:  0, Len:  0, Fitness_tra: 0
Rule 94: 0070b0d02000035e00, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 95: 000000000040000090, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 96: 0000c00d0000000000, Class:  0, CF:0.351724, Len:  2, Fitness_tra: 0
Rule 97: 0e080000004000000a, Class:  2, CF:  1, Len:  4, Fitness_tra: 0
Rule 98: e00000009000000007, Class:  2, CF:  1, Len:  3, Fitness_tra: 0
Rule 99: 0005000b0000000000, Class:  3, CF:  0, Len:  0, Fitness_tra: 0
Rule100: 0870700000000000d0, Class:  2, CF:0.513531, Len:  4, Fitness_tra: 7
------Current------
Miss_rate(tra)	:25.2551
------Result------
Miss_rate(tra)	:25.2551
Miss_rate(tst)	:28.5714
ARL				:3.03571

------Generation 4000------
Rule  1: a00000000c00000000, Class:  2, CF:0.905241, Len:  2, Fitness_tra: 33
Rule  2: 00000000050b00000c, Class:  0, CF:0.673361, Len:  3, Fitness_tra: 30
Rule  3: 000000000e00000000, Class:  3, CF:0.618343, Len:  1, Fitness_tra: 27
Rule  4: 0000000d0000000008, Class:  0, CF:0.37484, Len:  2, Fitness_tra: 20
Rule  5: 0000000d00000000d0, Class:  0, CF:0.444542, Len:  2, Fitness_tra: 19
Rule  6: 000000090000000000, Class:  0, CF:0.391007, Len:  1, Fitness_tra: 16
Rule  7: 50000000000000000d, Class:  1, CF:0.3825, Len:  2, Fitness_tra: 15
Rule  8: 00b000b04000000000, Class:  2, CF:0.247219, Len:  3, Fitness_tra: 14
Rule  9: 0007c0000000000000, Class:  2, CF:0.654744, Len:  2, Fitness_tra: 13
Rule 10: 900000000040000000, Class:  1, CF:0.450885, Len:  2, Fitness_tra: 12
Rule 11: 88c07000000c000000, Class:  2, CF:0.741103, Len:  5, Fitness_tra: 12
Rule 12: 005000009000000000, Class:  2, CF:  1, Len:  2, Fitness_tra: 11
Rule 13: 08b070000000000000, Class:  2, CF:0.643769, Len:  3, Fitness_tra: 9
Rule 14: 00020000000d00000c, Class:  3, CF:0.212145, Len:  3, Fitness_tra: 7
Rule 15: 0870700000000000d0, Class:  2, CF:0.513531, Len:  4, Fitness_tra: 6
Rule 16: 000000000000d03b08, Class:  1, CF:0.171634, Len:  4, Fitness_tra: 6
Rule 17: 0070000040000030d0, Class:  2, CF:0.277544, Len:  4, Fitness_tra: 6
Rule 18: 800000006000000070, Class:  0, CF:0.578726, Len:  3, Fitness_tra: 6
Rule 19: 00d00000000c00000d, Class:  1, CF:0.10962, Len:  3, Fitness_tra: 6
Rule 20: 500000d00000000003, Class:  2, CF:0.84682, Len:  3, Fitness_tra: 5
Rule 21: 000000d0000000c003, Class:  2, CF:0.785778, Len:  3, Fitness_tra: 5
Rule 22: e00000000800000000, Class:  1, CF:0.569913, Len:  2, Fitness_tra: 5
Rule 23: 000000d00000005000, Class:  1, CF:0.647267, Len:  2, Fitness_tra: 5
Rule 24: 0e0000800000000000, Class:  3, CF:0.228313, Len:  2, Fitness_tra: 5
Rule 25: 000300000000003b03, Class:  2, CF:0.115811, Len:  4, Fitness_tra: 4
Rule 26: 0020000040000c0000, Class:  2, CF:0.604907, Len:  3, Fitness_tra: 4
Rule 27: 009000000040b00008, Class:  3, CF:0.172695, Len:  4, Fitness_tra: 4
Rule 28: 000000000000d0d000, Class:  1, CF:0.4091, Len:  2, Fitness_tra: 4
Rule 29: 0e000000000c000000, Class:  3, CF:0.272968, Len:  2, Fitness_tra: 4
Rule 30: 00020000000d000003, Class:  2, CF:0.824729, Len:  3, Fitness_tra: 4
Rule 31: a00000000060000c00, Class:  3, CF:0.473301, Len:  3, Fitness_tra: 4
Rule 32: 0000c000000000000d, Class:  2, CF:0.72283, Len:  2, Fitness_tra: 4
Rule 33: 08000080000000000e, Class:  1, CF:0.441491, Len:  3, Fitness_tra: 4
Rule 34: 0070b0b070000000d0, Class:  2, CF:0.20359, Len:  5, Fitness_tra: 4
Rule 35: 07b000004000003000, Class:  2, CF:0.336854, Len:  4, Fitness_tra: 3
Rule 36: 8000010a0000000074, Class:  3, CF:0.0678245, Len:  5, Fitness_tra: 3
Rule 37: b0000000000c000000, Class:  3, CF:0.17251, Len:  2, Fitness_tra: 3
Rule 38: 0600000d000000d060, Class:  1, CF:0.484618, Len:  4, Fitness_tra: 3
Rule 39: 00c00000b000a00d00, Class:  3, CF:0.307377, Len:  4, Fitness_tra: 3
Rule 40: 0c0500000000000000, Class:  0, CF:0.70477, Len:  2, Fitness_tra: 2
Rule 41: 0000000000000a0900, Class:  1, CF:0.117251, Len:  2, Fitness_tra: 2
Rule 42: 00000000000000e800, Class:  1, CF:0.86927, Len:  2, Fitness_tra: 2
Rule 43: 000000b00000000900, Class:  1, CF:0.187442, Len:  2, Fitness_tra: 2
Rule 44: 00900000004000000a, Class:  2, CF:  1, Len:  3, Fitness_tra: 2
Rule 45: 8c00b0000008000900, Class:  3, CF:0.314464, Len:  5, Fitness_tra: 2
Rule 46: 000c00000000065000, Class:  1, CF:0.478973, Len:  3, Fitness_tra: 2
Rule 47: 0000000005c000000d, Class:  1, CF:0.271037, Len:  3, Fitness_tra: 2
Rule 48: b0000000000c900000, Class:  3, CF:0.584393, Len:  3, Fitness_tra: 2
Rule 49: 600001000300000814, Class:  3, CF:0.253289, Len:  6, Fitness_tra: 2
Rule 50: 0000000000b00039d0, Class:  1, CF:0.510075, Len:  4, Fitness_tra: 2
Rule 51: a0000000000000d000, Class:  3, CF:0.431953, Len:  2, Fitness_tra: 2
Rule 52: 000000000040000d90, Class:  3, CF:0.595182, Len:  3, Fitness_tra: 2
Rule 53: 00c00000b000000d99, Class:  3, CF:0.917727, Len:  5, Fitness_tra: 2
Rule 54: 000060b00000000e00, Class:  1, CF:0.356559, Len:  3, Fitness_tra: 1
Rule 55: 00000c00000000000d, Class:  0, CF:  1, Len:  2, Fitness_tra: 1
Rule 56: 0001000e0000000008, Class:  0, CF:0.641174, Len:  3, Fitness_tra: 1
Rule 57: 00000000e00e000000, Class:  2, CF:  1, Len:  2, Fitness_tra: 1
Rule 58: 00c000090000000000, Class:  0, CF:0.431009, Len:  2, Fitness_tra: 1
Rule 59: 04000000000000e000, Class:  1, CF:0.219368, Len:  2, Fitness_tra: 1
Rule 60: 000000d0000000d000, Class:  1, CF:0.425855, Len:  2, Fitness_tra: 1
Rule 61: 00000c000c00000000, Class:  2, CF:0.582569, Len:  2, Fitness_tra: 1
Rule 62: 0070b0000000033e00, Class:  1, CF:0.620499, Len:  5, Fitness_tra: 1
Rule 63: 00080000004000000a, Class:  2, CF:  1, Len:  3, Fitness_tra: 1
Rule 64: 00000d000000000000, Class:  0, CF:0.647059, Len:  1, Fitness_tra: 1
Rule 65: 0000c0000000050000, Class:  2, CF:0.89433, Len:  2, Fitness_tra: 1
Rule 66: 0000c0000000000000, Class:  2, CF:0.353801, Len:  1, Fitness_tra: 1
Rule 67: 00000c000000000000, Class:  2, CF:0.277778, Len:  1, Fitness_tra: 1
Rule 68: 500000400000000003, Class:  2, CF:0.746485, Len:  3, Fitness_tra: 1
Rule 69: a00000000300000804, Class:  3, CF:0.692709, Len:  4, Fitness_tra: 1
Rule 70: 00000e000000003008, Class:  0, CF:  1, Len:  3, Fitness_tra: 1
Rule 71: 900000000040000708, Class:  1, CF:0.629385, Len:  4, Fitness_tra: 1
Rule 72: 000000d0050d00c00c, Class:  3, CF:0.468279, Len:  5, Fitness_tra: 1
Rule 73: 50c07000000c000004, Class:  2, CF:0.798751, Len:  5, Fitness_tra: 1
Rule 74: 0c05b0000000000000, Class:  3, CF:0.906253, Len:  3, Fitness_tra: 1
Rule 75: 0c05000000000c0000, Class:  0, CF:  1, Len:  3, Fitness_tra: 1
Rule 76: 00000000060b00500c, Class:  3, CF:0.0413246, Len:  4, Fitness_tra: 1
Rule 77: a00000090000000010, Class:  3, CF:0.665525, Len:  3, Fitness_tra: 1
Rule 78: 000000000e4000b000, Class:  3, CF:0.672588, Len:  3, Fitness_tra: 1
Rule 79: a00000000300000000, Class:  3, CF:0.108371, Len:  2, Fitness_tra: 1
Rule 80: 0000000600000c0003, Class:  2, CF:  1, Len:  3, Fitness_tra: 1
Rule 81: 0000b0000000000000, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 82: 000000000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 83: 000b00000400000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 84: 000000000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 85: 000000000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 86: 000000000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 87: 000000000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 88: 000000000000000020, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 89: 000000000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 90: 000000000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 91: b001000e0020000500, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 92: 0070000040000030d0, Class:  2, CF:0.277544, Len:  0, Fitness_tra: 0
Rule 93: 00700200b0000030d0, Class:  2, CF:0.00446251, Len:  5, Fitness_tra: 0
Rule 94: 8000078a17c9202154, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 95: 0c9d0002b000b00d09, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 96: 00d000b00040b00008, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 97: 900070000040000000, Class:  1, CF:0.570385, Len:  3, Fitness_tra: 1
Rule 98: 00c000b070000000d3, Class:  2, CF:0.0638189, Len:  5, Fitness_tra: 0
Rule 99: 0007c0000000000000, Class:  2, CF:0.654744, Len:  0, Fitness_tra: 0
Rule100: 000000000000d03b08, Class:  1, CF:0.171634, Len:  0, Fitness_tra: 0
------Current------
Miss_rate(tra)	:24.3622
------Result------
Miss_rate(tra)	:24.3622
Miss_rate(tst)	:27.381
ARL				:2.9759

------Generation 5000------
Rule  1: a00000000c00000000, Class:  2, CF:0.905241, Len:  2, Fitness_tra: 33
Rule  2: 00000000050b00000c, Class:  0, CF:0.673361, Len:  3, Fitness_tra: 29
Rule  3: 000000000e00000000, Class:  3, CF:0.618343, Len:  1, Fitness_tra: 26
Rule  4: 0000000d0000000008, Class:  0, CF:0.37484, Len:  2, Fitness_tra: 20
Rule  5: 0000000d00000000d0, Class:  0, CF:0.444542, Len:  2, Fitness_tra: 20
Rule  6: 000000090000000000, Class:  0, CF:0.391007, Len:  1, Fitness_tra: 19
Rule  7: 50000000000000000d, Class:  1, CF:0.3825, Len:  2, Fitness_tra: 15
Rule  8: 00b000b04000000000, Class:  2, CF:0.247219, Len:  3, Fitness_tra: 14
Rule  9: 0007c0000000000000, Class:  2, CF:0.654744, Len:  2, Fitness_tra: 12
Rule 10: 900000000040000000, Class:  1, CF:0.450885, Len:  2, Fitness_tra: 12
Rule 11: 88c07000000c000000, Class:  2, CF:0.741103, Len:  5, Fitness_tra: 10
Rule 12: 005000009000000000, Class:  2, CF:  1, Len:  2, Fitness_tra: 10
Rule 13: 08b070000000000000, Class:  2, CF:0.643769, Len:  3, Fitness_tra: 10
Rule 14: 00c0000000080000d0, Class:  2, CF:0.898369, Len:  3, Fitness_tra: 9
Rule 15: 00020000000d00000c, Class:  3, CF:0.212145, Len:  3, Fitness_tra: 7
Rule 16: 0870700000000000d0, Class:  2, CF:0.513531, Len:  4, Fitness_tra: 7
Rule 17: 000000000000d03b08, Class:  1, CF:0.171634, Len:  4, Fitness_tra: 6
Rule 18: 0070000040000030d0, Class:  2, CF:0.277544, Len:  4, Fitness_tra: 6
Rule 19: 00d00000000c00000d, Class:  1, CF:0.10962, Len:  3, Fitness_tra: 5
Rule 20: 500000d00000000003, Class:  2, CF:0.84682, Len:  3, Fitness_tra: 5
Rule 21: 000000d0000000c003, Class:  2, CF:0.785778, Len:  3, Fitness_tra: 5
Rule 22: e00000000800000000, Class:  1, CF:0.569913, Len:  2, Fitness_tra: 5
Rule 23: 000000d00000005000, Class:  1, CF:0.647267, Len:  2, Fitness_tra: 5
Rule 24: 0e0000800000000000, Class:  3, CF:0.228313, Len:  2, Fitness_tra: 5
Rule 25: 800000006000000070, Class:  0, CF:0.578726, Len:  3, Fitness_tra: 4
Rule 26: 0020000040000c0000, Class:  2, CF:0.604907, Len:  3, Fitness_tra: 4
Rule 27: 009000000040b00008, Class:  3, CF:0.172695, Len:  4, Fitness_tra: 4
Rule 28: 000000000000d0d000, Class:  1, CF:0.4091, Len:  2, Fitness_tra: 4
Rule 29: 0e000000000c000000, Class:  3, CF:0.272968, Len:  2, Fitness_tra: 4
Rule 30: 00020000000d000003, Class:  2, CF:0.824729, Len:  3, Fitness_tra: 4
Rule 31: a00000000060000c00, Class:  3, CF:0.473301, Len:  3, Fitness_tra: 3
Rule 32: 0000c000000000000d, Class:  2, CF:0.72283, Len:  2, Fitness_tra: 4
Rule 33: 08000080000000000e, Class:  1, CF:0.441491, Len:  3, Fitness_tra: 4
Rule 34: 0070b0b070000000d0, Class:  2, CF:0.20359, Len:  5, Fitness_tra: 4
Rule 35: 8c0000000000000060, Class:  0, CF:0.877996, Len:  3, Fitness_tra: 4
Rule 36: 000300000000003b03, Class:  2, CF:0.115811, Len:  4, Fitness_tra: 4
Rule 37: 000000b00000000900, Class:  1, CF:0.187442, Len:  2, Fitness_tra: 4
Rule 38: b08000000000000908, Class:  3, CF:0.338371, Len:  4, Fitness_tra: 3
Rule 39: 00c00000b000a00d00, Class:  3, CF:0.307377, Len:  4, Fitness_tra: 3
Rule 40: 0600000d000000d060, Class:  1, CF:0.484618, Len:  4, Fitness_tra: 3
Rule 41: 8000010a0000000074, Class:  3, CF:0.0678245, Len:  5, Fitness_tra: 3
Rule 42: 07b000004000003000, Class:  2, CF:0.336854, Len:  4, Fitness_tra: 4
Rule 43: 00003007000000000e, Class:  1, CF:0.0836018, Len:  3, Fitness_tra: 2
Rule 44: b0000000000c000000, Class:  3, CF:0.17251, Len:  2, Fitness_tra: 2
Rule 45: 8c00b0000008000900, Class:  3, CF:0.314464, Len:  5, Fitness_tra: 2
Rule 46: 000c00000000065000, Class:  1, CF:0.478973, Len:  3, Fitness_tra: 2
Rule 47: 0000000005c000000d, Class:  1, CF:0.271037, Len:  3, Fitness_tra: 2
Rule 48: b0000000000c900000, Class:  3, CF:0.584393, Len:  3, Fitness_tra: 2
Rule 49: 600001000300000814, Class:  3, CF:0.253289, Len:  6, Fitness_tra: 2
Rule 50: 0000000000b00039d0, Class:  1, CF:0.510075, Len:  4, Fitness_tra: 2
Rule 51: a0000000000000d000, Class:  3, CF:0.431953, Len:  2, Fitness_tra: 2
Rule 52: 000000000040000d90, Class:  3, CF:0.595182, Len:  3, Fitness_tra: 2
