------Generation 0------
Rule  1: 5a6124e4931152111d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule  8: 002010a00000300100, Class:  0, CF:0.366049, Len:  5, Fitness_tra: 0
Rule  9: 050000080020000000, Class:  0, CF:0.760626, Len:  3, Fitness_tra: 16
Rule 10: 000000050000000000, Class:  0, CF:0.0942606, Len:  1, Fitness_tra: -9
Rule 11: 1204010000a700002c, Class:  0, CF:0.176291, Len:  8, Fitness_tra: 9
Rule 12: 1001070042a4000208, Class:  0, CF:0.623219, Len:  9, Fitness_tra: 7
Rule 13: 12040100200700001e, Class:  1, CF:0.339343, Len:  8, Fitness_tra: 7
Rule 14: 049004000170d00000, Class:  1, CF:0.282229, Len:  6, Fitness_tra: 5
Rule 15: 050600003500000000, Class:  0, CF:0.999547, Len:  4, Fitness_tra: 5
Rule 16: 12102010c201100051, Class:  2, CF:0.501981, Len: 11, Fitness_tra: 4
Rule 17: 0000e0000000000000, Class:  0, CF:0.720538, Len:  1, Fitness_tra: 3
Rule 18: 00300000bd70000000, Class:  0, CF:  1, Len:  4, Fitness_tra: 0
Rule 19: 00000000b0009a0000, Class:  1, CF:0.22633, Len:  3, Fitness_tra: 3
Rule 20: d09000000d00400000, Class:  1, CF:0.104324, Len:  4, Fitness_tra: 2
Rule 21: 028010010104500050, Class:  2, CF:0.171193, Len:  8, Fitness_tra: 2
Rule 22: 001001500001171050, Class:  2, CF:0.402536, Len:  8, Fitness_tra: 2
Rule 23: 00000c000000070000, Class:  2, CF:0.606061, Len:  2, Fitness_tra: 2
Rule 24: d49004c00100100010, Class:  1, CF:0.155637, Len:  8, Fitness_tra: 1
Rule 25: d00000c04100000006, Class:  2, CF:  1, Len:  5, Fitness_tra: 1
Rule 26: 402080000000000000, Class:  0, CF:0.874433, Len:  3, Fitness_tra: 1
Rule 27: 002110a00000300120, Class:  0, CF:0.550477, Len:  7, Fitness_tra: 0
Rule 28: d0d0000801c0021110, Class:  1, CF:0.13296, Len:  9, Fitness_tra: 1
Rule 29: 00000000e00e000000, Class:  2, CF:  1, Len:  2, Fitness_tra: 1
Rule 30: 0000000e0000000000, Class:  0, CF:0.193522, Len:  1, Fitness_tra: 0
Rule 31: 1152c1cd48c4c11119, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 32: 00e000000000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 33: 931121323111a511c1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 34: 000000000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 35: 121144111212122252, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 36: 003000000400000000, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 37: 000000000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 38: 258142cd15221c5112, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 39: 3661441413e1121c11, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 40: 54d584c811cc121111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 41: 513d4c315311328121, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 42: 513d2c92135512d21d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 43: 00000000000000d000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 44: 000000000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 45: 255121cd4222224211, Class:  0, CF:  1, Len: 18, Fitness_tra: 0
Rule 46: 000000000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 47: d005008d808c00000e, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 48: 1111211dc111523251, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 49: 000000000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 50: 0000007e7d0b000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 51: 000000000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 52: 281c241518cc872111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 53: 000000000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 54: 00000000d00d000000, Class:  3, CF:  0, Len:  0, Fitness_tra: 0
Rule 55: 090000000000000000, Class:  3, CF:  0, Len:  0, Fitness_tra: 0
Rule 56: 000000000000070000, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 57: 000000000000000805, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 58: 000000002000000090, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 59: 500000000000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 60: 122421412247241112, Class:  3, CF:  0, Len:  0, Fitness_tra: 0
Rule 61: 000000004000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 62: 551181511d81141255, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 63: 000000000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 64: 000000000000800000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 65: 090800000000000000, Class:  3, CF:  0, Len:  0, Fitness_tra: 0
Rule 66: 582b2b852111811127, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 67: d158c12941c2242891, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 68: 82141b217141141136, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 69: c1d1481155cc882211, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 70: d59cc2cd4321241811, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 71: 020000000000000000, Class:  3, CF:  0, Len:  0, Fitness_tra: 0
Rule 72: 18912125228c121553, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 73: 51d52111c841122531, Class:  1, CF:0.302642, Len: 18, Fitness_tra: 0
Rule 74: 13358151155d321111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 75: 85224719c584121142, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 76: 0000008d008c000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 77: 0000c0000000000000, Class:  2, CF:0.438078, Len:  1, Fitness_tra: 0
Rule 78: 030000000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 79: 000000000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 80: 551c148281cc28158d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 81: 000000000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 82: 0bc000000000000000, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 83: 000b000000b0000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 84: 000000000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 85: 000000000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 86: 0a0000000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 87: 0440c0000000000000, Class:  2, CF:0.481662, Len:  3, Fitness_tra: 3
Rule 88: 00000000000000f000, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 89: 000000000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 90: 000000000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 91: 0000008d000c900000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 92: 8000ac000120070000, Class:  0, CF:  1, Len:  6, Fitness_tra: 0
Rule 93: 00b00000b000000800, Class:  3, CF:  0, Len:  0, Fitness_tra: 0
Rule 94: 00b000b0b000001000, Class:  2, CF:0.321768, Len:  4, Fitness_tra: 64
Rule 95: 550c008081051a100d, Class:  1, CF:0.397105, Len: 11, Fitness_tra: 0
Rule 96: 021144103502100202, Class:  0, CF:0.725228, Len: 12, Fitness_tra: 2
Rule 97: 552584828bc0e80000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 98: 000100050000000120, Class:  0, CF:0.435705, Len:  4, Fitness_tra: 55
Rule 99: 10012125228c071003, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule100: 000000002007000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
------Current------
Miss_rate(tra)	:33.7563
------Result------
Miss_rate(tra)	:33.7563
Miss_rate(tst)	:43.5294
ARL				:5.38462

------Generation 2000------
Rule  1: 00b000b0b000001000, Class:  2, CF:0.321768, Len:  4, Fitness_tra: 68
Rule  2: 000600003500000000, Class:  0, CF:0.999802, Len:  3, Fitness_tra: 45
Rule  3: 7000000600000000b0, Class:  3, CF:0.609119, Len:  3, Fitness_tra: 36
Rule  4: 1000000002a0000008, Class:  0, CF:0.493348, Len:  4, Fitness_tra: 29
Rule  5: 000100050000000120, Class:  0, CF:0.435705, Len:  4, Fitness_tra: 22
Rule  6: 000000e00000000000, Class:  2, CF:0.998029, Len:  1, Fitness_tra: 17
Rule  7: 049004000170d00000, Class:  1, CF:0.282229, Len:  6, Fitness_tra: 15
Rule  8: e20100000000000000, Class:  1, CF:0.340486, Len:  3, Fitness_tra: 14
Rule  9: 00e00000000000d000, Class:  1, CF:0.529148, Len:  2, Fitness_tra: 14
Rule 10: 0000c0000000000000, Class:  2, CF:0.438078, Len:  1, Fitness_tra: 11
Rule 11: 0000c000000000000d, Class:  2, CF:0.753106, Len:  2, Fitness_tra: 9
Rule 12: c0900400000000c020, Class:  3, CF:0.216986, Len:  5, Fitness_tra: 8
Rule 13: 00000000000c00000e, Class:  1, CF:0.441313, Len:  2, Fitness_tra: 8
Rule 14: 020004011202122202, Class:  1, CF:0.0221157, Len: 11, Fitness_tra: 7
Rule 15: 12102010c201100051, Class:  2, CF:0.501981, Len: 11, Fitness_tra: 7
Rule 16: c29404100270200022, Class:  3, CF:0.135024, Len: 11, Fitness_tra: 6
Rule 17: 000070004000000006, Class:  2, CF:0.546209, Len:  3, Fitness_tra: 6
Rule 18: 000000009000000000, Class:  2, CF:  1, Len:  1, Fitness_tra: 4
Rule 19: 000110a00000000000, Class:  0, CF:0.185315, Len:  3, Fitness_tra: 4
Rule 20: 0001000ea000000100, Class:  0, CF:0.319049, Len:  4, Fitness_tra: 3
Rule 21: 00000000b0009a0000, Class:  1, CF:0.22633, Len:  3, Fitness_tra: 3
Rule 22: 0000e0000000000000, Class:  0, CF:0.720538, Len:  1, Fitness_tra: 3
Rule 23: 120020b0ca01100001, Class:  1, CF:0.254979, Len:  9, Fitness_tra: 3
Rule 24: 0200012020804a1003, Class:  3, CF:0.278802, Len:  9, Fitness_tra: 3
Rule 25: 00e00000040000d000, Class:  1, CF:0.635311, Len:  3, Fitness_tra: 2
Rule 26: b000000600000000b0, Class:  3, CF:0.761165, Len:  3, Fitness_tra: 2
Rule 27: 000080000000000000, Class:  0, CF:0.73079, Len:  1, Fitness_tra: 2
Rule 28: 00000c000000070000, Class:  2, CF:0.606061, Len:  2, Fitness_tra: 2
Rule 29: 0440c0000000000000, Class:  2, CF:0.481662, Len:  3, Fitness_tra: 2
Rule 30: 129404000270200002, Class:  3, CF:0.0321316, Len:  9, Fitness_tra: 1
Rule 31: 00b00000b000000000, Class:  2, CF:0.0644641, Len:  2, Fitness_tra: 1
Rule 32: d00000c04100000006, Class:  2, CF:  1, Len:  5, Fitness_tra: 1
Rule 33: 00000000e00e000000, Class:  2, CF:  1, Len:  2, Fitness_tra: 1
Rule 34: 100107000204500400, Class:  3, CF:0.00269912, Len:  7, Fitness_tra: 1
Rule 35: 00000200b00440000e, Class:  1, CF:0.082123, Len:  5, Fitness_tra: 1
Rule 36: 001001500001171050, Class:  2, CF:0.402536, Len:  8, Fitness_tra: 1
Rule 37: 800217130580100000, Class:  3, CF:0.0983216, Len:  9, Fitness_tra: 1
Rule 38: 00a00000000000d600, Class:  1, CF:0.398794, Len:  3, Fitness_tra: 0
Rule 39: a0007000400000d000, Class:  3, CF:0.760494, Len:  4, Fitness_tra: 1
Rule 40: 020000004100501050, Class:  2, CF:0.129298, Len:  6, Fitness_tra: 0
Rule 41: 513d2c92135512d21d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 42: 00000000000000d000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 43: 000000000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 44: 255121cd4222224211, Class:  0, CF:  1, Len: 18, Fitness_tra: 0
Rule 45: 000000000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 46: d005008d808c00000e, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 47: 1111211dc111523251, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 48: 000000000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 49: 0000007e7d0b000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 50: 000000000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 51: 281c241518cc872111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 52: 000000000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 53: 00000000d00d000000, Class:  3, CF:  0, Len:  0, Fitness_tra: 0
Rule 54: 090000000000000000, Class:  3, CF:  0, Len:  0, Fitness_tra: 0
Rule 55: 000000000000070000, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 56: 000000000000000805, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 57: 000000002000000090, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 58: 500000000000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 59: 122421412247241112, Class:  3, CF:  0, Len:  0, Fitness_tra: 0
Rule 60: 000000004000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 61: 551181511d81141255, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 62: 000000000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 63: 000000000000800000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 64: 090800000000000000, Class:  3, CF:  0, Len:  0, Fitness_tra: 0
Rule 65: 582b2b852111811127, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 66: d158c12941c2242891, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 67: 82141b217141141136, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 68: c1d1481155cc882211, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 69: d59cc2cd4321241811, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 70: 020000000000000000, Class:  3, CF:  0, Len:  0, Fitness_tra: 0
Rule 71: 18912125228c121553, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 72: 51d52111c841122531, Class:  1, CF:0.302642, Len: 18, Fitness_tra: 0
Rule 73: 13358151155d321111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 74: 85224719c584121142, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 75: 0000008d008c000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 76: 0000c0000000000000, Class:  2, CF:0.438078, Len:  1, Fitness_tra: 0
Rule 77: 030000000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 78: 000000000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 79: 551c148281cc28158d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 80: 000000000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 81: 000000000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 82: 000000000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 83: 020c700d50000b0000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 84: 000000000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 85: 000000003000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 86: 000000000000000030, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 87: 000000000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 88: 000000000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 89: 121112cdc2c2222519, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 90: 000c000000c0800000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 91: d100012940c2242091, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 92: 0000c0004970000000, Class:  1, CF:0.0449449, Len:  4, Fitness_tra: 0
Rule 93: 60050080000000000e, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 94: 00e00000b00000d000, Class:  1, CF:0.459459, Len:  3, Fitness_tra: 0
Rule 95: 00a00002000000d000, Class:  1, CF:0.618035, Len:  3, Fitness_tra: 2
Rule 96: 000100903500000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 97: 000086000200100450, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 98: 12100010020c10000e, Class:  1, CF:0.269637, Len:  8, Fitness_tra: 0
Rule 99: 00a507000b04500600, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule100: 040400010240241000, Class:  3, CF:  0, Len:  0, Fitness_tra: 0
------Current------
Miss_rate(tra)	:27.1574
------Result------
Miss_rate(tra)	:27.1574
Miss_rate(tst)	:40
ARL				:4.95745

------Generation 3000------
Rule  1: 00b000b0b000c00000, Class:  2, CF:0.626441, Len:  4, Fitness_tra: 70
Rule  2: 000600003500000000, Class:  0, CF:0.999802, Len:  3, Fitness_tra: 45
Rule  3: 7000000600000000b0, Class:  3, CF:0.609119, Len:  3, Fitness_tra: 36
Rule  4: 1000000002a0000008, Class:  0, CF:0.493348, Len:  4, Fitness_tra: 28
Rule  5: 000100050000000120, Class:  0, CF:0.435705, Len:  4, Fitness_tra: 19
Rule  6: 000000e00000000000, Class:  2, CF:0.998029, Len:  1, Fitness_tra: 16
Rule  7: e00004000000000000, Class:  1, CF:0.677788, Len:  2, Fitness_tra: 16
Rule  8: 049004000170d00000, Class:  1, CF:0.282229, Len:  6, Fitness_tra: 15
Rule  9: 00e00000000000d000, Class:  1, CF:0.529148, Len:  2, Fitness_tra: 13
Rule 10: 0000c0000000000000, Class:  2, CF:0.438078, Len:  1, Fitness_tra: 10
Rule 11: 00b000b0b000001000, Class:  2, CF:0.321768, Len:  4, Fitness_tra: 10
Rule 12: c0900400000000c020, Class:  3, CF:0.216986, Len:  5, Fitness_tra: 9
Rule 13: 0000c000000000000d, Class:  2, CF:0.753106, Len:  2, Fitness_tra: 9
Rule 14: 020004011202122202, Class:  1, CF:0.0221157, Len: 11, Fitness_tra: 8
Rule 15: c094001000002a0002, Class:  3, CF:0.043845, Len:  7, Fitness_tra: 8
Rule 16: 00000000000c00000e, Class:  1, CF:0.441313, Len:  2, Fitness_tra: 7
Rule 17: 12102010c201100051, Class:  2, CF:0.501981, Len: 11, Fitness_tra: 6
Rule 18: 800000004100000006, Class:  2, CF:0.559427, Len:  4, Fitness_tra: 6
Rule 19: 000110a00000000000, Class:  0, CF:0.185315, Len:  3, Fitness_tra: -2
Rule 20: 000000009000000000, Class:  2, CF:  1, Len:  1, Fitness_tra: 4
Rule 21: 041001000100d71050, Class:  2, CF:0.689972, Len:  8, Fitness_tra: 4
Rule 22: 0200012020804a1003, Class:  3, CF:0.278802, Len:  9, Fitness_tra: 3
Rule 23: 0001000ea000000100, Class:  0, CF:0.319049, Len:  4, Fitness_tra: 3
Rule 24: 0200a62020000a0c23, Class:  3, CF:0.278571, Len:  9, Fitness_tra: 3
Rule 25: 0000e0000000000000, Class:  0, CF:0.720538, Len:  1, Fitness_tra: 3
Rule 26: 00000000b00440d00e, Class:  1, CF:0.327315, Len:  5, Fitness_tra: 3
Rule 27: 00000000b0009a0000, Class:  1, CF:0.22633, Len:  3, Fitness_tra: 3
Rule 28: 000000b0ca00000001, Class:  1, CF:0.336493, Len:  4, Fitness_tra: 3
Rule 29: 0000000600000c00b0, Class:  2, CF:  1, Len:  3, Fitness_tra: 2
Rule 30: 00e00000040000d000, Class:  1, CF:0.635311, Len:  3, Fitness_tra: 2
Rule 31: 0440c0000000000000, Class:  2, CF:0.481662, Len:  3, Fitness_tra: 2
Rule 32: 000080000000000000, Class:  0, CF:0.73079, Len:  1, Fitness_tra: 2
Rule 33: b000000600000000b0, Class:  3, CF:0.761165, Len:  3, Fitness_tra: 2
Rule 34: 00000c000000070000, Class:  2, CF:0.606061, Len:  2, Fitness_tra: 2
Rule 35: 001001500001171050, Class:  2, CF:0.402536, Len:  8, Fitness_tra: 2
Rule 36: 800217130580100000, Class:  3, CF:0.0983216, Len:  9, Fitness_tra: 2
Rule 37: 00aa0000000000d001, Class:  1, CF:0.782571, Len:  4, Fitness_tra: 2
Rule 38: 00001700058010e000, Class:  1, CF:0.960483, Len:  6, Fitness_tra: 1
Rule 39: a0007000400000d000, Class:  3, CF:0.760494, Len:  4, Fitness_tra: 1
Rule 40: 121c1480027c2a608d, Class:  3, CF:0.179506, Len: 15, Fitness_tra: 1
Rule 41: 00000000e00e000000, Class:  2, CF:  1, Len:  2, Fitness_tra: 1
Rule 42: c2080401020210c000, Class:  3, CF:0.555324, Len:  9, Fitness_tra: 1
Rule 43: 129000000070000802, Class:  1, CF:0.0125146, Len:  6, Fitness_tra: 1
Rule 44: c09d0000000000080d, Class:  3, CF:0.470763, Len:  5, Fitness_tra: 1
Rule 45: 70000000000000e0b0, Class:  3, CF:0.169456, Len:  3, Fitness_tra: 1
Rule 46: 00a00002000000d000, Class:  1, CF:0.618035, Len:  3, Fitness_tra: 0
Rule 47: 1111211dc111523251, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 48: 000000000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 49: 0000007e7d0b000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 50: 000000000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 51: 281c241518cc872111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 52: 000000000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 53: 00000000d00d000000, Class:  3, CF:  0, Len:  0, Fitness_tra: 0
Rule 54: 090000000000000000, Class:  3, CF:  0, Len:  0, Fitness_tra: 0
Rule 55: 000000000000070000, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 56: 000000000000000805, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 57: 000000002000000090, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 58: 500000000000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 59: 122421412247241112, Class:  3, CF:  0, Len:  0, Fitness_tra: 0
Rule 60: 000000004000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 61: 551181511d81141255, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 62: 000000000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 63: 000000000000800000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 64: 090800000000000000, Class:  3, CF:  0, Len:  0, Fitness_tra: 0
Rule 65: 582b2b852111811127, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 66: d158c12941c2242891, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 67: 82141b217141141136, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 68: c1d1481155cc882211, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 69: d59cc2cd4321241811, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 70: 020000000000000000, Class:  3, CF:  0, Len:  0, Fitness_tra: 0
Rule 71: 18912125228c121553, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 72: 51d52111c841122531, Class:  1, CF:0.302642, Len: 18, Fitness_tra: 0
Rule 73: 13358151155d321111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 74: 85224719c584121142, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 75: 0000008d008c000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 76: 0000c0000000000000, Class:  2, CF:0.438078, Len:  1, Fitness_tra: 0
Rule 77: 030000000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 78: 000000000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 79: 551c148281cc28158d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 80: 000000000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 81: 000000000000080502, Class:  2, CF:0.940299, Len:  3, Fitness_tra: 0
Rule 82: 0000000000000000b0, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 83: 402080000000000000, Class:  0, CF:0.874433, Len:  3, Fitness_tra: 0
Rule 84: 0e000c000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 85: 000000000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 86: 00c000000000000000, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 87: 000000000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 88: 00000000000000a000, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 89: 000000000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 90: 000000000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 91: 04b000b0b100001000, Class:  2, CF:0.469493, Len:  6, Fitness_tra: 0
Rule 92: 00000006000000d0b0, Class:  1, CF:0.230142, Len:  3, Fitness_tra: 0
Rule 93: 0000000a000e000000, Class:  2, CF:  1, Len:  2, Fitness_tra: 1
Rule 94: 0001b0a00000000000, Class:  0, CF:0.20892, Len:  3, Fitness_tra: 11
Rule 95: 000000002090000090, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 96: 02000180208c00000a, Class:  2, CF:  1, Len:  7, Fitness_tra: 0
Rule 97: 00000db0b000006006, Class:  2, CF:  1, Len:  5, Fitness_tra: 0
Rule 98: 10000151100c320091, Class:  3, CF:0.795058, Len: 10, Fitness_tra: 0
Rule 99: 582b2b852111811127, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule100: 000000e00000000000, Class:  2, CF:0.998029, Len:  0, Fitness_tra: 0
------Current------
