------Generation 0------
Rule  1: 9313153a31631113a1113161eee1e611e161e3166391, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 91: 1131a1900110e0610656d130066016160e030311a131, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 92: 000000000000d0000000000000000000000000000000, Class:  0, CF:0.0874707, Len:  1, Fitness_tra: 0
Rule 93: 1e11953131111e33f331934113e311195e3616f16191, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 94: 000d00000000d5000000007d00000000000000000000, Class:  1, CF:0.418501, Len:  5, Fitness_tra: 0
Rule 95: 00000000e000200000000000000c0000000000000000, Class:  1, CF:0.268419, Len:  3, Fitness_tra: 2
Rule 96: 00000000000000000000000000000100000060000000, Class:  1, CF:  1, Len:  2, Fitness_tra: 0
Rule 97: 000000000000d5000000000d00000000000000050000, Class:  0, CF:0.422347, Len:  4, Fitness_tra: 23
Rule 98: 000000000000000008d000d0005000000000010e0000, Class:  0, CF:0.474531, Len:  6, Fitness_tra: 0
Rule 99: e1910113103e905101000160056e1000300030030011, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule100: 000d0000000e05000000000d00600000000000090000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
------Current------
Miss_rate(tra)	:10.7895
------Result------
Miss_rate(tra)	:10.7895
Miss_rate(tst)	:18.5185
ARL				:3.68085

------Generation 3000------
Rule  1: 00000000000000000000000007000000000000000000, Class:  1, CF:0.950949, Len:  1, Fitness_tra: 36
Rule  2: 000d0000000005000000000d00000000000000090000, Class:  0, CF:0.483764, Len:  4, Fitness_tra: 29
Rule  3: 000000000000000000000000000000000000000000b0, Class:  1, CF:0.968463, Len:  1, Fitness_tra: 26
Rule  4: 000000000000d5000000000d00000000000000050000, Class:  0, CF:0.422347, Len:  4, Fitness_tra: 23
Rule  5: 000000000000000000000c0000000000000000000000, Class:  1, CF:0.477393, Len:  1, Fitness_tra: 18
Rule  6: 000000000000d5000000000000000000000000000200, Class:  0, CF:0.291511, Len:  3, Fitness_tra: 16
Rule  7: 000000000000dc000000000000000000000000000000, Class:  1, CF:0.87072, Len:  2, Fitness_tra: 16
Rule  8: 050000000000000000000005000000000000000e0000, Class:  0, CF:0.52646, Len:  3, Fitness_tra: 15
Rule  9: 000d0000000000000000000000005900000000002000, Class:  0, CF:0.386432, Len:  4, Fitness_tra: 13
Rule 10: 000d0000000005000000000d00000000000000000000, Class:  0, CF:0.306035, Len:  3, Fitness_tra: 14
Rule 11: 00000000070000000000000000000000000000000000, Class:  1, CF:0.787397, Len:  1, Fitness_tra: 11
Rule 12: 00000000000000000000000000000000000000000004, Class:  1, CF:0.160211, Len:  1, Fitness_tra: 9
Rule 13: 0d0d0000000000000000000000000000000040002000, Class:  0, CF:0.288866, Len:  4, Fitness_tra: 7
Rule 14: 0d0000000020000000000000000000000000400e0000, Class:  0, CF:0.436181, Len:  4, Fitness_tra: 7
Rule 15: 0c000000000001000000000000000000000000000000, Class:  1, CF:0.696199, Len:  2, Fitness_tra: 5
Rule 16: 000000000000d5000000000000000000000000000000, Class:  0, CF:0.218415, Len:  2, Fitness_tra: 2
Rule 17: 00000000000000000000000000000000000060000000, Class:  1, CF:  1, Len:  1, Fitness_tra: 4
Rule 18: 0000000c0000000000000000000c0000000000000000, Class:  1, CF:0.837112, Len:  2, Fitness_tra: 4
Rule 19: 000000000000d5000000000d00000000000000000000, Class:  0, CF:0.312751, Len:  3, Fitness_tra: 4
Rule 20: 000d00000000d5000000000d00000000000000000000, Class:  0, CF:0.371285, Len:  4, Fitness_tra: 4
Rule 21: 000000000000000000e00000000c0000000000000000, Class:  1, CF:0.698972, Len:  2, Fitness_tra: 3
Rule 22: 00000000000005000000000d0000000900000d000000, Class:  0, CF:0.344434, Len:  4, Fitness_tra: 3
Rule 23: 70000000000000000000000000000000020000000000, Class:  1, CF:0.521587, Len:  2, Fitness_tra: 3
Rule 24: 00000000000005000000000d00000e09000000000000, Class:  0, CF:0.524597, Len:  4, Fitness_tra: 2
Rule 25: 000000000000000000d0000000007000000500000000, Class:  1, CF:0.835313, Len:  3, Fitness_tra: 2
Rule 26: 00000005000000000003000000000000000000000000, Class:  1, CF:  1, Len:  2, Fitness_tra: 2
Rule 27: 70000000000000000000000000000000000040000000, Class:  1, CF:0.52266, Len:  2, Fitness_tra: 2
Rule 28: 000000000000000000e0000000000000000040000000, Class:  1, CF:0.509845, Len:  2, Fitness_tra: 2
Rule 29: 00000000000000000000000000000e590d000d090000, Class:  0, CF:0.587257, Len:  6, Fitness_tra: 3
Rule 30: 00000000e000200000000000000c0000000000000000, Class:  1, CF:0.268419, Len:  3, Fitness_tra: 2
Rule 31: 000000000000000000000000000000000000900e0950, Class:  0, CF:0.64759, Len:  4, Fitness_tra: 2
Rule 32: 000000000e00000500008000000d0000000000000520, Class:  0, CF:0.561838, Len:  6, Fitness_tra: 0
Rule 33: 000000000e00000500050000000d0000000000000500, Class:  0, CF:0.452287, Len:  5, Fitness_tra: 0
Rule 34: 00000000000000000000000000000a00000000000004, Class:  1, CF:  1, Len:  2, Fitness_tra: 1
Rule 35: 00080000000000000000000000000a00000000000000, Class:  1, CF:  1, Len:  2, Fitness_tra: 1
Rule 36: 000000000500000000000000000000000000400c0000, Class:  1, CF:0.997017, Len:  3, Fitness_tra: 1
Rule 37: 000000000000000a0000005000000000000000000000, Class:  1, CF:  1, Len:  2, Fitness_tra: 1
Rule 38: 000d0c00000005000000000d00000c00000000000000, Class:  1, CF:0.90229, Len:  5, Fitness_tra: 1
Rule 39: 00000000a08000000000000000000000000000000000, Class:  1, CF:  1, Len:  2, Fitness_tra: 1
Rule 40: 00000000000001000000000000000000000000000000, Class:  1, CF:0.244519, Len:  1, Fitness_tra: 1
Rule 41: 000000000000000000d0000000000000000500000000, Class:  0, CF:0.109944, Len:  2, Fitness_tra: 1
Rule 42: 00000000000000000000800000000000000000000020, Class:  0, CF:0.153764, Len:  2, Fitness_tra: 1
Rule 43: 000000000000000000000000000c0000000000000000, Class:  1, CF:0.126848, Len:  1, Fitness_tra: 0
Rule 44: 3696e911131a11e369199e1e1361136fe111396a33ee, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 45: 5333119e61133133339391133e133111136633111359, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 46: 00000000000000a0a0000500e0000e00600000990000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 47: e1113531e1a1e13369e3e113e9e133365e16e666e693, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 48: 313e61616616363366519113393e1613961e53e33691, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 49: 1e1191313311113633119161666311965e3666ff6191, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 50: ee3115e3133111113951115191313331131611319553, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 51: 3313111e136111111111991535111111311113133111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 52: 000f50090000000500000a00000000000000a0000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 53: 0000000000000000a0000000000000000000900e0950, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 54: 331311133136163111111161331e6636e1115e1e6156, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 55: 9e935311e36663331613e6eee1331311393113613113, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 56: 1119316311339616a191e991165e1111131331a33133, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 57: 131e1511113331931311311351311111993113331115, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 58: 00000205000005d50000a00000000000000500900000, Class:  1, CF:  1, Len:  8, Fitness_tra: 0
Rule 59: 1339e9313311361aa33e99e91331e3161eaa31363191, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 60: 00090000000e900000000000006000000000e0090000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 61: e3115131e9e11131931311e151e933f31e3111133393, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 62: 3333113e1e36911119113131511d11139e1313111919, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 63: 000000000000000005e0a00000000000000500000050, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 64: 963131136163a33e1193e611319e1136119159316339, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 65: 93111e1331133631319e1361111931611331591e1313, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 66: 000000050000f0000d6f00000a0000000055f0e00050, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 67: 3111153131131333f336331113e11119111111111111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 68: 11511111111311111151111111911111111111111111, Class:  1, CF:  1, Len: 44, Fitness_tra: 0
Rule 69: 13393191113a3133111113159119e331991311191111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 70: e191e1131e31315111933161e33e1a16391636131111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 71: 3e311193631331331e1191111133ee31311153111155, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 72: 1163633311333136eede9e133e333a3a5166133a3e36, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 73: 3e33e13331aae1913e11e191593531111e13311e3151, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 74: 0000a0f00000000000000f000060090000000000a000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 75: 05000e00000000000000000000006a000000000f0000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 76: 000d0000000000000000000000000900060f00000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 77: 0e509090009900000a000900000000000000000f0000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 78: 1e119163e13113311193116e33113693911133163f93, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 79: 1131e9161e633ee3a315111339633a3691139e313e11, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 80: 000f50090000000500000a00000000000000a0000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 81: e13119111111331131e6191313e1331611eee6e13111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 82: 1313199e13111116111391e161916313393f511a1133, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 83: 919353931ee633166131191e13e1133a9131116f13e1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 84: 1139111e6331131a331131e331e13a1f991633336131, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 85: 00000000a000000000000000000009000000000e0000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 86: 0000000000a0000000000000000000090000e0000a00, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 87: 111139e3e63e31111e19e931119e3e31e9363133311e, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 88: 000f00000009000000600000ff00000e000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 89: 00000000000000000009000000009000000e00000000, Class:  0, CF:0.155726, Len:  3, Fitness_tra: 0
Rule 90: e3911e6316633616139166eee9911131331311131113, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 91: 000000050d00010000030000000000000000000c0000, Class:  1, CF:  1, Len:  5, Fitness_tra: 0
Rule 92: 000000000000d5000000000d000e0000000000000000, Class:  0, CF:0.423784, Len:  4, Fitness_tra: 0
Rule 93: 000000000500000500008000000d0000000000000020, Class:  0, CF:0.417741, Len:  5, Fitness_tra: 3
Rule 94: 3363e53166313613e113e3c3e1e33131151e3ae19193, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 95: 00000000000005000000000000005900000000002000, Class:  0, CF:0.401494, Len:  4, Fitness_tra: -2
Rule 96: 3e08e103000ae0013011e09059353a01161031103051, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 97: 000050000000000000e0000000000000000040000000, Class:  1, CF:0.522151, Len:  3, Fitness_tra: 0
Rule 98: 05060000000000000000000d000000000000000e0000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 99: 05000000000000000000000000000000000000000000, Class:  0, CF:0.121591, Len:  1, Fitness_tra: 5
Rule100: 700000000500010000000000000000000000400c0000, Class:  1, CF:  1, Len:  5, Fitness_tra: 0
------Current------
Miss_rate(tra)	:10
------Result------
Miss_rate(tra)	:10
Miss_rate(tst)	:14.8148
ARL				:3.75472

------Generation 4000------
Rule  1: 00000000000000000000000007000000000000000000, Class:  1, CF:0.950949, Len:  1, Fitness_tra: 36
Rule  2: 000d0000000005000000000d00000000000000090000, Class:  0, CF:0.483764, Len:  4, Fitness_tra: 29
Rule  3: 000000000000000000000000000000000000000000b0, Class:  1, CF:0.968463, Len:  1, Fitness_tra: 26
Rule  4: 000000000000d5000000000d00000000000000050000, Class:  0, CF:0.422347, Len:  4, Fitness_tra: 23
Rule  5: 000000000000000000000c0000000000000000000000, Class:  1, CF:0.477393, Len:  1, Fitness_tra: 17
Rule  6: 000000000000d5000000000000000000000000000200, Class:  0, CF:0.291511, Len:  3, Fitness_tra: 15
Rule  7: 000000000000dc000000000000000000000000000000, Class:  1, CF:0.87072, Len:  2, Fitness_tra: 16
Rule  8: 050000000000000000000005000000000000000e0000, Class:  0, CF:0.52646, Len:  3, Fitness_tra: 16
Rule  9: 000d0000000005000000000d00000000000000000000, Class:  0, CF:0.306035, Len:  3, Fitness_tra: 13
Rule 10: 000d0000000000000000000000005900000000002000, Class:  0, CF:0.386432, Len:  4, Fitness_tra: 13
Rule 11: 00000000070000000000000000000000000000000000, Class:  1, CF:0.787397, Len:  1, Fitness_tra: 11
Rule 12: 00000000000000000000000000000000000000000004, Class:  1, CF:0.160211, Len:  1, Fitness_tra: 9
Rule 13: 0d0d0000000000000000000000000000000040002000, Class:  0, CF:0.288866, Len:  4, Fitness_tra: 7
Rule 14: 0d0000000020000000000000000000000000400e0000, Class:  0, CF:0.436181, Len:  4, Fitness_tra: 7
Rule 15: 0c000000000001000000000000000000000000000000, Class:  1, CF:0.696199, Len:  2, Fitness_tra: 5
Rule 16: 05000000000000000000000000000000000000000000, Class:  0, CF:0.121591, Len:  1, Fitness_tra: 5
Rule 17: 00000000000000000000000000000000000060000000, Class:  1, CF:  1, Len:  1, Fitness_tra: 4
Rule 18: 0000000c0000000000000000000c0000000000000000, Class:  1, CF:0.837112, Len:  2, Fitness_tra: 4
Rule 19: 000000000000d5000000000d00000000000000000000, Class:  0, CF:0.312751, Len:  3, Fitness_tra: 4
Rule 20: 000d00000000d5000000000d00000000000000000000, Class:  0, CF:0.371285, Len:  4, Fitness_tra: 4
Rule 21: 000000000000000000e00000000c0000000000000000, Class:  1, CF:0.698972, Len:  2, Fitness_tra: 3
Rule 22: 00000000000005000000000d0000000900000d000000, Class:  0, CF:0.344434, Len:  4, Fitness_tra: 3
Rule 23: 70000000000000000000000000000000020000000000, Class:  1, CF:0.521587, Len:  2, Fitness_tra: 3
Rule 24: 00000000000000000000000000000e590d000d090000, Class:  0, CF:0.587257, Len:  6, Fitness_tra: 2
Rule 25: 000000000500000500008000000d0000000000000020, Class:  0, CF:0.417741, Len:  5, Fitness_tra: 3
Rule 26: 000000000000d5000000000000000000000000000000, Class:  0, CF:0.218415, Len:  2, Fitness_tra: 2
Rule 27: 70000000000000000000000000000000000040000000, Class:  1, CF:0.52266, Len:  2, Fitness_tra: 2
Rule 28: 000000000000000000e0000000000000000040000000, Class:  1, CF:0.509845, Len:  2, Fitness_tra: 2
Rule 29: 00000000000005000000000d00000e09000000000000, Class:  0, CF:0.524597, Len:  4, Fitness_tra: 3
Rule 30: 00000000e000200000000000000c0000000000000000, Class:  1, CF:0.268419, Len:  3, Fitness_tra: 2
Rule 31: 000000000000000000000000000000000000900e0950, Class:  0, CF:0.64759, Len:  4, Fitness_tra: 2
Rule 32: 00000005000000000003000000000000000000000000, Class:  1, CF:  1, Len:  2, Fitness_tra: 2
Rule 33: 000000000000000000d0000000007000000500000000, Class:  1, CF:0.835313, Len:  3, Fitness_tra: 2
Rule 34: 00000000000000000000000000000a00000000000004, Class:  1, CF:  1, Len:  2, Fitness_tra: 1
Rule 35: 000000000500000000000000000000000000400c0000, Class:  1, CF:0.997017, Len:  3, Fitness_tra: 1
Rule 36: 000000000000000a0000005000000000000000000000, Class:  1, CF:  1, Len:  2, Fitness_tra: 1
Rule 37: 000d0c00000005000000000d00000c00000000000000, Class:  1, CF:0.90229, Len:  5, Fitness_tra: 1
Rule 38: 00000000a08000000000000000000000000000000000, Class:  1, CF:  1, Len:  2, Fitness_tra: 1
Rule 39: 00000000000001000000000000000000000000000000, Class:  1, CF:0.244519, Len:  1, Fitness_tra: 1
Rule 40: 000000000000000000d0000000000000000500000000, Class:  0, CF:0.109944, Len:  2, Fitness_tra: 1
Rule 41: 00000000000000000000800000000000000000000020, Class:  0, CF:0.153764, Len:  2, Fitness_tra: 1
Rule 42: 00080000000000000000000000000a00000000000000, Class:  1, CF:  1, Len:  2, Fitness_tra: 1
Rule 43: 000000000e00000500008000000d0000000000000520, Class:  0, CF:0.561838, Len:  6, Fitness_tra: 0
Rule 44: 3696e911131a11e369199e1e1361136fe111396a33ee, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 45: 5333119e61133133339391133e133111136633111359, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 46: 00000000000000a0a0000500e0000e00600000990000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 47: e1113531e1a1e13369e3e113e9e133365e16e666e693, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 48: 313e61616616363366519113393e1613961e53e33691, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 49: 1e1191313311113633119161666311965e3666ff6191, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 50: ee3115e3133111113951115191313331131611319553, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 51: 3313111e136111111111991535111111311113133111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 52: 000f50090000000500000a00000000000000a0000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 53: 0000000000000000a0000000000000000000900e0950, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 54: 331311133136163111111161331e6636e1115e1e6156, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 55: 9e935311e36663331613e6eee1331311393113613113, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 56: 1119316311339616a191e991165e1111131331a33133, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 57: 131e1511113331931311311351311111993113331115, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 58: 00000205000005d50000a00000000000000500900000, Class:  1, CF:  1, Len:  8, Fitness_tra: 0
Rule 59: 1339e9313311361aa33e99e91331e3161eaa31363191, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 60: 00090000000e900000000000006000000000e0090000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 61: e3115131e9e11131931311e151e933f31e3111133393, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 62: 3333113e1e36911119113131511d11139e1313111919, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 63: 000000000000000005e0a00000000000000500000050, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 64: 963131136163a33e1193e611319e1136119159316339, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 65: 93111e1331133631319e1361111931611331591e1313, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 66: 000000050000f0000d6f00000a0000000055f0e00050, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 67: 3111153131131333f336331113e11119111111111111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 68: 11511111111311111151111111911111111111111111, Class:  1, CF:  1, Len: 44, Fitness_tra: 0
Rule 69: 13393191113a3133111113159119e331991311191111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 70: e191e1131e31315111933161e33e1a16391636131111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 71: 3e311193631331331e1191111133ee31311153111155, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 72: 1163633311333136eede9e133e333a3a5166133a3e36, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 73: 3e33e13331aae1913e11e191593531111e13311e3151, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 74: 0000a0f00000000000000f000060090000000000a000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 75: 05000e00000000000000000000006a000000000f0000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 76: 000d0000000000000000000000000900060f00000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 77: 0e509090009900000a000900000000000000000f0000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 78: 1e119163e13113311193116e33113693911133163f93, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 79: 1131e9161e633ee3a315111339633a3691139e313e11, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 80: 000f50090000000500000a00000000000000a0000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 81: 0000000000000000a000000000000000000000000000, Class:  1, CF:  1, Len:  1, Fitness_tra: 0
Rule 82: 0000f000a000f00f0f00000000000099000000000005, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 83: 1131e313e91e3336139ee1119133e1133e1f63f61111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 84: 0000000000000000e0300050000d0f0a0e00009f0006, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 85: e193111313ee31136e993111633533361331136116e1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 86: 000d0000000000000000000000000900060f00000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 87: 5e1511e1e933111a3119911e33133136193a91136331, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 88: 11911331e31913111e153151e3193111e11319311359, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 89: 00000000050000000000000000060000000000f00000, Class:  1, CF:  1, Len:  3, Fitness_tra: 0
Rule 90: 0000000000a0000000000000000000090000e0000a00, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
