------Generation 0------
Rule  1: 61113933e6a39313613313396133e313166e1163133e, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 57: 639e19111116ea3a19539339e611133391ae59311613, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 58: 1151693ae11313113311e19111313113e31163311111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 59: 111111111111111111111139151111131e2211211111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 60: 00000005005da00000a00000dd0000000000000005d0, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 61: 1ee11e11611663e63111a3313111e6e6316693e1e999, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 62: 315331e163aa6111ae13e11911156111e33111611331, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 63: 00000000000005000000000000000000000f000e55d0, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 64: 000f000000000005a0000000050d000e00000000f000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 65: 1e511131313136116116663e31393ae31e331ee31691, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 66: 369399333111161e119e311e1363e336191a91311391, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 67: ee111363161191636351131e3e1336ea361136116131, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 68: 1e9935e61399e131631ee3399e336131993633661116, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 69: 313e19e163119131691336111e151331911e13313e1e, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 70: 313611336611e331161311e151191331111633191582, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 71: 93991331393e3e166ed91199e1691311913111316191, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 72: 00000060000000000000006000000e09500000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 73: 31361113193611513911113151111111531313511121, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 74: 0050000000000900000000500000000000f000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 75: 000d00000000000000000060f060000e500000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 76: 11e13931156631111153e13131956a36e1315313e391, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 77: 31113531313119113111131911131113311311931111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 78: 1931e311e91111313311e133115913331e11133131e1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 79: 00000000600f0900000000050d0000000000000000d5, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 80: 31113333333113313111111131e91119111313111111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 81: 11133e133e3116966e916111163111311131111a1691, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 82: 00500000000e00f000000000a0a6005e000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 83: 3693339311a6e1163311113131636161991e53363131, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 84: 0000a0000009a0a00f00000000000099000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 85: 00000d050000f0000d600000aa0000000055f0000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 86: 0000a000000000000000000ff006009e009000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 87: 00a00009f5005f000a00ad560500000e000900f0a00d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 88: 0060a000600000066e0000060090009006000000fa00, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 89: 6000a00000000f000005000af0000000000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 90: 915eee96311331633e3163e1131ee6313e3333161131, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 91: 00008005000015000000000000060000000020000b00, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 92: 000000000000d00000000000000200000000000e0000, Class:  0, CF:0.468321, Len:  3, Fitness_tra: 11
Rule 93: 00000000000400700000000000060000e05000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 94: 00000000000000040000000050000000000037000b00, Class:  1, CF:  1, Len:  5, Fitness_tra: 0
Rule 95: 900e3330363391140601300000100003300001036631, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 96: 00000000000000000000000b00000000000020090000, Class:  1, CF:0.968799, Len:  0, Fitness_tra: 0
Rule 97: 00000000000000000000000000000000000009000030, Class:  1, CF:  1, Len:  2, Fitness_tra: 0
Rule 98: 111e111132313351611191991111333a998611621611, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 99: e311111a131113e16919311e323936e6991111311113, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule100: 000000050050000000a00000d000000000000d000500, Class:  1, CF:  1, Len:  6, Fitness_tra: 0
------Current------
Miss_rate(tra)	:10.9948
------Result------
Miss_rate(tra)	:10.9948
Miss_rate(tst)	:11.5385
ARL				:3.40476

------Generation 3000------
Rule  1: 000000000000000000000d0000000000000000090000, Class:  0, CF:0.355787, Len:  2, Fitness_tra: 63
Rule  2: 00000700000000000000000000000000000000000000, Class:  1, CF:0.773127, Len:  1, Fitness_tra: 41
Rule  3: 09000000000000000000000000000000000000090000, Class:  0, CF:0.407977, Len:  2, Fitness_tra: 23
Rule  4: 00000000000000000000000000000000000000000030, Class:  1, CF:0.985886, Len:  1, Fitness_tra: 23
Rule  5: 000000000000d00000000000000000000000000e0500, Class:  0, CF:0.509386, Len:  3, Fitness_tra: 22
Rule  6: 00000000000000000000000000000000c00000000000, Class:  1, CF:0.378105, Len:  1, Fitness_tra: 18
Rule  7: 000000000000d00000000000000200000000000e0000, Class:  0, CF:0.468321, Len:  3, Fitness_tra: 10
Rule  8: 0000000000000000000d0000000200000000000e0000, Class:  0, CF:0.438903, Len:  3, Fitness_tra: 9
Rule  9: 000000000000000000000d0000000000000000090500, Class:  0, CF:0.448046, Len:  3, Fitness_tra: 10
Rule 10: 0000000000000000000000000000000800000000c000, Class:  1, CF:0.9841, Len:  2, Fitness_tra: 9
Rule 11: 09000000000000000000000000000000000000e00000, Class:  0, CF:0.422145, Len:  2, Fitness_tra: 7
Rule 12: 00000000000000040000000000000000000000000b00, Class:  1, CF:  1, Len:  2, Fitness_tra: 6
Rule 13: 00000000000000e00000000000000000050009000000, Class:  0, CF:0.617355, Len:  3, Fitness_tra: 5
Rule 14: 000000000000000000e0000000000000000000000000, Class:  1, CF:0.436895, Len:  1, Fitness_tra: 5
Rule 15: 00000000000000000000000400000008000000000000, Class:  1, CF:0.239584, Len:  2, Fitness_tra: 5
Rule 16: 00008000000000000000000000000000000000000b00, Class:  1, CF:  1, Len:  2, Fitness_tra: 5
Rule 17: 00000000000000000000000000000000000007000500, Class:  1, CF:0.643556, Len:  2, Fitness_tra: 3
Rule 18: 000000000000000000000d0007000000000000090000, Class:  1, CF:0.837487, Len:  3, Fitness_tra: 3
Rule 19: 00000000000000000000000b00000000c00000000000, Class:  1, CF:0.992377, Len:  2, Fitness_tra: 3
Rule 20: 00000002000000080000000000007000000000000000, Class:  1, CF:0.836012, Len:  3, Fitness_tra: 3
Rule 21: 0000000000000c040000000000000000000009000000, Class:  1, CF:0.828298, Len:  3, Fitness_tra: 3
Rule 22: 00000000000000000060000000000000000000000500, Class:  1, CF:  1, Len:  2, Fitness_tra: 3
Rule 23: 00000000000000000000000000000000000037000000, Class:  1, CF:0.880455, Len:  2, Fitness_tra: 2
Rule 24: 00000000000000000000000b00000000000020090000, Class:  1, CF:0.968799, Len:  3, Fitness_tra: 2
Rule 25: 01000000000000000000000000000000000000000000, Class:  1, CF:0.177265, Len:  1, Fitness_tra: 2
Rule 26: 000000000000d00000000000000b0000000000000500, Class:  1, CF:0.834013, Len:  3, Fitness_tra: 2
Rule 27: 00000000000000040000000000000000000000000000, Class:  1, CF:0.166796, Len:  1, Fitness_tra: 1
Rule 28: 00000000000000000000000000007000000030000000, Class:  1, CF:0.97541, Len:  2, Fitness_tra: 2
Rule 29: 000000000000d000000d0000000200000000000e0000, Class:  0, CF:0.492985, Len:  4, Fitness_tra: 1
Rule 30: 0000000000f000000000000000000000000000000000, Class:  1, CF:  1, Len:  1, Fitness_tra: 1
Rule 31: 00000000000000000000000004000000e00000000000, Class:  1, CF:0.29391, Len:  2, Fitness_tra: 1
Rule 32: 00000000000000009000600000000000000000000000, Class:  1, CF:  1, Len:  2, Fitness_tra: 1
Rule 33: 00000002000000040000000000007000000000000000, Class:  1, CF:0.896588, Len:  3, Fitness_tra: 1
Rule 34: 00000000000000000000000007000008c00000000000, Class:  1, CF:0.992608, Len:  3, Fitness_tra: 1
Rule 35: 00000000004000000000c00000000000000030000000, Class:  1, CF:0.998364, Len:  3, Fitness_tra: 1
Rule 36: 000000000000d0000050000000000000000000000000, Class:  0, CF:0.176883, Len:  2, Fitness_tra: 1
Rule 37: 000000000000000000000000000000f0000900000000, Class:  1, CF:  1, Len:  2, Fitness_tra: 1
Rule 38: 00000000000000000000000000000000050009000000, Class:  0, CF:0.257734, Len:  2, Fitness_tra: 1
Rule 39: 0000000000000070000d000000020000c00000000000, Class:  1, CF:0.96432, Len:  4, Fitness_tra: 1
Rule 40: 000000000000000400e0000000000000000000000000, Class:  1, CF:0.44328, Len:  2, Fitness_tra: 0
Rule 41: 00000d050000f0000d600000aa0000000055f0000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 42: 1311e931113111136353111311136e16e313ee11f136, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 43: 11111133153315111911111111311111119199911111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 44: e31111aa331613e36e1e111e336936e6991111316193, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 45: e6339131396331333911639e1311631113ae51631119, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 46: 1393151f1e133113115e1d3331131131311193a113e1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 47: 391913136311311116e311633e391361e93e163361e3, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 48: 13111111116113111919313152355133311131311111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 49: 3e311eee11a13316169163133919e1139e16e1331391, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 50: 13131111111611111111111511311111153113111112, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 51: 11111111111111111151111111111111113111111112, Class:  1, CF:  1, Len: 44, Fitness_tra: 0
Rule 52: 5111e1ef3113e163a1513113ee33131113361a11aa31, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 53: f000000000e00500000000000000000000f000a000d0, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 54: 0000000000000500e05000500000000000ef00000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 55: 0000500500005509ead0000000060e00000020000f00, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 56: 1111111112313111111191351111c113138111121111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 57: 639e19111116ea3a19539339e611133391ae59311613, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 58: 1151693ae11313113311e19111313113e31163311111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 59: 111111111111111111111139151111131e2211211111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 60: 00000005005da00000a00000dd0000000000000005d0, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 61: 1ee11e11611663e63111a3313111e6e6316693e1e999, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 62: 315331e163aa6111ae13e11911156111e33111611331, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 63: 00000000000005000000000000000000000f000e55d0, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 64: 000f000000000005a0000000050d000e00000000f000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 65: 1e511131313136116116663e31393ae31e331ee31691, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 66: 369399333111161e119e311e1363e336191a91311391, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 67: ee111363161191636351131e3e1336ea361136116131, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 68: 1e9935e61399e131631ee3399e336131993633661116, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 69: 313e19e163119131691336111e151331911e13313e1e, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 70: 313611336611e331161311e151191331111633191582, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 71: 93991331393e3e166ed91199e1691311913111316191, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 72: 00000060000000000000006000000e09500000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 73: 31361113193611513911113151111111531313511121, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 74: 0050000000000900000000500000000000f000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 75: 000d00000000000000000060f060000e500000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 76: 11e13931156631111153e13131956a36e1315313e391, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 77: 31113531313119113111131911131113311311931111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 78: 1931e311e91111313311e133115913331e11133131e1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 79: 00000000600f0900000000050d0000000000000000d5, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 80: 31113333333113313111111131e91119111313111111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 81: 0000500e000a000000000000000000000000000e0000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 82: 1111e1933636611a69111113161e3a16311193136331, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 83: 00000d050000f0000d600000aa0000000055f0000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 84: d0000600500000055d0505f000a0500000000000000a, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 85: 0000000000f000000000000000000000000000000000, Class:  1, CF:  1, Len:  0, Fitness_tra: 0
Rule 86: 060000909009ae000000000600509a000000000a0000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 87: 0000000000000000000000500000000000f000a005d0, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 88: 09005050000000000000500000505900000000000000, Class:  0, CF:0.424739, Len:  7, Fitness_tra: 0
Rule 89: 00000df000005000000000000f000000000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 90: 00000000600000066e00000600900090000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 91: 0000000d000000000000000000000000000070000000, Class:  1, CF:0.216551, Len:  2, Fitness_tra: 2
Rule 92: 000000000000000005000d00000200000001000e0000, Class:  0, CF:0.405287, Len:  5, Fitness_tra: 0
Rule 93: 000000000000000007e00050000000000000e0000000, Class:  1, CF:  1, Len:  4, Fitness_tra: 0
Rule 94: 39191000601031001000e160300013000900660360e0, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 95: 0100000000000000be00000000000000000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 96: 0000000000000500000d0000600000000000000e8500, Class:  1, CF:  1, Len:  6, Fitness_tra: 0
Rule 97: 09000000000000000030000000000000000000000000, Class:  1, CF:0.668874, Len:  2, Fitness_tra: 1
Rule 98: 06100010660f699003306061160106000000010100d5, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 99: 0000000000000000000d000000020000000000000000, Class:  0, CF:0.082895, Len:  2, Fitness_tra: 0
Rule100: 00000000000000040000009000000000c00000000000, Class:  1, CF:0.209086, Len:  3, Fitness_tra: 0
------Current------
Miss_rate(tra)	:10.2094
------Result------
Miss_rate(tra)	:10.2094
Miss_rate(tst)	:15.3846
ARL				:3.36735

------Generation 4000------
Rule  1: 000000000000000000000d0000000000000000090000, Class:  0, CF:0.355787, Len:  2, Fitness_tra: 65
Rule  2: 00000700000000000000000000000000000000000000, Class:  1, CF:0.773127, Len:  1, Fitness_tra: 36
Rule  3: 09000000000000000000000000000000000000090000, Class:  0, CF:0.407977, Len:  2, Fitness_tra: 24
Rule  4: 000000000000d00000000000000000000000000e0500, Class:  0, CF:0.509386, Len:  3, Fitness_tra: 22
Rule  5: 0000000000000000000000000c000000c00000000000, Class:  1, CF:0.911122, Len:  2, Fitness_tra: 20
Rule  6: 00000000000000000000000000000000000000000030, Class:  1, CF:0.985886, Len:  1, Fitness_tra: 19
Rule  7: 00000000000000000000000000000000c00000000000, Class:  1, CF:0.378105, Len:  1, Fitness_tra: 15
Rule  8: 000000000000d00000000000000200000000000e0000, Class:  0, CF:0.468321, Len:  3, Fitness_tra: 10
Rule  9: 000000000000000000000d0000000000000000090500, Class:  0, CF:0.448046, Len:  3, Fitness_tra: 10
Rule 10: 0000000000000000000d0000000200000000000e0000, Class:  0, CF:0.438903, Len:  3, Fitness_tra: 9
Rule 11: 09000000000000000000000000000000000000e00000, Class:  0, CF:0.422145, Len:  2, Fitness_tra: 7
Rule 12: 0000000000000000000000000000000800000000c000, Class:  1, CF:0.9841, Len:  2, Fitness_tra: 7
Rule 13: 00000000000000040000000000000000000000000b00, Class:  1, CF:  1, Len:  2, Fitness_tra: 5
Rule 14: 00000000000000e00000000000000000050009000000, Class:  0, CF:0.617355, Len:  3, Fitness_tra: 5
Rule 15: 00000000000000000000000400000008000000000000, Class:  1, CF:0.239584, Len:  2, Fitness_tra: 5
Rule 16: 00008000000000000000000000000000000000000b00, Class:  1, CF:  1, Len:  2, Fitness_tra: 5
Rule 17: 000000000000000000e0000000000000000000000000, Class:  1, CF:0.436895, Len:  1, Fitness_tra: 4
Rule 18: 000000000000000000000d0007000000000000090000, Class:  1, CF:0.837487, Len:  3, Fitness_tra: 3
Rule 19: 00000000000000000000000000000000000007000500, Class:  1, CF:0.643556, Len:  2, Fitness_tra: 3
Rule 20: 00000002000000080000000000007000000000000000, Class:  1, CF:0.836012, Len:  3, Fitness_tra: 3
Rule 21: 00000000000000000060000000000000000000000500, Class:  1, CF:  1, Len:  2, Fitness_tra: 3
Rule 22: 0000000000000c040000000000000000000009000000, Class:  1, CF:0.828298, Len:  3, Fitness_tra: 2
Rule 23: 00000000000000000000000000000000000037000000, Class:  1, CF:0.880455, Len:  2, Fitness_tra: 2
Rule 24: 00000000000000000000000b00000000000020090000, Class:  1, CF:0.968799, Len:  3, Fitness_tra: 2
Rule 25: 030000000000d0000000000000000000000000000000, Class:  1, CF:  1, Len:  2, Fitness_tra: 2
Rule 26: 000000000000d00000000000000b0000000000000500, Class:  1, CF:0.834013, Len:  3, Fitness_tra: 2
Rule 27: 0000000d000000000000000000000000000070000000, Class:  1, CF:0.216551, Len:  2, Fitness_tra: 2
Rule 28: 00000000000000000000000000007000000030000000, Class:  1, CF:0.97541, Len:  2, Fitness_tra: 2
Rule 29: 01000000000000000000000000000000000000000000, Class:  1, CF:0.177265, Len:  1, Fitness_tra: 1
Rule 30: 0000000000f000000000000000000000000000000000, Class:  1, CF:  1, Len:  1, Fitness_tra: 1
Rule 31: 00000000000000000000000004000000e00000000000, Class:  1, CF:0.29391, Len:  2, Fitness_tra: 1
Rule 32: 00000000000000009000600000000000000000000000, Class:  1, CF:  1, Len:  2, Fitness_tra: 1
Rule 33: 00000002000000040000000000007000000000000000, Class:  1, CF:0.896588, Len:  3, Fitness_tra: 1
Rule 34: 00000000000000040000000000000000000000000000, Class:  1, CF:0.166796, Len:  1, Fitness_tra: 1
Rule 35: 00000000004000000000c00000000000000030000000, Class:  1, CF:0.998364, Len:  3, Fitness_tra: 1
Rule 36: 000000000000d0000050000000000000000000000000, Class:  0, CF:0.176883, Len:  2, Fitness_tra: 1
Rule 37: 000000000000000000000000000000f0000900000000, Class:  1, CF:  1, Len:  2, Fitness_tra: 1
Rule 38: 00000000000000000000000000000000050009000000, Class:  0, CF:0.257734, Len:  2, Fitness_tra: 1
Rule 39: 09000000000000000030000000000000000000000000, Class:  1, CF:0.668874, Len:  2, Fitness_tra: 1
Rule 40: 000000000000d000000d0000000200000000000e0000, Class:  0, CF:0.492985, Len:  4, Fitness_tra: 1
Rule 41: 00000000000000000000000b00000000c00000000000, Class:  1, CF:0.992377, Len:  2, Fitness_tra: 1
Rule 42: 00000000000000000000000007000008c00000000000, Class:  1, CF:0.992608, Len:  3, Fitness_tra: 0
Rule 43: 11111133153315111911111111311111119199911111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 44: e31111aa331613e36e1e111e336936e6991111316193, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 45: e6339131396331333911639e1311631113ae51631119, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 46: 1393151f1e133113115e1d3331131131311193a113e1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 47: 391913136311311116e311633e391361e93e163361e3, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 48: 13111111116113111919313152355133311131311111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 49: 3e311eee11a13316169163133919e1139e16e1331391, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 50: 13131111111611111111111511311111153113111112, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 51: 11111111111111111151111111111111113111111112, Class:  1, CF:  1, Len: 44, Fitness_tra: 0
Rule 52: 5111e1ef3113e163a1513113ee33131113361a11aa31, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
