------Generation 0------
Rule  1: 315e91e1e3619e13169115e33e311fe3311693666191, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 21: 000000000700080000000000000000000000b0000000, Class:  1, CF:  1, Len:  3, Fitness_tra: 1
Rule 22: 00000000000000000000000000a00000050000000000, Class:  1, CF:  1, Len:  2, Fitness_tra: 0
Rule 23: 00000001000000000000000000040000000000000000, Class:  1, CF:0.231784, Len:  2, Fitness_tra: 1
Rule 24: 03000000000000400d00000000000000000000009000, Class:  1, CF:  1, Len:  4, Fitness_tra: 1
Rule 25: 00000000000000400000000000000000000000000000, Class:  1, CF:0.132174, Len:  1, Fitness_tra: 1
Rule 26: 00900800000000000000000005080000500000000000, Class:  0, CF:0.402057, Len:  5, Fitness_tra: 0
Rule 27: 600050000005000000af000000009e00d0000d090f0a, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 28: e9131113e393661139911336661311131e6159163636, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 29: 99113163131113161313613e393311e16e333e336111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 30: 1111e133116e331119511199313131e1393311613611, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 31: 31131533111111136311331515133116116111191581, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 32: e113391a196a6e6111d11e1911ee1311111aea113333, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 33: 3ee33113113366ee3e931e11e119316611331e36e393, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 34: 33311131331111333193331151113311151311e13111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 35: 0050009000900000000e00000000000006fa00000009, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 36: 0055000ae0000000000900f000a06a9005000ef00009, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 37: 5013ed00e013000009010109150003105000103e0650, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 38: 115999933139996331916519e9133613e6331116a3e6, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 39: e6911316f66a163163e11391911e31611e11111163e1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 40: 1391e9316e61916ea15113e16311631e91e33116aa16, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 41: 0d00006000000000002d006000000e00500000a00000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 42: 96316ee1666f91aa3111a3631e1116669e6a11e313e3, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 43: e111113633663331191611e33319136aee3e31636139, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 44: 000f00000000000500000000050d0000050500000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 45: 3151619ae51e1e161e99159119351a11111313e61111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 46: 11191111113631111159311111311136111111151115, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 47: 11111111133151111151111211131311151313131111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 48: 600000000000000000000000000060000000000e0000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 49: 0000000000000000a00000550000000000f000a00500, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 50: e1339e1a136a6e9119311e1111311a31131396113e33, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 51: 05000000a000e00000000e00600000000000e0000900, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 52: 9e133911e936116161d1eee96eee3311113aea1fa313, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 53: 11311511e11635111151111d11311111111111111115, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 54: 0060f000000000f00000000000000009000000f0f005, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 55: 3131153113311151195111555d111331196111113111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 56: e1133336316ee6136331111e63f11666931e3111e999, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 57: 5513ee33e113311a1911119916e933113361113e3651, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 58: 96911361163696613313113e1e39e1633333131663ea, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 59: 00000060000000000000006000000e00500000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 60: 1191933166f661116191e19133e113169e3111ee9111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 61: 33313133133131553111119111e1113113113116e111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 62: 11311131116131553111133155119113911113111151, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 63: d5200050e000d00000005050d500d0500f0f00000500, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 64: 33111511113311113915111111311151113111111111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 65: 131111e66113ee661313e11336ee131eee6131611691, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 66: e9913e161311e1636631133136663333ee1111131e51, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 67: 0600e000009000000000000000000e000e0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 68: 1111e1111366119961919119513131169311361e1111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 69: 0000000000f000000009000500956000000e0000008d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 70: 16e1e31313111133615199e11e99613a991191161353, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 71: f0000000000000009000000000009900000900090000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 72: 11111211111133111111111111111111111111111211, Class:  1, CF:  1, Len: 44, Fitness_tra: 0
Rule 73: e191e39133aa3e13119333e1311133e1136113e1e13e, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 74: 93131533e111135331e36e31eee9961a391e133a6331, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 75: 131163e3116361e11e1119391e3e16e333361e163611, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 76: e31193e131119e3111913161e1613691156611163333, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 77: e11633e3111693e33111e11116391661e611111f1331, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 78: 00000000000050000000f000fa0600000000000e0000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 79: 31553e163113361aa39e1999ee19111a313a11113193, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 80: 11115511121111511113111911111211118111211111, Class:  1, CF:  1, Len: 44, Fitness_tra: 0
Rule 81: 000000000000000000009500000000f0000f8209ff6f, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 82: 0000000000009e00a0000e000000000f000a00009000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 83: 000500600000000000506000666e6a9060a050000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 84: 0060000ff0900f000000050600000000000fd0005505, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 85: 00500000000e00f000000000a0a60059000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 86: 00000000005000000000000000000000200000000000, Class:  0, CF:0.0367508, Len:  2, Fitness_tra: 0
Rule 87: 05000000000050000a000f0000000e00000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 88: e3133113e1aa61e363111319119511111e1925131111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 89: 09000000000000005d00000000000050050500009000, Class:  0, CF:0.599516, Len:  7, Fitness_tra: 0
Rule 90: 00000000f00000000000000000000900050000090000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 91: 019c05101200110101101100010800001000a0701011, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 92: 0000000000000000000000000c000000000000000000, Class:  1, CF:0.913555, Len:  1, Fitness_tra: 65
Rule 93: 000000000e00000a00000000000600000d09000e0000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 94: 0010110300a065110a901006661311030e600906060d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 95: 0000200000000000a000005500000000000000080500, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 96: 00006e00660001a00100036010101060000010031003, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 97: 000d0d0000a000000000003000000000500000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 98: 000000000000b8000000000000a00000000000000000, Class:  1, CF:  1, Len:  3, Fitness_tra: 0
Rule 99: f000000000000000900030000d009900000900090000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule100: 0701e00100600160005103e00310600e900030160a06, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
------Current------
Miss_rate(tra)	:10.2094
------Result------
Miss_rate(tra)	:10.2094
Miss_rate(tst)	:40.7407
ARL				:5.03125

------Generation 3000------
Rule  1: 0000000000000000000000000d0000000000000e00d0, Class:  0, CF:0.60996, Len:  3, Fitness_tra: 78
Rule  2: 0000000000000000000000000c000000000000000000, Class:  1, CF:0.913555, Len:  1, Fitness_tra: 66
Rule  3: 0000000000000000000000000d0000000000000e000d, Class:  0, CF:0.538547, Len:  3, Fitness_tra: 40
Rule  4: 000d0d00000000000000000005000000500000000000, Class:  0, CF:0.540163, Len:  4, Fitness_tra: 25
Rule  5: 000000000000000000000000000000000000000000b0, Class:  1, CF:0.963917, Len:  1, Fitness_tra: 22
Rule  6: 00000000000000400000000c00000000000000000000, Class:  1, CF:0.653558, Len:  2, Fitness_tra: 16
Rule  7: 00000000000008000080000000000000000000080000, Class:  1, CF:0.245612, Len:  3, Fitness_tra: 9
Rule  8: 00000000000000000000000000000000000000000006, Class:  1, CF:  1, Len:  1, Fitness_tra: 7
Rule  9: 00000000000000000000000000030000000000000000, Class:  1, CF:0.97, Len:  1, Fitness_tra: 6
Rule 10: 000000000000004000000c0000000000000000000000, Class:  1, CF:0.432016, Len:  2, Fitness_tra: 5
Rule 11: 00000000000008400000000000000000000000000000, Class:  1, CF:0.248935, Len:  2, Fitness_tra: 4
Rule 12: 07000000000000000000000000000000500000000000, Class:  1, CF:0.557542, Len:  2, Fitness_tra: 4
Rule 13: 00000000000008000000000000000000000030000000, Class:  1, CF:0.818107, Len:  2, Fitness_tra: 2
Rule 14: 00000000000008000030000000000000000000000000, Class:  1, CF:0.818507, Len:  2, Fitness_tra: 2
Rule 15: 00000000000008000000000000000000000000000000, Class:  1, CF:0.0893383, Len:  1, Fitness_tra: 1
Rule 16: 000000050000000000e0000000000000000500000000, Class:  1, CF:0.470863, Len:  3, Fitness_tra: 2
Rule 17: 00090000000000000000000000000000000000000000, Class:  0, CF:0.115879, Len:  1, Fitness_tra: 2
Rule 18: 0000000000000800000000000c000000000000000000, Class:  1, CF:0.938105, Len:  2, Fitness_tra: 1
Rule 19: 0000000000000000000000000d0000000005000e0005, Class:  0, CF:0.609069, Len:  4, Fitness_tra: 1
Rule 20: 00000000000000000000000a00000000000000000000, Class:  1, CF:  1, Len:  1, Fitness_tra: 1
Rule 21: 000000000700080000000000000000000000b0000000, Class:  1, CF:  1, Len:  3, Fitness_tra: 1
Rule 22: 00000000000055000a00000000000000000000000000, Class:  1, CF:  1, Len:  3, Fitness_tra: 1
Rule 23: 00000001000000000000000000040000000000000000, Class:  1, CF:0.231784, Len:  2, Fitness_tra: 1
Rule 24: 03000000000000400d00000000000000000000009000, Class:  1, CF:  1, Len:  4, Fitness_tra: 1
Rule 25: 00000000000000400000000000000000000000000000, Class:  1, CF:0.132174, Len:  1, Fitness_tra: 1
Rule 26: 0000000000000000000030000d000000000900090000, Class:  1, CF:  1, Len:  4, Fitness_tra: 1
Rule 27: 00000000000000000000000000a00000050000000000, Class:  1, CF:  1, Len:  2, Fitness_tra: 0
Rule 28: e9131113e393661139911336661311131e6159163636, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 29: 99113163131113161313613e393311e16e333e336111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 30: 1111e133116e331119511199313131e1393311613611, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 31: 31131533111111136311331515133116116111191581, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 32: e113391a196a6e6111d11e1911ee1311111aea113333, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 33: 3ee33113113366ee3e931e11e119316611331e36e393, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 34: 33311131331111333193331151113311151311e13111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 35: 0050009000900000000e00000000000006fa00000009, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 36: 0055000ae0000000000900f000a06a9005000ef00009, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 37: 5013ed00e013000009010109150003105000103e0650, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 38: 115999933139996331916519e9133613e6331116a3e6, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 39: e6911316f66a163163e11391911e31611e11111163e1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 40: 1391e9316e61916ea15113e16311631e91e33116aa16, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 41: 0d00006000000000002d006000000e00500000a00000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 42: 96316ee1666f91aa3111a3631e1116669e6a11e313e3, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 43: e111113633663331191611e33319136aee3e31636139, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 44: 000f00000000000500000000050d0000050500000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 45: 3151619ae51e1e161e99159119351a11111313e61111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 46: 11191111113631111159311111311136111111151115, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 47: 11111111133151111151111211131311151313131111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 48: 600000000000000000000000000060000000000e0000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 49: 0000000000000000a00000550000000000f000a00500, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 50: e1339e1a136a6e9119311e1111311a31131396113e33, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 51: 05000000a000e00000000e00600000000000e0000900, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 52: 9e133911e936116161d1eee96eee3311113aea1fa313, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 53: 11311511e11635111151111d11311111111111111115, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 54: 0060f000000000f00000000000000009000000f0f005, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 55: 3131153113311151195111555d111331196111113111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 56: e1133336316ee6136331111e63f11666931e3111e999, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 57: 5513ee33e113311a1911119916e933113361113e3651, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 58: 96911361163696613313113e1e39e1633333131663ea, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 59: 00000060000000000000006000000e00500000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 60: 1191933166f661116191e19133e113169e3111ee9111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 61: 33313133133131553111119111e1113113113116e111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 62: 11311131116131553111133155119113911113111151, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 63: d5200050e000d00000005050d500d0500f0f00000500, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 64: 33111511113311113915111111311151113111111111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 65: 131111e66113ee661313e11336ee131eee6131611691, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 66: e9913e161311e1636631133136663333ee1111131e51, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 67: 0600e000009000000000000000000e000e0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 68: 1111e1111366119961919119513131169311361e1111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 69: 0000000000f000000009000500956000000e0000008d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 70: 16e1e31313111133615199e11e99613a991191161353, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 71: f0000000000000009000000000009900000900090000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 72: 11111211111133111111111111111111111111111211, Class:  1, CF:  1, Len: 44, Fitness_tra: 0
Rule 73: e191e39133aa3e13119333e1311133e1136113e1e13e, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 74: 93131533e111135331e36e31eee9961a391e133a6331, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 75: 131163e3116361e11e1119391e3e16e333361e163611, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 76: e31193e131119e3111913161e1613691156611163333, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 77: e11633e3111693e33111e11116391661e611111f1331, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 78: 00000000000050000000f000fa0600000000000e0000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 79: 31553e163113361aa39e1999ee19111a313a11113193, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 80: 11115511121111511113111911111211118111211111, Class:  1, CF:  1, Len: 44, Fitness_tra: 0
Rule 81: 0000000000000000000000000000000000000f000000, Class:  1, CF:  1, Len:  1, Fitness_tra: 0
Rule 82: 000500600000000000506000666e6a9060a050000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 83: 0060000000a000000000006000000e00000000090000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 84: 000000000000ee00a00009000000000f000a00009000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 85: 6000ff050000000000055000f0000000000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 86: 00900000000900f000000000a0a60059000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 87: 0000000000f0090000000000000000000000000e0000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 88: 00000000000000000000000000000000500000f00000, Class:  1, CF:  1, Len:  2, Fitness_tra: 0
Rule 89: 0000a000000000000000000a00500e0000000099f000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 90: 00000600000000055d0505f500a0500e00050000000f, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 91: 0000003000000800000000800c0000000c00000000d0, Class:  1, CF:  1, Len:  6, Fitness_tra: 0
Rule 92: 000f00000000000500000000050d0008050500d00000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 93: 0691036000069600038095001e09ec60030f130803ea, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 94: 01550e003110000a030e10000009011a313a10003106, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 95: 00600009050050000a00000005000000000900000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 96: 36316ee1663f11a13151e1535d1113619961114331e1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 97: 6000a0000000000000000500a0006000000f00080000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 98: 03b0000000000050000000000d000000000000009000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 99: 0060009000900000000e000000000000060000f08005, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule100: 000000000000000000000000000400000000000e00d0, Class:  0, CF:0.495347, Len:  3, Fitness_tra: 8
------Current------
Miss_rate(tra)	:9.68586
------Result------
Miss_rate(tra)	:9.68586
Miss_rate(tst)	:40.7407
ARL				:4.84848

------Generation 4000------
Rule  1: 0000000000000000000000000d0000000000000e00d0, Class:  0, CF:0.60996, Len:  3, Fitness_tra: 79
Rule  2: 0000000000000000000000000c000000000000000000, Class:  1, CF:0.913555, Len:  1, Fitness_tra: 66
Rule  3: 0000000000000000000000000d0000000000000e000d, Class:  0, CF:0.538547, Len:  3, Fitness_tra: 40
Rule  4: 000d0d00000000000000000005000000500000000000, Class:  0, CF:0.540163, Len:  4, Fitness_tra: 25
Rule  5: 000000000000000000000000000000000000000000b0, Class:  1, CF:0.963917, Len:  1, Fitness_tra: 22
Rule  6: 00000000000000400000000c00000000000000000000, Class:  1, CF:0.653558, Len:  2, Fitness_tra: 15
Rule  7: 00000000000008000080000000000000000000080000, Class:  1, CF:0.245612, Len:  3, Fitness_tra: 9
Rule  8: 000000000000000000000000000400000000000e00d0, Class:  0, CF:0.495347, Len:  3, Fitness_tra: 8
Rule  9: 00000000000000000000000000000000000000000006, Class:  1, CF:  1, Len:  1, Fitness_tra: 7
Rule 10: 00000000000000000000000000030000000000000000, Class:  1, CF:0.97, Len:  1, Fitness_tra: 6
Rule 11: 000000000000004000000c0000000000000000000000, Class:  1, CF:0.432016, Len:  2, Fitness_tra: 5
Rule 12: 07000000000000000000000000000000500000000000, Class:  1, CF:0.557542, Len:  2, Fitness_tra: 4
Rule 13: 00000000000008400000000000000000000000000000, Class:  1, CF:0.248935, Len:  2, Fitness_tra: 3
Rule 14: 00000000000008000000000000000000000030000000, Class:  1, CF:0.818107, Len:  2, Fitness_tra: 2
Rule 15: 00000000000008000030000000000000000000000000, Class:  1, CF:0.818507, Len:  2, Fitness_tra: 2
Rule 16: 000000050000000000e0000000000000000500000000, Class:  1, CF:0.470863, Len:  3, Fitness_tra: 2
Rule 17: 00090000000000000000000000000000000000000000, Class:  0, CF:0.115879, Len:  1, Fitness_tra: 2
Rule 18: 00000000000008000000000000000000000000000000, Class:  1, CF:0.0893383, Len:  1, Fitness_tra: 1
Rule 19: 0000000000000000000000000d0000000005000e0005, Class:  0, CF:0.609069, Len:  4, Fitness_tra: 1
Rule 20: 00000000000000000000000a00000000000000000000, Class:  1, CF:  1, Len:  1, Fitness_tra: 1
Rule 21: 000000000700080000000000000000000000b0000000, Class:  1, CF:  1, Len:  3, Fitness_tra: 1
Rule 22: 00000000000055000a00000000000000000000000000, Class:  1, CF:  1, Len:  3, Fitness_tra: 1
