------Generation 0------
Rule  1: 06000005f6006a0000005d0000000500050080550000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 61: 00600000600000066e000006009000e006005000fa00, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 62: 1313133369633131165933e1631311133e3311136359, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 63: 111191133e36119ee615e1e13133e616e933161133e3, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 64: 59e111e9991131e11e1ee31e6331aa169911933616e1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 65: 9339e139339131ee131393396e11331ae113111311e3, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 66: 3316311139a11113119e193393311311133116161116, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 67: 319e11113333113e115135e1316e661333333311a111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 68: 9115631366163636ae13331111e96a6193a331111113, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 69: 00600205000000d000000a0000d00090000500000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 70: 11161511111131151113111511111111131113511111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 71: 1319e53399131e13133111193e1e6ae3136a91113191, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 72: 13363e11111613ee1e96e1e16e19e6e1116191136e1e, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 73: 0000050000000e000000000500600909550000a00000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 74: 1e1196e3113e3611661131ee3119666a913313361331, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 75: 1113e51ee51a19551315e13111311131131113111111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 76: 6633613611161131331e13631131136136e613116116, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 77: 000000000500a0000000000000060000005000000000, Class:  1, CF:  1, Len:  4, Fitness_tra: 0
Rule 78: 3911ee1111361633131931e113333633e1119e666611, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 79: 919e1e1113e6611631d353931139e6363163eeea61e1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 80: 113139161a636633e5913111e113e63313e6339a9911, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 81: 913e191e113131961331313113311631163619e61351, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 82: d80000f500f0000f00000060a000d950af0000000060, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 83: 39e61e36e531639311111e6136151613161113131311, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 84: 000000000000000000000000d00d0000000e00f090d0, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 85: 913119e1113111916e1111316115133a9e1133133311, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 86: 9e1e931e19313a313396e3e11311e1131913e6161351, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 87: 313e15eee3613313119e3e666191316a9ee39936a613, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 88: 0000000000f009000000000000000000000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 89: 139591113e313a136911e111e13361663936116e1199, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 90: 00600000600000066e0000060090009006005000fa00, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 91: 00040000050000000000000000060000000d00000000, Class:  1, CF:  1, Len:  4, Fitness_tra: 0
Rule 92: 0000000000000000000000000000000000000e000900, Class:  0, CF:0.529827, Len:  2, Fitness_tra: 14
Rule 93: 0503191305000a006101190003000011e0360e0101e0, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 94: 0000000000000e000000000000000000000009000c00, Class:  1, CF:0.788108, Len:  3, Fitness_tra: 0
Rule 95: 3339e511311193311313333165133611e11311131113, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 96: 00000000050005000000000d00000000000000000000, Class:  0, CF:0.323426, Len:  3, Fitness_tra: 14
Rule 97: b15e0011101090130610036100100090001000000171, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 98: 00000000000000000900000100000000000050ed0000, Class:  1, CF:0.082348, Len:  5, Fitness_tra: 0
Rule 99: 000d300000000a0e000a00006060a000000009009a00, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule100: 000000000c0000000c00000000000000000000e00000, Class:  1, CF:0.619512, Len:  3, Fitness_tra: 0
------Current------
Miss_rate(tra)	:13.089
------Result------
Miss_rate(tra)	:13.089
Miss_rate(tst)	:26.9231
ARL				:3.575

------Generation 900------
Rule  1: 00000000000000000000000000000000000000000c00, Class:  1, CF:0.91301, Len:  1, Fitness_tra: 46
Rule  2: 000000000d000000000000000000000000000d090000, Class:  0, CF:0.380689, Len:  3, Fitness_tra: 42
Rule  3: 0000000e00000000000000d000000000000000050000, Class:  0, CF:0.438125, Len:  3, Fitness_tra: 33
Rule  4: 00000c00000000000000000004000000000000000000, Class:  1, CF:0.506378, Len:  2, Fitness_tra: 24
Rule  5: 00090000000000000000000000000000000000090000, Class:  0, CF:0.39529, Len:  2, Fitness_tra: 17
Rule  6: 00000000000007000000000000000000000000000000, Class:  1, CF:0.987453, Len:  1, Fitness_tra: 15
Rule  7: 00000000050005000000000d00000000000000000000, Class:  0, CF:0.323426, Len:  3, Fitness_tra: 15
Rule  8: 0000000000000000000000000000000000000e000900, Class:  0, CF:0.529827, Len:  2, Fitness_tra: 14
Rule  9: 000000000c000000000000000000000000000d000000, Class:  1, CF:0.562712, Len:  2, Fitness_tra: 13
Rule 10: 00000000000000000000000000000700000000000000, Class:  1, CF:0.895809, Len:  1, Fitness_tra: 13
Rule 11: 09000000000000000000000000000000000000e00000, Class:  0, CF:0.444221, Len:  2, Fitness_tra: 9
Rule 12: 000000000000000000e0000000000000000000000000, Class:  1, CF:0.433248, Len:  1, Fitness_tra: 6
Rule 13: 090000000000000000000050020000000000000000d0, Class:  0, CF:0.566607, Len:  4, Fitness_tra: 5
Rule 14: 00000000000000000000000000000000000050090000, Class:  0, CF:0.325057, Len:  2, Fitness_tra: 5
Rule 15: 00000000000000000000000002000c000000000000d0, Class:  1, CF:0.554944, Len:  3, Fitness_tra: 3
Rule 16: 00040000000000000000000000000000000000000000, Class:  1, CF:0.068218, Len:  1, Fitness_tra: 2
Rule 17: 00000000000000000000006000000000000000000000, Class:  1, CF:  1, Len:  1, Fitness_tra: 2
Rule 18: 000000000000000000b0000000000000000000090000, Class:  1, CF:0.446999, Len:  2, Fitness_tra: 2
Rule 19: 000000000c0000000000000000000000000000e00000, Class:  1, CF:0.312902, Len:  2, Fitness_tra: 2
Rule 20: 60000000000000000000000000000000000000000000, Class:  1, CF:  1, Len:  1, Fitness_tra: 2
Rule 21: 0000000000000e000000000000000000000009000000, Class:  0, CF:0.388537, Len:  2, Fitness_tra: 1
Rule 22: 0000000000000c000000000000000000000000090000, Class:  1, CF:0.671557, Len:  2, Fitness_tra: 1
Rule 23: 0000000000f000000000000000000000000000000000, Class:  1, CF:  1, Len:  1, Fitness_tra: 1
Rule 24: 0000c000000005000060000000000000000000000000, Class:  1, CF:  1, Len:  3, Fitness_tra: 1
Rule 25: 0000a000000000000000000000000000001000000000, Class:  1, CF:  1, Len:  2, Fitness_tra: 0
Rule 26: 00000000000000000000000000007700000000000000, Class:  1, CF:0.908301, Len:  2, Fitness_tra: 1
Rule 27: 00000000000055000060000000000000000000000500, Class:  1, CF:  1, Len:  4, Fitness_tra: 1
Rule 28: 0d04002000000000000b000000000000000000000000, Class:  1, CF:  1, Len:  4, Fitness_tra: 1
Rule 29: 00000000000000000000000000000000000050e90000, Class:  0, CF:0.37897, Len:  3, Fitness_tra: 1
Rule 30: 000000000000000000000000000c0000000000000000, Class:  1, CF:0.0979853, Len:  1, Fitness_tra: 0
Rule 31: 0000000000000000000000000000000000090e000980, Class:  0, CF:0.591288, Len:  4, Fitness_tra: 0
Rule 32: 000000000000000000e0000000000000000000e00000, Class:  1, CF:0.593725, Len:  2, Fitness_tra: 0
Rule 33: 1111153131f313153113191151915131111113115211, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 34: 00500000e0000000000000000000609000000e000909, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 35: 11e119e6163696161356eeeee311113a113f331136ef, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 36: 13331366631113316391111191131133191311111581, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 37: 31311163e166e111191e111111e11336991311e31e59, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 38: 315e3e11111191133616331131111191991331611111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 39: 000000006e0a09e0000000500d00000f0000000000d5, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 40: 311e91361161111931e63133e91336165933e3611193, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 41: 1336e93131361919e313e63e9199eaef191113319e53, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 42: 15931913153e6a166131191133136f11e136193111e3, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 43: 3333e1116e363e116e539e393e1e3666e13e33363e13, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 44: 0050000000000000a00000050000000000f000a00500, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 45: 1311131166616163611316e9ee631361e113e6311113, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 46: 00090000000e900000000000006000000000e0090000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 47: 969e191e336313113e133133363163e319e313361391, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 48: 31311131316125113551311112111111111191911111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 49: 33113511311193313311315155133631113311191111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 50: 11111111111133111111111111112111131111111111, Class:  1, CF:  1, Len: 44, Fitness_tra: 0
Rule 51: e1e133e631613313319611116331a66133661166111e, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 52: 3393e316113113136391319eee113a333e119116ee96, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 53: 0000000000000a0e000060006060a000000009009000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 54: 3113111e91111111311531111111111e111111111111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 55: 06000005f6006a0000005d0000000500050080550000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 56: 00000000f0f000000000090000900000000000e96000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 57: 9193e99163e166113e561d113111e63331ea166a66e3, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 58: 13113133111f33913651135111311111113311131111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 59: 133131a661a11a1e63916663e1133311951636fa6113, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 60: 93339393336931e16e51ee116119161f331e11316116, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 61: 00600000600000066e000006009000e006005000fa00, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 62: 1313133369633131165933e1631311133e3311136359, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 63: 111191133e36119ee615e1e13133e616e933161133e3, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 64: 59e111e9991131e11e1ee31e6331aa169911933616e1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 65: 9339e139339131ee131393396e11331ae113111311e3, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 66: 3316311139a11113119e193393311311133116161116, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 67: 319e11113333113e115135e1316e661333333311a111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 68: 9115631366163636ae13331111e96a6193a331111113, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 69: 00600205000000d000000a0000d00090000500000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 70: 11161511111131151113111511111111131113511111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 71: 1319e53399131e13133111193e1e6ae3136a91113191, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 72: 13363e11111613ee1e96e1e16e19e6e1116191136e1e, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 73: 0000050000000e000000000500600909550000a00000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 74: 1e1196e3113e3611661131ee3119666a913313361331, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 75: 1113e51ee51a19551315e13111311131131113111111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 76: 6633613611161131331e13631131136136e613116116, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 77: 000000000500a0000000000000060000005000000000, Class:  1, CF:  1, Len:  4, Fitness_tra: 0
Rule 78: 3911ee1111361633131931e113333633e1119e666611, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 79: 919e1e1113e6611631d353931139e6363163eeea61e1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 80: 113139161a636633e5913111e113e63313e6339a9911, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 81: 353333393511f1111e53111e331961e193e3951131e1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 82: 0000000000000e000000000000000000000009000000, Class:  0, CF:0.388537, Len:  0, Fitness_tra: 0
Rule 83: 00da000000000000000000a0a0080000f00005590000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 84: 391991e3916311116159ee161115631f113613311333, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 85: 05000000f00000000000000000a00900000000990009, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 86: 913e51eee13e311e1e51e33163156661e1ee99311313, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 87: 0000000000000000000009000000900000e000000000, Class:  0, CF:0.376935, Len:  3, Fitness_tra: 0
Rule 88: 00000000000000000a000000000000000000000e0000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 89: 50900090000900fff0000000a0a60059000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 90: 139e19e111a31391333113199911661311e1e6363993, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 91: 963e100516016a001001313000010501050610560051, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 92: 10103133111f30010001130001311110000011191011, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 93: 000000001000000000e0000000002000000000e00000, Class:  1, CF:0.531613, Len:  4, Fitness_tra: 0
Rule 94: e13e1e11133131161e31339163391631166319ea6151, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 95: 0e19931e100e9a313096e3011311e0101013e6e60300, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 96: 00000000200000000000000000000000000050000007, Class:  1, CF:0.959827, Len:  3, Fitness_tra: 6
Rule 97: d800000005f0050f0000006d00000950a00000000060, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 98: 9339e139339131ee131393396e11331ae113111511e3, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 99: 00040000000000000000000000000000000000000000, Class:  1, CF:0.068218, Len:  0, Fitness_tra: 0
Rule100: 913e091e003100000031300000300037160619001301, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
------Current------
Miss_rate(tra)	:12.8272
------Result------
Miss_rate(tra)	:12.8272
Miss_rate(tst)	:23.0769
ARL				:3.43243

------Generation 1000------
Rule  1: 00000000000000000000000000000000000000000c00, Class:  1, CF:0.91301, Len:  1, Fitness_tra: 46
Rule  2: 000000000d000000000000000000000000000d090000, Class:  0, CF:0.380689, Len:  3, Fitness_tra: 42
Rule  3: 0000000e00000000000000d000000000000000050000, Class:  0, CF:0.438125, Len:  3, Fitness_tra: 33
Rule  4: 00000c00000000000000000004000000000000000000, Class:  1, CF:0.506378, Len:  2, Fitness_tra: 24
Rule  5: 00090000000000000000000000000000000000090000, Class:  0, CF:0.39529, Len:  2, Fitness_tra: 17
Rule  6: 00000000000007000000000000000000000000000000, Class:  1, CF:0.987453, Len:  1, Fitness_tra: 15
Rule  7: 00000000050005000000000d00000000000000000000, Class:  0, CF:0.323426, Len:  3, Fitness_tra: 15
Rule  8: 0000000000000000000000000000000000000e000900, Class:  0, CF:0.529827, Len:  2, Fitness_tra: 14
Rule  9: 000000000c000000000000000000000000000d000000, Class:  1, CF:0.562712, Len:  2, Fitness_tra: 13
Rule 10: 00000000000000000000000000000700000000000000, Class:  1, CF:0.895809, Len:  1, Fitness_tra: 13
Rule 11: 09000000000000000000000000000000000000e00000, Class:  0, CF:0.444221, Len:  2, Fitness_tra: 9
Rule 12: 000000000000000000e0000000000000000000000000, Class:  1, CF:0.433248, Len:  1, Fitness_tra: 6
Rule 13: 090000000000000000000050020000000000000000d0, Class:  0, CF:0.566607, Len:  4, Fitness_tra: 5
Rule 14: 00000000000000000000000000000000000050090000, Class:  0, CF:0.325057, Len:  2, Fitness_tra: 5
Rule 15: 00000000000000000000000002000c000000000000d0, Class:  1, CF:0.554944, Len:  3, Fitness_tra: 3
Rule 16: 00040000000000000000000000000000000000000000, Class:  1, CF:0.068218, Len:  1, Fitness_tra: 2
Rule 17: 00000000000000000000006000000000000000000000, Class:  1, CF:  1, Len:  1, Fitness_tra: 2
Rule 18: 000000000000000000b0000000000000000000090000, Class:  1, CF:0.446999, Len:  2, Fitness_tra: 2
Rule 19: 000000000c0000000000000000000000000000e00000, Class:  1, CF:0.312902, Len:  2, Fitness_tra: 2
Rule 20: 60000000000000000000000000000000000000000000, Class:  1, CF:  1, Len:  1, Fitness_tra: 2
Rule 21: 0000000000000e000000000000000000000009000000, Class:  0, CF:0.388537, Len:  2, Fitness_tra: 1
Rule 22: 0000000000000c000000000000000000000000090000, Class:  1, CF:0.671557, Len:  2, Fitness_tra: 1
Rule 23: 0000000000f000000000000000000000000000000000, Class:  1, CF:  1, Len:  1, Fitness_tra: 1
Rule 24: 0000c000000005000060000000000000000000000000, Class:  1, CF:  1, Len:  3, Fitness_tra: 1
Rule 25: 0000a000000000000000000000000000001000000000, Class:  1, CF:  1, Len:  2, Fitness_tra: 0
Rule 26: 00000000000000000000000000007700000000000000, Class:  1, CF:0.908301, Len:  2, Fitness_tra: 1
Rule 27: 00000000000055000060000000000000000000000500, Class:  1, CF:  1, Len:  4, Fitness_tra: 1
Rule 28: 0d04002000000000000b000000000000000000000000, Class:  1, CF:  1, Len:  4, Fitness_tra: 1
Rule 29: 00000000000000000000000000000000000050e90000, Class:  0, CF:0.37897, Len:  3, Fitness_tra: 1
Rule 30: 000000000000000000000000000c0000000000000000, Class:  1, CF:0.0979853, Len:  1, Fitness_tra: 0
Rule 31: 0000000000000000000000000000000000090e000980, Class:  0, CF:0.591288, Len:  4, Fitness_tra: 0
Rule 32: 000000000000000000e0000000000000000000e00000, Class:  1, CF:0.593725, Len:  2, Fitness_tra: 0
Rule 33: 1111153131f313153113191151915131111113115211, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 34: 00500000e0000000000000000000609000000e000909, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 35: 11e119e6163696161356eeeee311113a113f331136ef, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 36: 13331366631113316391111191131133191311111581, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 37: 31311163e166e111191e111111e11336991311e31e59, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 38: 315e3e11111191133616331131111191991331611111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 39: 000000006e0a09e0000000500d00000f0000000000d5, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 40: 311e91361161111931e63133e91336165933e3611193, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 41: 1336e93131361919e313e63e9199eaef191113319e53, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 42: 15931913153e6a166131191133136f11e136193111e3, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 43: 3333e1116e363e116e539e393e1e3666e13e33363e13, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 44: 0050000000000000a00000050000000000f000a00500, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 45: 1311131166616163611316e9ee631361e113e6311113, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 46: 00090000000e900000000000006000000000e0090000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 47: 969e191e336313113e133133363163e319e313361391, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 48: 31311131316125113551311112111111111191911111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 49: 33113511311193313311315155133631113311191111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 50: 11111111111133111111111111112111131111111111, Class:  1, CF:  1, Len: 44, Fitness_tra: 0
Rule 51: e1e133e631613313319611116331a66133661166111e, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 52: 3393e316113113136391319eee113a333e119116ee96, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 53: 0000000000000a0e000060006060a000000009009000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 54: 3113111e91111111311531111111111e111111111111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 55: 06000005f6006a0000005d0000000500050080550000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 56: 00000000f0f000000000090000900000000000e96000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 57: 9193e99163e166113e561d113111e63331ea166a66e3, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 58: 13113133111f33913651135111311111113311131111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
