------Generation 0------
Rule  1: 9355393e3113e113339111e111e93f13ee6139936193, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule  2: 000000000000000000000000c0000000000000000000, Class:  1, CF:0.693767, Len:  1, Fitness_tra: 45
Rule  3: 00070000000000000000000000000000000000000000, Class:  1, CF:0.817682, Len:  1, Fitness_tra: 25
Rule  4: 000000000000000000000000000000000000020000d0, Class:  0, CF:0.312489, Len:  2, Fitness_tra: 22
Rule  5: 00000000000000000080000000000900000000000500, Class:  0, CF:0.496952, Len:  3, Fitness_tra: 17
Rule  6: 00000700000000005000000000000000000000000000, Class:  1, CF:0.762263, Len:  2, Fitness_tra: 12
Rule  7: 000000000000000000000000020000000000000000d0, Class:  0, CF:0.323222, Len:  2, Fitness_tra: 13
Rule  8: 00000000000000000000000007000008000000000000, Class:  1, CF:0.959889, Len:  2, Fitness_tra: 10
Rule  9: 00000000070000000000000000000000000000000000, Class:  1, CF:0.718873, Len:  1, Fitness_tra: 10
Rule 10: 00000000000000000000000000000000000000000100, Class:  1, CF:0.32903, Len:  1, Fitness_tra: 7
Rule 11: 000000000000000000000000000000000000000c00d0, Class:  1, CF:0.99915, Len:  2, Fitness_tra: 6
Rule 12: 050d0d00000005000000000000000900000000000000, Class:  0, CF:0.60073, Len:  5, Fitness_tra: 6
Rule 13: 000000000000070000d0000000000000000000000000, Class:  1, CF:0.941361, Len:  2, Fitness_tra: 5
Rule 14: 000007000000000000d0000000000000000000000000, Class:  1, CF:0.697528, Len:  2, Fitness_tra: 5
Rule 15: 00000000000000c000d00000000000000000000d0000, Class:  1, CF:0.545799, Len:  3, Fitness_tra: 3
Rule 16: 000700000000c0000000000000000000000000000000, Class:  1, CF:0.972484, Len:  2, Fitness_tra: 3
Rule 17: 00000000000005000040000002000000000000000000, Class:  0, CF:0.230542, Len:  3, Fitness_tra: 2
Rule 18: 00000000000000000740000002000000000000000000, Class:  1, CF:0.953042, Len:  3, Fitness_tra: 2
Rule 19: 000000000000000000000a0000000000000000000000, Class:  1, CF:  1, Len:  1, Fitness_tra: 2
Rule 20: 070000000000000000000050000000000000000d0000, Class:  1, CF:0.710921, Len:  3, Fitness_tra: 2
Rule 21: 0000000000000000004000b0000000000000000d0000, Class:  1, CF:  1, Len:  3, Fitness_tra: 2
Rule 22: 000000000000000000e00050000000000000000d0000, Class:  1, CF:0.425385, Len:  3, Fitness_tra: 2
Rule 23: 00000000007000000000000000000000000000000000, Class:  1, CF:  1, Len:  1, Fitness_tra: 2
Rule 24: 070000000000000000000000000000000000000d00d0, Class:  1, CF:0.620201, Len:  3, Fitness_tra: 2
Rule 25: 050000000000050000000000000009000000000000d0, Class:  0, CF:0.5935, Len:  4, Fitness_tra: 1
Rule 26: 00000000000000000060000000000000009000000500, Class:  1, CF:  1, Len:  3, Fitness_tra: 1
Rule 27: 00000000000000000000000a00000000000000000000, Class:  1, CF:  1, Len:  1, Fitness_tra: 1
Rule 28: 000007000000050000000000000000000000000d0000, Class:  1, CF:0.685532, Len:  3, Fitness_tra: 0
Rule 29: 11e191e66eae96336e9919e1ee131a1391619333e991, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 30: 11511eee13999e16619e11e13115ea13316331911699, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 31: 133611111e63e311ee131e113ee313619e1e9e1f1331, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 32: 00000000f00000000000a00000000900000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 33: 00500000000e00f000000000a0a60059000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 34: 9e99eee113319331aa11e1311131131e3e1a33616313, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 35: 1311353111f31315111111151215111e111111151111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 36: 311e959113166113311313933e3131e3116611336e11, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 37: 0e6000066e0000000e006000000000e0000000060000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 38: 33e11e313111313e1131e93136313a6a3936111a3953, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 39: 633313161ea3331e19113e911133e6131e1133631913, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 40: d20000f500000000000f000000000900ff0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 41: 000000006e0a09e0000000500d00000f0000000000d5, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 42: 11613e16331f6633335e161313931111e11115113611, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 43: 00000f05f00000000f05000000000009000000000a00, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 44: 169e311ae1113e61f33ee59e1939163ee13a61aa1361, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 45: 1311931131a61699113131e139111111313336133111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 46: 11919361e316916319916e1331666a333e16163a3391, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 47: 0000000000f000000000005000000e0f000e00000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 48: 000000a00d900000f00d00000000000000a000f00000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 49: 1691e31a111331e311e13911e139ea6693311ae61e9e, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 50: 165e1933663e1311311663116e3163f3316311ea6e93, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 51: 313e193361a1e116319313e13163111a3e6111161119, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 52: 3e313331e1633361119e3311911331165e6166f31691, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 53: 11113513913311113311111151111111111111131111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 54: 1313199e936e61e1613e3e136135133f3e13991311e3, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 55: e33111e61111116a13911333161933666e1691633356, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 56: 00000005000a00000500a00000000000050500000009, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 57: 13391531131319113651111251331333131611191511, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 58: 111119331613166aa6e331ee31eee6e1391f13e3611e, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 59: 139e33e9a331111a199a3111136e33e1e1113366113e, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 60: 9eee6111e936e3166151333363613316e63339361111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 61: 13139ee1e311936a1e39991913613a11313699319e39, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 62: 3391313133111e363151131ee3e913939e31163136e6, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 63: 300005011000000000001003300139e3010000030010, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 64: 33336131e11693361959199311319613911e15316a96, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 65: 3153191131a661e33693111151113e11531691313115, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 66: e313e1111936113313e111136a33aff3e1311333613e, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 67: 00000000000000000000000000000000000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 68: 00000d0000005d050009000d00a0000005f0f0000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 69: 3111191133111511a111113331111111911333931113, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 70: 5911156e3561f3e66116331e11e1161319ee596a3333, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 71: e691e1e1333113136111313e1361633613311aa66111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 72: 15111231111311111151311112311111511119111111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 73: 6131356a636311136631331519e13313133361331953, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 74: 0000000000f00000a000000000000000000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 75: 3111311e3361366619113e313e6e61919e1111a6ff11, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 76: 131319111e639ee33e5111111115a1311e6ee9e66e31, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 77: 00a000000000000500000a0005000000000500000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 78: 1a95131a61311636339e313e933131311131611661e3, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 79: e19199113633e1111e31e1e31661631f161311363313, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 80: 9311151a1311e65111331316933191331113e3131313, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 81: 50a00000f5005f000000ad500500000e000900f0f50d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 82: 5000a0f000e0f06000000f0500000900000000090000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 83: 0000000000000000000000500000000000fa00a00500, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 84: 000a000500000005000f0a00050d000e00050000f000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 85: 113e616661666e3e3311e133136366631331e13131e3, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 86: 00000d0000005d050009000d00a0000005f0f0000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 87: 6d05500a0005990000aff00000a6900ed0ff0d9900da, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 88: 1115e31113611e366e33119e6161363651a19316313e, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 89: 00000000a000a0000000000000000000000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 90: 1e9131133161e111163fe6931363a11319a313e63139, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 91: e33e13e913b1116a199a1331166933616e1131661336, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 92: 010000060910e3aa3109001339000a103300700061d1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 93: 0000000107001000000100001900000000000a060000, Class:  1, CF:  1, Len:  8, Fitness_tra: 0
Rule 94: 131a000009009ee00e05001011180001fe0e00550e31, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 95: 00033565f00000010f336001003ee1313031d3300100, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 96: 1a9000100d301006330e303ed0300001010160106100, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 97: 0000001301310600000a0013016039001ea3030010d0, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 98: 071e00011306610031030050300131e3000000030011, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 99: 0000000000000000000000000200000c0000000000d0, Class:  1, CF:0.991938, Len:  3, Fitness_tra: 1
Rule100: 3010050e3500f0000016101e11011613010e096a0033, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
------Current------
Miss_rate(tra)	:11.0526
------Result------
Miss_rate(tra)	:11.0526
Miss_rate(tst)	:40.7407
ARL				:2.41935

------Generation 4000------
Rule  1: 000000000000000000000000000009000000000000d0, Class:  0, CF:0.465404, Len:  2, Fitness_tra: 88
Rule  2: 000000000000000000000000c0000000000000000000, Class:  1, CF:0.693767, Len:  1, Fitness_tra: 45
Rule  3: 00070000000000000000000000000000000000000000, Class:  1, CF:0.817682, Len:  1, Fitness_tra: 25
Rule  4: 000000000000000000000000000000000000020000d0, Class:  0, CF:0.312489, Len:  2, Fitness_tra: 24
Rule  5: 00000000000000000080000000000900000000000500, Class:  0, CF:0.496952, Len:  3, Fitness_tra: 17
Rule  6: 000000000000000000000000020000000000000000d0, Class:  0, CF:0.323222, Len:  2, Fitness_tra: 13
Rule  7: 00000700000000005000000000000000000000000000, Class:  1, CF:0.762263, Len:  2, Fitness_tra: 11
Rule  8: 00000000000000000000000007000008000000000000, Class:  1, CF:0.959889, Len:  2, Fitness_tra: 10
Rule  9: 00000000070000000000000000000000000000000000, Class:  1, CF:0.718873, Len:  1, Fitness_tra: 9
Rule 10: 00000000000000000000000000000000000000000100, Class:  1, CF:0.32903, Len:  1, Fitness_tra: 6
Rule 11: 000000000000000000000000000000000000000c00d0, Class:  1, CF:0.99915, Len:  2, Fitness_tra: 6
Rule 12: 050d0d00000005000000000000000900000000000000, Class:  0, CF:0.60073, Len:  5, Fitness_tra: 6
Rule 13: 000000000000070000d0000000000000000000000000, Class:  1, CF:0.941361, Len:  2, Fitness_tra: 5
Rule 14: 000007000000000000d0000000000000000000000000, Class:  1, CF:0.697528, Len:  2, Fitness_tra: 5
Rule 15: 00000000000000c000d00000000000000000000d0000, Class:  1, CF:0.545799, Len:  3, Fitness_tra: 3
Rule 16: 000700000000c0000000000000000000000000000000, Class:  1, CF:0.972484, Len:  2, Fitness_tra: 3
Rule 17: 00000000000005000040000002000000000000000000, Class:  0, CF:0.230542, Len:  3, Fitness_tra: 2
Rule 18: 00000000000000000740000002000000000000000000, Class:  1, CF:0.953042, Len:  3, Fitness_tra: 2
Rule 19: 000000000000000000000a0000000000000000000000, Class:  1, CF:  1, Len:  1, Fitness_tra: 2
Rule 20: 070000000000000000000050000000000000000d0000, Class:  1, CF:0.710921, Len:  3, Fitness_tra: 2
Rule 21: 0000000000000000004000b0000000000000000d0000, Class:  1, CF:  1, Len:  3, Fitness_tra: 2
Rule 22: 000000000000000000e00050000000000000000d0000, Class:  1, CF:0.425385, Len:  3, Fitness_tra: 2
Rule 23: 00000000007000000000000000000000000000000000, Class:  1, CF:  1, Len:  1, Fitness_tra: 2
Rule 24: 070000000000000000000000000000000000000d00d0, Class:  1, CF:0.620201, Len:  3, Fitness_tra: 2
Rule 25: 050000000000050000000000000009000000000000d0, Class:  0, CF:0.5935, Len:  4, Fitness_tra: 1
Rule 26: 00000000000000000060000000000000009000000500, Class:  1, CF:  1, Len:  3, Fitness_tra: 1
Rule 27: 00000000000000000000000a00000000000000000000, Class:  1, CF:  1, Len:  1, Fitness_tra: 1
Rule 28: 0000000000000000000000000200000c0000000000d0, Class:  1, CF:0.991938, Len:  3, Fitness_tra: 1
Rule 29: 000007000000050000000000000000000000000d0000, Class:  1, CF:0.685532, Len:  3, Fitness_tra: 0
Rule 30: 11511eee13999e16619e11e13115ea13316331911699, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 31: 133611111e63e311ee131e113ee313619e1e9e1f1331, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 32: 00000000f00000000000a00000000900000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 33: 00500000000e00f000000000a0a60059000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 34: 9e99eee113319331aa11e1311131131e3e1a33616313, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 35: 1311353111f31315111111151215111e111111151111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 36: 311e959113166113311313933e3131e3116611336e11, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 37: 0e6000066e0000000e006000000000e0000000060000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 38: 33e11e313111313e1131e93136313a6a3936111a3953, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 39: 633313161ea3331e19113e911133e6131e1133631913, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 40: d20000f500000000000f000000000900ff0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 41: 000000006e0a09e0000000500d00000f0000000000d5, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 42: 11613e16331f6633335e161313931111e11115113611, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 43: 00000f05f00000000f05000000000009000000000a00, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 44: 169e311ae1113e61f33ee59e1939163ee13a61aa1361, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 45: 1311931131a61699113131e139111111313336133111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 46: 11919361e316916319916e1331666a333e16163a3391, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 47: 0000000000f000000000005000000e0f000e00000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 48: 000000a00d900000f00d00000000000000a000f00000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 49: 1691e31a111331e311e13911e139ea6693311ae61e9e, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 50: 165e1933663e1311311663116e3163f3316311ea6e93, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 51: 313e193361a1e116319313e13163111a3e6111161119, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 52: 3e313331e1633361119e3311911331165e6166f31691, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 53: 11113513913311113311111151111111111111131111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 54: 1313199e936e61e1613e3e136135133f3e13991311e3, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 55: e33111e61111116a13911333161933666e1691633356, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 56: 00000005000a00000500a00000000000050500000009, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 57: 13391531131319113651111251331333131611191511, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 58: 111119331613166aa6e331ee31eee6e1391f13e3611e, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 59: 139e33e9a331111a199a3111136e33e1e1113366113e, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 60: 9eee6111e936e3166151333363613316e63339361111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 61: 13139ee1e311936a1e39991913613a11313699319e39, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 62: 3391313133111e363151131ee3e913939e31163136e6, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 63: 300005011000000000001003300139e3010000030010, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 64: 33336131e11693361959199311319613911e15316a96, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 65: 3153191131a661e33693111151113e11531691313115, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 66: e313e1111936113313e111136a33aff3e1311333613e, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 67: 00000000000000000000000000000000000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 68: 00000d0000005d050009000d00a0000005f0f0000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 69: 3111191133111511a111113331111111911333931113, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 70: 5911156e3561f3e66116331e11e1161319ee596a3333, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 71: e691e1e1333113136111313e1361633613311aa66111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 72: 15111231111311111151311112311111511119111111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 73: 6131356a636311136631331519e13313133361331953, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 74: 0000000000f00000a000000000000000000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 75: 3111311e3361366619113e313e6e61919e1111a6ff11, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 76: 131319111e639ee33e5111111115a1311e6ee9e66e31, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 77: 00a000000000000500000a0005000000000500000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 78: 1a95131a61311636339e313e933131311131611661e3, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 79: e19199113633e1111e31e1e31661631f161311363313, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 80: 9311151a1311e65111331316933191331113e3131313, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 81: 00a00050a0f000000065050000a000fe000000000a00, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 82: 1113191a333163311ee6369313133331ee13ea1139e9, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 83: 00000df000005000000f00000f000000000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 84: 3131139116169131a36a111911336633933331133613, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 85: 00000d0000005d050009000d00a0000005f0f0000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 86: 00000a05f00000000f05000000000009000000000a00, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 87: 6600f0a00ea000000000000a00000ea000a00099fa00, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 88: 60000000f00000000000000000000e000000000e0000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 89: 3333353331611e31f153e361e16333663311e31aa1e1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 90: 6d05500a0005e900006ff00000a6900ed0af0d9900da, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 91: 000000000400000000000000c0000000000000090000, Class:  1, CF:0.486861, Len:  3, Fitness_tra: 0
Rule 92: 17503e1603106603335e0010009001100100051d0610, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 93: e20301f100000033000f11130a330900ff0010006030, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 94: e00100061100110a00d00033001933066e1601603056, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 95: 131300000e0390033e511111000500301e00090600d0, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 96: 00000000000002000c00000000000000000000000000, Class:  1, CF:0.577677, Len:  2, Fitness_tra: 6
Rule 97: 0d00000a0005900000af005000a09000000f009d000a, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 98: 000000000000000000000000020006000000000000d0, Class:  1, CF:  1, Len:  3, Fitness_tra: 0
Rule 99: 50a00000f5005f000000ad500500000e000900f0f50d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule100: 033000000ea3031000000e901030e603001003000910, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
------Current------
Miss_rate(tra)	:10.2632
------Result------
Miss_rate(tra)	:10.2632
Miss_rate(tst)	:29.6296
ARL				:2.27273

------Generation 5000------
Rule  1: 000000000000000000000000000009000000000000d0, Class:  0, CF:0.465404, Len:  2, Fitness_tra: 88
Rule  2: 000000000000000000000000c0000000000000000000, Class:  1, CF:0.693767, Len:  1, Fitness_tra: 45
Rule  3: 00070000000000000000000000000000000000000000, Class:  1, CF:0.817682, Len:  1, Fitness_tra: 25
Rule  4: 000000000000000000000000000000000000020000d0, Class:  0, CF:0.312489, Len:  2, Fitness_tra: 24
Rule  5: 00000000000000000080000000000900000000000500, Class:  0, CF:0.496952, Len:  3, Fitness_tra: 17
Rule  6: 000000000000000000000000020000000000000000d0, Class:  0, CF:0.323222, Len:  2, Fitness_tra: 13
