------Generation 0------
Rule  1: 00000000f000000000000000000df000000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 51: ee31e111e93631e166931311111113619e6366a6a111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 52: 111693e1111111e33e1111131369136f131113111351, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 53: 11551511131111131111111911911153111e11331111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 54: 36111113e31131131a199911331331f35e16311331e3, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 55: 000000000000000000000555000000ee000050000550, Class:  0, CF:0.662378, Len:  8, Fitness_tra: 0
Rule 56: 0000f0a0000000000000006a00000000000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 57: 0050009e000000f0e930000300050a6a0e0000ea0000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 58: 39e11e133e3136313919e93113136a1391131e3a3136, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 59: 11311939331133a36311691313e136611e115e3361e1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 60: 000000a000000000000005000000000000000e000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 61: 13111133136313311196311116e31636313393361119, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 62: 000000000e0e09000060000000a6000e500000000000, Class:  1, CF:  1, Len:  8, Fitness_tra: 0
Rule 63: 0000500ea00000000000000000000000050000090505, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 64: 1f633e31131a11e9611311999191ee16913331e6e311, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 65: 333399e161aa1131361ee191e3336331113a13116696, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 66: 11e39e166e13e311313699133119131111319e133193, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 67: 00000d60a0f00000a000000000000000000000090500, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 68: 15111515111111111113111111111111131151111181, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 69: 133e31136136331f31113ee3131166e111319111633e, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 70: 1111391661161111131ee19119e5e366ee1111e13131, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 71: 139e15e31636631331d36e39331313e1e933e6a661e3, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 72: 33339e166136113316331613333311131e1e19666336, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 73: 00af0000a0000e00006000000fa0000e500000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 74: 161319633111311133936e9919e9ee3311331196e991, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 75: 111111131113111111d1111112311111513313131122, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 76: 116313ee613133e6111331113131963613933a131111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 77: 1e53311136113333363139551513116e151331e13111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 78: 1e9311e3616131916611131111956131316331611111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 79: 000000af0000000f0a0d00000000000005e906f0000a, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 80: 11131111951111211111111111111131111111151111, Class:  1, CF:  1, Len: 44, Fitness_tra: 0
Rule 81: 500aa0a000e0f060000faf0006000000000900090000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 82: 0f0000f005000000000000000f00000000000a000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 83: 0000000000e0000000000a50000600ee000000000000, Class:  1, CF:  1, Len:  6, Fitness_tra: 0
Rule 84: 000f000000e9f0000d00a000aa0000000005f0000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 85: 00000000f00000000000900000000900000000090005, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 86: 000f0000000000050000000000000000050500000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 87: 00000000e0000000000060e0000e0a00e000000a60e0, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 88: 0000500ef000000000000000000000000500000e0505, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 89: 000000000000000000000000000090e0000000000000, Class:  0, CF:0.295762, Len:  2, Fitness_tra: 0
Rule 90: 0000000000e00500000000000000000000f000a00000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 91: 39000013003100313909093110130a10901310300100, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 92: 0e3f0001a90001e00060130001a1000e9e6060000011, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 93: a1603910611001f113100a910005e3600ea0c00e0130, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 94: 05010510000011100100101100110001031101100080, Class:  1, CF:  1, Len: 20, Fitness_tra: 0
Rule 95: 000a0000f0000000000500a0aa000900000000050000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 96: 101110010111010001100c0012015101011010510100, Class:  1, CF:0.999755, Len: 24, Fitness_tra: 0
Rule 97: 00000d00000000000000000000000000000000000070, Class:  1, CF:0.627127, Len:  2, Fitness_tra: 5
Rule 98: 1e5631e116113333363131131368136f151113e11a11, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 99: 00000000000000f0e900000d00050060000000e00000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule100: 000000000000000e0900007000000000160a00e000e9, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
------Current------
Miss_rate(tra)	:14.6597
------Result------
Miss_rate(tra)	:14.6597
Miss_rate(tst)	:48.1481
ARL				:6.15625

------Generation 1000------
Rule  1: 000000000000000000000000000d00000000000000d0, Class:  0, CF:0.435587, Len:  2, Fitness_tra: 94
Rule  2: 00000000000000000000000007000000000000000000, Class:  1, CF:0.966614, Len:  1, Fitness_tra: 38
Rule  3: 00000d00000000000000000d00000000000000000000, Class:  0, CF:0.311358, Len:  2, Fitness_tra: 31
Rule  4: 000000000000000000000c0000000000000000000000, Class:  1, CF:0.580003, Len:  1, Fitness_tra: 23
Rule  5: 00000000000000000000000000000000000000000030, Class:  1, CF:  1, Len:  1, Fitness_tra: 10
Rule  6: 000b0000000000000000000000000000000000000000, Class:  1, CF:  1, Len:  1, Fitness_tra: 9
Rule  7: 000000000009000000000000c0000000000000000000, Class:  1, CF:0.554621, Len:  2, Fitness_tra: 9
Rule  8: 00000000000000d50000000000000000000000090000, Class:  0, CF:0.423943, Len:  3, Fitness_tra: 8
Rule  9: 00000000700000000000000000000000000000000000, Class:  1, CF:0.947116, Len:  1, Fitness_tra: 7
Rule 10: 00000000000000000000000000000000070000000000, Class:  1, CF:0.923373, Len:  1, Fitness_tra: 7
Rule 11: 00000000000000000000007000000000000000000000, Class:  1, CF:0.784372, Len:  1, Fitness_tra: 6
Rule 12: 00000000000000000000000000003000000000000000, Class:  1, CF:0.949982, Len:  1, Fitness_tra: 5
Rule 13: 00000000000000300000000000000000000000000000, Class:  1, CF:  1, Len:  1, Fitness_tra: 5
Rule 14: 00000d00000000000000000000000000000000000070, Class:  1, CF:0.627127, Len:  2, Fitness_tra: 5
Rule 15: 000000000000000000000a0000000000000000000000, Class:  1, CF:  1, Len:  1, Fitness_tra: 4
Rule 16: 000000000000000000000000000d0070000000000000, Class:  1, CF:0.969491, Len:  2, Fitness_tra: 3
Rule 17: 00000000000000000000000000000000d000000000c0, Class:  1, CF:0.220845, Len:  2, Fitness_tra: 2
Rule 18: 000000000000000000005000000000000000000005d0, Class:  0, CF:0.398856, Len:  3, Fitness_tra: 2
Rule 19: 00007d00000000d00000000000000000000000090000, Class:  0, CF:0.635277, Len:  4, Fitness_tra: 2
Rule 20: 00000000000000000000000000000100000000000000, Class:  1, CF:0.345884, Len:  1, Fitness_tra: 1
Rule 21: 000000000000000a0000000000000000000000000000, Class:  1, CF:  1, Len:  1, Fitness_tra: 1
Rule 22: 000000000009000000700000c0000000000000d00000, Class:  1, CF:0.804131, Len:  4, Fitness_tra: 1
Rule 23: 00000000000000000000000000000000000000010000, Class:  1, CF:0.401418, Len:  1, Fitness_tra: 0
Rule 24: 00000d00000000000000000000000080000000090500, Class:  0, CF:0.465587, Len:  4, Fitness_tra: 1
Rule 25: 000000000000000000000c7000000000000000000000, Class:  1, CF:0.933541, Len:  2, Fitness_tra: 0
Rule 26: 0000050000000000a000000000000e99000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 27: 111155111211111111111139111112111e1111111115, Class:  1, CF:  1, Len: 44, Fitness_tra: 0
Rule 28: 0000000000050000000000000fa6000e550000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 29: 3655311113169116a11333e911e53a6611639133a3e3, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 30: 0050000000fe00f00000000000a6005900000d000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 31: 65d000000009000000000d0000000900000000090009, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 32: 00da00000000a000000500a0aa080000f00005550000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 33: e699e3316e333331a63e9911611336113e1116a63336, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 34: 0000000000000500000000050000f00e0000000e0000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 35: 11111111111111111111311112115111111113511112, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 36: 9131e3163e633396e31161e1e335e316e133339a6659, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 37: 1a133e6161a39311313361933599631133e6ea131e5e, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 38: 000000a0f0900000f000a00000065000000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 39: e11395e111161313369199e191ee31ff9133ef1131e1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 40: 000f0000000000050000000000000000050500000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 41: 51ee911113131161611111911111131f131319131393, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 42: 0600000000f000000e000000000000af00000000ae00, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 43: 113e35ee31a3111e1116e11133111311111331933151, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 44: 63e1e9ee16a616611e13f36e1131e3369e1e13333193, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 45: 111611e3133113133e9e31131333113619e61161a131, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 46: 0000009e0000000e090e00000000000006fa05e00009, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 47: 00000000f00000000000900000000900000000090005, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 48: 133315331166e351331531115111316111e133e31111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 49: 0005000000000e600000000500000000000960000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 50: 00000000e0000000000060e0000e0a00e000000a60e0, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 51: ee31e111e93631e166931311111113619e6366a6a111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 52: 111693e1111111e33e1111131369136f131113111351, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 53: 11551511131111131111111911911153111e11331111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 54: 36111113e31131131a199911331331f35e16311331e3, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 55: 000000000000000000000555000000ee000050000550, Class:  0, CF:0.662378, Len:  8, Fitness_tra: 0
Rule 56: 0000f0a0000000000000006a00000000000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 57: 0050009e000000f0e930000300050a6a0e0000ea0000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 58: 39e11e133e3136313919e93113136a1391131e3a3136, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 59: 11311939331133a36311691313e136611e115e3361e1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 60: 000000a000000000000005000000000000000e000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 61: 13111133136313311196311116e31636313393361119, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 62: 000000000e0e09000060000000a6000e500000000000, Class:  1, CF:  1, Len:  8, Fitness_tra: 0
Rule 63: 0000500ea00000000000000000000000050000090505, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 64: 1f633e31131a11e9611311999191ee16913331e6e311, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 65: 333399e161aa1131361ee191e3336331113a13116696, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 66: 11e39e166e13e311313699133119131111319e133193, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 67: 00000d60a0f00000a000000000000000000000090500, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 68: 15111515111111111113111111111111131151111181, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 69: 133e31136136331f31113ee3131166e111319111633e, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 70: 1111391661161111131ee19119e5e366ee1111e13131, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 71: 139e15e31636631331d36e39331313e1e933e6a661e3, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 72: 33339e166136113316331613333311131e1e19666336, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 73: 00af0000a0000e00006000000fa0000e500000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 74: 161319633111311133936e9919e9ee3311331196e991, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 75: 111111131113111111d1111112311111513313131122, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 76: 116313ee613133e6111331113131963613933a131111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 77: 1e53311136113333363139551513116e151331e13111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 78: 1e9311e3616131916611131111956131316331611111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 79: 000000af0000000f0a0d00000000000005e906f0000a, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 80: 11131111951111211111111111111131111111151111, Class:  1, CF:  1, Len: 44, Fitness_tra: 0
Rule 81: 0000500000a0500e0a00005000060000000000000f00, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 82: 91113e161931116ae915913116111116331335e63111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 83: 1139ee1a1e631131633131e11e113113e96313136331, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 84: 000000000000090000005000000d5900000000000000, Class:  0, CF:0.519897, Len:  5, Fitness_tra: 0
Rule 85: 0f000000000000000060000000000000000f0000e500, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 86: 0050000000fe00f00000000000a6005900000d000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 87: 0000000000e0000000000a500006009e000000000000, Class:  1, CF:  1, Len:  6, Fitness_tra: 0
Rule 88: 13133e36996111636391319961e16136ee331511e351, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 89: 00000000000000000005000000000000000000000000, Class:  0, CF:0.0947089, Len:  1, Fitness_tra: 0
Rule 90: 006000000000a0000000000000000000000000000000, Class:  1, CF:  1, Len:  2, Fitness_tra: 0
Rule 91: 00a00000a00020000000000000a00000000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 92: 16131939331131a16391699319e9366311315e93e1e1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 93: 10503e0100fe03f03133009000a600510000ed131e0e, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 94: 00da00000000a000000000d00a000000000005050000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 95: 0000000000000a0000020c00000b0000000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 96: 000000000e000900000000a00006500000000009000e, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 97: 000000000000000000000000000001000000000000c0, Class:  1, CF:0.668572, Len:  2, Fitness_tra: 2
Rule 98: 1010000060a30000003000903090601103e60a100e0e, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 99: 000090000e0e0000006000d000a0090d500000050000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule100: 000000000000090000005070000d0900000000900000, Class:  0, CF:0.461118, Len:  6, Fitness_tra: 0
------Current------
Miss_rate(tra)	:13.8743
------Result------
Miss_rate(tra)	:13.8743
Miss_rate(tst)	:48.1481
ARL				:4.88571

------Generation 2000------
Rule  1: 000000000000000000000000000d00000000000000d0, Class:  0, CF:0.435587, Len:  2, Fitness_tra: 103
Rule  2: 00000d00000000000000000d00000000000000000000, Class:  0, CF:0.311358, Len:  2, Fitness_tra: 38
Rule  3: 00000000000000000000000007000000000000000000, Class:  1, CF:0.966614, Len:  1, Fitness_tra: 37
Rule  4: 00000c00000000000000000000000000000000080000, Class:  1, CF:0.42839, Len:  2, Fitness_tra: 15
Rule  5: 000000000000000000000c0000000000000000000000, Class:  1, CF:0.580003, Len:  1, Fitness_tra: 14
Rule  6: 000000000000000000000c0000000000000000080000, Class:  1, CF:0.759193, Len:  2, Fitness_tra: 11
Rule  7: 000b0000000000000000000000000000000000000000, Class:  1, CF:  1, Len:  1, Fitness_tra: 9
Rule  8: 00000000000000d50000000000000000000000090000, Class:  0, CF:0.423943, Len:  3, Fitness_tra: 8
Rule  9: 00000000700000000000000000000000000000000000, Class:  1, CF:0.947116, Len:  1, Fitness_tra: 7
Rule 10: 000000000009000000000000c0000000000000000000, Class:  1, CF:0.554621, Len:  2, Fitness_tra: 7
Rule 11: 00000000000000000000000000000000000000000030, Class:  1, CF:  1, Len:  1, Fitness_tra: 6
Rule 12: 00000000000000000000000000000000070000000000, Class:  1, CF:0.923373, Len:  1, Fitness_tra: 5
Rule 13: 00000000000000000000000000003000000000000000, Class:  1, CF:0.949982, Len:  1, Fitness_tra: 5
Rule 14: 00000d00000000000000000000000000000000000070, Class:  1, CF:0.627127, Len:  2, Fitness_tra: 5
Rule 15: 00000000000000000000007000000000000000000000, Class:  1, CF:0.784372, Len:  1, Fitness_tra: 5
Rule 16: 00000000000000300000000000000000000000000000, Class:  1, CF:  1, Len:  1, Fitness_tra: 5
Rule 17: 000000000000000000000a0000000000000000000000, Class:  1, CF:  1, Len:  1, Fitness_tra: 4
Rule 18: 00000000000000000000000000000000c00000000000, Class:  1, CF:0.305144, Len:  1, Fitness_tra: 4
Rule 19: 00000000000000000000000000000000c00000080000, Class:  1, CF:0.507949, Len:  2, Fitness_tra: 3
Rule 20: 00000000000000000000000000000000000000080000, Class:  1, CF:0.237331, Len:  1, Fitness_tra: 2
Rule 21: 000000000000000000005000000000000000000005d0, Class:  0, CF:0.398856, Len:  3, Fitness_tra: 2
Rule 22: 00007d00000000d00000000000000000000000090000, Class:  0, CF:0.635277, Len:  4, Fitness_tra: 2
Rule 23: 000000000000000000000000000d0070000000000000, Class:  1, CF:0.969491, Len:  2, Fitness_tra: 2
Rule 24: 000000000000000000000000000000000000040000c0, Class:  1, CF:0.404416, Len:  2, Fitness_tra: 1
Rule 25: 00000d00000000000000000000000080000000090500, Class:  0, CF:0.465587, Len:  4, Fitness_tra: 2
Rule 26: 000000000000000000000000000001000000000000c0, Class:  1, CF:0.668572, Len:  2, Fitness_tra: 1
Rule 27: 000000000000000a0000000000000000000000000000, Class:  1, CF:  1, Len:  1, Fitness_tra: 1
Rule 28: 0000000e000000d00000000000000000000000090000, Class:  0, CF:0.400089, Len:  3, Fitness_tra: 1
Rule 29: 000c000000000000000000000d000000000000080000, Class:  1, CF:0.377885, Len:  3, Fitness_tra: 1
Rule 30: 000000000009000000700000c0000000000000d00000, Class:  1, CF:0.804131, Len:  4, Fitness_tra: 1
Rule 31: 00000000000000000000000000000000d000000000c0, Class:  1, CF:0.220845, Len:  2, Fitness_tra: 1
Rule 32: 07000000000000090000000000000000000000000000, Class:  1, CF:0.602936, Len:  2, Fitness_tra: 1
Rule 33: 00000d00000000000000000d000d00000000b0000000, Class:  1, CF:0.780768, Len:  4, Fitness_tra: 0
Rule 34: 00000000000000000000000000000000000000010000, Class:  1, CF:0.401418, Len:  1, Fitness_tra: 0
Rule 35: 11111111111111111111311112115111111113511112, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 36: 9131e3163e633396e31161e1e335e316e133339a6659, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 37: 1a133e6161a39311313361933599631133e6ea131e5e, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 38: 000000a0f0900000f000a00000065000000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 39: e11395e111161313369199e191ee31ff9133ef1131e1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 40: 000f0000000000050000000000000000050500000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 41: 51ee911113131161611111911111131f131319131393, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 42: 0600000000f000000e000000000000af00000000ae00, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 43: 113e35ee31a3111e1116e11133111311111331933151, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 44: 63e1e9ee16a616611e13f36e1131e3369e1e13333193, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 45: 111611e3133113133e9e31131333113619e61161a131, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 46: 0000009e0000000e090e00000000000006fa05e00009, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 47: 00000000f00000000000900000000900000000090005, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 48: 133315331166e351331531115111316111e133e31111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 49: 0005000000000e600000000500000000000960000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 50: 00000000e0000000000060e0000e0a00e000000a60e0, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
