------Generation 0------
Rule  1: e39ee1313163311133191e139e133a1691669aaff111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 68: e13111161316f616131963e991e9136a111953613119, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 69: 36313113311f1153611e111151113131996116111511, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 70: 1313e3336663193169111e11e699311f111331e1191e, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 71: 9e9111e119631311131e915331616313e33613361331, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 72: 31311111111111113151111121111113131111512121, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 73: 33e331333ea39613319313111139611f9116e1111316, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 74: e13e1e1611611eee16931e319319613a313633113693, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 75: 131311e11311e6163ee1113396611111113333931e39, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 76: e61639131636e113e1e3111133e9116a31131336333e, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 77: 313951311163e133331991e11131331319e6316311e6, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 78: 00500000000059000000000500000090000a00900009, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 79: e35913113363ee333111311115113333133311111331, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 80: 0000000000e0f00000500a0000000000000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 81: 3511e13139161911a696911316313136131319116e9e, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 82: 0500000000000000000000000000000000af00000000, Class:  1, CF:  1, Len:  3, Fitness_tra: 0
Rule 83: 00000d050000f0000d0f0000aa0000000055f0000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 84: 000000000500000000000000000600000550000e0a00, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 85: 000000a0a000a0000000000000005900000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 86: 00000000fa00000000000000000000000000a0000000, Class:  1, CF:  1, Len:  0, Fitness_tra: 0
Rule 87: 999931e13933331611193e1361e1a131133651eaee59, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 88: 00000000a0000500000000000000000050f000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 89: 00000600500000005d05050000ad500000050000000a, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 90: 00000000000000000000000000000000000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 91: 00000000000000e00000000000000900000000000000, Class:  0, CF:0.391376, Len:  0, Fitness_tra: 0
Rule 92: 000000d000000000000000000000000c000000000000, Class:  1, CF:  1, Len:  0, Fitness_tra: 0
Rule 93: 01010130001000000300031001090010593193315511, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 94: 000000d000000050000000000000000000a000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 95: 3e931e369ee66111633e11e331396a3a613191611611, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 96: 000000000000000020500a0000000000000000000000, Class:  1, CF:  1, Len:  3, Fitness_tra: 0
Rule 97: 00000005000000000f0550505500000c0000500040d0, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 98: 000000000000d0000000000000000000000000000500, Class:  0, CF:0.318114, Len:  2, Fitness_tra: 14
Rule 99: 360000100e1ee00610303d1301000a10191616100600, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule100: 07003000000000000000000000070000000000000000, Class:  1, CF:  1, Len:  3, Fitness_tra: 0
------Current------
Miss_rate(tra)	:8.90052
------Result------
Miss_rate(tra)	:8.90052
Miss_rate(tst)	:18.5185
ARL				:2.02632

------Generation 4000------
Rule  1: 00000d00000000000000000000000000000000090000, Class:  0, CF:0.467322, Len:  2, Fitness_tra: 98
Rule  2: 00000000000000000000000070000000000000000000, Class:  1, CF:0.961958, Len:  1, Fitness_tra: 31
Rule  3: 00000800000000000000000000000000000000000c00, Class:  1, CF:0.902525, Len:  2, Fitness_tra: 21
Rule  4: 00000000000000000000000000070000000000000000, Class:  1, CF:0.618615, Len:  1, Fitness_tra: 18
Rule  5: 000000000000d0000000000000000000000000000500, Class:  0, CF:0.318114, Len:  2, Fitness_tra: 14
Rule  6: 00000000000000000000000000000900000000000000, Class:  0, CF:0.278828, Len:  1, Fitness_tra: 13
Rule  7: 000c0000000000002000000000000000000000000000, Class:  1, CF:0.429874, Len:  2, Fitness_tra: 12
Rule  8: 00000000000000000000000000000000000000000500, Class:  0, CF:0.238241, Len:  1, Fitness_tra: 11
Rule  9: 000000c0000000000000000000000000000000000000, Class:  1, CF:0.660083, Len:  1, Fitness_tra: 11
Rule 10: 07000000000000000000000000000000000000000000, Class:  1, CF:0.729305, Len:  1, Fitness_tra: 11
Rule 11: 00000000070000000000000000000000000000000000, Class:  1, CF:0.734816, Len:  1, Fitness_tra: 10
Rule 12: 00000000000000000000000007000000020000000000, Class:  1, CF:0.952628, Len:  2, Fitness_tra: 8
Rule 13: 00000000000000000000000005000000000000090000, Class:  0, CF:0.459474, Len:  2, Fitness_tra: 7
Rule 14: 05000000000000000000000000000000000000090000, Class:  0, CF:0.376271, Len:  2, Fitness_tra: 6
Rule 15: 05000000000000000000000007000000000000000000, Class:  1, CF:0.952069, Len:  2, Fitness_tra: 5
Rule 16: 000000d000000000000000000000000c000000000000, Class:  1, CF:  1, Len:  2, Fitness_tra: 4
Rule 17: 00000002000000000000000000000000000000090000, Class:  0, CF:0.318426, Len:  2, Fitness_tra: 4
Rule 18: 00000000000000000000000000000000000000080000, Class:  1, CF:0.220822, Len:  1, Fitness_tra: 4
Rule 19: 0000000005000000000000000000c000000000000000, Class:  1, CF:0.62961, Len:  2, Fitness_tra: 4
Rule 20: 00000000000000e00000000000000900000000000000, Class:  0, CF:0.391376, Len:  2, Fitness_tra: 3
Rule 21: 0000000000000c000000000000000000000000090000, Class:  1, CF:0.730046, Len:  2, Fitness_tra: 3
Rule 22: 000c000000000000000000000000000000000d000000, Class:  1, CF:0.426496, Len:  2, Fitness_tra: 3
Rule 23: 000000000000000000000000000000000000000000c0, Class:  1, CF:0.232191, Len:  1, Fitness_tra: 3
Rule 24: 05000d000000000000000000000000000000000c0000, Class:  1, CF:0.996, Len:  3, Fitness_tra: 2
Rule 25: 0000000200000000000000000100000c000000000000, Class:  1, CF:  1, Len:  3, Fitness_tra: 2
Rule 26: 000c0000000000000000050000000000000000000000, Class:  1, CF:0.435978, Len:  2, Fitness_tra: 1
Rule 27: 00000000000000000000000000a00000050000000000, Class:  1, CF:  1, Len:  2, Fitness_tra: 1
Rule 28: 600000000000000000000000d00000000000000000d0, Class:  1, CF:  1, Len:  3, Fitness_tra: 1
Rule 29: 05020d00000000000000000005000000000000000000, Class:  0, CF:0.50668, Len:  4, Fitness_tra: 1
Rule 30: 00000000fa00000000000000000000000000a0000000, Class:  1, CF:  1, Len:  3, Fitness_tra: 1
Rule 31: 050d0d00000000000000000005000000000000000000, Class:  0, CF:0.523421, Len:  4, Fitness_tra: 1
Rule 32: 00000000000000000000300000000000000000090000, Class:  1, CF:  1, Len:  2, Fitness_tra: 1
Rule 33: 000c0000000000000000050000000000020000000000, Class:  1, CF:0.418477, Len:  3, Fitness_tra: 0
Rule 34: 33113113313131361111613111113111153331131111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 35: 0000f0a0000000000000000a00500ef000a00099f000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 36: 1133611f1e1e131163111539e3156631333a11316616, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 37: 931913e9991113111319133e6a1e3a11311e533163e1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 38: 9111911113131131131e11193911133399333111193e, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 39: 3633311131af111e11163e131113111a91e11a361933, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 40: 0000000500f000000000000000000900000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 41: 60000000600a09e0000000050d0000000000000000d5, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 42: 16131ee31333633363933931e3156a663e639161f611, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 43: 9316e9e11e6313391e31e331eee33113196ee333363e, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 44: 3131111111331111331e131151393316593113315511, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 45: 313a19116313139163e111611e191a161e6e133393e6, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 46: 36311916631361161e96e1191e116661131313111393, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 47: e111116613113636f11113316aa61a31e13691163319, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 48: 00050d00a0000060a00000500000000000a000000050, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 49: 05000000000050000f00000000000000000000000a00, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 50: 0506000000000000900000000000000e00000ae00000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 51: 13113e1691e36e3161d911e331356331616331111111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 52: 3131e331e1313393931599335395e111111633333113, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 53: 0000000000000000000000000000500000000f000000, Class:  1, CF:  1, Len:  2, Fitness_tra: 0
Rule 54: 3933153ee1a11111191539151191113633111e355151, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 55: 000000a0a000a0000000000000005900000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 56: 313313e3191e63e16e111e111133aa63e9e61116361e, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 57: 365991136e1ee1161139311331131a11191616136616, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 58: 513133111111333111113311111311111e3115116691, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 59: 0000000000f0006009000000000009a0000000000e00, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 60: 1e593361133636191313333155111311111133111153, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 61: 60000000660a00e000000000000000000000000000d0, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 62: 313339ea1e316661631335111133313ae111131f36e1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 63: 33111111111311111111111111311133111111111112, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 64: e15e1113111911316391e1131163161155363a311611, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 65: 000000000a0e00fff00a000000000050d00000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 66: 3e931e361e16911a133e919931191a1aee31916a3611, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 67: 3331e1ea33a66ee6631131931699ef1a933ee6e6ee9e, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 68: e13111161316f616131963e991e9136a111953613119, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 69: 36313113311f1153611e111151113131996116111511, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 70: 1313e3336663193169111e11e699311f111331e1191e, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 71: 9e9111e119631311131e915331616313e33613361331, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 72: 31311111111111113151111121111113131111512121, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 73: 33e331333ea39613319313111139611f9116e1111316, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 74: e13e1e1611611eee16931e319319613a313633113693, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 75: 131311e11311e6163ee1113396611111113333931e39, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 76: e61639131636e113e1e3111133e9116a31131336333e, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 77: 313951311163e133331991e11131331319e6316311e6, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 78: 00500000000059000000000500000090000a00900009, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 79: e35913113363ee333111311115113333133311111331, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 80: 0000000000e0f00000500a0000000000000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 81: 0000dd00000000000a00000000f000000d0009000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 82: 000000f000000500906af000ff000000000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 83: 00000000a0000500000000000000000050f000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 84: 6000ff050000000000055000000000000000000f0000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 85: 00000d050000f0000d0f0000aa0000000055f0000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 86: 0000000000000000000000000000500000000f000000, Class:  1, CF:  1, Len:  0, Fitness_tra: 0
Rule 87: 0000000060f000000e0000000a0000e0d00000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 88: 0500000000000000000000000000000000af00000000, Class:  1, CF:  1, Len:  3, Fitness_tra: 0
Rule 89: 00000000fa00000000000000000000000000a0000000, Class:  1, CF:  1, Len:  0, Fitness_tra: 0
Rule 90: e3939111336131a3119e3113111131663e3393ea1619, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 91: 000000a0000000000000300b00005900000000090000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 92: 01390d001003e100331091e015313303000001600100, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 93: 000000000000000000080000000000000000000000c0, Class:  1, CF:0.314566, Len:  2, Fitness_tra: 1
Rule 94: 10010e0691e000316009000330356330016331101100, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 95: 3131e331e1313393931591335395e111111633333113, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 96: 36590d000e10e0061100311335101001001006130006, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 97: 000c390a00006661030000111003300a01000d0f3041, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 98: 000001310000e130031091011030000310e0300910e0, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 99: 050000000000000000080500000d0000000500000000, Class:  0, CF:0.290846, Len:  5, Fitness_tra: 0
Rule100: 0003000610001ee0069300319300610a003033100090, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
------Current------
Miss_rate(tra)	:8.63874
------Result------
Miss_rate(tra)	:8.63874
Miss_rate(tst)	:18.5185
ARL				:2.10811

------Generation 5000------
Rule  1: 00000d00000000000000000000000000000000090000, Class:  0, CF:0.467322, Len:  2, Fitness_tra: 98
Rule  2: 00000000000000000000000070000000000000000000, Class:  1, CF:0.961958, Len:  1, Fitness_tra: 31
Rule  3: 00000800000000000000000000000000000000000c00, Class:  1, CF:0.902525, Len:  2, Fitness_tra: 21
Rule  4: 00000000000000000000000000070000000000000000, Class:  1, CF:0.618615, Len:  1, Fitness_tra: 18
Rule  5: 000000000000d0000000000000000000000000000500, Class:  0, CF:0.318114, Len:  2, Fitness_tra: 14
Rule  6: 00000000000000000000000000000900000000000000, Class:  0, CF:0.278828, Len:  1, Fitness_tra: 13
Rule  7: 000c0000000000002000000000000000000000000000, Class:  1, CF:0.429874, Len:  2, Fitness_tra: 12
Rule  8: 00000000000000000000000000000000000000000500, Class:  0, CF:0.238241, Len:  1, Fitness_tra: 11
Rule  9: 000000c0000000000000000000000000000000000000, Class:  1, CF:0.660083, Len:  1, Fitness_tra: 11
Rule 10: 07000000000000000000000000000000000000000000, Class:  1, CF:0.729305, Len:  1, Fitness_tra: 11
Rule 11: 00000000070000000000000000000000000000000000, Class:  1, CF:0.734816, Len:  1, Fitness_tra: 10
Rule 12: 00000000000000000000000007000000020000000000, Class:  1, CF:0.952628, Len:  2, Fitness_tra: 8
Rule 13: 00000000000000000000000005000000000000090000, Class:  0, CF:0.459474, Len:  2, Fitness_tra: 7
Rule 14: 05000000000000000000000000000000000000090000, Class:  0, CF:0.376271, Len:  2, Fitness_tra: 6
Rule 15: 05000000000000000000000007000000000000000000, Class:  1, CF:0.952069, Len:  2, Fitness_tra: 5
Rule 16: 000000d000000000000000000000000c000000000000, Class:  1, CF:  1, Len:  2, Fitness_tra: 4
Rule 17: 00000002000000000000000000000000000000090000, Class:  0, CF:0.318426, Len:  2, Fitness_tra: 4
Rule 18: 00000000000000000000000000000000000000080000, Class:  1, CF:0.220822, Len:  1, Fitness_tra: 4
Rule 19: 0000000005000000000000000000c000000000000000, Class:  1, CF:0.62961, Len:  2, Fitness_tra: 4
Rule 20: 00000000000000e00000000000000900000000000000, Class:  0, CF:0.391376, Len:  2, Fitness_tra: 3
Rule 21: 0000000000000c000000000000000000000000090000, Class:  1, CF:0.730046, Len:  2, Fitness_tra: 3
Rule 22: 000c000000000000000000000000000000000d000000, Class:  1, CF:0.426496, Len:  2, Fitness_tra: 3
Rule 23: 000000000000000000000000000000000000000000c0, Class:  1, CF:0.232191, Len:  1, Fitness_tra: 3
Rule 24: 05000d000000000000000000000000000000000c0000, Class:  1, CF:0.996, Len:  3, Fitness_tra: 2
Rule 25: 0000000200000000000000000100000c000000000000, Class:  1, CF:  1, Len:  3, Fitness_tra: 2
Rule 26: 000c0000000000000000050000000000000000000000, Class:  1, CF:0.435978, Len:  2, Fitness_tra: 1
Rule 27: 00000000000000000000000000a00000050000000000, Class:  1, CF:  1, Len:  2, Fitness_tra: 1
Rule 28: 600000000000000000000000d00000000000000000d0, Class:  1, CF:  1, Len:  3, Fitness_tra: 1
Rule 29: 05020d00000000000000000005000000000000000000, Class:  0, CF:0.50668, Len:  4, Fitness_tra: 1
Rule 30: 00000000fa00000000000000000000000000a0000000, Class:  1, CF:  1, Len:  3, Fitness_tra: 1
Rule 31: 050d0d00000000000000000005000000000000000000, Class:  0, CF:0.523421, Len:  4, Fitness_tra: 1
Rule 32: 00000000000000000000300000000000000000090000, Class:  1, CF:  1, Len:  2, Fitness_tra: 1
Rule 33: 000c0000000000000000050000000000020000000000, Class:  1, CF:0.418477, Len:  3, Fitness_tra: 0
Rule 34: 33113113313131361111613111113111153331131111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 35: 0000f0a0000000000000000a00500ef000a00099f000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 36: 1133611f1e1e131163111539e3156631333a11316616, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 37: 931913e9991113111319133e6a1e3a11311e533163e1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 38: 9111911113131131131e11193911133399333111193e, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 39: 3633311131af111e11163e131113111a91e11a361933, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 40: 0000000500f000000000000000000900000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 41: 60000000600a09e0000000050d0000000000000000d5, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 42: 16131ee31333633363933931e3156a663e639161f611, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 43: 9316e9e11e6313391e31e331eee33113196ee333363e, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 44: 3131111111331111331e131151393316593113315511, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 45: 313a19116313139163e111611e191a161e6e133393e6, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 46: 36311916631361161e96e1191e116661131313111393, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 47: e111116613113636f11113316aa61a31e13691163319, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 48: 00050d00a0000060a00000500000000000a000000050, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 49: 05000000000050000f00000000000000000000000a00, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 50: 0506000000000000900000000000000e00000ae00000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 51: 13113e1691e36e3161d911e331356331616331111111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 52: 3131e331e1313393931599335395e111111633333113, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 53: 0000000000000000000000000000500000000f000000, Class:  1, CF:  1, Len:  2, Fitness_tra: 0
Rule 54: 3933153ee1a11111191539151191113633111e355151, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 55: 000000a0a000a0000000000000005900000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 56: 313313e3191e63e16e111e111133aa63e9e61116361e, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 57: 365991136e1ee1161139311331131a11191616136616, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 58: 513133111111333111113311111311111e3115116691, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 59: 0000000000f0006009000000000009a0000000000e00, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 60: 1e593361133636191313333155111311111133111153, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 61: 60000000660a00e000000000000000000000000000d0, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 62: 313339ea1e316661631335111133313ae111131f36e1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 63: 33111111111311111111111111311133111111111112, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 64: e15e1113111911316391e1131163161155363a311611, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 65: 000000000a0e00fff00a000000000050d00000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 66: 3e931e361e16911a133e919931191a1aee31916a3611, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
