------Generation 0------
Rule  1: 3391e913631611963313133e3331111a311a91163e51, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule  8: 0008000000000000000000000c000000000000000000, Class:  1, CF:0.786948, Len:  2, Fitness_tra: 14
Rule  9: 0000000c000000000000000000000000000000000000, Class:  1, CF:0.823697, Len:  1, Fitness_tra: 10
Rule 10: 000000000000000000000000000000090d0000090000, Class:  0, CF:0.418563, Len:  3, Fitness_tra: 10
Rule 11: 000d000000000000000000000c000000000000000000, Class:  1, CF:0.716215, Len:  2, Fitness_tra: 8
Rule 12: 00000000000000000000000000000e000020000000d0, Class:  0, CF:0.506696, Len:  3, Fitness_tra: 8
Rule 13: 00000000000000000000000300000000000000000000, Class:  1, CF:0.993681, Len:  1, Fitness_tra: 7
Rule 14: 00000000000000000000004000000000000000000c00, Class:  1, CF:0.933053, Len:  2, Fitness_tra: 7
Rule 15: 00000000000000000000000000000000000000880000, Class:  1, CF:0.365416, Len:  2, Fitness_tra: 6
Rule 16: 000000000000000000000000000000000d0000000c00, Class:  1, CF:0.853116, Len:  2, Fitness_tra: 6
Rule 17: 0000000000000000000000000d000000000000000c00, Class:  1, CF:0.8468, Len:  2, Fitness_tra: 5
Rule 18: 0000000000000000000500000c000000000000000000, Class:  1, CF:0.719903, Len:  2, Fitness_tra: 4
Rule 19: 00007000000000000000004000000000000000000000, Class:  1, CF:0.850295, Len:  2, Fitness_tra: 4
Rule 20: 00000000000000000000000000000000000000000550, Class:  0, CF:0.372477, Len:  2, Fitness_tra: 4
Rule 21: 00000000000000000000000000000000000007000000, Class:  1, CF:0.547919, Len:  1, Fitness_tra: 4
Rule 22: 00000000000000000000000000000000000000080000, Class:  1, CF:0.229463, Len:  1, Fitness_tra: 3
Rule 23: 000000000000000000000c0000000000000800000000, Class:  1, CF:0.554427, Len:  2, Fitness_tra: 4
Rule 24: 0000000000000000000000000000000900000000c000, Class:  1, CF:0.973062, Len:  2, Fitness_tra: 3
Rule 25: 00000000000900000000000005000000000000000500, Class:  0, CF:0.440532, Len:  3, Fitness_tra: 3
Rule 26: 00000000000000000000000000000000b00000000000, Class:  1, CF:0.932886, Len:  1, Fitness_tra: 2
Rule 27: 0000000000000000000b000000000000000000000000, Class:  1, CF:  1, Len:  1, Fitness_tra: 2
Rule 28: 000000000000000f0000000000000000000000000000, Class:  1, CF:  1, Len:  1, Fitness_tra: 2
Rule 29: 0000000000000900000000400d000000000000000000, Class:  0, CF:0.387244, Len:  3, Fitness_tra: 2
Rule 30: 0000000000000000000000000c0d0000000000000000, Class:  1, CF:0.634877, Len:  2, Fitness_tra: 2
Rule 31: 0000000000000000c00000000d000000000000000000, Class:  1, CF:  1, Len:  2, Fitness_tra: 2
Rule 32: 00000000000009000000000000000000000000000000, Class:  0, CF:0.221152, Len:  1, Fitness_tra: 1
Rule 33: 0000000000000000c000000000000900000000000000, Class:  1, CF:  1, Len:  2, Fitness_tra: 1
Rule 34: 00000000000000000000000000000e090d0000090000, Class:  0, CF:0.5303, Len:  4, Fitness_tra: 1
Rule 35: 0b000000000000000005000000000000000000000000, Class:  1, CF:  1, Len:  2, Fitness_tra: 1
Rule 36: 000000000000000000000c0020000000000000000040, Class:  1, CF:0.482706, Len:  3, Fitness_tra: 1
Rule 37: 00000000000000000000002000000000000b00000500, Class:  1, CF:  1, Len:  3, Fitness_tra: 1
Rule 38: 000000100a0000000000000000000000000000000000, Class:  1, CF:  1, Len:  2, Fitness_tra: 1
Rule 39: 0000000000000000000000000d0000400000000000d0, Class:  0, CF:0.389982, Len:  3, Fitness_tra: 0
Rule 40: 1399133e3193613a135351531313163ae96199ea1193, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 41: e11313e131139163a35ee931111e6331191a36636316, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 42: 511313e1e113133e19113961631333663336333311e1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 43: 1333e111f13111116353131111333e11311131111111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 44: 33111531316311151111331151151136313133315111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 45: 6311116e391a11113111996e1313e611e96ee1361693, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 46: 00000000000000000000000000000000000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 47: 11111111111113151111113111111111111111111111, Class:  1, CF:  1, Len: 44, Fitness_tra: 0
Rule 48: 000e0000900000000006000000000000d00a0f0a0606, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 49: e111396e396111113611eee36133ea361116e613633a, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 50: 000000f00d900000000d000000000000000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 51: 000000a000000000000005000000000000000e000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 52: 1511111111e111111151111111311111511111111112, Class:  1, CF:  1, Len: 44, Fitness_tra: 0
Rule 53: 13131e1111611e166693ee391e391116116e1e613691, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 54: 000000000a00050000000000000000e0000f00000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 55: 3636e11363311619691361113631e6165966316a313f, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 56: 111111e3336116333393a1e933e963361e3e33e111e3, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 57: e111331a1913139e1e1eee33e111361335131313111a, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 58: 3119e13313111136311e311e913111361e3363116696, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 59: e331336639161336f353133313633a1a113111119933, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 60: 1611333e133a331631ef366e36336116636336113111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 61: 05000000fa0000000f00000000a0090000f000090000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 62: 000000000a0e00f0000a090000000050d00000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 63: 000d00000000000000e0000000a00000000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 64: 33911931e61a33311ed333a61611e1119e3313611ee1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 65: 11111111111111111111311111151111111211211119, Class:  1, CF:  1, Len: 44, Fitness_tra: 0
Rule 66: 11113136131a119e31193e111515e311333e33663111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 67: e31e93331e3111333e116131613516a11161e61313e3, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 68: 1e1e3131316311ea66331619ee31631316a3e3116619, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 69: 00000000600a0900000000500d00000f0000000090d5, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 70: 00000000a00000000000005005000000e00090000059, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 71: 0a0000000a00050000000000000000e00000000055d0, Class:  1, CF:  1, Len:  7, Fitness_tra: 0
Rule 72: 9631193e3311639e9e1eee131515311133931316e9e3, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 73: 1e193533e166331e6199e3eeee1e113191619631f33a, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 74: 000000000000006f000050000000590000000000fa00, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 75: 00a000000d00000000000060000009f0000000050000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 76: 3333e51e116113e11651e13366e3113113663a61a336, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 77: 31111111311311116311111121111111111111111112, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 78: 0000000000000000006000000000590000000000fa00, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 79: 0000000000000000000000500500000000a0000e0055, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 80: 113911111111111115133311113121911111111d1111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 81: 00000000000000000000000000005000000000000000, Class:  0, CF:0.139207, Len:  1, Fitness_tra: 0
Rule 82: 000000000000600600966000930e0000506ae00000e0, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 83: 00000000a0f00000f00000000000a0000000000eee0e, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 84: 000f0000a009000000600500ffa00000000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 85: 00005000aa000000000000000000f000000000000000, Class:  1, CF:  1, Len:  4, Fitness_tra: 0
Rule 86: f0aa00a0000000000000000000000900d00f00000500, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 87: 00000600000000005d050000000d5000060500000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 88: 000000000000050f00000a00000000000000a0000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 89: 000e0000000050e00000900990050e00000000000006, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 90: 0000000000000000006000000000590000000000fa00, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 91: c000e013800010009900e1103009e019590601690030, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 92: 001090030e000100000160316c0516a01060e00003e3, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 93: 3301093000100301100330061601e01e9e0000011ee0, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 94: 000800000000000000000000000000000000000e0cd0, Class:  0, CF:0.0311122, Len:  4, Fitness_tra: 0
Rule 95: 000000000000000000000000000000000d0000000c00, Class:  1, CF:0.853116, Len:  0, Fitness_tra: 0
Rule 96: 0000090c000000000000004c00000000000b00100000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 97: 000000a000000000080005000000000000000e000090, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 98: 0000000000000000000500000c0000000000000c0000, Class:  1, CF:  1, Len:  3, Fitness_tra: 0
Rule 99: 000000000000000000000040000000000000000000c0, Class:  1, CF:0.405339, Len:  2, Fitness_tra: 3
Rule100: 0000000000000000000000000000000000000000b500, Class:  1, CF:  1, Len:  2, Fitness_tra: 0
------Current------
Miss_rate(tra)	:7.63158
------Result------
Miss_rate(tra)	:7.63158
Miss_rate(tst)	:33.3333
ARL				:4.68

------Generation 5000------
Rule  1: 0000000000000000000000000d0d00000000000000d0, Class:  0, CF:0.493155, Len:  3, Fitness_tra: 71
Rule  2: 000c0000000000000000000000000000000000000000, Class:  1, CF:0.531263, Len:  1, Fitness_tra: 23
Rule  3: 000800000000000000000000000000000000000000d0, Class:  0, CF:0.323528, Len:  2, Fitness_tra: 24
Rule  4: 00000000000000000000000000000e00000000000000, Class:  0, CF:0.314221, Len:  1, Fitness_tra: 21
Rule  5: 0000000000000900d00000000d000000000000000000, Class:  0, CF:0.462938, Len:  3, Fitness_tra: 18
Rule  6: 000000000000000000000c0000000000000000080000, Class:  1, CF:0.722937, Len:  2, Fitness_tra: 16
Rule  7: 000d000000000000000000000000000000000000c000, Class:  1, CF:0.976714, Len:  2, Fitness_tra: 15
Rule  8: 0008000000000000000000000c000000000000000000, Class:  1, CF:0.786948, Len:  2, Fitness_tra: 14
Rule  9: 0000000c000000000000000000000000000000000000, Class:  1, CF:0.823697, Len:  1, Fitness_tra: 10
Rule 10: 000000000000000000000000000000090d0000090000, Class:  0, CF:0.418563, Len:  3, Fitness_tra: 10
Rule 11: 000000c0000000000000000000000000000000000000, Class:  1, CF:0.724703, Len:  1, Fitness_tra: 9
Rule 12: 00000000000000000000000000000e000020000000d0, Class:  0, CF:0.506696, Len:  3, Fitness_tra: 8
Rule 13: 000d000000000000000000000c000000000000000000, Class:  1, CF:0.716215, Len:  2, Fitness_tra: 7
Rule 14: 00000000000000000000004000000000000000000c00, Class:  1, CF:0.933053, Len:  2, Fitness_tra: 7
Rule 15: 00000000000000000000000300000000000000000000, Class:  1, CF:0.993681, Len:  1, Fitness_tra: 7
Rule 16: 00000000000000000000000000000000000000880000, Class:  1, CF:0.365416, Len:  2, Fitness_tra: 6
Rule 17: 000000000000000000000000000000000d0000000c00, Class:  1, CF:0.853116, Len:  2, Fitness_tra: 6
Rule 18: 0000000000000000000000000d000000000000000c00, Class:  1, CF:0.8468, Len:  2, Fitness_tra: 4
Rule 19: 00007000000000000000004000000000000000000000, Class:  1, CF:0.850295, Len:  2, Fitness_tra: 4
Rule 20: 00000000000000000000000000000000000000000550, Class:  0, CF:0.372477, Len:  2, Fitness_tra: 4
Rule 21: 00000000000000000000000000000000000007000000, Class:  1, CF:0.547919, Len:  1, Fitness_tra: 4
Rule 22: 0000000000000000000500000c000000000000000000, Class:  1, CF:0.719903, Len:  2, Fitness_tra: 4
Rule 23: 000000000000000000000c0000000000000800000000, Class:  1, CF:0.554427, Len:  2, Fitness_tra: 3
Rule 24: 0000000000000000000000000000000900000000c000, Class:  1, CF:0.973062, Len:  2, Fitness_tra: 3
Rule 25: 00000000000900000000000005000000000000000500, Class:  0, CF:0.440532, Len:  3, Fitness_tra: 3
Rule 26: 000000000000000000000040000000000000000000c0, Class:  1, CF:0.405339, Len:  2, Fitness_tra: 3
Rule 27: 00000000000000000000000000000000000000080000, Class:  1, CF:0.229463, Len:  1, Fitness_tra: 3
Rule 28: 00000000000000000000000000000000b00000000000, Class:  1, CF:0.932886, Len:  1, Fitness_tra: 2
Rule 29: 0000000000000900000000400d000000000000000000, Class:  0, CF:0.387244, Len:  3, Fitness_tra: 2
Rule 30: 000000000000000f0000000000000000000000000000, Class:  1, CF:  1, Len:  1, Fitness_tra: 2
Rule 31: 0000000000000000000b000000000000000000000000, Class:  1, CF:  1, Len:  1, Fitness_tra: 2
Rule 32: 00000000000009000000000000000000000000000000, Class:  0, CF:0.221152, Len:  1, Fitness_tra: 1
Rule 33: 0000000000000000000000000c0d0000000000000000, Class:  1, CF:0.634877, Len:  2, Fitness_tra: 1
Rule 34: 00000000000000000000000000000e090d0000090000, Class:  0, CF:0.5303, Len:  4, Fitness_tra: 1
Rule 35: 0b000000000000000005000000000000000000000000, Class:  1, CF:  1, Len:  2, Fitness_tra: 1
Rule 36: 000000000000000000000c0020000000000000000040, Class:  1, CF:0.482706, Len:  3, Fitness_tra: 1
Rule 37: 00000000000000000000002000000000000b00000500, Class:  1, CF:  1, Len:  3, Fitness_tra: 1
Rule 38: 000000100a0000000000000000000000000000000000, Class:  1, CF:  1, Len:  2, Fitness_tra: 1
Rule 39: 0000000000000000c000000000000900000000000000, Class:  1, CF:  1, Len:  2, Fitness_tra: 1
Rule 40: 0000000000000000c00000000d000000000000000000, Class:  1, CF:  1, Len:  2, Fitness_tra: 1
Rule 41: 0000000000000000000000000d0000400000000000d0, Class:  0, CF:0.389982, Len:  3, Fitness_tra: 0
Rule 42: 511313e1e113133e19113961631333663336333311e1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 43: 1333e111f13111116353131111333e11311131111111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 44: 33111531316311151111331151151136313133315111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 45: 6311116e391a11113111996e1313e611e96ee1361693, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 46: 00000000000000000000000000000000000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 47: 11111111111113151111113111111111111111111111, Class:  1, CF:  1, Len: 44, Fitness_tra: 0
Rule 48: 000e0000900000000006000000000000d00a0f0a0606, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 49: e111396e396111113611eee36133ea361116e613633a, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 50: 000000f00d900000000d000000000000000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 51: 000000a000000000000005000000000000000e000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 52: 1511111111e111111151111111311111511111111112, Class:  1, CF:  1, Len: 44, Fitness_tra: 0
Rule 53: 13131e1111611e166693ee391e391116116e1e613691, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 54: 000000000a00050000000000000000e0000f00000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 55: 3636e11363311619691361113631e6165966316a313f, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 56: 111111e3336116333393a1e933e963361e3e33e111e3, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 57: e111331a1913139e1e1eee33e111361335131313111a, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 58: 3119e13313111136311e311e913111361e3363116696, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 59: e331336639161336f353133313633a1a113111119933, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 60: 1611333e133a331631ef366e36336116636336113111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 61: 05000000fa0000000f00000000a0090000f000090000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 62: 000000000a0e00f0000a090000000050d00000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 63: 000d00000000000000e0000000a00000000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 64: 33911931e61a33311ed333a61611e1119e3313611ee1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 65: 11111111111111111111311111151111111211211119, Class:  1, CF:  1, Len: 44, Fitness_tra: 0
Rule 66: 11113136131a119e31193e111515e311333e33663111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 67: e31e93331e3111333e116131613516a11161e61313e3, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 68: 1e1e3131316311ea66331619ee31631316a3e3116619, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 69: 00000000600a0900000000500d00000f0000000090d5, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 70: 00000000a00000000000005005000000e00090000059, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 71: 0a0000000a00050000000000000000e00000000055d0, Class:  1, CF:  1, Len:  7, Fitness_tra: 0
Rule 72: 9631193e3311639e9e1eee131515311133931316e9e3, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 73: 1e193533e166331e6199e3eeee1e113191619631f33a, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 74: 000000000000006f000050000000590000000000fa00, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 75: 00a000000d00000000000060000009f0000000050000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 76: 3333e51e116113e11651e13366e3113113663a61a336, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 77: 31111111311311116311111121111111111111111112, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 78: 0000000000000000006000000000590000000000fa00, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 79: 0000000000000000000000500500000000a0000e0055, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 80: 113911111111111115133311113121911111111d1111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 81: 05000000fa0000000f00000000a0090000f000090000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 82: 500aa0f000e0f0600000aa000000090e00090000a000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 83: 000000f00d900000000d000000000000000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 84: 9333e1e99e3133361e5e33133135313a69613e6a3311, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 85: 000000000000d000000a0f5000000050000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 86: 00000600050000000000000000060000055009000000, Class:  1, CF:  1, Len:  6, Fitness_tra: 0
Rule 87: 00005000aa000000000000000000f000000000000000, Class:  1, CF:  1, Len:  4, Fitness_tra: 0
Rule 88: f000000000005000000000d000000900000000050000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 89: 00000000a0a00000f0000000000060000000000eee0e, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 90: 000000000000600600366000390e0000506ae00000e0, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 91: 1e000003e006330e0190e3eee00e01000121960100d0, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 92: 0000000002000000d000002000000000000b70000000, Class:  1, CF:  1, Len:  5, Fitness_tra: 0
Rule 93: 000000000000000000000c000000000000000008b000, Class:  1, CF:  1, Len:  3, Fitness_tra: 1
Rule 94: 0000000000005000000000400d000000000000880000, Class:  1, CF:0.0558738, Len:  5, Fitness_tra: 0
Rule 95: 0000000000e000000000000000000000000b00000500, Class:  1, CF:  1, Len:  3, Fitness_tra: 0
Rule 96: 0300113a30033330110011130010e970000a130a0000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 97: 1303110063000c0a36030001e019303f610300631610, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 98: 3a00e1331a000536011e011e013101e60e33030166d0, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 99: 000800000000000000000c00000c0000000000000000, Class:  1, CF:0.512106, Len:  3, Fitness_tra: 1
Rule100: 000000100000000000000c0020000000000000000040, Class:  1, CF:0.513884, Len:  4, Fitness_tra: 0
------Current------
Miss_rate(tra)	:7.10526
------Result------
Miss_rate(tra)	:7.10526
Miss_rate(tst)	:33.3333
ARL				:4.7037

------Generation 5000------
Rule  1: 0000000000000000000000000d0d00000000000000d0, Class:  0, CF:0.493155, Len:  3, Fitness_tra: 71
Rule  2: 000c0000000000000000000000000000000000000000, Class:  1, CF:0.531263, Len:  1, Fitness_tra: 23
Rule  3: 000800000000000000000000000000000000000000d0, Class:  0, CF:0.323528, Len:  2, Fitness_tra: 24
Rule  4: 00000000000000000000000000000e00000000000000, Class:  0, CF:0.314221, Len:  1, Fitness_tra: 21
Rule  5: 0000000000000900d00000000d000000000000000000, Class:  0, CF:0.462938, Len:  3, Fitness_tra: 18
