------Generation 0------
Rule  1: 3331931113119913131331133319916a6e19531e1611, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 89: 31111916e113a13e139e9135e9393e336936116a31ee, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 90: 0000000005000000000000000af00000000000000a00, Class:  1, CF:  1, Len:  4, Fitness_tra: 0
Rule 91: 10000900103110111001090d0e000a33000e9e001076, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 92: 0000000000000000000c000000000000000010000000, Class:  1, CF:0.495259, Len:  2, Fitness_tra: 0
Rule 93: 00113900053011113e01110e94301f040d0050100303, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 94: 100630003303e009330100101791011a9e0018000001, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 95: 00000000000000c00000000000000000d00000000000, Class:  1, CF:0.414899, Len:  2, Fitness_tra: 2
Rule 96: 0500000000000000000000a00d0000000000800090d0, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 97: 0000090000005000000000000000000e000000000000, Class:  0, CF:0.418699, Len:  3, Fitness_tra: 0
Rule 98: 000000000000000000000000000d0000000000009c00, Class:  1, CF:0.573642, Len:  3, Fitness_tra: 0
Rule 99: 00000000000000000000000000007000040000000000, Class:  1, CF:0.903484, Len:  0, Fitness_tra: 0
Rule100: 000000000000000900800000000000900000800e0000, Class:  0, CF:0.568124, Len:  5, Fitness_tra: 0
------Current------
Miss_rate(tra)	:12.5654
------Result------
Miss_rate(tra)	:12.5654
Miss_rate(tst)	:11.5385
ARL				:3.73913

------Generation 4000------
Rule  1: 00000000000000000000000000000000d000000e0000, Class:  0, CF:0.47708, Len:  2, Fitness_tra: 65
Rule  2: 00000000000000000000000000000000000000000c00, Class:  1, CF:0.884878, Len:  1, Fitness_tra: 37
Rule  3: 000000000000000000000000000000000000000e0000, Class:  0, CF:0.366548, Len:  1, Fitness_tra: 30
Rule  4: 000000000000000000000c0000000000000000000000, Class:  1, CF:0.496749, Len:  1, Fitness_tra: 20
Rule  5: 00000000000000000000000007000000000008000000, Class:  1, CF:0.974285, Len:  2, Fitness_tra: 15
Rule  6: 000c0000000000000000000000000000000000000000, Class:  1, CF:0.412039, Len:  1, Fitness_tra: 15
Rule  7: 00000000000000000000000000007000000000000000, Class:  1, CF:0.874454, Len:  1, Fitness_tra: 13
Rule  8: 0000000c080000000000000000000000000000000000, Class:  1, CF:0.945079, Len:  2, Fitness_tra: 10
Rule  9: 0000000000000000000000000d0d00000000000090d0, Class:  0, CF:0.493696, Len:  4, Fitness_tra: 9
Rule 10: 00000b00000000000000000000000000000000000000, Class:  1, CF:  1, Len:  1, Fitness_tra: 8
Rule 11: 00000000000000000000000000000000700000000000, Class:  1, CF:0.586596, Len:  1, Fitness_tra: 7
Rule 12: 00000000000000050000000000000000dd0000000000, Class:  0, CF:0.292519, Len:  3, Fitness_tra: 6
Rule 13: 80000000000000050000000000000000d00000000000, Class:  0, CF:0.314768, Len:  3, Fitness_tra: 6
Rule 14: 0000000000000000000000000700000e000000000000, Class:  1, CF:0.925575, Len:  2, Fitness_tra: 5
Rule 15: 000000000000000000800000000000900000000e0000, Class:  0, CF:0.514911, Len:  3, Fitness_tra: 5
Rule 16: 000000000000000000000000000000000000800e0000, Class:  0, CF:0.386311, Len:  2, Fitness_tra: 5
Rule 17: 0000000000000000000c000000000000000000000000, Class:  1, CF:0.481043, Len:  1, Fitness_tra: 5
Rule 18: 00000000000000000000060000000000000000000000, Class:  1, CF:  1, Len:  1, Fitness_tra: 4
Rule 19: 050000000000000000000000000000000000000e0000, Class:  0, CF:0.40953, Len:  2, Fitness_tra: 0
Rule 20: 00000000000000050000000000000000d00000000000, Class:  0, CF:0.257395, Len:  2, Fitness_tra: 3
Rule 21: 0000000000000000000000000000000e000000000000, Class:  0, CF:0.192421, Len:  1, Fitness_tra: 2
Rule 22: 0500000000000000000000000000000e000000000000, Class:  0, CF:0.245489, Len:  2, Fitness_tra: 2
Rule 23: 00000000000000c00000000000000000d00000000000, Class:  1, CF:0.414899, Len:  2, Fitness_tra: 2
Rule 24: 00000000000000000000000000000000000000010000, Class:  1, CF:0.381447, Len:  1, Fitness_tra: 1
Rule 25: 0500000000000000000000000d0000000000000090d0, Class:  0, CF:0.502219, Len:  4, Fitness_tra: 1
Rule 26: 00000000000500050009000000000005d00000000000, Class:  0, CF:0.438481, Len:  5, Fitness_tra: 1
Rule 27: 0000000000005000000000000000000e000000000000, Class:  0, CF:0.226791, Len:  2, Fitness_tra: 1
Rule 28: 00008000000000000009000000000005000000000000, Class:  0, CF:0.22881, Len:  3, Fitness_tra: 1
Rule 29: 00000000000000000000000070000000000000000c00, Class:  1, CF:0.957561, Len:  2, Fitness_tra: 1
Rule 30: 0000000000000000000000002000000000000c000000, Class:  1, CF:0.178489, Len:  2, Fitness_tra: 1
Rule 31: 000000000000000000000000dd0d00000000000090d0, Class:  0, CF:0.520937, Len:  5, Fitness_tra: 0
Rule 32: 00000000000000000000000000007000040000000000, Class:  1, CF:0.903484, Len:  2, Fitness_tra: 0
Rule 33: 000d0000000000000000000000600099000000f90000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 34: 35111111111111121111111121111111111111111111, Class:  1, CF:  1, Len: 44, Fitness_tra: 0
Rule 35: d0000600550000005d05000500005000000500000000, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 36: 11111211151111111151111122311111111133111111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 37: 1133e111116a11393131e1e1911163333136113e3151, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 38: 8d0006f0a005f00000af000500000009000020090028, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 39: e33e19e661113131eee31191313916311ee11611315e, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 40: 11e1396119311311113139633e131a33111e9e3a1e16, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 41: 31511531111115111653151113311313533633331111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 42: 161611e111661ee16311111e1e1331a11e33131e1e19, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 43: 9e931113313a3111165e3e61116139119111e1a116e1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 44: 1e311131e111361e36913136e3693136eee631333693, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 45: 1311111111e111113111111211311111113111111111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 46: 0000a0000d000f00000000000000090000000d090000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 47: a0000000000000050000000000000000050000090500, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 48: d20000f500f0000000000000a000d000fa0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 49: 0050000f0af900000f0af00000a00059d000000000d0, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 50: 00000000a0a000000000090000000900000000e90000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 51: 131631663363e159331111111191911a9e3313115111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 52: 050d00000500e50000000000950000000000000e0000, Class:  0, CF:0.460121, Len:  8, Fitness_tra: 0
Rule 53: 1e993916131aee363196e1ee33e113663e13e66633e1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 54: 00000d00000000000e000000050000000000000e0009, Class:  0, CF:0.610287, Len:  5, Fitness_tra: 0
Rule 55: 3e1e3133313331613e13139311999331111333113353, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 56: 111611336161139e36161ee9e1133161e33611111951, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 57: 33311e3111363361131313139193113a111329113311, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 58: 131e5311163a3116e1e33331e3e11666113116161139, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 59: 11111511111111111113311111911111131111111111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 60: 0000a0000d00000000000000000000000000d0090000, Class:  1, CF:  1, Len:  4, Fitness_tra: 0
Rule 61: 0000000500ff050000000000006000000000090000ff, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 62: 333e111661311119eee39e13913166133313e1616191, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 63: 0000000000000f0000000000000000f000000d0e0000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 64: 05000000f000000000000d0000a0090e00f0000e0000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 65: 161e9933311116313196191911e9111fe16131e6a396, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 66: 9e9e1193e11333e3311e311631e11633e31393613391, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 67: 111a1361e161e11e13511e933991e1311911166131e6, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 68: 0000000000000000a600000000000e00000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 69: 000000000000000f0000500000005900000000000a00, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 70: e0000560000000000600006000000e09000000a00000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 71: 00000000050000009000500000060000005000f00000, Class:  1, CF:  1, Len:  6, Fitness_tra: 0
Rule 72: 1311111191131111331511112111111111e111112112, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 73: 33113931313a11113e11113e9331111a9e3159131313, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 74: 115111311163313e1311611113199391153313131399, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 75: 11511ee113111113a191311ee19111111e1116331131, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 76: 1e93933136613319a35163613169ee11913633163951, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 77: 6009000000aa000000000000000000000000000000d0, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 78: e3e6116311f311e1e31e663e39991361111311119313, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 79: 00000000000000000000000000000900000960000000, Class:  1, CF:  1, Len:  3, Fitness_tra: 0
Rule 80: 13131113313a93151113113511313113191311115151, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 81: 0000000500ff050000000000006000000000090000ff, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 82: 00000205000005050000000000000000000500000000, Class:  0, CF:0.305318, Len:  5, Fitness_tra: 0
Rule 83: 000000000000000000000000000df0500000a0000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 84: 00050d05000000a9000000000000600ed0000000e000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 85: 0000000005000000000000000ff00000000000000a00, Class:  1, CF:  1, Len:  4, Fitness_tra: 0
Rule 86: 000000000000000000000500000000f0000f00090000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 87: 000f00050000000500000000000d000e00050000f000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 88: d0000600550000005d05000500005000000500000000, Class:  1, CF:  1, Len:  0, Fitness_tra: 0
Rule 89: 060e6000e00006000e00000e0695000000e06600a600, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 90: 000000000000600600e66000930e0000506a90e000e0, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 91: 0000000000f0050000000000000000000000090000fb, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 92: 0e90930036000310030060610060ee119106330e0901, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 93: 8d0000f0a000f000008f0005000000000000000e0020, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 94: 00000000000000000000d0000d000000000040000000, Class:  0, CF:0.282414, Len:  3, Fitness_tra: 3
Rule 95: 11e009f1a031c311003f300300101a33110e2e3a1026, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 96: 050000000000000000800000000000000000000e0000, Class:  0, CF:0.47311, Len:  3, Fitness_tra: 4
Rule 97: 0500700000000000000000000000090e000000000000, Class:  1, CF:0.333709, Len:  4, Fitness_tra: 0
Rule 98: 11000b0110601109300001eb91010333010010003003, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 99: 03010931003010003e01110e0d31000a9e310e0013d0, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule100: 9d9e01f3e103330361af301530910039e01023010328, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
------Current------
Miss_rate(tra)	:12.3037
------Result------
Miss_rate(tra)	:12.3037
Miss_rate(tst)	:11.5385
ARL				:3.77273

------Generation 5000------
Rule  1: 00000000000000000000000000000000d000000e0000, Class:  0, CF:0.47708, Len:  2, Fitness_tra: 65
Rule  2: 00000000000000000000000000000000000000000c00, Class:  1, CF:0.884878, Len:  1, Fitness_tra: 37
Rule  3: 000000000000000000000000000000000000000e0000, Class:  0, CF:0.366548, Len:  1, Fitness_tra: 31
Rule  4: 000000000000000000000c0000000000000000000000, Class:  1, CF:0.496749, Len:  1, Fitness_tra: 19
Rule  5: 00000000000000000000000007000000000008000000, Class:  1, CF:0.974285, Len:  2, Fitness_tra: 15
Rule  6: 000c0000000000000000000000000000000000000000, Class:  1, CF:0.412039, Len:  1, Fitness_tra: 14
Rule  7: 00000000000000000000000000007000000000000000, Class:  1, CF:0.874454, Len:  1, Fitness_tra: 13
Rule  8: 0000000c080000000000000000000000000000000000, Class:  1, CF:0.945079, Len:  2, Fitness_tra: 9
Rule  9: 0000000000000000000000000d0d00000000000090d0, Class:  0, CF:0.493696, Len:  4, Fitness_tra: 9
Rule 10: 00000b00000000000000000000000000000000000000, Class:  1, CF:  1, Len:  1, Fitness_tra: 7
Rule 11: 00000000000000000000000000000000700000000000, Class:  1, CF:0.586596, Len:  1, Fitness_tra: 7
Rule 12: 00000000000000050000000000000000dd0000000000, Class:  0, CF:0.292519, Len:  3, Fitness_tra: 6
Rule 13: 80000000000000050000000000000000d00000000000, Class:  0, CF:0.314768, Len:  3, Fitness_tra: 6
Rule 14: 0000000000000000000000000700000e000000000000, Class:  1, CF:0.925575, Len:  2, Fitness_tra: 5
Rule 15: 000000000000000000800000000000900000000e0000, Class:  0, CF:0.514911, Len:  3, Fitness_tra: 5
Rule 16: 000000000000000000000000000000000000800e0000, Class:  0, CF:0.386311, Len:  2, Fitness_tra: 5
Rule 17: 0000000000000000000c000000000000000000000000, Class:  1, CF:0.481043, Len:  1, Fitness_tra: 5
Rule 18: 00000000000000000000060000000000000000000000, Class:  1, CF:  1, Len:  1, Fitness_tra: 4
Rule 19: 050000000000000000800000000000000000000e0000, Class:  0, CF:0.47311, Len:  3, Fitness_tra: 4
Rule 20: 00000000000000050000000000000000d00000000000, Class:  0, CF:0.257395, Len:  2, Fitness_tra: 3
Rule 21: 00000000000000000000d0000d000000000040000000, Class:  0, CF:0.282414, Len:  3, Fitness_tra: 3
Rule 22: 0000000000000000000000000000000e000000000000, Class:  0, CF:0.192421, Len:  1, Fitness_tra: 2
Rule 23: 00000000000000c00000000000000000d00000000000, Class:  1, CF:0.414899, Len:  2, Fitness_tra: 2
Rule 24: 0500000000000000000000000000000e000000000000, Class:  0, CF:0.245489, Len:  2, Fitness_tra: 2
Rule 25: 00000000000000000000000000000000000000010000, Class:  1, CF:0.381447, Len:  1, Fitness_tra: 1
Rule 26: 00000000000500050009000000000005d00000000000, Class:  0, CF:0.438481, Len:  5, Fitness_tra: 1
Rule 27: 0000000000005000000000000000000e000000000000, Class:  0, CF:0.226791, Len:  2, Fitness_tra: 1
Rule 28: 00008000000000000009000000000005000000000000, Class:  0, CF:0.22881, Len:  3, Fitness_tra: 1
Rule 29: 00000000000000000000000070000000000000000c00, Class:  1, CF:0.957561, Len:  2, Fitness_tra: 1
Rule 30: 0000000000000000000000002000000000000c000000, Class:  1, CF:0.178489, Len:  2, Fitness_tra: 1
Rule 31: 0500000000000000000000000d0000000000000090d0, Class:  0, CF:0.502219, Len:  4, Fitness_tra: 1
Rule 32: 050000000000000000000000000000000000000e0000, Class:  0, CF:0.40953, Len:  2, Fitness_tra: 0
Rule 33: 000d0000000000000000000000600099000000f90000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 34: 35111111111111121111111121111111111111111111, Class:  1, CF:  1, Len: 44, Fitness_tra: 0
Rule 35: d0000600550000005d05000500005000000500000000, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 36: 11111211151111111151111122311111111133111111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 37: 1133e111116a11393131e1e1911163333136113e3151, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 38: 8d0006f0a005f00000af000500000009000020090028, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 39: e33e19e661113131eee31191313916311ee11611315e, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 40: 11e1396119311311113139633e131a33111e9e3a1e16, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 41: 31511531111115111653151113311313533633331111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 42: 161611e111661ee16311111e1e1331a11e33131e1e19, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 43: 9e931113313a3111165e3e61116139119111e1a116e1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 44: 1e311131e111361e36913136e3693136eee631333693, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 45: 1311111111e111113111111211311111113111111111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 46: 0000a0000d000f00000000000000090000000d090000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 47: a0000000000000050000000000000000050000090500, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 48: d20000f500f0000000000000a000d000fa0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 49: 0050000f0af900000f0af00000a00059d000000000d0, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 50: 00000000a0a000000000090000000900000000e90000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 51: 131631663363e159331111111191911a9e3313115111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 52: 050d00000500e50000000000950000000000000e0000, Class:  0, CF:0.460121, Len:  8, Fitness_tra: 0
Rule 53: 1e993916131aee363196e1ee33e113663e13e66633e1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 54: 00000d00000000000e000000050000000000000e0009, Class:  0, CF:0.610287, Len:  5, Fitness_tra: 0
Rule 55: 3e1e3133313331613e13139311999331111333113353, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 56: 111611336161139e36161ee9e1133161e33611111951, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 57: 33311e3111363361131313139193113a111329113311, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 58: 131e5311163a3116e1e33331e3e11666113116161139, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 59: 11111511111111111113311111911111131111111111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 60: 0000a0000d00000000000000000000000000d0090000, Class:  1, CF:  1, Len:  4, Fitness_tra: 0
Rule 61: 0000000500ff050000000000006000000000090000ff, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 62: 333e111661311119eee39e13913166133313e1616191, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 63: 0000000000000f0000000000000000f000000d0e0000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 64: 05000000f000000000000d0000a0090e00f0000e0000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 65: 161e9933311116313196191911e9111fe16131e6a396, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 66: 9e9e1193e11333e3311e311631e11633e31393613391, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 67: 111a1361e161e11e13511e933991e1311911166131e6, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 68: 0000000000000000a600000000000e00000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 69: 000000000000000f0000500000005900000000000a00, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 70: e0000560000000000600006000000e09000000a00000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 71: 00000000050000009000500000060000005000f00000, Class:  1, CF:  1, Len:  6, Fitness_tra: 0
Rule 72: 1311111191131111331511112111111111e111112112, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 73: 33113931313a11113e11113e9331111a9e3159131313, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 74: 115111311163313e1311611113199391153313131399, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 75: 11511ee113111113a191311ee19111111e1116331131, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 76: 1e93933136613319a35163613169ee11913633163951, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 77: 6009000000aa000000000000000000000000000000d0, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 78: e3e6116311f311e1e31e663e39991361111311119313, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 79: 00000000000000000000000000000900000960000000, Class:  1, CF:  1, Len:  3, Fitness_tra: 0
Rule 80: 13131113313a93151113113511313113191311115151, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 81: 0000f000000000000500000a0a00000000000090f000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 82: 0000000000005000000000000000000e000000000000, Class:  0, CF:0.226791, Len:  0, Fitness_tra: 0
Rule 83: 00000009000000000000000000005900000000000a00, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 84: 000f000005e00d050009000d00000f0000f0f0000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 85: 000f00050000000500000000000d000e00050000f000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 86: 000000000000000000000500000000f0000f00090000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 87: 00050d05000000a9000000000000600ed0000000e000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
