------Generation 0------
Rule  1: 13e13ee1316a9191e191e1111e69ea333131e331e193, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 96: 000c0000000000000004000000000000000000000000, Class:  1, CF:0.416796, Len:  2, Fitness_tra: 4
Rule 97: 0200000000000000000000000000000000000f060000, Class:  1, CF:  1, Len:  3, Fitness_tra: 0
Rule 98: 0000000070000c600000000000005000000004000000, Class:  1, CF:  1, Len:  5, Fitness_tra: 0
Rule 99: 00000000504000d00000000000000000000000000000, Class:  0, CF:0.157882, Len:  3, Fitness_tra: 0
Rule100: 00004000000000070005000000000000000000000000, Class:  1, CF:0.993004, Len:  3, Fitness_tra: 0
------Current------
Miss_rate(tra)	:12.3037
------Result------
Miss_rate(tra)	:12.3037
Miss_rate(tst)	:26.9231
ARL				:2.21053

------Generation 3000------
Rule  1: 00000d00000000000000000000000000000000000000, Class:  0, CF:0.275531, Len:  1, Fitness_tra: 53
Rule  2: 000000000000000000000000000000000000000000b0, Class:  1, CF:0.973637, Len:  1, Fitness_tra: 21
Rule  3: 00000000000002000000000007000000000000000000, Class:  1, CF:0.935744, Len:  2, Fitness_tra: 20
Rule  4: 00000000000000000000000000000000000000000009, Class:  0, CF:0.309465, Len:  1, Fitness_tra: 14
Rule  5: 000000c0000000000000000000000000000000000000, Class:  1, CF:0.678418, Len:  1, Fitness_tra: 12
Rule  6: 00000009000000000000000d00000000000000000000, Class:  0, CF:0.290704, Len:  2, Fitness_tra: 9
Rule  7: 07000000000000000000000000000000000000000000, Class:  1, CF:0.785959, Len:  1, Fitness_tra: 10
Rule  8: 000000000000000000000000000000000c0000000000, Class:  1, CF:0.547462, Len:  1, Fitness_tra: 9
Rule  9: 000000000000000090000000c0000000000000000000, Class:  1, CF:0.678044, Len:  2, Fitness_tra: 9
Rule 10: 0000000000000000000000000000000c000000000000, Class:  1, CF:0.997845, Len:  1, Fitness_tra: 8
Rule 11: 00000000000000000700000000000000000000000000, Class:  1, CF:0.971119, Len:  1, Fitness_tra: 8
Rule 12: 00000000000000000000000000000000000000040000, Class:  1, CF:0.326612, Len:  1, Fitness_tra: 6
Rule 13: 0000000000000c000000000000000000000000040000, Class:  1, CF:0.919404, Len:  2, Fitness_tra: 6
Rule 14: 000000000000000000000000c0000000000000040000, Class:  1, CF:0.841822, Len:  2, Fitness_tra: 5
Rule 15: 000c0000000000000000000000000000000000000000, Class:  1, CF:0.357013, Len:  1, Fitness_tra: 7
Rule 16: 000000000000000000000000000c0000000000040000, Class:  1, CF:0.465031, Len:  2, Fitness_tra: 4
Rule 17: 0000000000000c000005000000000000000000000000, Class:  1, CF:0.779766, Len:  2, Fitness_tra: 4
Rule 18: 0d0d0000000005000000000d00000000000000000000, Class:  0, CF:0.335159, Len:  4, Fitness_tra: 4
Rule 19: 000000000000000c0005000000000000000000000000, Class:  1, CF:0.857101, Len:  2, Fitness_tra: 4
Rule 20: 00005000000000000000000000000000000000000900, Class:  0, CF:0.36842, Len:  2, Fitness_tra: 3
Rule 21: 000000000000000000e5000000000000000000000000, Class:  1, CF:0.507374, Len:  2, Fitness_tra: 3
Rule 22: 000c0000000000000004000000000000000000000000, Class:  1, CF:0.416796, Len:  2, Fitness_tra: 2
Rule 23: 00000000000000000000000004000000000000000000, Class:  1, CF:0.17462, Len:  1, Fitness_tra: 2
Rule 24: 00000000500000000000030000000000000000000000, Class:  1, CF:0.647122, Len:  2, Fitness_tra: 1
Rule 25: 0000000000000000900000000000a000000000000000, Class:  1, CF:  1, Len:  2, Fitness_tra: 1
Rule 26: 050000000000000000050000000000f0000000000000, Class:  1, CF:  1, Len:  3, Fitness_tra: 1
Rule 27: 0000000000000200000b000d80000000000000000000, Class:  1, CF:  1, Len:  4, Fitness_tra: 1
Rule 28: 00000000000000000000000000000000000000043000, Class:  1, CF:  1, Len:  2, Fitness_tra: 1
Rule 29: 00f00000000000000000000000000000000040000000, Class:  1, CF:  1, Len:  2, Fitness_tra: 1
Rule 30: 00000000000000d00000000000000000000000000000, Class:  0, CF:0.135171, Len:  1, Fitness_tra: 1
Rule 31: 00000000000000000004000000000600000000000000, Class:  1, CF:  1, Len:  2, Fitness_tra: 1
Rule 32: 00000000000002000000000007000000000000400000, Class:  1, CF:0.962672, Len:  3, Fitness_tra: 1
Rule 33: 00000000000000000000005000005900000000000000, Class:  0, CF:0.365212, Len:  3, Fitness_tra: 0
Rule 34: 07000000000d00000000000000000000000000000000, Class:  1, CF:0.730165, Len:  2, Fitness_tra: 0
Rule 35: 05000000a0000500000500000000000005f000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 36: 115e13e31e33111633111d31111e31e1e1aa313666e3, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 37: e13e111313199e661139e111ee196a3313161aa1f31a, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 38: 131339e6111a631311e3313e3339136611331166119e, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 39: e1131536a1311113639131153515133a1e1111333151, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 40: 6d05500a0005e900006af00000a6900ed0af0d9900da, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 41: 0000000e000000000e000060000060000600006a00e0, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 42: 3119e9e16161e3133e1115ee6e3e1631611331331311, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 43: 1513111115111112115311112111113e131115111112, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 44: 00009000900000059900a00000000000000900000000, Class:  1, CF:  1, Len:  7, Fitness_tra: 0
Rule 45: 1e111131e1f61155e311e33151151113313913511115, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 46: 311111e11311311111133311111111111511131e1111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 47: 311113e6111331336e9e1393111931113111e1361613, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 48: e1311ee36e6a33ea313511111a6916311e369e336333, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 49: e993131639f316e113931e1133ee13111e113e9a16e1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 50: 1311953633331111135931119e3131161e6ae1661396, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 51: 6611911f693e9116111161ee3e61e116966113311e93, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 52: 000900000a000500e050005000009000000f000e0000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 53: 169311316961e3611e39119911113311e11116663333, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 54: 1111ee11e1199131611ee3911319333e1e1616131633, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 55: 333e93e331aa336311e1119311193613111399611e11, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 56: 9e131911e131933331133e1991ee31313333113611e1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 57: 0d05a0500000e00000d595050000e9f000ff0d990000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 58: 09000000000000000a00006600090e00000f00000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 59: 00000000a000a0000000000000000000000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 60: 000000000a00050000000000500000000000000e55d0, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 61: 13115131911111111513111111121113111111312111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 62: 1193913a1161363111111111633e6133393166331113, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 63: 6600a0a00ea000000000000a00000ef000f00099fa00, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 64: 13133ee11131e6133313911111391311316319633151, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 65: 3311396313363111311131e935353316311116331551, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 66: 11933936131113136e93111199e1e63636e136663353, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 67: 00900000000e00f000000000a0a6005e000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 68: e15e11131113e913131e31ee1e31e311931311313133, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 69: 9199113613631336391ee3513115e316e333156631e1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 70: 39319511331361333e9111131111319a691e913a333e, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 71: 111111111111111111111191111111133e1111111111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 72: 1e3191e13666311611e16e3166153111191e5116631e, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 73: 91663e3ee1a133e3311366163ee93333e93e131a3611, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 74: 336e3e11331aa63e61136153ee3e3633939e1a331191, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 75: 111111e11131163333366133e1e131163e3391361959, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 76: e151e1116aa633e1639a31913333633a133611111693, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 77: a693e13633163391611e111196613a13e161363f1331, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 78: 169315331e3311113393119195133336511631133151, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 79: 1111111163331e95391311915133131111e113131511, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 80: 000000a000000000000000000000500000000f00a000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 81: 095000000000000f0f00000000000000050f000900d0, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 82: 00000000f000000000000000000df050050000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 83: 0000d00000000000000f0060000e00000000000000e0, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 84: 00000000000000000000005000005900000000000000, Class:  0, CF:0.365212, Len:  0, Fitness_tra: 0
Rule 85: 0500000000000000000500000500f0000000000e0000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 86: 0500000000000000ea0d000000000000050e00f00000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 87: 1e11131139ee3116a351399961931613916a191a1311, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 88: 05000000000000000000000000000900000000990000, Class:  0, CF:0.492531, Len:  4, Fitness_tra: 0
Rule 89: 09005050000000000000500000505900000000000000, Class:  0, CF:0.437475, Len:  7, Fitness_tra: 0
Rule 90: 9113159e1111611661e111133311e13333a131613195, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 91: 90600030e1a133033003600630e03303093e1f1a3600, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 92: 00000d00000000000000000000000900000000000000, Class:  0, CF:0.43848, Len:  2, Fitness_tra: 64
Rule 93: 6000500a0000e200000a000007a0900ed0a0009900d0, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 94: e100010313199e055d39e5a10e19503010061a01f01a, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 95: 000030000000000090000000c0000000000000080000, Class:  1, CF:0.574723, Len:  4, Fitness_tra: 0
Rule 96: 07000000000600d00000000000000000000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 97: 0d0004000000000090000000c0000000000000900000, Class:  1, CF:0.624586, Len:  5, Fitness_tra: 0
Rule 98: 00000000001000000000000000005900050000040000, Class:  0, CF:0.264749, Len:  5, Fitness_tra: 0
Rule 99: e00e31030110091011036eee3e003311e910003a3630, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule100: 000c0000000000000000000000000000000010040000, Class:  1, CF:0.670536, Len:  3, Fitness_tra: 0
------Current------
Miss_rate(tra)	:11.2565
------Result------
Miss_rate(tra)	:11.2565
Miss_rate(tst)	:23.0769
ARL				:2.38095

------Generation 4000------
Rule  1: 00000d00000000000000000000000900000000000000, Class:  0, CF:0.43848, Len:  2, Fitness_tra: 64
Rule  2: 00000d00000000000000000000000000000000000000, Class:  0, CF:0.275531, Len:  1, Fitness_tra: 52
Rule  3: 000000000000000000000000000000000000000000b0, Class:  1, CF:0.973637, Len:  1, Fitness_tra: 21
Rule  4: 00000000000002000000000007000000000000000000, Class:  1, CF:0.935744, Len:  2, Fitness_tra: 20
Rule  5: 00000000000000000000000000000000000000000009, Class:  0, CF:0.309465, Len:  1, Fitness_tra: 14
Rule  6: 000000c0000000000000000000000000000000000000, Class:  1, CF:0.678418, Len:  1, Fitness_tra: 12
Rule  7: 07000000000000000000000000000000000000000000, Class:  1, CF:0.785959, Len:  1, Fitness_tra: 10
Rule  8: 000000000000000000000000000000000c0000000000, Class:  1, CF:0.547462, Len:  1, Fitness_tra: 10
Rule  9: 000000000000000090000000c0000000000000000000, Class:  1, CF:0.678044, Len:  2, Fitness_tra: 9
Rule 10: 00000009000000000000000d00000000000000000000, Class:  0, CF:0.290704, Len:  2, Fitness_tra: 9
Rule 11: 0000000000000000000000000000000c000000000000, Class:  1, CF:0.997845, Len:  1, Fitness_tra: 8
Rule 12: 00000000000000000700000000000000000000000000, Class:  1, CF:0.971119, Len:  1, Fitness_tra: 8
Rule 13: 000c0000000000000000000000000000000000000000, Class:  1, CF:0.357013, Len:  1, Fitness_tra: 7
Rule 14: 00000000000000000000000000000000000000040000, Class:  1, CF:0.326612, Len:  1, Fitness_tra: 6
Rule 15: 0000000000000c000000000000000000000000040000, Class:  1, CF:0.919404, Len:  2, Fitness_tra: 6
Rule 16: 000000000000000000000000c0000000000000040000, Class:  1, CF:0.841822, Len:  2, Fitness_tra: 5
Rule 17: 0000000000000c000005000000000000000000000000, Class:  1, CF:0.779766, Len:  2, Fitness_tra: 5
Rule 18: 000000000000000000000000000c0000000000040000, Class:  1, CF:0.465031, Len:  2, Fitness_tra: 4
Rule 19: 000000000000000c0005000000000000000000000000, Class:  1, CF:0.857101, Len:  2, Fitness_tra: 4
Rule 20: 0d0d0000000005000000000d00000000000000000000, Class:  0, CF:0.335159, Len:  4, Fitness_tra: 4
Rule 21: 00005000000000000000000000000000000000000900, Class:  0, CF:0.36842, Len:  2, Fitness_tra: 3
Rule 22: 000000000000000000e5000000000000000000000000, Class:  1, CF:0.507374, Len:  2, Fitness_tra: 3
Rule 23: 00000d00000000000000000080000000000000000000, Class:  0, CF:0.294499, Len:  2, Fitness_tra: 3
Rule 24: 000c0000000000000004000000000000000000000000, Class:  1, CF:0.416796, Len:  2, Fitness_tra: 2
Rule 25: 00000000000000000000000004000000000000000000, Class:  1, CF:0.17462, Len:  1, Fitness_tra: 2
Rule 26: 00000000500000000000030000000000000000000000, Class:  1, CF:0.647122, Len:  2, Fitness_tra: 1
Rule 27: 0000000000000200000b000d80000000000000000000, Class:  1, CF:  1, Len:  4, Fitness_tra: 1
Rule 28: 00000000000000000000000000000000000000043000, Class:  1, CF:  1, Len:  2, Fitness_tra: 1
Rule 29: 00f00000000000000000000000000000000040000000, Class:  1, CF:  1, Len:  2, Fitness_tra: 1
Rule 30: 00000000000000d00000000000000000000000000000, Class:  0, CF:0.135171, Len:  1, Fitness_tra: 1
Rule 31: 00000000000000000004000000000600000000000000, Class:  1, CF:  1, Len:  2, Fitness_tra: 1
Rule 32: 00000000000002000000000007000000000000400000, Class:  1, CF:0.962672, Len:  3, Fitness_tra: 1
Rule 33: 0000000000000000900000000000a000000000000000, Class:  1, CF:  1, Len:  2, Fitness_tra: 1
Rule 34: 050000000000000000050000000000f0000000000000, Class:  1, CF:  1, Len:  3, Fitness_tra: 1
Rule 35: 00000000000000000000005000005900000000000000, Class:  0, CF:0.365212, Len:  3, Fitness_tra: 0
Rule 36: 115e13e31e33111633111d31111e31e1e1aa313666e3, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 37: e13e111313199e661139e111ee196a3313161aa1f31a, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 38: 131339e6111a631311e3313e3339136611331166119e, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 39: e1131536a1311113639131153515133a1e1111333151, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 40: 6d05500a0005e900006af00000a6900ed0af0d9900da, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 41: 0000000e000000000e000060000060000600006a00e0, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 42: 3119e9e16161e3133e1115ee6e3e1631611331331311, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 43: 1513111115111112115311112111113e131115111112, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 44: 00009000900000059900a00000000000000900000000, Class:  1, CF:  1, Len:  7, Fitness_tra: 0
Rule 45: 1e111131e1f61155e311e33151151113313913511115, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 46: 311111e11311311111133311111111111511131e1111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 47: 311113e6111331336e9e1393111931113111e1361613, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 48: e1311ee36e6a33ea313511111a6916311e369e336333, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 49: e993131639f316e113931e1133ee13111e113e9a16e1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 50: 1311953633331111135931119e3131161e6ae1661396, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 51: 6611911f693e9116111161ee3e61e116966113311e93, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 52: 000900000a000500e050005000009000000f000e0000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 53: 169311316961e3611e39119911113311e11116663333, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 54: 1111ee11e1199131611ee3911319333e1e1616131633, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 55: 333e93e331aa336311e1119311193613111399611e11, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 56: 9e131911e131933331133e1991ee31313333113611e1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 57: 0d05a0500000e00000d595050000e9f000ff0d990000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 58: 09000000000000000a00006600090e00000f00000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 59: 00000000a000a0000000000000000000000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 60: 000000000a00050000000000500000000000000e55d0, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 61: 13115131911111111513111111121113111111312111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 62: 1193913a1161363111111111633e6133393166331113, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 63: 6600a0a00ea000000000000a00000ef000f00099fa00, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 64: 13133ee11131e6133313911111391311316319633151, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 65: 3311396313363111311131e935353316311116331551, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 66: 11933936131113136e93111199e1e63636e136663353, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 67: 00900000000e00f000000000a0a6005e000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 68: e15e11131113e913131e31ee1e31e311931311313133, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 69: 9199113613631336391ee3513115e316e333156631e1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 70: 39319511331361333e9111131111319a691e913a333e, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 71: 111111111111111111111191111111133e1111111111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 72: 1e3191e13666311611e16e3166153111191e5116631e, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 73: 91663e3ee1a133e3311366163ee93333e93e131a3611, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 74: 336e3e11331aa63e61136153ee3e3633939e1a331191, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 75: 111111e11131163333366133e1e131163e3391361959, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 76: e151e1116aa633e1639a31913333633a133611111693, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 77: a693e13633163391611e111196613a13e161363f1331, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 78: 169315331e3311113393119195133336511631133151, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 79: 1111111163331e95391311915133131111e113131511, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 80: 000000a000000000000000000000500000000f00a000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 81: 00600000f0000f000a00000600000000000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 82: 000000000f000000000000000000a00000a0000000d0, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 83: 00f00000000000000000000000000000050000000000, Class:  1, CF:  1, Len:  2, Fitness_tra: 0
Rule 84: 559e1936391163313331ee3131e1616311161961ae13, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 85: e391151e36631a6e111633331315661a111133e33311, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 86: e155199316311613113611e1ee13e36111339113e193, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 87: 000e00500000000000d500990000a060000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 88: 00000000f000000000000000000df050050000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 89: d0000600500000055d0505a000a0500000000000000a, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 90: 0000000000f00900000000500000000f000e00000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 91: 000d0000000000000000000d0e000000000000000000, Class:  0, CF:0.39114, Len:  3, Fitness_tra: 0
Rule 92: 1e0100e03006311610e0003006153000091e5116031e, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 93: 330e03000000000301e0100300193613019300001e00, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 94: 05000000aa00050000000e0050000000000000607500, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 95: 393195a1301361333e9111131101319a691e913a333e, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 96: b6900000100302110303100d90033006001601033000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 97: 00000050000000000900000000000600000000000006, Class:  1, CF:  1, Len:  4, Fitness_tra: 0
