------Generation 0------
Rule  1: 000900000000050000000050000000e0000f500095d0, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 12: 00000000000000000000000000000008000000000400, Class:  1, CF:0.379161, Len:  2, Fitness_tra: 6
Rule 13: 00000800000000000000000000000000c00000000000, Class:  1, CF:0.266821, Len:  2, Fitness_tra: 5
Rule 14: 0000000c000000000000000000000000000000000000, Class:  1, CF:0.844869, Len:  1, Fitness_tra: 4
Rule 15: 00000000000000300000000000000000000000000000, Class:  1, CF:  1, Len:  1, Fitness_tra: 4
Rule 16: 0000000080000e000000000000000000000000009000, Class:  0, CF:0.541875, Len:  3, Fitness_tra: 4
Rule 17: 000000000000000200000000000000090000200000d0, Class:  0, CF:0.429482, Len:  4, Fitness_tra: 3
Rule 18: 000000000000000200000000000000000000000090d0, Class:  0, CF:0.34286, Len:  3, Fitness_tra: 5
Rule 19: 0000000800000000000000000c000000000000000000, Class:  1, CF:0.802538, Len:  2, Fitness_tra: 3
Rule 20: 00000000000000000c00000000000000000080000000, Class:  1, CF:0.654234, Len:  2, Fitness_tra: 3
Rule 21: 00000000000009000000000000000000000000000000, Class:  0, CF:0.258743, Len:  1, Fitness_tra: 3
Rule 22: 000000000000000200000005000000000000200000d0, Class:  0, CF:0.442094, Len:  4, Fitness_tra: 3
Rule 23: 000200000000000000000000200d00000000000090d0, Class:  0, CF:0.51173, Len:  5, Fitness_tra: 3
Rule 24: 00000000000000000a00000000000000000000000000, Class:  1, CF:  1, Len:  1, Fitness_tra: 2
Rule 25: 00000070000000000000000000000000000000000000, Class:  1, CF:  1, Len:  1, Fitness_tra: 2
Rule 26: 0000000000000e000000000000000000000000009000, Class:  0, CF:0.468108, Len:  2, Fitness_tra: 1
Rule 27: 0000a000000000000000000000000009000000000000, Class:  1, CF:  1, Len:  2, Fitness_tra: 1
Rule 28: 000000000000000000000000000000f0000000000000, Class:  1, CF:  1, Len:  1, Fitness_tra: 1
Rule 29: 00d00000000000000000000000000000000007000000, Class:  1, CF:0.434851, Len:  2, Fitness_tra: 1
Rule 30: 00e00000000000000000c00000000000000000000000, Class:  1, CF:0.512125, Len:  2, Fitness_tra: 1
Rule 31: 0000000000000000000000000000000000000a000000, Class:  1, CF:  1, Len:  1, Fitness_tra: 1
Rule 32: 0000000000c000000000c00000000000000000000000, Class:  1, CF:0.974543, Len:  2, Fitness_tra: 1
Rule 33: 00000000008009000000000000000000000000200000, Class:  0, CF:0.374289, Len:  3, Fitness_tra: 1
Rule 34: 0000000000000000000000000000000800000c000000, Class:  1, CF:0.451634, Len:  2, Fitness_tra: 1
Rule 35: 000000000090000000000000800000000000000000d0, Class:  0, CF:0.287245, Len:  3, Fitness_tra: 0
Rule 36: 0000000000000000900000000000000000000c000000, Class:  1, CF:0.251139, Len:  2, Fitness_tra: 1
Rule 37: 0000000000e000000000060000000000000000000000, Class:  1, CF:  1, Len:  2, Fitness_tra: 1
Rule 38: 00000000000e00000000000000000000000080009000, Class:  0, CF:0.356018, Len:  3, Fitness_tra: 1
Rule 39: 0000000000e00000000000000000c000000000000000, Class:  1, CF:0.684523, Len:  2, Fitness_tra: 1
Rule 40: 0000000c000000000000000000000000000000040000, Class:  1, CF:0.942644, Len:  2, Fitness_tra: 1
Rule 41: 00000070000000000000000000000008000000000000, Class:  1, CF:  1, Len:  2, Fitness_tra: 0
Rule 42: 3e11eee119af3a11633e36161195911a196133366311, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 43: 911135e1e11133136393e63111193633136113333619, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 44: 391633363e6f331139e631333119133a1331e311661e, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 45: e9361313951111e1111331191111a11691115161e331, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 46: 1361133e11a36311363ee11113111e1691e181311619, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 47: 0a0000000a00050000000000000000e00000000095d0, Class:  1, CF:  1, Len:  7, Fitness_tra: 0
Rule 48: 5000000900f000009e000e000095000f000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 49: 0000a00000a0000000000000000000000000d0050000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 50: 0650000e0090000e000e000000000000060a00000009, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 51: 1e193911e1633131a393131163116a3333a611161911, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 52: 13113931331691e113e363313311e6a3319333633113, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 53: 00000000000000000000006000000e00000000090000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 54: 11111131113331331115111111111113131111111153, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 55: 1111151933313191611113151131316e316311191151, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 56: 6f33a1116e11933131336611e99e3396131116313611, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 57: 050002050000050005000f0000d0009000050000f000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 58: eee91111e66161333133363311136a36311613361151, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 59: 133315e31e1111116399933e613e61e1111616166f31, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 60: 11111131113311116155111121311111111111111111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 61: 51531333316131161e1e9e11131393361916366311ee, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 62: 0000a000a00000000000006f00a00009000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 63: 000000000000000f0000500500505900000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 64: 11331111131139111111391155151111911113111111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 65: 161319e333fa93e663e613191e13363a131311131199, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 66: 0a0000f000000000000f00000f000000000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 67: 6633e513313111916611311591111111991313115511, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 68: 11111133913311113111e11121111113113119311118, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 69: 13e11193111a3363361313191119113a366116e3169e, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 70: 63133113a31f16116e9e1135151113113e33331e1111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 71: 000d0090000005000000000d00606060000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 72: 631315e1e11333e1ee9ee3333ee11a3f961313161113, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 73: 111111e133119191a113113115111113313e11131155, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 74: 999315ea63e36133131631e91111631a313613661ae6, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 75: 0e000009000006e00000000000000000000090000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 76: 111e153111113111335e31155d111113111111195511, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 77: 1113e96e31e133163353e3333a11633ae91655366113, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 78: 31363e13611616116113613933951116ee16319311e3, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 79: 311395116313133366513191116e13e619161e111111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 80: a000f000a000f0000f00900500000ee90000000e0005, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 81: 00030e00000000a00006000000000000000a0f0f0a06, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 82: 5000a0a000e0a060000faf000000090e00090000a000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 83: 0000d000000e0e000000000000000f000d0000000000, Class:  1, CF:  1, Len:  5, Fitness_tra: 0
Rule 84: 3313911e1911a11116ee1e61131e1161916361131331, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 85: 00000000000000000000000000000000000000f0a000, Class:  1, CF:  1, Len:  2, Fitness_tra: 0
Rule 86: 0000d0a0000e600000000060000e00000000000000e0, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 87: 000d00a000000050000000000000a000000000090000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 88: 631311131163111319161691e139133f361331a61e13, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 89: 00000000000000000000006000000e00000000090000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 90: 0000a0000d000f00000500000000090000000d050000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 91: 9090000003e36133131630e01000001a203600661a00, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 92: ee09010106616e000133003310100a06010010361051, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 93: 1613e9ee33ea93e6635013393a11663a1316153b1199, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 94: 0000000000000002000000000d0000090000200000d0, Class:  0, CF:0.522636, Len:  5, Fitness_tra: 3
Rule 95: 603111c11011ee069310160e5910001a100100031135, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 96: 000015ea03e361000a0600000010630a000003600000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 97: 111e156631113111335e16103d1111161e1151695651, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 98: 000000000000000000000000030000000000000690d0, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 99: 3000360000100010001001c000000010000630900100, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule100: 00000000000009d000000000000000000000090090d0, Class:  0, CF:0.649646, Len:  5, Fitness_tra: 0
------Current------
Miss_rate(tra)	:9.68586
------Result------
Miss_rate(tra)	:9.68586
Miss_rate(tst)	:23.0769
ARL				:2.36957

------Generation 3000------
Rule  1: 0000000000000000000000000c000000000000000000, Class:  1, CF:0.758074, Len:  1, Fitness_tra: 46
Rule  2: 0000000000000900000000000d0000000000000000d0, Class:  0, CF:0.55734, Len:  3, Fitness_tra: 42
Rule  3: 00000000000000000000000000000c00000000000000, Class:  1, CF:0.955813, Len:  1, Fitness_tra: 26
Rule  4: 0000000000000e00000000000d000000000000000000, Class:  0, CF:0.505637, Len:  2, Fitness_tra: 23
Rule  5: 000000000d0005000000000000000000000000090000, Class:  0, CF:0.461334, Len:  3, Fitness_tra: 10
Rule  6: 00000000000000000000000900000000000000000000, Class:  0, CF:0.324953, Len:  1, Fitness_tra: 20
Rule  7: 0000000000000c000000000000000000000000000000, Class:  1, CF:0.815274, Len:  1, Fitness_tra: 17
Rule  8: 000000000000090000000000800000000000000000d0, Class:  0, CF:0.507277, Len:  3, Fitness_tra: 14
Rule  9: 000000000000000900000000000000090000000000d0, Class:  0, CF:0.493273, Len:  3, Fitness_tra: 12
Rule 10: 00000000000000000000000000000000000000000003, Class:  1, CF:  1, Len:  1, Fitness_tra: 10
Rule 11: 000000c0000000000000000000000000000000000000, Class:  1, CF:0.757708, Len:  1, Fitness_tra: 9
Rule 12: 00000000000c00000000000000000000000000000000, Class:  1, CF:0.812316, Len:  1, Fitness_tra: 7
Rule 13: 00000000000000000000000000000008000000000400, Class:  1, CF:0.379161, Len:  2, Fitness_tra: 6
Rule 14: 000000000000000200000000000000000000000090d0, Class:  0, CF:0.34286, Len:  3, Fitness_tra: 1
Rule 15: 00000800000000000000000000000000c00000000000, Class:  1, CF:0.266821, Len:  2, Fitness_tra: 5
Rule 16: 0000000c000000000000000000000000000000000000, Class:  1, CF:0.844869, Len:  1, Fitness_tra: 4
Rule 17: 00000000000000300000000000000000000000000000, Class:  1, CF:  1, Len:  1, Fitness_tra: 4
Rule 18: 000200000000000000000000200d00000000000090d0, Class:  0, CF:0.51173, Len:  5, Fitness_tra: 3
Rule 19: 00000000000000000c00000000000000000080000000, Class:  1, CF:0.654234, Len:  2, Fitness_tra: 4
Rule 20: 000000000000000200000000000000090000200000d0, Class:  0, CF:0.429482, Len:  4, Fitness_tra: 3
Rule 21: 0000000000000002000000000d0000090000200000d0, Class:  0, CF:0.522636, Len:  5, Fitness_tra: 3
Rule 22: 0000000800000000000000000c000000000000000000, Class:  1, CF:0.802538, Len:  2, Fitness_tra: 3
Rule 23: 00000000000009000000000000000000000000000000, Class:  0, CF:0.258743, Len:  1, Fitness_tra: 1
Rule 24: 00000070000000000000000000000000000000000000, Class:  1, CF:  1, Len:  1, Fitness_tra: 2
Rule 25: 00000000000000000a00000000000000000000000000, Class:  1, CF:  1, Len:  1, Fitness_tra: 2
Rule 26: 000000000000000200000005000000000000200000d0, Class:  0, CF:0.442094, Len:  4, Fitness_tra: 0
Rule 27: 0000000080000e000000000000000000000000009000, Class:  0, CF:0.541875, Len:  3, Fitness_tra: 1
Rule 28: 000000000000000000000000000000f0000000000000, Class:  1, CF:  1, Len:  1, Fitness_tra: 1
Rule 29: 00d00000000000000000000000000000000007000000, Class:  1, CF:0.434851, Len:  2, Fitness_tra: 1
Rule 30: 00e00000000000000000c00000000000000000000000, Class:  1, CF:0.512125, Len:  2, Fitness_tra: 1
Rule 31: 0000000000000000000000000000000000000a000000, Class:  1, CF:  1, Len:  1, Fitness_tra: 1
Rule 32: 0000000000c000000000c00000000000000000000000, Class:  1, CF:0.974543, Len:  2, Fitness_tra: 1
Rule 33: 00000000008009000000000000000000000000200000, Class:  0, CF:0.374289, Len:  3, Fitness_tra: 1
Rule 34: 0000000000000000000000000000000800000c000000, Class:  1, CF:0.451634, Len:  2, Fitness_tra: 1
Rule 35: 0000a000000000000000000000000009000000000000, Class:  1, CF:  1, Len:  2, Fitness_tra: 1
Rule 36: 0000000000000000900000000000000000000c000000, Class:  1, CF:0.251139, Len:  2, Fitness_tra: 1
Rule 37: 0000000000e000000000060000000000000000000000, Class:  1, CF:  1, Len:  2, Fitness_tra: 1
Rule 38: 0000000000e00000000000000000c000000000000000, Class:  1, CF:0.684523, Len:  2, Fitness_tra: 1
Rule 39: 0000000c000000000000000000000000000000040000, Class:  1, CF:0.942644, Len:  2, Fitness_tra: 1
Rule 40: 0000000000000e000000000000000000000000009000, Class:  0, CF:0.468108, Len:  2, Fitness_tra: 0
Rule 41: 000000000090000000000000800000000000000000d0, Class:  0, CF:0.287245, Len:  3, Fitness_tra: 0
Rule 42: 3e11eee119af3a11633e36161195911a196133366311, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 43: 911135e1e11133136393e63111193633136113333619, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 44: 391633363e6f331139e631333119133a1331e311661e, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 45: e9361313951111e1111331191111a11691115161e331, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 46: 1361133e11a36311363ee11113111e1691e181311619, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 47: 0a0000000a00050000000000000000e00000000095d0, Class:  1, CF:  1, Len:  7, Fitness_tra: 0
Rule 48: 5000000900f000009e000e000095000f000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 49: 0000a00000a0000000000000000000000000d0050000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 50: 0650000e0090000e000e000000000000060a00000009, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 51: 1e193911e1633131a393131163116a3333a611161911, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 52: 13113931331691e113e363313311e6a3319333633113, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 53: 00000000000000000000006000000e00000000090000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 54: 11111131113331331115111111111113131111111153, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 55: 1111151933313191611113151131316e316311191151, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 56: 6f33a1116e11933131336611e99e3396131116313611, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 57: 050002050000050005000f0000d0009000050000f000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 58: eee91111e66161333133363311136a36311613361151, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 59: 133315e31e1111116399933e613e61e1111616166f31, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 60: 11111131113311116155111121311111111111111111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 61: 51531333316131161e1e9e11131393361916366311ee, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 62: 0000a000a00000000000006f00a00009000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 63: 000000000000000f0000500500505900000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 64: 11331111131139111111391155151111911113111111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 65: 161319e333fa93e663e613191e13363a131311131199, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 66: 0a0000f000000000000f00000f000000000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 67: 6633e513313111916611311591111111991313115511, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 68: 11111133913311113111e11121111113113119311118, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 69: 13e11193111a3363361313191119113a366116e3169e, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 70: 63133113a31f16116e9e1135151113113e33331e1111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 71: 000d0090000005000000000d00606060000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 72: 631315e1e11333e1ee9ee3333ee11a3f961313161113, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 73: 111111e133119191a113113115111113313e11131155, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 74: 999315ea63e36133131631e91111631a313613661ae6, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 75: 0e000009000006e00000000000000000000090000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 76: 111e153111113111335e31155d111113111111195511, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 77: 1113e96e31e133163353e3333a11633ae91655366113, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 78: 31363e13611616116113613933951116ee16319311e3, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 79: 311395116313133366513191116e13e619161e111111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 80: a000f000a000f0000f00900500000ee90000000e0005, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 81: 1111331163613113131311193313311f1131e1163693, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 82: 000d00a000000050000000000000a000000000090000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 83: 1113951e19131e1e663e136131e963361e11e6611e91, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 84: 19ee693113161e63161661e33111661661169616633e, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 85: 515315611193116616133e11e111919391666a6f3693, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 86: 0000000000e0000000000f0000000000000000000000, Class:  1, CF:  1, Len:  2, Fitness_tra: 0
Rule 87: 000e0000000000e000009059e0950e00000000000006, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 88: 00000000f0000f000000000000a00000000000000505, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 89: 0d00a0000000000000000a00000000000000f0000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 90: 0000a000a00000000000006f00a00009000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 91: 1361133e11a36311363ee11113111e1491e181311619, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 92: 1100006e31ec00100353e6303000603ae00000066100, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 93: 0000000000000c000000000000000000000000000000, Class:  1, CF:0.815274, Len:  0, Fitness_tra: 0
Rule 94: 000135e1e11130030393003111893633036013300003, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 95: 0000000800000000000000000c000000000000000000, Class:  1, CF:0.802538, Len:  0, Fitness_tra: 0
Rule 96: 00000d00000000000c00000000000000000080090000, Class:  1, CF:0.161436, Len:  4, Fitness_tra: 0
Rule 97: 000000000d00000000000000000d0000000000090900, Class:  0, CF:0.604473, Len:  4, Fitness_tra: 22
Rule 98: 0000000000000000000000008000000c0000000000d0, Class:  1, CF:0.983494, Len:  3, Fitness_tra: 0
Rule 99: 00900000000000020000000000000c090000000000d0, Class:  1, CF:0.857137, Len:  5, Fitness_tra: 0
Rule100: 00010130000010006105011100311111000100111011, Class:  1, CF:  1, Len: 22, Fitness_tra: 0
------Current------
Miss_rate(tra)	:9.1623
------Result------
Miss_rate(tra)	:9.1623
Miss_rate(tst)	:23.0769
ARL				:2.77083

------Generation 4000------
Rule  1: 0000000000000000000000000c000000000000000000, Class:  1, CF:0.758074, Len:  1, Fitness_tra: 46
Rule  2: 0000000000000900000000000d0000000000000000d0, Class:  0, CF:0.55734, Len:  3, Fitness_tra: 42
Rule  3: 00000000000000000000000000000c00000000000000, Class:  1, CF:0.955813, Len:  1, Fitness_tra: 26
Rule  4: 0000000000000e00000000000d000000000000000000, Class:  0, CF:0.505637, Len:  2, Fitness_tra: 21
Rule  5: 000000000d00000000000000000d0000000000090900, Class:  0, CF:0.604473, Len:  4, Fitness_tra: 21
Rule  6: 00000000000000000000000900000000000000000000, Class:  0, CF:0.324953, Len:  1, Fitness_tra: 18
Rule  7: 0000000000000c000000000000000000000000000000, Class:  1, CF:0.815274, Len:  1, Fitness_tra: 19
Rule  8: 000000000000090000000000800000000000000000d0, Class:  0, CF:0.507277, Len:  3, Fitness_tra: 14
