------Generation 0------
Rule  1: c15221cd1282212172, Class:  1, CF:0.999378, Len: 18, Fitness_tra: 0
Rule 98: 90080b0b09090110b5, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 99: 90012bb2e0530010c0, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule100: 000000508d00d00000, Class:  1, CF:0.269267, Len:  4, Fitness_tra: 0
------Current------
Miss_rate(tra)	:35.3357
------Result------
Miss_rate(tra)	:35.3357
Miss_rate(tst)	:28.2353
ARL				:4.78571

------Generation 3000------
Rule  1: 000c0b0000c0000000, Class:  1, CF:0.456417, Len:  3, Fitness_tra: 78
Rule  2: 00000000000000000a, Class:  0, CF:0.466375, Len:  1, Fitness_tra: 50
Rule  3: 000000000000000600, Class:  0, CF:0.19983, Len:  1, Fitness_tra: 29
Rule  4: 00000b0000c000d000, Class:  1, CF:0.737853, Len:  3, Fitness_tra: 33
Rule  5: 00000000300000a000, Class:  0, CF:0.338733, Len:  2, Fitness_tra: 13
Rule  6: 0c0000000000000000, Class:  0, CF:0.222796, Len:  1, Fitness_tra: -17
Rule  7: 00000000000000d000, Class:  1, CF:0.372345, Len:  1, Fitness_tra: 8
Rule  8: 000000000000000080, Class:  1, CF:0.119143, Len:  1, Fitness_tra: 1
Rule  9: 000000000000005000, Class:  1, CF:0.434916, Len:  1, Fitness_tra: 12
Rule 10: 000000000000000060, Class:  0, CF:0.425106, Len:  1, Fitness_tra: 7
Rule 11: 080000000800800400, Class:  1, CF:0.364437, Len:  4, Fitness_tra: 7
Rule 12: 000000000200e07000, Class:  0, CF:0.714032, Len:  3, Fitness_tra: 3
Rule 13: 000080003000000000, Class:  0, CF:  1, Len:  2, Fitness_tra: 4
Rule 14: 0000000000000070b0, Class:  0, CF:0.241373, Len:  2, Fitness_tra: 5
Rule 15: 000cc0000000000000, Class:  0, CF:0.751835, Len:  2, Fitness_tra: 2
Rule 16: 000000000000005400, Class:  1, CF:0.497415, Len:  2, Fitness_tra: 3
Rule 17: 000900000000000000, Class:  0, CF:  1, Len:  1, Fitness_tra: 3
Rule 18: 00000c000000000000, Class:  0, CF:  1, Len:  1, Fitness_tra: 3
Rule 19: 0000000040400000d5, Class:  1, CF:0.315487, Len:  4, Fitness_tra: 2
Rule 20: 00000000000000c000, Class:  1, CF:0.0774819, Len:  1, Fitness_tra: 0
Rule 21: 000000000000000002, Class:  1, CF:0.107865, Len:  1, Fitness_tra: -2
Rule 22: 00000000000000a000, Class:  0, CF:0.110022, Len:  1, Fitness_tra: 1
Rule 23: 002000000000080000, Class:  0, CF:0.948924, Len:  2, Fitness_tra: 0
Rule 24: 1154211315c1141115, Class:  1, CF:0.646563, Len: 18, Fitness_tra: 0
Rule 25: 2812228dc81852111c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 26: 006000000000000000, Class:  1, CF:0.0618307, Len:  1, Fitness_tra: 0
Rule 27: 000000000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 28: 19a22151915514115d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 29: 0050007e07b0000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 30: c884148d2144d25847, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 31: 133522129913315225, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 32: 500c0000c000080000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 33: 000000000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 34: 000c7000500000b000, Class:  0, CF:0.0707972, Len:  4, Fitness_tra: 0
Rule 35: 2d3421c521841c14c2, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 36: 12314151528122511d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 37: 1281bbc18142dc2271, Class:  0, CF:  1, Len: 18, Fitness_tra: 0
Rule 38: 000000000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 39: 000000000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 40: 2932148d21c18415cd, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 41: 00f000000000000000, Class:  0, CF:0.127579, Len:  1, Fitness_tra: 0
Rule 42: 1315c1e21155322589, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 43: 0005cb005000000000, Class:  0, CF:0.338557, Len:  4, Fitness_tra: 0
Rule 44: 33e512311391381182, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 45: 0000b0000c00000200, Class:  1, CF:0.0410074, Len:  3, Fitness_tra: 0
Rule 46: 913d119733d5541151, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 47: 13127451c328541111, Class:  1, CF:0.886231, Len: 18, Fitness_tra: 0
Rule 48: c004b00000000c0022, Class:  0, CF:0.445805, Len:  6, Fitness_tra: 0
Rule 49: 31611b321e91121124, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 50: e1a1c4923311122159, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 51: 11872211c2c22c8121, Class:  0, CF:  1, Len: 18, Fitness_tra: 0
Rule 52: 000000000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 53: 0000c0008d00d00000, Class:  0, CF:0.0480795, Len:  4, Fitness_tra: 0
Rule 54: 1112242511cc444213, Class:  1, CF:  1, Len: 18, Fitness_tra: 0
Rule 55: 8551128145c1d14814, Class:  0, CF:0.0177251, Len: 18, Fitness_tra: 0
Rule 56: 936811e45959111825, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 57: 00000000200000c500, Class:  1, CF:0.186747, Len:  3, Fitness_tra: 0
Rule 58: 5181c181121cd18293, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 59: e0e00007003000b009, Class:  1, CF:0.788848, Len:  6, Fitness_tra: 0
Rule 60: 111142111544c251c4, Class:  0, CF:0.16114, Len: 18, Fitness_tra: 0
Rule 61: 000000000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 62: dd112c5c55d5225251, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 63: 003000005d00200020, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 64: 0000000b000e000000, Class:  0, CF:  1, Len:  2, Fitness_tra: 0
Rule 65: 003000005d00000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 66: 99112b12e3533c11c4, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 67: 21d8c42511c2111135, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 68: 11112b2121c4121531, Class:  0, CF:0.223239, Len: 18, Fitness_tra: 0
Rule 69: 000000005000000000, Class:  1, CF:0.0243301, Len:  1, Fitness_tra: 0
Rule 70: c004b0000000000002, Class:  1, CF:0.0319498, Len:  4, Fitness_tra: 0
Rule 71: 5a0000000000000000, Class:  0, CF:0.740113, Len:  2, Fitness_tra: 0
Rule 72: 0000000f0000000000, Class:  1, CF:0.00404446, Len:  1, Fitness_tra: 0
Rule 73: 000000000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 74: 0c0c7000c000007000, Class:  1, CF:0.196592, Len:  5, Fitness_tra: 0
Rule 75: 115cc211212881118d, Class:  1, CF:0.355142, Len: 18, Fitness_tra: 0
Rule 76: 300000000000580030, Class:  0, CF:  1, Len:  4, Fitness_tra: 0
Rule 77: 313111929e1d9c1585, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 78: 000000000000000070, Class:  1, CF:0.0256141, Len:  1, Fitness_tra: 0
Rule 79: 1214171e1827c11151, Class:  0, CF:  1, Len: 18, Fitness_tra: 0
Rule 80: 000000000000000400, Class:  1, CF:0.0697429, Len:  1, Fitness_tra: 0
Rule 81: ee151c341919544811, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 82: 31111c541e11321425, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 83: c00000000000000000, Class:  0, CF:0.0528071, Len:  1, Fitness_tra: 0
Rule 84: 009000005d00000000, Class:  1, CF:0.058363, Len:  3, Fitness_tra: 0
Rule 85: 000000500000000000, Class:  1, CF:0.142105, Len:  1, Fitness_tra: 0
Rule 86: 000000000000000e00, Class:  1, CF:0.442599, Len:  1, Fitness_tra: 7
Rule 87: 6000000c0000000e00, Class:  1, CF:0.436317, Len:  3, Fitness_tra: 0
Rule 88: 12514b881211441151, Class:  1, CF:0.819234, Len: 18, Fitness_tra: 0
Rule 89: 5e322414d953144389, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 90: 000000000009000800, Class:  0, CF:  1, Len:  2, Fitness_tra: 5
Rule 91: 010110001e90151104, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 92: 12314151528122511d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 93: 01000000005000c000, Class:  0, CF:0.725253, Len:  3, Fitness_tra: 0
Rule 94: 000000000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 95: 000000b00000000000, Class:  0, CF:0.236266, Len:  1, Fitness_tra: 36
Rule 96: 000002003000005000, Class:  0, CF:0.101239, Len:  3, Fitness_tra: 0
Rule 97: 00008000345094005e, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 98: c88514112144dd7141, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 99: 070070000000000000, Class:  0, CF:0.210533, Len:  2, Fitness_tra: 5
Rule100: 0e014c1050633020b1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
------Current------
Miss_rate(tra)	:34.9823
------Result------
Miss_rate(tra)	:34.9823
Miss_rate(tst)	:28.2353
ARL				:4.52174

------Generation 4000------
Rule  1: 000c0b0000c0000000, Class:  1, CF:0.456417, Len:  3, Fitness_tra: 78
Rule  2: 00000000000000000a, Class:  0, CF:0.466375, Len:  1, Fitness_tra: 50
Rule  3: 000000b00000000000, Class:  0, CF:0.236266, Len:  1, Fitness_tra: 36
Rule  4: 00000b0000c000d000, Class:  1, CF:0.737853, Len:  3, Fitness_tra: 33
Rule  5: 000000000000000600, Class:  0, CF:0.19983, Len:  1, Fitness_tra: 29
Rule  6: 00000000300000a000, Class:  0, CF:0.338733, Len:  2, Fitness_tra: 14
Rule  7: 000000000000005000, Class:  1, CF:0.434916, Len:  1, Fitness_tra: 12
Rule  8: 00000000000000d000, Class:  1, CF:0.372345, Len:  1, Fitness_tra: 8
Rule  9: 000000000000000060, Class:  0, CF:0.425106, Len:  1, Fitness_tra: 7
Rule 10: 080000000800800400, Class:  1, CF:0.364437, Len:  4, Fitness_tra: 7
Rule 11: 000000000000000e00, Class:  1, CF:0.442599, Len:  1, Fitness_tra: 7
Rule 12: 070070000000000000, Class:  0, CF:0.210533, Len:  2, Fitness_tra: 6
Rule 13: 000000000009000800, Class:  0, CF:  1, Len:  2, Fitness_tra: 5
Rule 14: 0000000000000070b0, Class:  0, CF:0.241373, Len:  2, Fitness_tra: 5
Rule 15: 000080003000000000, Class:  0, CF:  1, Len:  2, Fitness_tra: 4
Rule 16: 000000000000005400, Class:  1, CF:0.497415, Len:  2, Fitness_tra: 3
Rule 17: 000900000000000000, Class:  0, CF:  1, Len:  1, Fitness_tra: 3
Rule 18: 00000c000000000000, Class:  0, CF:  1, Len:  1, Fitness_tra: 3
Rule 19: 000000000200e07000, Class:  0, CF:0.714032, Len:  3, Fitness_tra: 3
Rule 20: 0000000040400000d5, Class:  1, CF:0.315487, Len:  4, Fitness_tra: 2
Rule 21: 000cc0000000000000, Class:  0, CF:0.751835, Len:  2, Fitness_tra: 2
Rule 22: 000000000000000080, Class:  1, CF:0.119143, Len:  1, Fitness_tra: 1
Rule 23: 00000000000000a000, Class:  0, CF:0.110022, Len:  1, Fitness_tra: 1
Rule 24: 0e014c1050633020b1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 25: 2812228dc81852111c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 26: 006000000000000000, Class:  1, CF:0.0618307, Len:  1, Fitness_tra: 0
Rule 27: 000000000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 28: 19a22151915514115d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 29: 0050007e07b0000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 30: c884148d2144d25847, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 31: 133522129913315225, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 32: 500c0000c000080000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 33: 000000000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 34: 000c7000500000b000, Class:  0, CF:0.0707972, Len:  4, Fitness_tra: 0
Rule 35: 2d3421c521841c14c2, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 36: 12314151528122511d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 37: 1281bbc18142dc2271, Class:  0, CF:  1, Len: 18, Fitness_tra: 0
Rule 38: 000000000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 39: 000000000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 40: 2932148d21c18415cd, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 41: 00f000000000000000, Class:  0, CF:0.127579, Len:  1, Fitness_tra: 0
Rule 42: 1315c1e21155322589, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 43: 0005cb005000000000, Class:  0, CF:0.338557, Len:  4, Fitness_tra: 0
Rule 44: 33e512311391381182, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 45: 0000b0000c00000200, Class:  1, CF:0.0410074, Len:  3, Fitness_tra: 0
Rule 46: 913d119733d5541151, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 47: 13127451c328541111, Class:  1, CF:0.886231, Len: 18, Fitness_tra: 0
Rule 48: c004b00000000c0022, Class:  0, CF:0.445805, Len:  6, Fitness_tra: 0
Rule 49: 31611b321e91121124, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 50: e1a1c4923311122159, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 51: 11872211c2c22c8121, Class:  0, CF:  1, Len: 18, Fitness_tra: 0
Rule 52: 000000000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 53: 0000c0008d00d00000, Class:  0, CF:0.0480795, Len:  4, Fitness_tra: 0
Rule 54: 1112242511cc444213, Class:  1, CF:  1, Len: 18, Fitness_tra: 0
Rule 55: 8551128145c1d14814, Class:  0, CF:0.0177251, Len: 18, Fitness_tra: 0
Rule 56: 936811e45959111825, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 57: 00000000200000c500, Class:  1, CF:0.186747, Len:  3, Fitness_tra: 0
Rule 58: 5181c181121cd18293, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 59: e0e00007003000b009, Class:  1, CF:0.788848, Len:  6, Fitness_tra: 0
Rule 60: 111142111544c251c4, Class:  0, CF:0.16114, Len: 18, Fitness_tra: 0
Rule 61: 000000000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 62: dd112c5c55d5225251, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 63: 003000005d00200020, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 64: 0000000b000e000000, Class:  0, CF:  1, Len:  2, Fitness_tra: 0
Rule 65: 003000005d00000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 66: 99112b12e3533c11c4, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 67: 21d8c42511c2111135, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 68: 11112b2121c4121531, Class:  0, CF:0.223239, Len: 18, Fitness_tra: 0
Rule 69: 000000005000000000, Class:  1, CF:0.0243301, Len:  1, Fitness_tra: 0
Rule 70: c004b0000000000002, Class:  1, CF:0.0319498, Len:  4, Fitness_tra: 0
Rule 71: 5a0000000000000000, Class:  0, CF:0.740113, Len:  2, Fitness_tra: 0
Rule 72: 0000000f0000000000, Class:  1, CF:0.00404446, Len:  1, Fitness_tra: 0
Rule 73: 000000000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 74: 0c0c7000c000007000, Class:  1, CF:0.196592, Len:  5, Fitness_tra: 0
Rule 75: 115cc211212881118d, Class:  1, CF:0.355142, Len: 18, Fitness_tra: 0
Rule 76: 300000000000580030, Class:  0, CF:  1, Len:  4, Fitness_tra: 0
Rule 77: 313111929e1d9c1585, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 78: 000000000000000070, Class:  1, CF:0.0256141, Len:  1, Fitness_tra: 0
Rule 79: 1214171e1827c11151, Class:  0, CF:  1, Len: 18, Fitness_tra: 0
Rule 80: 000000000000000400, Class:  1, CF:0.0697429, Len:  1, Fitness_tra: 0
Rule 81: 0007007e007b000000, Class:  1, CF:0.0440178, Len:  5, Fitness_tra: 0
Rule 82: 11111131d1dd921415, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 83: 141121217124411213, Class:  0, CF:0.675952, Len: 18, Fitness_tra: 0
Rule 84: 000000000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 85: 288442131141241151, Class:  0, CF:0.5162, Len: 18, Fitness_tra: 0
Rule 86: 9e351214951d321121, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 87: 15352c341551128129, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 88: 00f000003000000020, Class:  1, CF:0.0382889, Len:  3, Fitness_tra: 0
Rule 89: 00000000000000d000, Class:  1, CF:0.372345, Len:  0, Fitness_tra: 0
Rule 90: 9335229211d3521c11, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 91: 062512300391381000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 92: 101a800e1007011000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 93: 2030148002c0847000, Class:  1, CF:0.956588, Len: 10, Fitness_tra: 0
Rule 94: 00000000200000c060, Class:  0, CF:0.685951, Len:  3, Fitness_tra: 0
Rule 95: 0015c1005d553220a0, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 96: 29a22151915514015d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 97: 1912745dc32e5411c1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 98: 0000b0000c00000200, Class:  1, CF:0.0410074, Len:  0, Fitness_tra: 0
Rule 99: c0000c000000000002, Class:  0, CF:  1, Len:  3, Fitness_tra: 0
Rule100: 0c0000000000000000, Class:  0, CF:0.222796, Len:  1, Fitness_tra: -17
------Current------
Miss_rate(tra)	:34.8057
------Result------
Miss_rate(tra)	:34.8057
Miss_rate(tst)	:27.0588
ARL				:4.89231

------Generation 5000------
Rule  1: 000c0b0000c0000000, Class:  1, CF:0.456417, Len:  3, Fitness_tra: 78
Rule  2: 00000000000000000a, Class:  0, CF:0.466375, Len:  1, Fitness_tra: 50
Rule  3: 000000b00000000000, Class:  0, CF:0.236266, Len:  1, Fitness_tra: 36
Rule  4: 00000b0000c000d000, Class:  1, CF:0.737853, Len:  3, Fitness_tra: 33
Rule  5: 000000000000000600, Class:  0, CF:0.19983, Len:  1, Fitness_tra: 29
Rule  6: 00000000300000a000, Class:  0, CF:0.338733, Len:  2, Fitness_tra: 14
Rule  7: 000000000000005000, Class:  1, CF:0.434916, Len:  1, Fitness_tra: 12
Rule  8: 00000000000000d000, Class:  1, CF:0.372345, Len:  1, Fitness_tra: 8
Rule  9: 000000000000000060, Class:  0, CF:0.425106, Len:  1, Fitness_tra: 7
Rule 10: 080000000800800400, Class:  1, CF:0.364437, Len:  4, Fitness_tra: 7
Rule 11: 000000000000000e00, Class:  1, CF:0.442599, Len:  1, Fitness_tra: 7
Rule 12: 070070000000000000, Class:  0, CF:0.210533, Len:  2, Fitness_tra: 6
Rule 13: 000000000009000800, Class:  0, CF:  1, Len:  2, Fitness_tra: 5
Rule 14: 0000000000000070b0, Class:  0, CF:0.241373, Len:  2, Fitness_tra: 5
Rule 15: 000080003000000000, Class:  0, CF:  1, Len:  2, Fitness_tra: 4
Rule 16: 000000000000005400, Class:  1, CF:0.497415, Len:  2, Fitness_tra: 3
Rule 17: 000900000000000000, Class:  0, CF:  1, Len:  1, Fitness_tra: 3
Rule 18: 00000c000000000000, Class:  0, CF:  1, Len:  1, Fitness_tra: 3
Rule 19: 000000000200e07000, Class:  0, CF:0.714032, Len:  3, Fitness_tra: 3
Rule 20: 0000000040400000d5, Class:  1, CF:0.315487, Len:  4, Fitness_tra: 2
Rule 21: 000cc0000000000000, Class:  0, CF:0.751835, Len:  2, Fitness_tra: 2
Rule 22: 000000000000000080, Class:  1, CF:0.119143, Len:  1, Fitness_tra: 1
Rule 23: 00000000000000a000, Class:  0, CF:0.110022, Len:  1, Fitness_tra: 1
Rule 24: 0e014c1050633020b1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 25: 2812228dc81852111c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 26: 006000000000000000, Class:  1, CF:0.0618307, Len:  1, Fitness_tra: 0
Rule 27: 000000000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 28: 19a22151915514115d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 29: 0050007e07b0000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 30: c884148d2144d25847, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 31: 133522129913315225, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 32: 500c0000c000080000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 33: 000000000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 34: 000c7000500000b000, Class:  0, CF:0.0707972, Len:  4, Fitness_tra: 0
Rule 35: 2d3421c521841c14c2, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 36: 12314151528122511d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 37: 1281bbc18142dc2271, Class:  0, CF:  1, Len: 18, Fitness_tra: 0
Rule 38: 000000000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 39: 000000000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 40: 2932148d21c18415cd, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 41: 00f000000000000000, Class:  0, CF:0.127579, Len:  1, Fitness_tra: 0
Rule 42: 1315c1e21155322589, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 43: 0005cb005000000000, Class:  0, CF:0.338557, Len:  4, Fitness_tra: 0
Rule 44: 33e512311391381182, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 45: 0000b0000c00000200, Class:  1, CF:0.0410074, Len:  3, Fitness_tra: 0
Rule 46: 913d119733d5541151, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 47: 13127451c328541111, Class:  1, CF:0.886231, Len: 18, Fitness_tra: 0
Rule 48: c004b00000000c0022, Class:  0, CF:0.445805, Len:  6, Fitness_tra: 0
Rule 49: 31611b321e91121124, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 50: e1a1c4923311122159, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 51: 11872211c2c22c8121, Class:  0, CF:  1, Len: 18, Fitness_tra: 0
Rule 52: 000000000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 53: 0000c0008d00d00000, Class:  0, CF:0.0480795, Len:  4, Fitness_tra: 0
Rule 54: 1112242511cc444213, Class:  1, CF:  1, Len: 18, Fitness_tra: 0
Rule 55: 8551128145c1d14814, Class:  0, CF:0.0177251, Len: 18, Fitness_tra: 0
Rule 56: 936811e45959111825, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 57: 00000000200000c500, Class:  1, CF:0.186747, Len:  3, Fitness_tra: 0
Rule 58: 5181c181121cd18293, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 59: e0e00007003000b009, Class:  1, CF:0.788848, Len:  6, Fitness_tra: 0
Rule 60: 111142111544c251c4, Class:  0, CF:0.16114, Len: 18, Fitness_tra: 0
Rule 61: 000000000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 62: dd112c5c55d5225251, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 63: 003000005d00200020, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 64: 0000000b000e000000, Class:  0, CF:  1, Len:  2, Fitness_tra: 0
Rule 65: 003000005d00000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 66: 99112b12e3533c11c4, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 67: 21d8c42511c2111135, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 68: 11112b2121c4121531, Class:  0, CF:0.223239, Len: 18, Fitness_tra: 0
Rule 69: 000000005000000000, Class:  1, CF:0.0243301, Len:  1, Fitness_tra: 0
Rule 70: c004b0000000000002, Class:  1, CF:0.0319498, Len:  4, Fitness_tra: 0
Rule 71: 5a0000000000000000, Class:  0, CF:0.740113, Len:  2, Fitness_tra: 0
Rule 72: 0000000f0000000000, Class:  1, CF:0.00404446, Len:  1, Fitness_tra: 0
Rule 73: 000000000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 74: 0c0c7000c000007000, Class:  1, CF:0.196592, Len:  5, Fitness_tra: 0
Rule 75: 115cc211212881118d, Class:  1, CF:0.355142, Len: 18, Fitness_tra: 0
Rule 76: 300000000000580030, Class:  0, CF:  1, Len:  4, Fitness_tra: 0
Rule 77: 313111929e1d9c1585, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 78: 000000000000000070, Class:  1, CF:0.0256141, Len:  1, Fitness_tra: 0
Rule 79: 1214171e1827c11151, Class:  0, CF:  1, Len: 18, Fitness_tra: 0
Rule 80: 000000000000000400, Class:  1, CF:0.0697429, Len:  1, Fitness_tra: 0
Rule 81: 0007007e007b000000, Class:  1, CF:0.0440178, Len:  5, Fitness_tra: 0
Rule 82: 11111131d1dd921415, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 83: 141121217124411213, Class:  0, CF:0.675952, Len: 18, Fitness_tra: 0
Rule 84: 000000000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 85: 288442131141241151, Class:  0, CF:0.5162, Len: 18, Fitness_tra: 0
Rule 86: 9e351214951d321121, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 87: 15352c341551128129, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 88: 00f000003000000020, Class:  1, CF:0.0382889, Len:  3, Fitness_tra: 0
Rule 89: 00000000000000d000, Class:  1, CF:0.372345, Len:  0, Fitness_tra: 0
