------Generation 0------
Rule  1: 6315123c51d31111d3, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Miss_rate(tra)	:33.9223
------Result------
Miss_rate(tra)	:33.9223
Miss_rate(tst)	:35.7143
ARL				:3.98551

------Generation 3000------
Rule  1: d00000000000000000, Class:  1, CF:0.382943, Len:  1, Fitness_tra: 80
Rule  2: 000000b00c00000000, Class:  0, CF:0.52844, Len:  2, Fitness_tra: 75
Rule  3: 000000000000000003, Class:  0, CF:0.405044, Len:  1, Fitness_tra: 32
Rule  4: d00000000000d00000, Class:  1, CF:0.487453, Len:  2, Fitness_tra: 22
Rule  5: 000000003000000000, Class:  0, CF:0.243759, Len:  1, Fitness_tra: 20
Rule  6: 00000000cc00000000, Class:  1, CF:0.432105, Len:  2, Fitness_tra: 20
Rule  7: 000c00000000000002, Class:  1, CF:0.399323, Len:  2, Fitness_tra: 18
Rule  8: d00000000000000003, Class:  0, CF:0.946847, Len:  2, Fitness_tra: 17
Rule  9: 00500b000000000008, Class:  1, CF:0.510618, Len:  3, Fitness_tra: 14
Rule 10: 00000000000000e000, Class:  1, CF:0.553921, Len:  1, Fitness_tra: 9
Rule 11: 000000000e00000000, Class:  0, CF:0.556292, Len:  1, Fitness_tra: 12
Rule 12: 000000000000008400, Class:  1, CF:0.322642, Len:  2, Fitness_tra: 11
Rule 13: 000000000000000500, Class:  1, CF:0.364369, Len:  1, Fitness_tra: 10
Rule 14: 000000003000003300, Class:  0, CF:0.43947, Len:  3, Fitness_tra: 9
Rule 15: d000000b0000000000, Class:  1, CF:0.494267, Len:  2, Fitness_tra: 9
Rule 16: 000000000000e00000, Class:  0, CF:0.714255, Len:  1, Fitness_tra: 8
Rule 17: 000000000005000003, Class:  0, CF:0.99329, Len:  2, Fitness_tra: 7
Rule 18: 000070000000d00000, Class:  1, CF:0.419789, Len:  2, Fitness_tra: 7
Rule 19: 600000000000000000, Class:  0, CF:0.392654, Len:  1, Fitness_tra: 7
Rule 20: 000000000000000e00, Class:  1, CF:0.597899, Len:  1, Fitness_tra: 6
Rule 21: 004000000000000300, Class:  0, CF:0.265599, Len:  2, Fitness_tra: 5
Rule 22: 000000004000000400, Class:  1, CF:0.226268, Len:  2, Fitness_tra: 5
Rule 23: 000000000000000890, Class:  0, CF:0.533152, Len:  2, Fitness_tra: 4
Rule 24: 000000000000003300, Class:  0, CF:0.259561, Len:  2, Fitness_tra: 4
Rule 25: 000080000000000000, Class:  0, CF:  1, Len:  1, Fitness_tra: 4
Rule 26: 00000000000000040a, Class:  0, CF:0.579354, Len:  2, Fitness_tra: 3
Rule 27: 00900b000000000002, Class:  1, CF:0.559777, Len:  3, Fitness_tra: 3
Rule 28: 0e00a0000000000000, Class:  0, CF:0.552887, Len:  2, Fitness_tra: 2
Rule 29: 0000e0000000000000, Class:  0, CF:  1, Len:  1, Fitness_tra: 2
Rule 30: 000000003c00000000, Class:  0, CF:0.480163, Len:  2, Fitness_tra: 4
Rule 31: 0000000e0000000000, Class:  0, CF:0.485325, Len:  1, Fitness_tra: 2
Rule 32: 00500b000007000000, Class:  1, CF:0.456486, Len:  3, Fitness_tra: 1
Rule 33: 00e000000000000880, Class:  1, CF:0.636091, Len:  3, Fitness_tra: 2
Rule 34: 0000000000000000e0, Class:  0, CF:0.399936, Len:  1, Fitness_tra: 1
Rule 35: 00000000e00e000000, Class:  0, CF:  1, Len:  2, Fitness_tra: 1
Rule 36: 000000000000f00002, Class:  0, CF:0.287503, Len:  2, Fitness_tra: 1
Rule 37: 004000000000000000, Class:  0, CF:0.149861, Len:  1, Fitness_tra: 1
Rule 38: 000000000000009090, Class:  0, CF:0.626808, Len:  2, Fitness_tra: 1
Rule 39: 00f000003000000300, Class:  0, CF:0.585515, Len:  3, Fitness_tra: 1
Rule 40: 00000000e000000000, Class:  0, CF:  1, Len:  1, Fitness_tra: 1
Rule 41: 700090000000000000, Class:  0, CF:  1, Len:  2, Fitness_tra: 1
Rule 42: 00c000000000000000, Class:  0, CF:0.272144, Len:  1, Fitness_tra: 0
Rule 43: 0e0000000500000000, Class:  0, CF:0.275412, Len:  2, Fitness_tra: 0
Rule 44: 8000007e007bc03000, Class:  0, CF:  1, Len:  7, Fitness_tra: 0
Rule 45: 000000000000080dcc, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 46: 9e6222915155521125, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 47: 16a121673316182122, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 48: 19622711131912b985, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 49: 553d81d28181821151, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 50: e13514e15915915155, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 51: 331114511ed9121119, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 52: 11621b6b19e3382124, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 53: 000000520000000000, Class:  1, CF:0.375539, Len:  2, Fitness_tra: 0
Rule 54: 6315123c51d31111d3, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 55: 81dc21112141114251, Class:  1, CF:0.0314129, Len: 18, Fitness_tra: 0
Rule 56: 112217412221c81122, Class:  0, CF:0.998455, Len: 18, Fitness_tra: 0
Rule 57: 19154c375119141351, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 58: 000000000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 59: 00000000200000000a, Class:  0, CF:0.760757, Len:  2, Fitness_tra: 0
Rule 60: 1112c4c58c11124115, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 61: 166d12e1535954b559, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 62: 1214441122c2825811, Class:  1, CF:0.710869, Len: 18, Fitness_tra: 0
Rule 63: ee3212e19153e11421, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 64: 115c222111812719d2, Class:  1, CF:0.472736, Len: 18, Fitness_tra: 0
Rule 65: 311112641311121151, Class:  0, CF:0.316686, Len: 18, Fitness_tra: 0
Rule 66: 3ef1123c511d341151, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 67: 5c87141e7474111211, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 68: c8524b218181dc4177, Class:  0, CF:  1, Len: 18, Fitness_tra: 0
Rule 69: 81cb4b2972b44c3111, Class:  0, CF:  1, Len: 18, Fitness_tra: 0
Rule 70: 9332bb646133181112, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 71: 000000005000000400, Class:  1, CF:0.0920409, Len:  2, Fitness_tra: 0
Rule 72: 00e000002000000800, Class:  1, CF:0.401224, Len:  3, Fitness_tra: 0
Rule 73: 000000000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 74: 3119c1e15915111519, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 75: 1c1222851c21815121, Class:  1, CF:  1, Len: 18, Fitness_tra: 0
Rule 76: 116d141299d3e12551, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 77: 00007000500000c020, Class:  1, CF:0.281379, Len:  4, Fitness_tra: 0
Rule 78: 000000000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 79: 00900b002000000008, Class:  1, CF:0.581545, Len:  4, Fitness_tra: 0
Rule 80: 1030c05413053c5000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 81: 00000000060e000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 82: 000000000000009000, Class:  1, CF:0.500735, Len:  1, Fitness_tra: 3
Rule 83: 000000002000000000, Class:  1, CF:0.157421, Len:  1, Fitness_tra: 0
Rule 84: 000000000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 85: 000080000000900000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 86: 00400000000000077b, Class:  0, CF:0.242893, Len:  4, Fitness_tra: 0
Rule 87: d000000030030c0002, Class:  1, CF:0.97168, Len:  5, Fitness_tra: 0
Rule 88: 000000000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 89: 000000000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 90: 000000000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 91: 1004001120c2805e13, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 92: 0c0000000000000000, Class:  0, CF:0.197044, Len:  1, Fitness_tra: -5
Rule 93: 30101260e001121100, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 94: 06002000201018212a, Class:  1, CF:0.877936, Len: 10, Fitness_tra: 0
Rule 95: 000000000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 96: 000000b00000000000, Class:  0, CF:0.248537, Len:  1, Fitness_tra: 0
Rule 97: 010000001025013310, Class:  1, CF:0.0864191, Len:  8, Fitness_tra: 0
Rule 98: 00040c000e00000e00, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 99: 8e6020910100021195, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule100: 102907412020081022, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
------Current------
Miss_rate(tra)	:33.9223
------Result------
Miss_rate(tra)	:33.9223
Miss_rate(tst)	:35.7143
ARL				:3.98551

------Generation 4000------
Rule  1: d00000000000000000, Class:  1, CF:0.382943, Len:  1, Fitness_tra: 80
Rule  2: 000000b00c00000000, Class:  0, CF:0.52844, Len:  2, Fitness_tra: 75
Rule  3: 000000000000000003, Class:  0, CF:0.405044, Len:  1, Fitness_tra: 32
Rule  4: d00000000000d00000, Class:  1, CF:0.487453, Len:  2, Fitness_tra: 22
Rule  5: 000000003000000000, Class:  0, CF:0.243759, Len:  1, Fitness_tra: 20
Rule  6: 00000000cc00000000, Class:  1, CF:0.432105, Len:  2, Fitness_tra: 20
Rule  7: 000c00000000000002, Class:  1, CF:0.399323, Len:  2, Fitness_tra: 18
Rule  8: d00000000000000003, Class:  0, CF:0.946847, Len:  2, Fitness_tra: 17
Rule  9: 00500b000000000008, Class:  1, CF:0.510618, Len:  3, Fitness_tra: 14
Rule 10: 00000000000000e000, Class:  1, CF:0.553921, Len:  1, Fitness_tra: 9
Rule 11: 000000000e00000000, Class:  0, CF:0.556292, Len:  1, Fitness_tra: 12
Rule 12: 000000000000008400, Class:  1, CF:0.322642, Len:  2, Fitness_tra: 11
Rule 13: 000000000000000500, Class:  1, CF:0.364369, Len:  1, Fitness_tra: 10
Rule 14: 000000003000003300, Class:  0, CF:0.43947, Len:  3, Fitness_tra: 9
Rule 15: d000000b0000000000, Class:  1, CF:0.494267, Len:  2, Fitness_tra: 9
Rule 16: 000000000000e00000, Class:  0, CF:0.714255, Len:  1, Fitness_tra: 8
Rule 17: 000000000005000003, Class:  0, CF:0.99329, Len:  2, Fitness_tra: 7
Rule 18: 000070000000d00000, Class:  1, CF:0.419789, Len:  2, Fitness_tra: 7
Rule 19: 600000000000000000, Class:  0, CF:0.392654, Len:  1, Fitness_tra: 7
Rule 20: 000000000000000e00, Class:  1, CF:0.597899, Len:  1, Fitness_tra: 6
Rule 21: 004000000000000300, Class:  0, CF:0.265599, Len:  2, Fitness_tra: 5
Rule 22: 000000004000000400, Class:  1, CF:0.226268, Len:  2, Fitness_tra: 5
Rule 23: 000000000000000890, Class:  0, CF:0.533152, Len:  2, Fitness_tra: 4
Rule 24: 000000000000003300, Class:  0, CF:0.259561, Len:  2, Fitness_tra: 4
Rule 25: 000080000000000000, Class:  0, CF:  1, Len:  1, Fitness_tra: 4
Rule 26: 00000000000000040a, Class:  0, CF:0.579354, Len:  2, Fitness_tra: 3
Rule 27: 00900b000000000002, Class:  1, CF:0.559777, Len:  3, Fitness_tra: 3
Rule 28: 0e00a0000000000000, Class:  0, CF:0.552887, Len:  2, Fitness_tra: 2
Rule 29: 0000e0000000000000, Class:  0, CF:  1, Len:  1, Fitness_tra: 2
Rule 30: 000000003c00000000, Class:  0, CF:0.480163, Len:  2, Fitness_tra: 4
Rule 31: 0000000e0000000000, Class:  0, CF:0.485325, Len:  1, Fitness_tra: 2
Rule 32: 00500b000007000000, Class:  1, CF:0.456486, Len:  3, Fitness_tra: 1
Rule 33: 00e000000000000880, Class:  1, CF:0.636091, Len:  3, Fitness_tra: 2
Rule 34: 0000000000000000e0, Class:  0, CF:0.399936, Len:  1, Fitness_tra: 1
Rule 35: 00000000e00e000000, Class:  0, CF:  1, Len:  2, Fitness_tra: 1
Rule 36: 000000000000f00002, Class:  0, CF:0.287503, Len:  2, Fitness_tra: 1
Rule 37: 004000000000000000, Class:  0, CF:0.149861, Len:  1, Fitness_tra: 1
Rule 38: 000000000000009090, Class:  0, CF:0.626808, Len:  2, Fitness_tra: 1
Rule 39: 00f000003000000300, Class:  0, CF:0.585515, Len:  3, Fitness_tra: 1
Rule 40: 00000000e000000000, Class:  0, CF:  1, Len:  1, Fitness_tra: 1
Rule 41: 700090000000000000, Class:  0, CF:  1, Len:  2, Fitness_tra: 1
Rule 42: 00c000000000000000, Class:  0, CF:0.272144, Len:  1, Fitness_tra: 0
Rule 43: 0e0000000500000000, Class:  0, CF:0.275412, Len:  2, Fitness_tra: 0
Rule 44: 8000007e007bc03000, Class:  0, CF:  1, Len:  7, Fitness_tra: 0
Rule 45: 000000000000080dcc, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 46: 9e6222915155521125, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 47: 16a121673316182122, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 48: 19622711131912b985, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 49: 553d81d28181821151, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 50: e13514e15915915155, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 51: 331114511ed9121119, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 52: 11621b6b19e3382124, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 53: 000000520000000000, Class:  1, CF:0.375539, Len:  2, Fitness_tra: 0
Rule 54: 6315123c51d31111d3, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 55: 81dc21112141114251, Class:  1, CF:0.0314129, Len: 18, Fitness_tra: 0
Rule 56: 112217412221c81122, Class:  0, CF:0.998455, Len: 18, Fitness_tra: 0
Rule 57: 19154c375119141351, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 58: 000000000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 59: 00000000200000000a, Class:  0, CF:0.760757, Len:  2, Fitness_tra: 0
Rule 60: 1112c4c58c11124115, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 61: 166d12e1535954b559, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 62: 1214441122c2825811, Class:  1, CF:0.710869, Len: 18, Fitness_tra: 0
Rule 63: ee3212e19153e11421, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 64: 115c222111812719d2, Class:  1, CF:0.472736, Len: 18, Fitness_tra: 0
Rule 65: 311112641311121151, Class:  0, CF:0.316686, Len: 18, Fitness_tra: 0
Rule 66: 3ef1123c511d341151, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 67: 5c87141e7474111211, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 68: c8524b218181dc4177, Class:  0, CF:  1, Len: 18, Fitness_tra: 0
Rule 69: 81cb4b2972b44c3111, Class:  0, CF:  1, Len: 18, Fitness_tra: 0
Rule 70: 9332bb646133181112, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 71: 000000005000000400, Class:  1, CF:0.0920409, Len:  2, Fitness_tra: 0
Rule 72: 00e000002000000800, Class:  1, CF:0.401224, Len:  3, Fitness_tra: 0
Rule 73: 000000000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 74: 3119c1e15915111519, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 75: 1c1222851c21815121, Class:  1, CF:  1, Len: 18, Fitness_tra: 0
Rule 76: 116d141299d3e12551, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 77: 00007000500000c020, Class:  1, CF:0.281379, Len:  4, Fitness_tra: 0
Rule 78: 000000000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 79: 00900b002000000008, Class:  1, CF:0.581545, Len:  4, Fitness_tra: 0
Rule 80: 1030c05413053c5000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 81: 00000000060e000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 82: 000000000000009000, Class:  1, CF:0.500735, Len:  1, Fitness_tra: 3
Rule 83: 000000002000000000, Class:  1, CF:0.157421, Len:  1, Fitness_tra: 0
Rule 84: 000000000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 85: 000080000000900000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 86: 00400000000000077b, Class:  0, CF:0.242893, Len:  4, Fitness_tra: 0
Rule 87: d000000030030c0002, Class:  1, CF:0.97168, Len:  5, Fitness_tra: 0
Rule 88: 000000000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 89: 000000000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 90: 000000000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 91: 1004001120c2805e13, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 92: 0c0000000000000000, Class:  0, CF:0.197044, Len:  1, Fitness_tra: -5
Rule 93: 30101260e001121100, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 94: 06002000201018212a, Class:  1, CF:0.877936, Len: 10, Fitness_tra: 0
Rule 95: 000000000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 96: 000000b00000000000, Class:  0, CF:0.248537, Len:  1, Fitness_tra: 0
Rule 97: 010000001025013310, Class:  1, CF:0.0864191, Len:  8, Fitness_tra: 0
Rule 98: 00040c000e00000e00, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 99: 8e6020910100021195, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule100: 102907412020081022, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
------Current------
Miss_rate(tra)	:33.9223
------Result------
Miss_rate(tra)	:33.9223
Miss_rate(tst)	:35.7143
ARL				:3.98551

------Generation 5000------
Rule  1: d00000000000000000, Class:  1, CF:0.382943, Len:  1, Fitness_tra: 80
Rule  2: 000000b00c00000000, Class:  0, CF:0.52844, Len:  2, Fitness_tra: 75
Rule  3: 000000000000000003, Class:  0, CF:0.405044, Len:  1, Fitness_tra: 32
Rule  4: d00000000000d00000, Class:  1, CF:0.487453, Len:  2, Fitness_tra: 22
Rule  5: 000000003000000000, Class:  0, CF:0.243759, Len:  1, Fitness_tra: 20
Rule  6: 00000000cc00000000, Class:  1, CF:0.432105, Len:  2, Fitness_tra: 20
Rule  7: 000c00000000000002, Class:  1, CF:0.399323, Len:  2, Fitness_tra: 18
Rule  8: d00000000000000003, Class:  0, CF:0.946847, Len:  2, Fitness_tra: 17
Rule  9: 00500b000000000008, Class:  1, CF:0.510618, Len:  3, Fitness_tra: 14
Rule 10: 00000000000000e000, Class:  1, CF:0.553921, Len:  1, Fitness_tra: 9
Rule 11: 000000000e00000000, Class:  0, CF:0.556292, Len:  1, Fitness_tra: 12
Rule 12: 000000000000008400, Class:  1, CF:0.322642, Len:  2, Fitness_tra: 11
Rule 13: 000000000000000500, Class:  1, CF:0.364369, Len:  1, Fitness_tra: 10
Rule 14: 000000003000003300, Class:  0, CF:0.43947, Len:  3, Fitness_tra: 9
Rule 15: d000000b0000000000, Class:  1, CF:0.494267, Len:  2, Fitness_tra: 9
Rule 16: 000000000000e00000, Class:  0, CF:0.714255, Len:  1, Fitness_tra: 8
Rule 17: 000000000005000003, Class:  0, CF:0.99329, Len:  2, Fitness_tra: 7
Rule 18: 000070000000d00000, Class:  1, CF:0.419789, Len:  2, Fitness_tra: 7
Rule 19: 600000000000000000, Class:  0, CF:0.392654, Len:  1, Fitness_tra: 7
Rule 20: 000000000000000e00, Class:  1, CF:0.597899, Len:  1, Fitness_tra: 6
Rule 21: 004000000000000300, Class:  0, CF:0.265599, Len:  2, Fitness_tra: 5
Rule 22: 000000004000000400, Class:  1, CF:0.226268, Len:  2, Fitness_tra: 5
Rule 23: 000000000000000890, Class:  0, CF:0.533152, Len:  2, Fitness_tra: 4
Rule 24: 000000000000003300, Class:  0, CF:0.259561, Len:  2, Fitness_tra: 4
Rule 25: 000080000000000000, Class:  0, CF:  1, Len:  1, Fitness_tra: 4
Rule 26: 00000000000000040a, Class:  0, CF:0.579354, Len:  2, Fitness_tra: 3
Rule 27: 00900b000000000002, Class:  1, CF:0.559777, Len:  3, Fitness_tra: 3
Rule 28: 0e00a0000000000000, Class:  0, CF:0.552887, Len:  2, Fitness_tra: 2
Rule 29: 0000e0000000000000, Class:  0, CF:  1, Len:  1, Fitness_tra: 2
Rule 30: 000000003c00000000, Class:  0, CF:0.480163, Len:  2, Fitness_tra: 4
Rule 31: 0000000e0000000000, Class:  0, CF:0.485325, Len:  1, Fitness_tra: 2
Rule 32: 00500b000007000000, Class:  1, CF:0.456486, Len:  3, Fitness_tra: 1
Rule 33: 00e000000000000880, Class:  1, CF:0.636091, Len:  3, Fitness_tra: 2
Rule 34: 0000000000000000e0, Class:  0, CF:0.399936, Len:  1, Fitness_tra: 1
Rule 35: 00000000e00e000000, Class:  0, CF:  1, Len:  2, Fitness_tra: 1
Rule 36: 000000000000f00002, Class:  0, CF:0.287503, Len:  2, Fitness_tra: 1
Rule 37: 004000000000000000, Class:  0, CF:0.149861, Len:  1, Fitness_tra: 1
Rule 38: 000000000000009090, Class:  0, CF:0.626808, Len:  2, Fitness_tra: 1
Rule 39: 00f000003000000300, Class:  0, CF:0.585515, Len:  3, Fitness_tra: 1
Rule 40: 00000000e000000000, Class:  0, CF:  1, Len:  1, Fitness_tra: 1
Rule 41: 700090000000000000, Class:  0, CF:  1, Len:  2, Fitness_tra: 1
Rule 42: 00c000000000000000, Class:  0, CF:0.272144, Len:  1, Fitness_tra: 0
Rule 43: 0e0000000500000000, Class:  0, CF:0.275412, Len:  2, Fitness_tra: 0
Rule 44: 8000007e007bc03000, Class:  0, CF:  1, Len:  7, Fitness_tra: 0
Rule 45: 000000000000080dcc, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 46: 9e6222915155521125, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 47: 16a121673316182122, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 48: 19622711131912b985, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 49: 553d81d28181821151, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 50: e13514e15915915155, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 51: 331114511ed9121119, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 52: 11621b6b19e3382124, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 53: 000000520000000000, Class:  1, CF:0.375539, Len:  2, Fitness_tra: 0
Rule 54: 6315123c51d31111d3, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 55: 81dc21112141114251, Class:  1, CF:0.0314129, Len: 18, Fitness_tra: 0
Rule 56: 112217412221c81122, Class:  0, CF:0.998455, Len: 18, Fitness_tra: 0
Rule 57: 19154c375119141351, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 58: 000000000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 59: 00000000200000000a, Class:  0, CF:0.760757, Len:  2, Fitness_tra: 0
Rule 60: 1112c4c58c11124115, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 61: 166d12e1535954b559, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 62: 1214441122c2825811, Class:  1, CF:0.710869, Len: 18, Fitness_tra: 0
Rule 63: ee3212e19153e11421, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 64: 115c222111812719d2, Class:  1, CF:0.472736, Len: 18, Fitness_tra: 0
Rule 65: 311112641311121151, Class:  0, CF:0.316686, Len: 18, Fitness_tra: 0
Rule 66: 3ef1123c511d341151, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 67: 5c87141e7474111211, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 68: c8524b218181dc4177, Class:  0, CF:  1, Len: 18, Fitness_tra: 0
Rule 69: 81cb4b2972b44c3111, Class:  0, CF:  1, Len: 18, Fitness_tra: 0
Rule 70: 9332bb646133181112, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 71: 000000005000000400, Class:  1, CF:0.0920409, Len:  2, Fitness_tra: 0
Rule 72: 00e000002000000800, Class:  1, CF:0.401224, Len:  3, Fitness_tra: 0
Rule 73: 000000000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 74: 3119c1e15915111519, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 75: 1c1222851c21815121, Class:  1, CF:  1, Len: 18, Fitness_tra: 0
Rule 76: 116d141299d3e12551, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 77: 00007000500000c020, Class:  1, CF:0.281379, Len:  4, Fitness_tra: 0
Rule 78: 000000000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 79: 00900b002000000008, Class:  1, CF:0.581545, Len:  4, Fitness_tra: 0
Rule 80: 1030c05413053c5000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 81: 00000000060e000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 82: 000000000000009000, Class:  1, CF:0.500735, Len:  1, Fitness_tra: 3
Rule 83: 000000002000000000, Class:  1, CF:0.157421, Len:  1, Fitness_tra: 0
Rule 84: 000000000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 85: 000080000000900000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 86: 00400000000000077b, Class:  0, CF:0.242893, Len:  4, Fitness_tra: 0
Rule 87: d000000030030c0002, Class:  1, CF:0.97168, Len:  5, Fitness_tra: 0
