------Generation 0------
Rule  1: 131144ab1113651282, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 42: 000070005000000000, Class:  1, CF:0.214324, Len:  2, Fitness_tra: 0
Rule 43: 00f000000000000000, Class:  0, CF:0.0629939, Len:  1, Fitness_tra: 0
Rule 44: 5d11419c58d1d22181, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 45: 800000000000040cc0, Class:  1, CF:0.391647, Len:  4, Fitness_tra: 0
Rule 46: 3318c25c1311975155, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 47: 2211c481185c1181d1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 48: 9931125c1959112115, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 49: e9a1225491d1911119, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 50: 115c112dc8c2511112, Class:  1, CF:  1, Len: 18, Fitness_tra: 0
Rule 51: 1814448941111c1811, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 52: 5511228d191c211125, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 53: cd1136111514511211, Class:  0, CF:0.107658, Len: 18, Fitness_tra: 0
Rule 54: 1e32c21751511418d5, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 55: 153524925515d11121, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 56: 000000000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 57: c11d845111c51cb111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 58: 000000000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 59: 15651411d12d514d19, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 60: 00e080004040000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 61: 115c421545cc811115, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 62: 211414c1c321541118, Class:  1, CF:0.520424, Len: 18, Fitness_tra: 0
Rule 63: 313d845131951cb111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 64: 211c22111124212131, Class:  0, CF:0.393376, Len: 18, Fitness_tra: 0
Rule 65: 1a154114391f1811cb, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 66: 3931813c99d1945329, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 67: 5d5841122112511555, Class:  1, CF:  1, Len: 18, Fitness_tra: 0
Rule 68: 228441c1228c552212, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 69: c814711142121c8818, Class:  0, CF:  1, Len: 18, Fitness_tra: 0
Rule 70: 1d121c8dc188211185, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 71: d1958458cc2c121d11, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 72: 1e1dc2171e19e21111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 73: d40000000000b00030, Class:  1, CF:0.217871, Len:  4, Fitness_tra: 0
Rule 74: 121c2119112c512781, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 75: dd0000000d00500000, Class:  1, CF:0.394757, Len:  4, Fitness_tra: 0
Rule 76: 3315cce21359511123, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 77: 1d1111c11182212841, Class:  1, CF:0.00863098, Len: 18, Fitness_tra: 0
Rule 78: 9115c1e11139322221, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 79: 81d41211c11c112111, Class:  1, CF:0.490869, Len: 18, Fitness_tra: 0
Rule 80: 1111121111d1521111, Class:  0, CF:0.931455, Len: 18, Fitness_tra: 0
Rule 81: e3a5c19453d5342d13, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 82: 9e31225155d39c1513, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 83: 09e000000000000000, Class:  1, CF:0.133078, Len:  2, Fitness_tra: 0
Rule 84: 000000000000004000, Class:  1, CF:0.0467551, Len:  1, Fitness_tra: 0
Rule 85: 00a00000300008c5c2, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 86: 000000000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 87: 1e68c21111d3373153, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 88: 000000000c00000028, Class:  1, CF:0.175762, Len:  3, Fitness_tra: 0
Rule 89: 000000000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 90: 933122925155111883, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 91: 000000000000000508, Class:  1, CF:0.393533, Len:  2, Fitness_tra: 2
Rule 92: 000005000000000008, Class:  0, CF:  1, Len:  2, Fitness_tra: 3
Rule 93: d40004000000d11530, Class:  1, CF:0.170936, Len:  8, Fitness_tra: 0
Rule 94: 21041400c301000100, Class:  1, CF:0.473371, Len:  9, Fitness_tra: 0
Rule 95: 156112511959114d19, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 96: c11d145163c11c1111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 97: 000000000000000300, Class:  0, CF:0.152462, Len:  1, Fitness_tra: 2
Rule 98: d31585e26ce9521123, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 99: 0d000080d000002000, Class:  1, CF:0.572717, Len:  4, Fitness_tra: 0
Rule100: 000000003400000000, Class:  0, CF:0.334642, Len:  2, Fitness_tra: 28
------Current------
Miss_rate(tra)	:36.6608
------Result------
Miss_rate(tra)	:36.6608
Miss_rate(tst)	:25.8824
ARL				:5.05

------Generation 1000------
Rule  1: d000000000000000c8, Class:  1, CF:0.636021, Len:  3, Fitness_tra: 81
Rule  2: 007000000000000000, Class:  0, CF:0.298964, Len:  1, Fitness_tra: 43
Rule  3: 00d000000000000000, Class:  1, CF:0.191876, Len:  1, Fitness_tra: 32
Rule  4: 0c0a00000000000000, Class:  0, CF:0.782488, Len:  2, Fitness_tra: 32
Rule  5: 000a00000400000000, Class:  0, CF:0.573841, Len:  2, Fitness_tra: 24
Rule  6: 000000003400000000, Class:  0, CF:0.334642, Len:  2, Fitness_tra: 22
Rule  7: 0d0000000000002000, Class:  1, CF:0.48602, Len:  2, Fitness_tra: 23
Rule  8: 000000000c00000030, Class:  0, CF:0.611873, Len:  2, Fitness_tra: 25
Rule  9: 009000000000000000, Class:  1, CF:0.388826, Len:  1, Fitness_tra: 16
Rule 10: 00d000000000000003, Class:  0, CF:0.731059, Len:  2, Fitness_tra: 14
Rule 11: d0000000d000000008, Class:  1, CF:0.640487, Len:  3, Fitness_tra: 14
Rule 12: 000000009000000000, Class:  0, CF:  1, Len:  1, Fitness_tra: 13
Rule 13: 500000000000000000, Class:  1, CF:0.425023, Len:  1, Fitness_tra: 8
Rule 14: 000000000000e00000, Class:  0, CF:0.593285, Len:  1, Fitness_tra: 8
Rule 15: 00e000000000000002, Class:  1, CF:0.54602, Len:  2, Fitness_tra: 7
Rule 16: 0090b0000000000000, Class:  1, CF:0.443694, Len:  2, Fitness_tra: 7
Rule 17: 0000c0000000000000, Class:  0, CF:0.863517, Len:  1, Fitness_tra: 6
Rule 18: 000000000000000500, Class:  1, CF:0.341909, Len:  1, Fitness_tra: 5
Rule 19: 000000000006000000, Class:  0, CF:0.292915, Len:  1, Fitness_tra: 6
Rule 20: 080000004000000800, Class:  1, CF:0.408638, Len:  3, Fitness_tra: 4
Rule 21: 000000002000009000, Class:  1, CF:0.767466, Len:  2, Fitness_tra: 4
Rule 22: 02000000d0dd200000, Class:  0, CF:0.823215, Len:  5, Fitness_tra: 3
Rule 23: 000000040000000500, Class:  1, CF:0.37405, Len:  2, Fitness_tra: 3
Rule 24: 000005000000000008, Class:  0, CF:  1, Len:  2, Fitness_tra: 3
Rule 25: 00e000000000000000, Class:  1, CF:0.417837, Len:  1, Fitness_tra: 3
Rule 26: 0000d0000000000000, Class:  0, CF:  1, Len:  1, Fitness_tra: 2
Rule 27: 0000000000300c0000, Class:  0, CF:0.531361, Len:  2, Fitness_tra: 2
Rule 28: 000000000000000300, Class:  0, CF:0.152462, Len:  1, Fitness_tra: 2
Rule 29: 000000000000000508, Class:  1, CF:0.393533, Len:  2, Fitness_tra: 2
Rule 30: 60000000300000a000, Class:  0, CF:0.502955, Len:  3, Fitness_tra: 2
Rule 31: d000000b000000c000, Class:  1, CF:0.537425, Len:  3, Fitness_tra: 2
Rule 32: 00c000000000000000, Class:  0, CF:0.235593, Len:  1, Fitness_tra: -2
Rule 33: 008080000000000000, Class:  0, CF:  1, Len:  2, Fitness_tra: 1
Rule 34: 33314212518394dc81, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 35: c11224812211111141, Class:  1, CF:0.0172015, Len: 18, Fitness_tra: 0
Rule 36: 511117294524118221, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 37: 000000000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 38: 5111c11d21c1225511, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 39: 000000000000050500, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 40: 5118c721221c121419, Class:  0, CF:  1, Len: 18, Fitness_tra: 0
Rule 41: c151221dc84cd25112, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 42: 000070005000000000, Class:  1, CF:0.214324, Len:  2, Fitness_tra: 0
Rule 43: 00f000000000000000, Class:  0, CF:0.0629939, Len:  1, Fitness_tra: 0
Rule 44: 5d11419c58d1d22181, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 45: 800000000000040cc0, Class:  1, CF:0.391647, Len:  4, Fitness_tra: 0
Rule 46: 3318c25c1311975155, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 47: 2211c481185c1181d1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 48: 9931125c1959112115, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 49: e9a1225491d1911119, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 50: 115c112dc8c2511112, Class:  1, CF:  1, Len: 18, Fitness_tra: 0
Rule 51: 1814448941111c1811, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 52: 5511228d191c211125, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 53: cd1136111514511211, Class:  0, CF:0.107658, Len: 18, Fitness_tra: 0
Rule 54: 1e32c21751511418d5, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 55: 153524925515d11121, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 56: 000000000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 57: c11d845111c51cb111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 58: 000000000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 59: 15651411d12d514d19, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 60: 00e080004040000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 61: 115c421545cc811115, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 62: 211414c1c321541118, Class:  1, CF:0.520424, Len: 18, Fitness_tra: 0
Rule 63: 313d845131951cb111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 64: 211c22111124212131, Class:  0, CF:0.393376, Len: 18, Fitness_tra: 0
Rule 65: 1a154114391f1811cb, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 66: 3931813c99d1945329, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 67: 5d5841122112511555, Class:  1, CF:  1, Len: 18, Fitness_tra: 0
Rule 68: 228441c1228c552212, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 69: c814711142121c8818, Class:  0, CF:  1, Len: 18, Fitness_tra: 0
Rule 70: 1d121c8dc188211185, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 71: d1958458cc2c121d11, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 72: 1e1dc2171e19e21111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 73: d40000000000b00030, Class:  1, CF:0.217871, Len:  4, Fitness_tra: 0
Rule 74: 121c2119112c512781, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 75: dd0000000d00500000, Class:  1, CF:0.394757, Len:  4, Fitness_tra: 0
Rule 76: 3315cce21359511123, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 77: 1d1111c11182212841, Class:  1, CF:0.00863098, Len: 18, Fitness_tra: 0
Rule 78: 9115c1e11139322221, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 79: 81d41211c11c112111, Class:  1, CF:0.490869, Len: 18, Fitness_tra: 0
Rule 80: 1111121111d1521111, Class:  0, CF:0.931455, Len: 18, Fitness_tra: 0
Rule 81: 993541119e511111d1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 82: 00000000400000c030, Class:  0, CF:0.0880009, Len:  3, Fitness_tra: 0
Rule 83: 000d00000500000000, Class:  0, CF:0.144415, Len:  2, Fitness_tra: 0
Rule 84: dd0000000d00500000, Class:  1, CF:0.394757, Len:  0, Fitness_tra: 0
Rule 85: 000000000020080002, Class:  0, CF:0.997237, Len:  3, Fitness_tra: 0
Rule 86: 11551415c1251b21e6, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 87: 2252241521821181d5, Class:  1, CF:  1, Len: 18, Fitness_tra: 0
Rule 88: 3e31c1325e53325551, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 89: 0e000000d00d000000, Class:  0, CF:0.387528, Len:  3, Fitness_tra: 0
Rule 90: 00000000000000c003, Class:  0, CF:0.416774, Len:  2, Fitness_tra: 4
Rule 91: d0000000d000000008, Class:  1, CF:0.640487, Len:  0, Fitness_tra: 0
Rule 92: 0d0000160000e00000, Class:  0, CF:0.27982, Len:  4, Fitness_tra: 0
Rule 93: 511c461525cc821511, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 94: 0111001001c1225002, Class:  1, CF:0.39829, Len: 11, Fitness_tra: 0
Rule 95: 011000212210104310, Class:  1, CF:0.00954923, Len: 11, Fitness_tra: 0
Rule 96: 0c0000000000000000, Class:  0, CF:0.190736, Len:  1, Fitness_tra: 2
Rule 97: 00000000000000a000, Class:  0, CF:0.133172, Len:  1, Fitness_tra: -1
Rule 98: 010a00009000000000, Class:  0, CF:  1, Len:  3, Fitness_tra: 0
Rule 99: c10585080020120d01, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule100: 080000000000000500, Class:  1, CF:0.441767, Len:  2, Fitness_tra: 0
------Current------
Miss_rate(tra)	:35.689
------Result------
Miss_rate(tra)	:35.689
Miss_rate(tst)	:22.3529
ARL				:5.2

------Generation 2000------
Rule  1: d000000000000000c8, Class:  1, CF:0.636021, Len:  3, Fitness_tra: 81
Rule  2: 007000000000000000, Class:  0, CF:0.298964, Len:  1, Fitness_tra: 43
Rule  3: 00d000000000000000, Class:  1, CF:0.191876, Len:  1, Fitness_tra: 32
Rule  4: 0c0a00000000000000, Class:  0, CF:0.782488, Len:  2, Fitness_tra: 32
Rule  5: 000a00000400000000, Class:  0, CF:0.573841, Len:  2, Fitness_tra: 24
Rule  6: 000000003400000000, Class:  0, CF:0.334642, Len:  2, Fitness_tra: 22
Rule  7: 0d0000000000002000, Class:  1, CF:0.48602, Len:  2, Fitness_tra: 23
Rule  8: 000000000c00000030, Class:  0, CF:0.611873, Len:  2, Fitness_tra: 25
Rule  9: 009000000000000000, Class:  1, CF:0.388826, Len:  1, Fitness_tra: 16
Rule 10: 00d000000000000003, Class:  0, CF:0.731059, Len:  2, Fitness_tra: 14
Rule 11: d0000000d000000008, Class:  1, CF:0.640487, Len:  3, Fitness_tra: 14
Rule 12: 000000009000000000, Class:  0, CF:  1, Len:  1, Fitness_tra: 13
Rule 13: 500000000000000000, Class:  1, CF:0.425023, Len:  1, Fitness_tra: 8
Rule 14: 000000000000e00000, Class:  0, CF:0.593285, Len:  1, Fitness_tra: 8
Rule 15: 00e000000000000002, Class:  1, CF:0.54602, Len:  2, Fitness_tra: 7
Rule 16: 0090b0000000000000, Class:  1, CF:0.443694, Len:  2, Fitness_tra: 7
Rule 17: 0000c0000000000000, Class:  0, CF:0.863517, Len:  1, Fitness_tra: 6
Rule 18: 000000000000000500, Class:  1, CF:0.341909, Len:  1, Fitness_tra: 5
Rule 19: 000000000006000000, Class:  0, CF:0.292915, Len:  1, Fitness_tra: 6
Rule 20: 080000004000000800, Class:  1, CF:0.408638, Len:  3, Fitness_tra: 4
Rule 21: 000000002000009000, Class:  1, CF:0.767466, Len:  2, Fitness_tra: 4
Rule 22: 02000000d0dd200000, Class:  0, CF:0.823215, Len:  5, Fitness_tra: 3
Rule 23: 000000040000000500, Class:  1, CF:0.37405, Len:  2, Fitness_tra: 3
Rule 24: 000005000000000008, Class:  0, CF:  1, Len:  2, Fitness_tra: 3
Rule 25: 00e000000000000000, Class:  1, CF:0.417837, Len:  1, Fitness_tra: 3
Rule 26: 0000d0000000000000, Class:  0, CF:  1, Len:  1, Fitness_tra: 2
Rule 27: 0000000000300c0000, Class:  0, CF:0.531361, Len:  2, Fitness_tra: 2
Rule 28: 000000000000000300, Class:  0, CF:0.152462, Len:  1, Fitness_tra: 2
Rule 29: 000000000000000508, Class:  1, CF:0.393533, Len:  2, Fitness_tra: 2
Rule 30: 60000000300000a000, Class:  0, CF:0.502955, Len:  3, Fitness_tra: 2
Rule 31: d000000b000000c000, Class:  1, CF:0.537425, Len:  3, Fitness_tra: 2
Rule 32: 00c000000000000000, Class:  0, CF:0.235593, Len:  1, Fitness_tra: -2
Rule 33: 008080000000000000, Class:  0, CF:  1, Len:  2, Fitness_tra: 1
Rule 34: 33314212518394dc81, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 35: c11224812211111141, Class:  1, CF:0.0172015, Len: 18, Fitness_tra: 0
Rule 36: 511117294524118221, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 37: 000000000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 38: 5111c11d21c1225511, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 39: 000000000000050500, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 40: 5118c721221c121419, Class:  0, CF:  1, Len: 18, Fitness_tra: 0
Rule 41: c151221dc84cd25112, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 42: 000070005000000000, Class:  1, CF:0.214324, Len:  2, Fitness_tra: 0
Rule 43: 00f000000000000000, Class:  0, CF:0.0629939, Len:  1, Fitness_tra: 0
Rule 44: 5d11419c58d1d22181, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 45: 800000000000040cc0, Class:  1, CF:0.391647, Len:  4, Fitness_tra: 0
Rule 46: 3318c25c1311975155, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 47: 2211c481185c1181d1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 48: 9931125c1959112115, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 49: e9a1225491d1911119, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 50: 115c112dc8c2511112, Class:  1, CF:  1, Len: 18, Fitness_tra: 0
Rule 51: 1814448941111c1811, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 52: 5511228d191c211125, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 53: cd1136111514511211, Class:  0, CF:0.107658, Len: 18, Fitness_tra: 0
Rule 54: 1e32c21751511418d5, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 55: 153524925515d11121, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 56: 000000000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 57: c11d845111c51cb111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 58: 000000000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 59: 15651411d12d514d19, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 60: 00e080004040000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 61: 115c421545cc811115, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 62: 211414c1c321541118, Class:  1, CF:0.520424, Len: 18, Fitness_tra: 0
Rule 63: 313d845131951cb111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 64: 211c22111124212131, Class:  0, CF:0.393376, Len: 18, Fitness_tra: 0
Rule 65: 1a154114391f1811cb, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 66: 3931813c99d1945329, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 67: 5d5841122112511555, Class:  1, CF:  1, Len: 18, Fitness_tra: 0
Rule 68: 228441c1228c552212, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 69: c814711142121c8818, Class:  0, CF:  1, Len: 18, Fitness_tra: 0
Rule 70: 1d121c8dc188211185, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 71: d1958458cc2c121d11, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 72: 1e1dc2171e19e21111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 73: d40000000000b00030, Class:  1, CF:0.217871, Len:  4, Fitness_tra: 0
Rule 74: 121c2119112c512781, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 75: dd0000000d00500000, Class:  1, CF:0.394757, Len:  4, Fitness_tra: 0
Rule 76: 3315cce21359511123, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 77: 1d1111c11182212841, Class:  1, CF:0.00863098, Len: 18, Fitness_tra: 0
Rule 78: 9115c1e11139322221, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 79: 81d41211c11c112111, Class:  1, CF:0.490869, Len: 18, Fitness_tra: 0
Rule 80: 1111121111d1521111, Class:  0, CF:0.931455, Len: 18, Fitness_tra: 0
Rule 81: 993541119e511111d1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 82: 00000000400000c030, Class:  0, CF:0.0880009, Len:  3, Fitness_tra: 0
Rule 83: 000d00000500000000, Class:  0, CF:0.144415, Len:  2, Fitness_tra: 0
Rule 84: dd0000000d00500000, Class:  1, CF:0.394757, Len:  0, Fitness_tra: 0
Rule 85: 000000000020080002, Class:  0, CF:0.997237, Len:  3, Fitness_tra: 0
Rule 86: 11551415c1251b21e6, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 87: 2252241521821181d5, Class:  1, CF:  1, Len: 18, Fitness_tra: 0
Rule 88: 3e31c1325e53325551, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 89: 0e000000d00d000000, Class:  0, CF:0.387528, Len:  3, Fitness_tra: 0
Rule 90: 00000000000000c003, Class:  0, CF:0.416774, Len:  2, Fitness_tra: 4
Rule 91: d0000000d000000008, Class:  1, CF:0.640487, Len:  0, Fitness_tra: 0
Rule 92: 0d0000160000e00000, Class:  0, CF:0.27982, Len:  4, Fitness_tra: 0
Rule 93: 511c461525cc821511, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 94: 0111001001c1225002, Class:  1, CF:0.39829, Len: 11, Fitness_tra: 0
Rule 95: 011000212210104310, Class:  1, CF:0.00954923, Len: 11, Fitness_tra: 0
Rule 96: 0c0000000000000000, Class:  0, CF:0.190736, Len:  1, Fitness_tra: 2
Rule 97: 00000000000000a000, Class:  0, CF:0.133172, Len:  1, Fitness_tra: -1
Rule 98: 010a00009000000000, Class:  0, CF:  1, Len:  3, Fitness_tra: 0
Rule 99: c10585080020120d01, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule100: 080000000000000500, Class:  1, CF:0.441767, Len:  2, Fitness_tra: 0
------Current------
Miss_rate(tra)	:35.689
------Result------
Miss_rate(tra)	:35.689
Miss_rate(tst)	:22.3529
ARL				:5.2

------Generation 3000------
Rule  1: d000000000000000c8, Class:  1, CF:0.636021, Len:  3, Fitness_tra: 81
Rule  2: 007000000000000000, Class:  0, CF:0.298964, Len:  1, Fitness_tra: 43
Rule  3: 00d000000000000000, Class:  1, CF:0.191876, Len:  1, Fitness_tra: 32
Rule  4: 0c0a00000000000000, Class:  0, CF:0.782488, Len:  2, Fitness_tra: 32
Rule  5: 000a00000400000000, Class:  0, CF:0.573841, Len:  2, Fitness_tra: 24
Rule  6: 000000003400000000, Class:  0, CF:0.334642, Len:  2, Fitness_tra: 22
Rule  7: 0d0000000000002000, Class:  1, CF:0.48602, Len:  2, Fitness_tra: 23
Rule  8: 000000000c00000030, Class:  0, CF:0.611873, Len:  2, Fitness_tra: 25
Rule  9: 009000000000000000, Class:  1, CF:0.388826, Len:  1, Fitness_tra: 16
Rule 10: 00d000000000000003, Class:  0, CF:0.731059, Len:  2, Fitness_tra: 14
Rule 11: d0000000d000000008, Class:  1, CF:0.640487, Len:  3, Fitness_tra: 14
Rule 12: 000000009000000000, Class:  0, CF:  1, Len:  1, Fitness_tra: 13
Rule 13: 500000000000000000, Class:  1, CF:0.425023, Len:  1, Fitness_tra: 8
Rule 14: 000000000000e00000, Class:  0, CF:0.593285, Len:  1, Fitness_tra: 8
Rule 15: 00e000000000000002, Class:  1, CF:0.54602, Len:  2, Fitness_tra: 7
Rule 16: 0090b0000000000000, Class:  1, CF:0.443694, Len:  2, Fitness_tra: 7
Rule 17: 0000c0000000000000, Class:  0, CF:0.863517, Len:  1, Fitness_tra: 6
Rule 18: 000000000000000500, Class:  1, CF:0.341909, Len:  1, Fitness_tra: 5
Rule 19: 000000000006000000, Class:  0, CF:0.292915, Len:  1, Fitness_tra: 6
Rule 20: 080000004000000800, Class:  1, CF:0.408638, Len:  3, Fitness_tra: 4
Rule 21: 000000002000009000, Class:  1, CF:0.767466, Len:  2, Fitness_tra: 4
Rule 22: 02000000d0dd200000, Class:  0, CF:0.823215, Len:  5, Fitness_tra: 3
Rule 23: 000000040000000500, Class:  1, CF:0.37405, Len:  2, Fitness_tra: 3
Rule 24: 000005000000000008, Class:  0, CF:  1, Len:  2, Fitness_tra: 3
Rule 25: 00e000000000000000, Class:  1, CF:0.417837, Len:  1, Fitness_tra: 3
Rule 26: 0000d0000000000000, Class:  0, CF:  1, Len:  1, Fitness_tra: 2
Rule 27: 0000000000300c0000, Class:  0, CF:0.531361, Len:  2, Fitness_tra: 2
Rule 28: 000000000000000300, Class:  0, CF:0.152462, Len:  1, Fitness_tra: 2
Rule 29: 000000000000000508, Class:  1, CF:0.393533, Len:  2, Fitness_tra: 2
Rule 30: 60000000300000a000, Class:  0, CF:0.502955, Len:  3, Fitness_tra: 2
Rule 31: d000000b000000c000, Class:  1, CF:0.537425, Len:  3, Fitness_tra: 2
Rule 32: 00c000000000000000, Class:  0, CF:0.235593, Len:  1, Fitness_tra: -2
