------Generation 0------
Rule  1: c1314c8d19c11c81c5, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 39: 00a000000000000d00, Class:  1, CF:0.813472, Len:  2, Fitness_tra: 1
Rule 40: 0000700c3000000000, Class:  0, CF:0.345232, Len:  3, Fitness_tra: 0
Rule 41: 000000000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 42: 1d1581582151124151, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 43: 551541d8518d142155, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 44: a112219cd5d35b355e, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 45: d000000005000c0020, Class:  0, CF:  1, Len:  4, Fitness_tra: 0
Rule 46: 2882712d112c181842, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 47: 000000000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 48: 481141c9c221122112, Class:  1, CF:  1, Len: 18, Fitness_tra: 0
Rule 49: 00200b000850000000, Class:  0, CF:0.439504, Len:  4, Fitness_tra: 0
Rule 50: 8111c7c58124111551, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 51: 000000000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 52: 0000007e077b004000, Class:  0, CF:0.396259, Len:  6, Fitness_tra: 0
Rule 53: c41c4b8922c4244111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 54: 211411252221142212, Class:  1, CF:0.149584, Len: 18, Fitness_tra: 0
Rule 55: 5c12772522c2811c18, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 56: 3131419c1953971913, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 57: 000000000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 58: 12c227714414221211, Class:  0, CF:0.453517, Len: 18, Fitness_tra: 0
Rule 59: 21d2c211112c122125, Class:  0, CF:0.45503, Len: 18, Fitness_tra: 0
Rule 60: 81512218c1c2212593, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 61: 8552cc15c3c211152d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 62: 2d541bc912125c21c4, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 63: 88114b71181b241111, Class:  0, CF:0.799602, Len: 18, Fitness_tra: 0
Rule 64: 00f000002000000000, Class:  1, CF:0.0962556, Len:  2, Fitness_tra: 0
Rule 65: 16311c949133911181, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 66: 1e3811e299d1113151, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 67: 913d1c32395d119183, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 68: 25522b1dc24c512221, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 69: 000580000000000099, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 70: 00c0000007b0080804, Class:  0, CF:  1, Len:  6, Fitness_tra: 0
Rule 71: 9e1221e2912d529d83, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 72: 009000058000000000, Class:  1, CF:  1, Len:  3, Fitness_tra: 0
Rule 73: 9e122ce49edd929dd3, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 74: 118111134c44121111, Class:  0, CF:0.0929593, Len: 18, Fitness_tra: 0
Rule 75: 000000000000000520, Class:  1, CF:0.344487, Len:  2, Fitness_tra: 0
Rule 76: 11d521c2482c2111d5, Class:  1, CF:0.11053, Len: 18, Fitness_tra: 0
Rule 77: 15a5c151d12d122111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 78: 6000080c000000000e, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 79: 21571229411c152c47, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 80: 00d060111020000000, Class:  1, CF:0.254146, Len:  6, Fitness_tra: 0
Rule 81: 11c1242914118847c1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 82: 113d12e11151322121, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 83: 000000000007000000, Class:  1, CF:0.0383701, Len:  1, Fitness_tra: 0
Rule 84: 11a52c911353125911, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 85: 0a0000000000000000, Class:  1, CF:0.0819681, Len:  1, Fitness_tra: 0
Rule 86: 0ae0000b060000200d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 87: 13314c325511573159, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 88: 14d8112111c844115d, Class:  1, CF:0.106845, Len: 18, Fitness_tra: 0
Rule 89: 0000000000000c0030, Class:  0, CF:0.659669, Len:  2, Fitness_tra: 0
Rule 90: 36618c941ed5341221, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 91: 01000400200c172025, Class:  1, CF:0.657209, Len:  9, Fitness_tra: 0
Rule 92: 0c0000000000000000, Class:  0, CF:0.218216, Len:  1, Fitness_tra: -15
Rule 93: 000000000000000b83, Class:  0, CF:0.764538, Len:  3, Fitness_tra: 0
Rule 94: 010010052220102210, Class:  0, CF:0.183584, Len: 10, Fitness_tra: 0
Rule 95: 500500000000000009, Class:  1, CF:0.848285, Len:  3, Fitness_tra: 0
Rule 96: 380411101000800102, Class:  0, CF:0.195826, Len: 10, Fitness_tra: 0
Rule 97: 28827120000c001042, Class:  1, CF:0.370781, Len: 11, Fitness_tra: 0
Rule 98: 0d15800c0000000100, Class:  0, CF:  1, Len:  6, Fitness_tra: 0
Rule 99: 0008000020000b0036, Class:  0, CF:  1, Len:  5, Fitness_tra: 0
Rule100: 0c2070010040c481cc, Class:  1, CF:0.520773, Len: 11, Fitness_tra: 0
------Current------
Miss_rate(tra)	:34.8325
------Result------
Miss_rate(tra)	:34.8325
Miss_rate(tst)	:23.8095
ARL				:4.43836

------Generation 3000------
Rule  1: d00000000000000000, Class:  1, CF:0.351775, Len:  1, Fitness_tra: 97
Rule  2: 0000000c0000000000, Class:  0, CF:0.234915, Len:  1, Fitness_tra: 49
Rule  3: 00000000000000000a, Class:  0, CF:0.515306, Len:  1, Fitness_tra: 36
Rule  4: 000000000000000c00, Class:  1, CF:0.185765, Len:  1, Fitness_tra: 25
Rule  5: 000000000000000a00, Class:  0, CF:0.2728, Len:  1, Fitness_tra: 24
Rule  6: 000000006000000000, Class:  0, CF:0.28798, Len:  1, Fitness_tra: 21
Rule  7: 000000000000000003, Class:  0, CF:0.421081, Len:  1, Fitness_tra: 18
Rule  8: 000000000000000d00, Class:  1, CF:0.314055, Len:  1, Fitness_tra: 15
Rule  9: 00000000200000d000, Class:  1, CF:0.632026, Len:  2, Fitness_tra: 11
Rule 10: 800000004000000003, Class:  0, CF:0.832011, Len:  3, Fitness_tra: 12
Rule 11: 000000000000e00000, Class:  0, CF:0.767176, Len:  1, Fitness_tra: 11
Rule 12: e00000000000000000, Class:  1, CF:0.652694, Len:  1, Fitness_tra: 9
Rule 13: 009000008000000c00, Class:  1, CF:0.461791, Len:  3, Fitness_tra: 8
Rule 14: 00c000000000000000, Class:  0, CF:0.242466, Len:  1, Fitness_tra: 4
Rule 15: 000000000000000b03, Class:  0, CF:0.489983, Len:  2, Fitness_tra: 5
Rule 16: 00e00000200000d000, Class:  1, CF:0.817047, Len:  3, Fitness_tra: 6
Rule 17: 000000002000000002, Class:  1, CF:0.294253, Len:  2, Fitness_tra: 1
Rule 18: 000000000d00000000, Class:  1, CF:0.206306, Len:  1, Fitness_tra: 5
Rule 19: 000000000000000900, Class:  1, CF:0.356123, Len:  1, Fitness_tra: 5
Rule 20: 000000000006000000, Class:  0, CF:0.296854, Len:  1, Fitness_tra: 5
Rule 21: 5000000b000000000d, Class:  1, CF:0.634472, Len:  3, Fitness_tra: 4
Rule 22: 0e0000000009070000, Class:  0, CF:  1, Len:  3, Fitness_tra: 4
Rule 23: 0c00b0000000000006, Class:  0, CF:0.878325, Len:  3, Fitness_tra: 4
Rule 24: 500000000000000000, Class:  1, CF:0.387372, Len:  1, Fitness_tra: 3
Rule 25: d000b000000000000a, Class:  0, CF:0.99763, Len:  3, Fitness_tra: 3
Rule 26: 000050000000000000, Class:  0, CF:  1, Len:  1, Fitness_tra: 3
Rule 27: 00000000404000e000, Class:  1, CF:0.767337, Len:  3, Fitness_tra: 3
Rule 28: 0003000c0000000000, Class:  0, CF:0.307159, Len:  2, Fitness_tra: 2
Rule 29: 000000090000000000, Class:  0, CF:0.397533, Len:  1, Fitness_tra: 2
Rule 30: 0e0000000500070000, Class:  0, CF:0.377211, Len:  3, Fitness_tra: 2
Rule 31: 000000000000000002, Class:  1, CF:0.108203, Len:  1, Fitness_tra: 2
Rule 32: 000080000000000000, Class:  0, CF:  1, Len:  1, Fitness_tra: 2
Rule 33: 00f000003000000300, Class:  0, CF:0.594135, Len:  3, Fitness_tra: 1
Rule 34: a0000000010010a000, Class:  0, CF:0.642607, Len:  4, Fitness_tra: 1
Rule 35: 0000c0000007000000, Class:  0, CF:0.932419, Len:  2, Fitness_tra: 1
Rule 36: 000000000000003000, Class:  0, CF:0.0978098, Len:  1, Fitness_tra: 0
Rule 37: 000008000000000000, Class:  0, CF:  1, Len:  1, Fitness_tra: 1
Rule 38: 00e000008d00002000, Class:  1, CF:0.579533, Len:  4, Fitness_tra: 1
Rule 39: 00a000000000000d00, Class:  1, CF:0.813472, Len:  2, Fitness_tra: 1
Rule 40: 0000700c3000000000, Class:  0, CF:0.345232, Len:  3, Fitness_tra: 0
Rule 41: 000000000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 42: 1d1581582151124151, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 43: 551541d8518d142155, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 44: a112219cd5d35b355e, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 45: d000000005000c0020, Class:  0, CF:  1, Len:  4, Fitness_tra: 0
Rule 46: 2882712d112c181842, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 47: 000000000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 48: 481141c9c221122112, Class:  1, CF:  1, Len: 18, Fitness_tra: 0
Rule 49: 00200b000850000000, Class:  0, CF:0.439504, Len:  4, Fitness_tra: 0
Rule 50: 8111c7c58124111551, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 51: 000000000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 52: 0000007e077b004000, Class:  0, CF:0.396259, Len:  6, Fitness_tra: 0
Rule 53: c41c4b8922c4244111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 54: 211411252221142212, Class:  1, CF:0.149584, Len: 18, Fitness_tra: 0
Rule 55: 5c12772522c2811c18, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 56: 3131419c1953971913, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 57: 000000000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 58: 12c227714414221211, Class:  0, CF:0.453517, Len: 18, Fitness_tra: 0
Rule 59: 21d2c211112c122125, Class:  0, CF:0.45503, Len: 18, Fitness_tra: 0
Rule 60: 81512218c1c2212593, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 61: 8552cc15c3c211152d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 62: 2d541bc912125c21c4, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 63: 88114b71181b241111, Class:  0, CF:0.799602, Len: 18, Fitness_tra: 0
Rule 64: 00f000002000000000, Class:  1, CF:0.0962556, Len:  2, Fitness_tra: 0
Rule 65: 16311c949133911181, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 66: 1e3811e299d1113151, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 67: 913d1c32395d119183, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 68: 25522b1dc24c512221, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 69: 000580000000000099, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 70: 00c0000007b0080804, Class:  0, CF:  1, Len:  6, Fitness_tra: 0
Rule 71: 9e1221e2912d529d83, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 72: 009000058000000000, Class:  1, CF:  1, Len:  3, Fitness_tra: 0
Rule 73: 9e122ce49edd929dd3, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 74: 118111134c44121111, Class:  0, CF:0.0929593, Len: 18, Fitness_tra: 0
Rule 75: 000000000000000520, Class:  1, CF:0.344487, Len:  2, Fitness_tra: 0
Rule 76: 11d521c2482c2111d5, Class:  1, CF:0.11053, Len: 18, Fitness_tra: 0
Rule 77: 15a5c151d12d122111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 78: 6000080c000000000e, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 79: 21571229411c152c47, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 80: 00d060111020000000, Class:  1, CF:0.254146, Len:  6, Fitness_tra: 0
Rule 81: 11c1242914118847c1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 82: 113d12e11151322121, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 83: 000000000007000000, Class:  1, CF:0.0383701, Len:  1, Fitness_tra: 0
Rule 84: 11a52c911353125911, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 85: 0a0000000000000000, Class:  1, CF:0.0819681, Len:  1, Fitness_tra: 0
Rule 86: 0ae0000b060000200d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 87: 13314c325511573159, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 88: 14d8112111c844115d, Class:  1, CF:0.106845, Len: 18, Fitness_tra: 0
Rule 89: 0000000000000c0030, Class:  0, CF:0.659669, Len:  2, Fitness_tra: 0
Rule 90: 36618c941ed5341221, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 91: 01000400200c172025, Class:  1, CF:0.657209, Len:  9, Fitness_tra: 0
Rule 92: 0c0000000000000000, Class:  0, CF:0.218216, Len:  1, Fitness_tra: -15
Rule 93: 000000000000000b83, Class:  0, CF:0.764538, Len:  3, Fitness_tra: 0
Rule 94: 010010052220102210, Class:  0, CF:0.183584, Len: 10, Fitness_tra: 0
Rule 95: 500500000000000009, Class:  1, CF:0.848285, Len:  3, Fitness_tra: 0
Rule 96: 380411101000800102, Class:  0, CF:0.195826, Len: 10, Fitness_tra: 0
Rule 97: 28827120000c001042, Class:  1, CF:0.370781, Len: 11, Fitness_tra: 0
Rule 98: 0d15800c0000000100, Class:  0, CF:  1, Len:  6, Fitness_tra: 0
Rule 99: 0008000020000b0036, Class:  0, CF:  1, Len:  5, Fitness_tra: 0
Rule100: 0c2070010040c481cc, Class:  1, CF:0.520773, Len: 11, Fitness_tra: 0
------Current------
Miss_rate(tra)	:34.8325
------Result------
Miss_rate(tra)	:34.8325
Miss_rate(tst)	:23.8095
ARL				:4.43836

------Generation 4000------
Rule  1: d00000000000000000, Class:  1, CF:0.351775, Len:  1, Fitness_tra: 97
Rule  2: 0000000c0000000000, Class:  0, CF:0.234915, Len:  1, Fitness_tra: 49
Rule  3: 00000000000000000a, Class:  0, CF:0.515306, Len:  1, Fitness_tra: 36
Rule  4: 000000000000000c00, Class:  1, CF:0.185765, Len:  1, Fitness_tra: 25
Rule  5: 000000000000000a00, Class:  0, CF:0.2728, Len:  1, Fitness_tra: 24
Rule  6: 000000006000000000, Class:  0, CF:0.28798, Len:  1, Fitness_tra: 21
Rule  7: 000000000000000003, Class:  0, CF:0.421081, Len:  1, Fitness_tra: 18
Rule  8: 000000000000000d00, Class:  1, CF:0.314055, Len:  1, Fitness_tra: 15
Rule  9: 00000000200000d000, Class:  1, CF:0.632026, Len:  2, Fitness_tra: 11
Rule 10: 800000004000000003, Class:  0, CF:0.832011, Len:  3, Fitness_tra: 12
Rule 11: 000000000000e00000, Class:  0, CF:0.767176, Len:  1, Fitness_tra: 11
Rule 12: e00000000000000000, Class:  1, CF:0.652694, Len:  1, Fitness_tra: 9
Rule 13: 009000008000000c00, Class:  1, CF:0.461791, Len:  3, Fitness_tra: 8
Rule 14: 00c000000000000000, Class:  0, CF:0.242466, Len:  1, Fitness_tra: 4
Rule 15: 000000000000000b03, Class:  0, CF:0.489983, Len:  2, Fitness_tra: 5
Rule 16: 00e00000200000d000, Class:  1, CF:0.817047, Len:  3, Fitness_tra: 6
Rule 17: 000000002000000002, Class:  1, CF:0.294253, Len:  2, Fitness_tra: 1
Rule 18: 000000000d00000000, Class:  1, CF:0.206306, Len:  1, Fitness_tra: 5
Rule 19: 000000000000000900, Class:  1, CF:0.356123, Len:  1, Fitness_tra: 5
Rule 20: 000000000006000000, Class:  0, CF:0.296854, Len:  1, Fitness_tra: 5
Rule 21: 5000000b000000000d, Class:  1, CF:0.634472, Len:  3, Fitness_tra: 4
Rule 22: 0e0000000009070000, Class:  0, CF:  1, Len:  3, Fitness_tra: 4
Rule 23: 0c00b0000000000006, Class:  0, CF:0.878325, Len:  3, Fitness_tra: 4
Rule 24: 500000000000000000, Class:  1, CF:0.387372, Len:  1, Fitness_tra: 3
Rule 25: d000b000000000000a, Class:  0, CF:0.99763, Len:  3, Fitness_tra: 3
Rule 26: 000050000000000000, Class:  0, CF:  1, Len:  1, Fitness_tra: 3
Rule 27: 00000000404000e000, Class:  1, CF:0.767337, Len:  3, Fitness_tra: 3
Rule 28: 0003000c0000000000, Class:  0, CF:0.307159, Len:  2, Fitness_tra: 2
Rule 29: 000000090000000000, Class:  0, CF:0.397533, Len:  1, Fitness_tra: 2
Rule 30: 0e0000000500070000, Class:  0, CF:0.377211, Len:  3, Fitness_tra: 2
Rule 31: 000000000000000002, Class:  1, CF:0.108203, Len:  1, Fitness_tra: 2
Rule 32: 000080000000000000, Class:  0, CF:  1, Len:  1, Fitness_tra: 2
Rule 33: 00f000003000000300, Class:  0, CF:0.594135, Len:  3, Fitness_tra: 1
Rule 34: a0000000010010a000, Class:  0, CF:0.642607, Len:  4, Fitness_tra: 1
Rule 35: 0000c0000007000000, Class:  0, CF:0.932419, Len:  2, Fitness_tra: 1
Rule 36: 000000000000003000, Class:  0, CF:0.0978098, Len:  1, Fitness_tra: 0
Rule 37: 000008000000000000, Class:  0, CF:  1, Len:  1, Fitness_tra: 1
Rule 38: 00e000008d00002000, Class:  1, CF:0.579533, Len:  4, Fitness_tra: 1
Rule 39: 00a000000000000d00, Class:  1, CF:0.813472, Len:  2, Fitness_tra: 1
Rule 40: 0000700c3000000000, Class:  0, CF:0.345232, Len:  3, Fitness_tra: 0
Rule 41: 000000000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 42: 1d1581582151124151, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 43: 551541d8518d142155, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 44: a112219cd5d35b355e, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 45: d000000005000c0020, Class:  0, CF:  1, Len:  4, Fitness_tra: 0
Rule 46: 2882712d112c181842, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 47: 000000000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 48: 481141c9c221122112, Class:  1, CF:  1, Len: 18, Fitness_tra: 0
Rule 49: 00200b000850000000, Class:  0, CF:0.439504, Len:  4, Fitness_tra: 0
Rule 50: 8111c7c58124111551, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 51: 000000000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 52: 0000007e077b004000, Class:  0, CF:0.396259, Len:  6, Fitness_tra: 0
Rule 53: c41c4b8922c4244111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 54: 211411252221142212, Class:  1, CF:0.149584, Len: 18, Fitness_tra: 0
Rule 55: 5c12772522c2811c18, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 56: 3131419c1953971913, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 57: 000000000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 58: 12c227714414221211, Class:  0, CF:0.453517, Len: 18, Fitness_tra: 0
Rule 59: 21d2c211112c122125, Class:  0, CF:0.45503, Len: 18, Fitness_tra: 0
Rule 60: 81512218c1c2212593, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 61: 8552cc15c3c211152d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 62: 2d541bc912125c21c4, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 63: 88114b71181b241111, Class:  0, CF:0.799602, Len: 18, Fitness_tra: 0
Rule 64: 00f000002000000000, Class:  1, CF:0.0962556, Len:  2, Fitness_tra: 0
Rule 65: 16311c949133911181, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 66: 1e3811e299d1113151, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 67: 913d1c32395d119183, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 68: 25522b1dc24c512221, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 69: 000580000000000099, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 70: 00c0000007b0080804, Class:  0, CF:  1, Len:  6, Fitness_tra: 0
Rule 71: 9e1221e2912d529d83, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 72: 009000058000000000, Class:  1, CF:  1, Len:  3, Fitness_tra: 0
Rule 73: 9e122ce49edd929dd3, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 74: 118111134c44121111, Class:  0, CF:0.0929593, Len: 18, Fitness_tra: 0
Rule 75: 000000000000000520, Class:  1, CF:0.344487, Len:  2, Fitness_tra: 0
Rule 76: 11d521c2482c2111d5, Class:  1, CF:0.11053, Len: 18, Fitness_tra: 0
Rule 77: 15a5c151d12d122111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 78: 6000080c000000000e, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 79: 21571229411c152c47, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 80: 00d060111020000000, Class:  1, CF:0.254146, Len:  6, Fitness_tra: 0
Rule 81: 11c1242914118847c1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 82: 113d12e11151322121, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 83: 000000000007000000, Class:  1, CF:0.0383701, Len:  1, Fitness_tra: 0
Rule 84: 11a52c911353125911, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 85: 0a0000000000000000, Class:  1, CF:0.0819681, Len:  1, Fitness_tra: 0
Rule 86: 0ae0000b060000200d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 87: 13314c325511573159, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 88: 14d8112111c844115d, Class:  1, CF:0.106845, Len: 18, Fitness_tra: 0
Rule 89: 0000000000000c0030, Class:  0, CF:0.659669, Len:  2, Fitness_tra: 0
Rule 90: 36618c941ed5341221, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 91: 01000400200c172025, Class:  1, CF:0.657209, Len:  9, Fitness_tra: 0
Rule 92: 0c0000000000000000, Class:  0, CF:0.218216, Len:  1, Fitness_tra: -15
Rule 93: 000000000000000b83, Class:  0, CF:0.764538, Len:  3, Fitness_tra: 0
Rule 94: 010010052220102210, Class:  0, CF:0.183584, Len: 10, Fitness_tra: 0
Rule 95: 500500000000000009, Class:  1, CF:0.848285, Len:  3, Fitness_tra: 0
Rule 96: 380411101000800102, Class:  0, CF:0.195826, Len: 10, Fitness_tra: 0
Rule 97: 28827120000c001042, Class:  1, CF:0.370781, Len: 11, Fitness_tra: 0
Rule 98: 0d15800c0000000100, Class:  0, CF:  1, Len:  6, Fitness_tra: 0
Rule 99: 0008000020000b0036, Class:  0, CF:  1, Len:  5, Fitness_tra: 0
Rule100: 0c2070010040c481cc, Class:  1, CF:0.520773, Len: 11, Fitness_tra: 0
------Current------
Miss_rate(tra)	:34.8325
------Result------
Miss_rate(tra)	:34.8325
Miss_rate(tst)	:23.8095
ARL				:4.43836

------Generation 5000------
Rule  1: d00000000000000000, Class:  1, CF:0.351775, Len:  1, Fitness_tra: 97
Rule  2: 0000000c0000000000, Class:  0, CF:0.234915, Len:  1, Fitness_tra: 38
Rule  3: 00000000000000000a, Class:  0, CF:0.515306, Len:  1, Fitness_tra: 34
Rule  4: 000000000000000c00, Class:  1, CF:0.185765, Len:  1, Fitness_tra: 25
Rule  5: 000000000000000a00, Class:  0, CF:0.2728, Len:  1, Fitness_tra: 24
Rule  6: 000000006000000000, Class:  0, CF:0.28798, Len:  1, Fitness_tra: 21
Rule  7: 000000000000000003, Class:  0, CF:0.421081, Len:  1, Fitness_tra: 15
Rule  8: 000000000000000d00, Class:  1, CF:0.314055, Len:  1, Fitness_tra: 15
Rule  9: 800000004000000003, Class:  0, CF:0.832011, Len:  3, Fitness_tra: 12
Rule 10: 00000000200000d000, Class:  1, CF:0.632026, Len:  2, Fitness_tra: 11
Rule 11: 000000000000e00000, Class:  0, CF:0.767176, Len:  1, Fitness_tra: 12
Rule 12: e00000000000000000, Class:  1, CF:0.652694, Len:  1, Fitness_tra: 9
Rule 13: 009000008000000c00, Class:  1, CF:0.461791, Len:  3, Fitness_tra: 8
Rule 14: 00e00000200000d000, Class:  1, CF:0.817047, Len:  3, Fitness_tra: 6
Rule 15: 000000000006000000, Class:  0, CF:0.296854, Len:  1, Fitness_tra: 5
Rule 16: 000000000000000b03, Class:  0, CF:0.489983, Len:  2, Fitness_tra: 4
Rule 17: 000000000d00000000, Class:  1, CF:0.206306, Len:  1, Fitness_tra: 5
Rule 18: 000000000000000900, Class:  1, CF:0.356123, Len:  1, Fitness_tra: 5
Rule 19: 00c000000000000000, Class:  0, CF:0.242466, Len:  1, Fitness_tra: 2
Rule 20: 0c00b0000000000006, Class:  0, CF:0.878325, Len:  3, Fitness_tra: 4
Rule 21: 5000000b000000000d, Class:  1, CF:0.634472, Len:  3, Fitness_tra: 4
Rule 22: 0e0000000009070000, Class:  0, CF:  1, Len:  3, Fitness_tra: 4
Rule 23: 00000000404000e000, Class:  1, CF:0.767337, Len:  3, Fitness_tra: 3
Rule 24: 500000000000000000, Class:  1, CF:0.387372, Len:  1, Fitness_tra: 3
Rule 25: d000b000000000000a, Class:  0, CF:0.99763, Len:  3, Fitness_tra: 3
Rule 26: 000050000000000000, Class:  0, CF:  1, Len:  1, Fitness_tra: 3
Rule 27: 000080000000000000, Class:  0, CF:  1, Len:  1, Fitness_tra: 2
Rule 28: 0003000c0000000000, Class:  0, CF:0.307159, Len:  2, Fitness_tra: 2
