------Generation 0------
Rule  1: 813211cd13822181c1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule  5: 000000000000000800, Class:  0, CF:0.592286, Len:  1, Fitness_tra: 40
Rule  6: 000000000b00000000, Class:  1, CF:0.0787295, Len:  1, Fitness_tra: 35
Rule  7: d09000000d00000000, Class:  0, CF:0.999985, Len:  3, Fitness_tra: 30
Rule  8: c0000000000000c060, Class:  1, CF:0.772901, Len:  3, Fitness_tra: 10
Rule  9: 0d200b000000d00000, Class:  0, CF:0.994048, Len:  4, Fitness_tra: 1
Rule 10: 11131115415c112c81, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 11: 223421214184c11555, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 12: 11314711c521d25113, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 13: 55d8c18521118112e3, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 14: 5151215519215c2dcd, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 15: 5135c2158d25573131, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 16: 316124911315311115, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 17: 1d3772c5851c521841, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 18: 815c215d1d12121211, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 19: 5552c12d18cc17146a, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 20: d42714434177721c18, Class:  0, CF:0.999081, Len: 18, Fitness_tra: 0
Rule 21: 528c44231871c21133, Class:  0, CF:  1, Len: 18, Fitness_tra: 0
Rule 22: 3315cc9153d9125115, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 23: 855412c5c52822c125, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 24: 911822911511118251, Class:  0, CF:  1, Len: 18, Fitness_tra: 0
Rule 25: 51158415211c111111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 26: 916111129353141211, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 27: 235c12214dc81c4b15, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 28: 885441214522811442, Class:  0, CF:0.999652, Len: 18, Fitness_tra: 0
Rule 29: 11181721c412141193, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 30: 111844371199381511, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 31: 8881128145c1d1871b, Class:  0, CF:  1, Len: 18, Fitness_tra: 0
Rule 32: 519511d85c28111511, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 33: 1938141d1d21515c1d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 34: 000000000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 35: 5d5331214111111111, Class:  0, CF:0.999338, Len: 18, Fitness_tra: 0
Rule 36: 8554248d83cc121588, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 37: 996522e25315325189, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 38: 111b4115c12c222c74, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 39: 1c51211228c2122953, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 40: 112217437247458114, Class:  1, CF:  1, Len: 18, Fitness_tra: 0
Rule 41: 28114271152184c251, Class:  0, CF:0.971424, Len: 18, Fitness_tra: 0
Rule 42: 813211cd13822181c1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 43: 8191c1c5cd211b2153, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 44: 51511111c58c8451e1, Class:  0, CF:  1, Len: 18, Fitness_tra: 0
Rule 45: 13d121815524282121, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 46: 8c12c141782bcb1266, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 47: 0d00008d8080d00000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 48: 24114b217c112111dd, Class:  0, CF:0.532962, Len: 18, Fitness_tra: 0
Rule 49: 511c11c5c5c2c241e3, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 50: cd1c148111425114c2, Class:  0, CF:  1, Len: 18, Fitness_tra: 0
Rule 51: 22211b138811881121, Class:  0, CF:  1, Len: 18, Fitness_tra: 0
Rule 52: d35c1c1d1312184211, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 53: 1135119411533c212d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 54: 52e8c11d2d22271c53, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 55: 1665c1145111111411, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 56: 111114149e93682121, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 57: 295814218d28541151, Class:  0, CF:  1, Len: 18, Fitness_tra: 0
Rule 58: 1334115d4118882228, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 59: dd352c11111151315e, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 60: 1c1124c9112121c213, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 61: 2122c1294221c7211f, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 62: 31a1c4329959311d1d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 63: 00300c000000c02000, Class:  0, CF:  1, Len:  4, Fitness_tra: 0
Rule 64: 2d2117152228d82221, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 65: 812144191824511211, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 66: 281c4229c2811242d9, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 67: 0000c7000000000002, Class:  0, CF:0.057349, Len:  3, Fitness_tra: 0
Rule 68: 155d8151158d11229d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 69: 1111c2212244274416, Class:  0, CF:  1, Len: 18, Fitness_tra: 0
Rule 70: 188217791217c11115, Class:  1, CF:  1, Len: 18, Fitness_tra: 0
Rule 71: 1552441dc512111122, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 72: 12111755c1ccc14951, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 73: 511111831511121c13, Class:  0, CF:  1, Len: 18, Fitness_tra: 0
Rule 74: 2214121d8514181415, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 75: 003080000d00000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 76: 224b2173221b111842, Class:  0, CF:0.705557, Len: 18, Fitness_tra: 0
Rule 77: 116511122555174219, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 78: 311112111159122225, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 79: 22571bcdc1c8818111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 80: 859c48c5232c2285c1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 81: 8dd113c5211c118281, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 82: 211711191544512221, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 83: 000000585055000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 84: 2d5111898118d8411c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 85: 1182c7c31811118812, Class:  1, CF:0.305778, Len: 18, Fitness_tra: 0
Rule 86: 0d00008d8080d00000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 87: dd91172dcd12515291, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 88: 511c4415812c14188d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 89: 0000000a0c00000000, Class:  0, CF:  1, Len:  2, Fitness_tra: 6
Rule 90: 85c7112e1124215417, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 91: 15131485835c311c2d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 92: 7666c1145111111411, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 93: 0090440051c0121115, Class:  0, CF:  1, Len: 12, Fitness_tra: 0
Rule 94: 000000000040000000, Class:  0, CF:0.2877, Len:  1, Fitness_tra: -20
Rule 95: 595311218d111411a1, Class:  0, CF:  1, Len: 18, Fitness_tra: 0
Rule 96: 000000000000000800, Class:  0, CF:0.592286, Len:  0, Fitness_tra: 0
Rule 97: 181127c98021012201, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 98: 3345cc9453591c212d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 99: 1139148411533c112d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule100: 184441c11121211243, Class:  0, CF:0.8355, Len: 18, Fitness_tra: 0
------Current------
Miss_rate(tra)	:38.0584
------Result------
Miss_rate(tra)	:38.0584
Miss_rate(tst)	:28.2353
ARL				:11.4857

------Generation 3000------
Rule  1: 00000000000c000000, Class:  0, CF:  1, Len:  1, Fitness_tra: 235
Rule  2: 00c000050000000000, Class:  1, CF:0.571962, Len:  2, Fitness_tra: 118
Rule  3: 0c0000000c00000000, Class:  1, CF:0.213387, Len:  2, Fitness_tra: 62
Rule  4: 0700000004b0000000, Class:  1, CF:0.27195, Len:  3, Fitness_tra: 67
Rule  5: 000000000000000800, Class:  0, CF:0.592286, Len:  1, Fitness_tra: 40
Rule  6: 000000000b00000000, Class:  1, CF:0.0787295, Len:  1, Fitness_tra: 35
Rule  7: d09000000d00000000, Class:  0, CF:0.999985, Len:  3, Fitness_tra: 30
Rule  8: c0000000000000c060, Class:  1, CF:0.772901, Len:  3, Fitness_tra: 10
Rule  9: 0d200b000000d00000, Class:  0, CF:0.994048, Len:  4, Fitness_tra: 1
Rule 10: 11131115415c112c81, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 11: 223421214184c11555, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 12: 11314711c521d25113, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 13: 55d8c18521118112e3, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 14: 5151215519215c2dcd, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 15: 5135c2158d25573131, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 16: 316124911315311115, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 17: 1d3772c5851c521841, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 18: 815c215d1d12121211, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 19: 5552c12d18cc17146a, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 20: d42714434177721c18, Class:  0, CF:0.999081, Len: 18, Fitness_tra: 0
Rule 21: 528c44231871c21133, Class:  0, CF:  1, Len: 18, Fitness_tra: 0
Rule 22: 3315cc9153d9125115, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 23: 855412c5c52822c125, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 24: 911822911511118251, Class:  0, CF:  1, Len: 18, Fitness_tra: 0
Rule 25: 51158415211c111111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 26: 916111129353141211, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 27: 235c12214dc81c4b15, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 28: 885441214522811442, Class:  0, CF:0.999652, Len: 18, Fitness_tra: 0
Rule 29: 11181721c412141193, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 30: 111844371199381511, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 31: 8881128145c1d1871b, Class:  0, CF:  1, Len: 18, Fitness_tra: 0
Rule 32: 519511d85c28111511, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 33: 1938141d1d21515c1d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 34: 000000000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 35: 5d5331214111111111, Class:  0, CF:0.999338, Len: 18, Fitness_tra: 0
Rule 36: 8554248d83cc121588, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 37: 996522e25315325189, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 38: 111b4115c12c222c74, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 39: 1c51211228c2122953, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 40: 112217437247458114, Class:  1, CF:  1, Len: 18, Fitness_tra: 0
Rule 41: 28114271152184c251, Class:  0, CF:0.971424, Len: 18, Fitness_tra: 0
Rule 42: 813211cd13822181c1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 43: 8191c1c5cd211b2153, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 44: 51511111c58c8451e1, Class:  0, CF:  1, Len: 18, Fitness_tra: 0
Rule 45: 13d121815524282121, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 46: 8c12c141782bcb1266, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 47: 0d00008d8080d00000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 48: 24114b217c112111dd, Class:  0, CF:0.532962, Len: 18, Fitness_tra: 0
Rule 49: 511c11c5c5c2c241e3, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 50: cd1c148111425114c2, Class:  0, CF:  1, Len: 18, Fitness_tra: 0
Rule 51: 22211b138811881121, Class:  0, CF:  1, Len: 18, Fitness_tra: 0
Rule 52: d35c1c1d1312184211, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 53: 1135119411533c212d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 54: 52e8c11d2d22271c53, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 55: 1665c1145111111411, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 56: 111114149e93682121, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 57: 295814218d28541151, Class:  0, CF:  1, Len: 18, Fitness_tra: 0
Rule 58: 1334115d4118882228, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 59: dd352c11111151315e, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 60: 1c1124c9112121c213, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 61: 2122c1294221c7211f, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 62: 31a1c4329959311d1d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 63: 00300c000000c02000, Class:  0, CF:  1, Len:  4, Fitness_tra: 0
Rule 64: 2d2117152228d82221, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 65: 812144191824511211, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 66: 281c4229c2811242d9, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 67: 0000c7000000000002, Class:  0, CF:0.057349, Len:  3, Fitness_tra: 0
Rule 68: 155d8151158d11229d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 69: 1111c2212244274416, Class:  0, CF:  1, Len: 18, Fitness_tra: 0
Rule 70: 188217791217c11115, Class:  1, CF:  1, Len: 18, Fitness_tra: 0
Rule 71: 1552441dc512111122, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 72: 12111755c1ccc14951, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 73: 511111831511121c13, Class:  0, CF:  1, Len: 18, Fitness_tra: 0
Rule 74: 2214121d8514181415, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 75: 003080000d00000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 76: 224b2173221b111842, Class:  0, CF:0.705557, Len: 18, Fitness_tra: 0
Rule 77: 116511122555174219, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 78: 311112111159122225, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 79: 22571bcdc1c8818111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 80: 859c48c5232c2285c1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 81: 8dd113c5211c118281, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 82: 211711191544512221, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 83: 000000585055000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 84: 2d5111898118d8411c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 85: 1182c7c31811118812, Class:  1, CF:0.305778, Len: 18, Fitness_tra: 0
Rule 86: 0d00008d8080d00000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 87: dd91172dcd12515291, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 88: 511c4415812c14188d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 89: 0000000a0c00000000, Class:  0, CF:  1, Len:  2, Fitness_tra: 6
Rule 90: 85c7112e1124215417, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 91: 15131485835c311c2d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 92: 7666c1145111111411, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 93: 0090440051c0121115, Class:  0, CF:  1, Len: 12, Fitness_tra: 0
Rule 94: 000000000040000000, Class:  0, CF:0.2877, Len:  1, Fitness_tra: -20
Rule 95: 595311218d111411a1, Class:  0, CF:  1, Len: 18, Fitness_tra: 0
Rule 96: 000000000000000800, Class:  0, CF:0.592286, Len:  0, Fitness_tra: 0
Rule 97: 181127c98021012201, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 98: 3345cc9453591c212d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 99: 1139148411533c112d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule100: 184441c11121211243, Class:  0, CF:0.8355, Len: 18, Fitness_tra: 0
------Current------
Miss_rate(tra)	:38.0584
------Result------
Miss_rate(tra)	:38.0584
Miss_rate(tst)	:28.2353
ARL				:11.4857

------Generation 4000------
Rule  1: 00000000000c000000, Class:  0, CF:  1, Len:  1, Fitness_tra: 235
Rule  2: 00c000050000000000, Class:  1, CF:0.571962, Len:  2, Fitness_tra: 118
Rule  3: 0700000004b0000000, Class:  1, CF:0.27195, Len:  3, Fitness_tra: 66
Rule  4: 0c0000000c00000000, Class:  1, CF:0.213387, Len:  2, Fitness_tra: 62
Rule  5: 000000000000000800, Class:  0, CF:0.592286, Len:  1, Fitness_tra: 42
Rule  6: 000000000b00000000, Class:  1, CF:0.0787295, Len:  1, Fitness_tra: 16
Rule  7: d09000000d00000000, Class:  0, CF:0.999985, Len:  3, Fitness_tra: 30
Rule  8: c0000000000000c060, Class:  1, CF:0.772901, Len:  3, Fitness_tra: 5
Rule  9: 0000000a0c00000000, Class:  0, CF:  1, Len:  2, Fitness_tra: 6
Rule 10: 0d200b000000d00000, Class:  0, CF:0.994048, Len:  4, Fitness_tra: 1
Rule 11: 223421214184c11555, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 12: 11314711c521d25113, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 13: 55d8c18521118112e3, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 14: 5151215519215c2dcd, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 15: 5135c2158d25573131, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 16: 316124911315311115, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 17: 1d3772c5851c521841, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 18: 815c215d1d12121211, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 19: 5552c12d18cc17146a, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 20: d42714434177721c18, Class:  0, CF:0.999081, Len: 18, Fitness_tra: 0
Rule 21: 528c44231871c21133, Class:  0, CF:  1, Len: 18, Fitness_tra: 0
Rule 22: 3315cc9153d9125115, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 23: 855412c5c52822c125, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 24: 911822911511118251, Class:  0, CF:  1, Len: 18, Fitness_tra: 0
Rule 25: 51158415211c111111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 26: 916111129353141211, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 27: 235c12214dc81c4b15, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 28: 885441214522811442, Class:  0, CF:0.999652, Len: 18, Fitness_tra: 0
Rule 29: 11181721c412141193, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 30: 111844371199381511, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 31: 8881128145c1d1871b, Class:  0, CF:  1, Len: 18, Fitness_tra: 0
Rule 32: 519511d85c28111511, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 33: 1938141d1d21515c1d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 34: 000000000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 35: 5d5331214111111111, Class:  0, CF:0.999338, Len: 18, Fitness_tra: 0
Rule 36: 8554248d83cc121588, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 37: 996522e25315325189, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 38: 111b4115c12c222c74, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 39: 1c51211228c2122953, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 40: 112217437247458114, Class:  1, CF:  1, Len: 18, Fitness_tra: 0
Rule 41: 28114271152184c251, Class:  0, CF:0.971424, Len: 18, Fitness_tra: 0
Rule 42: 813211cd13822181c1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 43: 8191c1c5cd211b2153, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 44: 51511111c58c8451e1, Class:  0, CF:  1, Len: 18, Fitness_tra: 0
Rule 45: 13d121815524282121, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 46: 8c12c141782bcb1266, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 47: 0d00008d8080d00000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 48: 24114b217c112111dd, Class:  0, CF:0.532962, Len: 18, Fitness_tra: 0
Rule 49: 511c11c5c5c2c241e3, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 50: cd1c148111425114c2, Class:  0, CF:  1, Len: 18, Fitness_tra: 0
Rule 51: 22211b138811881121, Class:  0, CF:  1, Len: 18, Fitness_tra: 0
Rule 52: d35c1c1d1312184211, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 53: 1135119411533c212d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 54: 52e8c11d2d22271c53, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 55: 1665c1145111111411, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 56: 111114149e93682121, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 57: 295814218d28541151, Class:  0, CF:  1, Len: 18, Fitness_tra: 0
Rule 58: 1334115d4118882228, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 59: dd352c11111151315e, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 60: 1c1124c9112121c213, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 61: 2122c1294221c7211f, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 62: 31a1c4329959311d1d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 63: 00300c000000c02000, Class:  0, CF:  1, Len:  4, Fitness_tra: 0
Rule 64: 2d2117152228d82221, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 65: 812144191824511211, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 66: 281c4229c2811242d9, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 67: 0000c7000000000002, Class:  0, CF:0.057349, Len:  3, Fitness_tra: 0
Rule 68: 155d8151158d11229d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 69: 1111c2212244274416, Class:  0, CF:  1, Len: 18, Fitness_tra: 0
Rule 70: 188217791217c11115, Class:  1, CF:  1, Len: 18, Fitness_tra: 0
Rule 71: 1552441dc512111122, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 72: 12111755c1ccc14951, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 73: 511111831511121c13, Class:  0, CF:  1, Len: 18, Fitness_tra: 0
Rule 74: 2214121d8514181415, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 75: 003080000d00000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 76: 224b2173221b111842, Class:  0, CF:0.705557, Len: 18, Fitness_tra: 0
Rule 77: 116511122555174219, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 78: 311112111159122225, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 79: 22571bcdc1c8818111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 80: 859c48c5232c2285c1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 81: 5121274611b44cc1c4, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 82: 115c24cd11181841c9, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 83: 215c212d4d12d41c5d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 84: 0000000608b0000000, Class:  0, CF:  1, Len:  3, Fitness_tra: 0
Rule 85: 2151b24141112222c2, Class:  0, CF:0.729222, Len: 18, Fitness_tra: 0
Rule 86: 8111241d2d185112c8, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 87: 525111c11111222219, Class:  0, CF:0.998479, Len: 18, Fitness_tra: 0
Rule 88: 551221214522c2282d, Class:  0, CF:0.999999, Len: 18, Fitness_tra: 0
Rule 89: 121c2c181d82c21c55, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 90: 000000000000000003, Class:  0, CF:0.111242, Len:  1, Fitness_tra: -26
Rule 91: 5118175514121c119d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 92: 0700d00004b0000000, Class:  1, CF:  1, Len:  4, Fitness_tra: 1
Rule 93: 116111125523141211, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 94: 1552441dc512111122, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 95: 111b4165c12c222c74, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 96: 000000000040000000, Class:  0, CF:0.2877, Len:  1, Fitness_tra: -20
Rule 97: 116581122555172219, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 98: 85900cc02000c020c1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 99: 1090720a8508501841, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule100: 1939044d1d21be5c00, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
------Current------
Miss_rate(tra)	:36.8557
------Result------
Miss_rate(tra)	:36.8557
Miss_rate(tst)	:28.2353
ARL				:10.8158

------Generation 5000------
Rule  1: 00000000000c000000, Class:  0, CF:  1, Len:  1, Fitness_tra: 235
Rule  2: 00c000050000000000, Class:  1, CF:0.571962, Len:  2, Fitness_tra: 118
Rule  3: 0700000004b0000000, Class:  1, CF:0.27195, Len:  3, Fitness_tra: 66
