------Generation 0------
Rule  1: 58d2471c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule  9: 00740200, Class:  0, CF:  1, Len:  3, Fitness_tra: 8
Rule 10: 000a06c1, Class:  0, CF:0.691776, Len:  4, Fitness_tra: 4
Rule 11: 000e0000, Class:  0, CF:  1, Len:  1, Fitness_tra: 4
Rule 12: 000a01cc, Class:  0, CF:0.905476, Len:  4, Fitness_tra: 3
Rule 13: 30810000, Class:  0, CF:  1, Len:  3, Fitness_tra: 1
Rule 14: 00c00098, Class:  0, CF:0.903241, Len:  3, Fitness_tra: 1
Rule 15: 000b0031, Class:  0, CF:0.82296, Len:  3, Fitness_tra: 1
Rule 16: 002b0001, Class:  0, CF:0.132703, Len:  3, Fitness_tra: 0
Rule 17: 58141198, Class:  1, CF:0.966972, Len:  8, Fitness_tra: 0
Rule 18: 301104e0, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 19: c07100e0, Class:  0, CF:0.467546, Len:  4, Fitness_tra: 0
Rule 20: 000b003c, Class:  0, CF:  1, Len:  3, Fitness_tra: 0
Rule 21: 558144e2, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 22: d1514162, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 23: e1c21b11, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 24: f9454491, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 25: 115c2698, Class:  0, CF:  1, Len:  8, Fitness_tra: 0
Rule 26: e3412718, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 27: 5112b215, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 28: c212443d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 29: 55247451, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 30: ee714132, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 31: e1211432, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 32: 58117151, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 33: 51221718, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 34: 1ec57718, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 35: 55551112, Class:  0, CF:  1, Len:  8, Fitness_tra: 0
Rule 36: 515c1711, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 37: ee827111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 38: 331c4494, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 39: cd12bb91, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 40: e11124e8, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 41: 9188b491, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 42: e9cc1434, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 43: 3151215c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 44: 59111bd4, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 45: 155c1794, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 46: e91c215c, Class:  0, CF:  1, Len:  8, Fitness_tra: 0
Rule 47: 81117235, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 48: 8811bb91, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 49: e5121be2, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 50: 69c5bbe8, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 51: 1e424b9c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 52: d5511b32, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 53: 211c2b94, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 54: 3d88b114, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 55: 1328b211, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 56: 99814be4, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 57: 9e257258, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 58: 53524252, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 59: 512c1414, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 60: 1ecc141c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 61: 25d114e1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 62: 63454712, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 63: 5d242191, Class:  0, CF:  1, Len:  8, Fitness_tra: 0
Rule 64: e31c1151, Class:  0, CF:  1, Len:  8, Fitness_tra: 0
Rule 65: 3928b4e8, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 66: 1c82b431, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 67: 11844b18, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 68: 51224131, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 69: 00000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 70: e5cc1238, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 71: 191124e8, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 72: 22221492, Class:  0, CF:  1, Len:  8, Fitness_tra: 0
Rule 73: e3151111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 74: 8551229c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 75: 18547be1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 76: 1a2824e2, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 77: 81221b3c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 78: 912c723c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 79: e3c27798, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 80: 331c12e1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 81: 65c2bb9c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 82: 91ccbbe4, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 83: 95182412, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 84: 3e287b18, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 85: e5c51b94, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 86: 631d4712, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 87: 63412b1c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 88: 1511b791, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 89: 91582138, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 90: 1e1c27e8, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 91: 0ac00000, Class:  0, CF:  1, Len:  2, Fitness_tra: 2
Rule 92: 03500151, Class:  0, CF:  1, Len:  5, Fitness_tra: 0
Rule 93: e1111c98, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 94: 51540700, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 95: 51c11b14, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 96: 911c7398, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 97: 1c600031, Class:  0, CF:0.992572, Len:  5, Fitness_tra: 0
Rule 98: 01000000, Class:  0, CF:0.332954, Len:  1, Fitness_tra: -554
Rule 99: 58142994, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule100: e0287008, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
------Current------
Miss_rate(tra)	:2.58488
------Result------
Miss_rate(tra)	:2.58488
Miss_rate(tst)	:2.7027
ARL				:3.96667

------Generation 4000------
Rule  1: 03000001, Class:  0, CF:  1, Len:  2, Fitness_tra: 264
Rule  2: 03100000, Class:  0, CF:  1, Len:  2, Fitness_tra: 74
Rule  3: 60000000, Class:  0, CF:  1, Len:  1, Fitness_tra: 93
Rule  4: 30040000, Class:  0, CF:  1, Len:  2, Fitness_tra: 72
Rule  5: e0111151, Class:  1, CF:0.899669, Len:  7, Fitness_tra: 31
Rule  6: 00080000, Class:  0, CF:0.398574, Len:  1, Fitness_tra: 27
Rule  7: 00d00000, Class:  0, CF:  1, Len:  1, Fitness_tra: 19
Rule  8: 00719000, Class:  0, CF:  1, Len:  3, Fitness_tra: 12
Rule  9: 00740200, Class:  0, CF:  1, Len:  3, Fitness_tra: 8
Rule 10: 000a06c1, Class:  0, CF:0.691776, Len:  4, Fitness_tra: 4
Rule 11: 000e0000, Class:  0, CF:  1, Len:  1, Fitness_tra: 4
Rule 12: 000a01cc, Class:  0, CF:0.905476, Len:  4, Fitness_tra: 3
Rule 13: 30810000, Class:  0, CF:  1, Len:  3, Fitness_tra: 1
Rule 14: 00c00098, Class:  0, CF:0.903241, Len:  3, Fitness_tra: 1
Rule 15: 000b0031, Class:  0, CF:0.82296, Len:  3, Fitness_tra: 1
Rule 16: 002b0001, Class:  0, CF:0.132703, Len:  3, Fitness_tra: 0
Rule 17: 58141198, Class:  1, CF:0.966972, Len:  8, Fitness_tra: 0
Rule 18: 301104e0, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 19: c07100e0, Class:  0, CF:0.467546, Len:  4, Fitness_tra: 0
Rule 20: 000b003c, Class:  0, CF:  1, Len:  3, Fitness_tra: 0
Rule 21: 558144e2, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 22: d1514162, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 23: e1c21b11, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 24: f9454491, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 25: 115c2698, Class:  0, CF:  1, Len:  8, Fitness_tra: 0
Rule 26: e3412718, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 27: 5112b215, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 28: c212443d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 29: 55247451, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 30: ee714132, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 31: e1211432, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 32: 58117151, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 33: 51221718, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 34: 1ec57718, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 35: 55551112, Class:  0, CF:  1, Len:  8, Fitness_tra: 0
Rule 36: 515c1711, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 37: ee827111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 38: 331c4494, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 39: cd12bb91, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 40: e11124e8, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 41: 9188b491, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 42: e9cc1434, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 43: 3151215c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 44: 59111bd4, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 45: 155c1794, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 46: e91c215c, Class:  0, CF:  1, Len:  8, Fitness_tra: 0
Rule 47: 81117235, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 48: 8811bb91, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 49: e5121be2, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 50: 69c5bbe8, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 51: 1e424b9c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 52: d5511b32, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 53: 211c2b94, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 54: 3d88b114, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 55: 1328b211, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 56: 99814be4, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 57: 9e257258, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 58: 53524252, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 59: 512c1414, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 60: 1ecc141c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 61: 25d114e1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 62: 63454712, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 63: 5d242191, Class:  0, CF:  1, Len:  8, Fitness_tra: 0
Rule 64: e31c1151, Class:  0, CF:  1, Len:  8, Fitness_tra: 0
Rule 65: 3928b4e8, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 66: 1c82b431, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 67: 11844b18, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 68: 51224131, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 69: 00000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 70: e5cc1238, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 71: 191124e8, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 72: 22221492, Class:  0, CF:  1, Len:  8, Fitness_tra: 0
Rule 73: e3151111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 74: 8551229c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 75: 18547be1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 76: 1a2824e2, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 77: 81221b3c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 78: 912c723c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 79: e3c27798, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 80: 331c12e1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 81: 65c2bb9c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 82: 91ccbbe4, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 83: 95182412, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 84: 3e287b18, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 85: e5c51b94, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 86: 631d4712, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 87: 63412b1c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 88: 1511b791, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 89: 91582138, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 90: 1e1c27e8, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 91: 0ac00000, Class:  0, CF:  1, Len:  2, Fitness_tra: 2
Rule 92: 03500151, Class:  0, CF:  1, Len:  5, Fitness_tra: 0
Rule 93: e1111c98, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 94: 51540700, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 95: 51c11b14, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 96: 911c7398, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 97: 1c600031, Class:  0, CF:0.992572, Len:  5, Fitness_tra: 0
Rule 98: 01000000, Class:  0, CF:0.332954, Len:  1, Fitness_tra: -554
Rule 99: 58142994, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule100: e0287008, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
------Current------
Miss_rate(tra)	:2.58488
------Result------
Miss_rate(tra)	:2.58488
Miss_rate(tst)	:2.7027
ARL				:3.96667

------Generation 5000------
Rule  1: 03000001, Class:  0, CF:  1, Len:  2, Fitness_tra: 264
Rule  2: 03100000, Class:  0, CF:  1, Len:  2, Fitness_tra: 74
Rule  3: 60000000, Class:  0, CF:  1, Len:  1, Fitness_tra: 93
Rule  4: 30040000, Class:  0, CF:  1, Len:  2, Fitness_tra: 72
Rule  5: e0111151, Class:  1, CF:0.899669, Len:  7, Fitness_tra: 31
Rule  6: 00080000, Class:  0, CF:0.398574, Len:  1, Fitness_tra: 27
Rule  7: 00d00000, Class:  0, CF:  1, Len:  1, Fitness_tra: 19
Rule  8: 00719000, Class:  0, CF:  1, Len:  3, Fitness_tra: 12
Rule  9: 00740200, Class:  0, CF:  1, Len:  3, Fitness_tra: 8
Rule 10: 000a06c1, Class:  0, CF:0.691776, Len:  4, Fitness_tra: 4
Rule 11: 000e0000, Class:  0, CF:  1, Len:  1, Fitness_tra: 4
Rule 12: 000a01cc, Class:  0, CF:0.905476, Len:  4, Fitness_tra: 3
Rule 13: 30810000, Class:  0, CF:  1, Len:  3, Fitness_tra: 1
Rule 14: 00c00098, Class:  0, CF:0.903241, Len:  3, Fitness_tra: 1
Rule 15: 000b0031, Class:  0, CF:0.82296, Len:  3, Fitness_tra: 1
Rule 16: 002b0001, Class:  0, CF:0.132703, Len:  3, Fitness_tra: 0
Rule 17: 58141198, Class:  1, CF:0.966972, Len:  8, Fitness_tra: 0
Rule 18: 301104e0, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 19: c07100e0, Class:  0, CF:0.467546, Len:  4, Fitness_tra: 0
Rule 20: 000b003c, Class:  0, CF:  1, Len:  3, Fitness_tra: 0
Rule 21: 558144e2, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 22: d1514162, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 23: e1c21b11, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 24: f9454491, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 25: 115c2698, Class:  0, CF:  1, Len:  8, Fitness_tra: 0
Rule 26: e3412718, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 27: 5112b215, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 28: c212443d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 29: 55247451, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 30: ee714132, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 31: e1211432, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 32: 58117151, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 33: 51221718, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 34: 1ec57718, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 35: 55551112, Class:  0, CF:  1, Len:  8, Fitness_tra: 0
Rule 36: 515c1711, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 37: ee827111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 38: 331c4494, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 39: cd12bb91, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 40: e11124e8, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 41: 9188b491, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 42: e9cc1434, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 43: 3151215c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 44: 59111bd4, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 45: 155c1794, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 46: e91c215c, Class:  0, CF:  1, Len:  8, Fitness_tra: 0
Rule 47: 81117235, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 48: 8811bb91, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 49: e5121be2, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 50: 69c5bbe8, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 51: 1e424b9c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 52: d5511b32, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 53: 211c2b94, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 54: 3d88b114, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 55: 1328b211, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 56: 99814be4, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 57: 9e257258, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 58: 53524252, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 59: 512c1414, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 60: 1ecc141c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 61: 25d114e1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 62: 63454712, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 63: 5d242191, Class:  0, CF:  1, Len:  8, Fitness_tra: 0
Rule 64: e31c1151, Class:  0, CF:  1, Len:  8, Fitness_tra: 0
Rule 65: 3928b4e8, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 66: 1c82b431, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 67: 11844b18, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 68: 51224131, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 69: 00000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 70: e5cc1238, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 71: 191124e8, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 72: 22221492, Class:  0, CF:  1, Len:  8, Fitness_tra: 0
Rule 73: e3151111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 74: 8551229c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 75: 18547be1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 76: 1a2824e2, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 77: 81221b3c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 78: 912c723c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 79: e3c27798, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 80: 331c12e1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 81: 65c2bb9c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 82: 91ccbbe4, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 83: 95182412, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 84: 3e287b18, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 85: e5c51b94, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 86: 631d4712, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 87: 63412b1c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 88: 1511b791, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 89: 91582138, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 90: 1e1c27e8, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 91: 0ac00000, Class:  0, CF:  1, Len:  2, Fitness_tra: 2
Rule 92: 03500151, Class:  0, CF:  1, Len:  5, Fitness_tra: 0
Rule 93: e1111c98, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 94: 51540700, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 95: 51c11b14, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 96: 911c7398, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 97: 1c600031, Class:  0, CF:0.992572, Len:  5, Fitness_tra: 0
Rule 98: 01000000, Class:  0, CF:0.332954, Len:  1, Fitness_tra: -554
Rule 99: 58142994, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule100: e0287008, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
------Current------
Miss_rate(tra)	:2.58488
------Result------
Miss_rate(tra)	:2.58488
Miss_rate(tst)	:2.7027
ARL				:3.96667

------Generation 5000------
Rule  1: 03000001, Class:  0, CF:  1, Len:  2, Fitness_tra: 264
Rule  2: 03100000, Class:  0, CF:  1, Len:  2, Fitness_tra: 74
Rule  3: 60000000, Class:  0, CF:  1, Len:  1, Fitness_tra: 93
Rule  4: 30040000, Class:  0, CF:  1, Len:  2, Fitness_tra: 72
Rule  5: e0111151, Class:  1, CF:0.899669, Len:  7, Fitness_tra: 31
Rule  6: 00080000, Class:  0, CF:0.398574, Len:  1, Fitness_tra: 27
Rule  7: 00d00000, Class:  0, CF:  1, Len:  1, Fitness_tra: 19
Rule  8: 00719000, Class:  0, CF:  1, Len:  3, Fitness_tra: 12
Rule  9: 00740200, Class:  0, CF:  1, Len:  3, Fitness_tra: 8
Rule 10: 000a06c1, Class:  0, CF:0.691776, Len:  4, Fitness_tra: 4
Rule 11: 000e0000, Class:  0, CF:  1, Len:  1, Fitness_tra: 4
Rule 12: 000a01cc, Class:  0, CF:0.905476, Len:  4, Fitness_tra: 3
Rule 13: 30810000, Class:  0, CF:  1, Len:  3, Fitness_tra: 1
Rule 14: 00c00098, Class:  0, CF:0.903241, Len:  3, Fitness_tra: 1
Rule 15: 000b0031, Class:  0, CF:0.82296, Len:  3, Fitness_tra: 1
Rule 16: 002b0001, Class:  0, CF:0.132703, Len:  3, Fitness_tra: 0
Rule 17: 58141198, Class:  1, CF:0.966972, Len:  8, Fitness_tra: 0
Rule 18: 301104e0, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 19: c07100e0, Class:  0, CF:0.467546, Len:  4, Fitness_tra: 0
Rule 20: 000b003c, Class:  0, CF:  1, Len:  3, Fitness_tra: 0
Rule 21: 558144e2, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 22: d1514162, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 23: e1c21b11, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 24: f9454491, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 25: 115c2698, Class:  0, CF:  1, Len:  8, Fitness_tra: 0
Rule 26: e3412718, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 27: 5112b215, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 28: c212443d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 29: 55247451, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 30: ee714132, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 31: e1211432, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 32: 58117151, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 33: 51221718, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 34: 1ec57718, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 35: 55551112, Class:  0, CF:  1, Len:  8, Fitness_tra: 0
Rule 36: 515c1711, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 37: ee827111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 38: 331c4494, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 39: cd12bb91, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 40: e11124e8, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
