------Generation 0------
Rule  1: e15221ec, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 64: c11c1292, Class:  0, CF:  1, Len:  8, Fitness_tra: 0
Rule 65: e1587712, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 66: c11c4198, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 67: 198c1b3c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 68: 81852751, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 69: 1d55b2e1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 70: 00000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 71: 33c24492, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 72: 9381b192, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 73: 1518b2e8, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 74: 00000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 75: e34c2418, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 76: 11114211, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 77: 1252b398, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 78: 55d00000, Class:  0, CF:  1, Len:  3, Fitness_tra: 0
Rule 79: d8114b9c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 80: 55c84498, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 81: 15517191, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 82: e5157132, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 83: 1341419c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 84: 95887138, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 85: 112c279c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 86: 39c5711c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 87: 6a751738, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 88: 11c22192, Class:  0, CF:  1, Len:  8, Fitness_tra: 0
Rule 89: e94c7111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 90: 53c1bb94, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 91: 1b0002a0, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 92: 58120030, Class:  1, CF:0.411119, Len:  5, Fitness_tra: 0
Rule 93: e0000004, Class:  1, CF:0.868709, Len:  2, Fitness_tra: 0
Rule 94: d0c0bb00, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 95: 56100e08, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 96: 55d0c1ad, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 97: 93822795, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 98: 0f000200, Class:  0, CF:  1, Len:  2, Fitness_tra: 0
Rule 99: 110c0b00, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule100: 70000000, Class:  0, CF:0.995882, Len:  1, Fitness_tra: 442
------Current------
Miss_rate(tra)	:51.5058
------Result------
Miss_rate(tra)	:51.5058
Miss_rate(tst)	:7.38255
ARL				:2.26667

------Generation 3000------
Rule  1: d0000000, Class:  1, CF:0.784131, Len:  1, Fitness_tra: 1096
Rule  2: 07000000, Class:  0, CF:0.948092, Len:  1, Fitness_tra: 377
Rule  3: c0000000, Class:  0, CF:0.714705, Len:  1, Fitness_tra: 134
Rule  4: 0b000000, Class:  0, CF:  1, Len:  1, Fitness_tra: 130
Rule  5: 00c00000, Class:  0, CF:0.78777, Len:  1, Fitness_tra: 71
Rule  6: 50000000, Class:  1, CF:0.793952, Len:  1, Fitness_tra: 112
Rule  7: 47000000, Class:  0, CF:0.965268, Len:  2, Fitness_tra: 24
Rule  8: 00005000, Class:  0, CF:  1, Len:  1, Fitness_tra: 12
Rule  9: 00000500, Class:  0, CF:  1, Len:  1, Fitness_tra: 11
Rule 10: 00800000, Class:  0, CF:0.97046, Len:  1, Fitness_tra: 3
Rule 11: 0f000000, Class:  0, CF:  1, Len:  1, Fitness_tra: 6
Rule 12: 60000000, Class:  0, CF:  1, Len:  1, Fitness_tra: 4
Rule 13: e0000000, Class:  1, CF:0.83802, Len:  1, Fitness_tra: 6
Rule 14: 00000400, Class:  0, CF:  1, Len:  1, Fitness_tra: 1
Rule 15: 0e000000, Class:  1, CF:0.913381, Len:  1, Fitness_tra: 2
Rule 16: 00d00000, Class:  0, CF:  1, Len:  1, Fitness_tra: 1
Rule 17: 00c40a00, Class:  0, CF:0.774521, Len:  3, Fitness_tra: 0
Rule 18: 00400400, Class:  0, CF:  1, Len:  2, Fitness_tra: 0
Rule 19: 2dc12258, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 20: 91214498, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 21: e1187711, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 22: 318d12e5, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 23: 31c57265, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 24: 59ccb1e4, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 25: 2111b118, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 26: e6214191, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 27: 3518226c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 28: 39c87158, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 29: 11412152, Class:  0, CF:  1, Len:  8, Fitness_tra: 0
Rule 30: 3154b298, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 31: 88124435, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 32: 158c1231, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 33: 82254151, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 34: d28c2b35, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 35: 91c54194, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 36: 1812b413, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 37: d1814152, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 38: 8125743c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 39: 1281bbe1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 40: 9145bb92, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 41: 82524418, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 42: 9921b295, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 43: 15857231, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 44: cd1c2114, Class:  0, CF:  1, Len:  8, Fitness_tra: 0
Rule 45: 55517be8, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 46: 155cb23c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 47: 11244491, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 48: 3e2c7292, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 49: 3e124b32, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 50: e3881291, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 51: 000000e0, Class:  1, CF:0.233759, Len:  1, Fitness_tra: 0
Rule 52: 215cb41c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 53: 33854111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 54: 15c2743c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 55: 1811b731, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 56: 85124438, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 57: ee281b9c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 58: 55514158, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 59: 36c12792, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 60: 111c2b32, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 61: 88111731, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 62: 93122795, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 63: 58117798, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 64: c11c1292, Class:  0, CF:  1, Len:  8, Fitness_tra: 0
Rule 65: e1587712, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 66: c11c4198, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 67: 198c1b3c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 68: 81852751, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 69: 1d55b2e1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 70: 00000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 71: 33c24492, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 72: 9381b192, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 73: 1518b2e8, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 74: 00000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 75: e34c2418, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 76: 11114211, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 77: 1252b398, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 78: 55d00000, Class:  0, CF:  1, Len:  3, Fitness_tra: 0
Rule 79: d8114b9c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 80: 55c84498, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 81: 15517191, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 82: e5157132, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 83: 1341419c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 84: 95887138, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 85: 112c279c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 86: 39c5711c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 87: 6a751738, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 88: 11c22192, Class:  0, CF:  1, Len:  8, Fitness_tra: 0
Rule 89: e94c7111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 90: 53c1bb94, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 91: 1b0002a0, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 92: 58120030, Class:  1, CF:0.411119, Len:  5, Fitness_tra: 0
Rule 93: e0000004, Class:  1, CF:0.868709, Len:  2, Fitness_tra: 0
Rule 94: d0c0bb00, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 95: 56100e08, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 96: 55d0c1ad, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 97: 93822795, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 98: 0f000200, Class:  0, CF:  1, Len:  2, Fitness_tra: 0
Rule 99: 110c0b00, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule100: 70000000, Class:  0, CF:0.995882, Len:  1, Fitness_tra: 442
------Current------
Miss_rate(tra)	:51.5058
------Result------
Miss_rate(tra)	:51.5058
Miss_rate(tst)	:7.38255
ARL				:2.26667

------Generation 4000------
Rule  1: d0000000, Class:  1, CF:0.784131, Len:  1, Fitness_tra: 1097
Rule  2: 70000000, Class:  0, CF:0.995882, Len:  1, Fitness_tra: 442
Rule  3: 07000000, Class:  0, CF:0.948092, Len:  1, Fitness_tra: 377
Rule  4: c0000000, Class:  0, CF:0.714705, Len:  1, Fitness_tra: 133
Rule  5: 0b000000, Class:  0, CF:  1, Len:  1, Fitness_tra: 130
Rule  6: 50000000, Class:  1, CF:0.793952, Len:  1, Fitness_tra: 112
Rule  7: 00c00000, Class:  0, CF:0.78777, Len:  1, Fitness_tra: 71
Rule  8: 47000000, Class:  0, CF:0.965268, Len:  2, Fitness_tra: 24
Rule  9: 00005000, Class:  0, CF:  1, Len:  1, Fitness_tra: 12
Rule 10: 00000500, Class:  0, CF:  1, Len:  1, Fitness_tra: 11
Rule 11: 0f000000, Class:  0, CF:  1, Len:  1, Fitness_tra: 6
Rule 12: e0000000, Class:  1, CF:0.83802, Len:  1, Fitness_tra: 6
Rule 13: 60000000, Class:  0, CF:  1, Len:  1, Fitness_tra: 4
Rule 14: 00800000, Class:  0, CF:0.97046, Len:  1, Fitness_tra: 3
Rule 15: 0e000000, Class:  1, CF:0.913381, Len:  1, Fitness_tra: 2
Rule 16: 00000400, Class:  0, CF:  1, Len:  1, Fitness_tra: 1
Rule 17: 00d00000, Class:  0, CF:  1, Len:  1, Fitness_tra: 1
Rule 18: 00c40a00, Class:  0, CF:0.774521, Len:  3, Fitness_tra: 0
Rule 19: 2dc12258, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 20: 91214498, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 21: e1187711, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 22: 318d12e5, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 23: 31c57265, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 24: 59ccb1e4, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 25: 2111b118, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 26: e6214191, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 27: 3518226c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 28: 39c87158, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 29: 11412152, Class:  0, CF:  1, Len:  8, Fitness_tra: 0
Rule 30: 3154b298, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 31: 88124435, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 32: 158c1231, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 33: 82254151, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 34: d28c2b35, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 35: 91c54194, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 36: 1812b413, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 37: d1814152, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 38: 8125743c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 39: 1281bbe1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 40: 9145bb92, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 41: 82524418, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 42: 9921b295, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 43: 15857231, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 44: cd1c2114, Class:  0, CF:  1, Len:  8, Fitness_tra: 0
Rule 45: 55517be8, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 46: 155cb23c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 47: 11244491, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 48: 3e2c7292, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 49: 3e124b32, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 50: e3881291, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 51: 000000e0, Class:  1, CF:0.233759, Len:  1, Fitness_tra: 0
Rule 52: 215cb41c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 53: 33854111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 54: 15c2743c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 55: 1811b731, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 56: 85124438, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 57: ee281b9c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 58: 55514158, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 59: 36c12792, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 60: 111c2b32, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 61: 88111731, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 62: 93122795, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 63: 58117798, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 64: c11c1292, Class:  0, CF:  1, Len:  8, Fitness_tra: 0
Rule 65: e1587712, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 66: c11c4198, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 67: 198c1b3c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 68: 81852751, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 69: 1d55b2e1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 70: 00000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 71: 33c24492, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 72: 9381b192, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 73: 1518b2e8, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 74: 00000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 75: e34c2418, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 76: 11114211, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 77: 1252b398, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 78: 55d00000, Class:  0, CF:  1, Len:  3, Fitness_tra: 0
Rule 79: d8114b9c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 80: 55c84498, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 81: 11c27458, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 82: 3e282431, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 83: 11127491, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 84: 90050060, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 85: e6117b92, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 86: 31217b35, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 87: 1e454bec, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 88: 1e212b58, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 89: e9812712, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 90: 3518413d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 91: 3e124062, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 92: 0c0c0600, Class:  0, CF:0.529632, Len:  3, Fitness_tra: 2
Rule 93: 12817be1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 94: 60000000, Class:  0, CF:  1, Len:  0, Fitness_tra: 0
Rule 95: 00000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 96: e8010001, Class:  1, CF:0.838341, Len:  4, Fitness_tra: 0
Rule 97: 80400154, Class:  1, CF:0.247749, Len:  5, Fitness_tra: 0
Rule 98: 15c00000, Class:  0, CF:0.140158, Len:  3, Fitness_tra: 0
Rule 99: 318d12e5, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule100: a0802035, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
------Current------
Miss_rate(tra)	:51.4672
------Result------
Miss_rate(tra)	:51.4672
Miss_rate(tst)	:7.38255
ARL				:2.2069

------Generation 5000------
Rule  1: d0000000, Class:  1, CF:0.784131, Len:  1, Fitness_tra: 1097
Rule  2: 70000000, Class:  0, CF:0.995882, Len:  1, Fitness_tra: 442
Rule  3: 07000000, Class:  0, CF:0.948092, Len:  1, Fitness_tra: 377
Rule  4: c0000000, Class:  0, CF:0.714705, Len:  1, Fitness_tra: 133
Rule  5: 0b000000, Class:  0, CF:  1, Len:  1, Fitness_tra: 130
Rule  6: 50000000, Class:  1, CF:0.793952, Len:  1, Fitness_tra: 112
Rule  7: 00c00000, Class:  0, CF:0.78777, Len:  1, Fitness_tra: 71
Rule  8: 47000000, Class:  0, CF:0.965268, Len:  2, Fitness_tra: 24
Rule  9: 00005000, Class:  0, CF:  1, Len:  1, Fitness_tra: 12
Rule 10: 00000500, Class:  0, CF:  1, Len:  1, Fitness_tra: 11
Rule 11: 0f000000, Class:  0, CF:  1, Len:  1, Fitness_tra: 6
Rule 12: e0000000, Class:  1, CF:0.83802, Len:  1, Fitness_tra: 6
Rule 13: 60000000, Class:  0, CF:  1, Len:  1, Fitness_tra: 4
Rule 14: 00800000, Class:  0, CF:0.97046, Len:  1, Fitness_tra: 3
Rule 15: 0e000000, Class:  1, CF:0.913381, Len:  1, Fitness_tra: 2
Rule 16: 00000400, Class:  0, CF:  1, Len:  1, Fitness_tra: 1
Rule 17: 00d00000, Class:  0, CF:  1, Len:  1, Fitness_tra: 1
Rule 18: 00c40a00, Class:  0, CF:0.774521, Len:  3, Fitness_tra: 0
Rule 19: 2dc12258, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 20: 91214498, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 21: e1187711, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 22: 318d12e5, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 23: 31c57265, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 24: 59ccb1e4, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 25: 2111b118, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 26: e6214191, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 27: 3518226c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 28: 39c87158, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 29: 11412152, Class:  0, CF:  1, Len:  8, Fitness_tra: 0
Rule 30: 3154b298, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 31: 88124435, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 32: 158c1231, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 33: 82254151, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 34: d28c2b35, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 35: 91c54194, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 36: 1812b413, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 37: d1814152, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 38: 8125743c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 39: 1281bbe1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 40: 9145bb92, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 41: 82524418, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 42: 9921b295, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 43: 15857231, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 44: cd1c2114, Class:  0, CF:  1, Len:  8, Fitness_tra: 0
Rule 45: 55517be8, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 46: 155cb23c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 47: 11244491, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 48: 3e2c7292, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 49: 3e124b32, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 50: e3881291, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 51: 000000e0, Class:  1, CF:0.233759, Len:  1, Fitness_tra: 0
Rule 52: 215cb41c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 53: 33854111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 54: 15c2743c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 55: 1811b731, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 56: 85124438, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 57: ee281b9c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 58: 55514158, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 59: 36c12792, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 60: 111c2b32, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 61: 88111731, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 62: 93122795, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 63: 58117798, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 64: c11c1292, Class:  0, CF:  1, Len:  8, Fitness_tra: 0
Rule 65: e1587712, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 66: c11c4198, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 67: 198c1b3c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 68: 81852751, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 69: 1d55b2e1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 70: 00000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 71: 33c24492, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 72: 9381b192, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 73: 1518b2e8, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 74: 00000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 75: e34c2418, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 76: 11114211, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 77: 1252b398, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 78: 55d00000, Class:  0, CF:  1, Len:  3, Fitness_tra: 0
Rule 79: d8114b9c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 80: 55c84498, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 81: 11c27458, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 82: 3e282431, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 83: 11127491, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 84: 90050060, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 85: e6117b92, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 86: 31217b35, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 87: 1e454bec, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 88: 1e212b58, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 89: e9812712, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 90: 3518413d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 91: 3e124062, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 92: 0c0c0600, Class:  0, CF:0.529632, Len:  3, Fitness_tra: 2
Rule 93: 12817be1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 94: 60000000, Class:  0, CF:  1, Len:  0, Fitness_tra: 0
Rule 95: 00000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
