------Generation 0------
Rule  1: 7532d2131211e, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 59: 157d2c1333342, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 60: 35b2521511188, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 61: a1b91d1855151, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 62: 311115515d595, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 63: b531518511518, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 64: 72115185c1541, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 65: 6345215551981, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 66: 11f85d1511185, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 67: 774181d595d52, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 68: 1121881ce8e55, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 69: f111e18551253, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 70: 69b519521593d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 71: f9b9181159d51, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 72: 4471518185511, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 73: 112d515258d99, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 74: 2cb3851911558, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 75: 3928151d93181, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 76: f661998181113, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 77: b115185d19551, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 78: 73f8d1515d15e, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 79: 444918389831c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 80: f971211169211, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 81: 2515c121831cd, Class:  0, CF:0.649434, Len: 13, Fitness_tra: 0
Rule 82: bb13881cec955, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 83: 7129c152511e3, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 84: a3135d821813e, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 85: 12b51de891392, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 86: fdb383d29196e, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 87: 15bd1581dd151, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 88: 15add595115d2, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 89: f575811111515, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 90: ae61385911583, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 91: 71c2124d25581, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 92: f71211011b001, Class:  1, CF:0.497851, Len: 10, Fitness_tra: 0
Rule 93: 7df511161811e, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 94: 1315d00851d00, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 95: b531518515518, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 96: ea45d11d51931, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 97: 1601d100c4161, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 98: 197d311965221, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 99: 460c05050620e, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule100: 0000000000020, Class:  0, CF:0.0192964, Len:  1, Fitness_tra: -285
------Current------
Miss_rate(tra)	:5
------Result------
Miss_rate(tra)	:5
Miss_rate(tst)	:9.09091
ARL				:9.85294

------Generation 4000------
Rule  1: 0000900000000, Class:  0, CF:  1, Len:  1, Fitness_tra: 178
Rule  2: 0402000de0000, Class:  0, CF:  1, Len:  4, Fitness_tra: 30
Rule  3: 000cc00900008, Class:  0, CF:0.705972, Len:  4, Fitness_tra: 18
Rule  4: 0000d200a4102, Class:  0, CF:0.967803, Len:  6, Fitness_tra: 9
Rule  5: 00080c6300000, Class:  0, CF:0.882358, Len:  4, Fitness_tra: 25
Rule  6: 111311811d1d1, Class:  0, CF:0.997779, Len: 13, Fitness_tra: 0
Rule  7: 00000000c0e08, Class:  0, CF:0.979896, Len:  3, Fitness_tra: 15
Rule  8: 6315111851931, Class:  0, CF:  1, Len: 13, Fitness_tra: 2
Rule  9: 0111010d1b001, Class:  0, CF:0.722889, Len:  8, Fitness_tra: 0
Rule 10: 0c0808010620e, Class:  0, CF:  1, Len:  7, Fitness_tra: 5
Rule 11: 1302d00510d00, Class:  0, CF:0.994878, Len:  7, Fitness_tra: 2
Rule 12: f32811d21d311, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 13: 633dd18381121, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 14: 0503000e000cd, Class:  0, CF:  1, Len:  5, Fitness_tra: 0
Rule 15: 3111115d11111, Class:  0, CF:0.983004, Len: 13, Fitness_tra: 1
Rule 16: 1221351111835, Class:  1, CF:0.883009, Len: 13, Fitness_tra: 0
Rule 17: 5511151811531, Class:  1, CF:  1, Len: 13, Fitness_tra: 0
Rule 18: 0106006310001, Class:  0, CF:  1, Len:  6, Fitness_tra: 0
Rule 19: 1631d1d3c1161, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 20: 3a611213d1d15, Class:  0, CF:0.846757, Len: 13, Fitness_tra: 0
Rule 21: 6f68511322821, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 22: 1631d1d381111, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 23: 71f811311d148, Class:  1, CF:  1, Len: 13, Fitness_tra: 0
Rule 24: f111e83858253, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 25: 18281312c1161, Class:  0, CF:0.675456, Len: 13, Fitness_tra: 0
Rule 26: 11ad311915221, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 27: 7b1d118311288, Class:  1, CF:  1, Len: 13, Fitness_tra: 0
Rule 28: f111111065711, Class:  0, CF:0.593329, Len: 12, Fitness_tra: 0
Rule 29: 7b1d151118588, Class:  1, CF:  1, Len: 13, Fitness_tra: 0
Rule 30: e142d18d1d182, Class:  1, CF:  1, Len: 13, Fitness_tra: 0
Rule 31: 41fdc51151213, Class:  1, CF:  1, Len: 13, Fitness_tra: 0
Rule 32: f3618298d1553, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 33: 42b1131121131, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 34: a571811551188, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 35: 28a9518c23dd2, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 36: f928111211915, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 37: 241d15981535c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 38: 7df511161811e, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 39: 1e22115115958, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 40: 1a32d5195d2c3, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 41: 45111519825d3, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 42: f9b81821ddd11, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 43: bc112e5128311, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 44: 4229285c91198, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 45: 46b348d381151, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 46: 48695515c5121, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 47: b262351928153, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 48: 21bec11555dd1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 49: 1df8d55d55581, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 50: 3142d18d1d112, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 51: 1df155255914d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 52: f3a211351128a, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 53: 1833191d835c1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 54: b1755e829d393, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 55: 11415115d8131, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 56: 314e8158515d8, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 57: 4cb5131cc1d11, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 58: 71bdd585111d1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 59: 157d2c1333342, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 60: 35b2521511188, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 61: a1b91d1855151, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 62: 311115515d595, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 63: b531518511518, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 64: 72115185c1541, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 65: 6345215551981, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 66: 11f85d1511185, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 67: 774181d595d52, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 68: 1121881ce8e55, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 69: f111e18551253, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 70: 69b519521593d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 71: f9b9181159d51, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 72: 4471518185511, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 73: 112d515258d99, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 74: 2cb3851911558, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 75: 3928151d93181, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 76: f661998181113, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 77: b115185d19551, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 78: 73f8d1515d15e, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 79: 444918389831c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 80: f971211169211, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 81: 2515c121831cd, Class:  0, CF:0.649434, Len: 13, Fitness_tra: 0
Rule 82: bb13881cec955, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 83: 7129c152511e3, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 84: a3135d821813e, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 85: 12b51de891392, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 86: fdb383d29196e, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 87: 15bd1581dd151, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 88: 15add595115d2, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 89: f575811111515, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 90: ae61385911583, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 91: 71c2124d25581, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 92: f71211011b001, Class:  1, CF:0.497851, Len: 10, Fitness_tra: 0
Rule 93: 7df511161811e, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 94: 1315d00851d00, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 95: b531518515518, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 96: ea45d11d51931, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 97: 1601d100c4161, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 98: 197d311965221, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 99: 460c05050620e, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule100: 0000000000020, Class:  0, CF:0.0192964, Len:  1, Fitness_tra: -285
------Current------
Miss_rate(tra)	:5
------Result------
Miss_rate(tra)	:5
Miss_rate(tst)	:9.09091
ARL				:9.85294

------Generation 5000------
Rule  1: 0000900000000, Class:  0, CF:  1, Len:  1, Fitness_tra: 178
Rule  2: 0402000de0000, Class:  0, CF:  1, Len:  4, Fitness_tra: 30
Rule  3: 000cc00900008, Class:  0, CF:0.705972, Len:  4, Fitness_tra: 18
Rule  4: 0000d200a4102, Class:  0, CF:0.967803, Len:  6, Fitness_tra: 9
Rule  5: 00080c6300000, Class:  0, CF:0.882358, Len:  4, Fitness_tra: 25
Rule  6: 111311811d1d1, Class:  0, CF:0.997779, Len: 13, Fitness_tra: 0
Rule  7: 00000000c0e08, Class:  0, CF:0.979896, Len:  3, Fitness_tra: 15
Rule  8: 6315111851931, Class:  0, CF:  1, Len: 13, Fitness_tra: 2
Rule  9: 0111010d1b001, Class:  0, CF:0.722889, Len:  8, Fitness_tra: 0
Rule 10: 0c0808010620e, Class:  0, CF:  1, Len:  7, Fitness_tra: 5
Rule 11: 1302d00510d00, Class:  0, CF:0.994878, Len:  7, Fitness_tra: 2
Rule 12: f32811d21d311, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 13: 633dd18381121, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 14: 0503000e000cd, Class:  0, CF:  1, Len:  5, Fitness_tra: 0
Rule 15: 3111115d11111, Class:  0, CF:0.983004, Len: 13, Fitness_tra: 1
Rule 16: 1221351111835, Class:  1, CF:0.883009, Len: 13, Fitness_tra: 0
Rule 17: 5511151811531, Class:  1, CF:  1, Len: 13, Fitness_tra: 0
Rule 18: 0106006310001, Class:  0, CF:  1, Len:  6, Fitness_tra: 0
Rule 19: 1631d1d3c1161, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 20: 3a611213d1d15, Class:  0, CF:0.846757, Len: 13, Fitness_tra: 0
Rule 21: 6f68511322821, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 22: 1631d1d381111, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 23: 71f811311d148, Class:  1, CF:  1, Len: 13, Fitness_tra: 0
Rule 24: f111e83858253, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 25: 18281312c1161, Class:  0, CF:0.675456, Len: 13, Fitness_tra: 0
Rule 26: 11ad311915221, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 27: 7b1d118311288, Class:  1, CF:  1, Len: 13, Fitness_tra: 0
Rule 28: f111111065711, Class:  0, CF:0.593329, Len: 12, Fitness_tra: 0
Rule 29: 7b1d151118588, Class:  1, CF:  1, Len: 13, Fitness_tra: 0
Rule 30: e142d18d1d182, Class:  1, CF:  1, Len: 13, Fitness_tra: 0
Rule 31: 41fdc51151213, Class:  1, CF:  1, Len: 13, Fitness_tra: 0
Rule 32: f3618298d1553, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 33: 42b1131121131, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 34: a571811551188, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 35: 28a9518c23dd2, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 36: f928111211915, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 37: 241d15981535c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 38: 7df511161811e, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 39: 1e22115115958, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 40: 1a32d5195d2c3, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 41: 45111519825d3, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 42: f9b81821ddd11, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 43: bc112e5128311, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 44: 4229285c91198, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 45: 46b348d381151, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 46: 48695515c5121, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 47: b262351928153, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 48: 21bec11555dd1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 49: 1df8d55d55581, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 50: 3142d18d1d112, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 51: 1df155255914d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 52: f3a211351128a, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 53: 1833191d835c1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 54: b1755e829d393, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 55: 11415115d8131, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 56: 314e8158515d8, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 57: 4cb5131cc1d11, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 58: 71bdd585111d1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 59: 157d2c1333342, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 60: 35b2521511188, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 61: a1b91d1855151, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 62: 311115515d595, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 63: b531518511518, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 64: 72115185c1541, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 65: 6345215551981, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 66: 11f85d1511185, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 67: 774181d595d52, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 68: 1121881ce8e55, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 69: f111e18551253, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 70: 69b519521593d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 71: f9b9181159d51, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 72: 4471518185511, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 73: 112d515258d99, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 74: 2cb3851911558, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 75: 3928151d93181, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 76: f661998181113, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 77: b115185d19551, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 78: 73f8d1515d15e, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 79: 444918389831c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 80: f971211169211, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 81: 2515c121831cd, Class:  0, CF:0.649434, Len: 13, Fitness_tra: 0
Rule 82: bb13881cec955, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 83: 7129c152511e3, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 84: a3135d821813e, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 85: 12b51de891392, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 86: fdb383d29196e, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 87: 15bd1581dd151, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 88: 15add595115d2, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 89: f575811111515, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 90: ae61385911583, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 91: 71c2124d25581, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 92: f71211011b001, Class:  1, CF:0.497851, Len: 10, Fitness_tra: 0
Rule 93: 7df511161811e, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 94: 1315d00851d00, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 95: b531518515518, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 96: ea45d11d51931, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 97: 1601d100c4161, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 98: 197d311965221, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 99: 460c05050620e, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule100: 0000000000020, Class:  0, CF:0.0192964, Len:  1, Fitness_tra: -285
------Current------
Miss_rate(tra)	:5
------Result------
Miss_rate(tra)	:5
Miss_rate(tst)	:9.09091
ARL				:9.85294

------Generation 5000------
Rule  1: 0000900000000, Class:  0, CF:  1, Len:  1, Fitness_tra: 178
Rule  2: 0402000de0000, Class:  0, CF:  1, Len:  4, Fitness_tra: 30
Rule  3: 000cc00900008, Class:  0, CF:0.705972, Len:  4, Fitness_tra: 18
Rule  4: 0000d200a4102, Class:  0, CF:0.967803, Len:  6, Fitness_tra: 9
Rule  5: 00080c6300000, Class:  0, CF:0.882358, Len:  4, Fitness_tra: 25
Rule  6: 111311811d1d1, Class:  0, CF:0.997779, Len: 13, Fitness_tra: 0
Rule  7: 00000000c0e08, Class:  0, CF:0.979896, Len:  3, Fitness_tra: 15
Rule  8: 6315111851931, Class:  0, CF:  1, Len: 13, Fitness_tra: 2
Rule  9: 0111010d1b001, Class:  0, CF:0.722889, Len:  8, Fitness_tra: 0
Rule 10: 0c0808010620e, Class:  0, CF:  1, Len:  7, Fitness_tra: 5
Rule 11: 1302d00510d00, Class:  0, CF:0.994878, Len:  7, Fitness_tra: 2
Rule 12: f32811d21d311, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 13: 633dd18381121, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 14: 0503000e000cd, Class:  0, CF:  1, Len:  5, Fitness_tra: 0
Rule 15: 3111115d11111, Class:  0, CF:0.983004, Len: 13, Fitness_tra: 1
Rule 16: 1221351111835, Class:  1, CF:0.883009, Len: 13, Fitness_tra: 0
Rule 17: 5511151811531, Class:  1, CF:  1, Len: 13, Fitness_tra: 0
Rule 18: 0106006310001, Class:  0, CF:  1, Len:  6, Fitness_tra: 0
Rule 19: 1631d1d3c1161, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 20: 3a611213d1d15, Class:  0, CF:0.846757, Len: 13, Fitness_tra: 0
Rule 21: 6f68511322821, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 22: 1631d1d381111, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 23: 71f811311d148, Class:  1, CF:  1, Len: 13, Fitness_tra: 0
Rule 24: f111e83858253, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 25: 18281312c1161, Class:  0, CF:0.675456, Len: 13, Fitness_tra: 0
Rule 26: 11ad311915221, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 27: 7b1d118311288, Class:  1, CF:  1, Len: 13, Fitness_tra: 0
Rule 28: f111111065711, Class:  0, CF:0.593329, Len: 12, Fitness_tra: 0
Rule 29: 7b1d151118588, Class:  1, CF:  1, Len: 13, Fitness_tra: 0
Rule 30: e142d18d1d182, Class:  1, CF:  1, Len: 13, Fitness_tra: 0
Rule 31: 41fdc51151213, Class:  1, CF:  1, Len: 13, Fitness_tra: 0
Rule 32: f3618298d1553, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 33: 42b1131121131, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 34: a571811551188, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 35: 28a9518c23dd2, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 36: f928111211915, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 37: 241d15981535c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 38: 7df511161811e, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 39: 1e22115115958, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 40: 1a32d5195d2c3, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 41: 45111519825d3, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 42: f9b81821ddd11, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 43: bc112e5128311, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 44: 4229285c91198, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 45: 46b348d381151, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 46: 48695515c5121, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 47: b262351928153, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 48: 21bec11555dd1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 49: 1df8d55d55581, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 50: 3142d18d1d112, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 51: 1df155255914d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 52: f3a211351128a, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 53: 1833191d835c1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 54: b1755e829d393, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 55: 11415115d8131, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 56: 314e8158515d8, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 57: 4cb5131cc1d11, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 58: 71bdd585111d1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 59: 157d2c1333342, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 60: 35b2521511188, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 61: a1b91d1855151, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 62: 311115515d595, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 63: b531518511518, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 64: 72115185c1541, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 65: 6345215551981, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 66: 11f85d1511185, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 67: 774181d595d52, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 68: 1121881ce8e55, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 69: f111e18551253, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 70: 69b519521593d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 71: f9b9181159d51, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 72: 4471518185511, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 73: 112d515258d99, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
