------Generation 0------
Rule  1: b5fd815121922, Class:  1, CF:  1, Len: 13, Fitness_tra: 0
Rule 39: 11f5d8851d513, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 40: b111515811351, Class:  1, CF:  1, Len: 13, Fitness_tra: 0
Rule 41: f51318d815151, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 42: 3e71155525158, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 43: 4253251551111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 44: 7271c91c51351, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 45: 75fc91151112c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 46: 0000020de005d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 47: 4745823191551, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 48: 1161dd8911119, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 49: bd1119e142211, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 50: b1f1155515523, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 51: 11a55d8315819, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 52: 13ac119112153, Class:  1, CF:0.158302, Len: 13, Fitness_tra: 0
Rule 53: 2bb4135211151, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 54: 48f5121153158, Class:  1, CF:  1, Len: 13, Fitness_tra: 0
Rule 55: 8115515111159, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 56: 25f45d1152153, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 57: 78a5152d899cd, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 58: f315d91811d91, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 59: b111cde131125, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 60: 42a5831d1e349, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 61: 7111519115181, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 62: 11112131d125a, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 63: b531c91971513, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 64: a343555c8518d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 65: 1311151111555, Class:  0, CF:0.813767, Len: 13, Fitness_tra: 0
Rule 66: 631581e928223, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 67: bcf1215913b25, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 68: 7cb9219595391, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 69: 16383191511ce, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 70: b173555515212, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 71: 53f111151d211, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 72: 713c931811355, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 73: f179dc115195c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 74: 31f2993581c46, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 75: 721d1112dd515, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 76: 31f5218d1e11d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 77: b713d5911c1d1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 78: b24119511293d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 79: b135965125381, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 80: f118521921521, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 81: 111515d115121, Class:  1, CF:  1, Len: 13, Fitness_tra: 0
Rule 82: 2219515115515, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 83: b5fce52153918, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 84: 00000000d0000, Class:  0, CF:0.106637, Len:  0, Fitness_tra: 0
Rule 85: 221531581d311, Class:  0, CF:0.999521, Len: 13, Fitness_tra: 0
Rule 86: 75381d118155e, Class:  1, CF:  1, Len: 13, Fitness_tra: 0
Rule 87: bdf115c123322, Class:  1, CF:  1, Len: 13, Fitness_tra: 0
Rule 88: b1f9d32d13545, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 89: 0000000000040, Class:  0, CF:0.00392077, Len:  1, Fitness_tra: -162
Rule 90: 22a113c115118, Class:  0, CF:0.482418, Len: 13, Fitness_tra: 0
Rule 91: 0001091c003d1, Class:  0, CF:0.9429, Len:  7, Fitness_tra: 0
Rule 92: 457255131195e, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 93: 9b74115615378, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 94: f16080d18c000, Class:  1, CF:0.165642, Len:  8, Fitness_tra: -6
Rule 95: 331599e981246, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 96: 00008ca50c000, Class:  0, CF:  1, Len:  5, Fitness_tra: 8
Rule 97: f1745d1c52931, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 98: 080003690e511, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 99: 70001010dd505, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule100: b8a8d52d1901d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
------Current------
Miss_rate(tra)	:5.49383
------Result------
Miss_rate(tra)	:5.49383
Miss_rate(tst)	:9.09091
ARL				:10.7353

------Generation 2000------
Rule  1: 00000000d0000, Class:  0, CF:0.106637, Len:  1, Fitness_tra: 62
Rule  2: 5111111511211, Class:  1, CF:0.271638, Len: 13, Fitness_tra: 0
Rule  3: 00000000000d0, Class:  0, CF:0.156864, Len:  1, Fitness_tra: 51
Rule  4: 00000308000c0, Class:  0, CF:0.493215, Len:  3, Fitness_tra: 24
Rule  5: 000080ed0c000, Class:  0, CF:  1, Len:  4, Fitness_tra: 9
Rule  6: 00a08515ccd11, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule  7: 2742c13218512, Class:  1, CF:  1, Len: 13, Fitness_tra: 0
Rule  8: 3311553b15181, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule  9: 7b74c11c11371, Class:  1, CF:  1, Len: 13, Fitness_tra: 0
Rule 10: b111851111515, Class:  1, CF:  1, Len: 13, Fitness_tra: 0
Rule 11: 3631211111283, Class:  1, CF:0.351377, Len: 13, Fitness_tra: 0
Rule 12: 4111855131511, Class:  1, CF:  1, Len: 13, Fitness_tra: 0
Rule 13: f17d152515131, Class:  1, CF:  1, Len: 13, Fitness_tra: 0
Rule 14: 4b7411d111371, Class:  1, CF:  1, Len: 13, Fitness_tra: 0
Rule 15: 151111131552d, Class:  1, CF:  1, Len: 13, Fitness_tra: 0
Rule 16: 22a193c111511, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 17: 11f1151911111, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 18: 3131511185d15, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 19: 3161515155551, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 20: a14d11151d151, Class:  1, CF:  1, Len: 13, Fitness_tra: 0
Rule 21: 74795811e5e18, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 22: 18111581c9145, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 23: 1c1525dcd1935, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 24: 4215892858d3d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 25: 111c555918513, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 26: 21a21d19558d9, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 27: ad7555121199d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 28: 1211d15151911, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 29: 156255138115e, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 30: 427e1851159d1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 31: 242e25c1599dd, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 32: 747642c599511, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 33: bcf5218d1e11d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 34: 394e5531138d1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 35: 4241215812998, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 36: a1b912d51138d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 37: 7ca91515c5d11, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 38: 4176111161351, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 39: 11f5d8851d513, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 40: b111515811351, Class:  1, CF:  1, Len: 13, Fitness_tra: 0
Rule 41: f51318d815151, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 42: 3e71155525158, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 43: 4253251551111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 44: 7271c91c51351, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 45: 75fc91151112c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 46: 0000020de005d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 47: 4745823191551, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 48: 1161dd8911119, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 49: bd1119e142211, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 50: b1f1155515523, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 51: 11a55d8315819, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 52: 13ac119112153, Class:  1, CF:0.158302, Len: 13, Fitness_tra: 0
Rule 53: 2bb4135211151, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 54: 48f5121153158, Class:  1, CF:  1, Len: 13, Fitness_tra: 0
Rule 55: 8115515111159, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 56: 25f45d1152153, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 57: 78a5152d899cd, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 58: f315d91811d91, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 59: b111cde131125, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 60: 42a5831d1e349, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 61: 7111519115181, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 62: 11112131d125a, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 63: b531c91971513, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 64: a343555c8518d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 65: 1311151111555, Class:  0, CF:0.813767, Len: 13, Fitness_tra: 0
Rule 66: 631581e928223, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 67: bcf1215913b25, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 68: 7cb9219595391, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 69: 16383191511ce, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 70: b173555515212, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 71: 53f111151d211, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 72: 713c931811355, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 73: f179dc115195c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 74: 31f2993581c46, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 75: 721d1112dd515, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 76: 31f5218d1e11d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 77: b713d5911c1d1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 78: b24119511293d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 79: b135965125381, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 80: f118521921521, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 81: 111515d115121, Class:  1, CF:  1, Len: 13, Fitness_tra: 0
Rule 82: 2219515115515, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 83: b5fce52153918, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 84: 00000000d0000, Class:  0, CF:0.106637, Len:  0, Fitness_tra: 0
Rule 85: 221531581d311, Class:  0, CF:0.999521, Len: 13, Fitness_tra: 0
Rule 86: 75381d118155e, Class:  1, CF:  1, Len: 13, Fitness_tra: 0
Rule 87: bdf115c123322, Class:  1, CF:  1, Len: 13, Fitness_tra: 0
Rule 88: b1f9d32d13545, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 89: 0000000000040, Class:  0, CF:0.00392077, Len:  1, Fitness_tra: -162
Rule 90: 22a113c115118, Class:  0, CF:0.482418, Len: 13, Fitness_tra: 0
Rule 91: 0001091c003d1, Class:  0, CF:0.9429, Len:  7, Fitness_tra: 0
Rule 92: 457255131195e, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 93: 9b74115615378, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 94: f16080d18c000, Class:  1, CF:0.165642, Len:  8, Fitness_tra: -6
Rule 95: 331599e981246, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 96: 00008ca50c000, Class:  0, CF:  1, Len:  5, Fitness_tra: 8
Rule 97: f1745d1c52931, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 98: 080003690e511, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 99: 70001010dd505, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule100: b8a8d52d1901d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
------Current------
Miss_rate(tra)	:5.49383
------Result------
Miss_rate(tra)	:5.49383
Miss_rate(tst)	:9.09091
ARL				:10.7353

------Generation 3000------
Rule  1: 00000000d0000, Class:  0, CF:0.106637, Len:  1, Fitness_tra: 64
Rule  2: 00000000000d0, Class:  0, CF:0.156864, Len:  1, Fitness_tra: 41
Rule  3: 00000308000c0, Class:  0, CF:0.493215, Len:  3, Fitness_tra: 29
Rule  4: 000080ed0c000, Class:  0, CF:  1, Len:  4, Fitness_tra: 6
Rule  5: 00008ca50c000, Class:  0, CF:  1, Len:  5, Fitness_tra: 8
Rule  6: 5111111511211, Class:  1, CF:0.271638, Len: 13, Fitness_tra: 0
Rule  7: 2742c13218512, Class:  1, CF:  1, Len: 13, Fitness_tra: 0
Rule  8: 3311553b15181, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule  9: 7b74c11c11371, Class:  1, CF:  1, Len: 13, Fitness_tra: 0
Rule 10: b111851111515, Class:  1, CF:  1, Len: 13, Fitness_tra: 0
Rule 11: 3631211111283, Class:  1, CF:0.351377, Len: 13, Fitness_tra: 0
Rule 12: 4111855131511, Class:  1, CF:  1, Len: 13, Fitness_tra: 0
Rule 13: f17d152515131, Class:  1, CF:  1, Len: 13, Fitness_tra: 0
Rule 14: 4b7411d111371, Class:  1, CF:  1, Len: 13, Fitness_tra: 0
Rule 15: 151111131552d, Class:  1, CF:  1, Len: 13, Fitness_tra: 0
Rule 16: 22a193c111511, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 17: 11f1151911111, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 18: 3131511185d15, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 19: 3161515155551, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 20: a14d11151d151, Class:  1, CF:  1, Len: 13, Fitness_tra: 0
Rule 21: 74795811e5e18, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 22: 18111581c9145, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 23: 1c1525dcd1935, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 24: 4215892858d3d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 25: 111c555918513, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 26: 21a21d19558d9, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 27: ad7555121199d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 28: 1211d15151911, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 29: 156255138115e, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 30: 427e1851159d1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 31: 242e25c1599dd, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 32: 747642c599511, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 33: bcf5218d1e11d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 34: 394e5531138d1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 35: 4241215812998, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 36: a1b912d51138d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 37: 7ca91515c5d11, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 38: 4176111161351, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 39: 11f5d8851d513, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 40: b111515811351, Class:  1, CF:  1, Len: 13, Fitness_tra: 0
Rule 41: f51318d815151, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 42: 3e71155525158, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 43: 4253251551111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 44: 7271c91c51351, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 45: 75fc91151112c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 46: 0000020de005d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 47: 4745823191551, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 48: 1161dd8911119, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 49: bd1119e142211, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 50: b1f1155515523, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 51: 11a55d8315819, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 52: 13ac119112153, Class:  1, CF:0.158302, Len: 13, Fitness_tra: 0
Rule 53: 2bb4135211151, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 54: 48f5121153158, Class:  1, CF:  1, Len: 13, Fitness_tra: 0
Rule 55: 8115515111159, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 56: 25f45d1152153, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 57: 78a5152d899cd, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 58: f315d91811d91, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 59: b111cde131125, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 60: 42a5831d1e349, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 61: 7111519115181, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 62: 11112131d125a, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 63: b531c91971513, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 64: a343555c8518d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 65: 1311151111555, Class:  0, CF:0.813767, Len: 13, Fitness_tra: 0
Rule 66: 631581e928223, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 67: bcf1215913b25, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 68: 7cb9219595391, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 69: 16383191511ce, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 70: b173555515212, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 71: 53f111151d211, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 72: 713c931811355, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 73: f179dc115195c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 74: 31f2993581c46, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 75: 721d1112dd515, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 76: 31f5218d1e11d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 77: b713d5911c1d1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 78: b24119511293d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 79: b135965125381, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 80: f118521921521, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 81: f1781d3181d2c, Class:  1, CF:  1, Len: 13, Fitness_tra: 0
Rule 82: 3921853515518, Class:  1, CF:  1, Len: 13, Fitness_tra: 0
Rule 83: 25321d8311153, Class:  0, CF:0.883203, Len: 13, Fitness_tra: 0
Rule 84: b27519c191898, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 85: 45f5838d81585, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 86: 61b515d519e21, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 87: 78f5d53215931, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 88: 1211d1e2d1151, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 89: 1123c95851de3, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 90: f9411d55115d5, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 91: f8745d10522d1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 92: 324191a881c48, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 93: 631581e928223, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 94: 00000000b0000, Class:  0, CF:0.0342195, Len:  1, Fitness_tra: -150
Rule 95: bd1189e142511, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 96: e11355dc15883, Class:  0, CF:0.921599, Len: 13, Fitness_tra: 0
Rule 97: 71a11115c1241, Class:  1, CF:  1, Len: 13, Fitness_tra: 0
Rule 98: 331b553b15181, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 99: 4002591391951, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule100: b115218811241, Class:  1, CF:  1, Len: 13, Fitness_tra: 0
------Current------
Miss_rate(tra)	:5.12346
------Result------
Miss_rate(tra)	:5.12346
Miss_rate(tst)	:9.09091
ARL				:11.1471

------Generation 4000------
Rule  1: 00000000d0000, Class:  0, CF:0.106637, Len:  1, Fitness_tra: 62
Rule  2: 00000000000d0, Class:  0, CF:0.156864, Len:  1, Fitness_tra: 56
Rule  3: 00000308000c0, Class:  0, CF:0.493215, Len:  3, Fitness_tra: 21
Rule  4: 00008ca50c000, Class:  0, CF:  1, Len:  5, Fitness_tra: 8
Rule  5: 000080ed0c000, Class:  0, CF:  1, Len:  4, Fitness_tra: 14
Rule  6: 5111111511211, Class:  1, CF:0.271638, Len: 13, Fitness_tra: 0
Rule  7: 2742c13218512, Class:  1, CF:  1, Len: 13, Fitness_tra: 0
Rule  8: 3311553b15181, Class:  0, CF:  1, Len: 13, Fitness_tra: 3
Rule  9: 7b74c11c11371, Class:  1, CF:  1, Len: 13, Fitness_tra: 0
Rule 10: b111851111515, Class:  1, CF:  1, Len: 13, Fitness_tra: 0
Rule 11: 3631211111283, Class:  1, CF:0.351377, Len: 13, Fitness_tra: 0
Rule 12: 4111855131511, Class:  1, CF:  1, Len: 13, Fitness_tra: 0
Rule 13: f17d152515131, Class:  1, CF:  1, Len: 13, Fitness_tra: 0
Rule 14: 4b7411d111371, Class:  1, CF:  1, Len: 13, Fitness_tra: 0
Rule 15: 151111131552d, Class:  1, CF:  1, Len: 13, Fitness_tra: 0
Rule 16: 22a193c111511, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 17: 11f1151911111, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 18: 3131511185d15, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 19: 3161515155551, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 20: a14d11151d151, Class:  1, CF:  1, Len: 13, Fitness_tra: 0
Rule 21: 74795811e5e18, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 22: 18111581c9145, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 23: 1c1525dcd1935, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 24: 4215892858d3d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 25: 111c555918513, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 26: 21a21d19558d9, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 27: ad7555121199d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 28: 1211d15151911, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 29: 156255138115e, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 30: 427e1851159d1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 31: 242e25c1599dd, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 32: 747642c599511, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 33: bcf5218d1e11d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 34: 394e5531138d1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 35: 4241215812998, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 36: a1b912d51138d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 37: 7ca91515c5d11, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 38: 4176111161351, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 39: 11f5d8851d513, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 40: b111515811351, Class:  1, CF:  1, Len: 13, Fitness_tra: 0
Rule 41: f51318d815151, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 42: 3e71155525158, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 43: 4253251551111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 44: 7271c91c51351, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 45: 75fc91151112c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 46: 0000020de005d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 47: 4745823191551, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 48: 1161dd8911119, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 49: bd1119e142211, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 50: b1f1155515523, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 51: 11a55d8315819, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 52: 13ac119112153, Class:  1, CF:0.158302, Len: 13, Fitness_tra: 0
Rule 53: 2bb4135211151, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
