------Generation 0------
Rule  1: 61ad8191c1816, Class:  1, CF:0.818853, Len: 13, Fitness_tra: 0
Rule 37: 11a21119818c9, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 38: 0000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 39: f6f912858558e, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 40: b232121213551, Class:  1, CF:  1, Len: 13, Fitness_tra: 0
Rule 41: 713121111d111, Class:  1, CF:  1, Len: 13, Fitness_tra: 0
Rule 42: 6928583925d58, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 43: 1831158853151, Class:  1, CF:  1, Len: 13, Fitness_tra: 0
Rule 44: 316198111e111, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 45: 6a1893d515281, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 46: f9b5191825318, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 47: 3615115515513, Class:  0, CF:0.928836, Len: 13, Fitness_tra: 0
Rule 48: 4cbe1132181d9, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 49: 33411d1111111, Class:  1, CF:  1, Len: 13, Fitness_tra: 0
Rule 50: 25388339428d1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 51: 0d0c00dd00000, Class:  0, CF:0.439037, Len:  4, Fitness_tra: 0
Rule 52: 4b1d81c19311d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 53: 22b21112d5131, Class:  1, CF:  1, Len: 13, Fitness_tra: 0
Rule 54: 1411281592385, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 55: 6af121195c211, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 56: 1311155d81421, Class:  0, CF:0.994709, Len: 13, Fitness_tra: 0
Rule 57: 43fc5521825d1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 58: 2c738512d1133, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 59: 611111192cc11, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 60: 134518551155d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 61: 1111111585113, Class:  0, CF:0.958958, Len: 13, Fitness_tra: 0
Rule 62: a9213111111c8, Class:  1, CF:  1, Len: 13, Fitness_tra: 0
Rule 63: 1315511528515, Class:  1, CF:  1, Len: 13, Fitness_tra: 0
Rule 64: 3172833858816, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 65: 1212135611211, Class:  1, CF:0.778404, Len: 13, Fitness_tra: 0
Rule 66: 697ce11253115, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 67: 7131155515911, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 68: 7221218d15111, Class:  1, CF:  1, Len: 13, Fitness_tra: 0
Rule 69: a11225dd113c5, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 70: ae1148e13354c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 71: a131121193115, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 72: 1e4c32551131d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 73: 4141113191318, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 74: 71b8261112513, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 75: b265c55511111, Class:  1, CF:  1, Len: 13, Fitness_tra: 0
Rule 76: 11b13d1155111, Class:  1, CF:  1, Len: 13, Fitness_tra: 0
Rule 77: 2275111892151, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 78: 41b1555511e12, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 79: a11d23d5d5511, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 80: 4211119311c21, Class:  1, CF:  1, Len: 13, Fitness_tra: 0
Rule 81: 7c4923515d511, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 82: a1415559811d2, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 83: 00000004d0e00, Class:  0, CF:0.91403, Len:  3, Fitness_tra: 0
Rule 84: 11411d1d159cd, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 85: 1398d5d511d15, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 86: 153551c125d4d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 87: 24b111115153d, Class:  1, CF:  1, Len: 13, Fitness_tra: 0
Rule 88: 0000090000000, Class:  0, CF:0.923412, Len:  1, Fitness_tra: 54
Rule 89: b423198c1d919, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 90: 3efd11d51d215, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 91: 617ce61253115, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 92: e20c121900051, Class:  0, CF:  1, Len:  9, Fitness_tra: 0
Rule 93: 0021dd1001099, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 94: 1371059d81421, Class:  1, CF:  1, Len: 12, Fitness_tra: 0
Rule 95: 609c000900000, Class:  0, CF:0.921441, Len:  4, Fitness_tra: 0
Rule 96: 1419591291513, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 97: e000bcd00200c, Class:  0, CF:0.870874, Len:  6, Fitness_tra: 0
Rule 98: 70b352e591313, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 99: 19e00090000c0, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule100: 6178551153155, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
------Current------
Miss_rate(tra)	:38.4568
------Result------
Miss_rate(tra)	:38.4568
Miss_rate(tst)	:10.101
ARL				:6.32813

------Generation 3000------
Rule  1: 000c000000000, Class:  1, CF:0.289174, Len:  1, Fitness_tra: 573
Rule  2: 0000d00000000, Class:  0, CF:0.583691, Len:  1, Fitness_tra: 164
Rule  3: 0000600000000, Class:  0, CF:0.940203, Len:  1, Fitness_tra: 49
Rule  4: 002070d000000, Class:  0, CF:0.598883, Len:  3, Fitness_tra: 44
Rule  5: 000000d000000, Class:  0, CF:0.427739, Len:  1, Fitness_tra: 41
Rule  6: 0d0d000000000, Class:  0, CF:0.765081, Len:  2, Fitness_tra: 43
Rule  7: 00000e0000000, Class:  0, CF:  1, Len:  1, Fitness_tra: 9
Rule  8: 000d000000000, Class:  0, CF:0.303108, Len:  1, Fitness_tra: 30
Rule  9: 0000000009000, Class:  0, CF:0.960538, Len:  1, Fitness_tra: 29
Rule 10: e0a000d000000, Class:  0, CF:0.674455, Len:  3, Fitness_tra: 25
Rule 11: e0a00d0000000, Class:  0, CF:0.535275, Len:  3, Fitness_tra: 15
Rule 12: 00e0000900000, Class:  0, CF:0.880973, Len:  2, Fitness_tra: 15
Rule 13: 0000000000900, Class:  0, CF:0.542108, Len:  1, Fitness_tra: 13
Rule 14: e0a0009000000, Class:  0, CF:  1, Len:  3, Fitness_tra: 11
Rule 15: 00000000000d0, Class:  0, CF:0.181935, Len:  1, Fitness_tra: 7
Rule 16: 00003008d0000, Class:  0, CF:0.914315, Len:  3, Fitness_tra: 5
Rule 17: 0900e000000b0, Class:  0, CF:  1, Len:  3, Fitness_tra: 3
Rule 18: 6000009002000, Class:  0, CF:0.637463, Len:  3, Fitness_tra: 3
Rule 19: 1000009031000, Class:  0, CF:0.980572, Len:  4, Fitness_tra: 2
Rule 20: 0900e0000000c, Class:  0, CF:  1, Len:  3, Fitness_tra: 2
Rule 21: 000000d00090d, Class:  0, CF:0.953998, Len:  3, Fitness_tra: 2
Rule 22: 6091009000000, Class:  0, CF:0.996783, Len:  4, Fitness_tra: 2
Rule 23: 00e0000700000, Class:  0, CF:0.195574, Len:  2, Fitness_tra: 1
Rule 24: 00000090d0000, Class:  0, CF:0.58607, Len:  2, Fitness_tra: 1
Rule 25: 00000009d0000, Class:  0, CF:  1, Len:  2, Fitness_tra: 1
Rule 26: 609c009000000, Class:  0, CF:0.989338, Len:  4, Fitness_tra: 1
Rule 27: b00100100c200, Class:  1, CF:  1, Len:  5, Fitness_tra: 1
Rule 28: 00000d0000000, Class:  0, CF:0.161438, Len:  1, Fitness_tra: 0
Rule 29: 0000090002000, Class:  0, CF:0.88885, Len:  2, Fitness_tra: 0
Rule 30: 0000ec000200c, Class:  0, CF:  1, Len:  4, Fitness_tra: 1
Rule 31: 00000000d0000, Class:  0, CF:0.127079, Len:  1, Fitness_tra: 1
Rule 32: 000c000900000, Class:  0, CF:0.946782, Len:  2, Fitness_tra: 1
Rule 33: 00e00000000c0, Class:  0, CF:0.36697, Len:  2, Fitness_tra: -1
Rule 34: 1000009031080, Class:  0, CF:0.993656, Len:  5, Fitness_tra: 0
Rule 35: 7cb352e591313, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 36: 19231d1d18531, Class:  1, CF:  1, Len: 13, Fitness_tra: 0
Rule 37: 11a21119818c9, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 38: 0000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 39: f6f912858558e, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 40: b232121213551, Class:  1, CF:  1, Len: 13, Fitness_tra: 0
Rule 41: 713121111d111, Class:  1, CF:  1, Len: 13, Fitness_tra: 0
Rule 42: 6928583925d58, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 43: 1831158853151, Class:  1, CF:  1, Len: 13, Fitness_tra: 0
Rule 44: 316198111e111, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 45: 6a1893d515281, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 46: f9b5191825318, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 47: 3615115515513, Class:  0, CF:0.928836, Len: 13, Fitness_tra: 0
Rule 48: 4cbe1132181d9, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 49: 33411d1111111, Class:  1, CF:  1, Len: 13, Fitness_tra: 0
Rule 50: 25388339428d1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 51: 0d0c00dd00000, Class:  0, CF:0.439037, Len:  4, Fitness_tra: 0
Rule 52: 4b1d81c19311d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 53: 22b21112d5131, Class:  1, CF:  1, Len: 13, Fitness_tra: 0
Rule 54: 1411281592385, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 55: 6af121195c211, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 56: 1311155d81421, Class:  0, CF:0.994709, Len: 13, Fitness_tra: 0
Rule 57: 43fc5521825d1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 58: 2c738512d1133, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 59: 611111192cc11, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 60: 134518551155d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 61: 1111111585113, Class:  0, CF:0.958958, Len: 13, Fitness_tra: 0
Rule 62: a9213111111c8, Class:  1, CF:  1, Len: 13, Fitness_tra: 0
Rule 63: 1315511528515, Class:  1, CF:  1, Len: 13, Fitness_tra: 0
Rule 64: 3172833858816, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 65: 1212135611211, Class:  1, CF:0.778404, Len: 13, Fitness_tra: 0
Rule 66: 697ce11253115, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 67: 7131155515911, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 68: 7221218d15111, Class:  1, CF:  1, Len: 13, Fitness_tra: 0
Rule 69: a11225dd113c5, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 70: ae1148e13354c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 71: a131121193115, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 72: 1e4c32551131d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 73: 4141113191318, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 74: 71b8261112513, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 75: b265c55511111, Class:  1, CF:  1, Len: 13, Fitness_tra: 0
Rule 76: 11b13d1155111, Class:  1, CF:  1, Len: 13, Fitness_tra: 0
Rule 77: 2275111892151, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 78: 41b1555511e12, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 79: a11d23d5d5511, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 80: 4211119311c21, Class:  1, CF:  1, Len: 13, Fitness_tra: 0
Rule 81: 7c4923515d511, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 82: a1415559811d2, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 83: 00000004d0e00, Class:  0, CF:0.91403, Len:  3, Fitness_tra: 0
Rule 84: 11411d1d159cd, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 85: 1398d5d511d15, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 86: 153551c125d4d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 87: 24b111115153d, Class:  1, CF:  1, Len: 13, Fitness_tra: 0
Rule 88: 0000090000000, Class:  0, CF:0.923412, Len:  1, Fitness_tra: 54
Rule 89: b423198c1d919, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 90: 3efd11d51d215, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 91: 617ce61253115, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 92: e20c121900051, Class:  0, CF:  1, Len:  9, Fitness_tra: 0
Rule 93: 0021dd1001099, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 94: 1371059d81421, Class:  1, CF:  1, Len: 12, Fitness_tra: 0
Rule 95: 609c000900000, Class:  0, CF:0.921441, Len:  4, Fitness_tra: 0
Rule 96: 1419591291513, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 97: e000bcd00200c, Class:  0, CF:0.870874, Len:  6, Fitness_tra: 0
Rule 98: 70b352e591313, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 99: 19e00090000c0, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule100: 6178551153155, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
------Current------
Miss_rate(tra)	:38.4568
------Result------
Miss_rate(tra)	:38.4568
Miss_rate(tst)	:10.101
ARL				:6.32813

------Generation 4000------
Rule  1: 000c000000000, Class:  1, CF:0.289174, Len:  1, Fitness_tra: 573
Rule  2: 0000d00000000, Class:  0, CF:0.583691, Len:  1, Fitness_tra: 164
Rule  3: 0000600000000, Class:  0, CF:0.940203, Len:  1, Fitness_tra: 49
Rule  4: 002070d000000, Class:  0, CF:0.598883, Len:  3, Fitness_tra: 44
Rule  5: 000000d000000, Class:  0, CF:0.427739, Len:  1, Fitness_tra: 41
Rule  6: 0d0d000000000, Class:  0, CF:0.765081, Len:  2, Fitness_tra: 43
Rule  7: 00000e0000000, Class:  0, CF:  1, Len:  1, Fitness_tra: 9
Rule  8: 000d000000000, Class:  0, CF:0.303108, Len:  1, Fitness_tra: 30
Rule  9: 0000000009000, Class:  0, CF:0.960538, Len:  1, Fitness_tra: 29
Rule 10: e0a000d000000, Class:  0, CF:0.674455, Len:  3, Fitness_tra: 25
Rule 11: e0a00d0000000, Class:  0, CF:0.535275, Len:  3, Fitness_tra: 15
Rule 12: 00e0000900000, Class:  0, CF:0.880973, Len:  2, Fitness_tra: 15
Rule 13: 0000000000900, Class:  0, CF:0.542108, Len:  1, Fitness_tra: 13
Rule 14: e0a0009000000, Class:  0, CF:  1, Len:  3, Fitness_tra: 11
Rule 15: 00000000000d0, Class:  0, CF:0.181935, Len:  1, Fitness_tra: 7
Rule 16: 00003008d0000, Class:  0, CF:0.914315, Len:  3, Fitness_tra: 5
Rule 17: 0900e000000b0, Class:  0, CF:  1, Len:  3, Fitness_tra: 3
Rule 18: 6000009002000, Class:  0, CF:0.637463, Len:  3, Fitness_tra: 3
Rule 19: 1000009031000, Class:  0, CF:0.980572, Len:  4, Fitness_tra: 2
Rule 20: 0900e0000000c, Class:  0, CF:  1, Len:  3, Fitness_tra: 2
Rule 21: 000000d00090d, Class:  0, CF:0.953998, Len:  3, Fitness_tra: 2
Rule 22: 6091009000000, Class:  0, CF:0.996783, Len:  4, Fitness_tra: 2
Rule 23: 00e0000700000, Class:  0, CF:0.195574, Len:  2, Fitness_tra: 1
Rule 24: 00000090d0000, Class:  0, CF:0.58607, Len:  2, Fitness_tra: 1
Rule 25: 00000009d0000, Class:  0, CF:  1, Len:  2, Fitness_tra: 1
Rule 26: 609c009000000, Class:  0, CF:0.989338, Len:  4, Fitness_tra: 1
Rule 27: b00100100c200, Class:  1, CF:  1, Len:  5, Fitness_tra: 1
Rule 28: 00000d0000000, Class:  0, CF:0.161438, Len:  1, Fitness_tra: 0
Rule 29: 0000090002000, Class:  0, CF:0.88885, Len:  2, Fitness_tra: 0
Rule 30: 0000ec000200c, Class:  0, CF:  1, Len:  4, Fitness_tra: 1
Rule 31: 00000000d0000, Class:  0, CF:0.127079, Len:  1, Fitness_tra: 1
Rule 32: 000c000900000, Class:  0, CF:0.946782, Len:  2, Fitness_tra: 1
Rule 33: 00e00000000c0, Class:  0, CF:0.36697, Len:  2, Fitness_tra: -1
Rule 34: 1000009031080, Class:  0, CF:0.993656, Len:  5, Fitness_tra: 0
Rule 35: 7cb352e591313, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 36: 19231d1d18531, Class:  1, CF:  1, Len: 13, Fitness_tra: 0
Rule 37: 11a21119818c9, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 38: 0000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 39: f6f912858558e, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 40: b232121213551, Class:  1, CF:  1, Len: 13, Fitness_tra: 0
Rule 41: 713121111d111, Class:  1, CF:  1, Len: 13, Fitness_tra: 0
Rule 42: 6928583925d58, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 43: 1831158853151, Class:  1, CF:  1, Len: 13, Fitness_tra: 0
Rule 44: 316198111e111, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 45: 6a1893d515281, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 46: f9b5191825318, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 47: 3615115515513, Class:  0, CF:0.928836, Len: 13, Fitness_tra: 0
Rule 48: 4cbe1132181d9, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 49: 33411d1111111, Class:  1, CF:  1, Len: 13, Fitness_tra: 0
Rule 50: 25388339428d1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 51: 0d0c00dd00000, Class:  0, CF:0.439037, Len:  4, Fitness_tra: 0
Rule 52: 4b1d81c19311d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 53: 22b21112d5131, Class:  1, CF:  1, Len: 13, Fitness_tra: 0
Rule 54: 1411281592385, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 55: 6af121195c211, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 56: 1311155d81421, Class:  0, CF:0.994709, Len: 13, Fitness_tra: 0
Rule 57: 43fc5521825d1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 58: 2c738512d1133, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 59: 611111192cc11, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 60: 134518551155d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 61: 1111111585113, Class:  0, CF:0.958958, Len: 13, Fitness_tra: 0
Rule 62: a9213111111c8, Class:  1, CF:  1, Len: 13, Fitness_tra: 0
Rule 63: 1315511528515, Class:  1, CF:  1, Len: 13, Fitness_tra: 0
Rule 64: 3172833858816, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 65: 1212135611211, Class:  1, CF:0.778404, Len: 13, Fitness_tra: 0
Rule 66: 697ce11253115, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 67: 7131155515911, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 68: 7221218d15111, Class:  1, CF:  1, Len: 13, Fitness_tra: 0
Rule 69: a11225dd113c5, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 70: ae1148e13354c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 71: a131121193115, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 72: 1e4c32551131d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 73: 4141113191318, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 74: 71b8261112513, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 75: b265c55511111, Class:  1, CF:  1, Len: 13, Fitness_tra: 0
Rule 76: 11b13d1155111, Class:  1, CF:  1, Len: 13, Fitness_tra: 0
Rule 77: 2275111892151, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 78: 41b1555511e12, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 79: a11d23d5d5511, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 80: 4211119311c21, Class:  1, CF:  1, Len: 13, Fitness_tra: 0
Rule 81: 7c4923515d511, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 82: a1415559811d2, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 83: 00000004d0e00, Class:  0, CF:0.91403, Len:  3, Fitness_tra: 0
Rule 84: 11411d1d159cd, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 85: 1398d5d511d15, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 86: 153551c125d4d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 87: 24b111115153d, Class:  1, CF:  1, Len: 13, Fitness_tra: 0
Rule 88: 0000090000000, Class:  0, CF:0.923412, Len:  1, Fitness_tra: 54
Rule 89: b423198c1d919, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 90: 3efd11d51d215, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 91: 617ce61253115, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 92: e20c121900051, Class:  0, CF:  1, Len:  9, Fitness_tra: 0
Rule 93: 0021dd1001099, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 94: 1371059d81421, Class:  1, CF:  1, Len: 12, Fitness_tra: 0
Rule 95: 609c000900000, Class:  0, CF:0.921441, Len:  4, Fitness_tra: 0
Rule 96: 1419591291513, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 97: e000bcd00200c, Class:  0, CF:0.870874, Len:  6, Fitness_tra: 0
Rule 98: 70b352e591313, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 99: 19e00090000c0, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule100: 6178551153155, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
------Current------
Miss_rate(tra)	:38.4568
------Result------
Miss_rate(tra)	:38.4568
Miss_rate(tst)	:10.101
ARL				:6.32813

------Generation 5000------
Rule  1: 000c000000000, Class:  1, CF:0.289174, Len:  1, Fitness_tra: 573
Rule  2: 0000d00000000, Class:  0, CF:0.583691, Len:  1, Fitness_tra: 164
Rule  3: 0000600000000, Class:  0, CF:0.940203, Len:  1, Fitness_tra: 49
Rule  4: 002070d000000, Class:  0, CF:0.598883, Len:  3, Fitness_tra: 44
Rule  5: 000000d000000, Class:  0, CF:0.427739, Len:  1, Fitness_tra: 41
Rule  6: 0d0d000000000, Class:  0, CF:0.765081, Len:  2, Fitness_tra: 43
Rule  7: 00000e0000000, Class:  0, CF:  1, Len:  1, Fitness_tra: 9
Rule  8: 000d000000000, Class:  0, CF:0.303108, Len:  1, Fitness_tra: 30
Rule  9: 0000000009000, Class:  0, CF:0.960538, Len:  1, Fitness_tra: 29
Rule 10: e0a000d000000, Class:  0, CF:0.674455, Len:  3, Fitness_tra: 25
Rule 11: e0a00d0000000, Class:  0, CF:0.535275, Len:  3, Fitness_tra: 15
Rule 12: 00e0000900000, Class:  0, CF:0.880973, Len:  2, Fitness_tra: 15
Rule 13: 0000000000900, Class:  0, CF:0.542108, Len:  1, Fitness_tra: 13
Rule 14: e0a0009000000, Class:  0, CF:  1, Len:  3, Fitness_tra: 11
Rule 15: 00000000000d0, Class:  0, CF:0.181935, Len:  1, Fitness_tra: 7
Rule 16: 00003008d0000, Class:  0, CF:0.914315, Len:  3, Fitness_tra: 5
Rule 17: 0900e000000b0, Class:  0, CF:  1, Len:  3, Fitness_tra: 3
Rule 18: 6000009002000, Class:  0, CF:0.637463, Len:  3, Fitness_tra: 3
Rule 19: 1000009031000, Class:  0, CF:0.980572, Len:  4, Fitness_tra: 2
Rule 20: 0900e0000000c, Class:  0, CF:  1, Len:  3, Fitness_tra: 2
Rule 21: 000000d00090d, Class:  0, CF:0.953998, Len:  3, Fitness_tra: 2
Rule 22: 6091009000000, Class:  0, CF:0.996783, Len:  4, Fitness_tra: 2
Rule 23: 00e0000700000, Class:  0, CF:0.195574, Len:  2, Fitness_tra: 1
Rule 24: 00000090d0000, Class:  0, CF:0.58607, Len:  2, Fitness_tra: 1
Rule 25: 00000009d0000, Class:  0, CF:  1, Len:  2, Fitness_tra: 1
Rule 26: 609c009000000, Class:  0, CF:0.989338, Len:  4, Fitness_tra: 1
Rule 27: b00100100c200, Class:  1, CF:  1, Len:  5, Fitness_tra: 1
Rule 28: 00000d0000000, Class:  0, CF:0.161438, Len:  1, Fitness_tra: 0
Rule 29: 0000090002000, Class:  0, CF:0.88885, Len:  2, Fitness_tra: 0
Rule 30: 0000ec000200c, Class:  0, CF:  1, Len:  4, Fitness_tra: 1
Rule 31: 00000000d0000, Class:  0, CF:0.127079, Len:  1, Fitness_tra: 1
Rule 32: 000c000900000, Class:  0, CF:0.946782, Len:  2, Fitness_tra: 1
Rule 33: 00e00000000c0, Class:  0, CF:0.36697, Len:  2, Fitness_tra: -1
Rule 34: 1000009031080, Class:  0, CF:0.993656, Len:  5, Fitness_tra: 0
Rule 35: 7cb352e591313, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 36: 19231d1d18531, Class:  1, CF:  1, Len: 13, Fitness_tra: 0
Rule 37: 11a21119818c9, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 38: 0000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 39: f6f912858558e, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 40: b232121213551, Class:  1, CF:  1, Len: 13, Fitness_tra: 0
Rule 41: 713121111d111, Class:  1, CF:  1, Len: 13, Fitness_tra: 0
Rule 42: 6928583925d58, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 43: 1831158853151, Class:  1, CF:  1, Len: 13, Fitness_tra: 0
Rule 44: 316198111e111, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 45: 6a1893d515281, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 46: f9b5191825318, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 47: 3615115515513, Class:  0, CF:0.928836, Len: 13, Fitness_tra: 0
Rule 48: 4cbe1132181d9, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 49: 33411d1111111, Class:  1, CF:  1, Len: 13, Fitness_tra: 0
