------Generation 0------
Rule  1: 1513d5dd2114e, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 91: 4a26329c55511, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 92: cca1189111e35, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 93: 2c5121333a819, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 94: fcad318552251, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 95: fd2311151551a, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 96: b44356d725d4e, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 97: 6121815d8534e, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 98: 131137de11915, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 99: 7131931117282, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule100: 000ec4d0000cd, Class:  0, CF:  1, Len:  6, Fitness_tra: 0
------Current------
Miss_rate(tra)	:15.3086
------Result------
Miss_rate(tra)	:15.3086
Miss_rate(tst)	:20.202
ARL				:10.3214

------Generation 3000------
Rule  1: 0000d0c0c0060, Class:  1, CF:0.071632, Len:  4, Fitness_tra: 53
Rule  2: 000ec400000cd, Class:  0, CF:  1, Len:  5, Fitness_tra: 19
Rule  3: 020093c000d40, Class:  0, CF:  1, Len:  6, Fitness_tra: 4
Rule  4: 1b48111313125, Class:  1, CF:  1, Len: 13, Fitness_tra: 1
Rule  5: 0009900080000, Class:  0, CF:  1, Len:  3, Fitness_tra: 0
Rule  6: f34c211518112, Class:  1, CF:  1, Len: 13, Fitness_tra: 0
Rule  7: 1631251211113, Class:  0, CF:0.038615, Len: 13, Fitness_tra: 0
Rule  8: 11121d155d813, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule  9: 6a12816121c13, Class:  1, CF:0.255548, Len: 13, Fitness_tra: 0
Rule 10: 174d285115511, Class:  1, CF:  1, Len: 13, Fitness_tra: 1
Rule 11: a1a1831312886, Class:  1, CF:0.595254, Len: 13, Fitness_tra: 0
Rule 12: af31311d55853, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 13: a6321591cdc23, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 14: 71f2111243151, Class:  1, CF:  1, Len: 13, Fitness_tra: 0
Rule 15: 1513d5dd2114e, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 16: f9225a15d1226, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 17: 3f3d3dd51d129, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 18: b441581d15d11, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 19: 4ca1189312213, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 20: b5a5ddd15522e, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 21: 12783e1883111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 22: 4126129c95511, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 23: 333595112d811, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 24: 74b5d5d1183dc, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 25: 22151d53c1125, Class:  0, CF:0.999975, Len: 13, Fitness_tra: 0
Rule 26: 114921d118311, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 27: f941185151d5d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 28: 6f159951c5221, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 29: 722381526538d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 30: 1c21131812511, Class:  0, CF:0.564115, Len: 13, Fitness_tra: -2
Rule 31: 1131938111182, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 32: 7179281111935, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 33: 451155512111e, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 34: 7cb1515111231, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 35: 3e23111155512, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 36: 7423518111e1d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 37: 51a1111d8d14e, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 38: 25615811831d8, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 39: a5218d28d1311, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 40: ae7158d5511c5, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 41: 3119291151515, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 42: 72313381c5e11, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 43: e115dd5151529, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 44: 3e1812119115d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 45: 144dd8d591511, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 46: 61a2595585111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 47: 1e1d118511529, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 48: 391d51d955512, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 49: 15bc221d599c5, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 50: 71a1813e31141, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 51: 413b168913345, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 52: 4425211c11151, Class:  1, CF:  1, Len: 13, Fitness_tra: 0
Rule 53: 216861811911d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 54: 427929d152111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 55: 3621d39e2d522, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 56: 44111d312c955, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 57: 6918d11555181, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 58: b279d53831912, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 59: fead1dd522d8d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 60: fd41211511511, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 61: 7c19835c11993, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 62: 39441d1115535, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 63: 1919d5dd15591, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 64: a1ad312355d1e, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 65: a945cdd2d233e, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 66: 2c19198115151, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 67: a1223981111e1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 68: 414d5158dd515, Class:  1, CF:  1, Len: 13, Fitness_tra: 0
Rule 69: 2c61213331111, Class:  0, CF:0.982223, Len: 13, Fitness_tra: 0
Rule 70: 1d311855198b1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 71: a115e181112c3, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 72: bd11355d1d819, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 73: b111531515551, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 74: 111215d551515, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 75: 2c45119251152, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 76: 331d189e51555, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 77: 7d6d12832587e, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 78: 7271819218385, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 79: 7131d51123129, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 80: 7c41155151515, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 81: 00000900c0000, Class:  0, CF:0.790772, Len:  2, Fitness_tra: 63
Rule 82: f3f5515d8d823, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 83: 2413c5d858d1d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 84: 63a51111215b9, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 85: 0000000000080, Class:  0, CF:0.0283755, Len:  1, Fitness_tra: -28
Rule 86: 11f1351588121, Class:  0, CF:0.989378, Len: 13, Fitness_tra: 0
Rule 87: fff5912185513, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 88: 0000003000c00, Class:  0, CF:0.168192, Len:  2, Fitness_tra: -63
Rule 89: 000ec400000cd, Class:  0, CF:  1, Len:  0, Fitness_tra: 0
Rule 90: 61788131c98d4, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 91: 4a26329c55511, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 92: cca1189111e35, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 93: 2c5121333a819, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 94: fcad318552251, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 95: fd2311151551a, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 96: b44356d725d4e, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 97: 6121815d8534e, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 98: 131137de11915, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 99: 7131931117282, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule100: 000ec4d0000cd, Class:  0, CF:  1, Len:  6, Fitness_tra: 0
------Current------
Miss_rate(tra)	:15.3086
------Result------
Miss_rate(tra)	:15.3086
Miss_rate(tst)	:20.202
ARL				:10.3214

------Generation 4000------
Rule  1: 0000d0c0c0060, Class:  1, CF:0.071632, Len:  4, Fitness_tra: 53
Rule  2: 000ec400000cd, Class:  0, CF:  1, Len:  5, Fitness_tra: 19
Rule  3: 020093c000d40, Class:  0, CF:  1, Len:  6, Fitness_tra: 4
Rule  4: 1b48111313125, Class:  1, CF:  1, Len: 13, Fitness_tra: 1
Rule  5: 0009900080000, Class:  0, CF:  1, Len:  3, Fitness_tra: 0
Rule  6: f34c211518112, Class:  1, CF:  1, Len: 13, Fitness_tra: 0
Rule  7: 1631251211113, Class:  0, CF:0.038615, Len: 13, Fitness_tra: 0
Rule  8: 11121d155d813, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule  9: 6a12816121c13, Class:  1, CF:0.255548, Len: 13, Fitness_tra: 0
Rule 10: 174d285115511, Class:  1, CF:  1, Len: 13, Fitness_tra: 1
Rule 11: a1a1831312886, Class:  1, CF:0.595254, Len: 13, Fitness_tra: 0
Rule 12: af31311d55853, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 13: a6321591cdc23, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 14: 71f2111243151, Class:  1, CF:  1, Len: 13, Fitness_tra: 0
Rule 15: 1513d5dd2114e, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 16: f9225a15d1226, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 17: 3f3d3dd51d129, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 18: b441581d15d11, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 19: 4ca1189312213, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 20: b5a5ddd15522e, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 21: 12783e1883111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 22: 4126129c95511, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 23: 333595112d811, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 24: 74b5d5d1183dc, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 25: 22151d53c1125, Class:  0, CF:0.999975, Len: 13, Fitness_tra: 0
Rule 26: 114921d118311, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 27: f941185151d5d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 28: 6f159951c5221, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 29: 722381526538d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 30: 1c21131812511, Class:  0, CF:0.564115, Len: 13, Fitness_tra: -2
Rule 31: 1131938111182, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 32: 7179281111935, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 33: 451155512111e, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 34: 7cb1515111231, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 35: 3e23111155512, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 36: 7423518111e1d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 37: 51a1111d8d14e, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 38: 25615811831d8, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 39: a5218d28d1311, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 40: ae7158d5511c5, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 41: 3119291151515, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 42: 72313381c5e11, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 43: e115dd5151529, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 44: 3e1812119115d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 45: 144dd8d591511, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 46: 61a2595585111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 47: 1e1d118511529, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 48: 391d51d955512, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 49: 15bc221d599c5, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 50: 71a1813e31141, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 51: 413b168913345, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 52: 4425211c11151, Class:  1, CF:  1, Len: 13, Fitness_tra: 0
Rule 53: 216861811911d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 54: 427929d152111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 55: 3621d39e2d522, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 56: 44111d312c955, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 57: 6918d11555181, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 58: b279d53831912, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 59: fead1dd522d8d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 60: fd41211511511, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 61: 7c19835c11993, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 62: 39441d1115535, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 63: 1919d5dd15591, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 64: a1ad312355d1e, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 65: a945cdd2d233e, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 66: 2c19198115151, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 67: a1223981111e1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 68: 414d5158dd515, Class:  1, CF:  1, Len: 13, Fitness_tra: 0
Rule 69: 2c61213331111, Class:  0, CF:0.982223, Len: 13, Fitness_tra: 0
Rule 70: 1d311855198b1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 71: a115e181112c3, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 72: bd11355d1d819, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 73: b111531515551, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 74: 111215d551515, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 75: 2c45119251152, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 76: 331d189e51555, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 77: 7d6d12832587e, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 78: 7271819218385, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 79: 7131d51123129, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 80: 7c41155151515, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 81: 00000900c0000, Class:  0, CF:0.790772, Len:  2, Fitness_tra: 63
Rule 82: f3f5515d8d823, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 83: 2413c5d858d1d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 84: 63a51111215b9, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 85: 0000000000080, Class:  0, CF:0.0283755, Len:  1, Fitness_tra: -28
Rule 86: 11f1351588121, Class:  0, CF:0.989378, Len: 13, Fitness_tra: 0
Rule 87: fff5912185513, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 88: 0000003000c00, Class:  0, CF:0.168192, Len:  2, Fitness_tra: -63
Rule 89: 000ec400000cd, Class:  0, CF:  1, Len:  0, Fitness_tra: 0
Rule 90: 61788131c98d4, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 91: 4a26329c55511, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 92: cca1189111e35, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 93: 2c5121333a819, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 94: fcad318552251, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 95: fd2311151551a, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 96: b44356d725d4e, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 97: 6121815d8534e, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 98: 131137de11915, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 99: 7131931117282, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule100: 000ec4d0000cd, Class:  0, CF:  1, Len:  6, Fitness_tra: 0
------Current------
Miss_rate(tra)	:15.3086
------Result------
Miss_rate(tra)	:15.3086
Miss_rate(tst)	:20.202
ARL				:10.3214

------Generation 5000------
Rule  1: 0000d0c0c0060, Class:  1, CF:0.071632, Len:  4, Fitness_tra: 53
Rule  2: 000ec400000cd, Class:  0, CF:  1, Len:  5, Fitness_tra: 19
Rule  3: 020093c000d40, Class:  0, CF:  1, Len:  6, Fitness_tra: 4
Rule  4: 1b48111313125, Class:  1, CF:  1, Len: 13, Fitness_tra: 1
Rule  5: 0009900080000, Class:  0, CF:  1, Len:  3, Fitness_tra: 0
Rule  6: f34c211518112, Class:  1, CF:  1, Len: 13, Fitness_tra: 0
Rule  7: 1631251211113, Class:  0, CF:0.038615, Len: 13, Fitness_tra: 0
Rule  8: 11121d155d813, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule  9: 6a12816121c13, Class:  1, CF:0.255548, Len: 13, Fitness_tra: 0
Rule 10: 174d285115511, Class:  1, CF:  1, Len: 13, Fitness_tra: 1
Rule 11: a1a1831312886, Class:  1, CF:0.595254, Len: 13, Fitness_tra: 0
Rule 12: af31311d55853, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 13: a6321591cdc23, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 14: 71f2111243151, Class:  1, CF:  1, Len: 13, Fitness_tra: 0
Rule 15: 1513d5dd2114e, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 16: f9225a15d1226, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 17: 3f3d3dd51d129, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 18: b441581d15d11, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 19: 4ca1189312213, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 20: b5a5ddd15522e, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 21: 12783e1883111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 22: 4126129c95511, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 23: 333595112d811, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 24: 74b5d5d1183dc, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 25: 22151d53c1125, Class:  0, CF:0.999975, Len: 13, Fitness_tra: 0
Rule 26: 114921d118311, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 27: f941185151d5d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 28: 6f159951c5221, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 29: 722381526538d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 30: 1c21131812511, Class:  0, CF:0.564115, Len: 13, Fitness_tra: -2
Rule 31: 1131938111182, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 32: 7179281111935, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 33: 451155512111e, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 34: 7cb1515111231, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 35: 3e23111155512, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 36: 7423518111e1d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 37: 51a1111d8d14e, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 38: 25615811831d8, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 39: a5218d28d1311, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 40: ae7158d5511c5, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 41: 3119291151515, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 42: 72313381c5e11, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 43: e115dd5151529, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 44: 3e1812119115d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 45: 144dd8d591511, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 46: 61a2595585111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 47: 1e1d118511529, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 48: 391d51d955512, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 49: 15bc221d599c5, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 50: 71a1813e31141, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 51: 413b168913345, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 52: 4425211c11151, Class:  1, CF:  1, Len: 13, Fitness_tra: 0
Rule 53: 216861811911d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 54: 427929d152111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 55: 3621d39e2d522, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 56: 44111d312c955, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 57: 6918d11555181, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 58: b279d53831912, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 59: fead1dd522d8d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 60: fd41211511511, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 61: 7c19835c11993, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 62: 39441d1115535, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 63: 1919d5dd15591, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 64: a1ad312355d1e, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 65: a945cdd2d233e, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 66: 2c19198115151, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 67: a1223981111e1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 68: 414d5158dd515, Class:  1, CF:  1, Len: 13, Fitness_tra: 0
Rule 69: 2c61213331111, Class:  0, CF:0.982223, Len: 13, Fitness_tra: 0
Rule 70: 1d311855198b1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 71: a115e181112c3, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 72: bd11355d1d819, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 73: b111531515551, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 74: 111215d551515, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 75: 2c45119251152, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 76: 331d189e51555, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 77: 7d6d12832587e, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 78: 7271819218385, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 79: 7131d51123129, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 80: 7c41155151515, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 81: 00000900c0000, Class:  0, CF:0.790772, Len:  2, Fitness_tra: 63
Rule 82: f3f5515d8d823, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 83: 2413c5d858d1d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 84: 63a51111215b9, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 85: 0000000000080, Class:  0, CF:0.0283755, Len:  1, Fitness_tra: -28
Rule 86: 11f1351588121, Class:  0, CF:0.989378, Len: 13, Fitness_tra: 0
Rule 87: fff5912185513, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 88: 0000003000c00, Class:  0, CF:0.168192, Len:  2, Fitness_tra: -63
Rule 89: 000ec400000cd, Class:  0, CF:  1, Len:  0, Fitness_tra: 0
Rule 90: 61788131c98d4, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 91: 4a26329c55511, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 92: cca1189111e35, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 93: 2c5121333a819, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 94: fcad318552251, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 95: fd2311151551a, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 96: b44356d725d4e, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 97: 6121815d8534e, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 98: 131137de11915, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 99: 7131931117282, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule100: 000ec4d0000cd, Class:  0, CF:  1, Len:  6, Fitness_tra: 0
------Current------
Miss_rate(tra)	:15.3086
------Result------
Miss_rate(tra)	:15.3086
Miss_rate(tst)	:20.202
ARL				:10.3214

------Generation 5000------
Rule  1: 0000d0c0c0060, Class:  1, CF:0.071632, Len:  4, Fitness_tra: 53
Rule  2: 000ec400000cd, Class:  0, CF:  1, Len:  5, Fitness_tra: 19
