------Generation 0------
Rule  1: b221ef471b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule  3: 0000700000, Class:  0, CF:0.419283, Len:  1, Fitness_tra: -88
Rule  4: 0008000000, Class:  1, CF:0.987894, Len:  1, Fitness_tra: 177
Rule  5: 000000000b, Class:  0, CF:0.484235, Len:  1, Fitness_tra: 60
Rule  6: b001660040, Class:  1, CF:0.994258, Len:  5, Fitness_tra: 7
Rule  7: b000000003, Class:  1, CF:0.210841, Len:  2, Fitness_tra: 0
Rule  8: 2111161111, Class:  1, CF:0.973025, Len: 10, Fitness_tra: 3
Rule  9: 0400000270, Class:  1, CF:0.69031, Len:  3, Fitness_tra: 1
Rule 10: b841a37b44, Class:  1, CF:0.999933, Len: 10, Fitness_tra: 0
Rule 11: 78218cb111, Class:  1, CF:0.823733, Len: 10, Fitness_tra: 0
Rule 12: b2211f7774, Class:  1, CF:0.999999, Len: 10, Fitness_tra: 0
Rule 13: 454213b244, Class:  1, CF:0.999826, Len: 10, Fitness_tra: 0
Rule 14: bb7d2174b5, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 15: 2b2b13b27b, Class:  1, CF:0.991072, Len: 10, Fitness_tra: 0
Rule 16: 144b8cb71b, Class:  1, CF:0.92977, Len: 10, Fitness_tra: 0
Rule 17: 117b334122, Class:  1, CF:0.98655, Len: 10, Fitness_tra: 0
Rule 18: b221ef471b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 19: 27122e4bb7, Class:  1, CF:0.795606, Len: 10, Fitness_tra: 0
Rule 20: 7441ef7744, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 21: 4bb7132774, Class:  1, CF:0.988775, Len: 10, Fitness_tra: 0
Rule 22: 25742141b4, Class:  1, CF:0.953809, Len: 10, Fitness_tra: 0
Rule 23: 1271512117, Class:  1, CF:0.943616, Len: 10, Fitness_tra: 0
Rule 24: 247222b242, Class:  1, CF:0.986622, Len: 10, Fitness_tra: 0
Rule 25: b7bb912777, Class:  1, CF:0.971279, Len: 10, Fitness_tra: 0
Rule 26: 221b1a2727, Class:  1, CF:0.999834, Len: 10, Fitness_tra: 0
Rule 27: 4f1dd1b272, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 28: 22721e4727, Class:  1, CF:0.818869, Len: 10, Fitness_tra: 0
Rule 29: 2124ef7744, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 30: b7b43a2414, Class:  1, CF:0.999657, Len: 10, Fitness_tra: 0
Rule 31: 75b227b1b2, Class:  1, CF:0.964795, Len: 10, Fitness_tra: 0
Rule 32: 452b1221b7, Class:  1, CF:0.855975, Len: 10, Fitness_tra: 0
Rule 33: b12ce67742, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 34: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 35: 787b214b41, Class:  1, CF:0.96826, Len: 10, Fitness_tra: 0
Rule 36: 14b4861274, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 37: 112283bb77, Class:  1, CF:0.803541, Len: 10, Fitness_tra: 0
Rule 38: b2741f421b, Class:  1, CF:0.999159, Len: 10, Fitness_tra: 0
Rule 39: 441421b772, Class:  1, CF:0.940935, Len: 10, Fitness_tra: 0
Rule 40: bb14d374b1, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 41: 2242efb7b2, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 42: 47475e2217, Class:  1, CF:0.97872, Len: 10, Fitness_tra: 0
Rule 43: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 44: 4b221324b1, Class:  1, CF:0.981509, Len: 10, Fitness_tra: 0
Rule 45: 2b17197277, Class:  1, CF:0.973619, Len: 10, Fitness_tra: 0
Rule 46: 22b28ab441, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 47: 14211642bb, Class:  1, CF:0.999805, Len: 10, Fitness_tra: 0
Rule 48: b111e31271, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 49: b1428f1b4b, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 50: 7b47cf4bb2, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 51: 47b4c14b11, Class:  1, CF:0.412371, Len: 10, Fitness_tra: 0
Rule 52: 47149f2447, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 53: 4211562247, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 54: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 55: b14b96774b, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 56: 241281bb71, Class:  1, CF:0.803742, Len: 10, Fitness_tra: 0
Rule 57: b4b191b24b, Class:  1, CF:0.993882, Len: 10, Fitness_tra: 0
Rule 58: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 59: 7c27152774, Class:  1, CF:0.923467, Len: 10, Fitness_tra: 0
Rule 60: 47b15a1744, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 61: 2411162471, Class:  1, CF:0.99926, Len: 10, Fitness_tra: 0
Rule 62: 71421eb1b4, Class:  1, CF:0.767466, Len: 10, Fitness_tra: 0
Rule 63: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 64: 212793b444, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 65: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 66: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 67: bb14f6b412, Class:  1, CF:0.99694, Len: 10, Fitness_tra: 0
Rule 68: 17473f4b1b, Class:  1, CF:0.99922, Len: 10, Fitness_tra: 0
Rule 69: b712364b41, Class:  1, CF:0.998031, Len: 10, Fitness_tra: 0
Rule 70: b777117bb2, Class:  1, CF:0.926595, Len: 10, Fitness_tra: 0
Rule 71: 172b5f72b2, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 72: b127511b77, Class:  1, CF:0.753258, Len: 10, Fitness_tra: 0
Rule 73: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 74: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 75: 244755172b, Class:  1, CF:0.915578, Len: 10, Fitness_tra: 0
Rule 76: 2124192714, Class:  1, CF:0.902567, Len: 10, Fitness_tra: 0
Rule 77: b1b48374b1, Class:  1, CF:0.750157, Len: 10, Fitness_tra: 0
Rule 78: 2e15134477, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 79: b1bc36b727, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 80: bf2d1921b7, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 81: 22b4834144, Class:  1, CF:0.966937, Len: 10, Fitness_tra: 0
Rule 82: 0000750000, Class:  0, CF:0.657177, Len:  2, Fitness_tra: 1127
Rule 83: 137dde4b24, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 84: 47413eb122, Class:  1, CF:0.985824, Len: 10, Fitness_tra: 0
Rule 85: 411511b422, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 86: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 87: 411c11bb7b, Class:  1, CF:0.999895, Len: 10, Fitness_tra: 0
Rule 88: 2621161441, Class:  1, CF:0.99464, Len: 10, Fitness_tra: 0
Rule 89: 13b2ddb414, Class:  1, CF:0.958921, Len: 10, Fitness_tra: 0
Rule 90: 7c243abb17, Class:  1, CF:0.999897, Len: 10, Fitness_tra: 0
Rule 91: b211ef4215, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 92: 0e00000500, Class:  1, CF:  1, Len:  2, Fitness_tra: 8
Rule 93: 000a100000, Class:  0, CF:0.324151, Len:  2, Fitness_tra: -419
Rule 94: 2050190700, Class:  1, CF:  1, Len:  5, Fitness_tra: 0
Rule 95: 00918212c0, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 96: 2bb213b7d1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 97: 40020d0220, Class:  1, CF:0.828799, Len:  5, Fitness_tra: 0
Rule 98: 211de11111, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 99: 7221ecb714, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule100: a7443fb7b2, Class:  1, CF:0.999741, Len: 10, Fitness_tra: 0
------Current------
Miss_rate(tra)	:25.8933
------Result------
Miss_rate(tra)	:25.8933
Miss_rate(tst)	:7.67824
ARL				:7.83908

------Generation 3000------
Rule  1: 0000500000, Class:  1, CF:0.898862, Len:  1, Fitness_tra: 1873
Rule  2: 00000d0006, Class:  0, CF:0.61191, Len:  2, Fitness_tra: 1389
Rule  3: 0000700000, Class:  0, CF:0.419283, Len:  1, Fitness_tra: -88
Rule  4: 0008000000, Class:  1, CF:0.987894, Len:  1, Fitness_tra: 177
Rule  5: 000000000b, Class:  0, CF:0.484235, Len:  1, Fitness_tra: 60
Rule  6: b001660040, Class:  1, CF:0.994258, Len:  5, Fitness_tra: 7
Rule  7: b000000003, Class:  1, CF:0.210841, Len:  2, Fitness_tra: 0
Rule  8: 2111161111, Class:  1, CF:0.973025, Len: 10, Fitness_tra: 3
Rule  9: 0400000270, Class:  1, CF:0.69031, Len:  3, Fitness_tra: 1
Rule 10: b841a37b44, Class:  1, CF:0.999933, Len: 10, Fitness_tra: 0
Rule 11: 78218cb111, Class:  1, CF:0.823733, Len: 10, Fitness_tra: 0
Rule 12: b2211f7774, Class:  1, CF:0.999999, Len: 10, Fitness_tra: 0
Rule 13: 454213b244, Class:  1, CF:0.999826, Len: 10, Fitness_tra: 0
Rule 14: bb7d2174b5, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 15: 2b2b13b27b, Class:  1, CF:0.991072, Len: 10, Fitness_tra: 0
Rule 16: 144b8cb71b, Class:  1, CF:0.92977, Len: 10, Fitness_tra: 0
Rule 17: 117b334122, Class:  1, CF:0.98655, Len: 10, Fitness_tra: 0
Rule 18: b221ef471b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 19: 27122e4bb7, Class:  1, CF:0.795606, Len: 10, Fitness_tra: 0
Rule 20: 7441ef7744, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 21: 4bb7132774, Class:  1, CF:0.988775, Len: 10, Fitness_tra: 0
Rule 22: 25742141b4, Class:  1, CF:0.953809, Len: 10, Fitness_tra: 0
Rule 23: 1271512117, Class:  1, CF:0.943616, Len: 10, Fitness_tra: 0
Rule 24: 247222b242, Class:  1, CF:0.986622, Len: 10, Fitness_tra: 0
Rule 25: b7bb912777, Class:  1, CF:0.971279, Len: 10, Fitness_tra: 0
Rule 26: 221b1a2727, Class:  1, CF:0.999834, Len: 10, Fitness_tra: 0
Rule 27: 4f1dd1b272, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 28: 22721e4727, Class:  1, CF:0.818869, Len: 10, Fitness_tra: 0
Rule 29: 2124ef7744, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 30: b7b43a2414, Class:  1, CF:0.999657, Len: 10, Fitness_tra: 0
Rule 31: 75b227b1b2, Class:  1, CF:0.964795, Len: 10, Fitness_tra: 0
Rule 32: 452b1221b7, Class:  1, CF:0.855975, Len: 10, Fitness_tra: 0
Rule 33: b12ce67742, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 34: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 35: 787b214b41, Class:  1, CF:0.96826, Len: 10, Fitness_tra: 0
Rule 36: 14b4861274, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 37: 112283bb77, Class:  1, CF:0.803541, Len: 10, Fitness_tra: 0
Rule 38: b2741f421b, Class:  1, CF:0.999159, Len: 10, Fitness_tra: 0
Rule 39: 441421b772, Class:  1, CF:0.940935, Len: 10, Fitness_tra: 0
Rule 40: bb14d374b1, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 41: 2242efb7b2, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 42: 47475e2217, Class:  1, CF:0.97872, Len: 10, Fitness_tra: 0
Rule 43: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 44: 4b221324b1, Class:  1, CF:0.981509, Len: 10, Fitness_tra: 0
Rule 45: 2b17197277, Class:  1, CF:0.973619, Len: 10, Fitness_tra: 0
Rule 46: 22b28ab441, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 47: 14211642bb, Class:  1, CF:0.999805, Len: 10, Fitness_tra: 0
Rule 48: b111e31271, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 49: b1428f1b4b, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 50: 7b47cf4bb2, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 51: 47b4c14b11, Class:  1, CF:0.412371, Len: 10, Fitness_tra: 0
Rule 52: 47149f2447, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 53: 4211562247, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 54: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 55: b14b96774b, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 56: 241281bb71, Class:  1, CF:0.803742, Len: 10, Fitness_tra: 0
Rule 57: b4b191b24b, Class:  1, CF:0.993882, Len: 10, Fitness_tra: 0
Rule 58: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 59: 7c27152774, Class:  1, CF:0.923467, Len: 10, Fitness_tra: 0
Rule 60: 47b15a1744, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 61: 2411162471, Class:  1, CF:0.99926, Len: 10, Fitness_tra: 0
Rule 62: 71421eb1b4, Class:  1, CF:0.767466, Len: 10, Fitness_tra: 0
Rule 63: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 64: 212793b444, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 65: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 66: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 67: bb14f6b412, Class:  1, CF:0.99694, Len: 10, Fitness_tra: 0
Rule 68: 17473f4b1b, Class:  1, CF:0.99922, Len: 10, Fitness_tra: 0
Rule 69: b712364b41, Class:  1, CF:0.998031, Len: 10, Fitness_tra: 0
Rule 70: b777117bb2, Class:  1, CF:0.926595, Len: 10, Fitness_tra: 0
Rule 71: 172b5f72b2, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 72: b127511b77, Class:  1, CF:0.753258, Len: 10, Fitness_tra: 0
Rule 73: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 74: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 75: 244755172b, Class:  1, CF:0.915578, Len: 10, Fitness_tra: 0
Rule 76: 2124192714, Class:  1, CF:0.902567, Len: 10, Fitness_tra: 0
Rule 77: b1b48374b1, Class:  1, CF:0.750157, Len: 10, Fitness_tra: 0
Rule 78: 2e15134477, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 79: b1bc36b727, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 80: bf2d1921b7, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 81: 22b4834144, Class:  1, CF:0.966937, Len: 10, Fitness_tra: 0
Rule 82: 0000750000, Class:  0, CF:0.657177, Len:  2, Fitness_tra: 1127
Rule 83: 137dde4b24, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 84: 47413eb122, Class:  1, CF:0.985824, Len: 10, Fitness_tra: 0
Rule 85: 411511b422, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 86: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 87: 411c11bb7b, Class:  1, CF:0.999895, Len: 10, Fitness_tra: 0
Rule 88: 2621161441, Class:  1, CF:0.99464, Len: 10, Fitness_tra: 0
Rule 89: 13b2ddb414, Class:  1, CF:0.958921, Len: 10, Fitness_tra: 0
Rule 90: 7c243abb17, Class:  1, CF:0.999897, Len: 10, Fitness_tra: 0
Rule 91: b211ef4215, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 92: 0e00000500, Class:  1, CF:  1, Len:  2, Fitness_tra: 8
Rule 93: 000a100000, Class:  0, CF:0.324151, Len:  2, Fitness_tra: -419
Rule 94: 2050190700, Class:  1, CF:  1, Len:  5, Fitness_tra: 0
Rule 95: 00918212c0, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 96: 2bb213b7d1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 97: 40020d0220, Class:  1, CF:0.828799, Len:  5, Fitness_tra: 0
Rule 98: 211de11111, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 99: 7221ecb714, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule100: a7443fb7b2, Class:  1, CF:0.999741, Len: 10, Fitness_tra: 0
------Current------
Miss_rate(tra)	:25.8933
------Result------
Miss_rate(tra)	:25.8933
Miss_rate(tst)	:7.67824
ARL				:7.83908

------Generation 4000------
Rule  1: 0000500000, Class:  1, CF:0.898862, Len:  1, Fitness_tra: 1873
Rule  2: 00000d0006, Class:  0, CF:0.61191, Len:  2, Fitness_tra: 1389
Rule  3: 0000700000, Class:  0, CF:0.419283, Len:  1, Fitness_tra: -88
Rule  4: 0008000000, Class:  1, CF:0.987894, Len:  1, Fitness_tra: 177
Rule  5: 000000000b, Class:  0, CF:0.484235, Len:  1, Fitness_tra: 60
Rule  6: b001660040, Class:  1, CF:0.994258, Len:  5, Fitness_tra: 7
Rule  7: b000000003, Class:  1, CF:0.210841, Len:  2, Fitness_tra: 0
Rule  8: 2111161111, Class:  1, CF:0.973025, Len: 10, Fitness_tra: 3
Rule  9: 0400000270, Class:  1, CF:0.69031, Len:  3, Fitness_tra: 1
Rule 10: b841a37b44, Class:  1, CF:0.999933, Len: 10, Fitness_tra: 0
Rule 11: 78218cb111, Class:  1, CF:0.823733, Len: 10, Fitness_tra: 0
Rule 12: b2211f7774, Class:  1, CF:0.999999, Len: 10, Fitness_tra: 0
Rule 13: 454213b244, Class:  1, CF:0.999826, Len: 10, Fitness_tra: 0
Rule 14: bb7d2174b5, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 15: 2b2b13b27b, Class:  1, CF:0.991072, Len: 10, Fitness_tra: 0
Rule 16: 144b8cb71b, Class:  1, CF:0.92977, Len: 10, Fitness_tra: 0
Rule 17: 117b334122, Class:  1, CF:0.98655, Len: 10, Fitness_tra: 0
Rule 18: b221ef471b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 19: 27122e4bb7, Class:  1, CF:0.795606, Len: 10, Fitness_tra: 0
Rule 20: 7441ef7744, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 21: 4bb7132774, Class:  1, CF:0.988775, Len: 10, Fitness_tra: 0
Rule 22: 25742141b4, Class:  1, CF:0.953809, Len: 10, Fitness_tra: 0
Rule 23: 1271512117, Class:  1, CF:0.943616, Len: 10, Fitness_tra: 0
Rule 24: 247222b242, Class:  1, CF:0.986622, Len: 10, Fitness_tra: 0
Rule 25: b7bb912777, Class:  1, CF:0.971279, Len: 10, Fitness_tra: 0
Rule 26: 221b1a2727, Class:  1, CF:0.999834, Len: 10, Fitness_tra: 0
Rule 27: 4f1dd1b272, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 28: 22721e4727, Class:  1, CF:0.818869, Len: 10, Fitness_tra: 0
Rule 29: 2124ef7744, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 30: b7b43a2414, Class:  1, CF:0.999657, Len: 10, Fitness_tra: 0
Rule 31: 75b227b1b2, Class:  1, CF:0.964795, Len: 10, Fitness_tra: 0
Rule 32: 452b1221b7, Class:  1, CF:0.855975, Len: 10, Fitness_tra: 0
Rule 33: b12ce67742, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 34: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 35: 787b214b41, Class:  1, CF:0.96826, Len: 10, Fitness_tra: 0
Rule 36: 14b4861274, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 37: 112283bb77, Class:  1, CF:0.803541, Len: 10, Fitness_tra: 0
Rule 38: b2741f421b, Class:  1, CF:0.999159, Len: 10, Fitness_tra: 0
Rule 39: 441421b772, Class:  1, CF:0.940935, Len: 10, Fitness_tra: 0
Rule 40: bb14d374b1, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 41: 2242efb7b2, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 42: 47475e2217, Class:  1, CF:0.97872, Len: 10, Fitness_tra: 0
Rule 43: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 44: 4b221324b1, Class:  1, CF:0.981509, Len: 10, Fitness_tra: 0
Rule 45: 2b17197277, Class:  1, CF:0.973619, Len: 10, Fitness_tra: 0
Rule 46: 22b28ab441, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 47: 14211642bb, Class:  1, CF:0.999805, Len: 10, Fitness_tra: 0
Rule 48: b111e31271, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 49: b1428f1b4b, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 50: 7b47cf4bb2, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 51: 47b4c14b11, Class:  1, CF:0.412371, Len: 10, Fitness_tra: 0
Rule 52: 47149f2447, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 53: 4211562247, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 54: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 55: b14b96774b, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 56: 241281bb71, Class:  1, CF:0.803742, Len: 10, Fitness_tra: 0
Rule 57: b4b191b24b, Class:  1, CF:0.993882, Len: 10, Fitness_tra: 0
Rule 58: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 59: 7c27152774, Class:  1, CF:0.923467, Len: 10, Fitness_tra: 0
Rule 60: 47b15a1744, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 61: 2411162471, Class:  1, CF:0.99926, Len: 10, Fitness_tra: 0
Rule 62: 71421eb1b4, Class:  1, CF:0.767466, Len: 10, Fitness_tra: 0
Rule 63: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 64: 212793b444, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 65: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 66: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 67: bb14f6b412, Class:  1, CF:0.99694, Len: 10, Fitness_tra: 0
Rule 68: 17473f4b1b, Class:  1, CF:0.99922, Len: 10, Fitness_tra: 0
Rule 69: b712364b41, Class:  1, CF:0.998031, Len: 10, Fitness_tra: 0
Rule 70: b777117bb2, Class:  1, CF:0.926595, Len: 10, Fitness_tra: 0
Rule 71: 172b5f72b2, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 72: b127511b77, Class:  1, CF:0.753258, Len: 10, Fitness_tra: 0
Rule 73: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 74: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 75: 244755172b, Class:  1, CF:0.915578, Len: 10, Fitness_tra: 0
Rule 76: 2124192714, Class:  1, CF:0.902567, Len: 10, Fitness_tra: 0
Rule 77: b1b48374b1, Class:  1, CF:0.750157, Len: 10, Fitness_tra: 0
Rule 78: 2e15134477, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 79: b1bc36b727, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 80: bf2d1921b7, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 81: 22b4834144, Class:  1, CF:0.966937, Len: 10, Fitness_tra: 0
Rule 82: 0000750000, Class:  0, CF:0.657177, Len:  2, Fitness_tra: 1127
Rule 83: 137dde4b24, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 84: 47413eb122, Class:  1, CF:0.985824, Len: 10, Fitness_tra: 0
Rule 85: 411511b422, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 86: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 87: 411c11bb7b, Class:  1, CF:0.999895, Len: 10, Fitness_tra: 0
Rule 88: 2621161441, Class:  1, CF:0.99464, Len: 10, Fitness_tra: 0
Rule 89: 13b2ddb414, Class:  1, CF:0.958921, Len: 10, Fitness_tra: 0
Rule 90: 7c243abb17, Class:  1, CF:0.999897, Len: 10, Fitness_tra: 0
Rule 91: b211ef4215, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 92: 0e00000500, Class:  1, CF:  1, Len:  2, Fitness_tra: 8
Rule 93: 000a100000, Class:  0, CF:0.324151, Len:  2, Fitness_tra: -419
Rule 94: 2050190700, Class:  1, CF:  1, Len:  5, Fitness_tra: 0
Rule 95: 00918212c0, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 96: 2bb213b7d1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 97: 40020d0220, Class:  1, CF:0.828799, Len:  5, Fitness_tra: 0
Rule 98: 211de11111, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 99: 7221ecb714, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule100: a7443fb7b2, Class:  1, CF:0.999741, Len: 10, Fitness_tra: 0
------Current------
Miss_rate(tra)	:25.8933
------Result------
Miss_rate(tra)	:25.8933
Miss_rate(tst)	:7.67824
ARL				:7.83908

------Generation 5000------
Rule  1: 0000500000, Class:  1, CF:0.898862, Len:  1, Fitness_tra: 1873
Rule  2: 00000d0006, Class:  0, CF:0.61191, Len:  2, Fitness_tra: 1389
Rule  3: 0000700000, Class:  0, CF:0.419283, Len:  1, Fitness_tra: -88
Rule  4: 0008000000, Class:  1, CF:0.987894, Len:  1, Fitness_tra: 177
Rule  5: 000000000b, Class:  0, CF:0.484235, Len:  1, Fitness_tra: 60
Rule  6: b001660040, Class:  1, CF:0.994258, Len:  5, Fitness_tra: 7
Rule  7: b000000003, Class:  1, CF:0.210841, Len:  2, Fitness_tra: 0
Rule  8: 2111161111, Class:  1, CF:0.973025, Len: 10, Fitness_tra: 3
Rule  9: 0400000270, Class:  1, CF:0.69031, Len:  3, Fitness_tra: 1
Rule 10: b841a37b44, Class:  1, CF:0.999933, Len: 10, Fitness_tra: 0
Rule 11: 78218cb111, Class:  1, CF:0.823733, Len: 10, Fitness_tra: 0
Rule 12: b2211f7774, Class:  1, CF:0.999999, Len: 10, Fitness_tra: 0
Rule 13: 454213b244, Class:  1, CF:0.999826, Len: 10, Fitness_tra: 0
Rule 14: bb7d2174b5, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 15: 2b2b13b27b, Class:  1, CF:0.991072, Len: 10, Fitness_tra: 0
Rule 16: 144b8cb71b, Class:  1, CF:0.92977, Len: 10, Fitness_tra: 0
Rule 17: 117b334122, Class:  1, CF:0.98655, Len: 10, Fitness_tra: 0
