------Generation 0------
Rule  1: 21471112cc, Class:  1, CF:0.998473, Len: 10, Fitness_tra: 0
Rule 71: 2915f172b1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 72: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 73: 4142c17117, Class:  1, CF:0.849258, Len: 10, Fitness_tra: 0
Rule 74: 25cb1e4521, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 75: 444463b724, Class:  1, CF:0.99733, Len: 10, Fitness_tra: 0
Rule 76: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 77: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 78: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 79: 127116b724, Class:  1, CF:0.999061, Len: 10, Fitness_tra: 0
Rule 80: 417b214112, Class:  1, CF:0.902524, Len: 10, Fitness_tra: 0
Rule 81: 212be6112b, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 82: 44b413b421, Class:  1, CF:0.963508, Len: 10, Fitness_tra: 0
Rule 83: 4c24b71444, Class:  1, CF:0.907855, Len: 10, Fitness_tra: 0
Rule 84: b4b2454244, Class:  1, CF:0.974493, Len: 10, Fitness_tra: 0
Rule 85: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 86: 747474b122, Class:  1, CF:0.922872, Len: 10, Fitness_tra: 0
Rule 87: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 88: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 89: 1b114c42bb, Class:  1, CF:0.819399, Len: 10, Fitness_tra: 0
Rule 90: 4c7c1377b1, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 91: 15cb3f7521, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 92: 0e403000b7, Class:  1, CF:0.497598, Len:  5, Fitness_tra: 0
Rule 93: 0013000010, Class:  0, CF:0.0964812, Len:  3, Fitness_tra: -1743
Rule 94: 81bb41144b, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 95: 0e077d7024, Class:  1, CF:0.599981, Len:  7, Fitness_tra: 0
Rule 96: 7947817117, Class:  1, CF:0.979426, Len: 10, Fitness_tra: 0
Rule 97: 7144b87b8b, Class:  1, CF:0.998165, Len: 10, Fitness_tra: 0
Rule 98: 1a2b1a4b12, Class:  1, CF:0.999712, Len: 10, Fitness_tra: 0
Rule 99: 2a0203b000, Class:  1, CF:0.978265, Len:  5, Fitness_tra: 0
Rule100: 0200b1b100, Class:  1, CF:0.863449, Len:  5, Fitness_tra: 0
------Current------
Miss_rate(tra)	:11.4906
------Result------
Miss_rate(tra)	:11.4906
Miss_rate(tst)	:9.85401
ARL				:7.36957

------Generation 3000------
Rule  1: 0000750000, Class:  0, CF:0.666542, Len:  2, Fitness_tra: 1401
Rule  2: 0000700000, Class:  0, CF:0.418345, Len:  1, Fitness_tra: 730
Rule  3: 0000030000, Class:  1, CF:0.780837, Len:  1, Fitness_tra: 385
Rule  4: 000200b000, Class:  1, CF:0.988568, Len:  2, Fitness_tra: 72
Rule  5: 0c00100000, Class:  0, CF:0.351039, Len:  2, Fitness_tra: 90
Rule  6: 0000300000, Class:  0, CF:0.31581, Len:  1, Fitness_tra: 73
Rule  7: 000000000c, Class:  1, CF:0.899035, Len:  1, Fitness_tra: 60
Rule  8: 000080b600, Class:  1, CF:0.865318, Len:  3, Fitness_tra: 23
Rule  9: 000000600b, Class:  0, CF:0.4763, Len:  2, Fitness_tra: 9
Rule 10: 0a00030000, Class:  1, CF:0.810525, Len:  2, Fitness_tra: 6
Rule 11: 0511000410, Class:  1, CF:0.389866, Len:  5, Fitness_tra: 4
Rule 12: 000080bb00, Class:  1, CF:0.8053, Len:  3, Fitness_tra: 2
Rule 13: 0700200020, Class:  1, CF:0.338961, Len:  3, Fitness_tra: 1
Rule 14: 0000510a76, Class:  1, CF:0.789921, Len:  5, Fitness_tra: 0
Rule 15: 4b423141b7, Class:  1, CF:0.982359, Len: 10, Fitness_tra: 0
Rule 16: 1271517174, Class:  1, CF:0.961697, Len: 10, Fitness_tra: 0
Rule 17: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 18: 17173f7271, Class:  1, CF:0.998482, Len: 10, Fitness_tra: 0
Rule 19: 2411a31721, Class:  1, CF:0.990021, Len: 10, Fitness_tra: 0
Rule 20: 11743a7127, Class:  1, CF:0.994465, Len: 10, Fitness_tra: 0
Rule 21: 44144e7b24, Class:  1, CF:0.827788, Len: 10, Fitness_tra: 0
Rule 22: 12b28a7712, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 23: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 24: 722bc327b4, Class:  1, CF:0.795922, Len: 10, Fitness_tra: 0
Rule 25: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 26: be1481bb22, Class:  1, CF:0.973031, Len: 10, Fitness_tra: 0
Rule 27: 1b121171b2, Class:  1, CF:0.632522, Len: 10, Fitness_tra: 0
Rule 28: 41b4af7772, Class:  1, CF:0.999897, Len: 10, Fitness_tra: 0
Rule 29: 7721c37721, Class:  1, CF:0.826434, Len: 10, Fitness_tra: 0
Rule 30: 7511162412, Class:  1, CF:0.999368, Len: 10, Fitness_tra: 0
Rule 31: 41111a2411, Class:  1, CF:0.997186, Len: 10, Fitness_tra: 0
Rule 32: 7247814221, Class:  1, CF:0.969578, Len: 10, Fitness_tra: 0
Rule 33: 7171c97142, Class:  1, CF:0.988947, Len: 10, Fitness_tra: 0
Rule 34: 144b9f21b7, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 35: 44711622b4, Class:  1, CF:0.99951, Len: 10, Fitness_tra: 0
Rule 36: 21773617b7, Class:  1, CF:0.985339, Len: 10, Fitness_tra: 0
Rule 37: bab5512244, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 38: 48b2ff4147, Class:  1, CF:0.998395, Len: 10, Fitness_tra: 0
Rule 39: 2c72164771, Class:  1, CF:0.999542, Len: 10, Fitness_tra: 0
Rule 40: 28bb137417, Class:  1, CF:0.985155, Len: 10, Fitness_tra: 0
Rule 41: 12bb6f71b7, Class:  1, CF:0.983887, Len: 10, Fitness_tra: 0
Rule 42: 212458722b, Class:  1, CF:0.994001, Len: 10, Fitness_tra: 0
Rule 43: 21b2c64414, Class:  1, CF:0.987631, Len: 10, Fitness_tra: 0
Rule 44: ba45194b44, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 45: b22b1f2b41, Class:  1, CF:0.999341, Len: 10, Fitness_tra: 0
Rule 46: 4b41517174, Class:  1, CF:0.994558, Len: 10, Fitness_tra: 0
Rule 47: b1174db421, Class:  1, CF:0.921165, Len: 10, Fitness_tra: 0
Rule 48: 162c12441b, Class:  1, CF:0.999971, Len: 10, Fitness_tra: 0
Rule 49: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 50: 424751124b, Class:  1, CF:0.991774, Len: 10, Fitness_tra: 0
Rule 51: 234d512441, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 52: 2722d6bbb4, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 53: 2477332272, Class:  1, CF:0.988791, Len: 10, Fitness_tra: 0
Rule 54: b2141abb21, Class:  1, CF:0.992073, Len: 10, Fitness_tra: 0
Rule 55: 1422184412, Class:  1, CF:0.835706, Len: 10, Fitness_tra: 0
Rule 56: 21b11a271b, Class:  1, CF:0.999669, Len: 10, Fitness_tra: 0
Rule 57: 21113a477b, Class:  1, CF:0.999823, Len: 10, Fitness_tra: 0
Rule 58: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 59: 7111537442, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 60: 7e478d7224, Class:  1, CF:0.99737, Len: 10, Fitness_tra: 0
Rule 61: 412b417b1b, Class:  1, CF:0.840165, Len: 10, Fitness_tra: 0
Rule 62: 1c771e2717, Class:  1, CF:0.747236, Len: 10, Fitness_tra: 0
Rule 63: 77422641b2, Class:  1, CF:0.998883, Len: 10, Fitness_tra: 0
Rule 64: 791411b774, Class:  1, CF:0.943508, Len: 10, Fitness_tra: 0
Rule 65: 2744132bb2, Class:  1, CF:0.972575, Len: 10, Fitness_tra: 0
Rule 66: 17b781b744, Class:  1, CF:0.821012, Len: 10, Fitness_tra: 0
Rule 67: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 68: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 69: 1171234144, Class:  1, CF:0.91553, Len: 10, Fitness_tra: 0
Rule 70: 11b151b747, Class:  1, CF:0.980615, Len: 10, Fitness_tra: 0
Rule 71: 2915f172b1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 72: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 73: 4142c17117, Class:  1, CF:0.849258, Len: 10, Fitness_tra: 0
Rule 74: 25cb1e4521, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 75: 444463b724, Class:  1, CF:0.99733, Len: 10, Fitness_tra: 0
Rule 76: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 77: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 78: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 79: 127116b724, Class:  1, CF:0.999061, Len: 10, Fitness_tra: 0
Rule 80: 417b214112, Class:  1, CF:0.902524, Len: 10, Fitness_tra: 0
Rule 81: 1142c84214, Class:  1, CF:0.862863, Len: 10, Fitness_tra: 0
Rule 82: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 83: 2314137552, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 84: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 85: 7b44411122, Class:  1, CF:0.957184, Len: 10, Fitness_tra: 0
Rule 86: b1493f121b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 87: 75131f41b4, Class:  1, CF:0.999441, Len: 10, Fitness_tra: 0
Rule 88: 7744414144, Class:  1, CF:0.923836, Len: 10, Fitness_tra: 0
Rule 89: 2b72457421, Class:  1, CF:0.98578, Len: 10, Fitness_tra: 0
Rule 90: 721b2cb1bb, Class:  1, CF:0.766187, Len: 10, Fitness_tra: 0
Rule 91: 1171434144, Class:  1, CF:0.914233, Len: 10, Fitness_tra: 0
Rule 92: 070550b244, Class:  1, CF:  1, Len:  7, Fitness_tra: 0
Rule 93: 0209b1b1e0, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 94: 71008d7024, Class:  1, CF:0.982486, Len:  7, Fitness_tra: 0
Rule 95: 2a000a9800, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 96: 2ed00d7004, Class:  1, CF:  1, Len:  6, Fitness_tra: 0
Rule 97: a001000010, Class:  0, CF:0.0643698, Len:  3, Fitness_tra: -1750
Rule 98: 617b26111b, Class:  1, CF:0.931382, Len: 10, Fitness_tra: 0
Rule 99: 162c12400b, Class:  1, CF:0.999676, Len:  8, Fitness_tra: 0
Rule100: 4c7c1a77b1, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
------Current------
Miss_rate(tra)	:11.3549
------Result------
Miss_rate(tra)	:11.3549
Miss_rate(tst)	:9.85401
ARL				:7.37778

------Generation 4000------
Rule  1: 0000750000, Class:  0, CF:0.666542, Len:  2, Fitness_tra: 1419
Rule  2: 0000700000, Class:  0, CF:0.418345, Len:  1, Fitness_tra: 773
Rule  3: 0000030000, Class:  1, CF:0.780837, Len:  1, Fitness_tra: 384
Rule  4: 0c00100000, Class:  0, CF:0.351039, Len:  2, Fitness_tra: 91
Rule  5: 0000300000, Class:  0, CF:0.31581, Len:  1, Fitness_tra: 73
Rule  6: 000200b000, Class:  1, CF:0.988568, Len:  2, Fitness_tra: 82
Rule  7: 000000000c, Class:  1, CF:0.899035, Len:  1, Fitness_tra: 60
Rule  8: 000080b600, Class:  1, CF:0.865318, Len:  3, Fitness_tra: 15
Rule  9: 000000600b, Class:  0, CF:0.4763, Len:  2, Fitness_tra: 7
Rule 10: 0a00030000, Class:  1, CF:0.810525, Len:  2, Fitness_tra: 6
Rule 11: 0511000410, Class:  1, CF:0.389866, Len:  5, Fitness_tra: 4
Rule 12: 000080bb00, Class:  1, CF:0.8053, Len:  3, Fitness_tra: 2
Rule 13: 0700200020, Class:  1, CF:0.338961, Len:  3, Fitness_tra: 1
Rule 14: 0000510a76, Class:  1, CF:0.789921, Len:  5, Fitness_tra: 0
Rule 15: 4b423141b7, Class:  1, CF:0.982359, Len: 10, Fitness_tra: 0
Rule 16: 1271517174, Class:  1, CF:0.961697, Len: 10, Fitness_tra: 0
Rule 17: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 18: 17173f7271, Class:  1, CF:0.998482, Len: 10, Fitness_tra: 0
Rule 19: 2411a31721, Class:  1, CF:0.990021, Len: 10, Fitness_tra: 0
Rule 20: 11743a7127, Class:  1, CF:0.994465, Len: 10, Fitness_tra: 0
Rule 21: 44144e7b24, Class:  1, CF:0.827788, Len: 10, Fitness_tra: 0
Rule 22: 12b28a7712, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 23: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 24: 722bc327b4, Class:  1, CF:0.795922, Len: 10, Fitness_tra: 0
Rule 25: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 26: be1481bb22, Class:  1, CF:0.973031, Len: 10, Fitness_tra: 0
Rule 27: 1b121171b2, Class:  1, CF:0.632522, Len: 10, Fitness_tra: 0
Rule 28: 41b4af7772, Class:  1, CF:0.999897, Len: 10, Fitness_tra: 0
Rule 29: 7721c37721, Class:  1, CF:0.826434, Len: 10, Fitness_tra: 0
Rule 30: 7511162412, Class:  1, CF:0.999368, Len: 10, Fitness_tra: 0
Rule 31: 41111a2411, Class:  1, CF:0.997186, Len: 10, Fitness_tra: 0
Rule 32: 7247814221, Class:  1, CF:0.969578, Len: 10, Fitness_tra: 0
Rule 33: 7171c97142, Class:  1, CF:0.988947, Len: 10, Fitness_tra: 0
Rule 34: 144b9f21b7, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 35: 44711622b4, Class:  1, CF:0.99951, Len: 10, Fitness_tra: 0
Rule 36: 21773617b7, Class:  1, CF:0.985339, Len: 10, Fitness_tra: 0
Rule 37: bab5512244, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 38: 48b2ff4147, Class:  1, CF:0.998395, Len: 10, Fitness_tra: 0
Rule 39: 2c72164771, Class:  1, CF:0.999542, Len: 10, Fitness_tra: 0
Rule 40: 28bb137417, Class:  1, CF:0.985155, Len: 10, Fitness_tra: 0
Rule 41: 12bb6f71b7, Class:  1, CF:0.983887, Len: 10, Fitness_tra: 0
Rule 42: 212458722b, Class:  1, CF:0.994001, Len: 10, Fitness_tra: 0
Rule 43: 21b2c64414, Class:  1, CF:0.987631, Len: 10, Fitness_tra: 0
Rule 44: ba45194b44, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 45: b22b1f2b41, Class:  1, CF:0.999341, Len: 10, Fitness_tra: 0
Rule 46: 4b41517174, Class:  1, CF:0.994558, Len: 10, Fitness_tra: 0
Rule 47: b1174db421, Class:  1, CF:0.921165, Len: 10, Fitness_tra: 0
Rule 48: 162c12441b, Class:  1, CF:0.999971, Len: 10, Fitness_tra: 0
Rule 49: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 50: 424751124b, Class:  1, CF:0.991774, Len: 10, Fitness_tra: 0
Rule 51: 234d512441, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 52: 2722d6bbb4, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 53: 2477332272, Class:  1, CF:0.988791, Len: 10, Fitness_tra: 0
Rule 54: b2141abb21, Class:  1, CF:0.992073, Len: 10, Fitness_tra: 0
Rule 55: 1422184412, Class:  1, CF:0.835706, Len: 10, Fitness_tra: 0
Rule 56: 21b11a271b, Class:  1, CF:0.999669, Len: 10, Fitness_tra: 0
Rule 57: 21113a477b, Class:  1, CF:0.999823, Len: 10, Fitness_tra: 0
Rule 58: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 59: 7111537442, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 60: 7e478d7224, Class:  1, CF:0.99737, Len: 10, Fitness_tra: 0
Rule 61: 412b417b1b, Class:  1, CF:0.840165, Len: 10, Fitness_tra: 0
Rule 62: 1c771e2717, Class:  1, CF:0.747236, Len: 10, Fitness_tra: 0
Rule 63: 77422641b2, Class:  1, CF:0.998883, Len: 10, Fitness_tra: 0
Rule 64: 791411b774, Class:  1, CF:0.943508, Len: 10, Fitness_tra: 0
Rule 65: 2744132bb2, Class:  1, CF:0.972575, Len: 10, Fitness_tra: 0
Rule 66: 17b781b744, Class:  1, CF:0.821012, Len: 10, Fitness_tra: 0
Rule 67: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 68: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 69: 1171234144, Class:  1, CF:0.91553, Len: 10, Fitness_tra: 0
Rule 70: 11b151b747, Class:  1, CF:0.980615, Len: 10, Fitness_tra: 0
Rule 71: 2915f172b1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 72: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 73: 4142c17117, Class:  1, CF:0.849258, Len: 10, Fitness_tra: 0
Rule 74: 25cb1e4521, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 75: 444463b724, Class:  1, CF:0.99733, Len: 10, Fitness_tra: 0
Rule 76: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 77: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 78: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 79: 127116b724, Class:  1, CF:0.999061, Len: 10, Fitness_tra: 0
Rule 80: 417b214112, Class:  1, CF:0.902524, Len: 10, Fitness_tra: 0
Rule 81: 4112a11b17, Class:  1, CF:0.666394, Len: 10, Fitness_tra: 0
Rule 82: 211191b147, Class:  1, CF:0.96898, Len: 10, Fitness_tra: 0
Rule 83: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 84: b1b22814b4, Class:  1, CF:0.860352, Len: 10, Fitness_tra: 0
Rule 85: 427731bb77, Class:  1, CF:0.95167, Len: 10, Fitness_tra: 0
Rule 86: 111b4c2214, Class:  1, CF:0.789244, Len: 10, Fitness_tra: 0
Rule 87: 471bf61727, Class:  1, CF:0.954502, Len: 10, Fitness_tra: 0
Rule 88: b241614224, Class:  1, CF:0.998402, Len: 10, Fitness_tra: 0
Rule 89: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 90: 13a71b1151, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 91: 40023000bc, Class:  1, CF:0.717336, Len:  5, Fitness_tra: 0
Rule 92: 0011000010, Class:  0, CF:0.0508726, Len:  3, Fitness_tra: -1407
Rule 93: 41413f1114, Class:  1, CF:0.999876, Len: 10, Fitness_tra: 0
Rule 94: 29d00a7000, Class:  1, CF:  1, Len:  5, Fitness_tra: 0
Rule 95: 0561000410, Class:  1, CF:0.296355, Len:  5, Fitness_tra: 0
Rule 96: b0e040040b, Class:  1, CF:  1, Len:  5, Fitness_tra: 0
Rule 97: 000020002e, Class:  1, CF:  1, Len:  3, Fitness_tra: 0
Rule 98: 0000100000, Class:  0, CF:0.248975, Len:  1, Fitness_tra: -402
Rule 99: 000000600b, Class:  0, CF:0.4763, Len:  0, Fitness_tra: 0
Rule100: 010100707c, Class:  1, CF:0.982717, Len:  5, Fitness_tra: 0
------Current------
Miss_rate(tra)	:11.3436
------Result------
Miss_rate(tra)	:11.3436
Miss_rate(tst)	:9.85401
ARL				:7.11957

------Generation 5000------
Rule  1: 0000750000, Class:  0, CF:0.666542, Len:  2, Fitness_tra: 1419
Rule  2: 0000700000, Class:  0, CF:0.418345, Len:  1, Fitness_tra: 773
Rule  3: 0000030000, Class:  1, CF:0.780837, Len:  1, Fitness_tra: 384
Rule  4: 0c00100000, Class:  0, CF:0.351039, Len:  2, Fitness_tra: 91
Rule  5: 0000300000, Class:  0, CF:0.31581, Len:  1, Fitness_tra: 73
Rule  6: 000200b000, Class:  1, CF:0.988568, Len:  2, Fitness_tra: 82
Rule  7: 000000000c, Class:  1, CF:0.899035, Len:  1, Fitness_tra: 60
Rule  8: 000080b600, Class:  1, CF:0.865318, Len:  3, Fitness_tra: 15
Rule  9: 000000600b, Class:  0, CF:0.4763, Len:  2, Fitness_tra: 7
Rule 10: 0a00030000, Class:  1, CF:0.810525, Len:  2, Fitness_tra: 6
Rule 11: 0511000410, Class:  1, CF:0.389866, Len:  5, Fitness_tra: 4
Rule 12: 000080bb00, Class:  1, CF:0.8053, Len:  3, Fitness_tra: 2
Rule 13: 0700200020, Class:  1, CF:0.338961, Len:  3, Fitness_tra: 1
Rule 14: 0000510a76, Class:  1, CF:0.789921, Len:  5, Fitness_tra: 0
Rule 15: 4b423141b7, Class:  1, CF:0.982359, Len: 10, Fitness_tra: 0
Rule 16: 1271517174, Class:  1, CF:0.961697, Len: 10, Fitness_tra: 0
Rule 17: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 18: 17173f7271, Class:  1, CF:0.998482, Len: 10, Fitness_tra: 0
Rule 19: 2411a31721, Class:  1, CF:0.990021, Len: 10, Fitness_tra: 0
Rule 20: 11743a7127, Class:  1, CF:0.994465, Len: 10, Fitness_tra: 0
Rule 21: 44144e7b24, Class:  1, CF:0.827788, Len: 10, Fitness_tra: 0
Rule 22: 12b28a7712, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 23: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 24: 722bc327b4, Class:  1, CF:0.795922, Len: 10, Fitness_tra: 0
Rule 25: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 26: be1481bb22, Class:  1, CF:0.973031, Len: 10, Fitness_tra: 0
Rule 27: 1b121171b2, Class:  1, CF:0.632522, Len: 10, Fitness_tra: 0
Rule 28: 41b4af7772, Class:  1, CF:0.999897, Len: 10, Fitness_tra: 0
Rule 29: 7721c37721, Class:  1, CF:0.826434, Len: 10, Fitness_tra: 0
Rule 30: 7511162412, Class:  1, CF:0.999368, Len: 10, Fitness_tra: 0
Rule 31: 41111a2411, Class:  1, CF:0.997186, Len: 10, Fitness_tra: 0
Rule 32: 7247814221, Class:  1, CF:0.969578, Len: 10, Fitness_tra: 0
Rule 33: 7171c97142, Class:  1, CF:0.988947, Len: 10, Fitness_tra: 0
Rule 34: 144b9f21b7, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 35: 44711622b4, Class:  1, CF:0.99951, Len: 10, Fitness_tra: 0
Rule 36: 21773617b7, Class:  1, CF:0.985339, Len: 10, Fitness_tra: 0
Rule 37: bab5512244, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 38: 48b2ff4147, Class:  1, CF:0.998395, Len: 10, Fitness_tra: 0
Rule 39: 2c72164771, Class:  1, CF:0.999542, Len: 10, Fitness_tra: 0
Rule 40: 28bb137417, Class:  1, CF:0.985155, Len: 10, Fitness_tra: 0
Rule 41: 12bb6f71b7, Class:  1, CF:0.983887, Len: 10, Fitness_tra: 0
Rule 42: 212458722b, Class:  1, CF:0.994001, Len: 10, Fitness_tra: 0
Rule 43: 21b2c64414, Class:  1, CF:0.987631, Len: 10, Fitness_tra: 0
Rule 44: ba45194b44, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 45: b22b1f2b41, Class:  1, CF:0.999341, Len: 10, Fitness_tra: 0
Rule 46: 4b41517174, Class:  1, CF:0.994558, Len: 10, Fitness_tra: 0
Rule 47: b1174db421, Class:  1, CF:0.921165, Len: 10, Fitness_tra: 0
Rule 48: 162c12441b, Class:  1, CF:0.999971, Len: 10, Fitness_tra: 0
Rule 49: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 50: 424751124b, Class:  1, CF:0.991774, Len: 10, Fitness_tra: 0
Rule 51: 234d512441, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 52: 2722d6bbb4, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 53: 2477332272, Class:  1, CF:0.988791, Len: 10, Fitness_tra: 0
Rule 54: b2141abb21, Class:  1, CF:0.992073, Len: 10, Fitness_tra: 0
Rule 55: 1422184412, Class:  1, CF:0.835706, Len: 10, Fitness_tra: 0
Rule 56: 21b11a271b, Class:  1, CF:0.999669, Len: 10, Fitness_tra: 0
Rule 57: 21113a477b, Class:  1, CF:0.999823, Len: 10, Fitness_tra: 0
Rule 58: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 59: 7111537442, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 60: 7e478d7224, Class:  1, CF:0.99737, Len: 10, Fitness_tra: 0
Rule 61: 412b417b1b, Class:  1, CF:0.840165, Len: 10, Fitness_tra: 0
Rule 62: 1c771e2717, Class:  1, CF:0.747236, Len: 10, Fitness_tra: 0
Rule 63: 77422641b2, Class:  1, CF:0.998883, Len: 10, Fitness_tra: 0
Rule 64: 791411b774, Class:  1, CF:0.943508, Len: 10, Fitness_tra: 0
Rule 65: 2744132bb2, Class:  1, CF:0.972575, Len: 10, Fitness_tra: 0
Rule 66: 17b781b744, Class:  1, CF:0.821012, Len: 10, Fitness_tra: 0
Rule 67: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 68: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 69: 1171234144, Class:  1, CF:0.91553, Len: 10, Fitness_tra: 0
Rule 70: 11b151b747, Class:  1, CF:0.980615, Len: 10, Fitness_tra: 0
Rule 71: 2915f172b1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 72: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 73: 4142c17117, Class:  1, CF:0.849258, Len: 10, Fitness_tra: 0
Rule 74: 25cb1e4521, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 75: 444463b724, Class:  1, CF:0.99733, Len: 10, Fitness_tra: 0
Rule 76: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 77: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 78: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 79: 127116b724, Class:  1, CF:0.999061, Len: 10, Fitness_tra: 0
Rule 80: 417b214112, Class:  1, CF:0.902524, Len: 10, Fitness_tra: 0
Rule 81: 4112a11b17, Class:  1, CF:0.666394, Len: 10, Fitness_tra: 0
Rule 82: 211191b147, Class:  1, CF:0.96898, Len: 10, Fitness_tra: 0
Rule 83: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 84: b1b22814b4, Class:  1, CF:0.860352, Len: 10, Fitness_tra: 0
Rule 85: 427731bb77, Class:  1, CF:0.95167, Len: 10, Fitness_tra: 0
