------Generation 0------
Rule  1: 1741af7bb7, Class:  1, CF:0.999994, Len: 10, Fitness_tra: 0
Rule 13: 24271124b7, Class:  1, CF:0.966836, Len: 10, Fitness_tra: 0
Rule 14: 1741af7bb7, Class:  1, CF:0.999994, Len: 10, Fitness_tra: 0
Rule 15: b821867b74, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 16: 17bbca44bb, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 17: 422b182777, Class:  1, CF:0.954461, Len: 10, Fitness_tra: 0
Rule 18: 75bd612742, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 19: b144797177, Class:  0, CF:0.129164, Len: 10, Fitness_tra: 0
Rule 20: bc7b891422, Class:  1, CF:0.902885, Len: 10, Fitness_tra: 0
Rule 21: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 22: 4572234b21, Class:  1, CF:0.994027, Len: 10, Fitness_tra: 0
Rule 23: bb27212417, Class:  1, CF:0.904702, Len: 10, Fitness_tra: 0
Rule 24: 7b223ab411, Class:  1, CF:0.98275, Len: 10, Fitness_tra: 0
Rule 25: 7874c1141b, Class:  1, CF:0.851198, Len: 10, Fitness_tra: 0
Rule 26: 41471a7477, Class:  1, CF:0.999928, Len: 10, Fitness_tra: 0
Rule 27: 27b785b724, Class:  1, CF:0.949655, Len: 10, Fitness_tra: 0
Rule 28: 214bc91411, Class:  1, CF:0.277724, Len: 10, Fitness_tra: 0
Rule 29: 412478b212, Class:  1, CF:0.963728, Len: 10, Fitness_tra: 0
Rule 30: bb726f712b, Class:  1, CF:0.999997, Len: 10, Fitness_tra: 0
Rule 31: 7b74212711, Class:  1, CF:0.613978, Len: 10, Fitness_tra: 0
Rule 32: 11125ab7b4, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 33: 74b1c11114, Class:  1, CF:0.733354, Len: 10, Fitness_tra: 0
Rule 34: 2b12d3b4bb, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 35: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 36: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 37: 71b43f217b, Class:  1, CF:0.999383, Len: 10, Fitness_tra: 0
Rule 38: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 39: 2741214b11, Class:  1, CF:0.573646, Len: 10, Fitness_tra: 0
Rule 40: 414bcd1422, Class:  1, CF:0.916733, Len: 10, Fitness_tra: 0
Rule 41: 1b71ea2b41, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 42: 422b864424, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 43: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 44: 4bb4812771, Class:  1, CF:0.594725, Len: 10, Fitness_tra: 0
Rule 45: 24b21672bb, Class:  1, CF:0.999684, Len: 10, Fitness_tra: 0
Rule 46: 72bbaf24bb, Class:  1, CF:0.999727, Len: 10, Fitness_tra: 0
Rule 47: 7b71f3b41b, Class:  1, CF:0.999, Len: 10, Fitness_tra: 0
Rule 48: 17118f7741, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 49: 27141644bb, Class:  1, CF:0.998517, Len: 10, Fitness_tra: 0
Rule 50: 1772d64222, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 51: 7341164212, Class:  1, CF:0.995265, Len: 10, Fitness_tra: 0
Rule 52: 214bd121b7, Class:  1, CF:0.906286, Len: 10, Fitness_tra: 0
Rule 53: 112151bbb1, Class:  1, CF:0.45332, Len: 10, Fitness_tra: 0
Rule 54: 112bc17b74, Class:  1, CF:0.746208, Len: 10, Fitness_tra: 0
Rule 55: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 56: 4db12577b7, Class:  1, CF:0.509636, Len: 10, Fitness_tra: 0
Rule 57: 21721ab114, Class:  1, CF:0.998401, Len: 10, Fitness_tra: 0
Rule 58: 21141eb114, Class:  0, CF:0.0778061, Len: 10, Fitness_tra: 0
Rule 59: b71ba3111b, Class:  1, CF:0.771981, Len: 10, Fitness_tra: 0
Rule 60: 1375231477, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 61: 1b1b312bb2, Class:  1, CF:0.906119, Len: 10, Fitness_tra: 0
Rule 62: 71b2c12442, Class:  1, CF:0.942945, Len: 10, Fitness_tra: 0
Rule 63: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 64: 44b7817b74, Class:  1, CF:0.763593, Len: 10, Fitness_tra: 0
Rule 65: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 66: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 67: 4414c14b72, Class:  1, CF:0.805779, Len: 10, Fitness_tra: 0
Rule 68: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 69: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 70: 2d21152412, Class:  1, CF:0.944996, Len: 10, Fitness_tra: 0
Rule 71: b7b2817c4c, Class:  1, CF:0.991112, Len: 10, Fitness_tra: 0
Rule 72: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 73: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 74: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 75: 72172e4bb4, Class:  1, CF:0.402508, Len: 10, Fitness_tra: 0
Rule 76: 1111551191, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 77: b114c14111, Class:  1, CF:0.933532, Len: 10, Fitness_tra: 0
Rule 78: b217457122, Class:  1, CF:0.607994, Len: 10, Fitness_tra: 0
Rule 79: 2147112724, Class:  1, CF:0.979359, Len: 10, Fitness_tra: 0
Rule 80: 244ba14bb2, Class:  1, CF:0.999304, Len: 10, Fitness_tra: 0
Rule 81: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 82: 762519b7b2, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 83: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 84: 19471942c8, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 85: 46b1111242, Class:  1, CF:0.995946, Len: 10, Fitness_tra: 0
Rule 86: b571232458, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 87: b141511174, Class:  1, CF:0.977077, Len: 10, Fitness_tra: 0
Rule 88: 2115d64114, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 89: 72116f4777, Class:  1, CF:0.999944, Len: 10, Fitness_tra: 0
Rule 90: 17b13f7112, Class:  1, CF:0.999184, Len: 10, Fitness_tra: 0
Rule 91: edb2817cb5, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 92: bc7b891422, Class:  1, CF:0.902885, Len:  0, Fitness_tra: 0
Rule 93: 4423c11114, Class:  1, CF:0.798811, Len: 10, Fitness_tra: 0
Rule 94: 7002100000, Class:  1, CF:0.0470045, Len:  3, Fitness_tra: 0
Rule 95: 2175d11477, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 96: 0001000000, Class:  0, CF:0.0351639, Len:  1, Fitness_tra: -1262
Rule 97: 111ea38bb2, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 98: 705210d000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 99: b7bbc36014, Class:  1, CF:0.933331, Len:  9, Fitness_tra: 0
Rule100: b00b609000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
------Current------
Miss_rate(tra)	:7.55485
------Result------
Miss_rate(tra)	:7.55485
Miss_rate(tst)	:9.85401
ARL				:7.45238

------Generation 3000------
Rule  1: 0000100000, Class:  0, CF:0.229398, Len:  1, Fitness_tra: 2067
Rule  2: 0008c00000, Class:  1, CF:0.995581, Len:  2, Fitness_tra: 211
Rule  3: 0000000007, Class:  0, CF:0.455975, Len:  1, Fitness_tra: 92
Rule  4: 0000009000, Class:  1, CF:  1, Len:  1, Fitness_tra: 6
Rule  5: 1442554121, Class:  1, CF:0.891103, Len: 10, Fitness_tra: 0
Rule  6: b1b1291427, Class:  1, CF:0.993319, Len: 10, Fitness_tra: 0
Rule  7: 7142c12442, Class:  1, CF:0.976888, Len: 10, Fitness_tra: 0
Rule  8: 7340164030, Class:  1, CF:0.942607, Len:  7, Fitness_tra: 0
Rule  9: 1e21717242, Class:  1, CF:0.999217, Len: 10, Fitness_tra: 0
Rule 10: 0d00090008, Class:  0, CF:  1, Len:  3, Fitness_tra: 0
Rule 11: 40020f0070, Class:  1, CF:0.994785, Len:  4, Fitness_tra: 0
Rule 12: 700210d000, Class:  1, CF:  1, Len:  4, Fitness_tra: 0
Rule 13: 24271124b7, Class:  1, CF:0.966836, Len: 10, Fitness_tra: 0
Rule 14: 1741af7bb7, Class:  1, CF:0.999994, Len: 10, Fitness_tra: 0
Rule 15: b821867b74, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 16: 17bbca44bb, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 17: 422b182777, Class:  1, CF:0.954461, Len: 10, Fitness_tra: 0
Rule 18: 75bd612742, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 19: b144797177, Class:  0, CF:0.129164, Len: 10, Fitness_tra: 0
Rule 20: bc7b891422, Class:  1, CF:0.902885, Len: 10, Fitness_tra: 0
Rule 21: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 22: 4572234b21, Class:  1, CF:0.994027, Len: 10, Fitness_tra: 0
Rule 23: bb27212417, Class:  1, CF:0.904702, Len: 10, Fitness_tra: 0
Rule 24: 7b223ab411, Class:  1, CF:0.98275, Len: 10, Fitness_tra: 0
Rule 25: 7874c1141b, Class:  1, CF:0.851198, Len: 10, Fitness_tra: 0
Rule 26: 41471a7477, Class:  1, CF:0.999928, Len: 10, Fitness_tra: 0
Rule 27: 27b785b724, Class:  1, CF:0.949655, Len: 10, Fitness_tra: 0
Rule 28: 214bc91411, Class:  1, CF:0.277724, Len: 10, Fitness_tra: 0
Rule 29: 412478b212, Class:  1, CF:0.963728, Len: 10, Fitness_tra: 0
Rule 30: bb726f712b, Class:  1, CF:0.999997, Len: 10, Fitness_tra: 0
Rule 31: 7b74212711, Class:  1, CF:0.613978, Len: 10, Fitness_tra: 0
Rule 32: 11125ab7b4, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 33: 74b1c11114, Class:  1, CF:0.733354, Len: 10, Fitness_tra: 0
Rule 34: 2b12d3b4bb, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 35: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 36: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 37: 71b43f217b, Class:  1, CF:0.999383, Len: 10, Fitness_tra: 0
Rule 38: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 39: 2741214b11, Class:  1, CF:0.573646, Len: 10, Fitness_tra: 0
Rule 40: 414bcd1422, Class:  1, CF:0.916733, Len: 10, Fitness_tra: 0
Rule 41: 1b71ea2b41, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 42: 422b864424, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 43: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 44: 4bb4812771, Class:  1, CF:0.594725, Len: 10, Fitness_tra: 0
Rule 45: 24b21672bb, Class:  1, CF:0.999684, Len: 10, Fitness_tra: 0
Rule 46: 72bbaf24bb, Class:  1, CF:0.999727, Len: 10, Fitness_tra: 0
Rule 47: 7b71f3b41b, Class:  1, CF:0.999, Len: 10, Fitness_tra: 0
Rule 48: 17118f7741, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 49: 27141644bb, Class:  1, CF:0.998517, Len: 10, Fitness_tra: 0
Rule 50: 1772d64222, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 51: 7341164212, Class:  1, CF:0.995265, Len: 10, Fitness_tra: 0
Rule 52: 214bd121b7, Class:  1, CF:0.906286, Len: 10, Fitness_tra: 0
Rule 53: 112151bbb1, Class:  1, CF:0.45332, Len: 10, Fitness_tra: 0
Rule 54: 112bc17b74, Class:  1, CF:0.746208, Len: 10, Fitness_tra: 0
Rule 55: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 56: 4db12577b7, Class:  1, CF:0.509636, Len: 10, Fitness_tra: 0
Rule 57: 21721ab114, Class:  1, CF:0.998401, Len: 10, Fitness_tra: 0
Rule 58: 21141eb114, Class:  0, CF:0.0778061, Len: 10, Fitness_tra: 0
Rule 59: b71ba3111b, Class:  1, CF:0.771981, Len: 10, Fitness_tra: 0
Rule 60: 1375231477, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 61: 1b1b312bb2, Class:  1, CF:0.906119, Len: 10, Fitness_tra: 0
Rule 62: 71b2c12442, Class:  1, CF:0.942945, Len: 10, Fitness_tra: 0
Rule 63: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 64: 44b7817b74, Class:  1, CF:0.763593, Len: 10, Fitness_tra: 0
Rule 65: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 66: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 67: 4414c14b72, Class:  1, CF:0.805779, Len: 10, Fitness_tra: 0
Rule 68: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 69: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 70: 2d21152412, Class:  1, CF:0.944996, Len: 10, Fitness_tra: 0
Rule 71: b7b2817c4c, Class:  1, CF:0.991112, Len: 10, Fitness_tra: 0
Rule 72: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 73: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 74: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 75: 72172e4bb4, Class:  1, CF:0.402508, Len: 10, Fitness_tra: 0
Rule 76: 1111551191, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 77: b114c14111, Class:  1, CF:0.933532, Len: 10, Fitness_tra: 0
Rule 78: b217457122, Class:  1, CF:0.607994, Len: 10, Fitness_tra: 0
Rule 79: 2147112724, Class:  1, CF:0.979359, Len: 10, Fitness_tra: 0
Rule 80: 244ba14bb2, Class:  1, CF:0.999304, Len: 10, Fitness_tra: 0
Rule 81: 2721162742, Class:  1, CF:0.999595, Len: 10, Fitness_tra: 0
Rule 82: 2217364722, Class:  1, CF:0.999739, Len: 10, Fitness_tra: 0
Rule 83: 231155bb41, Class:  0, CF:0.0239246, Len: 10, Fitness_tra: 0
Rule 84: 0000400000, Class:  0, CF:0.1459, Len:  1, Fitness_tra: -1014
Rule 85: b2bb2d24b1, Class:  1, CF:0.990209, Len: 10, Fitness_tra: 0
Rule 86: 2477197211, Class:  1, CF:0.880572, Len: 10, Fitness_tra: 0
Rule 87: 767d9d7b74, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 88: 227233122b, Class:  1, CF:0.988507, Len: 10, Fitness_tra: 0
Rule 89: 451d1122b1, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 90: 41242512bb, Class:  1, CF:0.708408, Len: 10, Fitness_tra: 0
Rule 91: 72102e4024, Class:  1, CF:0.943039, Len:  8, Fitness_tra: 0
Rule 92: 00100e0144, Class:  1, CF:0.247828, Len:  5, Fitness_tra: 0
Rule 93: 0030003000, Class:  0, CF:0.012841, Len:  2, Fitness_tra: -928
Rule 94: b06bc0440b, Class:  1, CF:0.824496, Len:  7, Fitness_tra: 0
Rule 95: 0027200410, Class:  1, CF:0.614087, Len:  5, Fitness_tra: 0
Rule 96: 42b11f14bb, Class:  1, CF:0.999981, Len: 10, Fitness_tra: 0
Rule 97: 700911d042, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 98: 17b7ca747b, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 99: 0000c00000, Class:  0, CF:0.0263234, Len:  1, Fitness_tra: 0
Rule100: 0001710242, Class:  1, CF:0.921292, Len:  6, Fitness_tra: 0
------Current------
Miss_rate(tra)	:7.53223
------Result------
Miss_rate(tra)	:7.53223
Miss_rate(tst)	:9.85401
ARL				:7.34066

------Generation 4000------
Rule  1: 0000100000, Class:  0, CF:0.229398, Len:  1, Fitness_tra: 2067
Rule  2: 0008c00000, Class:  1, CF:0.995581, Len:  2, Fitness_tra: 211
Rule  3: 0000000007, Class:  0, CF:0.455975, Len:  1, Fitness_tra: 92
Rule  4: 0000009000, Class:  1, CF:  1, Len:  1, Fitness_tra: 6
Rule  5: 1442554121, Class:  1, CF:0.891103, Len: 10, Fitness_tra: 0
Rule  6: b1b1291427, Class:  1, CF:0.993319, Len: 10, Fitness_tra: 0
Rule  7: 7142c12442, Class:  1, CF:0.976888, Len: 10, Fitness_tra: 0
Rule  8: 7340164030, Class:  1, CF:0.942607, Len:  7, Fitness_tra: 0
Rule  9: 1e21717242, Class:  1, CF:0.999217, Len: 10, Fitness_tra: 0
Rule 10: 0d00090008, Class:  0, CF:  1, Len:  3, Fitness_tra: 0
Rule 11: 40020f0070, Class:  1, CF:0.994785, Len:  4, Fitness_tra: 0
Rule 12: 700210d000, Class:  1, CF:  1, Len:  4, Fitness_tra: 0
Rule 13: 24271124b7, Class:  1, CF:0.966836, Len: 10, Fitness_tra: 0
Rule 14: 1741af7bb7, Class:  1, CF:0.999994, Len: 10, Fitness_tra: 0
Rule 15: b821867b74, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 16: 17bbca44bb, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 17: 422b182777, Class:  1, CF:0.954461, Len: 10, Fitness_tra: 0
Rule 18: 75bd612742, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 19: b144797177, Class:  0, CF:0.129164, Len: 10, Fitness_tra: 0
Rule 20: bc7b891422, Class:  1, CF:0.902885, Len: 10, Fitness_tra: 0
Rule 21: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 22: 4572234b21, Class:  1, CF:0.994027, Len: 10, Fitness_tra: 0
Rule 23: bb27212417, Class:  1, CF:0.904702, Len: 10, Fitness_tra: 0
Rule 24: 7b223ab411, Class:  1, CF:0.98275, Len: 10, Fitness_tra: 0
Rule 25: 7874c1141b, Class:  1, CF:0.851198, Len: 10, Fitness_tra: 0
Rule 26: 41471a7477, Class:  1, CF:0.999928, Len: 10, Fitness_tra: 0
Rule 27: 27b785b724, Class:  1, CF:0.949655, Len: 10, Fitness_tra: 0
Rule 28: 214bc91411, Class:  1, CF:0.277724, Len: 10, Fitness_tra: 0
Rule 29: 412478b212, Class:  1, CF:0.963728, Len: 10, Fitness_tra: 0
Rule 30: bb726f712b, Class:  1, CF:0.999997, Len: 10, Fitness_tra: 0
Rule 31: 7b74212711, Class:  1, CF:0.613978, Len: 10, Fitness_tra: 0
Rule 32: 11125ab7b4, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 33: 74b1c11114, Class:  1, CF:0.733354, Len: 10, Fitness_tra: 0
Rule 34: 2b12d3b4bb, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 35: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 36: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 37: 71b43f217b, Class:  1, CF:0.999383, Len: 10, Fitness_tra: 0
Rule 38: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 39: 2741214b11, Class:  1, CF:0.573646, Len: 10, Fitness_tra: 0
Rule 40: 414bcd1422, Class:  1, CF:0.916733, Len: 10, Fitness_tra: 0
Rule 41: 1b71ea2b41, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 42: 422b864424, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 43: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 44: 4bb4812771, Class:  1, CF:0.594725, Len: 10, Fitness_tra: 0
Rule 45: 24b21672bb, Class:  1, CF:0.999684, Len: 10, Fitness_tra: 0
Rule 46: 72bbaf24bb, Class:  1, CF:0.999727, Len: 10, Fitness_tra: 0
Rule 47: 7b71f3b41b, Class:  1, CF:0.999, Len: 10, Fitness_tra: 0
Rule 48: 17118f7741, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 49: 27141644bb, Class:  1, CF:0.998517, Len: 10, Fitness_tra: 0
Rule 50: 1772d64222, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 51: 7341164212, Class:  1, CF:0.995265, Len: 10, Fitness_tra: 0
Rule 52: 214bd121b7, Class:  1, CF:0.906286, Len: 10, Fitness_tra: 0
Rule 53: 112151bbb1, Class:  1, CF:0.45332, Len: 10, Fitness_tra: 0
Rule 54: 112bc17b74, Class:  1, CF:0.746208, Len: 10, Fitness_tra: 0
Rule 55: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 56: 4db12577b7, Class:  1, CF:0.509636, Len: 10, Fitness_tra: 0
Rule 57: 21721ab114, Class:  1, CF:0.998401, Len: 10, Fitness_tra: 0
Rule 58: 21141eb114, Class:  0, CF:0.0778061, Len: 10, Fitness_tra: 0
Rule 59: b71ba3111b, Class:  1, CF:0.771981, Len: 10, Fitness_tra: 0
Rule 60: 1375231477, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 61: 1b1b312bb2, Class:  1, CF:0.906119, Len: 10, Fitness_tra: 0
Rule 62: 71b2c12442, Class:  1, CF:0.942945, Len: 10, Fitness_tra: 0
Rule 63: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 64: 44b7817b74, Class:  1, CF:0.763593, Len: 10, Fitness_tra: 0
Rule 65: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 66: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 67: 4414c14b72, Class:  1, CF:0.805779, Len: 10, Fitness_tra: 0
Rule 68: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 69: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 70: 2d21152412, Class:  1, CF:0.944996, Len: 10, Fitness_tra: 0
Rule 71: b7b2817c4c, Class:  1, CF:0.991112, Len: 10, Fitness_tra: 0
Rule 72: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 73: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 74: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 75: 72172e4bb4, Class:  1, CF:0.402508, Len: 10, Fitness_tra: 0
Rule 76: 1111551191, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 77: b114c14111, Class:  1, CF:0.933532, Len: 10, Fitness_tra: 0
Rule 78: b217457122, Class:  1, CF:0.607994, Len: 10, Fitness_tra: 0
Rule 79: 2147112724, Class:  1, CF:0.979359, Len: 10, Fitness_tra: 0
Rule 80: 244ba14bb2, Class:  1, CF:0.999304, Len: 10, Fitness_tra: 0
Rule 81: 2721162742, Class:  1, CF:0.999595, Len: 10, Fitness_tra: 0
Rule 82: 2217364722, Class:  1, CF:0.999739, Len: 10, Fitness_tra: 0
Rule 83: 231155bb41, Class:  0, CF:0.0239246, Len: 10, Fitness_tra: 0
Rule 84: 0000400000, Class:  0, CF:0.1459, Len:  1, Fitness_tra: -1014
Rule 85: b2bb2d24b1, Class:  1, CF:0.990209, Len: 10, Fitness_tra: 0
Rule 86: 2477197211, Class:  1, CF:0.880572, Len: 10, Fitness_tra: 0
Rule 87: 767d9d7b74, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 88: 227233122b, Class:  1, CF:0.988507, Len: 10, Fitness_tra: 0
Rule 89: 451d1122b1, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 90: 41242512bb, Class:  1, CF:0.708408, Len: 10, Fitness_tra: 0
Rule 91: 72102e4024, Class:  1, CF:0.943039, Len:  8, Fitness_tra: 0
Rule 92: 00100e0144, Class:  1, CF:0.247828, Len:  5, Fitness_tra: 0
Rule 93: 0030003000, Class:  0, CF:0.012841, Len:  2, Fitness_tra: -928
Rule 94: b06bc0440b, Class:  1, CF:0.824496, Len:  7, Fitness_tra: 0
Rule 95: 0027200410, Class:  1, CF:0.614087, Len:  5, Fitness_tra: 0
Rule 96: 42b11f14bb, Class:  1, CF:0.999981, Len: 10, Fitness_tra: 0
Rule 97: 700911d042, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 98: 17b7ca747b, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 99: 0000c00000, Class:  0, CF:0.0263234, Len:  1, Fitness_tra: 0
Rule100: 0001710242, Class:  1, CF:0.921292, Len:  6, Fitness_tra: 0
------Current------
Miss_rate(tra)	:7.53223
------Result------
Miss_rate(tra)	:7.53223
Miss_rate(tst)	:9.85401
ARL				:7.34066

------Generation 5000------
Rule  1: 0000100000, Class:  0, CF:0.229398, Len:  1, Fitness_tra: 2067
Rule  2: 0008c00000, Class:  1, CF:0.995581, Len:  2, Fitness_tra: 211
Rule  3: 0000000007, Class:  0, CF:0.455975, Len:  1, Fitness_tra: 92
Rule  4: 0000009000, Class:  1, CF:  1, Len:  1, Fitness_tra: 6
Rule  5: 1442554121, Class:  1, CF:0.891103, Len: 10, Fitness_tra: 0
Rule  6: b1b1291427, Class:  1, CF:0.993319, Len: 10, Fitness_tra: 0
Rule  7: 7142c12442, Class:  1, CF:0.976888, Len: 10, Fitness_tra: 0
Rule  8: 7340164030, Class:  1, CF:0.942607, Len:  7, Fitness_tra: 0
Rule  9: 1e21717242, Class:  1, CF:0.999217, Len: 10, Fitness_tra: 0
Rule 10: 0d00090008, Class:  0, CF:  1, Len:  3, Fitness_tra: 0
Rule 11: 40020f0070, Class:  1, CF:0.994785, Len:  4, Fitness_tra: 0
Rule 12: 700210d000, Class:  1, CF:  1, Len:  4, Fitness_tra: 0
Rule 13: 24271124b7, Class:  1, CF:0.966836, Len: 10, Fitness_tra: 0
Rule 14: 1741af7bb7, Class:  1, CF:0.999994, Len: 10, Fitness_tra: 0
Rule 15: b821867b74, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 16: 17bbca44bb, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 17: 422b182777, Class:  1, CF:0.954461, Len: 10, Fitness_tra: 0
Rule 18: 75bd612742, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 19: b144797177, Class:  0, CF:0.129164, Len: 10, Fitness_tra: 0
Rule 20: bc7b891422, Class:  1, CF:0.902885, Len: 10, Fitness_tra: 0
Rule 21: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 22: 4572234b21, Class:  1, CF:0.994027, Len: 10, Fitness_tra: 0
Rule 23: bb27212417, Class:  1, CF:0.904702, Len: 10, Fitness_tra: 0
Rule 24: 7b223ab411, Class:  1, CF:0.98275, Len: 10, Fitness_tra: 0
Rule 25: 7874c1141b, Class:  1, CF:0.851198, Len: 10, Fitness_tra: 0
Rule 26: 41471a7477, Class:  1, CF:0.999928, Len: 10, Fitness_tra: 0
Rule 27: 27b785b724, Class:  1, CF:0.949655, Len: 10, Fitness_tra: 0
