------Generation 0------
Rule  1: 1412d6bb42, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 23: 7bb4ff7227, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 24: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 25: 2b2bfa2717, Class:  1, CF:0.999994, Len: 10, Fitness_tra: 0
Rule 26: 774415b2b1, Class:  1, CF:0.90219, Len: 10, Fitness_tra: 0
Rule 27: 4b215f7227, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 28: 7214214b47, Class:  1, CF:0.970064, Len: 10, Fitness_tra: 0
Rule 29: 4bbb16422b, Class:  1, CF:0.999424, Len: 10, Fitness_tra: 0
Rule 30: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 31: 14271f42bb, Class:  1, CF:0.999818, Len: 10, Fitness_tra: 0
Rule 32: b747112224, Class:  1, CF:0.962667, Len: 10, Fitness_tra: 0
Rule 33: 79711db1bb, Class:  1, CF:0.757814, Len: 10, Fitness_tra: 0
Rule 34: 484b5e2172, Class:  1, CF:0.936259, Len: 10, Fitness_tra: 0
Rule 35: 1444817721, Class:  1, CF:0.914486, Len: 10, Fitness_tra: 0
Rule 36: b214512272, Class:  1, CF:0.985891, Len: 10, Fitness_tra: 0
Rule 37: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 38: 41175141b4, Class:  1, CF:0.919441, Len: 10, Fitness_tra: 0
Rule 39: 24b11e7217, Class:  1, CF:0.978929, Len: 10, Fitness_tra: 0
Rule 40: 4422832471, Class:  1, CF:0.670585, Len: 10, Fitness_tra: 0
Rule 41: 74b78ab1b2, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 42: 17b71a7271, Class:  1, CF:0.999308, Len: 10, Fitness_tra: 0
Rule 43: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 44: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 45: 2a4d594412, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 46: 12742e1777, Class:  1, CF:0.387914, Len: 10, Fitness_tra: 0
Rule 47: 2c41f177bb, Class:  1, CF:0.999739, Len: 10, Fitness_tra: 0
Rule 48: 11145a7bb2, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 49: 2442c141b2, Class:  1, CF:0.91296, Len: 10, Fitness_tra: 0
Rule 50: bb173322bb, Class:  1, CF:0.987732, Len: 10, Fitness_tra: 0
Rule 51: b4bb234147, Class:  1, CF:0.980113, Len: 10, Fitness_tra: 0
Rule 52: 11b4194742, Class:  1, CF:0.86375, Len: 10, Fitness_tra: 0
Rule 53: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 54: 24bbdd1124, Class:  1, CF:0.946822, Len: 10, Fitness_tra: 0
Rule 55: 7b715a7441, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 56: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 57: 2b771174b1, Class:  1, CF:0.934295, Len: 10, Fitness_tra: 0
Rule 58: 282b1d7222, Class:  1, CF:0.987068, Len: 10, Fitness_tra: 0
Rule 59: 44b186712b, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 60: 217b892444, Class:  1, CF:0.992047, Len: 10, Fitness_tra: 0
Rule 61: b11261447b, Class:  1, CF:0.977447, Len: 10, Fitness_tra: 0
Rule 62: 7b47162141, Class:  1, CF:0.99772, Len: 10, Fitness_tra: 0
Rule 63: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 64: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 65: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 66: 7175557411, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 67: 4c24637b12, Class:  1, CF:0.998193, Len: 10, Fitness_tra: 0
Rule 68: 24476171b4, Class:  1, CF:0.989499, Len: 10, Fitness_tra: 0
Rule 69: 14224cb14b, Class:  1, CF:0.940843, Len: 10, Fitness_tra: 0
Rule 70: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 71: 4142222412, Class:  1, CF:0.968587, Len: 10, Fitness_tra: 0
Rule 72: b71421b27b, Class:  1, CF:0.90969, Len: 10, Fitness_tra: 0
Rule 73: 7142554b27, Class:  1, CF:0.950654, Len: 10, Fitness_tra: 0
Rule 74: 424b112412, Class:  1, CF:0.986626, Len: 10, Fitness_tra: 0
Rule 75: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 76: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 77: 18751a12b2, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 78: 7121e31172, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 79: 2212134217, Class:  1, CF:0.991268, Len: 10, Fitness_tra: 0
Rule 80: 28b2c52244, Class:  1, CF:0.950712, Len: 10, Fitness_tra: 0
Rule 81: 2c2731772b, Class:  1, CF:0.976511, Len: 10, Fitness_tra: 0
Rule 82: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 83: 742b212b2b, Class:  1, CF:0.968148, Len: 10, Fitness_tra: 0
Rule 84: 27223fb774, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 85: 27771144b2, Class:  1, CF:0.94504, Len: 10, Fitness_tra: 0
Rule 86: 4214afb117, Class:  1, CF:0.968871, Len: 10, Fitness_tra: 0
Rule 87: 4212ea4117, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 88: 2174137214, Class:  1, CF:0.99325, Len: 10, Fitness_tra: 0
Rule 89: 727ba617bb, Class:  1, CF:0.995376, Len: 10, Fitness_tra: 0
Rule 90: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 91: 74b1837b2b, Class:  1, CF:0.763476, Len: 10, Fitness_tra: 0
Rule 92: 7187167447, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 93: 0001000000, Class:  0, CF:0.0385378, Len:  1, Fitness_tra: -700
Rule 94: 400050040b, Class:  1, CF:0.886113, Len:  0, Fitness_tra: 0
Rule 95: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 96: 1244664717, Class:  1, CF:0.996939, Len: 10, Fitness_tra: 0
Rule 97: 74240a7141, Class:  1, CF:0.998154, Len:  9, Fitness_tra: 0
Rule 98: 4110004107, Class:  1, CF:0.823841, Len:  6, Fitness_tra: 0
Rule 99: 24478671bb, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule100: 7421567141, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
------Current------
Miss_rate(tra)	:6.09591
------Result------
Miss_rate(tra)	:6.09591
Miss_rate(tst)	:10.4015
ARL				:8.04545

------Generation 2000------
Rule  1: 040a001000, Class:  0, CF:0.280471, Len:  3, Fitness_tra: 386
Rule  2: 0000040000, Class:  0, CF:0.117163, Len:  1, Fitness_tra: -525
Rule  3: 20400001b0, Class:  1, CF:0.893324, Len:  4, Fitness_tra: 2
Rule  4: 000b110000, Class:  1, CF:0.173694, Len:  3, Fitness_tra: 4
Rule  5: 400050040b, Class:  1, CF:0.886113, Len:  4, Fitness_tra: 1
Rule  6: 74413111b4, Class:  1, CF:0.959768, Len: 10, Fitness_tra: 1
Rule  7: 7821311b4b, Class:  1, CF:0.987149, Len: 10, Fitness_tra: 0
Rule  8: 7831311b4b, Class:  1, CF:0.901415, Len: 10, Fitness_tra: 0
Rule  9: 21b1d11741, Class:  1, CF:0.983919, Len: 10, Fitness_tra: 0
Rule 10: 71211a7442, Class:  1, CF:0.999997, Len: 10, Fitness_tra: 0
Rule 11: 7171724b41, Class:  1, CF:0.854235, Len: 10, Fitness_tra: 0
Rule 12: 4111824187, Class:  1, CF:0.999792, Len: 10, Fitness_tra: 0
Rule 13: b7b1257413, Class:  1, CF:0.944976, Len: 10, Fitness_tra: 0
Rule 14: 41425244a1, Class:  1, CF:0.906433, Len: 10, Fitness_tra: 0
Rule 15: 121411b147, Class:  1, CF:0.826554, Len: 10, Fitness_tra: 0
Rule 16: b2b129741b, Class:  1, CF:0.947925, Len: 10, Fitness_tra: 0
Rule 17: 1121f37111, Class:  1, CF:0.891686, Len: 10, Fitness_tra: 0
Rule 18: 122b214b74, Class:  1, CF:0.959863, Len: 10, Fitness_tra: 0
Rule 19: 1412d6bb42, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 20: 7211a6b247, Class:  1, CF:0.999847, Len: 10, Fitness_tra: 0
Rule 21: 227151bbb7, Class:  1, CF:0.872493, Len: 10, Fitness_tra: 0
Rule 22: 772b8a412b, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 23: 7bb4ff7227, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 24: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 25: 2b2bfa2717, Class:  1, CF:0.999994, Len: 10, Fitness_tra: 0
Rule 26: 774415b2b1, Class:  1, CF:0.90219, Len: 10, Fitness_tra: 0
Rule 27: 4b215f7227, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 28: 7214214b47, Class:  1, CF:0.970064, Len: 10, Fitness_tra: 0
Rule 29: 4bbb16422b, Class:  1, CF:0.999424, Len: 10, Fitness_tra: 0
Rule 30: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 31: 14271f42bb, Class:  1, CF:0.999818, Len: 10, Fitness_tra: 0
Rule 32: b747112224, Class:  1, CF:0.962667, Len: 10, Fitness_tra: 0
Rule 33: 79711db1bb, Class:  1, CF:0.757814, Len: 10, Fitness_tra: 0
Rule 34: 484b5e2172, Class:  1, CF:0.936259, Len: 10, Fitness_tra: 0
Rule 35: 1444817721, Class:  1, CF:0.914486, Len: 10, Fitness_tra: 0
Rule 36: b214512272, Class:  1, CF:0.985891, Len: 10, Fitness_tra: 0
Rule 37: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 38: 41175141b4, Class:  1, CF:0.919441, Len: 10, Fitness_tra: 0
Rule 39: 24b11e7217, Class:  1, CF:0.978929, Len: 10, Fitness_tra: 0
Rule 40: 4422832471, Class:  1, CF:0.670585, Len: 10, Fitness_tra: 0
Rule 41: 74b78ab1b2, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 42: 17b71a7271, Class:  1, CF:0.999308, Len: 10, Fitness_tra: 0
Rule 43: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 44: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 45: 2a4d594412, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 46: 12742e1777, Class:  1, CF:0.387914, Len: 10, Fitness_tra: 0
Rule 47: 2c41f177bb, Class:  1, CF:0.999739, Len: 10, Fitness_tra: 0
Rule 48: 11145a7bb2, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 49: 2442c141b2, Class:  1, CF:0.91296, Len: 10, Fitness_tra: 0
Rule 50: bb173322bb, Class:  1, CF:0.987732, Len: 10, Fitness_tra: 0
Rule 51: b4bb234147, Class:  1, CF:0.980113, Len: 10, Fitness_tra: 0
Rule 52: 11b4194742, Class:  1, CF:0.86375, Len: 10, Fitness_tra: 0
Rule 53: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 54: 24bbdd1124, Class:  1, CF:0.946822, Len: 10, Fitness_tra: 0
Rule 55: 7b715a7441, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 56: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 57: 2b771174b1, Class:  1, CF:0.934295, Len: 10, Fitness_tra: 0
Rule 58: 282b1d7222, Class:  1, CF:0.987068, Len: 10, Fitness_tra: 0
Rule 59: 44b186712b, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 60: 217b892444, Class:  1, CF:0.992047, Len: 10, Fitness_tra: 0
Rule 61: b11261447b, Class:  1, CF:0.977447, Len: 10, Fitness_tra: 0
Rule 62: 7b47162141, Class:  1, CF:0.99772, Len: 10, Fitness_tra: 0
Rule 63: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 64: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 65: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 66: 7175557411, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 67: 4c24637b12, Class:  1, CF:0.998193, Len: 10, Fitness_tra: 0
Rule 68: 24476171b4, Class:  1, CF:0.989499, Len: 10, Fitness_tra: 0
Rule 69: 14224cb14b, Class:  1, CF:0.940843, Len: 10, Fitness_tra: 0
Rule 70: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 71: 4142222412, Class:  1, CF:0.968587, Len: 10, Fitness_tra: 0
Rule 72: b71421b27b, Class:  1, CF:0.90969, Len: 10, Fitness_tra: 0
Rule 73: 7142554b27, Class:  1, CF:0.950654, Len: 10, Fitness_tra: 0
Rule 74: 424b112412, Class:  1, CF:0.986626, Len: 10, Fitness_tra: 0
Rule 75: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 76: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 77: 18751a12b2, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 78: 7121e31172, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 79: 2212134217, Class:  1, CF:0.991268, Len: 10, Fitness_tra: 0
Rule 80: 28b2c52244, Class:  1, CF:0.950712, Len: 10, Fitness_tra: 0
Rule 81: 7774a1424b, Class:  1, CF:0.999049, Len: 10, Fitness_tra: 0
Rule 82: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 83: 2442c87b27, Class:  1, CF:0.975326, Len: 10, Fitness_tra: 0
Rule 84: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 85: 182831b24b, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 86: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 87: 4142ea4121, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 88: 7311313247, Class:  1, CF:0.961636, Len: 10, Fitness_tra: 0
Rule 89: 23d7824a65, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 90: 2427367172, Class:  1, CF:0.99975, Len: 10, Fitness_tra: 0
Rule 91: 1121f36441, Class:  1, CF:0.996743, Len: 10, Fitness_tra: 0
Rule 92: 204c1e01b3, Class:  1, CF:  1, Len:  8, Fitness_tra: 0
Rule 93: 12711d4b43, Class:  1, CF:0.888968, Len: 10, Fitness_tra: 0
Rule 94: 101206b040, Class:  1, CF:0.95368, Len:  6, Fitness_tra: 0
Rule 95: 1f309c0402, Class:  1, CF:  1, Len:  7, Fitness_tra: 0
Rule 96: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 97: 7430310100, Class:  1, CF:0.3902, Len:  6, Fitness_tra: 0
Rule 98: 770a804000, Class:  1, CF:0.764532, Len:  5, Fitness_tra: 0
Rule 99: 0000006000, Class:  0, CF:0.00844557, Len:  1, Fitness_tra: -250
Rule100: 000a001000, Class:  0, CF:0.132333, Len:  2, Fitness_tra: 397
------Current------
Miss_rate(tra)	:5.75662
------Result------
Miss_rate(tra)	:5.75662
Miss_rate(tst)	:10.219
ARL				:7.72727

------Generation 3000------
Rule  1: 0000100000, Class:  0, CF:0.244456, Len:  1, Fitness_tra: 1237
Rule  2: 040a001000, Class:  0, CF:0.280471, Len:  3, Fitness_tra: 60
Rule  3: 400050040b, Class:  1, CF:0.886113, Len:  4, Fitness_tra: 1
Rule  4: 11b4110600, Class:  1, CF:0.168639, Len:  7, Fitness_tra: 0
Rule  5: 000b110000, Class:  1, CF:0.173694, Len:  3, Fitness_tra: 0
Rule  6: 74413111b4, Class:  1, CF:0.959768, Len: 10, Fitness_tra: 0
Rule  7: 7821311b4b, Class:  1, CF:0.987149, Len: 10, Fitness_tra: 0
Rule  8: 7831311b4b, Class:  1, CF:0.901415, Len: 10, Fitness_tra: 0
Rule  9: 21b1d11741, Class:  1, CF:0.983919, Len: 10, Fitness_tra: 0
Rule 10: 71211a7442, Class:  1, CF:0.999997, Len: 10, Fitness_tra: 0
Rule 11: 7171724b41, Class:  1, CF:0.854235, Len: 10, Fitness_tra: 0
Rule 12: 4111824187, Class:  1, CF:0.999792, Len: 10, Fitness_tra: 0
Rule 13: b7b1257413, Class:  1, CF:0.944976, Len: 10, Fitness_tra: 0
Rule 14: 41425244a1, Class:  1, CF:0.906433, Len: 10, Fitness_tra: 0
Rule 15: 121411b147, Class:  1, CF:0.826554, Len: 10, Fitness_tra: 0
Rule 16: b2b129741b, Class:  1, CF:0.947925, Len: 10, Fitness_tra: 0
Rule 17: 1121f37111, Class:  1, CF:0.891686, Len: 10, Fitness_tra: 0
Rule 18: 122b214b74, Class:  1, CF:0.959863, Len: 10, Fitness_tra: 0
Rule 19: 1412d6bb42, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 20: 7211a6b247, Class:  1, CF:0.999847, Len: 10, Fitness_tra: 0
Rule 21: 227151bbb7, Class:  1, CF:0.872493, Len: 10, Fitness_tra: 0
Rule 22: 772b8a412b, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 23: 7bb4ff7227, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 24: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 25: 2b2bfa2717, Class:  1, CF:0.999994, Len: 10, Fitness_tra: 0
Rule 26: 774415b2b1, Class:  1, CF:0.90219, Len: 10, Fitness_tra: 0
Rule 27: 4b215f7227, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 28: 7214214b47, Class:  1, CF:0.970064, Len: 10, Fitness_tra: 0
Rule 29: 4bbb16422b, Class:  1, CF:0.999424, Len: 10, Fitness_tra: 0
Rule 30: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 31: 14271f42bb, Class:  1, CF:0.999818, Len: 10, Fitness_tra: 0
Rule 32: b747112224, Class:  1, CF:0.962667, Len: 10, Fitness_tra: 0
Rule 33: 79711db1bb, Class:  1, CF:0.757814, Len: 10, Fitness_tra: 0
Rule 34: 484b5e2172, Class:  1, CF:0.936259, Len: 10, Fitness_tra: 0
Rule 35: 1444817721, Class:  1, CF:0.914486, Len: 10, Fitness_tra: 0
Rule 36: b214512272, Class:  1, CF:0.985891, Len: 10, Fitness_tra: 0
Rule 37: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 38: 41175141b4, Class:  1, CF:0.919441, Len: 10, Fitness_tra: 0
Rule 39: 24b11e7217, Class:  1, CF:0.978929, Len: 10, Fitness_tra: 0
Rule 40: 4422832471, Class:  1, CF:0.670585, Len: 10, Fitness_tra: 0
Rule 41: 74b78ab1b2, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 42: 17b71a7271, Class:  1, CF:0.999308, Len: 10, Fitness_tra: 0
Rule 43: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 44: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 45: 2a4d594412, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 46: 12742e1777, Class:  1, CF:0.387914, Len: 10, Fitness_tra: 0
Rule 47: 2c41f177bb, Class:  1, CF:0.999739, Len: 10, Fitness_tra: 0
Rule 48: 11145a7bb2, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 49: 2442c141b2, Class:  1, CF:0.91296, Len: 10, Fitness_tra: 0
Rule 50: bb173322bb, Class:  1, CF:0.987732, Len: 10, Fitness_tra: 0
Rule 51: b4bb234147, Class:  1, CF:0.980113, Len: 10, Fitness_tra: 0
Rule 52: 11b4194742, Class:  1, CF:0.86375, Len: 10, Fitness_tra: 0
Rule 53: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 54: 24bbdd1124, Class:  1, CF:0.946822, Len: 10, Fitness_tra: 0
Rule 55: 7b715a7441, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 56: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 57: 2b771174b1, Class:  1, CF:0.934295, Len: 10, Fitness_tra: 0
Rule 58: 282b1d7222, Class:  1, CF:0.987068, Len: 10, Fitness_tra: 0
Rule 59: 44b186712b, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 60: 217b892444, Class:  1, CF:0.992047, Len: 10, Fitness_tra: 0
Rule 61: b11261447b, Class:  1, CF:0.977447, Len: 10, Fitness_tra: 0
Rule 62: 7b47162141, Class:  1, CF:0.99772, Len: 10, Fitness_tra: 0
Rule 63: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 64: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 65: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 66: 7175557411, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 67: 4c24637b12, Class:  1, CF:0.998193, Len: 10, Fitness_tra: 0
Rule 68: 24476171b4, Class:  1, CF:0.989499, Len: 10, Fitness_tra: 0
Rule 69: 14224cb14b, Class:  1, CF:0.940843, Len: 10, Fitness_tra: 0
Rule 70: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 71: 4142222412, Class:  1, CF:0.968587, Len: 10, Fitness_tra: 0
Rule 72: b71421b27b, Class:  1, CF:0.90969, Len: 10, Fitness_tra: 0
Rule 73: 7142554b27, Class:  1, CF:0.950654, Len: 10, Fitness_tra: 0
Rule 74: 424b112412, Class:  1, CF:0.986626, Len: 10, Fitness_tra: 0
Rule 75: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 76: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 77: 18751a12b2, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 78: 7121e31172, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 79: 2212134217, Class:  1, CF:0.991268, Len: 10, Fitness_tra: 0
Rule 80: 28b2c52244, Class:  1, CF:0.950712, Len: 10, Fitness_tra: 0
Rule 81: 12b1391427, Class:  1, CF:0.26937, Len: 10, Fitness_tra: 0
Rule 82: b11c6ab422, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 83: 72785f127b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 84: 2244414717, Class:  1, CF:0.975624, Len: 10, Fitness_tra: 0
Rule 85: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 86: 72478f424b, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 87: 2227a31421, Class:  1, CF:0.998993, Len: 10, Fitness_tra: 0
Rule 88: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 89: b2415f7412, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 90: 11bb611271, Class:  1, CF:0.828336, Len: 10, Fitness_tra: 0
Rule 91: 000a000000, Class:  0, CF:0.130323, Len:  1, Fitness_tra: -1292
Rule 92: 400050006b, Class:  1, CF:0.0991311, Len:  4, Fitness_tra: 0
Rule 93: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 94: 81be214742, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 95: bd2b234167, Class:  1, CF:0.996147, Len: 10, Fitness_tra: 0
Rule 96: 1214debb72, Class:  1, CF:0.928143, Len: 10, Fitness_tra: 0
Rule 97: 9201100242, Class:  1, CF:  1, Len:  7, Fitness_tra: 0
Rule 98: 4d40e520b5, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 99: 074495b2b0, Class:  1, CF:0.916237, Len:  8, Fitness_tra: 3
Rule100: 03165022ad, Class:  1, CF:  1, Len:  8, Fitness_tra: 0
------Current------
Miss_rate(tra)	:5.64352
------Result------
Miss_rate(tra)	:5.64352
Miss_rate(tst)	:10.0365
ARL				:7.88506

------Generation 4000------
Rule  1: 0000100000, Class:  0, CF:0.244456, Len:  1, Fitness_tra: 1237
Rule  2: 040a001000, Class:  0, CF:0.280471, Len:  3, Fitness_tra: 60
Rule  3: 400050040b, Class:  1, CF:0.886113, Len:  4, Fitness_tra: 1
Rule  4: 11b4110600, Class:  1, CF:0.168639, Len:  7, Fitness_tra: 0
Rule  5: 000b110000, Class:  1, CF:0.173694, Len:  3, Fitness_tra: 0
Rule  6: 74413111b4, Class:  1, CF:0.959768, Len: 10, Fitness_tra: 0
Rule  7: 7821311b4b, Class:  1, CF:0.987149, Len: 10, Fitness_tra: 0
Rule  8: 7831311b4b, Class:  1, CF:0.901415, Len: 10, Fitness_tra: 0
Rule  9: 21b1d11741, Class:  1, CF:0.983919, Len: 10, Fitness_tra: 0
Rule 10: 71211a7442, Class:  1, CF:0.999997, Len: 10, Fitness_tra: 0
Rule 11: 7171724b41, Class:  1, CF:0.854235, Len: 10, Fitness_tra: 0
Rule 12: 4111824187, Class:  1, CF:0.999792, Len: 10, Fitness_tra: 0
Rule 13: b7b1257413, Class:  1, CF:0.944976, Len: 10, Fitness_tra: 0
Rule 14: 41425244a1, Class:  1, CF:0.906433, Len: 10, Fitness_tra: 0
Rule 15: 121411b147, Class:  1, CF:0.826554, Len: 10, Fitness_tra: 0
Rule 16: b2b129741b, Class:  1, CF:0.947925, Len: 10, Fitness_tra: 0
Rule 17: 1121f37111, Class:  1, CF:0.891686, Len: 10, Fitness_tra: 0
Rule 18: 122b214b74, Class:  1, CF:0.959863, Len: 10, Fitness_tra: 0
Rule 19: 1412d6bb42, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 20: 7211a6b247, Class:  1, CF:0.999847, Len: 10, Fitness_tra: 0
Rule 21: 227151bbb7, Class:  1, CF:0.872493, Len: 10, Fitness_tra: 0
Rule 22: 772b8a412b, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 23: 7bb4ff7227, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 24: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 25: 2b2bfa2717, Class:  1, CF:0.999994, Len: 10, Fitness_tra: 0
Rule 26: 774415b2b1, Class:  1, CF:0.90219, Len: 10, Fitness_tra: 0
Rule 27: 4b215f7227, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 28: 7214214b47, Class:  1, CF:0.970064, Len: 10, Fitness_tra: 0
Rule 29: 4bbb16422b, Class:  1, CF:0.999424, Len: 10, Fitness_tra: 0
Rule 30: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 31: 14271f42bb, Class:  1, CF:0.999818, Len: 10, Fitness_tra: 0
Rule 32: b747112224, Class:  1, CF:0.962667, Len: 10, Fitness_tra: 0
Rule 33: 79711db1bb, Class:  1, CF:0.757814, Len: 10, Fitness_tra: 0
Rule 34: 484b5e2172, Class:  1, CF:0.936259, Len: 10, Fitness_tra: 0
Rule 35: 1444817721, Class:  1, CF:0.914486, Len: 10, Fitness_tra: 0
Rule 36: b214512272, Class:  1, CF:0.985891, Len: 10, Fitness_tra: 0
Rule 37: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
