------Generation 0------
Rule  1: f123, Class:  2, CF:0.135824, Len:  4, Fitness_tra: 0
Rule 66: 1321, Class:  2, CF:0.282545, Len:  4, Fitness_tra: 0
Rule 67: 0040, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 68: 4000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 69: 0002, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 70: 0000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 71: 0000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 72: 3030, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 73: 5602, Class:  2, CF:0.172083, Len:  3, Fitness_tra: 0
Rule 74: 4045, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 75: 0000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 76: 0005, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 77: 11f2, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 78: 1262, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 79: 1151, Class:  2, CF:0.319607, Len:  4, Fitness_tra: 0
Rule 80: 4000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 81: 1211, Class:  0, CF:0.176824, Len:  4, Fitness_tra: 0
Rule 82: 0055, Class:  2, CF:0.294289, Len:  0, Fitness_tra: 0
Rule 83: 0400, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 84: 0000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 85: 1112, Class:  2, CF:0.176259, Len:  4, Fitness_tra: 2
Rule 86: 3111, Class:  1, CF:0.235622, Len:  4, Fitness_tra: 0
Rule 87: 1141, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 88: 66f3, Class:  1, CF:0.880006, Len:  4, Fitness_tra: 7
Rule 89: 1144, Class:  2, CF:0.316209, Len:  4, Fitness_tra: 4
Rule 90: 2002, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 91: 5500, Class:  0, CF:0.353963, Len:  2, Fitness_tra: -10
Rule 92: 3614, Class:  2, CF:0.24648, Len:  0, Fitness_tra: 0
Rule 93: 2de2, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 94: 0009, Class:  2, CF:0.00323069, Len:  1, Fitness_tra: -2
Rule 95: 9121, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 96: 2000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 97: 0514, Class:  0, CF:0.422691, Len:  3, Fitness_tra: -1
Rule 98: 1216, Class:  0, CF:0.462737, Len:  4, Fitness_tra: 0
Rule 99: 1140, Class:  2, CF:0.114928, Len:  3, Fitness_tra: 0
Rule100: 85ec, Class:  1, CF:0.375851, Len:  4, Fitness_tra: 2
------Current------
Miss_rate(tra)	:22.0779
------Result------
Miss_rate(tra)	:22.0779
Miss_rate(tst)	:24.8
ARL				:3.30769

------Generation 3000------
Rule  1: 0206, Class:  0, CF:0.576491, Len:  2, Fitness_tra: 23
Rule  2: 0620, Class:  2, CF:0.47668, Len:  2, Fitness_tra: 23
Rule  3: 0055, Class:  2, CF:0.294289, Len:  2, Fitness_tra: 18
Rule  4: 6220, Class:  2, CF:0.393316, Len:  3, Fitness_tra: 16
Rule  5: 6602, Class:  2, CF:0.86047, Len:  3, Fitness_tra: 15
Rule  6: 0655, Class:  2, CF:  1, Len:  3, Fitness_tra: 13
Rule  7: a070, Class:  2, CF:0.330478, Len:  2, Fitness_tra: 13
Rule  8: 311b, Class:  1, CF:0.472661, Len:  4, Fitness_tra: 12
Rule  9: 2416, Class:  0, CF:0.865001, Len:  4, Fitness_tra: 6
Rule 10: 2211, Class:  0, CF:0.733881, Len:  4, Fitness_tra: 8
Rule 11: 1142, Class:  2, CF:0.532496, Len:  4, Fitness_tra: 4
Rule 12: b455, Class:  2, CF:  1, Len:  4, Fitness_tra: 10
Rule 13: 0260, Class:  0, CF:0.464291, Len:  2, Fitness_tra: 8
Rule 14: 1124, Class:  2, CF:0.563158, Len:  4, Fitness_tra: 3
Rule 15: 66f3, Class:  1, CF:0.880006, Len:  4, Fitness_tra: 7
Rule 16: 13e1, Class:  2, CF:0.816425, Len:  4, Fitness_tra: 3
Rule 17: 9521, Class:  0, CF:0.743081, Len:  4, Fitness_tra: 5
Rule 18: 4003, Class:  0, CF:0.244237, Len:  2, Fitness_tra: 5
Rule 19: 111b, Class:  1, CF:0.3037, Len:  4, Fitness_tra: 6
Rule 20: 0530, Class:  0, CF:0.514859, Len:  2, Fitness_tra: 8
Rule 21: 8511, Class:  0, CF:0.856292, Len:  4, Fitness_tra: 7
Rule 22: 1144, Class:  2, CF:0.316209, Len:  4, Fitness_tra: 5
Rule 23: 44b4, Class:  1, CF:0.143778, Len:  4, Fitness_tra: 3
Rule 24: 5030, Class:  0, CF:0.505014, Len:  2, Fitness_tra: -3
Rule 25: 5931, Class:  0, CF:  1, Len:  4, Fitness_tra: 2
Rule 26: 1236, Class:  0, CF:0.596128, Len:  4, Fitness_tra: 2
Rule 27: 1513, Class:  0, CF:0.828137, Len:  4, Fitness_tra: 2
Rule 28: 0006, Class:  0, CF:0.14655, Len:  1, Fitness_tra: -2
Rule 29: 85ec, Class:  1, CF:0.375851, Len:  4, Fitness_tra: 3
Rule 30: 1311, Class:  1, CF:0.2065, Len:  4, Fitness_tra: 3
Rule 31: 1112, Class:  2, CF:0.176259, Len:  4, Fitness_tra: 2
Rule 32: 6331, Class:  1, CF:0.494446, Len:  4, Fitness_tra: 2
Rule 33: b165, Class:  2, CF:0.354625, Len:  4, Fitness_tra: 2
Rule 34: 3505, Class:  2, CF:0.112087, Len:  3, Fitness_tra: 1
Rule 35: 2112, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 36: f123, Class:  2, CF:0.135824, Len:  4, Fitness_tra: 0
Rule 37: a111, Class:  1, CF:0.244196, Len:  4, Fitness_tra: 0
Rule 38: 12c1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 39: 6000, Class:  2, CF:0.0974936, Len:  1, Fitness_tra: 0
Rule 40: 5000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 41: 2121, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 42: 0000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 43: 0550, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 44: 2211, Class:  0, CF:0.733881, Len:  4, Fitness_tra: 0
Rule 45: 1111, Class:  1, CF:0.110551, Len:  4, Fitness_tra: 0
Rule 46: 0666, Class:  1, CF:0.132894, Len:  3, Fitness_tra: 0
Rule 47: 1221, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 48: 712b, Class:  2, CF:0.0685153, Len:  4, Fitness_tra: 0
Rule 49: 0000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 50: 1143, Class:  1, CF:0.0645066, Len:  4, Fitness_tra: 0
Rule 51: 1151, Class:  2, CF:0.319607, Len:  4, Fitness_tra: 0
Rule 52: 6311, Class:  1, CF:0.279525, Len:  4, Fitness_tra: 0
Rule 53: 0363, Class:  1, CF:0.196491, Len:  3, Fitness_tra: 0
Rule 54: 4004, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 55: 0000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 56: 3117, Class:  1, CF:0.234999, Len:  4, Fitness_tra: 0
Rule 57: 5000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 58: 351e, Class:  1, CF:0.16733, Len:  4, Fitness_tra: 0
Rule 59: 3611, Class:  1, CF:0.249596, Len:  4, Fitness_tra: 0
Rule 60: 121b, Class:  0, CF:0.0782193, Len:  4, Fitness_tra: 0
Rule 61: 0030, Class:  0, CF:0.00198346, Len:  1, Fitness_tra: 0
Rule 62: 0520, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 63: 1111, Class:  1, CF:0.110551, Len:  4, Fitness_tra: 0
Rule 64: 0006, Class:  0, CF:0.14655, Len:  1, Fitness_tra: 0
Rule 65: 1711, Class:  1, CF:0.159376, Len:  4, Fitness_tra: 0
Rule 66: 1321, Class:  2, CF:0.282545, Len:  4, Fitness_tra: 0
Rule 67: 0040, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 68: 4000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 69: 0002, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 70: 0000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 71: 0000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 72: 3030, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 73: 5602, Class:  2, CF:0.172083, Len:  3, Fitness_tra: 0
Rule 74: 4045, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 75: 0000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 76: 0005, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 77: 11f2, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 78: 1262, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 79: 1151, Class:  2, CF:0.319607, Len:  4, Fitness_tra: 0
Rule 80: 4000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 81: 02d0, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 82: 0000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 83: 1111, Class:  1, CF:0.110551, Len:  0, Fitness_tra: 0
Rule 84: 5003, Class:  0, CF:0.599383, Len:  2, Fitness_tra: 25
Rule 85: 8111, Class:  0, CF:0.0231681, Len:  4, Fitness_tra: 0
Rule 86: 11eb, Class:  2, CF:0.829163, Len:  4, Fitness_tra: 8
Rule 87: 0220, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 88: 7020, Class:  2, CF:0.0204064, Len:  2, Fitness_tra: 0
Rule 89: 3505, Class:  2, CF:0.112087, Len:  0, Fitness_tra: 0
Rule 90: 5505, Class:  1, CF:0.151267, Len:  3, Fitness_tra: 0
Rule 91: 0030, Class:  0, CF:0.00198346, Len:  0, Fitness_tra: 0
Rule 92: 151e, Class:  1, CF:0.110229, Len:  4, Fitness_tra: 2
Rule 93: 9d43, Class:  0, CF:  1, Len:  4, Fitness_tra: 2
Rule 94: 5500, Class:  0, CF:0.353963, Len:  2, Fitness_tra: -10
Rule 95: 0645, Class:  2, CF:0.81028, Len:  3, Fitness_tra: 15
Rule 96: 3519, Class:  1, CF:0.0950254, Len:  4, Fitness_tra: 0
Rule 97: 2636, Class:  0, CF:0.562597, Len:  4, Fitness_tra: 2
Rule 98: 66f3, Class:  1, CF:0.880006, Len:  0, Fitness_tra: 0
Rule 99: 9521, Class:  0, CF:0.743081, Len:  0, Fitness_tra: 0
Rule100: 0d50, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
------Current------
Miss_rate(tra)	:21.2121
------Result------
Miss_rate(tra)	:21.2121
Miss_rate(tst)	:20.8
ARL				:3.35821

------Generation 4000------
Rule  1: 0206, Class:  0, CF:0.576491, Len:  2, Fitness_tra: 23
Rule  2: 0620, Class:  2, CF:0.47668, Len:  2, Fitness_tra: 23
Rule  3: 0055, Class:  2, CF:0.294289, Len:  2, Fitness_tra: 18
Rule  4: 6220, Class:  2, CF:0.393316, Len:  3, Fitness_tra: 16
Rule  5: 6602, Class:  2, CF:0.86047, Len:  3, Fitness_tra: 15
Rule  6: 0655, Class:  2, CF:  1, Len:  3, Fitness_tra: 13
Rule  7: a070, Class:  2, CF:0.330478, Len:  2, Fitness_tra: 13
Rule  8: 311b, Class:  1, CF:0.472661, Len:  4, Fitness_tra: 12
Rule  9: 2416, Class:  0, CF:0.865001, Len:  4, Fitness_tra: 6
Rule 10: 2211, Class:  0, CF:0.733881, Len:  4, Fitness_tra: 8
Rule 11: 1142, Class:  2, CF:0.532496, Len:  4, Fitness_tra: 4
Rule 12: b455, Class:  2, CF:  1, Len:  4, Fitness_tra: 10
Rule 13: 0260, Class:  0, CF:0.464291, Len:  2, Fitness_tra: 8
Rule 14: 1124, Class:  2, CF:0.563158, Len:  4, Fitness_tra: 3
Rule 15: 66f3, Class:  1, CF:0.880006, Len:  4, Fitness_tra: 7
Rule 16: 13e1, Class:  2, CF:0.816425, Len:  4, Fitness_tra: 3
Rule 17: 9521, Class:  0, CF:0.743081, Len:  4, Fitness_tra: 5
Rule 18: 4003, Class:  0, CF:0.244237, Len:  2, Fitness_tra: 5
Rule 19: 111b, Class:  1, CF:0.3037, Len:  4, Fitness_tra: 6
Rule 20: 0530, Class:  0, CF:0.514859, Len:  2, Fitness_tra: 8
Rule 21: 8511, Class:  0, CF:0.856292, Len:  4, Fitness_tra: 7
Rule 22: 1144, Class:  2, CF:0.316209, Len:  4, Fitness_tra: 5
Rule 23: 44b4, Class:  1, CF:0.143778, Len:  4, Fitness_tra: 3
Rule 24: 5030, Class:  0, CF:0.505014, Len:  2, Fitness_tra: -3
Rule 25: 5931, Class:  0, CF:  1, Len:  4, Fitness_tra: 2
Rule 26: 1236, Class:  0, CF:0.596128, Len:  4, Fitness_tra: 2
Rule 27: 1513, Class:  0, CF:0.828137, Len:  4, Fitness_tra: 2
Rule 28: 0006, Class:  0, CF:0.14655, Len:  1, Fitness_tra: -2
Rule 29: 85ec, Class:  1, CF:0.375851, Len:  4, Fitness_tra: 3
Rule 30: 1311, Class:  1, CF:0.2065, Len:  4, Fitness_tra: 3
Rule 31: 1112, Class:  2, CF:0.176259, Len:  4, Fitness_tra: 2
Rule 32: 6331, Class:  1, CF:0.494446, Len:  4, Fitness_tra: 2
Rule 33: b165, Class:  2, CF:0.354625, Len:  4, Fitness_tra: 2
Rule 34: 3505, Class:  2, CF:0.112087, Len:  3, Fitness_tra: 1
Rule 35: 2112, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 36: f123, Class:  2, CF:0.135824, Len:  4, Fitness_tra: 0
Rule 37: a111, Class:  1, CF:0.244196, Len:  4, Fitness_tra: 0
Rule 38: 12c1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 39: 6000, Class:  2, CF:0.0974936, Len:  1, Fitness_tra: 0
Rule 40: 5000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 41: 2121, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 42: 0000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 43: 0550, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 44: 2211, Class:  0, CF:0.733881, Len:  4, Fitness_tra: 0
Rule 45: 1111, Class:  1, CF:0.110551, Len:  4, Fitness_tra: 0
Rule 46: 0666, Class:  1, CF:0.132894, Len:  3, Fitness_tra: 0
Rule 47: 1221, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 48: 712b, Class:  2, CF:0.0685153, Len:  4, Fitness_tra: 0
Rule 49: 0000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 50: 1143, Class:  1, CF:0.0645066, Len:  4, Fitness_tra: 0
Rule 51: 1151, Class:  2, CF:0.319607, Len:  4, Fitness_tra: 0
Rule 52: 6311, Class:  1, CF:0.279525, Len:  4, Fitness_tra: 0
Rule 53: 0363, Class:  1, CF:0.196491, Len:  3, Fitness_tra: 0
Rule 54: 4004, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 55: 0000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 56: 3117, Class:  1, CF:0.234999, Len:  4, Fitness_tra: 0
Rule 57: 5000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 58: 351e, Class:  1, CF:0.16733, Len:  4, Fitness_tra: 0
Rule 59: 3611, Class:  1, CF:0.249596, Len:  4, Fitness_tra: 0
Rule 60: 121b, Class:  0, CF:0.0782193, Len:  4, Fitness_tra: 0
Rule 61: 0030, Class:  0, CF:0.00198346, Len:  1, Fitness_tra: 0
Rule 62: 0520, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 63: 1111, Class:  1, CF:0.110551, Len:  4, Fitness_tra: 0
Rule 64: 0006, Class:  0, CF:0.14655, Len:  1, Fitness_tra: 0
Rule 65: 1711, Class:  1, CF:0.159376, Len:  4, Fitness_tra: 0
Rule 66: 1321, Class:  2, CF:0.282545, Len:  4, Fitness_tra: 0
Rule 67: 0040, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 68: 4000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 69: 0002, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 70: 0000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 71: 0000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 72: 3030, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 73: 5602, Class:  2, CF:0.172083, Len:  3, Fitness_tra: 0
Rule 74: 4045, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 75: 0000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 76: 0005, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 77: 11f2, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 78: 1262, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 79: 1151, Class:  2, CF:0.319607, Len:  4, Fitness_tra: 0
Rule 80: 4000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 81: 02d0, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 82: 0000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 83: 1111, Class:  1, CF:0.110551, Len:  0, Fitness_tra: 0
Rule 84: 5003, Class:  0, CF:0.599383, Len:  2, Fitness_tra: 25
Rule 85: 8111, Class:  0, CF:0.0231681, Len:  4, Fitness_tra: 0
Rule 86: 11eb, Class:  2, CF:0.829163, Len:  4, Fitness_tra: 8
Rule 87: 0220, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 88: 7020, Class:  2, CF:0.0204064, Len:  2, Fitness_tra: 0
Rule 89: 3505, Class:  2, CF:0.112087, Len:  0, Fitness_tra: 0
Rule 90: 5505, Class:  1, CF:0.151267, Len:  3, Fitness_tra: 0
Rule 91: 0030, Class:  0, CF:0.00198346, Len:  0, Fitness_tra: 0
Rule 92: 151e, Class:  1, CF:0.110229, Len:  4, Fitness_tra: 2
Rule 93: 9d43, Class:  0, CF:  1, Len:  4, Fitness_tra: 2
Rule 94: 5500, Class:  0, CF:0.353963, Len:  2, Fitness_tra: -10
Rule 95: 0645, Class:  2, CF:0.81028, Len:  3, Fitness_tra: 15
Rule 96: 3519, Class:  1, CF:0.0950254, Len:  4, Fitness_tra: 0
Rule 97: 2636, Class:  0, CF:0.562597, Len:  4, Fitness_tra: 2
Rule 98: 66f3, Class:  1, CF:0.880006, Len:  0, Fitness_tra: 0
Rule 99: 9521, Class:  0, CF:0.743081, Len:  0, Fitness_tra: 0
Rule100: 0d50, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
------Current------
Miss_rate(tra)	:21.2121
------Result------
Miss_rate(tra)	:21.2121
Miss_rate(tst)	:20.8
ARL				:3.35821

------Generation 5000------
Rule  1: 0206, Class:  0, CF:0.576491, Len:  2, Fitness_tra: 23
Rule  2: 0620, Class:  2, CF:0.47668, Len:  2, Fitness_tra: 23
Rule  3: 0055, Class:  2, CF:0.294289, Len:  2, Fitness_tra: 18
Rule  4: 6220, Class:  2, CF:0.393316, Len:  3, Fitness_tra: 16
Rule  5: 6602, Class:  2, CF:0.86047, Len:  3, Fitness_tra: 15
Rule  6: 0655, Class:  2, CF:  1, Len:  3, Fitness_tra: 13
Rule  7: a070, Class:  2, CF:0.330478, Len:  2, Fitness_tra: 13
Rule  8: 311b, Class:  1, CF:0.472661, Len:  4, Fitness_tra: 12
Rule  9: 2416, Class:  0, CF:0.865001, Len:  4, Fitness_tra: 6
Rule 10: 2211, Class:  0, CF:0.733881, Len:  4, Fitness_tra: 8
Rule 11: 1142, Class:  2, CF:0.532496, Len:  4, Fitness_tra: 4
Rule 12: b455, Class:  2, CF:  1, Len:  4, Fitness_tra: 10
Rule 13: 0260, Class:  0, CF:0.464291, Len:  2, Fitness_tra: 8
Rule 14: 1124, Class:  2, CF:0.563158, Len:  4, Fitness_tra: 3
Rule 15: 66f3, Class:  1, CF:0.880006, Len:  4, Fitness_tra: 7
Rule 16: 13e1, Class:  2, CF:0.816425, Len:  4, Fitness_tra: 3
Rule 17: 9521, Class:  0, CF:0.743081, Len:  4, Fitness_tra: 5
Rule 18: 4003, Class:  0, CF:0.244237, Len:  2, Fitness_tra: 5
Rule 19: 111b, Class:  1, CF:0.3037, Len:  4, Fitness_tra: 6
Rule 20: 0530, Class:  0, CF:0.514859, Len:  2, Fitness_tra: 8
Rule 21: 8511, Class:  0, CF:0.856292, Len:  4, Fitness_tra: 7
Rule 22: 1144, Class:  2, CF:0.316209, Len:  4, Fitness_tra: 5
Rule 23: 44b4, Class:  1, CF:0.143778, Len:  4, Fitness_tra: 3
Rule 24: 5030, Class:  0, CF:0.505014, Len:  2, Fitness_tra: -3
Rule 25: 5931, Class:  0, CF:  1, Len:  4, Fitness_tra: 2
Rule 26: 1236, Class:  0, CF:0.596128, Len:  4, Fitness_tra: 2
Rule 27: 1513, Class:  0, CF:0.828137, Len:  4, Fitness_tra: 2
Rule 28: 0006, Class:  0, CF:0.14655, Len:  1, Fitness_tra: -2
Rule 29: 85ec, Class:  1, CF:0.375851, Len:  4, Fitness_tra: 3
Rule 30: 1311, Class:  1, CF:0.2065, Len:  4, Fitness_tra: 3
Rule 31: 1112, Class:  2, CF:0.176259, Len:  4, Fitness_tra: 2
Rule 32: 6331, Class:  1, CF:0.494446, Len:  4, Fitness_tra: 2
Rule 33: b165, Class:  2, CF:0.354625, Len:  4, Fitness_tra: 2
Rule 34: 3505, Class:  2, CF:0.112087, Len:  3, Fitness_tra: 1
Rule 35: 2112, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 36: f123, Class:  2, CF:0.135824, Len:  4, Fitness_tra: 0
Rule 37: a111, Class:  1, CF:0.244196, Len:  4, Fitness_tra: 0
Rule 38: 12c1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 39: 6000, Class:  2, CF:0.0974936, Len:  1, Fitness_tra: 0
Rule 40: 5000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 41: 2121, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 42: 0000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 43: 0550, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 44: 2211, Class:  0, CF:0.733881, Len:  4, Fitness_tra: 0
Rule 45: 1111, Class:  1, CF:0.110551, Len:  4, Fitness_tra: 0
Rule 46: 0666, Class:  1, CF:0.132894, Len:  3, Fitness_tra: 0
Rule 47: 1221, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 48: 712b, Class:  2, CF:0.0685153, Len:  4, Fitness_tra: 0
Rule 49: 0000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 50: 1143, Class:  1, CF:0.0645066, Len:  4, Fitness_tra: 0
Rule 51: 1151, Class:  2, CF:0.319607, Len:  4, Fitness_tra: 0
Rule 52: 6311, Class:  1, CF:0.279525, Len:  4, Fitness_tra: 0
Rule 53: 0363, Class:  1, CF:0.196491, Len:  3, Fitness_tra: 0
Rule 54: 4004, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 55: 0000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 56: 3117, Class:  1, CF:0.234999, Len:  4, Fitness_tra: 0
Rule 57: 5000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 58: 351e, Class:  1, CF:0.16733, Len:  4, Fitness_tra: 0
Rule 59: 3611, Class:  1, CF:0.249596, Len:  4, Fitness_tra: 0
Rule 60: 121b, Class:  0, CF:0.0782193, Len:  4, Fitness_tra: 0
Rule 61: 0030, Class:  0, CF:0.00198346, Len:  1, Fitness_tra: 0
Rule 62: 0520, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 63: 1111, Class:  1, CF:0.110551, Len:  4, Fitness_tra: 0
Rule 64: 0006, Class:  0, CF:0.14655, Len:  1, Fitness_tra: 0
Rule 65: 1711, Class:  1, CF:0.159376, Len:  4, Fitness_tra: 0
Rule 66: 1321, Class:  2, CF:0.282545, Len:  4, Fitness_tra: 0
Rule 67: 0040, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 68: 4000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 69: 0002, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 70: 0000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 71: 0000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 72: 3030, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 73: 5602, Class:  2, CF:0.172083, Len:  3, Fitness_tra: 0
Rule 74: 4045, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 75: 0000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 76: 0005, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 77: 11f2, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 78: 1262, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 79: 1151, Class:  2, CF:0.319607, Len:  4, Fitness_tra: 0
Rule 80: 4000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 81: 02d0, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 82: 0000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 83: 1111, Class:  1, CF:0.110551, Len:  0, Fitness_tra: 0
Rule 84: 5003, Class:  0, CF:0.599383, Len:  2, Fitness_tra: 25
Rule 85: 8111, Class:  0, CF:0.0231681, Len:  4, Fitness_tra: 0
Rule 86: 11eb, Class:  2, CF:0.829163, Len:  4, Fitness_tra: 8
Rule 87: 0220, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 88: 7020, Class:  2, CF:0.0204064, Len:  2, Fitness_tra: 0
Rule 89: 3505, Class:  2, CF:0.112087, Len:  0, Fitness_tra: 0
Rule 90: 5505, Class:  1, CF:0.151267, Len:  3, Fitness_tra: 0
Rule 91: 0030, Class:  0, CF:0.00198346, Len:  0, Fitness_tra: 0
Rule 92: 151e, Class:  1, CF:0.110229, Len:  4, Fitness_tra: 2
Rule 93: 9d43, Class:  0, CF:  1, Len:  4, Fitness_tra: 2
Rule 94: 5500, Class:  0, CF:0.353963, Len:  2, Fitness_tra: -10
Rule 95: 0645, Class:  2, CF:0.81028, Len:  3, Fitness_tra: 15
Rule 96: 3519, Class:  1, CF:0.0950254, Len:  4, Fitness_tra: 0
Rule 97: 2636, Class:  0, CF:0.562597, Len:  4, Fitness_tra: 2
Rule 98: 66f3, Class:  1, CF:0.880006, Len:  0, Fitness_tra: 0
Rule 99: 9521, Class:  0, CF:0.743081, Len:  0, Fitness_tra: 0
Rule100: 0d50, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
------Current------
Miss_rate(tra)	:21.2121
------Result------
Miss_rate(tra)	:21.2121
Miss_rate(tst)	:20.8
ARL				:3.35821

------Generation 5000------
Rule  1: 0206, Class:  0, CF:0.576491, Len:  2, Fitness_tra: 23
