------Generation 0------
Rule  1: fd71745559ed2, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 14: 6131010301581, Class:  0, CF:0.996698, Len: 10, Fitness_tra: 0
Rule 15: a311211311181, Class:  0, CF:0.999743, Len: 13, Fitness_tra: 0
Rule 16: 0203001121501, Class:  0, CF:0.974349, Len:  8, Fitness_tra: 0
Rule 17: f13d0d0b08001, Class:  0, CF:  1, Len:  8, Fitness_tra: 0
Rule 18: 613d32511d921, Class:  1, CF:0.991902, Len: 13, Fitness_tra: 0
Rule 19: 8c11011015010, Class:  1, CF:  1, Len:  9, Fitness_tra: 0
Rule 20: f60101191c001, Class:  1, CF:0.790468, Len:  9, Fitness_tra: 0
Rule 21: 070500c000205, Class:  0, CF:0.941013, Len:  5, Fitness_tra: 0
Rule 22: 3618116118221, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 23: 1315223121122, Class:  0, CF:0.984392, Len: 13, Fitness_tra: 0
Rule 24: 117011011c113, Class:  1, CF:  1, Len: 11, Fitness_tra: 0
Rule 25: 1135c1d023713, Class:  0, CF:  1, Len: 12, Fitness_tra: 0
Rule 26: aaa1112111881, Class:  0, CF:0.906889, Len: 13, Fitness_tra: 0
Rule 27: 4c01011170001, Class:  1, CF:  1, Len:  8, Fitness_tra: 0
Rule 28: 000d0050a000d, Class:  0, CF:  1, Len:  4, Fitness_tra: 0
Rule 29: f1f7030b0c851, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 30: 00000e00e1002, Class:  1, CF:  1, Len:  4, Fitness_tra: 0
Rule 31: b1317111e1111, Class:  1, CF:  1, Len: 13, Fitness_tra: 0
Rule 32: 4111111115e11, Class:  1, CF:  1, Len: 13, Fitness_tra: 0
Rule 33: a3f118912d811, Class:  1, CF:0.862518, Len: 13, Fitness_tra: 0
Rule 34: 6000561050810, Class:  0, CF:  1, Len:  7, Fitness_tra: 0
Rule 35: 5810510830121, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 36: 4111411115511, Class:  1, CF:  1, Len: 13, Fitness_tra: 0
Rule 37: 22f5551151110, Class:  0, CF:  1, Len: 12, Fitness_tra: 0
Rule 38: 52111119881d1, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 39: b21418d91e121, Class:  1, CF:  1, Len: 13, Fitness_tra: 0
Rule 40: 11f253311c851, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 41: 2214561351813, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 42: 7da8111125d21, Class:  1, CF:  1, Len: 13, Fitness_tra: 0
Rule 43: 2564516121851, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 44: 2521533d55111, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 45: b1f5312145151, Class:  1, CF:  1, Len: 13, Fitness_tra: 0
Rule 46: f6a113191c211, Class:  1, CF:0.666784, Len: 13, Fitness_tra: 0
Rule 47: 1a35912139283, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 48: 1eb38c5519972, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 49: 45f8185529183, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 50: 113d9c1153211, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 51: 613c35511d911, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 52: f941518113112, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 53: 427a741531115, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 54: b2b3d311c1531, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 55: 551111ee38121, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 56: 221e88d119151, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 57: a1115d511811a, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 58: 131595392112a, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 59: 714112153e311, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 60: af6213e95c216, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 61: f13d911d11185, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 62: f3b5ee14211e1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 63: 1d38585511581, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 64: 2c23721115e12, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 65: 31199c5151521, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 66: b1b3519cd1959, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 67: 1211313211115, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 68: b539218381511, Class:  1, CF:  1, Len: 13, Fitness_tra: 0
Rule 69: 1e11d5d125111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 70: 112518931132c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 71: 33b18211a31c5, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 72: 63b841396558c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 73: 217112d1e1118, Class:  1, CF:  1, Len: 13, Fitness_tra: 0
Rule 74: f6a215195d51e, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 75: 631ce5121e515, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 76: 0000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 77: 69712231533d2, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 78: 2445415165128, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 79: 1115291e12151, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 80: b1b1451899198, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 81: 3311513311211, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 82: 03000900b00ca, Class:  0, CF:  1, Len:  5, Fitness_tra: 0
Rule 83: bd1bdaa818515, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 84: 69431299a1572, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 85: 1bb18d12315cc, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 86: 11622111d2483, Class:  0, CF:0.501134, Len: 13, Fitness_tra: 0
Rule 87: 11f1c9e153755, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 88: 61ad431ed2181, Class:  1, CF:  1, Len: 13, Fitness_tra: 0
Rule 89: 16a2dae525851, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 90: 631175e9931c1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 91: 30000010b0000, Class:  0, CF:0.884282, Len:  3, Fitness_tra: 169
Rule 92: 6f3161e651511, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 93: 11b18c55a9511, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 94: 12f253d91c151, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 95: 024d131d1e381, Class:  1, CF:  1, Len: 12, Fitness_tra: 0
Rule 96: 02000007a0005, Class:  1, CF:0.395294, Len:  4, Fitness_tra: 0
Rule 97: b8147809190a0, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 98: 1c305021b0705, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 99: 1aa513113c271, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule100: f1f512158e311, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
------Current------
Miss_rate(tra)	:13.2099
------Result------
Miss_rate(tra)	:13.2099
Miss_rate(tst)	:13.1313
ARL				:9.55

------Generation 4000------
Rule  1: 30000010b0000, Class:  0, CF:0.884282, Len:  3, Fitness_tra: 133
Rule  2: 0200000000005, Class:  1, CF:0.136244, Len:  2, Fitness_tra: 15
Rule  3: 0200000700005, Class:  0, CF:0.535701, Len:  3, Fitness_tra: 18
Rule  4: 0c0d000070000, Class:  0, CF:0.929535, Len:  3, Fitness_tra: 27
Rule  5: 0000400500000, Class:  1, CF:0.295014, Len:  2, Fitness_tra: 0
Rule  6: 0800400309000, Class:  0, CF:0.998433, Len:  4, Fitness_tra: 0
Rule  7: f1f512158e311, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule  8: 21a21191112c3, Class:  1, CF:0.877539, Len: 13, Fitness_tra: 0
Rule  9: 5810110830121, Class:  0, CF:0.990057, Len: 10, Fitness_tra: 0
Rule 10: 0c00511030000, Class:  0, CF:0.995425, Len:  5, Fitness_tra: 0
Rule 11: 03000e0001002, Class:  1, CF:0.100218, Len:  4, Fitness_tra: 0
Rule 12: 1211161351213, Class:  1, CF:0.999846, Len: 13, Fitness_tra: 0
Rule 13: 031114d12d713, Class:  1, CF:0.884133, Len: 12, Fitness_tra: 0
Rule 14: 6131010301581, Class:  0, CF:0.996698, Len: 10, Fitness_tra: 0
Rule 15: a311211311181, Class:  0, CF:0.999743, Len: 13, Fitness_tra: 0
Rule 16: 0203001121501, Class:  0, CF:0.974349, Len:  8, Fitness_tra: 0
Rule 17: f13d0d0b08001, Class:  0, CF:  1, Len:  8, Fitness_tra: 0
Rule 18: 613d32511d921, Class:  1, CF:0.991902, Len: 13, Fitness_tra: 0
Rule 19: 8c11011015010, Class:  1, CF:  1, Len:  9, Fitness_tra: 0
Rule 20: f60101191c001, Class:  1, CF:0.790468, Len:  9, Fitness_tra: 0
Rule 21: 070500c000205, Class:  0, CF:0.941013, Len:  5, Fitness_tra: 0
Rule 22: 3618116118221, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 23: 1315223121122, Class:  0, CF:0.984392, Len: 13, Fitness_tra: 0
Rule 24: 117011011c113, Class:  1, CF:  1, Len: 11, Fitness_tra: 0
Rule 25: 1135c1d023713, Class:  0, CF:  1, Len: 12, Fitness_tra: 0
Rule 26: aaa1112111881, Class:  0, CF:0.906889, Len: 13, Fitness_tra: 0
Rule 27: 4c01011170001, Class:  1, CF:  1, Len:  8, Fitness_tra: 0
Rule 28: 000d0050a000d, Class:  0, CF:  1, Len:  4, Fitness_tra: 0
Rule 29: f1f7030b0c851, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 30: 00000e00e1002, Class:  1, CF:  1, Len:  4, Fitness_tra: 0
Rule 31: b1317111e1111, Class:  1, CF:  1, Len: 13, Fitness_tra: 0
Rule 32: 4111111115e11, Class:  1, CF:  1, Len: 13, Fitness_tra: 0
Rule 33: a3f118912d811, Class:  1, CF:0.862518, Len: 13, Fitness_tra: 0
Rule 34: 6000561050810, Class:  0, CF:  1, Len:  7, Fitness_tra: 0
Rule 35: 5810510830121, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 36: 4111411115511, Class:  1, CF:  1, Len: 13, Fitness_tra: 0
Rule 37: 22f5551151110, Class:  0, CF:  1, Len: 12, Fitness_tra: 0
Rule 38: 52111119881d1, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 39: b21418d91e121, Class:  1, CF:  1, Len: 13, Fitness_tra: 0
Rule 40: 11f253311c851, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 41: 2214561351813, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 42: 7da8111125d21, Class:  1, CF:  1, Len: 13, Fitness_tra: 0
Rule 43: 2564516121851, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 44: 2521533d55111, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 45: b1f5312145151, Class:  1, CF:  1, Len: 13, Fitness_tra: 0
Rule 46: f6a113191c211, Class:  1, CF:0.666784, Len: 13, Fitness_tra: 0
Rule 47: 1a35912139283, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 48: 1eb38c5519972, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 49: 45f8185529183, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 50: 113d9c1153211, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 51: 613c35511d911, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 52: f941518113112, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 53: 427a741531115, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 54: b2b3d311c1531, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 55: 551111ee38121, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 56: 221e88d119151, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 57: a1115d511811a, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 58: 131595392112a, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 59: 714112153e311, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 60: af6213e95c216, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 61: f13d911d11185, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 62: f3b5ee14211e1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 63: 1d38585511581, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 64: 2c23721115e12, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 65: 31199c5151521, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 66: b1b3519cd1959, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 67: 1211313211115, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 68: b539218381511, Class:  1, CF:  1, Len: 13, Fitness_tra: 0
Rule 69: 1e11d5d125111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 70: 112518931132c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 71: 33b18211a31c5, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 72: 63b841396558c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 73: 217112d1e1118, Class:  1, CF:  1, Len: 13, Fitness_tra: 0
Rule 74: f6a215195d51e, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 75: 631ce5121e515, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 76: 0000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 77: 69712231533d2, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 78: 2445415165128, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 79: 1115291e12151, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 80: b1b1451899198, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 81: 1b22261ed1148, Class:  1, CF:  1, Len: 13, Fitness_tra: 0
Rule 82: 39b1223165d22, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 83: 1321c11961184, Class:  1, CF:  1, Len: 13, Fitness_tra: 0
Rule 84: 1d12231542181, Class:  1, CF:  1, Len: 13, Fitness_tra: 0
Rule 85: 11618131c5851, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 86: aaf52119357d1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 87: f3fb831341d23, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 88: 1165c1e151111, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 89: 6131863512153, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 90: a3652e33dc823, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 91: 070500c000205, Class:  0, CF:0.941013, Len:  0, Fitness_tra: 0
Rule 92: f941518163112, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 93: a51111ee38121, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 94: 556221ee38123, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 95: 0818400d09001, Class:  1, CF:0.669748, Len:  7, Fitness_tra: 0
Rule 96: 25a4516e22881, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 97: bbf2312115155, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 98: 0600001900001, Class:  1, CF:0.932162, Len:  4, Fitness_tra: 0
Rule 99: 0000400000000, Class:  0, CF:0.32434, Len:  1, Fitness_tra: -163
Rule100: 613d32511d921, Class:  1, CF:0.991902, Len:  0, Fitness_tra: 0
------Current------
Miss_rate(tra)	:5.67901
------Result------
Miss_rate(tra)	:5.67901
Miss_rate(tst)	:8.08081
ARL				:9.83333

------Generation 5000------
Rule  1: 30000010b0000, Class:  0, CF:0.884282, Len:  3, Fitness_tra: 133
Rule  2: 0200000000005, Class:  1, CF:0.136244, Len:  2, Fitness_tra: 15
Rule  3: 0200000700005, Class:  0, CF:0.535701, Len:  3, Fitness_tra: 18
Rule  4: 0c0d000070000, Class:  0, CF:0.929535, Len:  3, Fitness_tra: 27
Rule  5: 0000400500000, Class:  1, CF:0.295014, Len:  2, Fitness_tra: 0
Rule  6: 0800400309000, Class:  0, CF:0.998433, Len:  4, Fitness_tra: 0
Rule  7: f1f512158e311, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule  8: 21a21191112c3, Class:  1, CF:0.877539, Len: 13, Fitness_tra: 0
Rule  9: 5810110830121, Class:  0, CF:0.990057, Len: 10, Fitness_tra: 0
Rule 10: 0c00511030000, Class:  0, CF:0.995425, Len:  5, Fitness_tra: 0
Rule 11: 03000e0001002, Class:  1, CF:0.100218, Len:  4, Fitness_tra: 0
Rule 12: 1211161351213, Class:  1, CF:0.999846, Len: 13, Fitness_tra: 0
Rule 13: 031114d12d713, Class:  1, CF:0.884133, Len: 12, Fitness_tra: 0
Rule 14: 6131010301581, Class:  0, CF:0.996698, Len: 10, Fitness_tra: 0
Rule 15: a311211311181, Class:  0, CF:0.999743, Len: 13, Fitness_tra: 0
Rule 16: 0203001121501, Class:  0, CF:0.974349, Len:  8, Fitness_tra: 0
Rule 17: f13d0d0b08001, Class:  0, CF:  1, Len:  8, Fitness_tra: 0
Rule 18: 613d32511d921, Class:  1, CF:0.991902, Len: 13, Fitness_tra: 0
Rule 19: 8c11011015010, Class:  1, CF:  1, Len:  9, Fitness_tra: 0
Rule 20: f60101191c001, Class:  1, CF:0.790468, Len:  9, Fitness_tra: 0
Rule 21: 070500c000205, Class:  0, CF:0.941013, Len:  5, Fitness_tra: 0
Rule 22: 3618116118221, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 23: 1315223121122, Class:  0, CF:0.984392, Len: 13, Fitness_tra: 0
Rule 24: 117011011c113, Class:  1, CF:  1, Len: 11, Fitness_tra: 0
Rule 25: 1135c1d023713, Class:  0, CF:  1, Len: 12, Fitness_tra: 0
Rule 26: aaa1112111881, Class:  0, CF:0.906889, Len: 13, Fitness_tra: 0
Rule 27: 4c01011170001, Class:  1, CF:  1, Len:  8, Fitness_tra: 0
Rule 28: 000d0050a000d, Class:  0, CF:  1, Len:  4, Fitness_tra: 0
Rule 29: f1f7030b0c851, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 30: 00000e00e1002, Class:  1, CF:  1, Len:  4, Fitness_tra: 0
Rule 31: b1317111e1111, Class:  1, CF:  1, Len: 13, Fitness_tra: 0
Rule 32: 4111111115e11, Class:  1, CF:  1, Len: 13, Fitness_tra: 0
Rule 33: a3f118912d811, Class:  1, CF:0.862518, Len: 13, Fitness_tra: 0
Rule 34: 6000561050810, Class:  0, CF:  1, Len:  7, Fitness_tra: 0
Rule 35: 5810510830121, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 36: 4111411115511, Class:  1, CF:  1, Len: 13, Fitness_tra: 0
Rule 37: 22f5551151110, Class:  0, CF:  1, Len: 12, Fitness_tra: 0
Rule 38: 52111119881d1, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 39: b21418d91e121, Class:  1, CF:  1, Len: 13, Fitness_tra: 0
Rule 40: 11f253311c851, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 41: 2214561351813, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 42: 7da8111125d21, Class:  1, CF:  1, Len: 13, Fitness_tra: 0
Rule 43: 2564516121851, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 44: 2521533d55111, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 45: b1f5312145151, Class:  1, CF:  1, Len: 13, Fitness_tra: 0
Rule 46: f6a113191c211, Class:  1, CF:0.666784, Len: 13, Fitness_tra: 0
Rule 47: 1a35912139283, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 48: 1eb38c5519972, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 49: 45f8185529183, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 50: 113d9c1153211, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 51: 613c35511d911, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 52: f941518113112, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 53: 427a741531115, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 54: b2b3d311c1531, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 55: 551111ee38121, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 56: 221e88d119151, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 57: a1115d511811a, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 58: 131595392112a, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 59: 714112153e311, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 60: af6213e95c216, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 61: f13d911d11185, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 62: f3b5ee14211e1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 63: 1d38585511581, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 64: 2c23721115e12, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 65: 31199c5151521, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 66: b1b3519cd1959, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 67: 1211313211115, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 68: b539218381511, Class:  1, CF:  1, Len: 13, Fitness_tra: 0
Rule 69: 1e11d5d125111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 70: 112518931132c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 71: 33b18211a31c5, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 72: 63b841396558c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 73: 217112d1e1118, Class:  1, CF:  1, Len: 13, Fitness_tra: 0
Rule 74: f6a215195d51e, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 75: 631ce5121e515, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 76: 0000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 77: 69712231533d2, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 78: 2445415165128, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 79: 1115291e12151, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 80: b1b1451899198, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 81: 1b22261ed1148, Class:  1, CF:  1, Len: 13, Fitness_tra: 0
Rule 82: 39b1223165d22, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 83: 1321c11961184, Class:  1, CF:  1, Len: 13, Fitness_tra: 0
Rule 84: 1d12231542181, Class:  1, CF:  1, Len: 13, Fitness_tra: 0
Rule 85: 11618131c5851, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 86: aaf52119357d1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 87: f3fb831341d23, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 88: 1165c1e151111, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 89: 6131863512153, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 90: a3652e33dc823, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 91: 070500c000205, Class:  0, CF:0.941013, Len:  0, Fitness_tra: 0
Rule 92: f941518163112, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 93: a51111ee38121, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 94: 556221ee38123, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 95: 0818400d09001, Class:  1, CF:0.669748, Len:  7, Fitness_tra: 0
Rule 96: 25a4516e22881, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 97: bbf2312115155, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 98: 0600001900001, Class:  1, CF:0.932162, Len:  4, Fitness_tra: 0
Rule 99: 0000400000000, Class:  0, CF:0.32434, Len:  1, Fitness_tra: -163
Rule100: 613d32511d921, Class:  1, CF:0.991902, Len:  0, Fitness_tra: 0
------Current------
Miss_rate(tra)	:5.67901
------Result------
Miss_rate(tra)	:5.67901
Miss_rate(tst)	:8.08081
ARL				:9.83333

------Generation 5000------
Rule  1: 30000010b0000, Class:  0, CF:0.884282, Len:  3, Fitness_tra: 133
Rule  2: 0200000000005, Class:  1, CF:0.136244, Len:  2, Fitness_tra: 15
Rule  3: 0200000700005, Class:  0, CF:0.535701, Len:  3, Fitness_tra: 18
Rule  4: 0c0d000070000, Class:  0, CF:0.929535, Len:  3, Fitness_tra: 27
Rule  5: 0000400500000, Class:  1, CF:0.295014, Len:  2, Fitness_tra: 0
Rule  6: 0800400309000, Class:  0, CF:0.998433, Len:  4, Fitness_tra: 0
Rule  7: f1f512158e311, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule  8: 21a21191112c3, Class:  1, CF:0.877539, Len: 13, Fitness_tra: 0
Rule  9: 5810110830121, Class:  0, CF:0.990057, Len: 10, Fitness_tra: 0
Rule 10: 0c00511030000, Class:  0, CF:0.995425, Len:  5, Fitness_tra: 0
Rule 11: 03000e0001002, Class:  1, CF:0.100218, Len:  4, Fitness_tra: 0
Rule 12: 1211161351213, Class:  1, CF:0.999846, Len: 13, Fitness_tra: 0
Rule 13: 031114d12d713, Class:  1, CF:0.884133, Len: 12, Fitness_tra: 0
Rule 14: 6131010301581, Class:  0, CF:0.996698, Len: 10, Fitness_tra: 0
Rule 15: a311211311181, Class:  0, CF:0.999743, Len: 13, Fitness_tra: 0
Rule 16: 0203001121501, Class:  0, CF:0.974349, Len:  8, Fitness_tra: 0
Rule 17: f13d0d0b08001, Class:  0, CF:  1, Len:  8, Fitness_tra: 0
Rule 18: 613d32511d921, Class:  1, CF:0.991902, Len: 13, Fitness_tra: 0
Rule 19: 8c11011015010, Class:  1, CF:  1, Len:  9, Fitness_tra: 0
Rule 20: f60101191c001, Class:  1, CF:0.790468, Len:  9, Fitness_tra: 0
Rule 21: 070500c000205, Class:  0, CF:0.941013, Len:  5, Fitness_tra: 0
Rule 22: 3618116118221, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 23: 1315223121122, Class:  0, CF:0.984392, Len: 13, Fitness_tra: 0
Rule 24: 117011011c113, Class:  1, CF:  1, Len: 11, Fitness_tra: 0
Rule 25: 1135c1d023713, Class:  0, CF:  1, Len: 12, Fitness_tra: 0
Rule 26: aaa1112111881, Class:  0, CF:0.906889, Len: 13, Fitness_tra: 0
Rule 27: 4c01011170001, Class:  1, CF:  1, Len:  8, Fitness_tra: 0
