------Generation 0------
Rule  1: 312d121161dcc, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 33: 2475231211135, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 34: a3b9112151531, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 35: b121315819593, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 36: 4411483d11528, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 37: bcb1da3c11531, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 38: aa65e15131c25, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 39: 19252215a1dc2, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 40: 224181111198c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 41: 39418519115c1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 42: 1275189135122, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 43: 3fa88661212cf, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 44: f5b5d15185921, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 45: 25324e393815e, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 46: b5a1beee98285, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 47: 216249e39518e, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 48: 277c8e1911d15, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 49: 11a2be1e15813, Class:  1, CF:  1, Len: 13, Fitness_tra: 0
Rule 50: af1d5c2191123, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 51: 717c3318231d1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 52: a5b1561151111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 53: 271821319322c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 54: 7c1879e335851, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 55: 63f213811551c, Class:  1, CF:0.859008, Len: 13, Fitness_tra: 56
Rule 56: 744491d813193, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 57: 391111d919185, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 58: 4138cd5351719, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 59: 337548e9a3148, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 60: 7c4359e221959, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 61: 61b112ed19548, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 62: 131153152c151, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 63: f17132115515d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 64: fe414139a9141, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 65: a16123a551813, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 66: 2723219212e91, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 67: b4213358d9159, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 68: b8611def31411, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 69: 4511931c83111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 70: 417f77d21e111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 71: 47b5315511511, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 72: faa3e51519115, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 73: b1b3513c15955, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 74: 1b4ed85515558, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 75: 651211e1188d1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 76: f1a15995c1881, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 77: 27721151ed582, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 78: 712124dd35921, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 79: 1246289231185, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 80: 4d32511d51925, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 81: 41b813de99112, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 82: 1a15381131d81, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 83: 41b2261913d28, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 84: 000c000000000, Class:  0, CF:0.0343401, Len:  1, Fitness_tra: -139
Rule 85: fd22811d5181a, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 86: 6611392d1238c, Class:  1, CF:  1, Len: 13, Fitness_tra: 1
Rule 87: b24821e59951c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 88: b1a1115115116, Class:  1, CF:  1, Len: 13, Fitness_tra: 0
Rule 89: a12ce11d119d1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 90: 31f1113914c16, Class:  1, CF:0.988711, Len: 13, Fitness_tra: 0
Rule 91: 511a21213116a, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 92: 19f11dd16d811, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 93: f1f15d2051881, Class:  0, CF:  1, Len: 12, Fitness_tra: 6
Rule 94: 3005105010008, Class:  0, CF:0.956288, Len:  6, Fitness_tra: -3
Rule 95: 1005011172062, Class:  0, CF:0.999961, Len:  9, Fitness_tra: 0
Rule 96: 3d13c51111511, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 97: 44a2483d11981, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 98: 3c18d9e3b5251, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 99: 1278869125223, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule100: 19252191a1882, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
------Current------
Miss_rate(tra)	:24.1975
------Result------
Miss_rate(tra)	:24.1975
Miss_rate(tst)	:20.202
ARL				:11.7586

------Generation 4000------
Rule  1: 0005000070000, Class:  0, CF:0.98937, Len:  2, Fitness_tra: 277
Rule  2: 11f11d2151113, Class:  1, CF:0.991346, Len: 13, Fitness_tra: 32
Rule  3: 3321111113118, Class:  1, CF:0.225416, Len: 13, Fitness_tra: 17
Rule  4: 3a311d1988811, Class:  1, CF:  1, Len: 13, Fitness_tra: 15
Rule  5: 2721211133118, Class:  1, CF:  1, Len: 13, Fitness_tra: 13
Rule  6: 3313c51111511, Class:  0, CF:0.993379, Len: 13, Fitness_tra: 5
Rule  7: 11112111313c2, Class:  0, CF:  1, Len: 13, Fitness_tra: 5
Rule  8: 2433181d10511, Class:  0, CF:0.807976, Len: 12, Fitness_tra: 0
Rule  9: 634235d191115, Class:  1, CF:  1, Len: 13, Fitness_tra: 0
Rule 10: 17612d1333d15, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 11: 3121115113918, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 12: 17211d3d38151, Class:  0, CF:  1, Len: 13, Fitness_tra: 1
Rule 13: 4da2514111921, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 14: 1335311151115, Class:  0, CF:  1, Len: 13, Fitness_tra: 3
Rule 15: 2833151511511, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 16: 4b2122ed18121, Class:  1, CF:  1, Len: 13, Fitness_tra: 0
Rule 17: 312d121161dcc, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 18: 7122131153111, Class:  1, CF:  1, Len: 13, Fitness_tra: 0
Rule 19: 6a3155152d259, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 20: 41313d4115821, Class:  1, CF:  1, Len: 13, Fitness_tra: 0
Rule 21: aeb5d82525185, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 22: 3e22419369122, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 23: 2123232815d99, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 24: 13f7df6315813, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 25: f1bce55215135, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 26: 1e492c3969911, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 27: 19616d13ddd15, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 28: 1145112825915, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 29: b8f151d51d811, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 30: b2651d1555151, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 31: 1243591118e39, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 32: f66181352c113, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 33: 2475231211135, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 34: a3b9112151531, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 35: b121315819593, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 36: 4411483d11528, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 37: bcb1da3c11531, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 38: aa65e15131c25, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 39: 19252215a1dc2, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 40: 224181111198c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 41: 39418519115c1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 42: 1275189135122, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 43: 3fa88661212cf, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 44: f5b5d15185921, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 45: 25324e393815e, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 46: b5a1beee98285, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 47: 216249e39518e, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 48: 277c8e1911d15, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 49: 11a2be1e15813, Class:  1, CF:  1, Len: 13, Fitness_tra: 0
Rule 50: af1d5c2191123, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 51: 717c3318231d1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 52: a5b1561151111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 53: 271821319322c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 54: 7c1879e335851, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 55: 63f213811551c, Class:  1, CF:0.859008, Len: 13, Fitness_tra: 56
Rule 56: 744491d813193, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 57: 391111d919185, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 58: 4138cd5351719, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 59: 337548e9a3148, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 60: 7c4359e221959, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 61: 61b112ed19548, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 62: 131153152c151, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 63: f17132115515d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 64: fe414139a9141, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 65: a16123a551813, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 66: 2723219212e91, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 67: b4213358d9159, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 68: b8611def31411, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 69: 4511931c83111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 70: 417f77d21e111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 71: 47b5315511511, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 72: faa3e51519115, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 73: b1b3513c15955, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 74: 1b4ed85515558, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 75: 651211e1188d1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 76: f1a15995c1881, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 77: 27721151ed582, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 78: 712124dd35921, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 79: 1246289231185, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 80: 4d32511d51925, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 81: 41b813de99112, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 82: 1a15381131d81, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 83: 41b2261913d28, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 84: 000c000000000, Class:  0, CF:0.0343401, Len:  1, Fitness_tra: -139
Rule 85: fd22811d5181a, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 86: 6611392d1238c, Class:  1, CF:  1, Len: 13, Fitness_tra: 1
Rule 87: b24821e59951c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 88: b1a1115115116, Class:  1, CF:  1, Len: 13, Fitness_tra: 0
Rule 89: a12ce11d119d1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 90: 31f1113914c16, Class:  1, CF:0.988711, Len: 13, Fitness_tra: 0
Rule 91: 511a21213116a, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 92: 19f11dd16d811, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 93: f1f15d2051881, Class:  0, CF:  1, Len: 12, Fitness_tra: 6
Rule 94: 3005105010008, Class:  0, CF:0.956288, Len:  6, Fitness_tra: -3
Rule 95: 1005011172062, Class:  0, CF:0.999961, Len:  9, Fitness_tra: 0
Rule 96: 3d13c51111511, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 97: 44a2483d11981, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 98: 3c18d9e3b5251, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 99: 1278869125223, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule100: 19252191a1882, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
------Current------
Miss_rate(tra)	:24.1975
------Result------
Miss_rate(tra)	:24.1975
Miss_rate(tst)	:20.202
ARL				:11.7586

------Generation 5000------
Rule  1: 0005000070000, Class:  0, CF:0.98937, Len:  2, Fitness_tra: 331
Rule  2: 63f213811551c, Class:  1, CF:0.859008, Len: 13, Fitness_tra: 73
Rule  3: 11f11d2151113, Class:  1, CF:0.991346, Len: 13, Fitness_tra: 0
Rule  4: 3321111113118, Class:  1, CF:0.225416, Len: 13, Fitness_tra: 5
Rule  5: 3a311d1988811, Class:  1, CF:  1, Len: 13, Fitness_tra: 6
Rule  6: 2721211133118, Class:  1, CF:  1, Len: 13, Fitness_tra: 0
Rule  7: f1f15d2051881, Class:  0, CF:  1, Len: 12, Fitness_tra: 0
Rule  8: 3313c51111511, Class:  0, CF:0.993379, Len: 13, Fitness_tra: 0
Rule  9: 11112111313c2, Class:  0, CF:  1, Len: 13, Fitness_tra: 1
Rule 10: 1335311151115, Class:  0, CF:  1, Len: 13, Fitness_tra: 13
Rule 11: 6611392d1238c, Class:  1, CF:  1, Len: 13, Fitness_tra: 0
Rule 12: 17211d3d38151, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 13: 634235d191115, Class:  1, CF:  1, Len: 13, Fitness_tra: 0
Rule 14: 3121115113918, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 15: 2833151511511, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 16: 4b2122ed18121, Class:  1, CF:  1, Len: 13, Fitness_tra: 0
Rule 17: 312d121161dcc, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 18: 7122131153111, Class:  1, CF:  1, Len: 13, Fitness_tra: 0
Rule 19: 6a3155152d259, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 20: 41313d4115821, Class:  1, CF:  1, Len: 13, Fitness_tra: 0
Rule 21: aeb5d82525185, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 22: 3e22419369122, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 23: 2123232815d99, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 24: 13f7df6315813, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 25: f1bce55215135, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 26: 1e492c3969911, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 27: 19616d13ddd15, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 28: 1145112825915, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 29: b8f151d51d811, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 30: b2651d1555151, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 31: 1243591118e39, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 32: f66181352c113, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 33: 2475231211135, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 34: a3b9112151531, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 35: b121315819593, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 36: 4411483d11528, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 37: bcb1da3c11531, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 38: aa65e15131c25, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 39: 19252215a1dc2, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 40: 224181111198c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 41: 39418519115c1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 42: 1275189135122, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 43: 3fa88661212cf, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 44: f5b5d15185921, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 45: 25324e393815e, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 46: b5a1beee98285, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 47: 216249e39518e, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 48: 277c8e1911d15, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 49: 11a2be1e15813, Class:  1, CF:  1, Len: 13, Fitness_tra: 0
Rule 50: af1d5c2191123, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 51: 717c3318231d1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 52: a5b1561151111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 53: 271821319322c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 54: 7c1879e335851, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 55: 17612d1333d15, Class:  0, CF:  1, Len: 13, Fitness_tra: 1
Rule 56: 744491d813193, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 57: 391111d919185, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 58: 4138cd5351719, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 59: 337548e9a3148, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 60: 7c4359e221959, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 61: 61b112ed19548, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 62: 131153152c151, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 63: f17132115515d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 64: fe414139a9141, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 65: a16123a551813, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 66: 2723219212e91, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 67: b4213358d9159, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 68: b8611def31411, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 69: 4511931c83111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 70: 417f77d21e111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 71: 47b5315511511, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 72: faa3e51519115, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 73: b1b3513c15955, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 74: 1b4ed85515558, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 75: 651211e1188d1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 76: f1a15995c1881, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 77: 27721151ed582, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 78: 712124dd35921, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 79: 1246289231185, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 80: 4d32511d51925, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 81: b74641311e118, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 82: a523711d931dd, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 83: 413121391521e, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 84: b1114c85391d1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 85: 48a8231f53159, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 86: 7123c13265141, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 87: 6aa15f1d22213, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 88: b721ca9e15c1d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 89: 1f1111e314823, Class:  0, CF:0.576101, Len: 13, Fitness_tra: -6
Rule 90: b148c31191282, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 91: 1005100030120, Class:  0, CF:  1, Len:  6, Fitness_tra: 0
Rule 92: 0003000112000, Class:  0, CF:0.233068, Len:  4, Fitness_tra: -151
Rule 93: f1414139a9193, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 94: 11211d9159913, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 95: 614212d191115, Class:  1, CF:  1, Len: 13, Fitness_tra: 2
Rule 96: 00150c0171120, Class:  0, CF:0.999996, Len:  8, Fitness_tra: 0
Rule 97: 6113313d1d985, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 98: 3a75c118315d5, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 99: 17f351d313805, Class:  0, CF:  1, Len: 12, Fitness_tra: 0
Rule100: fc435de061981, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
------Current------
Miss_rate(tra)	:20
------Result------
Miss_rate(tra)	:20
Miss_rate(tst)	:9.09091
ARL				:11.7857

------Generation 5000------
Rule  1: 0005000070000, Class:  0, CF:0.98937, Len:  2, Fitness_tra: 331
Rule  2: 63f213811551c, Class:  1, CF:0.859008, Len: 13, Fitness_tra: 73
Rule  3: 11f11d2151113, Class:  1, CF:0.991346, Len: 13, Fitness_tra: 0
Rule  4: 3321111113118, Class:  1, CF:0.225416, Len: 13, Fitness_tra: 5
Rule  5: 3a311d1988811, Class:  1, CF:  1, Len: 13, Fitness_tra: 6
Rule  6: 2721211133118, Class:  1, CF:  1, Len: 13, Fitness_tra: 0
Rule  7: f1f15d2051881, Class:  0, CF:  1, Len: 12, Fitness_tra: 0
Rule  8: 3313c51111511, Class:  0, CF:0.993379, Len: 13, Fitness_tra: 0
Rule  9: 11112111313c2, Class:  0, CF:  1, Len: 13, Fitness_tra: 1
Rule 10: 1335311151115, Class:  0, CF:  1, Len: 13, Fitness_tra: 13
Rule 11: 6611392d1238c, Class:  1, CF:  1, Len: 13, Fitness_tra: 0
Rule 12: 17211d3d38151, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 13: 634235d191115, Class:  1, CF:  1, Len: 13, Fitness_tra: 0
Rule 14: 3121115113918, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 15: 2833151511511, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 16: 4b2122ed18121, Class:  1, CF:  1, Len: 13, Fitness_tra: 0
Rule 17: 312d121161dcc, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 18: 7122131153111, Class:  1, CF:  1, Len: 13, Fitness_tra: 0
Rule 19: 6a3155152d259, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 20: 41313d4115821, Class:  1, CF:  1, Len: 13, Fitness_tra: 0
Rule 21: aeb5d82525185, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 22: 3e22419369122, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 23: 2123232815d99, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 24: 13f7df6315813, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 25: f1bce55215135, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 26: 1e492c3969911, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 27: 19616d13ddd15, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 28: 1145112825915, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 29: b8f151d51d811, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 30: b2651d1555151, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 31: 1243591118e39, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 32: f66181352c113, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 33: 2475231211135, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 34: a3b9112151531, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 35: b121315819593, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 36: 4411483d11528, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 37: bcb1da3c11531, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 38: aa65e15131c25, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 39: 19252215a1dc2, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 40: 224181111198c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 41: 39418519115c1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 42: 1275189135122, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 43: 3fa88661212cf, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 44: f5b5d15185921, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 45: 25324e393815e, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 46: b5a1beee98285, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 47: 216249e39518e, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
