------Generation 0------
Rule  1: 1213c4ed6117c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 46: 11a4136248151, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 47: f615158d81589, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 48: 331859ee28151, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 49: 724511e81511c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 50: 28f5153531125, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 51: 426b111513148, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 52: 61711d136515c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 53: 7175181111938, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 54: 72a82d5315211, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 55: 2c414c5531638, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 56: 41b9111c25919, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 57: 7cb1515111231, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 58: f33821613cc5e, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 59: 7131d51123129, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 60: 4158c353d9c21, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 61: 3d45161222d33, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 62: 4715d1812183d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 63: a17731325551d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 64: aa628ee58121a, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 65: 2c1a1b95391b1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 66: f1a58211d3859, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 67: 4168713fdd215, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 68: a348151dee888, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 69: 1d311a32185e1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 70: 7112c1e111175, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 71: 24b6181d61312, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 72: 28a5211a9eb89, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 73: b17181d231121, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 74: 4135312141e55, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 75: 71a829e391181, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 76: 48a8b6191c1d3, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 77: 6e7d585e11852, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 78: 11731c3915e1d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 79: 47b5219161321, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 80: 216518dd13521, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 81: 72ace53c1e131, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 82: b3f11f1141293, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 83: 1112431e311c8, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 84: 0200c00000005, Class:  0, CF:0.355835, Len:  3, Fitness_tra: 21
Rule 85: f1f28ae521251, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 86: b741c51d121c2, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 87: b111431359129, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 88: 4778469e53528, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 89: 1df296322c1d1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 90: b212c51331111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 91: 6113518181158, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 92: 0000000000020, Class:  0, CF:0.168335, Len:  1, Fitness_tra: -204
Rule 93: 728cd14821832, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 94: 3d22513921211, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 95: 372050310e211, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 96: 4312495153b15, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 97: 28a5215a22182, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 98: 4d35151223a33, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 99: 63735ce5118d2, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule100: a177313255579, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
------Current------
Miss_rate(tra)	:5.30864
------Result------
Miss_rate(tra)	:5.30864
Miss_rate(tst)	:9.09091
ARL				:11.2766

------Generation 2000------
Rule  1: 000c0000c0400, Class:  0, CF:0.632236, Len:  3, Fitness_tra: 192
Rule  2: 3f61322155111, Class:  1, CF:0.976753, Len: 13, Fitness_tra: 0
Rule  3: 311c211121131, Class:  1, CF:0.280361, Len: 13, Fitness_tra: 0
Rule  4: 6121103010502, Class:  0, CF:  1, Len:  9, Fitness_tra: 1
Rule  5: 0c0000000e0b0, Class:  1, CF:0.239556, Len:  3, Fitness_tra: 1
Rule  6: 3123513121811, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule  7: 0000b03050020, Class:  0, CF:0.891604, Len:  4, Fitness_tra: 0
Rule  8: 1113551131108, Class:  0, CF:  1, Len: 12, Fitness_tra: 0
Rule  9: f1f181d111183, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 10: 3722513121211, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 11: 123311c121125, Class:  0, CF:0.985401, Len: 13, Fitness_tra: 0
Rule 12: 617110108510d, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 13: 216d111514521, Class:  1, CF:0.158648, Len: 13, Fitness_tra: 0
Rule 14: 7205114812182, Class:  1, CF:  1, Len: 12, Fitness_tra: 0
Rule 15: 61135818811d8, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 16: 63f2918111158, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 17: 63703c5511012, Class:  1, CF:  1, Len: 11, Fitness_tra: 0
Rule 18: 41684111592c1, Class:  1, CF:  1, Len: 13, Fitness_tra: 0
Rule 19: 1b451218e5112, Class:  1, CF:  1, Len: 13, Fitness_tra: 0
Rule 20: 12267151a5125, Class:  1, CF:  1, Len: 13, Fitness_tra: 0
Rule 21: 000d00008000d, Class:  0, CF:0.263904, Len:  3, Fitness_tra: -9
Rule 22: f3f1818111153, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 23: 33123c1551811, Class:  1, CF:0.470588, Len: 13, Fitness_tra: 0
Rule 24: 711c351519121, Class:  1, CF:  1, Len: 13, Fitness_tra: 0
Rule 25: 31112511192d1, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 26: 1155151139121, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 27: 4241261212111, Class:  1, CF:  1, Len: 13, Fitness_tra: 0
Rule 28: 1c21131812511, Class:  0, CF:0.580508, Len: 13, Fitness_tra: 0
Rule 29: 2121419113118, Class:  1, CF:0.37242, Len: 13, Fitness_tra: 0
Rule 30: 37315d31112e1, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 31: 13f251313c813, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 32: 13a33c111d2d1, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 33: 7113118111841, Class:  1, CF:  1, Len: 13, Fitness_tra: 0
Rule 34: affb8311113d1, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 35: 1c41131222513, Class:  1, CF:  1, Len: 13, Fitness_tra: 0
Rule 36: a121121113918, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 37: a122593125211, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 38: 0008c05056c20, Class:  0, CF:0.998171, Len:  7, Fitness_tra: 0
Rule 39: 2d12533125211, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 40: 2c11535111211, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 41: 45f1459119115, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 42: b5a15122c1e18, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 43: 1111c1199125e, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 44: a1223981111e1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 45: 7876441111e1d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 46: 11a4136248151, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 47: f615158d81589, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 48: 331859ee28151, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 49: 724511e81511c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 50: 28f5153531125, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 51: 426b111513148, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 52: 61711d136515c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 53: 7175181111938, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 54: 72a82d5315211, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 55: 2c414c5531638, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 56: 41b9111c25919, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 57: 7cb1515111231, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 58: f33821613cc5e, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 59: 7131d51123129, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 60: 4158c353d9c21, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 61: 3d45161222d33, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 62: 4715d1812183d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 63: a17731325551d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 64: aa628ee58121a, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 65: 2c1a1b95391b1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 66: f1a58211d3859, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 67: 4168713fdd215, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 68: a348151dee888, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 69: 1d311a32185e1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 70: 7112c1e111175, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 71: 24b6181d61312, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 72: 28a5211a9eb89, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 73: b17181d231121, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 74: 4135312141e55, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 75: 71a829e391181, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 76: 48a8b6191c1d3, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 77: 6e7d585e11852, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 78: 11731c3915e1d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 79: 47b5219161321, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 80: 216518dd13521, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 81: 72ace53c1e131, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 82: b3f11f1141293, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 83: 1112431e311c8, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 84: 0200c00000005, Class:  0, CF:0.355835, Len:  3, Fitness_tra: 21
Rule 85: f1f28ae521251, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 86: b741c51d121c2, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 87: b111431359129, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 88: 4778469e53528, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 89: 1df296322c1d1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 90: b212c51331111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 91: 6113518181158, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 92: 0000000000020, Class:  0, CF:0.168335, Len:  1, Fitness_tra: -204
Rule 93: 728cd14821832, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 94: 3d22513921211, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 95: 372050310e211, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 96: 4312495153b15, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 97: 28a5215a22182, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 98: 4d35151223a33, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 99: 63735ce5118d2, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule100: a177313255579, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
------Current------
Miss_rate(tra)	:5.30864
------Result------
Miss_rate(tra)	:5.30864
Miss_rate(tst)	:9.09091
ARL				:11.2766

------Generation 3000------
Rule  1: 000c0000c0400, Class:  0, CF:0.632236, Len:  3, Fitness_tra: 192
Rule  2: 3f61322155111, Class:  1, CF:0.976753, Len: 13, Fitness_tra: 0
Rule  3: 311c211121131, Class:  1, CF:0.280361, Len: 13, Fitness_tra: 0
Rule  4: 6121103010502, Class:  0, CF:  1, Len:  9, Fitness_tra: 1
Rule  5: 0c0000000e0b0, Class:  1, CF:0.239556, Len:  3, Fitness_tra: 1
Rule  6: 3123513121811, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule  7: 0000b03050020, Class:  0, CF:0.891604, Len:  4, Fitness_tra: 0
Rule  8: 1113551131108, Class:  0, CF:  1, Len: 12, Fitness_tra: 0
Rule  9: f1f181d111183, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 10: 3722513121211, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 11: 123311c121125, Class:  0, CF:0.985401, Len: 13, Fitness_tra: 0
Rule 12: 617110108510d, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 13: 216d111514521, Class:  1, CF:0.158648, Len: 13, Fitness_tra: 0
Rule 14: 7205114812182, Class:  1, CF:  1, Len: 12, Fitness_tra: 0
Rule 15: 61135818811d8, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 16: 63f2918111158, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 17: 63703c5511012, Class:  1, CF:  1, Len: 11, Fitness_tra: 0
Rule 18: 41684111592c1, Class:  1, CF:  1, Len: 13, Fitness_tra: 0
Rule 19: 1b451218e5112, Class:  1, CF:  1, Len: 13, Fitness_tra: 0
Rule 20: 12267151a5125, Class:  1, CF:  1, Len: 13, Fitness_tra: 0
Rule 21: 000d00008000d, Class:  0, CF:0.263904, Len:  3, Fitness_tra: -9
Rule 22: f3f1818111153, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 23: 33123c1551811, Class:  1, CF:0.470588, Len: 13, Fitness_tra: 0
Rule 24: 711c351519121, Class:  1, CF:  1, Len: 13, Fitness_tra: 0
Rule 25: 31112511192d1, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 26: 1155151139121, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 27: 4241261212111, Class:  1, CF:  1, Len: 13, Fitness_tra: 0
Rule 28: 1c21131812511, Class:  0, CF:0.580508, Len: 13, Fitness_tra: 0
Rule 29: 2121419113118, Class:  1, CF:0.37242, Len: 13, Fitness_tra: 0
Rule 30: 37315d31112e1, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 31: 13f251313c813, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 32: 13a33c111d2d1, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 33: 7113118111841, Class:  1, CF:  1, Len: 13, Fitness_tra: 0
Rule 34: affb8311113d1, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 35: 1c41131222513, Class:  1, CF:  1, Len: 13, Fitness_tra: 0
Rule 36: a121121113918, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 37: a122593125211, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 38: 0008c05056c20, Class:  0, CF:0.998171, Len:  7, Fitness_tra: 0
Rule 39: 2d12533125211, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 40: 2c11535111211, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 41: 45f1459119115, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 42: b5a15122c1e18, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 43: 1111c1199125e, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 44: a1223981111e1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 45: 7876441111e1d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 46: 11a4136248151, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 47: f615158d81589, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 48: 331859ee28151, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 49: 724511e81511c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 50: 28f5153531125, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 51: 426b111513148, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 52: 61711d136515c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 53: 7175181111938, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 54: 72a82d5315211, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 55: 2c414c5531638, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 56: 41b9111c25919, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 57: 7cb1515111231, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 58: f33821613cc5e, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 59: 7131d51123129, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 60: 4158c353d9c21, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 61: 3d45161222d33, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 62: 4715d1812183d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 63: a17731325551d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 64: aa628ee58121a, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 65: 2c1a1b95391b1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 66: f1a58211d3859, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 67: 4168713fdd215, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 68: a348151dee888, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 69: 1d311a32185e1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 70: 7112c1e111175, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 71: 24b6181d61312, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 72: 28a5211a9eb89, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 73: b17181d231121, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 74: 4135312141e55, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 75: 71a829e391181, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 76: 48a8b6191c1d3, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 77: 6e7d585e11852, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 78: 11731c3915e1d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 79: 47b5219161321, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 80: 216518dd13521, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 81: 72ace53c1e131, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 82: b3f11f1141293, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 83: 1112431e311c8, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 84: 0200c00000005, Class:  0, CF:0.355835, Len:  3, Fitness_tra: 21
Rule 85: f1f28ae521251, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 86: b741c51d121c2, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 87: b111431359129, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 88: 4778469e53528, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 89: 1df296322c1d1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 90: b212c51331111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 91: 6113518181158, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 92: 0000000000020, Class:  0, CF:0.168335, Len:  1, Fitness_tra: -204
Rule 93: 728cd14821832, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 94: 3d22513921211, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 95: 372050310e211, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 96: 4312495153b15, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 97: 28a5215a22182, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 98: 4d35151223a33, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 99: 63735ce5118d2, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule100: a177313255579, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
------Current------
Miss_rate(tra)	:5.30864
------Result------
Miss_rate(tra)	:5.30864
Miss_rate(tst)	:9.09091
ARL				:11.2766

------Generation 4000------
Rule  1: 000c0000c0400, Class:  0, CF:0.632236, Len:  3, Fitness_tra: 192
Rule  2: 3f61322155111, Class:  1, CF:0.976753, Len: 13, Fitness_tra: 0
Rule  3: 311c211121131, Class:  1, CF:0.280361, Len: 13, Fitness_tra: 0
Rule  4: 6121103010502, Class:  0, CF:  1, Len:  9, Fitness_tra: 1
Rule  5: 0c0000000e0b0, Class:  1, CF:0.239556, Len:  3, Fitness_tra: 1
Rule  6: 3123513121811, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule  7: 0000b03050020, Class:  0, CF:0.891604, Len:  4, Fitness_tra: 0
Rule  8: 1113551131108, Class:  0, CF:  1, Len: 12, Fitness_tra: 0
Rule  9: f1f181d111183, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 10: 3722513121211, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 11: 123311c121125, Class:  0, CF:0.985401, Len: 13, Fitness_tra: 0
Rule 12: 617110108510d, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 13: 216d111514521, Class:  1, CF:0.158648, Len: 13, Fitness_tra: 0
Rule 14: 7205114812182, Class:  1, CF:  1, Len: 12, Fitness_tra: 0
Rule 15: 61135818811d8, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 16: 63f2918111158, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 17: 63703c5511012, Class:  1, CF:  1, Len: 11, Fitness_tra: 0
Rule 18: 41684111592c1, Class:  1, CF:  1, Len: 13, Fitness_tra: 0
Rule 19: 1b451218e5112, Class:  1, CF:  1, Len: 13, Fitness_tra: 0
Rule 20: 12267151a5125, Class:  1, CF:  1, Len: 13, Fitness_tra: 0
Rule 21: 000d00008000d, Class:  0, CF:0.263904, Len:  3, Fitness_tra: -9
Rule 22: f3f1818111153, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 23: 33123c1551811, Class:  1, CF:0.470588, Len: 13, Fitness_tra: 0
Rule 24: 711c351519121, Class:  1, CF:  1, Len: 13, Fitness_tra: 0
Rule 25: 31112511192d1, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 26: 1155151139121, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 27: 4241261212111, Class:  1, CF:  1, Len: 13, Fitness_tra: 0
Rule 28: 1c21131812511, Class:  0, CF:0.580508, Len: 13, Fitness_tra: 0
Rule 29: 2121419113118, Class:  1, CF:0.37242, Len: 13, Fitness_tra: 0
Rule 30: 37315d31112e1, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 31: 13f251313c813, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 32: 13a33c111d2d1, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 33: 7113118111841, Class:  1, CF:  1, Len: 13, Fitness_tra: 0
Rule 34: affb8311113d1, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 35: 1c41131222513, Class:  1, CF:  1, Len: 13, Fitness_tra: 0
Rule 36: a121121113918, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 37: a122593125211, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 38: 0008c05056c20, Class:  0, CF:0.998171, Len:  7, Fitness_tra: 0
Rule 39: 2d12533125211, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 40: 2c11535111211, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 41: 45f1459119115, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 42: b5a15122c1e18, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 43: 1111c1199125e, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 44: a1223981111e1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 45: 7876441111e1d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 46: 11a4136248151, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 47: f615158d81589, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 48: 331859ee28151, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 49: 724511e81511c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 50: 28f5153531125, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 51: 426b111513148, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 52: 61711d136515c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 53: 7175181111938, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 54: 72a82d5315211, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 55: 2c414c5531638, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 56: 41b9111c25919, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 57: 7cb1515111231, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 58: f33821613cc5e, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 59: 7131d51123129, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
