------Generation 0------
Rule  1: b2131525cd51d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 91: 000625a080801, Class:  0, CF:  1, Len:  7, Fitness_tra: 0
Rule 92: 20ec15381011c, Class:  0, CF:  1, Len: 11, Fitness_tra: 0
Rule 93: 04f1200020200, Class:  0, CF:0.533585, Len:  6, Fitness_tra: 2
Rule 94: 00fd715e1c213, Class:  1, CF:  1, Len: 11, Fitness_tra: 0
Rule 95: 30fd8030c01dd, Class:  0, CF:  1, Len:  9, Fitness_tra: 0
Rule 96: 1c35212c97118, Class:  1, CF:  1, Len: 13, Fitness_tra: 0
Rule 97: a7416023c5912, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 98: 0314210d10c50, Class:  0, CF:  1, Len:  9, Fitness_tra: 0
Rule 99: 8424111143171, Class:  1, CF:  1, Len: 13, Fitness_tra: 0
Rule100: 0000000000200, Class:  0, CF:0.15835, Len:  1, Fitness_tra: -71
------Current------
Miss_rate(tra)	:15.3086
------Result------
Miss_rate(tra)	:15.3086
Miss_rate(tst)	:8.08081
ARL				:9.84483

------Generation 1000------
Rule  1: 0000000e00000, Class:  1, CF:0.914744, Len:  1, Fitness_tra: 167
Rule  2: 0004000000c00, Class:  0, CF:0.286974, Len:  2, Fitness_tra: 190
Rule  3: 01f4001140000, Class:  0, CF:0.756339, Len:  6, Fitness_tra: 49
Rule  4: 01f4200030200, Class:  0, CF:  1, Len:  6, Fitness_tra: 15
Rule  5: 0424000301004, Class:  0, CF:0.87375, Len:  6, Fitness_tra: 10
Rule  6: 000d000000c05, Class:  0, CF:0.785292, Len:  3, Fitness_tra: 8
Rule  7: 0e0d200030000, Class:  0, CF:0.993147, Len:  4, Fitness_tra: 5
Rule  8: 04f1200020200, Class:  0, CF:0.533585, Len:  6, Fitness_tra: 5
Rule  9: 01a08d3000100, Class:  0, CF:  1, Len:  6, Fitness_tra: 1
Rule 10: 07008d8000500, Class:  0, CF:  1, Len:  5, Fitness_tra: 1
Rule 11: 000d0050a000d, Class:  0, CF:  1, Len:  4, Fitness_tra: 1
Rule 12: 1006153810111, Class:  0, CF:0.996897, Len: 10, Fitness_tra: 0
Rule 13: 1762218100515, Class:  0, CF:0.999911, Len: 11, Fitness_tra: 0
Rule 14: 0701801125073, Class:  0, CF:  1, Len:  9, Fitness_tra: 0
Rule 15: a011025100000, Class:  0, CF:0.208514, Len:  6, Fitness_tra: 0
Rule 16: 00f4250030100, Class:  0, CF:  1, Len:  6, Fitness_tra: 0
Rule 17: 512800000a10d, Class:  1, CF:0.992957, Len:  7, Fitness_tra: 0
Rule 18: 012d175100ec8, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 19: 0e250c0ed0d0d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 20: 1521421113315, Class:  1, CF:  1, Len: 13, Fitness_tra: 0
Rule 21: 115d435111115, Class:  0, CF:0.994142, Len: 13, Fitness_tra: 0
Rule 22: 313c628d55218, Class:  1, CF:0.976881, Len: 13, Fitness_tra: 0
Rule 23: 8144101141175, Class:  1, CF:  1, Len: 12, Fitness_tra: 0
Rule 24: 114d115111115, Class:  1, CF:  1, Len: 13, Fitness_tra: 0
Rule 25: 215511911112d, Class:  1, CF:0.739176, Len: 13, Fitness_tra: 0
Rule 26: 1321425113315, Class:  1, CF:0.67578, Len: 13, Fitness_tra: 0
Rule 27: 912d415118a11, Class:  1, CF:0.699584, Len: 13, Fitness_tra: 0
Rule 28: 1162211111215, Class:  0, CF:0.999037, Len: 13, Fitness_tra: 0
Rule 29: 0424200311104, Class:  0, CF:0.829076, Len:  9, Fitness_tra: 0
Rule 30: 1006553880101, Class:  0, CF:  1, Len:  9, Fitness_tra: 0
Rule 31: 3311228d05c18, Class:  1, CF:0.992321, Len: 12, Fitness_tra: 0
Rule 32: 311c228d05c13, Class:  1, CF:0.986533, Len: 12, Fitness_tra: 0
Rule 33: 9144100113111, Class:  1, CF:  1, Len: 11, Fitness_tra: 0
Rule 34: a0e6553820121, Class:  0, CF:  1, Len: 11, Fitness_tra: 0
Rule 35: 7125485119128, Class:  1, CF:  1, Len: 13, Fitness_tra: 0
Rule 36: 1319c11191525, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 37: a34d272321918, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 38: 1428139151c13, Class:  1, CF:0.356666, Len: 13, Fitness_tra: 0
Rule 39: 5011210005c53, Class:  0, CF:0.999214, Len:  9, Fitness_tra: 0
Rule 40: 118d275251178, Class:  1, CF:  1, Len: 13, Fitness_tra: 0
Rule 41: 245c13131e11c, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 42: 2421411113521, Class:  0, CF:0.994976, Len: 13, Fitness_tra: 0
Rule 43: bc42251885123, Class:  1, CF:  1, Len: 13, Fitness_tra: 0
Rule 44: bc382d5e1e441, Class:  1, CF:  1, Len: 13, Fitness_tra: 0
Rule 45: 41a2131919b75, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 46: 394345e515d21, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 47: a341d22321918, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 48: b8111595281d3, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 49: b84a42d1e3998, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 50: 4cfc719e1c213, Class:  1, CF:  1, Len: 13, Fitness_tra: 0
Rule 51: 31a4863942153, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 52: 2835113d15111, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 53: 13154de31245e, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 54: 11fdc5919372d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 55: b5f515521d551, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 56: b8622e1151123, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 57: 224381116911d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 58: 1d31231331121, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 59: 212dc8e865d81, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 60: 151c31115333d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 61: 4da1115325513, Class:  1, CF:  1, Len: 13, Fitness_tra: 0
Rule 62: 5511211915c53, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 63: a111e125195dd, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 64: 786d51881351c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 65: 78a5c1e9118d1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 66: 61351511d5581, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 67: 1561213619111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 68: b243cb91a9148, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 69: 3661935511815, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 70: 71b9d1158d835, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 71: bc218e58d1193, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 72: 742225939111c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 73: 44b88162e1521, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 74: 4121c11113511, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 75: 85f5dd151128d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 76: 31f78631c8151, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 77: 75f5dd151128d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 78: 1113213d13315, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 79: fe35122593158, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 80: 2749529251258, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 81: 4111415399423, Class:  1, CF:  1, Len: 13, Fitness_tra: 0
Rule 82: 11f8111358183, Class:  0, CF:0.964646, Len: 13, Fitness_tra: 0
Rule 83: 2511111193111, Class:  0, CF:0.823793, Len: 13, Fitness_tra: 0
Rule 84: f1a28311242ca, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 85: 2231c13a55c19, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 86: a5bc2d1599852, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 87: 75f81331d922d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 88: 4cf1211e18c11, Class:  1, CF:  1, Len: 13, Fitness_tra: 0
Rule 89: 28f2c1111e753, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 90: 4c521e1951211, Class:  1, CF:  1, Len: 13, Fitness_tra: 0
Rule 91: 0000020100000, Class:  0, CF:0.200785, Len:  2, Fitness_tra: -118
Rule 92: 0021240b05ca4, Class:  0, CF:0.999984, Len:  9, Fitness_tra: 0
Rule 93: 113c621151218, Class:  0, CF:0.426999, Len: 13, Fitness_tra: 0
Rule 94: 0701c1b15333d, Class:  0, CF:  1, Len: 11, Fitness_tra: 0
Rule 95: a351258d25c18, Class:  1, CF:0.597978, Len: 13, Fitness_tra: 0
Rule 96: 01f1101115c50, Class:  0, CF:0.999747, Len: 10, Fitness_tra: 0
Rule 97: 08fd42d1e3938, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 98: 2c414bed13591, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 99: 4afc71500c213, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule100: 1113211d1911d, Class:  1, CF:  1, Len: 13, Fitness_tra: 0
------Current------
Miss_rate(tra)	:15.1852
------Result------
Miss_rate(tra)	:15.1852
Miss_rate(tst)	:8.08081
ARL				:10.2951

------Generation 2000------
Rule  1: 0000000e00000, Class:  1, CF:0.914744, Len:  1, Fitness_tra: 145
Rule  2: 0000000030000, Class:  0, CF:0.405505, Len:  1, Fitness_tra: 71
Rule  3: a701000000c00, Class:  0, CF:0.414788, Len:  4, Fitness_tra: 15
Rule  4: 01f4001140000, Class:  0, CF:0.756339, Len:  6, Fitness_tra: 30
Rule  5: 0000000100000, Class:  0, CF:0.234268, Len:  1, Fitness_tra: -107
Rule  6: 0004001140c08, Class:  0, CF:0.936068, Len:  6, Fitness_tra: 2
Rule  7: 01f4200030200, Class:  0, CF:  1, Len:  6, Fitness_tra: 0
Rule  8: 0424000301004, Class:  0, CF:0.87375, Len:  6, Fitness_tra: 0
Rule  9: 01a08d3000100, Class:  0, CF:  1, Len:  6, Fitness_tra: 0
Rule 10: 000d000000c05, Class:  0, CF:0.785292, Len:  3, Fitness_tra: 1
Rule 11: 000d0050a000d, Class:  0, CF:  1, Len:  4, Fitness_tra: 0
Rule 12: 1006153810111, Class:  0, CF:0.996897, Len: 10, Fitness_tra: 0
Rule 13: 1762218100515, Class:  0, CF:0.999911, Len: 11, Fitness_tra: 0
Rule 14: 0701801125073, Class:  0, CF:  1, Len:  9, Fitness_tra: 0
Rule 15: a011025100000, Class:  0, CF:0.208514, Len:  6, Fitness_tra: 0
Rule 16: 00f4250030100, Class:  0, CF:  1, Len:  6, Fitness_tra: 0
Rule 17: 512800000a10d, Class:  1, CF:0.992957, Len:  7, Fitness_tra: 0
Rule 18: 012d175100ec8, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 19: 0e250c0ed0d0d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 20: 1521421113315, Class:  1, CF:  1, Len: 13, Fitness_tra: 0
Rule 21: 115d435111115, Class:  0, CF:0.994142, Len: 13, Fitness_tra: 0
Rule 22: 313c628d55218, Class:  1, CF:0.976881, Len: 13, Fitness_tra: 0
Rule 23: 8144101141175, Class:  1, CF:  1, Len: 12, Fitness_tra: 0
Rule 24: 114d115111115, Class:  1, CF:  1, Len: 13, Fitness_tra: 0
Rule 25: 215511911112d, Class:  1, CF:0.739176, Len: 13, Fitness_tra: 0
Rule 26: 1321425113315, Class:  1, CF:0.67578, Len: 13, Fitness_tra: 0
Rule 27: 912d415118a11, Class:  1, CF:0.699584, Len: 13, Fitness_tra: 0
Rule 28: 1162211111215, Class:  0, CF:0.999037, Len: 13, Fitness_tra: 0
Rule 29: 0424200311104, Class:  0, CF:0.829076, Len:  9, Fitness_tra: 0
Rule 30: 1006553880101, Class:  0, CF:  1, Len:  9, Fitness_tra: 0
Rule 31: 3311228d05c18, Class:  1, CF:0.992321, Len: 12, Fitness_tra: 0
Rule 32: 311c228d05c13, Class:  1, CF:0.986533, Len: 12, Fitness_tra: 0
Rule 33: 9144100113111, Class:  1, CF:  1, Len: 11, Fitness_tra: 0
Rule 34: a0e6553820121, Class:  0, CF:  1, Len: 11, Fitness_tra: 0
Rule 35: 7125485119128, Class:  1, CF:  1, Len: 13, Fitness_tra: 0
Rule 36: 1319c11191525, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 37: a34d272321918, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 38: 1428139151c13, Class:  1, CF:0.356666, Len: 13, Fitness_tra: 0
Rule 39: 5011210005c53, Class:  0, CF:0.999214, Len:  9, Fitness_tra: 0
Rule 40: 118d275251178, Class:  1, CF:  1, Len: 13, Fitness_tra: 0
Rule 41: 245c13131e11c, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 42: 2421411113521, Class:  0, CF:0.994976, Len: 13, Fitness_tra: 0
Rule 43: bc42251885123, Class:  1, CF:  1, Len: 13, Fitness_tra: 0
Rule 44: bc382d5e1e441, Class:  1, CF:  1, Len: 13, Fitness_tra: 0
Rule 45: 41a2131919b75, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 46: 394345e515d21, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 47: a341d22321918, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 48: b8111595281d3, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 49: b84a42d1e3998, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 50: 4cfc719e1c213, Class:  1, CF:  1, Len: 13, Fitness_tra: 0
Rule 51: 31a4863942153, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 52: 2835113d15111, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 53: 13154de31245e, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 54: 11fdc5919372d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 55: b5f515521d551, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 56: b8622e1151123, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 57: 224381116911d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 58: 1d31231331121, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 59: 212dc8e865d81, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 60: 151c31115333d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 61: 4da1115325513, Class:  1, CF:  1, Len: 13, Fitness_tra: 0
Rule 62: 5511211915c53, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 63: a111e125195dd, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 64: 786d51881351c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 65: 78a5c1e9118d1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 66: 61351511d5581, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 67: 1561213619111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 68: b243cb91a9148, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 69: 3661935511815, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 70: 71b9d1158d835, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 71: bc218e58d1193, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 72: 742225939111c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 73: 44b88162e1521, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 74: 4121c11113511, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 75: 85f5dd151128d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 76: 31f78631c8151, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 77: 75f5dd151128d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 78: 1113213d13315, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 79: fe35122593158, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 80: 2749529251258, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 81: 1c311e3911145, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 82: 2591225119111, Class:  1, CF:  1, Len: 13, Fitness_tra: 0
Rule 83: 4c62415113425, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 84: 45a8211351243, Class:  1, CF:  1, Len: 13, Fitness_tra: 0
Rule 85: 714e211311658, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 86: 11ad199315229, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 87: 256221e6d9c23, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 88: 13122e1e51221, Class:  1, CF:  1, Len: 13, Fitness_tra: 0
Rule 89: b561251315213, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 90: 3db11d31e15c5, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 91: bc212e1915173, Class:  1, CF:  1, Len: 13, Fitness_tra: 0
Rule 92: 2c218e1311c85, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 93: 00200c0100000, Class:  0, CF:0.575182, Len:  3, Fitness_tra: 133
Rule 94: 71f8290031221, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 95: b0072d0835023, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 96: 0144022341010, Class:  1, CF:  1, Len:  9, Fitness_tra: 0
Rule 97: 21f8795311cc5, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 98: b85115131e11c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 99: 0aed2000d00c9, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule100: 2441411321918, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
------Current------
Miss_rate(tra)	:14.0741
------Result------
Miss_rate(tra)	:14.0741
Miss_rate(tst)	:8.08081
ARL				:9.96296

------Generation 3000------
Rule  1: 0000000e00000, Class:  1, CF:0.914744, Len:  1, Fitness_tra: 140
Rule  2: 00200c0100000, Class:  0, CF:0.575182, Len:  3, Fitness_tra: 151
Rule  3: 0000000030000, Class:  0, CF:0.405505, Len:  1, Fitness_tra: 139
Rule  4: 01f4001140000, Class:  0, CF:0.756339, Len:  6, Fitness_tra: 95
Rule  5: a701000000c00, Class:  0, CF:0.414788, Len:  4, Fitness_tra: -4
Rule  6: 0004001140c08, Class:  0, CF:0.936068, Len:  6, Fitness_tra: 8
Rule  7: 000d000000c05, Class:  0, CF:0.785292, Len:  3, Fitness_tra: 2
Rule  8: 2441411321918, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule  9: 01a08d3000100, Class:  0, CF:  1, Len:  6, Fitness_tra: 0
Rule 10: 01f4200030200, Class:  0, CF:  1, Len:  6, Fitness_tra: 0
Rule 11: 000d0050a000d, Class:  0, CF:  1, Len:  4, Fitness_tra: 0
Rule 12: 1006153810111, Class:  0, CF:0.996897, Len: 10, Fitness_tra: 0
Rule 13: 1762218100515, Class:  0, CF:0.999911, Len: 11, Fitness_tra: 0
Rule 14: 0701801125073, Class:  0, CF:  1, Len:  9, Fitness_tra: 0
Rule 15: a011025100000, Class:  0, CF:0.208514, Len:  6, Fitness_tra: 0
Rule 16: 00f4250030100, Class:  0, CF:  1, Len:  6, Fitness_tra: 0
Rule 17: 512800000a10d, Class:  1, CF:0.992957, Len:  7, Fitness_tra: 0
Rule 18: 012d175100ec8, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 19: 0e250c0ed0d0d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 20: 1521421113315, Class:  1, CF:  1, Len: 13, Fitness_tra: 0
Rule 21: 115d435111115, Class:  0, CF:0.994142, Len: 13, Fitness_tra: 0
Rule 22: 313c628d55218, Class:  1, CF:0.976881, Len: 13, Fitness_tra: 0
Rule 23: 8144101141175, Class:  1, CF:  1, Len: 12, Fitness_tra: 0
Rule 24: 114d115111115, Class:  1, CF:  1, Len: 13, Fitness_tra: 0
Rule 25: 215511911112d, Class:  1, CF:0.739176, Len: 13, Fitness_tra: 0
Rule 26: 1321425113315, Class:  1, CF:0.67578, Len: 13, Fitness_tra: 0
Rule 27: 912d415118a11, Class:  1, CF:0.699584, Len: 13, Fitness_tra: 0
Rule 28: 1162211111215, Class:  0, CF:0.999037, Len: 13, Fitness_tra: 0
Rule 29: 0424200311104, Class:  0, CF:0.829076, Len:  9, Fitness_tra: 0
Rule 30: 1006553880101, Class:  0, CF:  1, Len:  9, Fitness_tra: 0
Rule 31: 3311228d05c18, Class:  1, CF:0.992321, Len: 12, Fitness_tra: 0
Rule 32: 311c228d05c13, Class:  1, CF:0.986533, Len: 12, Fitness_tra: 0
Rule 33: 9144100113111, Class:  1, CF:  1, Len: 11, Fitness_tra: 0
Rule 34: a0e6553820121, Class:  0, CF:  1, Len: 11, Fitness_tra: 0
Rule 35: 7125485119128, Class:  1, CF:  1, Len: 13, Fitness_tra: 0
Rule 36: 1319c11191525, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 37: a34d272321918, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 38: 1428139151c13, Class:  1, CF:0.356666, Len: 13, Fitness_tra: 0
Rule 39: 5011210005c53, Class:  0, CF:0.999214, Len:  9, Fitness_tra: 0
Rule 40: 118d275251178, Class:  1, CF:  1, Len: 13, Fitness_tra: 0
Rule 41: 245c13131e11c, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 42: 2421411113521, Class:  0, CF:0.994976, Len: 13, Fitness_tra: 0
Rule 43: bc42251885123, Class:  1, CF:  1, Len: 13, Fitness_tra: 0
Rule 44: bc382d5e1e441, Class:  1, CF:  1, Len: 13, Fitness_tra: 0
Rule 45: 41a2131919b75, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 46: 394345e515d21, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 47: a341d22321918, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 48: b8111595281d3, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 49: b84a42d1e3998, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 50: 4cfc719e1c213, Class:  1, CF:  1, Len: 13, Fitness_tra: 0
Rule 51: 31a4863942153, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 52: 2835113d15111, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 53: 13154de31245e, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 54: 11fdc5919372d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 55: b5f515521d551, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 56: b8622e1151123, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 57: 224381116911d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 58: 1d31231331121, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 59: 212dc8e865d81, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 60: 151c31115333d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 61: 4da1115325513, Class:  1, CF:  1, Len: 13, Fitness_tra: 0
Rule 62: 5511211915c53, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 63: a111e125195dd, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 64: 786d51881351c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 65: 78a5c1e9118d1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 66: 61351511d5581, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 67: 1561213619111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 68: b243cb91a9148, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 69: 3661935511815, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 70: 71b9d1158d835, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 71: bc218e58d1193, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 72: 742225939111c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 73: 44b88162e1521, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 74: 4121c11113511, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 75: 85f5dd151128d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 76: 31f78631c8151, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 77: 75f5dd151128d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 78: 1113213d13315, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 79: fe35122593158, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 80: 2749529251258, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 81: 4831251399453, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 82: 5115213111119, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 83: 1b28886d1d11c, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 84: 3f38133d82c11, Class:  0, CF:0.897279, Len: 13, Fitness_tra: 0
Rule 85: 27b8c5651dd82, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 86: 25312131382d1, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 87: b33231a215111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 88: 121cc53111211, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 89: 7d61159155111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 90: a516149d31ed2, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 91: 490c709e2c013, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 92: fe34002140158, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 93: 01b08d5300c00, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 94: 242c23031e104, Class:  0, CF:  1, Len: 11, Fitness_tra: 0
Rule 95: 0000000040000, Class:  0, CF:0.103837, Len:  1, Fitness_tra: -251
Rule 96: 0124701143521, Class:  0, CF:0.996334, Len: 11, Fitness_tra: 0
Rule 97: 71ad115911ed1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 98: 0124175101ec8, Class:  1, CF:  1, Len: 11, Fitness_tra: 0
Rule 99: 45a2211915b53, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule100: 72f32b90a9121, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
------Current------
Miss_rate(tra)	:13.3951
------Result------
Miss_rate(tra)	:13.3951
Miss_rate(tst)	:8.08081
ARL				:10.1091

------Generation 4000------
Rule  1: 0000000e00000, Class:  1, CF:0.914744, Len:  1, Fitness_tra: 140
