------Generation 0------
Rule  1: a5a2, Class:  1, CF:0.618074, Len:  4, Fitness_tra: 14
Rule 22: a5a2, Class:  1, CF:0.618074, Len:  4, Fitness_tra: 8
Rule 23: 1e31, Class:  0, CF:0.867358, Len:  4, Fitness_tra: 7
Rule 24: 5686, Class:  1, CF:0.36021, Len:  4, Fitness_tra: 9
Rule 25: 33b1, Class:  1, CF:0.584347, Len:  4, Fitness_tra: 9
Rule 26: 6605, Class:  0, CF:0.98084, Len:  3, Fitness_tra: 7
Rule 27: 0325, Class:  0, CF:0.906567, Len:  3, Fitness_tra: 5
Rule 28: 1055, Class:  0, CF:0.582007, Len:  3, Fitness_tra: 4
Rule 29: 7113, Class:  1, CF:0.482742, Len:  4, Fitness_tra: 7
Rule 30: 9c11, Class:  0, CF:0.734121, Len:  4, Fitness_tra: 6
Rule 31: 11c5, Class:  0, CF:0.558506, Len:  4, Fitness_tra: 5
Rule 32: 5033, Class:  0, CF:0.89651, Len:  3, Fitness_tra: 5
Rule 33: c0eb, Class:  0, CF:0.407825, Len:  3, Fitness_tra: 5
Rule 34: 49a4, Class:  0, CF:0.824979, Len:  4, Fitness_tra: 5
Rule 35: 4ee4, Class:  1, CF:0.513814, Len:  4, Fitness_tra: 5
Rule 36: 31d9, Class:  0, CF:0.9977, Len:  4, Fitness_tra: 4
Rule 37: c2e5, Class:  0, CF:0.624346, Len:  4, Fitness_tra: 4
Rule 38: 33be, Class:  0, CF:0.991344, Len:  4, Fitness_tra: 4
Rule 39: a956, Class:  1, CF:0.602723, Len:  4, Fitness_tra: 3
Rule 40: 10e0, Class:  0, CF:0.33413, Len:  2, Fitness_tra: 4
Rule 41: 1c01, Class:  1, CF:0.181471, Len:  3, Fitness_tra: 4
Rule 42: c050, Class:  0, CF:0.24013, Len:  2, Fitness_tra: 5
Rule 43: 11e7, Class:  0, CF:0.63311, Len:  4, Fitness_tra: 3
Rule 44: 3369, Class:  0, CF:0.944907, Len:  4, Fitness_tra: 3
Rule 45: 5b0a, Class:  0, CF:0.416488, Len:  3, Fitness_tra: 3
Rule 46: f936, Class:  0, CF:0.97267, Len:  4, Fitness_tra: 1
Rule 47: 15f1, Class:  0, CF:0.600656, Len:  4, Fitness_tra: 3
Rule 48: d73a, Class:  0, CF:  1, Len:  4, Fitness_tra: 3
Rule 49: 2213, Class:  0, CF:0.721213, Len:  4, Fitness_tra: 4
Rule 50: 193e, Class:  1, CF:0.444154, Len:  4, Fitness_tra: 3
Rule 51: 300e, Class:  0, CF:0.415181, Len:  2, Fitness_tra: 4
Rule 52: 6b55, Class:  0, CF:  1, Len:  4, Fitness_tra: 2
Rule 53: 3212, Class:  1, CF:0.219656, Len:  4, Fitness_tra: 2
Rule 54: 4345, Class:  0, CF:0.777541, Len:  4, Fitness_tra: 2
Rule 55: e333, Class:  0, CF:  1, Len:  4, Fitness_tra: 2
Rule 56: 1111, Class:  1, CF:0.402877, Len:  4, Fitness_tra: 0
Rule 57: 0554, Class:  1, CF:0.243637, Len:  3, Fitness_tra: 2
Rule 58: 695c, Class:  0, CF:0.508626, Len:  4, Fitness_tra: 2
Rule 59: 22c1, Class:  0, CF:0.292595, Len:  4, Fitness_tra: 2
Rule 60: 2125, Class:  0, CF:0.441265, Len:  4, Fitness_tra: 0
Rule 61: 14ae, Class:  0, CF:0.494987, Len:  4, Fitness_tra: 2
Rule 62: f0c0, Class:  0, CF:0.340153, Len:  2, Fitness_tra: 2
Rule 63: 3042, Class:  0, CF:0.311908, Len:  3, Fitness_tra: 1
Rule 64: 11e8, Class:  0, CF:0.838166, Len:  4, Fitness_tra: 1
Rule 65: 43e5, Class:  0, CF:0.990809, Len:  4, Fitness_tra: 1
Rule 66: 9935, Class:  0, CF:0.894358, Len:  4, Fitness_tra: 1
Rule 67: 1234, Class:  1, CF:0.193315, Len:  4, Fitness_tra: 1
Rule 68: e4ae, Class:  0, CF:0.80089, Len:  4, Fitness_tra: 1
Rule 69: 5199, Class:  0, CF:0.668778, Len:  4, Fitness_tra: 1
Rule 70: 1151, Class:  0, CF:0.359396, Len:  4, Fitness_tra: 2
Rule 71: 1311, Class:  1, CF:0.461568, Len:  4, Fitness_tra: 3
Rule 72: 9de5, Class:  1, CF:0.423451, Len:  4, Fitness_tra: 1
Rule 73: 4550, Class:  1, CF:0.23296, Len:  3, Fitness_tra: 2
Rule 74: 33da, Class:  0, CF:0.306359, Len:  4, Fitness_tra: 1
Rule 75: 5563, Class:  0, CF:  1, Len:  4, Fitness_tra: 1
Rule 76: 4321, Class:  1, CF:0.116495, Len:  4, Fitness_tra: 0
Rule 77: 0500, Class:  0, CF:0.00712432, Len:  1, Fitness_tra: 0
Rule 78: 9334, Class:  0, CF:0.472821, Len:  4, Fitness_tra: 0
Rule 79: 221d, Class:  0, CF:0.0503492, Len:  4, Fitness_tra: 0
Rule 80: 0000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 81: 0554, Class:  1, CF:0.243637, Len:  0, Fitness_tra: 0
Rule 82: 0005, Class:  0, CF:0.109138, Len:  1, Fitness_tra: -13
Rule 83: 0400, Class:  1, CF:0.0437111, Len:  0, Fitness_tra: 0
Rule 84: 0400, Class:  1, CF:0.0437111, Len:  0, Fitness_tra: 0
Rule 85: 5644, Class:  0, CF:0.442847, Len:  4, Fitness_tra: 1
Rule 86: 0060, Class:  0, CF:0.0903688, Len:  0, Fitness_tra: 0
Rule 87: 4550, Class:  1, CF:0.23296, Len:  0, Fitness_tra: 0
Rule 88: 111b, Class:  1, CF:0.439438, Len:  4, Fitness_tra: 19
Rule 89: 5000, Class:  0, CF:0.162703, Len:  1, Fitness_tra: -46
Rule 90: 0060, Class:  0, CF:0.0903688, Len:  0, Fitness_tra: 0
Rule 91: 74a1, Class:  0, CF:0.326267, Len:  4, Fitness_tra: 1
Rule 92: 193e, Class:  1, CF:0.444154, Len:  0, Fitness_tra: 0
Rule 93: 39ba, Class:  0, CF:  1, Len:  4, Fitness_tra: 3
Rule 94: 9342, Class:  0, CF:0.635222, Len:  4, Fitness_tra: 4
Rule 95: 3ed5, Class:  0, CF:0.32897, Len:  4, Fitness_tra: 0
Rule 96: 30d0, Class:  0, CF:0.148626, Len:  2, Fitness_tra: 0
Rule 97: 002e, Class:  0, CF:0.231424, Len:  2, Fitness_tra: -1
Rule 98: 91c1, Class:  0, CF:0.608986, Len:  4, Fitness_tra: 5
Rule 99: 21d5, Class:  0, CF:0.552021, Len:  4, Fitness_tra: 2
Rule100: c255, Class:  0, CF:0.266699, Len:  4, Fitness_tra: 0
------Current------
Miss_rate(tra)	:36.5125
------Result------
Miss_rate(tra)	:36.5125
Miss_rate(tst)	:20.9677
ARL				:3.41935

------Generation 4000------
Rule  1: b000, Class:  1, CF:0.188945, Len:  1, Fitness_tra: 53
Rule  2: 5030, Class:  0, CF:0.619111, Len:  2, Fitness_tra: 35
Rule  3: 1171, Class:  1, CF:0.449564, Len:  4, Fitness_tra: 22
Rule  4: 032d, Class:  0, CF:0.865963, Len:  3, Fitness_tra: 23
Rule  5: 111b, Class:  1, CF:0.439438, Len:  4, Fitness_tra: 17
Rule  6: 0604, Class:  0, CF:0.333386, Len:  2, Fitness_tra: 15
Rule  7: 4424, Class:  1, CF:0.264039, Len:  4, Fitness_tra: 14
Rule  8: c030, Class:  0, CF:0.363984, Len:  2, Fitness_tra: 15
Rule  9: 5907, Class:  0, CF:0.853708, Len:  3, Fitness_tra: 14
Rule 10: 333a, Class:  1, CF:0.847549, Len:  4, Fitness_tra: 13
Rule 11: 2225, Class:  1, CF:0.324117, Len:  4, Fitness_tra: 20
Rule 12: 5255, Class:  1, CF:0.505336, Len:  4, Fitness_tra: 11
Rule 13: 8843, Class:  0, CF:0.87586, Len:  4, Fitness_tra: 12
Rule 14: 5506, Class:  0, CF:0.987012, Len:  3, Fitness_tra: 11
Rule 15: 1d34, Class:  1, CF:0.434688, Len:  4, Fitness_tra: 3
Rule 16: 6055, Class:  0, CF:0.976668, Len:  3, Fitness_tra: 10
Rule 17: 33b1, Class:  1, CF:0.584347, Len:  4, Fitness_tra: 9
Rule 18: 0625, Class:  0, CF:0.935538, Len:  3, Fitness_tra: 9
Rule 19: 6050, Class:  0, CF:0.363894, Len:  2, Fitness_tra: 9
Rule 20: 5686, Class:  1, CF:0.36021, Len:  4, Fitness_tra: -1
Rule 21: 1333, Class:  1, CF:0.698341, Len:  4, Fitness_tra: 8
Rule 22: a5a2, Class:  1, CF:0.618074, Len:  4, Fitness_tra: 8
Rule 23: 1ec1, Class:  0, CF:0.785344, Len:  4, Fitness_tra: 8
Rule 24: 1e31, Class:  0, CF:0.867358, Len:  4, Fitness_tra: 7
Rule 25: 6605, Class:  0, CF:0.98084, Len:  3, Fitness_tra: 7
Rule 26: 7113, Class:  1, CF:0.482742, Len:  4, Fitness_tra: 7
Rule 27: 0040, Class:  1, CF:0.0610379, Len:  1, Fitness_tra: 9
Rule 28: 9c11, Class:  0, CF:0.734121, Len:  4, Fitness_tra: 5
Rule 29: 91c1, Class:  0, CF:0.608986, Len:  4, Fitness_tra: 5
Rule 30: 11a1, Class:  1, CF:0.433363, Len:  4, Fitness_tra: 3
Rule 31: 11c5, Class:  0, CF:0.558506, Len:  4, Fitness_tra: 2
Rule 32: 5033, Class:  0, CF:0.89651, Len:  3, Fitness_tra: 4
Rule 33: c0eb, Class:  0, CF:0.407825, Len:  3, Fitness_tra: 5
Rule 34: 49a4, Class:  0, CF:0.824979, Len:  4, Fitness_tra: 5
Rule 35: 4ee4, Class:  1, CF:0.513814, Len:  4, Fitness_tra: 5
Rule 36: c050, Class:  0, CF:0.24013, Len:  2, Fitness_tra: 6
Rule 37: 0325, Class:  0, CF:0.906567, Len:  3, Fitness_tra: 5
Rule 38: 1055, Class:  0, CF:0.582007, Len:  3, Fitness_tra: 5
Rule 39: 33be, Class:  0, CF:0.991344, Len:  4, Fitness_tra: 4
Rule 40: 10e0, Class:  0, CF:0.33413, Len:  2, Fitness_tra: 1
Rule 41: 1c01, Class:  1, CF:0.181471, Len:  3, Fitness_tra: 3
Rule 42: 31d9, Class:  0, CF:0.9977, Len:  4, Fitness_tra: 4
Rule 43: 2213, Class:  0, CF:0.721213, Len:  4, Fitness_tra: 4
Rule 44: 300e, Class:  0, CF:0.415181, Len:  2, Fitness_tra: 0
Rule 45: c2e5, Class:  0, CF:0.624346, Len:  4, Fitness_tra: 4
Rule 46: 9342, Class:  0, CF:0.635222, Len:  4, Fitness_tra: 4
Rule 47: a956, Class:  1, CF:0.602723, Len:  4, Fitness_tra: 3
Rule 48: d73a, Class:  0, CF:  1, Len:  4, Fitness_tra: 3
Rule 49: 11e7, Class:  0, CF:0.63311, Len:  4, Fitness_tra: 3
Rule 50: 193e, Class:  1, CF:0.444154, Len:  4, Fitness_tra: 3
Rule 51: 3369, Class:  0, CF:0.944907, Len:  4, Fitness_tra: 3
Rule 52: 15f1, Class:  0, CF:0.600656, Len:  4, Fitness_tra: 3
Rule 53: 1311, Class:  1, CF:0.461568, Len:  4, Fitness_tra: 0
Rule 54: 5b0a, Class:  0, CF:0.416488, Len:  3, Fitness_tra: 4
Rule 55: 39ba, Class:  0, CF:  1, Len:  4, Fitness_tra: 3
Rule 56: 6b55, Class:  0, CF:  1, Len:  4, Fitness_tra: 2
Rule 57: 0554, Class:  1, CF:0.243637, Len:  3, Fitness_tra: 2
Rule 58: 695c, Class:  0, CF:0.508626, Len:  4, Fitness_tra: 2
Rule 59: 22c1, Class:  0, CF:0.292595, Len:  4, Fitness_tra: 2
Rule 60: 21d5, Class:  0, CF:0.552021, Len:  4, Fitness_tra: 2
Rule 61: 14ae, Class:  0, CF:0.494987, Len:  4, Fitness_tra: 2
Rule 62: f0c0, Class:  0, CF:0.340153, Len:  2, Fitness_tra: 2
Rule 63: e333, Class:  0, CF:  1, Len:  4, Fitness_tra: 2
Rule 64: 1151, Class:  0, CF:0.359396, Len:  4, Fitness_tra: 1
Rule 65: 3212, Class:  1, CF:0.219656, Len:  4, Fitness_tra: 0
Rule 66: 4550, Class:  1, CF:0.23296, Len:  3, Fitness_tra: 2
Rule 67: 4345, Class:  0, CF:0.777541, Len:  4, Fitness_tra: 2
Rule 68: 3042, Class:  0, CF:0.311908, Len:  3, Fitness_tra: 1
Rule 69: 5199, Class:  0, CF:0.668778, Len:  4, Fitness_tra: 1
Rule 70: 11e8, Class:  0, CF:0.838166, Len:  4, Fitness_tra: 1
Rule 71: 43e5, Class:  0, CF:0.990809, Len:  4, Fitness_tra: 1
Rule 72: 9de5, Class:  1, CF:0.423451, Len:  4, Fitness_tra: 1
Rule 73: 9935, Class:  0, CF:0.894358, Len:  4, Fitness_tra: 1
Rule 74: 33da, Class:  0, CF:0.306359, Len:  4, Fitness_tra: 1
Rule 75: 5563, Class:  0, CF:  1, Len:  4, Fitness_tra: 1
Rule 76: 5644, Class:  0, CF:0.442847, Len:  4, Fitness_tra: 1
Rule 77: 1234, Class:  1, CF:0.193315, Len:  4, Fitness_tra: 0
Rule 78: 74a1, Class:  0, CF:0.326267, Len:  4, Fitness_tra: 1
Rule 79: e4ae, Class:  0, CF:0.80089, Len:  4, Fitness_tra: 1
Rule 80: f936, Class:  0, CF:0.97267, Len:  4, Fitness_tra: 1
Rule 81: 2521, Class:  0, CF:0.203082, Len:  4, Fitness_tra: 0
Rule 82: 0450, Class:  0, CF:0.12003, Len:  2, Fitness_tra: 2
Rule 83: 4060, Class:  0, CF:0.286588, Len:  2, Fitness_tra: -2
Rule 84: 2003, Class:  0, CF:0.194362, Len:  2, Fitness_tra: -15
Rule 85: 5000, Class:  0, CF:0.162703, Len:  1, Fitness_tra: -41
Rule 86: 0000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 87: 5166, Class:  0, CF:0.951182, Len:  4, Fitness_tra: 1
Rule 88: 0000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 89: 0380, Class:  0, CF:0.160851, Len:  2, Fitness_tra: -4
Rule 90: 4405, Class:  0, CF:0.176087, Len:  3, Fitness_tra: 1
Rule 91: 1830, Class:  1, CF:0.250037, Len:  3, Fitness_tra: 15
Rule 92: 60ce, Class:  0, CF:0.772499, Len:  3, Fitness_tra: 3
Rule 93: a1a5, Class:  0, CF:0.158184, Len:  4, Fitness_tra: 0
Rule 94: 61a5, Class:  0, CF:0.215777, Len:  4, Fitness_tra: 0
Rule 95: 04b1, Class:  1, CF:0.180532, Len:  3, Fitness_tra: 0
Rule 96: 33c1, Class:  0, CF:0.313855, Len:  4, Fitness_tra: 0
Rule 97: 6930, Class:  0, CF:0.0506062, Len:  3, Fitness_tra: 0
Rule 98: 6952, Class:  0, CF:0.565456, Len:  4, Fitness_tra: 0
Rule 99: e833, Class:  0, CF:  1, Len:  4, Fitness_tra: 0
Rule100: c050, Class:  0, CF:0.24013, Len:  0, Fitness_tra: 0
------Current------
Miss_rate(tra)	:36.4162
------Result------
Miss_rate(tra)	:36.4162
Miss_rate(tst)	:20.9677
ARL				:3.45361

------Generation 5000------
Rule  1: b000, Class:  1, CF:0.188945, Len:  1, Fitness_tra: 53
Rule  2: 5030, Class:  0, CF:0.619111, Len:  2, Fitness_tra: 35
Rule  3: 1171, Class:  1, CF:0.449564, Len:  4, Fitness_tra: 22
Rule  4: 032d, Class:  0, CF:0.865963, Len:  3, Fitness_tra: 23
Rule  5: 111b, Class:  1, CF:0.439438, Len:  4, Fitness_tra: 17
Rule  6: 0604, Class:  0, CF:0.333386, Len:  2, Fitness_tra: 15
Rule  7: 4424, Class:  1, CF:0.264039, Len:  4, Fitness_tra: 14
Rule  8: c030, Class:  0, CF:0.363984, Len:  2, Fitness_tra: 15
Rule  9: 5907, Class:  0, CF:0.853708, Len:  3, Fitness_tra: 14
Rule 10: 333a, Class:  1, CF:0.847549, Len:  4, Fitness_tra: 13
Rule 11: 2225, Class:  1, CF:0.324117, Len:  4, Fitness_tra: 20
Rule 12: 5255, Class:  1, CF:0.505336, Len:  4, Fitness_tra: 11
Rule 13: 8843, Class:  0, CF:0.87586, Len:  4, Fitness_tra: 12
Rule 14: 5506, Class:  0, CF:0.987012, Len:  3, Fitness_tra: 11
Rule 15: 1d34, Class:  1, CF:0.434688, Len:  4, Fitness_tra: 3
Rule 16: 6055, Class:  0, CF:0.976668, Len:  3, Fitness_tra: 10
Rule 17: 33b1, Class:  1, CF:0.584347, Len:  4, Fitness_tra: 9
Rule 18: 0625, Class:  0, CF:0.935538, Len:  3, Fitness_tra: 9
Rule 19: 6050, Class:  0, CF:0.363894, Len:  2, Fitness_tra: 9
Rule 20: 5686, Class:  1, CF:0.36021, Len:  4, Fitness_tra: -1
Rule 21: 1333, Class:  1, CF:0.698341, Len:  4, Fitness_tra: 8
Rule 22: a5a2, Class:  1, CF:0.618074, Len:  4, Fitness_tra: 8
Rule 23: 1ec1, Class:  0, CF:0.785344, Len:  4, Fitness_tra: 8
Rule 24: 1e31, Class:  0, CF:0.867358, Len:  4, Fitness_tra: 7
Rule 25: 6605, Class:  0, CF:0.98084, Len:  3, Fitness_tra: 7
Rule 26: 7113, Class:  1, CF:0.482742, Len:  4, Fitness_tra: 7
Rule 27: 0040, Class:  1, CF:0.0610379, Len:  1, Fitness_tra: 9
Rule 28: 9c11, Class:  0, CF:0.734121, Len:  4, Fitness_tra: 5
Rule 29: 91c1, Class:  0, CF:0.608986, Len:  4, Fitness_tra: 5
Rule 30: 11a1, Class:  1, CF:0.433363, Len:  4, Fitness_tra: 3
Rule 31: 11c5, Class:  0, CF:0.558506, Len:  4, Fitness_tra: 2
Rule 32: 5033, Class:  0, CF:0.89651, Len:  3, Fitness_tra: 4
Rule 33: c0eb, Class:  0, CF:0.407825, Len:  3, Fitness_tra: 5
Rule 34: 49a4, Class:  0, CF:0.824979, Len:  4, Fitness_tra: 5
Rule 35: 4ee4, Class:  1, CF:0.513814, Len:  4, Fitness_tra: 5
Rule 36: c050, Class:  0, CF:0.24013, Len:  2, Fitness_tra: 6
Rule 37: 0325, Class:  0, CF:0.906567, Len:  3, Fitness_tra: 5
Rule 38: 1055, Class:  0, CF:0.582007, Len:  3, Fitness_tra: 5
Rule 39: 33be, Class:  0, CF:0.991344, Len:  4, Fitness_tra: 4
Rule 40: 10e0, Class:  0, CF:0.33413, Len:  2, Fitness_tra: 1
Rule 41: 1c01, Class:  1, CF:0.181471, Len:  3, Fitness_tra: 3
Rule 42: 31d9, Class:  0, CF:0.9977, Len:  4, Fitness_tra: 4
Rule 43: 2213, Class:  0, CF:0.721213, Len:  4, Fitness_tra: 4
Rule 44: 300e, Class:  0, CF:0.415181, Len:  2, Fitness_tra: 0
Rule 45: c2e5, Class:  0, CF:0.624346, Len:  4, Fitness_tra: 4
Rule 46: 9342, Class:  0, CF:0.635222, Len:  4, Fitness_tra: 4
Rule 47: a956, Class:  1, CF:0.602723, Len:  4, Fitness_tra: 3
Rule 48: d73a, Class:  0, CF:  1, Len:  4, Fitness_tra: 3
Rule 49: 11e7, Class:  0, CF:0.63311, Len:  4, Fitness_tra: 3
Rule 50: 193e, Class:  1, CF:0.444154, Len:  4, Fitness_tra: 3
Rule 51: 3369, Class:  0, CF:0.944907, Len:  4, Fitness_tra: 3
Rule 52: 15f1, Class:  0, CF:0.600656, Len:  4, Fitness_tra: 3
Rule 53: 1311, Class:  1, CF:0.461568, Len:  4, Fitness_tra: 0
Rule 54: 5b0a, Class:  0, CF:0.416488, Len:  3, Fitness_tra: 4
Rule 55: 39ba, Class:  0, CF:  1, Len:  4, Fitness_tra: 3
Rule 56: 6b55, Class:  0, CF:  1, Len:  4, Fitness_tra: 2
Rule 57: 0554, Class:  1, CF:0.243637, Len:  3, Fitness_tra: 2
Rule 58: 695c, Class:  0, CF:0.508626, Len:  4, Fitness_tra: 2
Rule 59: 22c1, Class:  0, CF:0.292595, Len:  4, Fitness_tra: 2
Rule 60: 21d5, Class:  0, CF:0.552021, Len:  4, Fitness_tra: 2
Rule 61: 14ae, Class:  0, CF:0.494987, Len:  4, Fitness_tra: 2
Rule 62: f0c0, Class:  0, CF:0.340153, Len:  2, Fitness_tra: 2
Rule 63: e333, Class:  0, CF:  1, Len:  4, Fitness_tra: 2
Rule 64: 1151, Class:  0, CF:0.359396, Len:  4, Fitness_tra: 1
Rule 65: 3212, Class:  1, CF:0.219656, Len:  4, Fitness_tra: 0
Rule 66: 4550, Class:  1, CF:0.23296, Len:  3, Fitness_tra: 2
Rule 67: 4345, Class:  0, CF:0.777541, Len:  4, Fitness_tra: 2
Rule 68: 3042, Class:  0, CF:0.311908, Len:  3, Fitness_tra: 1
Rule 69: 5199, Class:  0, CF:0.668778, Len:  4, Fitness_tra: 1
Rule 70: 11e8, Class:  0, CF:0.838166, Len:  4, Fitness_tra: 1
Rule 71: 43e5, Class:  0, CF:0.990809, Len:  4, Fitness_tra: 1
Rule 72: 9de5, Class:  1, CF:0.423451, Len:  4, Fitness_tra: 1
Rule 73: 9935, Class:  0, CF:0.894358, Len:  4, Fitness_tra: 1
Rule 74: 33da, Class:  0, CF:0.306359, Len:  4, Fitness_tra: 1
Rule 75: 5563, Class:  0, CF:  1, Len:  4, Fitness_tra: 1
Rule 76: 5644, Class:  0, CF:0.442847, Len:  4, Fitness_tra: 1
Rule 77: 1234, Class:  1, CF:0.193315, Len:  4, Fitness_tra: 0
Rule 78: 74a1, Class:  0, CF:0.326267, Len:  4, Fitness_tra: 1
Rule 79: e4ae, Class:  0, CF:0.80089, Len:  4, Fitness_tra: 1
Rule 80: f936, Class:  0, CF:0.97267, Len:  4, Fitness_tra: 1
Rule 81: 2521, Class:  0, CF:0.203082, Len:  4, Fitness_tra: 0
Rule 82: 0450, Class:  0, CF:0.12003, Len:  2, Fitness_tra: 2
Rule 83: 4060, Class:  0, CF:0.286588, Len:  2, Fitness_tra: -2
Rule 84: 2003, Class:  0, CF:0.194362, Len:  2, Fitness_tra: -15
Rule 85: 5000, Class:  0, CF:0.162703, Len:  1, Fitness_tra: -41
Rule 86: 0000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 87: 5166, Class:  0, CF:0.951182, Len:  4, Fitness_tra: 1
Rule 88: 0000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 89: 0380, Class:  0, CF:0.160851, Len:  2, Fitness_tra: -4
Rule 90: 4405, Class:  0, CF:0.176087, Len:  3, Fitness_tra: 1
Rule 91: 1830, Class:  1, CF:0.250037, Len:  3, Fitness_tra: 15
Rule 92: 60ce, Class:  0, CF:0.772499, Len:  3, Fitness_tra: 3
Rule 93: a1a5, Class:  0, CF:0.158184, Len:  4, Fitness_tra: 0
Rule 94: 61a5, Class:  0, CF:0.215777, Len:  4, Fitness_tra: 0
Rule 95: 04b1, Class:  1, CF:0.180532, Len:  3, Fitness_tra: 0
Rule 96: 33c1, Class:  0, CF:0.313855, Len:  4, Fitness_tra: 0
Rule 97: 6930, Class:  0, CF:0.0506062, Len:  3, Fitness_tra: 0
Rule 98: 6952, Class:  0, CF:0.565456, Len:  4, Fitness_tra: 0
Rule 99: e833, Class:  0, CF:  1, Len:  4, Fitness_tra: 0
Rule100: c050, Class:  0, CF:0.24013, Len:  0, Fitness_tra: 0
------Current------
Miss_rate(tra)	:36.4162
------Result------
Miss_rate(tra)	:36.4162
Miss_rate(tst)	:20.9677
ARL				:3.45361

------Generation 5000------
Rule  1: b000, Class:  1, CF:0.188945, Len:  1, Fitness_tra: 53
Rule  2: 5030, Class:  0, CF:0.619111, Len:  2, Fitness_tra: 35
Rule  3: 1171, Class:  1, CF:0.449564, Len:  4, Fitness_tra: 22
Rule  4: 032d, Class:  0, CF:0.865963, Len:  3, Fitness_tra: 23
Rule  5: 111b, Class:  1, CF:0.439438, Len:  4, Fitness_tra: 17
Rule  6: 0604, Class:  0, CF:0.333386, Len:  2, Fitness_tra: 15
Rule  7: 4424, Class:  1, CF:0.264039, Len:  4, Fitness_tra: 14
Rule  8: c030, Class:  0, CF:0.363984, Len:  2, Fitness_tra: 15
Rule  9: 5907, Class:  0, CF:0.853708, Len:  3, Fitness_tra: 14
Rule 10: 333a, Class:  1, CF:0.847549, Len:  4, Fitness_tra: 13
Rule 11: 2225, Class:  1, CF:0.324117, Len:  4, Fitness_tra: 20
Rule 12: 5255, Class:  1, CF:0.505336, Len:  4, Fitness_tra: 11
Rule 13: 8843, Class:  0, CF:0.87586, Len:  4, Fitness_tra: 12
Rule 14: 5506, Class:  0, CF:0.987012, Len:  3, Fitness_tra: 11
Rule 15: 1d34, Class:  1, CF:0.434688, Len:  4, Fitness_tra: 3
Rule 16: 6055, Class:  0, CF:0.976668, Len:  3, Fitness_tra: 10
Rule 17: 33b1, Class:  1, CF:0.584347, Len:  4, Fitness_tra: 9
Rule 18: 0625, Class:  0, CF:0.935538, Len:  3, Fitness_tra: 9
Rule 19: 6050, Class:  0, CF:0.363894, Len:  2, Fitness_tra: 9
Rule 20: 5686, Class:  1, CF:0.36021, Len:  4, Fitness_tra: -1
Rule 21: 1333, Class:  1, CF:0.698341, Len:  4, Fitness_tra: 8
Rule 22: a5a2, Class:  1, CF:0.618074, Len:  4, Fitness_tra: 8
Rule 23: 1ec1, Class:  0, CF:0.785344, Len:  4, Fitness_tra: 8
Rule 24: 1e31, Class:  0, CF:0.867358, Len:  4, Fitness_tra: 7
Rule 25: 6605, Class:  0, CF:0.98084, Len:  3, Fitness_tra: 7
Rule 26: 7113, Class:  1, CF:0.482742, Len:  4, Fitness_tra: 7
Rule 27: 0040, Class:  1, CF:0.0610379, Len:  1, Fitness_tra: 9
Rule 28: 9c11, Class:  0, CF:0.734121, Len:  4, Fitness_tra: 5
Rule 29: 91c1, Class:  0, CF:0.608986, Len:  4, Fitness_tra: 5
Rule 30: 11a1, Class:  1, CF:0.433363, Len:  4, Fitness_tra: 3
Rule 31: 11c5, Class:  0, CF:0.558506, Len:  4, Fitness_tra: 2
Rule 32: 5033, Class:  0, CF:0.89651, Len:  3, Fitness_tra: 4
Rule 33: c0eb, Class:  0, CF:0.407825, Len:  3, Fitness_tra: 5
Rule 34: 49a4, Class:  0, CF:0.824979, Len:  4, Fitness_tra: 5
Rule 35: 4ee4, Class:  1, CF:0.513814, Len:  4, Fitness_tra: 5
Rule 36: c050, Class:  0, CF:0.24013, Len:  2, Fitness_tra: 6
Rule 37: 0325, Class:  0, CF:0.906567, Len:  3, Fitness_tra: 5
Rule 38: 1055, Class:  0, CF:0.582007, Len:  3, Fitness_tra: 5
Rule 39: 33be, Class:  0, CF:0.991344, Len:  4, Fitness_tra: 4
Rule 40: 10e0, Class:  0, CF:0.33413, Len:  2, Fitness_tra: 1
Rule 41: 1c01, Class:  1, CF:0.181471, Len:  3, Fitness_tra: 3
Rule 42: 31d9, Class:  0, CF:0.9977, Len:  4, Fitness_tra: 4
Rule 43: 2213, Class:  0, CF:0.721213, Len:  4, Fitness_tra: 4
Rule 44: 300e, Class:  0, CF:0.415181, Len:  2, Fitness_tra: 0
Rule 45: c2e5, Class:  0, CF:0.624346, Len:  4, Fitness_tra: 4
Rule 46: 9342, Class:  0, CF:0.635222, Len:  4, Fitness_tra: 4
Rule 47: a956, Class:  1, CF:0.602723, Len:  4, Fitness_tra: 3
Rule 48: d73a, Class:  0, CF:  1, Len:  4, Fitness_tra: 3
Rule 49: 11e7, Class:  0, CF:0.63311, Len:  4, Fitness_tra: 3
Rule 50: 193e, Class:  1, CF:0.444154, Len:  4, Fitness_tra: 3
Rule 51: 3369, Class:  0, CF:0.944907, Len:  4, Fitness_tra: 3
Rule 52: 15f1, Class:  0, CF:0.600656, Len:  4, Fitness_tra: 3
Rule 53: 1311, Class:  1, CF:0.461568, Len:  4, Fitness_tra: 0
