------Generation 0------
Rule  1: a9718d1591121, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule  4: a005d07020d10, Class:  4, CF:0.90164, Len:  7, Fitness_tra: 10
Rule  5: 0009820100153, Class:  3, CF:0.842427, Len:  7, Fitness_tra: 11
Rule  6: 000070000e048, Class:  4, CF:0.280725, Len:  4, Fitness_tra: 10
Rule  7: f00e303570010, Class:  2, CF:0.809795, Len:  7, Fitness_tra: 9
Rule  8: a025207d20010, Class: 10, CF:0.0674239, Len:  8, Fitness_tra: 10
Rule  9: 1165c53c011c8, Class: 10, CF:0.35422, Len: 12, Fitness_tra: 7
Rule 10: a397080dc3174, Class:  1, CF:0.766333, Len: 11, Fitness_tra: 7
Rule 11: 00008000c2cd9, Class:  8, CF:0.846901, Len:  6, Fitness_tra: 6
Rule 12: a0900b0d23100, Class:  2, CF:0.406129, Len:  7, Fitness_tra: 5
Rule 13: 070d00000a000, Class:  6, CF:  1, Len:  3, Fitness_tra: 6
Rule 14: 033d620100053, Class:  1, CF:0.535378, Len:  8, Fitness_tra: 6
Rule 15: 0902c09055010, Class:  1, CF:0.92051, Len:  7, Fitness_tra: 6
Rule 16: 000000000ad09, Class:  7, CF:0.971294, Len:  3, Fitness_tra: 4
Rule 17: 03070e02c0d10, Class:  9, CF:0.767038, Len:  7, Fitness_tra: 5
Rule 18: a060100d03106, Class:  9, CF:0.993377, Len:  7, Fitness_tra: 5
Rule 19: 0000e0040d00d, Class:  9, CF:0.499991, Len:  4, Fitness_tra: 5
Rule 20: 0002d000d00cd, Class:  4, CF:0.760441, Len:  5, Fitness_tra: 5
Rule 21: 0d0000000ce00, Class:  7, CF:0.952199, Len:  3, Fitness_tra: 5
Rule 22: 000d0050a000d, Class:  2, CF:0.893037, Len:  4, Fitness_tra: 5
Rule 23: 0161255c021ce, Class:  9, CF:0.909348, Len: 11, Fitness_tra: 6
Rule 24: 000de00000000, Class:  4, CF:0.770602, Len:  2, Fitness_tra: 4
Rule 25: 0003de0c00d02, Class:  9, CF:0.916088, Len:  6, Fitness_tra: 5
Rule 26: 0400300e01811, Class:  1, CF:0.73151, Len:  7, Fitness_tra: 2
Rule 27: 050b2b900000d, Class:  2, CF:  1, Len:  6, Fitness_tra: 4
Rule 28: 130b68980000d, Class:  0, CF:0.927121, Len:  8, Fitness_tra: 2
Rule 29: 1008803d00080, Class:  3, CF:0.789437, Len:  6, Fitness_tra: 4
Rule 30: a000e00d001a0, Class:  8, CF:0.594215, Len:  5, Fitness_tra: 4
Rule 31: 000030000e004, Class:  0, CF:0.918992, Len:  3, Fitness_tra: 3
Rule 32: e00030000e000, Class:  0, CF:  1, Len:  3, Fitness_tra: 3
Rule 33: 000c0e0000e00, Class:  6, CF:0.998788, Len:  3, Fitness_tra: 2
Rule 34: 0000800d0a800, Class:  9, CF:  1, Len:  4, Fitness_tra: 3
Rule 35: 336d581111153, Class:  4, CF:0.890734, Len: 13, Fitness_tra: 3
Rule 36: 00075c65278d1, Class:  5, CF:  1, Len: 10, Fitness_tra: 3
Rule 37: 00070e0000e00, Class:  6, CF:0.950549, Len:  3, Fitness_tra: 1
Rule 38: e400a00091000, Class:  0, CF:0.707783, Len:  5, Fitness_tra: 0
Rule 39: 0000009004d60, Class:  0, CF:0.868714, Len:  4, Fitness_tra: 3
Rule 40: 0000000400e0e, Class:  6, CF:  1, Len:  3, Fitness_tra: 3
Rule 41: 0000e0000e000, Class:  7, CF:0.475365, Len:  2, Fitness_tra: 3
Rule 42: 000e300260010, Class:  3, CF:  1, Len:  5, Fitness_tra: 2
Rule 43: 0000500050e00, Class:  8, CF:  1, Len:  3, Fitness_tra: 2
Rule 44: 0000800052ed0, Class:  8, CF:0.987941, Len:  5, Fitness_tra: 2
Rule 45: 050000049010a, Class:  0, CF:0.878782, Len:  5, Fitness_tra: 2
Rule 46: 0d100330a0000, Class:  6, CF:  1, Len:  5, Fitness_tra: 2
Rule 47: f111d83811151, Class:  6, CF:0.757208, Len: 13, Fitness_tra: 1
Rule 48: 00000d003e0d0, Class:  6, CF:0.933029, Len:  4, Fitness_tra: 0
Rule 49: 0000ed0000000, Class:  7, CF:0.805061, Len:  2, Fitness_tra: 2
Rule 50: a090255c0310e, Class:  1, CF:0.818529, Len:  9, Fitness_tra: 3
Rule 51: 2232c19153411, Class:  9, CF:0.921004, Len: 13, Fitness_tra: 3
Rule 52: 100c206057151, Class: 10, CF:0.932194, Len:  9, Fitness_tra: 1
Rule 53: a090dc0db3100, Class: 10, CF:0.141373, Len:  8, Fitness_tra: 2
Rule 54: 000a68901060d, Class:  0, CF:0.774462, Len:  7, Fitness_tra: 2
Rule 55: 14036000900c0, Class:  0, CF:0.999991, Len:  6, Fitness_tra: 0
Rule 56: 000000c00e092, Class:  9, CF:0.723899, Len:  4, Fitness_tra: 1
Rule 57: 000000cd2009d, Class:  8, CF:  1, Len:  5, Fitness_tra: 1
Rule 58: 6a65251c151d1, Class:  5, CF:0.954823, Len: 13, Fitness_tra: 1
Rule 59: a000100d031a0, Class:  1, CF:0.0557615, Len:  6, Fitness_tra: -1
Rule 60: 000032000e000, Class:  0, CF:0.885422, Len:  3, Fitness_tra: 1
Rule 61: 1a65191111853, Class:  5, CF:0.838644, Len: 13, Fitness_tra: 1
Rule 62: 1165cd31511c8, Class: 10, CF:  1, Len: 13, Fitness_tra: 1
Rule 63: 0003100a70013, Class:  7, CF:0.642719, Len:  6, Fitness_tra: 1
Rule 64: 1169cd3151153, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 65: 050000009e04a, Class:  7, CF:  1, Len:  5, Fitness_tra: 1
Rule 66: 000d0000040e0, Class:  5, CF:0.784349, Len:  3, Fitness_tra: 0
Rule 67: a02c853d30010, Class:  8, CF:0.109058, Len:  9, Fitness_tra: 7
Rule 68: 11a29511d41c8, Class:  9, CF:0.32323, Len: 13, Fitness_tra: 0
Rule 69: 1e4c853d3dd81, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 70: 63b3521831811, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 71: 114d8d3991128, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 72: 7c355d5111155, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 73: 000000000d000, Class:  6, CF:  0, Len:  0, Fitness_tra: 0
Rule 74: 00003000c0000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 75: 00000000d00c0, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 76: 003b020d00050, Class:  8, CF:  0, Len:  0, Fitness_tra: 0
Rule 77: 0002003400e0e, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 78: 03070e02c0d10, Class:  9, CF:0.767038, Len:  0, Fitness_tra: 0
Rule 79: 0e04000820e04, Class:  9, CF:  1, Len:  6, Fitness_tra: 0
Rule 80: 0000000002000, Class:  7, CF:  0, Len:  0, Fitness_tra: 0
Rule 81: a375553931d12, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 82: a13d1111535c3, Class: 10, CF:0.99896, Len: 13, Fitness_tra: 9
Rule 83: 0000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 84: 000c0d0090000, Class:  0, CF:0.756582, Len:  3, Fitness_tra: 1
Rule 85: 0002e000009e0, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 86: 000cde0000000, Class:  6, CF:0.910563, Len:  3, Fitness_tra: 4
Rule 87: b2b1823535e25, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 88: 000ec400000cd, Class:  3, CF:0.437939, Len:  5, Fitness_tra: -9
Rule 89: 0008003000080, Class:  4, CF:  0, Len:  0, Fitness_tra: 0
Rule 90: 7111c81111125, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 91: a06e303d01106, Class:  2, CF:0.998836, Len:  9, Fitness_tra: 0
Rule 92: 01615c6c071ce, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 93: 0900c09055e10, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 94: 070d600100000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 95: 00200d7d3e010, Class:  8, CF:0.99554, Len:  7, Fitness_tra: 1
Rule 96: 000c0060a0151, Class:  6, CF:0.83579, Len:  6, Fitness_tra: 1
Rule 97: 000b0e0000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 98: 00020054a800e, Class:  2, CF:0.566568, Len:  6, Fitness_tra: -1
Rule 99: 030d000000d10, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule100: 100036ce7b010, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
------Current------
Miss_rate(tra)	:53.6476
------Result------
Miss_rate(tra)	:53.6476
Miss_rate(tst)	:65.6566
ARL				:6.26316

------Generation 3000------
Rule  1: 0007e00000d00, Class:  7, CF:0.92151, Len:  3, Fitness_tra: 11
Rule  2: 000070000e048, Class:  4, CF:0.280725, Len:  4, Fitness_tra: 10
Rule  3: 0009820100153, Class:  3, CF:0.842427, Len:  7, Fitness_tra: 9
Rule  4: 0900e00000000, Class:  7, CF:0.588869, Len:  2, Fitness_tra: 10
Rule  5: a025207d20010, Class: 10, CF:0.0674239, Len:  8, Fitness_tra: 8
Rule  6: a13d1111535c3, Class: 10, CF:0.99896, Len: 13, Fitness_tra: 9
Rule  7: a005d07020d10, Class:  4, CF:0.90164, Len:  7, Fitness_tra: 9
Rule  8: f00e303570010, Class:  2, CF:0.809795, Len:  7, Fitness_tra: 9
Rule  9: 00090d0000000, Class:  3, CF:0.767601, Len:  2, Fitness_tra: 7
Rule 10: 070d00000a000, Class:  6, CF:  1, Len:  3, Fitness_tra: 7
Rule 11: a397080dc3174, Class:  1, CF:0.766333, Len: 11, Fitness_tra: 7
Rule 12: 00008000c2cd9, Class:  8, CF:0.846901, Len:  6, Fitness_tra: 7
Rule 13: 00600d0093100, Class:  9, CF:  1, Len:  5, Fitness_tra: 7
Rule 14: 1165c53c011c8, Class: 10, CF:0.35422, Len: 12, Fitness_tra: 5
Rule 15: 00e00b0d2012a, Class:  9, CF:  1, Len:  7, Fitness_tra: 6
Rule 16: 033d620100053, Class:  1, CF:0.535378, Len:  8, Fitness_tra: 5
Rule 17: 0161255c021ce, Class:  9, CF:0.909348, Len: 11, Fitness_tra: 6
Rule 18: 0902c09055010, Class:  1, CF:0.92051, Len:  7, Fitness_tra: 6
Rule 19: a0900b0d23100, Class:  2, CF:0.406129, Len:  7, Fitness_tra: 6
Rule 20: 03070e02c0d10, Class:  9, CF:0.767038, Len:  7, Fitness_tra: 5
Rule 21: 0d0000000ce00, Class:  7, CF:0.952199, Len:  3, Fitness_tra: 4
Rule 22: 000d0050a000d, Class:  2, CF:0.893037, Len:  4, Fitness_tra: 5
Rule 23: a060100d03106, Class:  9, CF:0.993377, Len:  7, Fitness_tra: 5
Rule 24: 0003de0c00d02, Class:  9, CF:0.916088, Len:  6, Fitness_tra: 5
Rule 25: 0000e0040d00d, Class:  9, CF:0.499991, Len:  4, Fitness_tra: 5
Rule 26: 0002d000d00cd, Class:  4, CF:0.760441, Len:  5, Fitness_tra: 5
Rule 27: a02c853d30010, Class:  8, CF:0.109058, Len:  9, Fitness_tra: 7
Rule 28: 050b2b900000d, Class:  2, CF:  1, Len:  6, Fitness_tra: 4
Rule 29: 1008803d00080, Class:  3, CF:0.789437, Len:  6, Fitness_tra: 3
Rule 30: a000e00d001a0, Class:  8, CF:0.594215, Len:  5, Fitness_tra: 4
Rule 31: 000de00000000, Class:  4, CF:0.770602, Len:  2, Fitness_tra: 4
Rule 32: 0000009004d60, Class:  0, CF:0.868714, Len:  4, Fitness_tra: 4
Rule 33: 000cde0000000, Class:  6, CF:0.910563, Len:  3, Fitness_tra: 2
Rule 34: 000000000ad09, Class:  7, CF:0.971294, Len:  3, Fitness_tra: 4
Rule 35: 336d581111153, Class:  4, CF:0.890734, Len: 13, Fitness_tra: 5
Rule 36: 000030000e004, Class:  0, CF:0.918992, Len:  3, Fitness_tra: 3
Rule 37: 0000000400e0e, Class:  6, CF:  1, Len:  3, Fitness_tra: 3
Rule 38: 0000e0000e000, Class:  7, CF:0.475365, Len:  2, Fitness_tra: 3
Rule 39: 0000800d0a800, Class:  9, CF:  1, Len:  4, Fitness_tra: 3
Rule 40: e00030000e000, Class:  0, CF:  1, Len:  3, Fitness_tra: 3
Rule 41: 050000049010a, Class:  0, CF:0.878782, Len:  5, Fitness_tra: 3
Rule 42: a090255c0310e, Class:  1, CF:0.818529, Len:  9, Fitness_tra: 2
Rule 43: 0000500050e00, Class:  8, CF:  1, Len:  3, Fitness_tra: 2
Rule 44: 0000800052ed0, Class:  8, CF:0.987941, Len:  5, Fitness_tra: 2
Rule 45: 130b68980000d, Class:  0, CF:0.927121, Len:  8, Fitness_tra: 2
Rule 46: 000e300260010, Class:  3, CF:  1, Len:  5, Fitness_tra: 1
Rule 47: 0000ed0000000, Class:  7, CF:0.805061, Len:  2, Fitness_tra: 2
Rule 48: 000c0e0000e00, Class:  6, CF:0.998788, Len:  3, Fitness_tra: 2
Rule 49: a090dc0db3100, Class: 10, CF:0.141373, Len:  8, Fitness_tra: 0
Rule 50: 000a68901060d, Class:  0, CF:0.774462, Len:  7, Fitness_tra: 2
Rule 51: 0400300e01811, Class:  1, CF:0.73151, Len:  7, Fitness_tra: 2
Rule 52: f111d83811151, Class:  6, CF:0.757208, Len: 13, Fitness_tra: 3
Rule 53: 6a65251c151d1, Class:  5, CF:0.954823, Len: 13, Fitness_tra: 4
Rule 54: 00075c65278d1, Class:  5, CF:  1, Len: 10, Fitness_tra: 3
Rule 55: 2232c19153411, Class:  9, CF:0.921004, Len: 13, Fitness_tra: 1
Rule 56: 000000c00e092, Class:  9, CF:0.723899, Len:  4, Fitness_tra: 1
Rule 57: 000000cd2009d, Class:  8, CF:  1, Len:  5, Fitness_tra: 1
Rule 58: 0d100330a0000, Class:  6, CF:  1, Len:  5, Fitness_tra: 1
Rule 59: 000032000e000, Class:  0, CF:0.885422, Len:  3, Fitness_tra: 1
Rule 60: 1165cd31511c8, Class: 10, CF:  1, Len: 13, Fitness_tra: 1
Rule 61: 0003100a70013, Class:  7, CF:0.642719, Len:  6, Fitness_tra: 1
Rule 62: 050000009e04a, Class:  7, CF:  1, Len:  5, Fitness_tra: 1
Rule 63: 00070e0000e00, Class:  6, CF:0.950549, Len:  3, Fitness_tra: 1
Rule 64: 000c0d0090000, Class:  0, CF:0.756582, Len:  3, Fitness_tra: 1
Rule 65: 00200d7d3e010, Class:  8, CF:0.99554, Len:  7, Fitness_tra: 1
Rule 66: 000300dc0dc0e, Class:  5, CF:0.649746, Len:  6, Fitness_tra: 0
Rule 67: 0d100300a0010, Class:  6, CF:  1, Len:  5, Fitness_tra: 1
Rule 68: 100c206057151, Class: 10, CF:0.932194, Len:  9, Fitness_tra: 1
Rule 69: 1e4c853d3dd81, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 70: 63b3521831811, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 71: 114d8d3991128, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 72: 7c355d5111155, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 73: 000000000d000, Class:  6, CF:  0, Len:  0, Fitness_tra: 0
Rule 74: 00003000c0000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 75: 00000000d00c0, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 76: 003b020d00050, Class:  8, CF:  0, Len:  0, Fitness_tra: 0
Rule 77: 0002003400e0e, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 78: 03070e02c0d10, Class:  9, CF:0.767038, Len:  0, Fitness_tra: 0
Rule 79: 0e04000820e04, Class:  9, CF:  1, Len:  6, Fitness_tra: 0
Rule 80: 0000000002000, Class:  7, CF:  0, Len:  0, Fitness_tra: 0
Rule 81: f1f59e195dd82, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 82: 631d382555881, Class:  1, CF:0.988694, Len: 13, Fitness_tra: 1
Rule 83: 000ec400000cd, Class:  3, CF:0.437939, Len:  5, Fitness_tra: -9
Rule 84: 61711593e5152, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 85: b14148d3ee912, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 86: 000000000000d, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 87: 48751518119e5, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 88: 2513d81d2dc13, Class:  8, CF:0.651898, Len: 13, Fitness_tra: -1
Rule 89: 000000000d00d, Class:  5, CF:  0, Len:  0, Fitness_tra: 0
Rule 90: f33d111185453, Class:  1, CF:0.396385, Len: 13, Fitness_tra: -8
Rule 91: e000207a00000, Class:  7, CF:0.610831, Len:  4, Fitness_tra: -5
Rule 92: 6a65257025110, Class: 10, CF:0.306427, Len: 11, Fitness_tra: 0
Rule 93: a0008070c0c79, Class:  5, CF:0.0512655, Len:  7, Fitness_tra: 0
Rule 94: f060373073000, Class:  3, CF:0.478014, Len:  7, Fitness_tra: -2
Rule 95: 0000ee0000ea0, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 96: 0ded0358a001d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 97: 2230cc7153010, Class:  8, CF:  0, Len:  0, Fitness_tra: 0
Rule 98: a32c883dc3114, Class:  5, CF:  1, Len: 13, Fitness_tra: 0
Rule 99: 9005850c001d3, Class:  5, CF:0.0406491, Len:  8, Fitness_tra: -6
Rule100: 050bd090000cd, Class:  9, CF:0.412475, Len:  6, Fitness_tra: 0
------Current------
Miss_rate(tra)	:52.5253
------Result------
Miss_rate(tra)	:52.5253
Miss_rate(tst)	:65.6566
ARL				:6.5375

------Generation 4000------
Rule  1: 0007e00000d00, Class:  7, CF:0.92151, Len:  3, Fitness_tra: 16
Rule  2: 000070000e048, Class:  4, CF:0.280725, Len:  4, Fitness_tra: 10
Rule  3: 0900e00000000, Class:  7, CF:0.588869, Len:  2, Fitness_tra: 10
Rule  4: a025207d20010, Class: 10, CF:0.0674239, Len:  8, Fitness_tra: 8
Rule  5: 0009820100153, Class:  3, CF:0.842427, Len:  7, Fitness_tra: 11
Rule  6: f00e303570010, Class:  2, CF:0.809795, Len:  7, Fitness_tra: 9
Rule  7: a005d07020d10, Class:  4, CF:0.90164, Len:  7, Fitness_tra: 9
Rule  8: a13d1111535c3, Class: 10, CF:0.99896, Len: 13, Fitness_tra: 9
Rule  9: 00090d0000000, Class:  3, CF:0.767601, Len:  2, Fitness_tra: 7
Rule 10: 070d00000a000, Class:  6, CF:  1, Len:  3, Fitness_tra: 7
Rule 11: 1165c53c011c8, Class: 10, CF:0.35422, Len: 12, Fitness_tra: 6
Rule 12: 00008000c2cd9, Class:  8, CF:0.846901, Len:  6, Fitness_tra: 9
Rule 13: 00600d0093100, Class:  9, CF:  1, Len:  5, Fitness_tra: 7
Rule 14: a02c853d30010, Class:  8, CF:0.109058, Len:  9, Fitness_tra: 7
Rule 15: 00e00b0d2012a, Class:  9, CF:  1, Len:  7, Fitness_tra: 6
Rule 16: 0161255c021ce, Class:  9, CF:0.909348, Len: 11, Fitness_tra: 6
Rule 17: 0902c09055010, Class:  1, CF:0.92051, Len:  7, Fitness_tra: 6
Rule 18: a0900b0d23100, Class:  2, CF:0.406129, Len:  7, Fitness_tra: -5
Rule 19: a397080dc3174, Class:  1, CF:0.766333, Len: 11, Fitness_tra: 5
Rule 20: 03070e02c0d10, Class:  9, CF:0.767038, Len:  7, Fitness_tra: 5
Rule 21: 0d0000000ce00, Class:  7, CF:0.952199, Len:  3, Fitness_tra: 5
Rule 22: 000d0050a000d, Class:  2, CF:0.893037, Len:  4, Fitness_tra: 6
Rule 23: a060100d03106, Class:  9, CF:0.993377, Len:  7, Fitness_tra: 5
Rule 24: 0003de0c00d02, Class:  9, CF:0.916088, Len:  6, Fitness_tra: 5
Rule 25: 0000e0040d00d, Class:  9, CF:0.499991, Len:  4, Fitness_tra: 5
Rule 26: 0002d000d00cd, Class:  4, CF:0.760441, Len:  5, Fitness_tra: 4
Rule 27: 033d620100053, Class:  1, CF:0.535378, Len:  8, Fitness_tra: 5
Rule 28: 000cde0000000, Class:  6, CF:0.910563, Len:  3, Fitness_tra: 4
Rule 29: 1008803d00080, Class:  3, CF:0.789437, Len:  6, Fitness_tra: 4
Rule 30: a000e00d001a0, Class:  8, CF:0.594215, Len:  5, Fitness_tra: 4
Rule 31: 000de00000000, Class:  4, CF:0.770602, Len:  2, Fitness_tra: 4
Rule 32: 0000009004d60, Class:  0, CF:0.868714, Len:  4, Fitness_tra: 4
Rule 33: 000000000ad09, Class:  7, CF:0.971294, Len:  3, Fitness_tra: 4
Rule 34: 050b2b900000d, Class:  2, CF:  1, Len:  6, Fitness_tra: 4
Rule 35: 6a65251c151d1, Class:  5, CF:0.954823, Len: 13, Fitness_tra: 4
Rule 36: 000030000e004, Class:  0, CF:0.918992, Len:  3, Fitness_tra: 3
Rule 37: 0000000400e0e, Class:  6, CF:  1, Len:  3, Fitness_tra: 3
Rule 38: 0000e0000e000, Class:  7, CF:0.475365, Len:  2, Fitness_tra: 3
Rule 39: 0000800d0a800, Class:  9, CF:  1, Len:  4, Fitness_tra: 3
Rule 40: e00030000e000, Class:  0, CF:  1, Len:  3, Fitness_tra: 3
Rule 41: 050000049010a, Class:  0, CF:0.878782, Len:  5, Fitness_tra: 3
Rule 42: f111d83811151, Class:  6, CF:0.757208, Len: 13, Fitness_tra: 3
Rule 43: 336d581111153, Class:  4, CF:0.890734, Len: 13, Fitness_tra: 3
Rule 44: a090255c0310e, Class:  1, CF:0.818529, Len:  9, Fitness_tra: 2
Rule 45: 130b68980000d, Class:  0, CF:0.927121, Len:  8, Fitness_tra: 2
Rule 46: 0000800052ed0, Class:  8, CF:0.987941, Len:  5, Fitness_tra: 2
Rule 47: 0000ed0000000, Class:  7, CF:0.805061, Len:  2, Fitness_tra: 2
Rule 48: 000c0e0000e00, Class:  6, CF:0.998788, Len:  3, Fitness_tra: 2
Rule 49: a090dc0db3100, Class: 10, CF:0.141373, Len:  8, Fitness_tra: 2
Rule 50: 0400300e01811, Class:  1, CF:0.73151, Len:  7, Fitness_tra: 2
Rule 51: 0000500050e00, Class:  8, CF:  1, Len:  3, Fitness_tra: 2
Rule 52: 000e300260010, Class:  3, CF:  1, Len:  5, Fitness_tra: 2
Rule 53: 000c0d0090000, Class:  0, CF:0.756582, Len:  3, Fitness_tra: 1
Rule 54: 000a68901060d, Class:  0, CF:0.774462, Len:  7, Fitness_tra: 1
Rule 55: 2232c19153411, Class:  9, CF:0.921004, Len: 13, Fitness_tra: 1
Rule 56: 000000c00e092, Class:  9, CF:0.723899, Len:  4, Fitness_tra: 1
Rule 57: 000000cd2009d, Class:  8, CF:  1, Len:  5, Fitness_tra: 1
Rule 58: 0d100330a0000, Class:  6, CF:  1, Len:  5, Fitness_tra: 1
Rule 59: 000032000e000, Class:  0, CF:0.885422, Len:  3, Fitness_tra: 1
Rule 60: 1165cd31511c8, Class: 10, CF:  1, Len: 13, Fitness_tra: 1
Rule 61: 0003100a70013, Class:  7, CF:0.642719, Len:  6, Fitness_tra: 1
Rule 62: 050000009e04a, Class:  7, CF:  1, Len:  5, Fitness_tra: 1
Rule 63: 00070e0000e00, Class:  6, CF:0.950549, Len:  3, Fitness_tra: 1
Rule 64: 00075c65278d1, Class:  5, CF:  1, Len: 10, Fitness_tra: 3
Rule 65: 00200d7d3e010, Class:  8, CF:0.99554, Len:  7, Fitness_tra: 1
Rule 66: 0d100300a0010, Class:  6, CF:  1, Len:  5, Fitness_tra: 1
Rule 67: 100c206057151, Class: 10, CF:0.932194, Len:  9, Fitness_tra: 1
Rule 68: 631d382555881, Class:  1, CF:0.988694, Len: 13, Fitness_tra: 1
Rule 69: 03e00d05c3110, Class:  1, CF:0.763336, Len:  8, Fitness_tra: 1
Rule 70: 1e4c853d3dd81, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 71: 114d8d3991128, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 72: 7c355d5111155, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 73: 000000000d000, Class:  6, CF:  0, Len:  0, Fitness_tra: 0
Rule 74: 00003000c0000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 75: 00000000d00c0, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 76: 003b020d00050, Class:  8, CF:  0, Len:  0, Fitness_tra: 0
Rule 77: 0002003400e0e, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 78: 03070e02c0d10, Class:  9, CF:0.767038, Len:  0, Fitness_tra: 0
Rule 79: 0e04000820e04, Class:  9, CF:  1, Len:  6, Fitness_tra: 0
Rule 80: 0000000002000, Class:  7, CF:  0, Len:  0, Fitness_tra: 0
Rule 81: 6343119411111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 82: a134113d11851, Class:  3, CF:  0, Len:  0, Fitness_tra: 0
Rule 83: 7931951111149, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 84: 19be181111d18, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 85: 1921181163118, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 86: 000000000000d, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 87: 41f981128d411, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 88: 030b0000c0050, Class:  9, CF:  0, Len:  0, Fitness_tra: 0
Rule 89: 1ffd821219c5e, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 90: 6a3c531554228, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 91: 00008000c5019, Class:  5, CF:0.0404491, Len:  5, Fitness_tra: -7
Rule 92: 0009500000400, Class:  3, CF:0.612651, Len:  3, Fitness_tra: 6
Rule 93: 333d6200c01d3, Class:  1, CF:0.926705, Len: 10, Fitness_tra: 0
Rule 94: 00007000cec4d, Class:  4, CF:0.303826, Len:  6, Fitness_tra: 0
Rule 95: 000090002dd0d, Class:  7, CF:0.806787, Len:  5, Fitness_tra: 1
Rule 96: 1165c53c0a100, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 97: a0920bdd23100, Class:  2, CF:0.975366, Len:  9, Fitness_tra: 11
Rule 98: a060100d03146, Class:  9, CF:0.994869, Len:  8, Fitness_tra: 0
Rule 99: e337080dc3074, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule100: a595200d2310d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
------Current------
Miss_rate(tra)	:51.8519
------Result------
Miss_rate(tra)	:51.8519
Miss_rate(tst)	:67.6768
ARL				:6.28571

------Generation 5000------
Rule  1: 0007e00000d00, Class:  7, CF:0.92151, Len:  3, Fitness_tra: 16
Rule  2: 0009820100153, Class:  3, CF:0.842427, Len:  7, Fitness_tra: 11
Rule  3: 000070000e048, Class:  4, CF:0.280725, Len:  4, Fitness_tra: 10
Rule  4: a0920bdd23100, Class:  2, CF:0.975366, Len:  9, Fitness_tra: 11
Rule  5: 0900e00000000, Class:  7, CF:0.588869, Len:  2, Fitness_tra: 10
Rule  6: a025207d20010, Class: 10, CF:0.0674239, Len:  8, Fitness_tra: 9
Rule  7: a13d1111535c3, Class: 10, CF:0.99896, Len: 13, Fitness_tra: 10
Rule  8: a005d07020d10, Class:  4, CF:0.90164, Len:  7, Fitness_tra: 10
Rule  9: 00008000c2cd9, Class:  8, CF:0.846901, Len:  6, Fitness_tra: 7
