------Generation 0------
Rule  1: 2cd5222321112, Class:  2, CF:0.937587, Len: 13, Fitness_tra: 0
Rule 74: 1c5cc1d81811e, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 75: 1281158281111, Class:  1, CF:0.115983, Len: 13, Fitness_tra: 0
Rule 76: 1115122521141, Class:  1, CF:0.954784, Len: 13, Fitness_tra: 0
Rule 77: 1111199152515, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 78: 52511c4115515, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 79: 1185cc2315218, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 80: 11d1814118412, Class:  0, CF:0.607802, Len: 13, Fitness_tra: 0
Rule 81: 2255111324551, Class:  1, CF:0.987329, Len: 13, Fitness_tra: 0
Rule 82: 1113112111211, Class:  1, CF:0.620693, Len: 13, Fitness_tra: 0
Rule 83: 121521112511c, Class:  2, CF:  1, Len: 13, Fitness_tra: 0
Rule 84: 1111111112151, Class:  1, CF:0.465711, Len: 13, Fitness_tra: 0
Rule 85: 155512111121c, Class:  2, CF:  1, Len: 13, Fitness_tra: 0
Rule 86: 1515124511222, Class:  1, CF:0.603969, Len: 13, Fitness_tra: 0
Rule 87: 1d9324b341282, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 88: 5231511c21171, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 89: d11911111cc24, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 90: 80e080b040000, Class:  0, CF:  1, Len:  5, Fitness_tra: 0
Rule 91: 80e080b040100, Class:  0, CF:  1, Len:  6, Fitness_tra: 0
Rule 92: 1119121521241, Class:  1, CF:0.894116, Len: 13, Fitness_tra: 0
Rule 93: 3082012c11510, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 94: 0100a01000040, Class:  1, CF:0.759791, Len:  4, Fitness_tra: 23
Rule 95: 0210b0b101008, Class:  0, CF:0.860934, Len:  7, Fitness_tra: 0
Rule 96: 7121058201000, Class:  1, CF:0.510027, Len:  8, Fitness_tra: 0
Rule 97: 000150c810112, Class:  0, CF:0.360894, Len:  8, Fitness_tra: 0
Rule 98: 3051000081a0c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 99: 1415218211111, Class:  1, CF:0.957014, Len:  0, Fitness_tra: 0
Rule100: 88e0806042000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
------Current------
Miss_rate(tra)	:12.8655
------Result------
Miss_rate(tra)	:12.8655
Miss_rate(tst)	:19.4444
ARL				:10.1711

------Generation 2000------
Rule  1: 008000a004000, Class:  2, CF:0.981729, Len:  3, Fitness_tra: 42
Rule  2: d00000000000c, Class:  0, CF:0.722658, Len:  2, Fitness_tra: 24
Rule  3: 0100a01000040, Class:  1, CF:0.759791, Len:  4, Fitness_tra: 18
Rule  4: 7000008001000, Class:  1, CF:0.552141, Len:  3, Fitness_tra: 17
Rule  5: 2780008004000, Class:  0, CF:0.939202, Len:  5, Fitness_tra: 12
Rule  6: 0000007000407, Class:  1, CF:0.20412, Len:  3, Fitness_tra: 11
Rule  7: 000000000000c, Class:  0, CF:0.410223, Len:  1, Fitness_tra: 10
Rule  8: 00007080d0000, Class:  0, CF:0.785632, Len:  3, Fitness_tra: 6
Rule  9: 1005102000101, Class:  1, CF:0.551058, Len:  6, Fitness_tra: 2
Rule 10: 7181002001000, Class:  1, CF:0.479796, Len:  6, Fitness_tra: 2
Rule 11: 00005010d0000, Class:  1, CF:0.822531, Len:  3, Fitness_tra: 2
Rule 12: 800070000c007, Class:  2, CF:0.565928, Len:  4, Fitness_tra: 1
Rule 13: 8000a0c000000, Class:  1, CF:0.483477, Len:  3, Fitness_tra: 1
Rule 14: 1000a0c080000, Class:  1, CF:0.909525, Len:  4, Fitness_tra: 1
Rule 15: 80e0804040000, Class:  0, CF:  1, Len:  5, Fitness_tra: 1
Rule 16: 2720008004000, Class:  0, CF:0.932241, Len:  5, Fitness_tra: 1
Rule 17: 010d000002140, Class:  2, CF:0.469694, Len:  5, Fitness_tra: 1
Rule 18: 0000e0700000c, Class:  1, CF:  1, Len:  3, Fitness_tra: 1
Rule 19: 7111002001010, Class:  1, CF:0.657607, Len:  7, Fitness_tra: 0
Rule 20: 11311118d2131, Class:  1, CF:  1, Len: 13, Fitness_tra: 0
Rule 21: 32d8915812135, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 22: 311121e111111, Class:  1, CF:  1, Len: 13, Fitness_tra: 0
Rule 23: 1251151212112, Class:  0, CF:0.534626, Len: 13, Fitness_tra: 0
Rule 24: 12151cc152152, Class:  0, CF:0.55852, Len: 13, Fitness_tra: 0
Rule 25: 8151115112812, Class:  0, CF:0.996122, Len: 13, Fitness_tra: 0
Rule 26: 115d227111111, Class:  2, CF:0.568642, Len: 13, Fitness_tra: 0
Rule 27: 81112581225e1, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 28: 3211133255211, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 29: 11131c7513842, Class:  1, CF:0.797023, Len: 13, Fitness_tra: 0
Rule 30: 2155451122111, Class:  2, CF:0.804058, Len: 13, Fitness_tra: 0
Rule 31: 1111c12111722, Class:  0, CF:0.808101, Len: 13, Fitness_tra: 0
Rule 32: 181151c811112, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 33: 5811122211421, Class:  0, CF:0.904206, Len: 13, Fitness_tra: 0
Rule 34: 2251c5111c532, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 35: 5158cc41c512c, Class:  2, CF:0.977767, Len: 13, Fitness_tra: 0
Rule 36: 5591211611111, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 37: 919521b589115, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 38: 1135811183212, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 39: 3c15815512511, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 40: 121c591552519, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 41: 1155112611111, Class:  2, CF:0.806048, Len: 13, Fitness_tra: 0
Rule 42: 5291811288111, Class:  2, CF:0.441494, Len: 13, Fitness_tra: 0
Rule 43: 1111151111515, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 44: 11d1121121241, Class:  1, CF:0.203021, Len: 13, Fitness_tra: 0
Rule 45: 381c539251591, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 46: 3111115158111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 47: 1151115c52553, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 48: 1252c11811119, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 49: 1111128181852, Class:  0, CF:0.633617, Len: 13, Fitness_tra: 0
Rule 50: 31121111d2811, Class:  1, CF:  1, Len: 13, Fitness_tra: 0
Rule 51: 1151c51182112, Class:  0, CF:0.96504, Len: 13, Fitness_tra: 0
Rule 52: 000fe60000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 53: 1255212181151, Class:  1, CF:0.819255, Len: 13, Fitness_tra: 0
Rule 54: d199821115c28, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 55: 15e182111c181, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 56: 11112115c1c12, Class:  1, CF:0.821938, Len: 13, Fitness_tra: 0
Rule 57: 3251195131111, Class:  1, CF:  1, Len: 13, Fitness_tra: 0
Rule 58: 5131114c11471, Class:  1, CF:0.847803, Len: 13, Fitness_tra: 0
Rule 59: 1251131111191, Class:  0, CF:0.150861, Len: 13, Fitness_tra: 0
Rule 60: 3351212511111, Class:  1, CF:0.99073, Len: 13, Fitness_tra: 0
Rule 61: 3c00d00008005, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 62: 521111b121428, Class:  0, CF:0.998409, Len: 13, Fitness_tra: 0
Rule 63: 2191155112511, Class:  0, CF:0.685328, Len: 13, Fitness_tra: 0
Rule 64: 11e5212e4282c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 65: 1415218211111, Class:  1, CF:0.957014, Len: 13, Fitness_tra: 0
Rule 66: 31912271c9112, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 67: 1211218381551, Class:  0, CF:0.388834, Len: 13, Fitness_tra: 0
Rule 68: 121111d11c515, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 69: d1d1121111112, Class:  0, CF:0.691205, Len: 13, Fitness_tra: 0
Rule 70: 123113911d511, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 71: 18dc215221d11, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 72: 5111112118cb2, Class:  0, CF:0.653431, Len: 13, Fitness_tra: 0
Rule 73: 3212112211511, Class:  1, CF:  1, Len: 13, Fitness_tra: 0
Rule 74: 1c5cc1d81811e, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 75: 1281158281111, Class:  1, CF:0.115983, Len: 13, Fitness_tra: 0
Rule 76: 1115122521141, Class:  1, CF:0.954784, Len: 13, Fitness_tra: 0
Rule 77: 1111199152515, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 78: 52511c4115515, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 79: 1185cc2315218, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 80: 11d1814118412, Class:  0, CF:0.607802, Len: 13, Fitness_tra: 0
Rule 81: 5111117e28221, Class:  2, CF:  1, Len: 13, Fitness_tra: 0
Rule 82: 11d52c1119118, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 83: 1191124cc1121, Class:  0, CF:0.89373, Len: 13, Fitness_tra: 0
Rule 84: 115d18b621122, Class:  1, CF:0.513111, Len: 13, Fitness_tra: 0
Rule 85: 35191241c3248, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 86: 1555827121441, Class:  1, CF:0.989316, Len: 13, Fitness_tra: 0
Rule 87: 1195512211241, Class:  0, CF:0.425861, Len: 13, Fitness_tra: 0
Rule 88: 000fe60000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 89: 1111811148211, Class:  2, CF:0.481588, Len: 13, Fitness_tra: 0
Rule 90: 11351c7159111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 91: 2151b12111112, Class:  0, CF:0.602843, Len: 13, Fitness_tra: 0
Rule 92: 735121291c121, Class:  2, CF:  1, Len: 13, Fitness_tra: 0
Rule 93: 4000700000a00, Class:  2, CF:0.954204, Len:  3, Fitness_tra: 12
Rule 94: 0d8000a00400c, Class:  2, CF:  1, Len:  5, Fitness_tra: 0
Rule 95: 81d1121020040, Class:  0, CF:0.632951, Len:  9, Fitness_tra: 0
Rule 96: 8780708000007, Class:  0, CF:0.919677, Len:  6, Fitness_tra: 0
Rule 97: 0100000000040, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 98: 1259111111c18, Class:  0, CF:0.440112, Len: 13, Fitness_tra: 0
Rule 99: 120114c110101, Class:  1, CF:0.232714, Len: 10, Fitness_tra: 0
Rule100: 153d80b14a140, Class:  2, CF:  1, Len: 11, Fitness_tra: 0
------Current------
Miss_rate(tra)	:11.6959
------Result------
Miss_rate(tra)	:11.6959
Miss_rate(tst)	:16.6667
ARL				:10.2895

------Generation 3000------
Rule  1: 008000a004000, Class:  2, CF:0.981729, Len:  3, Fitness_tra: 42
Rule  2: d00000000000c, Class:  0, CF:0.722658, Len:  2, Fitness_tra: 24
Rule  3: 0100a01000040, Class:  1, CF:0.759791, Len:  4, Fitness_tra: 18
Rule  4: 7000008001000, Class:  1, CF:0.552141, Len:  3, Fitness_tra: 17
Rule  5: 2780008004000, Class:  0, CF:0.939202, Len:  5, Fitness_tra: 12
Rule  6: 0000007000407, Class:  1, CF:0.20412, Len:  3, Fitness_tra: 11
Rule  7: 000000000000c, Class:  0, CF:0.410223, Len:  1, Fitness_tra: 10
Rule  8: 00007080d0000, Class:  0, CF:0.785632, Len:  3, Fitness_tra: 6
Rule  9: 1005102000101, Class:  1, CF:0.551058, Len:  6, Fitness_tra: 2
Rule 10: 7181002001000, Class:  1, CF:0.479796, Len:  6, Fitness_tra: 2
Rule 11: 00005010d0000, Class:  1, CF:0.822531, Len:  3, Fitness_tra: 2
Rule 12: 800070000c007, Class:  2, CF:0.565928, Len:  4, Fitness_tra: 1
Rule 13: 8000a0c000000, Class:  1, CF:0.483477, Len:  3, Fitness_tra: 1
Rule 14: 1000a0c080000, Class:  1, CF:0.909525, Len:  4, Fitness_tra: 1
Rule 15: 80e0804040000, Class:  0, CF:  1, Len:  5, Fitness_tra: 1
Rule 16: 2720008004000, Class:  0, CF:0.932241, Len:  5, Fitness_tra: 1
Rule 17: 010d000002140, Class:  2, CF:0.469694, Len:  5, Fitness_tra: 1
Rule 18: 0000e0700000c, Class:  1, CF:  1, Len:  3, Fitness_tra: 1
Rule 19: 7111002001010, Class:  1, CF:0.657607, Len:  7, Fitness_tra: 0
Rule 20: 11311118d2131, Class:  1, CF:  1, Len: 13, Fitness_tra: 0
Rule 21: 32d8915812135, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 22: 311121e111111, Class:  1, CF:  1, Len: 13, Fitness_tra: 0
Rule 23: 1251151212112, Class:  0, CF:0.534626, Len: 13, Fitness_tra: 0
Rule 24: 12151cc152152, Class:  0, CF:0.55852, Len: 13, Fitness_tra: 0
Rule 25: 8151115112812, Class:  0, CF:0.996122, Len: 13, Fitness_tra: 0
Rule 26: 115d227111111, Class:  2, CF:0.568642, Len: 13, Fitness_tra: 0
Rule 27: 81112581225e1, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 28: 3211133255211, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 29: 11131c7513842, Class:  1, CF:0.797023, Len: 13, Fitness_tra: 0
Rule 30: 2155451122111, Class:  2, CF:0.804058, Len: 13, Fitness_tra: 0
Rule 31: 1111c12111722, Class:  0, CF:0.808101, Len: 13, Fitness_tra: 0
Rule 32: 181151c811112, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 33: 5811122211421, Class:  0, CF:0.904206, Len: 13, Fitness_tra: 0
Rule 34: 2251c5111c532, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 35: 5158cc41c512c, Class:  2, CF:0.977767, Len: 13, Fitness_tra: 0
Rule 36: 5591211611111, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 37: 919521b589115, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 38: 1135811183212, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 39: 3c15815512511, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 40: 121c591552519, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 41: 1155112611111, Class:  2, CF:0.806048, Len: 13, Fitness_tra: 0
Rule 42: 5291811288111, Class:  2, CF:0.441494, Len: 13, Fitness_tra: 0
Rule 43: 1111151111515, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 44: 11d1121121241, Class:  1, CF:0.203021, Len: 13, Fitness_tra: 0
Rule 45: 381c539251591, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 46: 3111115158111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 47: 1151115c52553, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 48: 1252c11811119, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 49: 1111128181852, Class:  0, CF:0.633617, Len: 13, Fitness_tra: 0
Rule 50: 31121111d2811, Class:  1, CF:  1, Len: 13, Fitness_tra: 0
Rule 51: 1151c51182112, Class:  0, CF:0.96504, Len: 13, Fitness_tra: 0
Rule 52: 000fe60000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 53: 1255212181151, Class:  1, CF:0.819255, Len: 13, Fitness_tra: 0
Rule 54: d199821115c28, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 55: 15e182111c181, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 56: 11112115c1c12, Class:  1, CF:0.821938, Len: 13, Fitness_tra: 0
Rule 57: 3251195131111, Class:  1, CF:  1, Len: 13, Fitness_tra: 0
Rule 58: 5131114c11471, Class:  1, CF:0.847803, Len: 13, Fitness_tra: 0
Rule 59: 1251131111191, Class:  0, CF:0.150861, Len: 13, Fitness_tra: 0
Rule 60: 3351212511111, Class:  1, CF:0.99073, Len: 13, Fitness_tra: 0
Rule 61: 3c00d00008005, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 62: 521111b121428, Class:  0, CF:0.998409, Len: 13, Fitness_tra: 0
Rule 63: 2191155112511, Class:  0, CF:0.685328, Len: 13, Fitness_tra: 0
Rule 64: 11e5212e4282c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 65: 1415218211111, Class:  1, CF:0.957014, Len: 13, Fitness_tra: 0
Rule 66: 31912271c9112, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 67: 1211218381551, Class:  0, CF:0.388834, Len: 13, Fitness_tra: 0
Rule 68: 121111d11c515, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 69: d1d1121111112, Class:  0, CF:0.691205, Len: 13, Fitness_tra: 0
Rule 70: 123113911d511, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 71: 18dc215221d11, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 72: 5111112118cb2, Class:  0, CF:0.653431, Len: 13, Fitness_tra: 0
Rule 73: 3212112211511, Class:  1, CF:  1, Len: 13, Fitness_tra: 0
Rule 74: 1c5cc1d81811e, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 75: 1281158281111, Class:  1, CF:0.115983, Len: 13, Fitness_tra: 0
Rule 76: 1115122521141, Class:  1, CF:0.954784, Len: 13, Fitness_tra: 0
Rule 77: 1111199152515, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 78: 52511c4115515, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 79: 1185cc2315218, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 80: 11d1814118412, Class:  0, CF:0.607802, Len: 13, Fitness_tra: 0
Rule 81: 5111117e28221, Class:  2, CF:  1, Len: 13, Fitness_tra: 0
Rule 82: 11d52c1119118, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 83: 1191124cc1121, Class:  0, CF:0.89373, Len: 13, Fitness_tra: 0
Rule 84: 115d18b621122, Class:  1, CF:0.513111, Len: 13, Fitness_tra: 0
Rule 85: 35191241c3248, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 86: 1555827121441, Class:  1, CF:0.989316, Len: 13, Fitness_tra: 0
Rule 87: 1195512211241, Class:  0, CF:0.425861, Len: 13, Fitness_tra: 0
Rule 88: 000fe60000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 89: 1111811148211, Class:  2, CF:0.481588, Len: 13, Fitness_tra: 0
Rule 90: 11351c7159111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 91: 2151b12111112, Class:  0, CF:0.602843, Len: 13, Fitness_tra: 0
Rule 92: 735121291c121, Class:  2, CF:  1, Len: 13, Fitness_tra: 0
Rule 93: 4000700000a00, Class:  2, CF:0.954204, Len:  3, Fitness_tra: 12
Rule 94: 0d8000a00400c, Class:  2, CF:  1, Len:  5, Fitness_tra: 0
Rule 95: 81d1121020040, Class:  0, CF:0.632951, Len:  9, Fitness_tra: 0
Rule 96: 8780708000007, Class:  0, CF:0.919677, Len:  6, Fitness_tra: 0
Rule 97: 0100000000040, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 98: 1259111111c18, Class:  0, CF:0.440112, Len: 13, Fitness_tra: 0
Rule 99: 120114c110101, Class:  1, CF:0.232714, Len: 10, Fitness_tra: 0
Rule100: 153d80b14a140, Class:  2, CF:  1, Len: 11, Fitness_tra: 0
------Current------
Miss_rate(tra)	:11.6959
------Result------
Miss_rate(tra)	:11.6959
Miss_rate(tst)	:16.6667
ARL				:10.2895

------Generation 4000------
Rule  1: 008000a004000, Class:  2, CF:0.981729, Len:  3, Fitness_tra: 42
Rule  2: d00000000000c, Class:  0, CF:0.722658, Len:  2, Fitness_tra: 24
Rule  3: 0100a01000040, Class:  1, CF:0.759791, Len:  4, Fitness_tra: 5
Rule  4: 7000008001000, Class:  1, CF:0.552141, Len:  3, Fitness_tra: 6
Rule  5: 2780008004000, Class:  0, CF:0.939202, Len:  5, Fitness_tra: 12
Rule  6: 4000700000a00, Class:  2, CF:0.954204, Len:  3, Fitness_tra: 12
Rule  7: 0000007000407, Class:  1, CF:0.20412, Len:  3, Fitness_tra: 2
Rule  8: 000000000000c, Class:  0, CF:0.410223, Len:  1, Fitness_tra: 11
Rule  9: 00007080d0000, Class:  0, CF:0.785632, Len:  3, Fitness_tra: 6
Rule 10: 7181002001000, Class:  1, CF:0.479796, Len:  6, Fitness_tra: 0
Rule 11: 00005010d0000, Class:  1, CF:0.822531, Len:  3, Fitness_tra: 1
Rule 12: 1005102000101, Class:  1, CF:0.551058, Len:  6, Fitness_tra: 0
Rule 13: 800070000c007, Class:  2, CF:0.565928, Len:  4, Fitness_tra: 1
Rule 14: 1000a0c080000, Class:  1, CF:0.909525, Len:  4, Fitness_tra: 1
Rule 15: 80e0804040000, Class:  0, CF:  1, Len:  5, Fitness_tra: 1
Rule 16: 2720008004000, Class:  0, CF:0.932241, Len:  5, Fitness_tra: 1
Rule 17: 010d000002140, Class:  2, CF:0.469694, Len:  5, Fitness_tra: 1
Rule 18: 0000e0700000c, Class:  1, CF:  1, Len:  3, Fitness_tra: 1
Rule 19: 8000a0c000000, Class:  1, CF:0.483477, Len:  3, Fitness_tra: 1
Rule 20: 7111002001010, Class:  1, CF:0.657607, Len:  7, Fitness_tra: 0
Rule 21: 32d8915812135, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 22: 311121e111111, Class:  1, CF:  1, Len: 13, Fitness_tra: 0
Rule 23: 1251151212112, Class:  0, CF:0.534626, Len: 13, Fitness_tra: 0
Rule 24: 12151cc152152, Class:  0, CF:0.55852, Len: 13, Fitness_tra: 0
Rule 25: 8151115112812, Class:  0, CF:0.996122, Len: 13, Fitness_tra: 0
Rule 26: 115d227111111, Class:  2, CF:0.568642, Len: 13, Fitness_tra: 0
Rule 27: 81112581225e1, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 28: 3211133255211, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 29: 11131c7513842, Class:  1, CF:0.797023, Len: 13, Fitness_tra: 0
Rule 30: 2155451122111, Class:  2, CF:0.804058, Len: 13, Fitness_tra: 0
Rule 31: 1111c12111722, Class:  0, CF:0.808101, Len: 13, Fitness_tra: 0
Rule 32: 181151c811112, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 33: 5811122211421, Class:  0, CF:0.904206, Len: 13, Fitness_tra: 0
Rule 34: 2251c5111c532, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 35: 5158cc41c512c, Class:  2, CF:0.977767, Len: 13, Fitness_tra: 0
Rule 36: 5591211611111, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 37: 919521b589115, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 38: 1135811183212, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 39: 3c15815512511, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 40: 121c591552519, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 41: 1155112611111, Class:  2, CF:0.806048, Len: 13, Fitness_tra: 0
Rule 42: 5291811288111, Class:  2, CF:0.441494, Len: 13, Fitness_tra: 0
Rule 43: 1111151111515, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 44: 11d1121121241, Class:  1, CF:0.203021, Len: 13, Fitness_tra: 0
Rule 45: 381c539251591, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 46: 3111115158111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 47: 1151115c52553, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 48: 1252c11811119, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 49: 1111128181852, Class:  0, CF:0.633617, Len: 13, Fitness_tra: 0
Rule 50: 31121111d2811, Class:  1, CF:  1, Len: 13, Fitness_tra: 0
Rule 51: 1151c51182112, Class:  0, CF:0.96504, Len: 13, Fitness_tra: 0
Rule 52: 000fe60000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 53: 1255212181151, Class:  1, CF:0.819255, Len: 13, Fitness_tra: 0
Rule 54: d199821115c28, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 55: 15e182111c181, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 56: 11112115c1c12, Class:  1, CF:0.821938, Len: 13, Fitness_tra: 0
Rule 57: 3251195131111, Class:  1, CF:  1, Len: 13, Fitness_tra: 0
Rule 58: 5131114c11471, Class:  1, CF:0.847803, Len: 13, Fitness_tra: 0
Rule 59: 1251131111191, Class:  0, CF:0.150861, Len: 13, Fitness_tra: 0
Rule 60: 3351212511111, Class:  1, CF:0.99073, Len: 13, Fitness_tra: 0
Rule 61: 3c00d00008005, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 62: 521111b121428, Class:  0, CF:0.998409, Len: 13, Fitness_tra: 0
Rule 63: 2191155112511, Class:  0, CF:0.685328, Len: 13, Fitness_tra: 0
Rule 64: 11e5212e4282c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 65: 1415218211111, Class:  1, CF:0.957014, Len: 13, Fitness_tra: 0
Rule 66: 31912271c9112, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 67: 1211218381551, Class:  0, CF:0.388834, Len: 13, Fitness_tra: 0
Rule 68: 121111d11c515, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 69: d1d1121111112, Class:  0, CF:0.691205, Len: 13, Fitness_tra: 0
Rule 70: 123113911d511, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 71: 18dc215221d11, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 72: 5111112118cb2, Class:  0, CF:0.653431, Len: 13, Fitness_tra: 0
Rule 73: 3212112211511, Class:  1, CF:  1, Len: 13, Fitness_tra: 0
Rule 74: 1c5cc1d81811e, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 75: 1281158281111, Class:  1, CF:0.115983, Len: 13, Fitness_tra: 0
Rule 76: 1115122521141, Class:  1, CF:0.954784, Len: 13, Fitness_tra: 0
Rule 77: 1111199152515, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 78: 52511c4115515, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 79: 1185cc2315218, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 80: 11d1814118412, Class:  0, CF:0.607802, Len: 13, Fitness_tra: 0
Rule 81: 20e0807040000, Class:  0, CF:0.984889, Len:  5, Fitness_tra: 0
Rule 82: 11511418c1111, Class:  1, CF:0.212346, Len: 13, Fitness_tra: 0
Rule 83: 159d1c1915212, Class:  2, CF:  1, Len: 13, Fitness_tra: 0
Rule 84: 11d52c1d23111, Class:  1, CF:0.733982, Len: 13, Fitness_tra: 0
Rule 85: 000d000000092, Class:  1, CF:0.3109, Len:  3, Fitness_tra: 0
