------Generation 0------
Rule  1: 1115111111b2c, Class:  1, CF:0.00873402, Len: 13, Fitness_tra: 0
Rule 25: 2000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 26: 1151115114591, Class:  0, CF:0.850081, Len: 13, Fitness_tra: 0
Rule 27: d1d1127111178, Class:  0, CF:0.998112, Len: 13, Fitness_tra: 0
Rule 28: 8228111151512, Class:  0, CF:0.997312, Len: 13, Fitness_tra: 0
Rule 29: 1415218111111, Class:  1, CF:0.936083, Len: 13, Fitness_tra: 0
Rule 30: 2413418121112, Class:  0, CF:0.978356, Len: 13, Fitness_tra: 0
Rule 31: 115213d112811, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 32: 1195111114112, Class:  2, CF:0.659234, Len: 13, Fitness_tra: 0
Rule 33: 5452211221591, Class:  0, CF:0.795095, Len: 13, Fitness_tra: 0
Rule 34: 125219d251d13, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 35: 2131111112511, Class:  1, CF:0.965597, Len: 13, Fitness_tra: 0
Rule 36: 111d224148122, Class:  0, CF:0.571967, Len: 13, Fitness_tra: 0
Rule 37: 1818215811113, Class:  1, CF:  1, Len: 13, Fitness_tra: 0
Rule 38: 9252835211591, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 39: e115595581513, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 40: 9111217325412, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 41: 111d821311111, Class:  2, CF:0.430681, Len: 13, Fitness_tra: 0
Rule 42: 1115c11111412, Class:  2, CF:0.47567, Len: 13, Fitness_tra: 0
Rule 43: 1115821321221, Class:  1, CF:0.99078, Len: 13, Fitness_tra: 0
Rule 44: 8115411157112, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 45: 1551211329422, Class:  2, CF:  1, Len: 13, Fitness_tra: 0
Rule 46: 1111d5d581513, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 47: 155d212311242, Class:  1, CF:0.0502338, Len: 13, Fitness_tra: 0
Rule 48: 5551171211111, Class:  2, CF:0.995989, Len: 13, Fitness_tra: 0
Rule 49: 1111121111154, Class:  0, CF:0.148067, Len: 13, Fitness_tra: 0
Rule 50: 15515c1521241, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 51: 3112135152d31, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 52: 8113115117112, Class:  0, CF:0.898743, Len: 13, Fitness_tra: 0
Rule 53: 2211218184111, Class:  0, CF:0.858513, Len: 13, Fitness_tra: 0
Rule 54: 2111188112511, Class:  0, CF:0.222896, Len: 13, Fitness_tra: 0
Rule 55: 11d1218122214, Class:  0, CF:0.775268, Len: 13, Fitness_tra: 0
Rule 56: 3112151111115, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 57: 2000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 58: 18d2115c58115, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 59: 5131511181515, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 60: 919521b311221, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 61: 1221211181512, Class:  1, CF:0.224378, Len: 13, Fitness_tra: 0
Rule 62: 1411115c58531, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 63: 9191215158511, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 64: 1155812348121, Class:  2, CF:0.908982, Len: 13, Fitness_tra: 0
Rule 65: 390800dc08005, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 66: 115d155251212, Class:  0, CF:0.998546, Len: 13, Fitness_tra: 0
Rule 67: 3111131158131, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 68: 000000c084550, Class:  0, CF:0.504186, Len:  5, Fitness_tra: 0
Rule 69: 555d8c218112c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 70: 5151814123442, Class:  0, CF:0.999863, Len: 13, Fitness_tra: 0
Rule 71: 1812151121511, Class:  1, CF:  1, Len: 13, Fitness_tra: 0
Rule 72: 1d91d221117bc, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 73: 8155252112531, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 74: 1211131151159, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 75: 1111112122111, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 76: d111212121112, Class:  0, CF:0.924329, Len: 13, Fitness_tra: 0
Rule 77: 513557c1c5271, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 78: d115514221271, Class:  0, CF:0.327832, Len: 13, Fitness_tra: 0
Rule 79: 53551243c1121, Class:  1, CF:0.935429, Len: 13, Fitness_tra: 0
Rule 80: 3838111111111, Class:  2, CF:0.0585812, Len: 13, Fitness_tra: 0
Rule 81: 11111c1d21218, Class:  0, CF:0.978501, Len: 13, Fitness_tra: 0
Rule 82: 1151221111421, Class:  0, CF:0.205501, Len: 13, Fitness_tra: 0
Rule 83: 1d91511111271, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 84: 1111c113c1141, Class:  1, CF:0.0297894, Len: 13, Fitness_tra: 0
Rule 85: 1155112821442, Class:  1, CF:0.939491, Len: 13, Fitness_tra: 0
Rule 86: 1115177521c21, Class:  1, CF:0.995085, Len: 13, Fitness_tra: 0
Rule 87: 5111811921118, Class:  2, CF:0.289045, Len: 13, Fitness_tra: 0
Rule 88: 2151115814812, Class:  0, CF:0.998488, Len: 13, Fitness_tra: 0
Rule 89: 15512cb181148, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 90: 000070c0d0000, Class:  0, CF:0.292201, Len:  3, Fitness_tra: 0
Rule 91: 03051043c60c0, Class:  1, CF:0.998497, Len:  8, Fitness_tra: 0
Rule 92: 000511c025040, Class:  2, CF:  1, Len:  7, Fitness_tra: 0
Rule 93: 300010c000000, Class:  1, CF:0.992889, Len:  3, Fitness_tra: 2
Rule 94: 10021e3020511, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 95: 000010c556d00, Class:  1, CF:  1, Len:  6, Fitness_tra: 0
Rule 96: 1115218441121, Class:  1, CF:0.948652, Len: 13, Fitness_tra: 0
Rule 97: 1200e00006000, Class:  1, CF:  1, Len:  4, Fitness_tra: 0
Rule 98: db05110324331, Class:  2, CF:  1, Len: 11, Fitness_tra: 0
Rule 99: 70151d8000010, Class:  1, CF:0.980071, Len:  7, Fitness_tra: 0
Rule100: 111d155251211, Class:  0, CF:0.72544, Len: 13, Fitness_tra: 0
------Current------
Miss_rate(tra)	:11.6959
------Result------
Miss_rate(tra)	:11.6959
Miss_rate(tst)	:5.71429
ARL				:9.76316

------Generation 4000------
Rule  1: 1000000006000, Class:  1, CF:0.789375, Len:  2, Fitness_tra: 33
Rule  2: 070000c000000, Class:  0, CF:0.395184, Len:  2, Fitness_tra: 33
Rule  3: 2200010004011, Class:  2, CF:0.815912, Len:  6, Fitness_tra: 29
Rule  4: 0100408014000, Class:  0, CF:0.845817, Len:  5, Fitness_tra: 11
Rule  5: 0500000000161, Class:  2, CF:0.98386, Len:  4, Fitness_tra: 9
Rule  6: 00007080d0000, Class:  0, CF:0.598711, Len:  3, Fitness_tra: 8
Rule  7: 0808010001100, Class:  2, CF:0.59178, Len:  5, Fitness_tra: 7
Rule  8: ba00000001800, Class:  1, CF:0.995676, Len:  4, Fitness_tra: 6
Rule  9: 2001130000131, Class:  2, CF:0.87569, Len:  7, Fitness_tra: 5
Rule 10: 000010c000000, Class:  0, CF:0.176838, Len:  2, Fitness_tra: 1
Rule 11: 1a00074000000, Class:  1, CF:0.789418, Len:  4, Fitness_tra: 3
Rule 12: 2300070020310, Class:  2, CF:0.630173, Len:  6, Fitness_tra: 3
Rule 13: 000000c006d00, Class:  1, CF:0.741201, Len:  3, Fitness_tra: 3
Rule 14: 0a00000001800, Class:  1, CF:0.500629, Len:  3, Fitness_tra: 1
Rule 15: 00000000e1000, Class:  1, CF:0.75981, Len:  2, Fitness_tra: 2
Rule 16: 300010c000000, Class:  1, CF:0.992889, Len:  3, Fitness_tra: 2
Rule 17: 000010c006000, Class:  1, CF:0.545388, Len:  3, Fitness_tra: 1
Rule 18: 2200070020010, Class:  2, CF:0.579286, Len:  5, Fitness_tra: 1
Rule 19: 0000100000151, Class:  1, CF:0.170938, Len:  4, Fitness_tra: 1
Rule 20: 400113000017b, Class:  2, CF:0.55315, Len:  7, Fitness_tra: 1
Rule 21: 2200213500100, Class:  2, CF:0.915603, Len:  7, Fitness_tra: 0
Rule 22: 81152d5c81511, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 23: 5118115581555, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 24: 1211215154131, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 25: 2000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 26: 1151115114591, Class:  0, CF:0.850081, Len: 13, Fitness_tra: 0
Rule 27: d1d1127111178, Class:  0, CF:0.998112, Len: 13, Fitness_tra: 0
Rule 28: 8228111151512, Class:  0, CF:0.997312, Len: 13, Fitness_tra: 0
Rule 29: 1415218111111, Class:  1, CF:0.936083, Len: 13, Fitness_tra: 0
Rule 30: 2413418121112, Class:  0, CF:0.978356, Len: 13, Fitness_tra: 0
Rule 31: 115213d112811, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 32: 1195111114112, Class:  2, CF:0.659234, Len: 13, Fitness_tra: 0
Rule 33: 5452211221591, Class:  0, CF:0.795095, Len: 13, Fitness_tra: 0
Rule 34: 125219d251d13, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 35: 2131111112511, Class:  1, CF:0.965597, Len: 13, Fitness_tra: 0
Rule 36: 111d224148122, Class:  0, CF:0.571967, Len: 13, Fitness_tra: 0
Rule 37: 1818215811113, Class:  1, CF:  1, Len: 13, Fitness_tra: 0
Rule 38: 9252835211591, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 39: e115595581513, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 40: 9111217325412, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 41: 111d821311111, Class:  2, CF:0.430681, Len: 13, Fitness_tra: 0
Rule 42: 1115c11111412, Class:  2, CF:0.47567, Len: 13, Fitness_tra: 0
Rule 43: 1115821321221, Class:  1, CF:0.99078, Len: 13, Fitness_tra: 0
Rule 44: 8115411157112, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 45: 1551211329422, Class:  2, CF:  1, Len: 13, Fitness_tra: 0
Rule 46: 1111d5d581513, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 47: 155d212311242, Class:  1, CF:0.0502338, Len: 13, Fitness_tra: 0
Rule 48: 5551171211111, Class:  2, CF:0.995989, Len: 13, Fitness_tra: 0
Rule 49: 1111121111154, Class:  0, CF:0.148067, Len: 13, Fitness_tra: 0
Rule 50: 15515c1521241, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 51: 3112135152d31, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 52: 8113115117112, Class:  0, CF:0.898743, Len: 13, Fitness_tra: 0
Rule 53: 2211218184111, Class:  0, CF:0.858513, Len: 13, Fitness_tra: 0
Rule 54: 2111188112511, Class:  0, CF:0.222896, Len: 13, Fitness_tra: 0
Rule 55: 11d1218122214, Class:  0, CF:0.775268, Len: 13, Fitness_tra: 0
Rule 56: 3112151111115, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 57: 2000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 58: 18d2115c58115, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 59: 5131511181515, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 60: 919521b311221, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 61: 1221211181512, Class:  1, CF:0.224378, Len: 13, Fitness_tra: 0
Rule 62: 1411115c58531, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 63: 9191215158511, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 64: 1155812348121, Class:  2, CF:0.908982, Len: 13, Fitness_tra: 0
Rule 65: 390800dc08005, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 66: 115d155251212, Class:  0, CF:0.998546, Len: 13, Fitness_tra: 0
Rule 67: 3111131158131, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 68: 000000c084550, Class:  0, CF:0.504186, Len:  5, Fitness_tra: 0
Rule 69: 555d8c218112c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 70: 5151814123442, Class:  0, CF:0.999863, Len: 13, Fitness_tra: 0
Rule 71: 1812151121511, Class:  1, CF:  1, Len: 13, Fitness_tra: 0
Rule 72: 1d91d221117bc, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 73: 8155252112531, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 74: 1211131151159, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 75: 1111112122111, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 76: d111212121112, Class:  0, CF:0.924329, Len: 13, Fitness_tra: 0
Rule 77: 513557c1c5271, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 78: d115514221271, Class:  0, CF:0.327832, Len: 13, Fitness_tra: 0
Rule 79: 53551243c1121, Class:  1, CF:0.935429, Len: 13, Fitness_tra: 0
Rule 80: 3838111111111, Class:  2, CF:0.0585812, Len: 13, Fitness_tra: 0
Rule 81: 1551154125218, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 82: 1118247121221, Class:  1, CF:0.845864, Len: 13, Fitness_tra: 0
Rule 83: 1155d122c1411, Class:  1, CF:0.945559, Len: 13, Fitness_tra: 0
Rule 84: 31151143181c2, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 85: dddd111111111, Class:  2, CF:0.997922, Len: 13, Fitness_tra: 0
Rule 86: 3155212151b12, Class:  1, CF:  1, Len: 13, Fitness_tra: 0
Rule 87: 5111112912141, Class:  2, CF:0.588033, Len: 13, Fitness_tra: 0
Rule 88: 111512431d111, Class:  2, CF:  1, Len: 13, Fitness_tra: 0
Rule 89: 1111511111221, Class:  1, CF:0.947528, Len: 13, Fitness_tra: 0
Rule 90: 55111122111b1, Class:  2, CF:0.87806, Len: 13, Fitness_tra: 0
Rule 91: 01104180c4008, Class:  0, CF:0.988879, Len:  8, Fitness_tra: 0
Rule 92: c115418151111, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 93: 0000407004050, Class:  0, CF:0.640416, Len:  4, Fitness_tra: 3
Rule 94: 1252215154113, Class:  1, CF:0.854051, Len: 13, Fitness_tra: 0
Rule 95: 000000c000040, Class:  0, CF:0.183299, Len:  2, Fitness_tra: 1
Rule 96: 0b0000000180b, Class:  1, CF:0.785205, Len:  4, Fitness_tra: 3
Rule 97: ba50571c00540, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 98: 1252812221542, Class:  0, CF:0.321684, Len: 13, Fitness_tra: 0
Rule 99: 1118d5d581113, Class:  1, CF:  1, Len: 13, Fitness_tra: 0
Rule100: 111500dc0c402, Class:  0, CF:  1, Len:  9, Fitness_tra: 0
------Current------
Miss_rate(tra)	:11.1111
------Result------
Miss_rate(tra)	:11.1111
Miss_rate(tst)	:5.71429
ARL				:9.90667

------Generation 5000------
Rule  1: 1000000006000, Class:  1, CF:0.789375, Len:  2, Fitness_tra: 33
Rule  2: 070000c000000, Class:  0, CF:0.395184, Len:  2, Fitness_tra: 33
Rule  3: 2200010004011, Class:  2, CF:0.815912, Len:  6, Fitness_tra: 29
Rule  4: 0100408014000, Class:  0, CF:0.845817, Len:  5, Fitness_tra: 11
Rule  5: 0500000000161, Class:  2, CF:0.98386, Len:  4, Fitness_tra: 9
Rule  6: 00007080d0000, Class:  0, CF:0.598711, Len:  3, Fitness_tra: 8
Rule  7: 0808010001100, Class:  2, CF:0.59178, Len:  5, Fitness_tra: 7
Rule  8: ba00000001800, Class:  1, CF:0.995676, Len:  4, Fitness_tra: 6
Rule  9: 2001130000131, Class:  2, CF:0.87569, Len:  7, Fitness_tra: 5
Rule 10: 000010c000000, Class:  0, CF:0.176838, Len:  2, Fitness_tra: 1
Rule 11: 1a00074000000, Class:  1, CF:0.789418, Len:  4, Fitness_tra: 3
Rule 12: 2300070020310, Class:  2, CF:0.630173, Len:  6, Fitness_tra: 3
Rule 13: 000000c006d00, Class:  1, CF:0.741201, Len:  3, Fitness_tra: 3
Rule 14: 0a00000001800, Class:  1, CF:0.500629, Len:  3, Fitness_tra: 1
Rule 15: 00000000e1000, Class:  1, CF:0.75981, Len:  2, Fitness_tra: 2
Rule 16: 300010c000000, Class:  1, CF:0.992889, Len:  3, Fitness_tra: 2
Rule 17: 000010c006000, Class:  1, CF:0.545388, Len:  3, Fitness_tra: 1
Rule 18: 2200070020010, Class:  2, CF:0.579286, Len:  5, Fitness_tra: 1
Rule 19: 0000100000151, Class:  1, CF:0.170938, Len:  4, Fitness_tra: 1
Rule 20: 400113000017b, Class:  2, CF:0.55315, Len:  7, Fitness_tra: 1
Rule 21: 2200213500100, Class:  2, CF:0.915603, Len:  7, Fitness_tra: 0
Rule 22: 81152d5c81511, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 23: 5118115581555, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 24: 1211215154131, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 25: 2000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 26: 1151115114591, Class:  0, CF:0.850081, Len: 13, Fitness_tra: 0
Rule 27: d1d1127111178, Class:  0, CF:0.998112, Len: 13, Fitness_tra: 0
Rule 28: 8228111151512, Class:  0, CF:0.997312, Len: 13, Fitness_tra: 0
Rule 29: 1415218111111, Class:  1, CF:0.936083, Len: 13, Fitness_tra: 0
Rule 30: 2413418121112, Class:  0, CF:0.978356, Len: 13, Fitness_tra: 0
Rule 31: 115213d112811, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 32: 1195111114112, Class:  2, CF:0.659234, Len: 13, Fitness_tra: 0
Rule 33: 5452211221591, Class:  0, CF:0.795095, Len: 13, Fitness_tra: 0
Rule 34: 125219d251d13, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 35: 2131111112511, Class:  1, CF:0.965597, Len: 13, Fitness_tra: 0
Rule 36: 111d224148122, Class:  0, CF:0.571967, Len: 13, Fitness_tra: 0
Rule 37: 1818215811113, Class:  1, CF:  1, Len: 13, Fitness_tra: 0
Rule 38: 9252835211591, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 39: e115595581513, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 40: 9111217325412, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 41: 111d821311111, Class:  2, CF:0.430681, Len: 13, Fitness_tra: 0
Rule 42: 1115c11111412, Class:  2, CF:0.47567, Len: 13, Fitness_tra: 0
Rule 43: 1115821321221, Class:  1, CF:0.99078, Len: 13, Fitness_tra: 0
Rule 44: 8115411157112, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 45: 1551211329422, Class:  2, CF:  1, Len: 13, Fitness_tra: 0
Rule 46: 1111d5d581513, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 47: 155d212311242, Class:  1, CF:0.0502338, Len: 13, Fitness_tra: 0
Rule 48: 5551171211111, Class:  2, CF:0.995989, Len: 13, Fitness_tra: 0
Rule 49: 1111121111154, Class:  0, CF:0.148067, Len: 13, Fitness_tra: 0
Rule 50: 15515c1521241, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 51: 3112135152d31, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 52: 8113115117112, Class:  0, CF:0.898743, Len: 13, Fitness_tra: 0
Rule 53: 2211218184111, Class:  0, CF:0.858513, Len: 13, Fitness_tra: 0
Rule 54: 2111188112511, Class:  0, CF:0.222896, Len: 13, Fitness_tra: 0
Rule 55: 11d1218122214, Class:  0, CF:0.775268, Len: 13, Fitness_tra: 0
Rule 56: 3112151111115, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 57: 2000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 58: 18d2115c58115, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 59: 5131511181515, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 60: 919521b311221, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 61: 1221211181512, Class:  1, CF:0.224378, Len: 13, Fitness_tra: 0
Rule 62: 1411115c58531, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 63: 9191215158511, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 64: 1155812348121, Class:  2, CF:0.908982, Len: 13, Fitness_tra: 0
Rule 65: 390800dc08005, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 66: 115d155251212, Class:  0, CF:0.998546, Len: 13, Fitness_tra: 0
Rule 67: 3111131158131, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 68: 000000c084550, Class:  0, CF:0.504186, Len:  5, Fitness_tra: 0
Rule 69: 555d8c218112c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 70: 5151814123442, Class:  0, CF:0.999863, Len: 13, Fitness_tra: 0
Rule 71: 1812151121511, Class:  1, CF:  1, Len: 13, Fitness_tra: 0
Rule 72: 1d91d221117bc, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 73: 8155252112531, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 74: 1211131151159, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 75: 1111112122111, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 76: d111212121112, Class:  0, CF:0.924329, Len: 13, Fitness_tra: 0
Rule 77: 513557c1c5271, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 78: d115514221271, Class:  0, CF:0.327832, Len: 13, Fitness_tra: 0
Rule 79: 53551243c1121, Class:  1, CF:0.935429, Len: 13, Fitness_tra: 0
Rule 80: 3838111111111, Class:  2, CF:0.0585812, Len: 13, Fitness_tra: 0
Rule 81: 1551154125218, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 82: 1118247121221, Class:  1, CF:0.845864, Len: 13, Fitness_tra: 0
Rule 83: 1155d122c1411, Class:  1, CF:0.945559, Len: 13, Fitness_tra: 0
Rule 84: 31151143181c2, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 85: dddd111111111, Class:  2, CF:0.997922, Len: 13, Fitness_tra: 0
Rule 86: 3155212151b12, Class:  1, CF:  1, Len: 13, Fitness_tra: 0
Rule 87: 5111112912141, Class:  2, CF:0.588033, Len: 13, Fitness_tra: 0
Rule 88: 111512431d111, Class:  2, CF:  1, Len: 13, Fitness_tra: 0
Rule 89: 1111511111221, Class:  1, CF:0.947528, Len: 13, Fitness_tra: 0
Rule 90: 55111122111b1, Class:  2, CF:0.87806, Len: 13, Fitness_tra: 0
Rule 91: 01104180c4008, Class:  0, CF:0.988879, Len:  8, Fitness_tra: 0
Rule 92: c115418151111, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 93: 0000407004050, Class:  0, CF:0.640416, Len:  4, Fitness_tra: 3
Rule 94: 1252215154113, Class:  1, CF:0.854051, Len: 13, Fitness_tra: 0
Rule 95: 000000c000040, Class:  0, CF:0.183299, Len:  2, Fitness_tra: 1
Rule 96: 0b0000000180b, Class:  1, CF:0.785205, Len:  4, Fitness_tra: 3
Rule 97: ba50571c00540, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 98: 1252812221542, Class:  0, CF:0.321684, Len: 13, Fitness_tra: 0
Rule 99: 1118d5d581113, Class:  1, CF:  1, Len: 13, Fitness_tra: 0
Rule100: 111500dc0c402, Class:  0, CF:  1, Len:  9, Fitness_tra: 0
------Current------
Miss_rate(tra)	:11.1111
------Result------
Miss_rate(tra)	:11.1111
Miss_rate(tst)	:5.71429
ARL				:9.90667

------Generation 5000------
Rule  1: 1000000006000, Class:  1, CF:0.789375, Len:  2, Fitness_tra: 33
Rule  2: 070000c000000, Class:  0, CF:0.395184, Len:  2, Fitness_tra: 33
Rule  3: 2200010004011, Class:  2, CF:0.815912, Len:  6, Fitness_tra: 29
Rule  4: 0100408014000, Class:  0, CF:0.845817, Len:  5, Fitness_tra: 11
Rule  5: 0500000000161, Class:  2, CF:0.98386, Len:  4, Fitness_tra: 9
Rule  6: 00007080d0000, Class:  0, CF:0.598711, Len:  3, Fitness_tra: 8
Rule  7: 0808010001100, Class:  2, CF:0.59178, Len:  5, Fitness_tra: 7
Rule  8: ba00000001800, Class:  1, CF:0.995676, Len:  4, Fitness_tra: 6
Rule  9: 2001130000131, Class:  2, CF:0.87569, Len:  7, Fitness_tra: 5
Rule 10: 000010c000000, Class:  0, CF:0.176838, Len:  2, Fitness_tra: 1
Rule 11: 1a00074000000, Class:  1, CF:0.789418, Len:  4, Fitness_tra: 3
Rule 12: 2300070020310, Class:  2, CF:0.630173, Len:  6, Fitness_tra: 3
Rule 13: 000000c006d00, Class:  1, CF:0.741201, Len:  3, Fitness_tra: 3
Rule 14: 0a00000001800, Class:  1, CF:0.500629, Len:  3, Fitness_tra: 1
Rule 15: 00000000e1000, Class:  1, CF:0.75981, Len:  2, Fitness_tra: 2
Rule 16: 300010c000000, Class:  1, CF:0.992889, Len:  3, Fitness_tra: 2
Rule 17: 000010c006000, Class:  1, CF:0.545388, Len:  3, Fitness_tra: 1
Rule 18: 2200070020010, Class:  2, CF:0.579286, Len:  5, Fitness_tra: 1
Rule 19: 0000100000151, Class:  1, CF:0.170938, Len:  4, Fitness_tra: 1
Rule 20: 400113000017b, Class:  2, CF:0.55315, Len:  7, Fitness_tra: 1
Rule 21: 2200213500100, Class:  2, CF:0.915603, Len:  7, Fitness_tra: 0
Rule 22: 81152d5c81511, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 23: 5118115581555, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 24: 1211215154131, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 25: 2000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 26: 1151115114591, Class:  0, CF:0.850081, Len: 13, Fitness_tra: 0
Rule 27: d1d1127111178, Class:  0, CF:0.998112, Len: 13, Fitness_tra: 0
Rule 28: 8228111151512, Class:  0, CF:0.997312, Len: 13, Fitness_tra: 0
Rule 29: 1415218111111, Class:  1, CF:0.936083, Len: 13, Fitness_tra: 0
Rule 30: 2413418121112, Class:  0, CF:0.978356, Len: 13, Fitness_tra: 0
Rule 31: 115213d112811, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 32: 1195111114112, Class:  2, CF:0.659234, Len: 13, Fitness_tra: 0
Rule 33: 5452211221591, Class:  0, CF:0.795095, Len: 13, Fitness_tra: 0
Rule 34: 125219d251d13, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 35: 2131111112511, Class:  1, CF:0.965597, Len: 13, Fitness_tra: 0
Rule 36: 111d224148122, Class:  0, CF:0.571967, Len: 13, Fitness_tra: 0
Rule 37: 1818215811113, Class:  1, CF:  1, Len: 13, Fitness_tra: 0
Rule 38: 9252835211591, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
