------Generation 0------
Rule  1: e27cc, Class:  2, CF:  1, Len:  5, Fitness_tra: 0
Rule 63: 1827b, Class:  1, CF:0.533675, Len:  5, Fitness_tra: 0
Rule 64: e27cc, Class:  2, CF:  1, Len:  5, Fitness_tra: 0
Rule 65: 1514b, Class:  1, CF:0.854737, Len:  5, Fitness_tra: 0
Rule 66: 522b1, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 67: d8141, Class:  0, CF:0.0784275, Len:  5, Fitness_tra: 0
Rule 68: 12217, Class:  1, CF:0.114403, Len:  5, Fitness_tra: 0
Rule 69: 1228d, Class:  2, CF:  1, Len:  5, Fitness_tra: 0
Rule 70: 984b7, Class:  1, CF:0.592853, Len:  5, Fitness_tra: 0
Rule 71: 12129, Class:  2, CF:  1, Len:  5, Fitness_tra: 0
Rule 72: 92cb7, Class:  1, CF:0.953091, Len:  5, Fitness_tra: 0
Rule 73: 00000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 74: e2221, Class:  1, CF:0.0106592, Len:  5, Fitness_tra: 0
Rule 75: 04000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 76: 5522b, Class:  1, CF:0.92105, Len:  5, Fitness_tra: 0
Rule 77: 11125, Class:  2, CF:  1, Len:  5, Fitness_tra: 0
Rule 78: 22412, Class:  2, CF:0.0983428, Len:  5, Fitness_tra: 0
Rule 79: 31428, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 80: 15221, Class:  1, CF:0.994423, Len:  5, Fitness_tra: 0
Rule 81: 115b2, Class:  1, CF:  1, Len:  5, Fitness_tra: 0
Rule 82: 34782, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 83: 11711, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 84: 12221, Class:  1, CF:0.555587, Len:  5, Fitness_tra: 0
Rule 85: 94711, Class:  1, CF:0.186262, Len:  5, Fitness_tra: 0
Rule 86: 1b214, Class:  2, CF:0.270048, Len:  5, Fitness_tra: 0
Rule 87: 83247, Class:  2, CF:0.950259, Len:  5, Fitness_tra: 0
Rule 88: 32282, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 89: 37b8d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 90: 92441, Class:  2, CF:0.100428, Len:  5, Fitness_tra: 0
Rule 91: e1498, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 92: 191b1, Class:  1, CF:  1, Len:  5, Fitness_tra: 0
Rule 93: 01098, Class:  2, CF:  1, Len:  3, Fitness_tra: 0
Rule 94: 55824, Class:  1, CF:  1, Len:  5, Fitness_tra: 0
Rule 95: c1274, Class:  2, CF:0.783738, Len:  5, Fitness_tra: 0
Rule 96: 31112, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 97: 50320, Class:  2, CF:0.932746, Len:  3, Fitness_tra: 0
Rule 98: 5a105, Class:  2, CF:  1, Len:  4, Fitness_tra: 0
Rule 99: 0b060, Class:  0, CF:0.382565, Len:  2, Fitness_tra: -15
Rule100: 610b1, Class:  1, CF:0.966493, Len:  4, Fitness_tra: 0
------Current------
Miss_rate(tra)	:45
------Result------
Miss_rate(tra)	:45
Miss_rate(tst)	:16.2791
ARL				:4.6988

------Generation 3000------
Rule  1: 0700a, Class:  0, CF:0.598046, Len:  2, Fitness_tra: 81
Rule  2: 12411, Class:  1, CF:0.684141, Len:  5, Fitness_tra: 37
Rule  3: 00020, Class:  2, CF:0.743285, Len:  1, Fitness_tra: 38
Rule  4: 49000, Class:  1, CF:  1, Len:  2, Fitness_tra: 30
Rule  5: 12211, Class:  1, CF:0.783859, Len:  5, Fitness_tra: 17
Rule  6: 511b1, Class:  2, CF:0.875214, Len:  5, Fitness_tra: 14
Rule  7: 233bb, Class:  2, CF:0.947624, Len:  5, Fitness_tra: 11
Rule  8: 511b5, Class:  2, CF:  1, Len:  5, Fitness_tra: 7
Rule  9: d114b, Class:  2, CF:0.961697, Len:  5, Fitness_tra: 7
Rule 10: e2411, Class:  1, CF:0.799116, Len:  5, Fitness_tra: 7
Rule 11: 0ab0c, Class:  2, CF:  1, Len:  3, Fitness_tra: 6
Rule 12: 11118, Class:  2, CF:  1, Len:  5, Fitness_tra: 1
Rule 13: 9111b, Class:  2, CF:0.869367, Len:  5, Fitness_tra: 4
Rule 14: e2111, Class:  1, CF:0.465705, Len:  5, Fitness_tra: 2
Rule 15: 92213, Class:  1, CF:0.754945, Len:  5, Fitness_tra: 1
Rule 16: 111b2, Class:  2, CF:0.94702, Len:  5, Fitness_tra: 1
Rule 17: 7000c, Class:  2, CF:  1, Len:  2, Fitness_tra: 1
Rule 18: 84e0f, Class:  1, CF:  1, Len:  4, Fitness_tra: 1
Rule 19: 19111, Class:  1, CF:  1, Len:  5, Fitness_tra: 1
Rule 20: 11114, Class:  2, CF:0.476921, Len:  5, Fitness_tra: 0
Rule 21: 1311b, Class:  2, CF:0.402705, Len:  5, Fitness_tra: 0
Rule 22: 891b4, Class:  1, CF:  1, Len:  5, Fitness_tra: 0
Rule 23: 56521, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 24: 1d147, Class:  1, CF:0.793052, Len:  5, Fitness_tra: 0
Rule 25: d2144, Class:  2, CF:0.927313, Len:  5, Fitness_tra: 0
Rule 26: 8512b, Class:  1, CF:0.539247, Len:  5, Fitness_tra: 0
Rule 27: 16121, Class:  2, CF:0.959713, Len:  5, Fitness_tra: 0
Rule 28: 52171, Class:  2, CF:0.471727, Len:  5, Fitness_tra: 0
Rule 29: 3241c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 30: 92412, Class:  2, CF:0.33588, Len:  5, Fitness_tra: 0
Rule 31: 1924b, Class:  1, CF:  1, Len:  5, Fitness_tra: 0
Rule 32: 19817, Class:  1, CF:  1, Len:  5, Fitness_tra: 0
Rule 33: 31c77, Class:  1, CF:0.997274, Len:  5, Fitness_tra: 0
Rule 34: 81441, Class:  2, CF:0.635894, Len:  5, Fitness_tra: 0
Rule 35: e14cf, Class:  2, CF:  1, Len:  5, Fitness_tra: 0
Rule 36: 11542, Class:  1, CF:  1, Len:  5, Fitness_tra: 0
Rule 37: 18224, Class:  1, CF:0.533675, Len:  5, Fitness_tra: 0
Rule 38: 51274, Class:  2, CF:0.965416, Len:  5, Fitness_tra: 0
Rule 39: 1e1b7, Class:  1, CF:  1, Len:  5, Fitness_tra: 0
Rule 40: 192bb, Class:  1, CF:  1, Len:  5, Fitness_tra: 0
Rule 41: 121b1, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 42: 12122, Class:  2, CF:0.87516, Len:  5, Fitness_tra: 0
Rule 43: 4e52b, Class:  1, CF:  1, Len:  5, Fitness_tra: 0
Rule 44: 5e521, Class:  1, CF:  1, Len:  5, Fitness_tra: 0
Rule 45: 342c1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 46: 61844, Class:  1, CF:  1, Len:  5, Fitness_tra: 0
Rule 47: 171cd, Class:  2, CF:  1, Len:  5, Fitness_tra: 0
Rule 48: 892b2, Class:  1, CF:  1, Len:  5, Fitness_tra: 0
Rule 49: 15141, Class:  1, CF:0.960796, Len:  5, Fitness_tra: 0
Rule 50: 914c5, Class:  2, CF:  1, Len:  5, Fitness_tra: 0
Rule 51: 5141e, Class:  2, CF:  1, Len:  5, Fitness_tra: 0
Rule 52: 92217, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 53: 1d141, Class:  1, CF:0.938009, Len:  5, Fitness_tra: 0
Rule 54: 52474, Class:  2, CF:0.86239, Len:  5, Fitness_tra: 0
Rule 55: e4787, Class:  2, CF:  1, Len:  5, Fitness_tra: 0
Rule 56: 00000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 57: 12121, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 58: 1c72b, Class:  0, CF:0.699001, Len:  5, Fitness_tra: 0
Rule 59: 51817, Class:  1, CF:  1, Len:  5, Fitness_tra: 0
Rule 60: 31412, Class:  1, CF:0.114342, Len:  5, Fitness_tra: 0
Rule 61: 1c244, Class:  0, CF:0.512944, Len:  5, Fitness_tra: 0
Rule 62: 11274, Class:  2, CF:0.879687, Len:  5, Fitness_tra: 0
Rule 63: 1827b, Class:  1, CF:0.533675, Len:  5, Fitness_tra: 0
Rule 64: e27cc, Class:  2, CF:  1, Len:  5, Fitness_tra: 0
Rule 65: 1514b, Class:  1, CF:0.854737, Len:  5, Fitness_tra: 0
Rule 66: 522b1, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 67: d8141, Class:  0, CF:0.0784275, Len:  5, Fitness_tra: 0
Rule 68: 12217, Class:  1, CF:0.114403, Len:  5, Fitness_tra: 0
Rule 69: 1228d, Class:  2, CF:  1, Len:  5, Fitness_tra: 0
Rule 70: 984b7, Class:  1, CF:0.592853, Len:  5, Fitness_tra: 0
Rule 71: 12129, Class:  2, CF:  1, Len:  5, Fitness_tra: 0
Rule 72: 92cb7, Class:  1, CF:0.953091, Len:  5, Fitness_tra: 0
Rule 73: 00000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 74: e2221, Class:  1, CF:0.0106592, Len:  5, Fitness_tra: 0
Rule 75: 04000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 76: 5522b, Class:  1, CF:0.92105, Len:  5, Fitness_tra: 0
Rule 77: 11125, Class:  2, CF:  1, Len:  5, Fitness_tra: 0
Rule 78: 22412, Class:  2, CF:0.0983428, Len:  5, Fitness_tra: 0
Rule 79: 31428, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 80: 15221, Class:  1, CF:0.994423, Len:  5, Fitness_tra: 0
Rule 81: 115b2, Class:  1, CF:  1, Len:  5, Fitness_tra: 0
Rule 82: 34782, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 83: 11711, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 84: 12221, Class:  1, CF:0.555587, Len:  5, Fitness_tra: 0
Rule 85: 94711, Class:  1, CF:0.186262, Len:  5, Fitness_tra: 0
Rule 86: 1b214, Class:  2, CF:0.270048, Len:  5, Fitness_tra: 0
Rule 87: 83247, Class:  2, CF:0.950259, Len:  5, Fitness_tra: 0
Rule 88: 32282, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 89: 37b8d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 90: 92441, Class:  2, CF:0.100428, Len:  5, Fitness_tra: 0
Rule 91: e1498, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 92: 191b1, Class:  1, CF:  1, Len:  5, Fitness_tra: 0
Rule 93: 01098, Class:  2, CF:  1, Len:  3, Fitness_tra: 0
Rule 94: 55824, Class:  1, CF:  1, Len:  5, Fitness_tra: 0
Rule 95: c1274, Class:  2, CF:0.783738, Len:  5, Fitness_tra: 0
Rule 96: 31112, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 97: 50320, Class:  2, CF:0.932746, Len:  3, Fitness_tra: 0
Rule 98: 5a105, Class:  2, CF:  1, Len:  4, Fitness_tra: 0
Rule 99: 0b060, Class:  0, CF:0.382565, Len:  2, Fitness_tra: -15
Rule100: 610b1, Class:  1, CF:0.966493, Len:  4, Fitness_tra: 0
------Current------
Miss_rate(tra)	:45
------Result------
Miss_rate(tra)	:45
Miss_rate(tst)	:16.2791
ARL				:4.6988

------Generation 4000------
Rule  1: 0700a, Class:  0, CF:0.598046, Len:  2, Fitness_tra: 87
Rule  2: 00020, Class:  2, CF:0.743285, Len:  1, Fitness_tra: 32
Rule  3: 12411, Class:  1, CF:0.684141, Len:  5, Fitness_tra: 37
Rule  4: 49000, Class:  1, CF:  1, Len:  2, Fitness_tra: 30
Rule  5: 12211, Class:  1, CF:0.783859, Len:  5, Fitness_tra: 17
Rule  6: 511b1, Class:  2, CF:0.875214, Len:  5, Fitness_tra: 14
Rule  7: 233bb, Class:  2, CF:0.947624, Len:  5, Fitness_tra: 11
Rule  8: 511b5, Class:  2, CF:  1, Len:  5, Fitness_tra: 6
Rule  9: d114b, Class:  2, CF:0.961697, Len:  5, Fitness_tra: 7
Rule 10: e2411, Class:  1, CF:0.799116, Len:  5, Fitness_tra: 7
Rule 11: 0ab0c, Class:  2, CF:  1, Len:  3, Fitness_tra: 6
Rule 12: 9111b, Class:  2, CF:0.869367, Len:  5, Fitness_tra: 4
Rule 13: e2111, Class:  1, CF:0.465705, Len:  5, Fitness_tra: 2
Rule 14: 11118, Class:  2, CF:  1, Len:  5, Fitness_tra: 2
Rule 15: 92213, Class:  1, CF:0.754945, Len:  5, Fitness_tra: 1
Rule 16: 111b2, Class:  2, CF:0.94702, Len:  5, Fitness_tra: 1
Rule 17: 7000c, Class:  2, CF:  1, Len:  2, Fitness_tra: 1
Rule 18: 84e0f, Class:  1, CF:  1, Len:  4, Fitness_tra: 1
Rule 19: 19111, Class:  1, CF:  1, Len:  5, Fitness_tra: 1
Rule 20: 11114, Class:  2, CF:0.476921, Len:  5, Fitness_tra: 0
Rule 21: 1311b, Class:  2, CF:0.402705, Len:  5, Fitness_tra: 0
Rule 22: 891b4, Class:  1, CF:  1, Len:  5, Fitness_tra: 0
Rule 23: 56521, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 24: 1d147, Class:  1, CF:0.793052, Len:  5, Fitness_tra: 0
Rule 25: d2144, Class:  2, CF:0.927313, Len:  5, Fitness_tra: 0
Rule 26: 8512b, Class:  1, CF:0.539247, Len:  5, Fitness_tra: 0
Rule 27: 16121, Class:  2, CF:0.959713, Len:  5, Fitness_tra: 0
Rule 28: 52171, Class:  2, CF:0.471727, Len:  5, Fitness_tra: 0
Rule 29: 3241c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 30: 92412, Class:  2, CF:0.33588, Len:  5, Fitness_tra: 0
Rule 31: 1924b, Class:  1, CF:  1, Len:  5, Fitness_tra: 0
Rule 32: 19817, Class:  1, CF:  1, Len:  5, Fitness_tra: 0
Rule 33: 31c77, Class:  1, CF:0.997274, Len:  5, Fitness_tra: 0
Rule 34: 81441, Class:  2, CF:0.635894, Len:  5, Fitness_tra: 0
Rule 35: e14cf, Class:  2, CF:  1, Len:  5, Fitness_tra: 0
Rule 36: 11542, Class:  1, CF:  1, Len:  5, Fitness_tra: 0
Rule 37: 18224, Class:  1, CF:0.533675, Len:  5, Fitness_tra: 0
Rule 38: 51274, Class:  2, CF:0.965416, Len:  5, Fitness_tra: 0
Rule 39: 1e1b7, Class:  1, CF:  1, Len:  5, Fitness_tra: 0
Rule 40: 192bb, Class:  1, CF:  1, Len:  5, Fitness_tra: 0
Rule 41: 121b1, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 42: 12122, Class:  2, CF:0.87516, Len:  5, Fitness_tra: 0
Rule 43: 4e52b, Class:  1, CF:  1, Len:  5, Fitness_tra: 0
Rule 44: 5e521, Class:  1, CF:  1, Len:  5, Fitness_tra: 0
Rule 45: 342c1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 46: 61844, Class:  1, CF:  1, Len:  5, Fitness_tra: 0
Rule 47: 171cd, Class:  2, CF:  1, Len:  5, Fitness_tra: 0
Rule 48: 892b2, Class:  1, CF:  1, Len:  5, Fitness_tra: 0
Rule 49: 15141, Class:  1, CF:0.960796, Len:  5, Fitness_tra: 0
Rule 50: 914c5, Class:  2, CF:  1, Len:  5, Fitness_tra: 0
Rule 51: 5141e, Class:  2, CF:  1, Len:  5, Fitness_tra: 0
Rule 52: 92217, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 53: 1d141, Class:  1, CF:0.938009, Len:  5, Fitness_tra: 0
Rule 54: 52474, Class:  2, CF:0.86239, Len:  5, Fitness_tra: 0
Rule 55: e4787, Class:  2, CF:  1, Len:  5, Fitness_tra: 0
Rule 56: 00000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 57: 12121, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 58: 1c72b, Class:  0, CF:0.699001, Len:  5, Fitness_tra: 0
Rule 59: 51817, Class:  1, CF:  1, Len:  5, Fitness_tra: 0
Rule 60: 31412, Class:  1, CF:0.114342, Len:  5, Fitness_tra: 0
Rule 61: 1c244, Class:  0, CF:0.512944, Len:  5, Fitness_tra: 0
Rule 62: 11274, Class:  2, CF:0.879687, Len:  5, Fitness_tra: 0
Rule 63: 1827b, Class:  1, CF:0.533675, Len:  5, Fitness_tra: 0
Rule 64: e27cc, Class:  2, CF:  1, Len:  5, Fitness_tra: 0
Rule 65: 1514b, Class:  1, CF:0.854737, Len:  5, Fitness_tra: 0
Rule 66: 522b1, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 67: d8141, Class:  0, CF:0.0784275, Len:  5, Fitness_tra: 0
Rule 68: 12217, Class:  1, CF:0.114403, Len:  5, Fitness_tra: 0
Rule 69: 1228d, Class:  2, CF:  1, Len:  5, Fitness_tra: 0
Rule 70: 984b7, Class:  1, CF:0.592853, Len:  5, Fitness_tra: 0
Rule 71: 12129, Class:  2, CF:  1, Len:  5, Fitness_tra: 0
Rule 72: 92cb7, Class:  1, CF:0.953091, Len:  5, Fitness_tra: 0
Rule 73: 00000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 74: e2221, Class:  1, CF:0.0106592, Len:  5, Fitness_tra: 0
Rule 75: 04000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 76: 5522b, Class:  1, CF:0.92105, Len:  5, Fitness_tra: 0
Rule 77: 11125, Class:  2, CF:  1, Len:  5, Fitness_tra: 0
Rule 78: 22412, Class:  2, CF:0.0983428, Len:  5, Fitness_tra: 0
Rule 79: 31428, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 80: 15221, Class:  1, CF:0.994423, Len:  5, Fitness_tra: 0
Rule 81: 1352b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 82: 1944b, Class:  1, CF:  1, Len:  5, Fitness_tra: 0
Rule 83: 372c1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 84: c3522, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 85: 1e271, Class:  1, CF:  1, Len:  5, Fitness_tra: 0
Rule 86: 5154b, Class:  1, CF:  1, Len:  5, Fitness_tra: 0
Rule 87: 11112, Class:  2, CF:0.612367, Len:  5, Fitness_tra: 0
Rule 88: 19224, Class:  1, CF:  1, Len:  5, Fitness_tra: 0
Rule 89: 91141, Class:  2, CF:0.970971, Len:  5, Fitness_tra: 4
Rule 90: 61181, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 91: 49400, Class:  1, CF:  1, Len:  3, Fitness_tra: 0
Rule 92: 1c41b, Class:  0, CF:0.39934, Len:  5, Fitness_tra: 0
Rule 93: 07010, Class:  0, CF:0.306861, Len:  2, Fitness_tra: -23
Rule 94: 51428, Class:  2, CF:  1, Len:  5, Fitness_tra: 0
Rule 95: 12474, Class:  2, CF:0.582384, Len:  5, Fitness_tra: 0
Rule 96: d2b44, Class:  2, CF:0.892232, Len:  5, Fitness_tra: 0
Rule 97: 41914, Class:  1, CF:  1, Len:  5, Fitness_tra: 0
Rule 98: 3211c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 99: 00021, Class:  2, CF:0.643837, Len:  2, Fitness_tra: 0
Rule100: 09004, Class:  1, CF:  1, Len:  2, Fitness_tra: 0
------Current------
Miss_rate(tra)	:43.8889
------Result------
Miss_rate(tra)	:43.8889
Miss_rate(tst)	:16.2791
ARL				:4.67857

------Generation 5000------
Rule  1: 0700a, Class:  0, CF:0.598046, Len:  2, Fitness_tra: 87
Rule  2: 00020, Class:  2, CF:0.743285, Len:  1, Fitness_tra: 32
Rule  3: 12411, Class:  1, CF:0.684141, Len:  5, Fitness_tra: 37
Rule  4: 49000, Class:  1, CF:  1, Len:  2, Fitness_tra: 30
Rule  5: 12211, Class:  1, CF:0.783859, Len:  5, Fitness_tra: 17
Rule  6: 511b1, Class:  2, CF:0.875214, Len:  5, Fitness_tra: 14
Rule  7: 233bb, Class:  2, CF:0.947624, Len:  5, Fitness_tra: 11
Rule  8: 511b5, Class:  2, CF:  1, Len:  5, Fitness_tra: 6
Rule  9: d114b, Class:  2, CF:0.961697, Len:  5, Fitness_tra: 7
Rule 10: e2411, Class:  1, CF:0.799116, Len:  5, Fitness_tra: 7
Rule 11: 0ab0c, Class:  2, CF:  1, Len:  3, Fitness_tra: 6
Rule 12: 9111b, Class:  2, CF:0.869367, Len:  5, Fitness_tra: 4
Rule 13: e2111, Class:  1, CF:0.465705, Len:  5, Fitness_tra: 2
Rule 14: 11118, Class:  2, CF:  1, Len:  5, Fitness_tra: 2
Rule 15: 92213, Class:  1, CF:0.754945, Len:  5, Fitness_tra: 1
Rule 16: 111b2, Class:  2, CF:0.94702, Len:  5, Fitness_tra: 1
Rule 17: 7000c, Class:  2, CF:  1, Len:  2, Fitness_tra: 1
Rule 18: 84e0f, Class:  1, CF:  1, Len:  4, Fitness_tra: 1
Rule 19: 19111, Class:  1, CF:  1, Len:  5, Fitness_tra: 1
Rule 20: 11114, Class:  2, CF:0.476921, Len:  5, Fitness_tra: 0
Rule 21: 1311b, Class:  2, CF:0.402705, Len:  5, Fitness_tra: 0
Rule 22: 891b4, Class:  1, CF:  1, Len:  5, Fitness_tra: 0
Rule 23: 56521, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 24: 1d147, Class:  1, CF:0.793052, Len:  5, Fitness_tra: 0
Rule 25: d2144, Class:  2, CF:0.927313, Len:  5, Fitness_tra: 0
Rule 26: 8512b, Class:  1, CF:0.539247, Len:  5, Fitness_tra: 0
Rule 27: 16121, Class:  2, CF:0.959713, Len:  5, Fitness_tra: 0
Rule 28: 52171, Class:  2, CF:0.471727, Len:  5, Fitness_tra: 0
Rule 29: 3241c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 30: 92412, Class:  2, CF:0.33588, Len:  5, Fitness_tra: 0
Rule 31: 1924b, Class:  1, CF:  1, Len:  5, Fitness_tra: 0
Rule 32: 19817, Class:  1, CF:  1, Len:  5, Fitness_tra: 0
Rule 33: 31c77, Class:  1, CF:0.997274, Len:  5, Fitness_tra: 0
Rule 34: 81441, Class:  2, CF:0.635894, Len:  5, Fitness_tra: 0
Rule 35: e14cf, Class:  2, CF:  1, Len:  5, Fitness_tra: 0
Rule 36: 11542, Class:  1, CF:  1, Len:  5, Fitness_tra: 0
Rule 37: 18224, Class:  1, CF:0.533675, Len:  5, Fitness_tra: 0
Rule 38: 51274, Class:  2, CF:0.965416, Len:  5, Fitness_tra: 0
Rule 39: 1e1b7, Class:  1, CF:  1, Len:  5, Fitness_tra: 0
Rule 40: 192bb, Class:  1, CF:  1, Len:  5, Fitness_tra: 0
Rule 41: 121b1, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 42: 12122, Class:  2, CF:0.87516, Len:  5, Fitness_tra: 0
Rule 43: 4e52b, Class:  1, CF:  1, Len:  5, Fitness_tra: 0
Rule 44: 5e521, Class:  1, CF:  1, Len:  5, Fitness_tra: 0
Rule 45: 342c1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 46: 61844, Class:  1, CF:  1, Len:  5, Fitness_tra: 0
Rule 47: 171cd, Class:  2, CF:  1, Len:  5, Fitness_tra: 0
Rule 48: 892b2, Class:  1, CF:  1, Len:  5, Fitness_tra: 0
Rule 49: 15141, Class:  1, CF:0.960796, Len:  5, Fitness_tra: 0
Rule 50: 914c5, Class:  2, CF:  1, Len:  5, Fitness_tra: 0
Rule 51: 5141e, Class:  2, CF:  1, Len:  5, Fitness_tra: 0
Rule 52: 92217, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 53: 1d141, Class:  1, CF:0.938009, Len:  5, Fitness_tra: 0
Rule 54: 52474, Class:  2, CF:0.86239, Len:  5, Fitness_tra: 0
Rule 55: e4787, Class:  2, CF:  1, Len:  5, Fitness_tra: 0
Rule 56: 00000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 57: 12121, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 58: 1c72b, Class:  0, CF:0.699001, Len:  5, Fitness_tra: 0
Rule 59: 51817, Class:  1, CF:  1, Len:  5, Fitness_tra: 0
Rule 60: 31412, Class:  1, CF:0.114342, Len:  5, Fitness_tra: 0
Rule 61: 1c244, Class:  0, CF:0.512944, Len:  5, Fitness_tra: 0
Rule 62: 11274, Class:  2, CF:0.879687, Len:  5, Fitness_tra: 0
Rule 63: 1827b, Class:  1, CF:0.533675, Len:  5, Fitness_tra: 0
Rule 64: e27cc, Class:  2, CF:  1, Len:  5, Fitness_tra: 0
Rule 65: 1514b, Class:  1, CF:0.854737, Len:  5, Fitness_tra: 0
Rule 66: 522b1, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 67: d8141, Class:  0, CF:0.0784275, Len:  5, Fitness_tra: 0
Rule 68: 12217, Class:  1, CF:0.114403, Len:  5, Fitness_tra: 0
Rule 69: 1228d, Class:  2, CF:  1, Len:  5, Fitness_tra: 0
Rule 70: 984b7, Class:  1, CF:0.592853, Len:  5, Fitness_tra: 0
Rule 71: 12129, Class:  2, CF:  1, Len:  5, Fitness_tra: 0
Rule 72: 92cb7, Class:  1, CF:0.953091, Len:  5, Fitness_tra: 0
Rule 73: 00000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 74: e2221, Class:  1, CF:0.0106592, Len:  5, Fitness_tra: 0
Rule 75: 04000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 76: 5522b, Class:  1, CF:0.92105, Len:  5, Fitness_tra: 0
Rule 77: 11125, Class:  2, CF:  1, Len:  5, Fitness_tra: 0
Rule 78: 22412, Class:  2, CF:0.0983428, Len:  5, Fitness_tra: 0
Rule 79: 31428, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 80: 15221, Class:  1, CF:0.994423, Len:  5, Fitness_tra: 0
Rule 81: 1352b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 82: 1944b, Class:  1, CF:  1, Len:  5, Fitness_tra: 0
Rule 83: 372c1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 84: c3522, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 85: 1e271, Class:  1, CF:  1, Len:  5, Fitness_tra: 0
Rule 86: 5154b, Class:  1, CF:  1, Len:  5, Fitness_tra: 0
Rule 87: 11112, Class:  2, CF:0.612367, Len:  5, Fitness_tra: 0
Rule 88: 19224, Class:  1, CF:  1, Len:  5, Fitness_tra: 0
Rule 89: 91141, Class:  2, CF:0.970971, Len:  5, Fitness_tra: 4
Rule 90: 61181, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 91: 49400, Class:  1, CF:  1, Len:  3, Fitness_tra: 0
Rule 92: 1c41b, Class:  0, CF:0.39934, Len:  5, Fitness_tra: 0
Rule 93: 07010, Class:  0, CF:0.306861, Len:  2, Fitness_tra: -23
Rule 94: 51428, Class:  2, CF:  1, Len:  5, Fitness_tra: 0
Rule 95: 12474, Class:  2, CF:0.582384, Len:  5, Fitness_tra: 0
Rule 96: d2b44, Class:  2, CF:0.892232, Len:  5, Fitness_tra: 0
Rule 97: 41914, Class:  1, CF:  1, Len:  5, Fitness_tra: 0
Rule 98: 3211c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 99: 00021, Class:  2, CF:0.643837, Len:  2, Fitness_tra: 0
Rule100: 09004, Class:  1, CF:  1, Len:  2, Fitness_tra: 0
------Current------
