------Generation 0------
Rule  1: 1211b4ec, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 97: 12d1429c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 98: 00080000, Class:  0, CF:0.476994, Len:  1, Fitness_tra: -9
Rule 99: 56712297, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule100: 551246e1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
------Current------
Miss_rate(tra)	:20.4252
------Result------
Miss_rate(tra)	:20.4252
Miss_rate(tst)	:1.34228
ARL				:4.32653

------Generation 2000------
Rule  1: 00000e00, Class:  1, CF:0.995536, Len:  1, Fitness_tra: 525
Rule  2: 07000600, Class:  0, CF:0.510205, Len:  2, Fitness_tra: 412
Rule  3: 000d0000, Class:  0, CF:  1, Len:  1, Fitness_tra: 41
Rule  4: 0006130c, Class:  0, CF:0.934319, Len:  4, Fitness_tra: 24
Rule  5: 00000100, Class:  0, CF:0.362025, Len:  1, Fitness_tra: 27
Rule  6: 09000000, Class:  0, CF:0.898799, Len:  1, Fitness_tra: 14
Rule  7: 0c000000, Class:  1, CF:0.113766, Len:  1, Fitness_tra: 9
Rule  8: 00000005, Class:  0, CF:  1, Len:  1, Fitness_tra: 7
Rule  9: 0770000d, Class:  0, CF:  1, Len:  3, Fitness_tra: 7
Rule 10: 90000000, Class:  0, CF:0.565847, Len:  1, Fitness_tra: 4
Rule 11: 0800000d, Class:  0, CF:  1, Len:  2, Fitness_tra: 2
Rule 12: 0a10000c, Class:  0, CF:  1, Len:  3, Fitness_tra: 2
Rule 13: 00050020, Class:  0, CF:  1, Len:  2, Fitness_tra: 2
Rule 14: 0c60630c, Class:  0, CF:0.971532, Len:  5, Fitness_tra: 1
Rule 15: 0802012c, Class:  0, CF:0.897129, Len:  5, Fitness_tra: 0
Rule 16: 0800e19c, Class:  0, CF:  1, Len:  5, Fitness_tra: 0
Rule 17: 55822431, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 18: 07000652, Class:  0, CF:0.617949, Len:  4, Fitness_tra: 0
Rule 19: 1201200b, Class:  0, CF:  1, Len:  5, Fitness_tra: 0
Rule 20: 15111f91, Class:  0, CF:0.838999, Len:  8, Fitness_tra: 0
Rule 21: 00000002, Class:  0, CF:0.0847333, Len:  1, Fitness_tra: 0
Rule 22: 1c600614, Class:  0, CF:0.862693, Len:  6, Fitness_tra: 0
Rule 23: a0110002, Class:  0, CF:  1, Len:  4, Fitness_tra: 0
Rule 24: 0700141c, Class:  1, CF:  1, Len:  5, Fitness_tra: 0
Rule 25: c511b492, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 26: 5118b718, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 27: 5554141c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 28: dd857298, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 29: 8511baec, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 30: 2588229d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 31: 15812251, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 32: 00000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 33: 588cb351, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 34: 282cba18, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 35: 188c4614, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 36: c1814f11, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 37: 24512752, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 38: 12214838, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 39: 00000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 40: 58cc2432, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 41: 1d117738, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 42: 15881212, Class:  1, CF:  1, Len:  8, Fitness_tra: 0
Rule 43: 12d14298, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 44: 55112334, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 45: 85114be2, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 46: 252c4f9c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 47: 1182bf12, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 48: 181474e2, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 49: 15512292, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 50: 0c000000, Class:  1, CF:0.113766, Len:  1, Fitness_tra: 0
Rule 51: 52212411, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 52: 00000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 53: 82117412, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 54: 1d2c4912, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 55: 5851b652, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 56: 18114715, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 57: 15841512, Class:  1, CF:  1, Len:  8, Fitness_tra: 0
Rule 58: 00000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 59: 998cb1e1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 60: 15227198, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 61: 111121e2, Class:  0, CF:  1, Len:  8, Fitness_tra: 0
Rule 62: 91112a58, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 63: 25521295, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 64: 00000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 65: 00000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 66: 21522191, Class:  0, CF:  1, Len:  8, Fitness_tra: 0
Rule 67: 1d51b198, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 68: cd141a31, Class:  0, CF:  1, Len:  8, Fitness_tra: 0
Rule 69: dd822492, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 70: c151b19c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 71: 151322ec, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 72: c58c2451, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 73: 5811b31c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 74: 552223e2, Class:  0, CF:  1, Len:  8, Fitness_tra: 0
Rule 75: 5c11119c, Class:  0, CF:0.987257, Len:  8, Fitness_tra: 0
Rule 76: 815c7651, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 77: 1d541194, Class:  0, CF:  1, Len:  8, Fitness_tra: 0
Rule 78: c1182f18, Class:  0, CF:  1, Len:  8, Fitness_tra: 0
Rule 79: 551246e1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 80: d2512214, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 81: 1d81b331, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 82: 1581435c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 83: 815411e2, Class:  0, CF:  1, Len:  8, Fitness_tra: 0
Rule 84: 11512f12, Class:  0, CF:  1, Len:  8, Fitness_tra: 0
Rule 85: d5121611, Class:  0, CF:0.408962, Len:  8, Fitness_tra: 0
Rule 86: 11112a11, Class:  0, CF:  1, Len:  8, Fitness_tra: 0
Rule 87: 25842311, Class:  0, CF:  1, Len:  8, Fitness_tra: 0
Rule 88: c81126e4, Class:  0, CF:  1, Len:  8, Fitness_tra: 0
Rule 89: 185cb31c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 90: 58152192, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 91: 80009005, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 92: 341cc45c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 93: 05822451, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 94: c20d230b, Class:  0, CF:  1, Len:  6, Fitness_tra: 0
Rule 95: 151321ec, Class:  0, CF:  1, Len:  8, Fitness_tra: 0
Rule 96: 05070334, Class:  0, CF:  1, Len:  5, Fitness_tra: 0
Rule 97: 12d1429c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 98: 00080000, Class:  0, CF:0.476994, Len:  1, Fitness_tra: -9
Rule 99: 56712297, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule100: 551246e1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
------Current------
Miss_rate(tra)	:20.4252
------Result------
Miss_rate(tra)	:20.4252
Miss_rate(tst)	:1.34228
ARL				:4.32653

------Generation 3000------
Rule  1: 00000e00, Class:  1, CF:0.995536, Len:  1, Fitness_tra: 525
Rule  2: 07000600, Class:  0, CF:0.510205, Len:  2, Fitness_tra: 412
Rule  3: 000d0000, Class:  0, CF:  1, Len:  1, Fitness_tra: 41
Rule  4: 0006130c, Class:  0, CF:0.934319, Len:  4, Fitness_tra: 24
Rule  5: 00000100, Class:  0, CF:0.362025, Len:  1, Fitness_tra: 27
Rule  6: 09000000, Class:  0, CF:0.898799, Len:  1, Fitness_tra: 14
Rule  7: 0c000000, Class:  1, CF:0.113766, Len:  1, Fitness_tra: 9
Rule  8: 00000005, Class:  0, CF:  1, Len:  1, Fitness_tra: 7
Rule  9: 0770000d, Class:  0, CF:  1, Len:  3, Fitness_tra: 7
Rule 10: 90000000, Class:  0, CF:0.565847, Len:  1, Fitness_tra: 4
Rule 11: 0800000d, Class:  0, CF:  1, Len:  2, Fitness_tra: 2
Rule 12: 0a10000c, Class:  0, CF:  1, Len:  3, Fitness_tra: 2
Rule 13: 00050020, Class:  0, CF:  1, Len:  2, Fitness_tra: 2
Rule 14: 0c60630c, Class:  0, CF:0.971532, Len:  5, Fitness_tra: 1
Rule 15: 0802012c, Class:  0, CF:0.897129, Len:  5, Fitness_tra: 0
Rule 16: 0800e19c, Class:  0, CF:  1, Len:  5, Fitness_tra: 0
Rule 17: 55822431, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 18: 07000652, Class:  0, CF:0.617949, Len:  4, Fitness_tra: 0
Rule 19: 1201200b, Class:  0, CF:  1, Len:  5, Fitness_tra: 0
Rule 20: 15111f91, Class:  0, CF:0.838999, Len:  8, Fitness_tra: 0
Rule 21: 00000002, Class:  0, CF:0.0847333, Len:  1, Fitness_tra: 0
Rule 22: 1c600614, Class:  0, CF:0.862693, Len:  6, Fitness_tra: 0
Rule 23: a0110002, Class:  0, CF:  1, Len:  4, Fitness_tra: 0
Rule 24: 0700141c, Class:  1, CF:  1, Len:  5, Fitness_tra: 0
Rule 25: c511b492, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 26: 5118b718, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 27: 5554141c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 28: dd857298, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 29: 8511baec, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 30: 2588229d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 31: 15812251, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 32: 00000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 33: 588cb351, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 34: 282cba18, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 35: 188c4614, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 36: c1814f11, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 37: 24512752, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 38: 12214838, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 39: 00000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 40: 58cc2432, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 41: 1d117738, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 42: 15881212, Class:  1, CF:  1, Len:  8, Fitness_tra: 0
Rule 43: 12d14298, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 44: 55112334, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 45: 85114be2, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 46: 252c4f9c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 47: 1182bf12, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 48: 181474e2, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 49: 15512292, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 50: 0c000000, Class:  1, CF:0.113766, Len:  1, Fitness_tra: 0
Rule 51: 52212411, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 52: 00000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 53: 82117412, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 54: 1d2c4912, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 55: 5851b652, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 56: 18114715, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 57: 15841512, Class:  1, CF:  1, Len:  8, Fitness_tra: 0
Rule 58: 00000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 59: 998cb1e1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 60: 15227198, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 61: 111121e2, Class:  0, CF:  1, Len:  8, Fitness_tra: 0
Rule 62: 91112a58, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 63: 25521295, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 64: 00000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 65: 00000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 66: 21522191, Class:  0, CF:  1, Len:  8, Fitness_tra: 0
Rule 67: 1d51b198, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 68: cd141a31, Class:  0, CF:  1, Len:  8, Fitness_tra: 0
Rule 69: dd822492, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 70: c151b19c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 71: 151322ec, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 72: c58c2451, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 73: 5811b31c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 74: 552223e2, Class:  0, CF:  1, Len:  8, Fitness_tra: 0
Rule 75: 5c11119c, Class:  0, CF:0.987257, Len:  8, Fitness_tra: 0
Rule 76: 815c7651, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 77: 1d541194, Class:  0, CF:  1, Len:  8, Fitness_tra: 0
Rule 78: c1182f18, Class:  0, CF:  1, Len:  8, Fitness_tra: 0
Rule 79: 551246e1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 80: d2512214, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 81: 1d81b331, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 82: 1581435c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 83: 815411e2, Class:  0, CF:  1, Len:  8, Fitness_tra: 0
Rule 84: 11512f12, Class:  0, CF:  1, Len:  8, Fitness_tra: 0
Rule 85: d5121611, Class:  0, CF:0.408962, Len:  8, Fitness_tra: 0
Rule 86: 11112a11, Class:  0, CF:  1, Len:  8, Fitness_tra: 0
Rule 87: 25842311, Class:  0, CF:  1, Len:  8, Fitness_tra: 0
Rule 88: c81126e4, Class:  0, CF:  1, Len:  8, Fitness_tra: 0
Rule 89: 185cb31c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 90: 58152192, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 91: 80009005, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 92: 341cc45c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 93: 05822451, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 94: c20d230b, Class:  0, CF:  1, Len:  6, Fitness_tra: 0
Rule 95: 151321ec, Class:  0, CF:  1, Len:  8, Fitness_tra: 0
Rule 96: 05070334, Class:  0, CF:  1, Len:  5, Fitness_tra: 0
Rule 97: 12d1429c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 98: 00080000, Class:  0, CF:0.476994, Len:  1, Fitness_tra: -9
Rule 99: 56712297, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule100: 551246e1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
------Current------
Miss_rate(tra)	:20.4252
------Result------
Miss_rate(tra)	:20.4252
Miss_rate(tst)	:1.34228
ARL				:4.32653

------Generation 4000------
Rule  1: 00000e00, Class:  1, CF:0.995536, Len:  1, Fitness_tra: 525
Rule  2: 07000600, Class:  0, CF:0.510205, Len:  2, Fitness_tra: 412
Rule  3: 000d0000, Class:  0, CF:  1, Len:  1, Fitness_tra: 41
Rule  4: 0006130c, Class:  0, CF:0.934319, Len:  4, Fitness_tra: 24
Rule  5: 00000100, Class:  0, CF:0.362025, Len:  1, Fitness_tra: 27
Rule  6: 09000000, Class:  0, CF:0.898799, Len:  1, Fitness_tra: 14
Rule  7: 0c000000, Class:  1, CF:0.113766, Len:  1, Fitness_tra: 9
Rule  8: 00000005, Class:  0, CF:  1, Len:  1, Fitness_tra: 7
Rule  9: 0770000d, Class:  0, CF:  1, Len:  3, Fitness_tra: 7
Rule 10: 90000000, Class:  0, CF:0.565847, Len:  1, Fitness_tra: 4
Rule 11: 0800000d, Class:  0, CF:  1, Len:  2, Fitness_tra: 2
Rule 12: 0a10000c, Class:  0, CF:  1, Len:  3, Fitness_tra: 2
Rule 13: 00050020, Class:  0, CF:  1, Len:  2, Fitness_tra: 2
Rule 14: 0c60630c, Class:  0, CF:0.971532, Len:  5, Fitness_tra: 1
Rule 15: 0802012c, Class:  0, CF:0.897129, Len:  5, Fitness_tra: 0
Rule 16: 0800e19c, Class:  0, CF:  1, Len:  5, Fitness_tra: 0
Rule 17: 55822431, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 18: 07000652, Class:  0, CF:0.617949, Len:  4, Fitness_tra: 0
Rule 19: 1201200b, Class:  0, CF:  1, Len:  5, Fitness_tra: 0
Rule 20: 15111f91, Class:  0, CF:0.838999, Len:  8, Fitness_tra: 0
Rule 21: 00000002, Class:  0, CF:0.0847333, Len:  1, Fitness_tra: 0
Rule 22: 1c600614, Class:  0, CF:0.862693, Len:  6, Fitness_tra: 0
Rule 23: a0110002, Class:  0, CF:  1, Len:  4, Fitness_tra: 0
Rule 24: 0700141c, Class:  1, CF:  1, Len:  5, Fitness_tra: 0
Rule 25: c511b492, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 26: 5118b718, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 27: 5554141c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 28: dd857298, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 29: 8511baec, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 30: 2588229d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 31: 15812251, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 32: 00000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 33: 588cb351, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 34: 282cba18, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 35: 188c4614, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 36: c1814f11, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 37: 24512752, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 38: 12214838, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 39: 00000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 40: 58cc2432, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 41: 1d117738, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 42: 15881212, Class:  1, CF:  1, Len:  8, Fitness_tra: 0
Rule 43: 12d14298, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 44: 55112334, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 45: 85114be2, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 46: 252c4f9c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 47: 1182bf12, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 48: 181474e2, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 49: 15512292, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 50: 0c000000, Class:  1, CF:0.113766, Len:  1, Fitness_tra: 0
Rule 51: 52212411, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 52: 00000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 53: 82117412, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 54: 1d2c4912, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 55: 5851b652, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 56: 18114715, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 57: 15841512, Class:  1, CF:  1, Len:  8, Fitness_tra: 0
Rule 58: 00000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 59: 998cb1e1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 60: 15227198, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 61: 111121e2, Class:  0, CF:  1, Len:  8, Fitness_tra: 0
Rule 62: 91112a58, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 63: 25521295, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 64: 00000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 65: 00000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 66: 21522191, Class:  0, CF:  1, Len:  8, Fitness_tra: 0
Rule 67: 1d51b198, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 68: cd141a31, Class:  0, CF:  1, Len:  8, Fitness_tra: 0
Rule 69: dd822492, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 70: c151b19c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 71: 151322ec, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 72: c58c2451, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 73: 5811b31c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 74: 552223e2, Class:  0, CF:  1, Len:  8, Fitness_tra: 0
Rule 75: 5c11119c, Class:  0, CF:0.987257, Len:  8, Fitness_tra: 0
Rule 76: 815c7651, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 77: 1d541194, Class:  0, CF:  1, Len:  8, Fitness_tra: 0
Rule 78: c1182f18, Class:  0, CF:  1, Len:  8, Fitness_tra: 0
Rule 79: 551246e1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 80: d2512214, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 81: 1d81b331, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 82: 1581435c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 83: 815411e2, Class:  0, CF:  1, Len:  8, Fitness_tra: 0
Rule 84: 11512f12, Class:  0, CF:  1, Len:  8, Fitness_tra: 0
Rule 85: d5121611, Class:  0, CF:0.408962, Len:  8, Fitness_tra: 0
Rule 86: 11112a11, Class:  0, CF:  1, Len:  8, Fitness_tra: 0
Rule 87: 25842311, Class:  0, CF:  1, Len:  8, Fitness_tra: 0
Rule 88: c81126e4, Class:  0, CF:  1, Len:  8, Fitness_tra: 0
Rule 89: 185cb31c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 90: 58152192, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 91: 80009005, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 92: 341cc45c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 93: 05822451, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 94: c20d230b, Class:  0, CF:  1, Len:  6, Fitness_tra: 0
Rule 95: 151321ec, Class:  0, CF:  1, Len:  8, Fitness_tra: 0
Rule 96: 05070334, Class:  0, CF:  1, Len:  5, Fitness_tra: 0
Rule 97: 12d1429c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 98: 00080000, Class:  0, CF:0.476994, Len:  1, Fitness_tra: -9
Rule 99: 56712297, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule100: 551246e1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
------Current------
Miss_rate(tra)	:20.4252
------Result------
Miss_rate(tra)	:20.4252
Miss_rate(tst)	:1.34228
ARL				:4.32653

------Generation 5000------
Rule  1: 00000e00, Class:  1, CF:0.995536, Len:  1, Fitness_tra: 525
Rule  2: 07000600, Class:  0, CF:0.510205, Len:  2, Fitness_tra: 412
Rule  3: 000d0000, Class:  0, CF:  1, Len:  1, Fitness_tra: 41
Rule  4: 0006130c, Class:  0, CF:0.934319, Len:  4, Fitness_tra: 24
Rule  5: 00000100, Class:  0, CF:0.362025, Len:  1, Fitness_tra: 27
Rule  6: 09000000, Class:  0, CF:0.898799, Len:  1, Fitness_tra: 14
Rule  7: 0c000000, Class:  1, CF:0.113766, Len:  1, Fitness_tra: 9
Rule  8: 00000005, Class:  0, CF:  1, Len:  1, Fitness_tra: 7
Rule  9: 0770000d, Class:  0, CF:  1, Len:  3, Fitness_tra: 7
Rule 10: 90000000, Class:  0, CF:0.565847, Len:  1, Fitness_tra: 4
Rule 11: 0800000d, Class:  0, CF:  1, Len:  2, Fitness_tra: 2
Rule 12: 0a10000c, Class:  0, CF:  1, Len:  3, Fitness_tra: 2
Rule 13: 00050020, Class:  0, CF:  1, Len:  2, Fitness_tra: 2
Rule 14: 0c60630c, Class:  0, CF:0.971532, Len:  5, Fitness_tra: 1
Rule 15: 0802012c, Class:  0, CF:0.897129, Len:  5, Fitness_tra: 0
Rule 16: 0800e19c, Class:  0, CF:  1, Len:  5, Fitness_tra: 0
Rule 17: 55822431, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 18: 07000652, Class:  0, CF:0.617949, Len:  4, Fitness_tra: 0
Rule 19: 1201200b, Class:  0, CF:  1, Len:  5, Fitness_tra: 0
Rule 20: 15111f91, Class:  0, CF:0.838999, Len:  8, Fitness_tra: 0
Rule 21: 00000002, Class:  0, CF:0.0847333, Len:  1, Fitness_tra: 0
Rule 22: 1c600614, Class:  0, CF:0.862693, Len:  6, Fitness_tra: 0
Rule 23: a0110002, Class:  0, CF:  1, Len:  4, Fitness_tra: 0
Rule 24: 0700141c, Class:  1, CF:  1, Len:  5, Fitness_tra: 0
Rule 25: c511b492, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 26: 5118b718, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 27: 5554141c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
