------Generation 0------
Rule  1: cc88473c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 85: 00000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 86: 00000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 87: 11c82718, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 88: 52c8bb61, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 89: 00000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 90: 00000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 91: 50c50491, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 92: b0000000, Class:  0, CF:0.14442, Len:  1, Fitness_tra: -178
Rule 93: 00000008, Class:  0, CF:0.792641, Len:  0, Fitness_tra: 0
Rule 94: 78000000, Class:  0, CF:0.304557, Len:  2, Fitness_tra: 51
Rule 95: b5000907, Class:  0, CF:  1, Len:  4, Fitness_tra: 0
Rule 96: 815232e1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 97: 51d5b401, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 98: 00020208, Class:  0, CF:  1, Len:  3, Fitness_tra: 0
Rule 99: 0c000600, Class:  0, CF:0.0700891, Len:  2, Fitness_tra: -35
Rule100: 118710a1, Class:  0, CF:  1, Len:  7, Fitness_tra: 0
------Current------
Miss_rate(tra)	:22.1925
------Result------
Miss_rate(tra)	:22.1925
Miss_rate(tst)	:10.8108
ARL				:1.83333

------Generation 3000------
Rule  1: 000c0000, Class:  0, CF:0.588376, Len:  1, Fitness_tra: 219
Rule  2: 000b0000, Class:  1, CF:0.0698593, Len:  1, Fitness_tra: 163
Rule  3: 00000008, Class:  0, CF:0.792641, Len:  1, Fitness_tra: 115
Rule  4: d5000000, Class:  1, CF:0.305996, Len:  2, Fitness_tra: 74
Rule  5: 78000000, Class:  0, CF:0.304557, Len:  2, Fitness_tra: 42
Rule  6: 00000050, Class:  1, CF:0.0840604, Len:  1, Fitness_tra: 5
Rule  7: 00d00000, Class:  0, CF:  1, Len:  1, Fitness_tra: 28
Rule  8: 00800000, Class:  0, CF:0.214674, Len:  1, Fitness_tra: 50
Rule  9: 000000b0, Class:  0, CF:  1, Len:  1, Fitness_tra: 19
Rule 10: 080b0000, Class:  1, CF:0.0884021, Len:  2, Fitness_tra: 10
Rule 11: 11081120, Class:  0, CF:0.811294, Len:  6, Fitness_tra: 8
Rule 12: 00000005, Class:  0, CF:  1, Len:  1, Fitness_tra: 6
Rule 13: 800b1520, Class:  0, CF:  1, Len:  5, Fitness_tra: 4
Rule 14: 90000000, Class:  0, CF:0.122205, Len:  1, Fitness_tra: 5
Rule 15: 00002112, Class:  0, CF:  1, Len:  4, Fitness_tra: 3
Rule 16: 00900010, Class:  0, CF:  1, Len:  2, Fitness_tra: 2
Rule 17: 00001700, Class:  0, CF:  1, Len:  2, Fitness_tra: 1
Rule 18: 000110a0, Class:  0, CF:  1, Len:  3, Fitness_tra: 0
Rule 19: b0000002, Class:  0, CF:0.225126, Len:  2, Fitness_tra: 0
Rule 20: 5c21219c, Class:  0, CF:  1, Len:  8, Fitness_tra: 0
Rule 21: 82d5bb3c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 22: 00000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 23: 18112238, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 24: 15d4471c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 25: 3112b212, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 26: 00000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 27: 00000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 28: 00000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 29: 00000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 30: 00000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 31: 112232e8, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 32: 00000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 33: 51827451, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 34: 00000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 35: 00000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 36: 00000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 37: 221c7491, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 38: c1517be1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 39: 8151b2e1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 40: e11211ec, Class:  1, CF:0.227821, Len:  8, Fitness_tra: 0
Rule 41: 88547232, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 42: 56d114e1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 43: 81427b32, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 44: 00000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 45: 00000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 46: 39182132, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 47: 00000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 48: 1117b414, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 49: 00000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 50: 00000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 51: 00000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 52: 55287738, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 53: 00000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 54: 85417b91, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 55: 00000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 56: 5155b131, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 57: 15217b11, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 58: 11dc4b18, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 59: 15122291, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 60: 5141bb58, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 61: 51c5b491, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 62: 118214e1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 63: 8114b73d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 64: 111521e3, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 65: 5159b258, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 66: 841c2112, Class:  0, CF:  1, Len:  8, Fitness_tra: 0
Rule 67: 5c84279c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 68: 48514752, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 69: 00000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 70: 1d8cb192, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 71: 11121311, Class:  0, CF:0.142038, Len:  8, Fitness_tra: 0
Rule 72: c25111ec, Class:  0, CF:  1, Len:  8, Fitness_tra: 0
Rule 73: 5152b198, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 74: 5c51b212, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 75: 00000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 76: 00000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 77: ee111732, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 78: 00000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 79: 00000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 80: 00000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 81: 00000060, Class:  0, CF:  1, Len:  1, Fitness_tra: 1
Rule 82: 00000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 83: 00000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 84: 158cbb52, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 85: 00000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 86: 00c00000, Class:  0, CF:0.0927808, Len:  1, Fitness_tra: -105
Rule 87: 00040000, Class:  0, CF:0.100424, Len:  1, Fitness_tra: 0
Rule 88: 3312b491, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 89: 00000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 90: 09000000, Class:  1, CF:0.102093, Len:  1, Fitness_tra: 0
Rule 91: 05000010, Class:  0, CF:0.0453541, Len:  2, Fitness_tra: 0
Rule 92: 00510701, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 93: 01400000, Class:  0, CF:0.0592563, Len:  2, Fitness_tra: 0
Rule 94: 4103b098, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 95: 000a0490, Class:  0, CF:  1, Len:  3, Fitness_tra: 0
Rule 96: 46014120, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 97: 02000e05, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 98: 00100008, Class:  0, CF:0.794891, Len:  2, Fitness_tra: 0
Rule 99: 7080000b, Class:  0, CF:0.341617, Len:  3, Fitness_tra: 28
Rule100: b0000000, Class:  0, CF:0.14442, Len:  1, Fitness_tra: -174
------Current------
Miss_rate(tra)	:21.505
------Result------
Miss_rate(tra)	:21.505
Miss_rate(tst)	:9.45946
ARL				:1.65517

------Generation 4000------
Rule  1: 000c0000, Class:  0, CF:0.588376, Len:  1, Fitness_tra: 219
Rule  2: 000b0000, Class:  1, CF:0.0698593, Len:  1, Fitness_tra: 163
Rule  3: 00000008, Class:  0, CF:0.792641, Len:  1, Fitness_tra: 115
Rule  4: d5000000, Class:  1, CF:0.305996, Len:  2, Fitness_tra: 74
Rule  5: 78000000, Class:  0, CF:0.304557, Len:  2, Fitness_tra: 42
Rule  6: 00000050, Class:  1, CF:0.0840604, Len:  1, Fitness_tra: 5
Rule  7: 00d00000, Class:  0, CF:  1, Len:  1, Fitness_tra: 28
Rule  8: 00800000, Class:  0, CF:0.214674, Len:  1, Fitness_tra: 50
Rule  9: 000000b0, Class:  0, CF:  1, Len:  1, Fitness_tra: 19
Rule 10: 080b0000, Class:  1, CF:0.0884021, Len:  2, Fitness_tra: 10
Rule 11: 11081120, Class:  0, CF:0.811294, Len:  6, Fitness_tra: 8
Rule 12: 00000005, Class:  0, CF:  1, Len:  1, Fitness_tra: 6
Rule 13: 800b1520, Class:  0, CF:  1, Len:  5, Fitness_tra: 4
Rule 14: 90000000, Class:  0, CF:0.122205, Len:  1, Fitness_tra: 5
Rule 15: 00002112, Class:  0, CF:  1, Len:  4, Fitness_tra: 3
Rule 16: 00900010, Class:  0, CF:  1, Len:  2, Fitness_tra: 2
Rule 17: 00001700, Class:  0, CF:  1, Len:  2, Fitness_tra: 1
Rule 18: 000110a0, Class:  0, CF:  1, Len:  3, Fitness_tra: 0
Rule 19: b0000002, Class:  0, CF:0.225126, Len:  2, Fitness_tra: 0
Rule 20: 5c21219c, Class:  0, CF:  1, Len:  8, Fitness_tra: 0
Rule 21: 82d5bb3c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 22: 00000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 23: 18112238, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 24: 15d4471c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 25: 3112b212, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 26: 00000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 27: 00000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 28: 00000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 29: 00000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 30: 00000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 31: 112232e8, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 32: 00000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 33: 51827451, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 34: 00000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 35: 00000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 36: 00000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 37: 221c7491, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 38: c1517be1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 39: 8151b2e1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 40: e11211ec, Class:  1, CF:0.227821, Len:  8, Fitness_tra: 0
Rule 41: 88547232, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 42: 56d114e1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 43: 81427b32, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 44: 00000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 45: 00000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 46: 39182132, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 47: 00000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 48: 1117b414, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 49: 00000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 50: 00000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 51: 00000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 52: 55287738, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 53: 00000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 54: 85417b91, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 55: 00000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 56: 5155b131, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 57: 15217b11, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 58: 11dc4b18, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 59: 15122291, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 60: 5141bb58, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 61: 51c5b491, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 62: 118214e1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 63: 8114b73d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 64: 111521e3, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 65: 5159b258, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 66: 841c2112, Class:  0, CF:  1, Len:  8, Fitness_tra: 0
Rule 67: 5c84279c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 68: 48514752, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 69: 00000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 70: 1d8cb192, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 71: 11121311, Class:  0, CF:0.142038, Len:  8, Fitness_tra: 0
Rule 72: c25111ec, Class:  0, CF:  1, Len:  8, Fitness_tra: 0
Rule 73: 5152b198, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 74: 5c51b212, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 75: 00000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 76: 00000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 77: ee111732, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 78: 00000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 79: 00000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 80: 00000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 81: 00000060, Class:  0, CF:  1, Len:  1, Fitness_tra: 1
Rule 82: 00000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 83: 00000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 84: 158cbb52, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 85: 00000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 86: 00c00000, Class:  0, CF:0.0927808, Len:  1, Fitness_tra: -105
Rule 87: 00040000, Class:  0, CF:0.100424, Len:  1, Fitness_tra: 0
Rule 88: 3312b491, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 89: 00000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 90: 09000000, Class:  1, CF:0.102093, Len:  1, Fitness_tra: 0
Rule 91: 05000010, Class:  0, CF:0.0453541, Len:  2, Fitness_tra: 0
Rule 92: 00510701, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 93: 01400000, Class:  0, CF:0.0592563, Len:  2, Fitness_tra: 0
Rule 94: 4103b098, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 95: 000a0490, Class:  0, CF:  1, Len:  3, Fitness_tra: 0
Rule 96: 46014120, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 97: 02000e05, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 98: 00100008, Class:  0, CF:0.794891, Len:  2, Fitness_tra: 0
Rule 99: 7080000b, Class:  0, CF:0.341617, Len:  3, Fitness_tra: 28
Rule100: b0000000, Class:  0, CF:0.14442, Len:  1, Fitness_tra: -174
------Current------
Miss_rate(tra)	:21.505
------Result------
Miss_rate(tra)	:21.505
Miss_rate(tst)	:9.45946
ARL				:1.65517

------Generation 5000------
Rule  1: 000c0000, Class:  0, CF:0.588376, Len:  1, Fitness_tra: 206
Rule  2: 000b0000, Class:  1, CF:0.0698593, Len:  1, Fitness_tra: 155
Rule  3: 00000008, Class:  0, CF:0.792641, Len:  1, Fitness_tra: 113
Rule  4: d5000000, Class:  1, CF:0.305996, Len:  2, Fitness_tra: 77
Rule  5: 00800000, Class:  0, CF:0.214674, Len:  1, Fitness_tra: 8
Rule  6: 78000000, Class:  0, CF:0.304557, Len:  2, Fitness_tra: 47
Rule  7: 00d00000, Class:  0, CF:  1, Len:  1, Fitness_tra: 27
Rule  8: 7080000b, Class:  0, CF:0.341617, Len:  3, Fitness_tra: 20
Rule  9: 000000b0, Class:  0, CF:  1, Len:  1, Fitness_tra: 19
Rule 10: 080b0000, Class:  1, CF:0.0884021, Len:  2, Fitness_tra: 11
Rule 11: 00002002, Class:  0, CF:  1, Len:  2, Fitness_tra: 9
Rule 12: 11081120, Class:  0, CF:0.811294, Len:  6, Fitness_tra: 0
Rule 13: 00000005, Class:  0, CF:  1, Len:  1, Fitness_tra: 6
Rule 14: 00000050, Class:  1, CF:0.0840604, Len:  1, Fitness_tra: 27
Rule 15: 90000000, Class:  0, CF:0.122205, Len:  1, Fitness_tra: 4
Rule 16: 800b1520, Class:  0, CF:  1, Len:  5, Fitness_tra: 4
Rule 17: 00900010, Class:  0, CF:  1, Len:  2, Fitness_tra: 2
Rule 18: 00001700, Class:  0, CF:  1, Len:  2, Fitness_tra: 1
Rule 19: 00000060, Class:  0, CF:  1, Len:  1, Fitness_tra: 1
Rule 20: b0000002, Class:  0, CF:0.225126, Len:  2, Fitness_tra: 0
Rule 21: 82d5bb3c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 22: 00000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 23: 18112238, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 24: 15d4471c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 25: 3112b212, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 26: 00000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 27: 00000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 28: 00000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 29: 00000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 30: 00000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 31: 112232e8, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 32: 00000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 33: 51827451, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 34: 00000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 35: 00000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 36: 00000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 37: 221c7491, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 38: c1517be1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 39: 8151b2e1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 40: e11211ec, Class:  1, CF:0.227821, Len:  8, Fitness_tra: 0
Rule 41: 88547232, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 42: 56d114e1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 43: 81427b32, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 44: 00000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 45: 00000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 46: 39182132, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 47: 00000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 48: 1117b414, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 49: 00000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 50: 00000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 51: 00000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 52: 55287738, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 53: 00000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 54: 85417b91, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 55: 00000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 56: 5155b131, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 57: 15217b11, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 58: 11dc4b18, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 59: 15122291, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 60: 5141bb58, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 61: 51c5b491, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 62: 118214e1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 63: 8114b73d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 64: 111521e3, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 65: 5159b258, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 66: 841c2112, Class:  0, CF:  1, Len:  8, Fitness_tra: 0
Rule 67: 5c84279c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 68: 48514752, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 69: 00000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 70: 1d8cb192, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 71: 11121311, Class:  0, CF:0.142038, Len:  8, Fitness_tra: 0
Rule 72: c25111ec, Class:  0, CF:  1, Len:  8, Fitness_tra: 0
Rule 73: 5152b198, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 74: 5c51b212, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 75: 00000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 76: 00000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 77: ee111732, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 78: 00000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 79: 00000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 80: 00000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 81: 12884b12, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 82: d2c11b92, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 83: 00000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 84: 938c421c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 85: 255c12e8, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 86: 00050000, Class:  0, CF:0.995701, Len:  1, Fitness_tra: 25
Rule 87: 00000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 88: 00040000, Class:  0, CF:0.100424, Len:  1, Fitness_tra: 0
Rule 89: 0c000000, Class:  0, CF:0.0745621, Len:  1, Fitness_tra: -45
Rule 90: 528c4491, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 91: e000005d, Class:  0, CF:  1, Len:  3, Fitness_tra: 0
Rule 92: 00000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 93: 18012220, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 94: 00024198, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 95: 5c50b010, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 96: 00000020, Class:  1, CF:0.0265016, Len:  1, Fitness_tra: 0
Rule 97: 00904010, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 98: 010a0705, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 99: b0000000, Class:  0, CF:0.14442, Len:  1, Fitness_tra: -177
Rule100: c11871e0, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
------Current------
Miss_rate(tra)	:20.9702
------Result------
Miss_rate(tra)	:20.9702
Miss_rate(tst)	:10.8108
ARL				:1.44444

------Generation 5000------
Rule  1: 000c0000, Class:  0, CF:0.588376, Len:  1, Fitness_tra: 206
Rule  2: 000b0000, Class:  1, CF:0.0698593, Len:  1, Fitness_tra: 155
Rule  3: 00000008, Class:  0, CF:0.792641, Len:  1, Fitness_tra: 113
Rule  4: d5000000, Class:  1, CF:0.305996, Len:  2, Fitness_tra: 77
Rule  5: 00800000, Class:  0, CF:0.214674, Len:  1, Fitness_tra: 8
Rule  6: 78000000, Class:  0, CF:0.304557, Len:  2, Fitness_tra: 47
Rule  7: 00d00000, Class:  0, CF:  1, Len:  1, Fitness_tra: 27
Rule  8: 7080000b, Class:  0, CF:0.341617, Len:  3, Fitness_tra: 20
Rule  9: 000000b0, Class:  0, CF:  1, Len:  1, Fitness_tra: 19
Rule 10: 080b0000, Class:  1, CF:0.0884021, Len:  2, Fitness_tra: 11
Rule 11: 00002002, Class:  0, CF:  1, Len:  2, Fitness_tra: 9
Rule 12: 11081120, Class:  0, CF:0.811294, Len:  6, Fitness_tra: 0
Rule 13: 00000005, Class:  0, CF:  1, Len:  1, Fitness_tra: 6
Rule 14: 00000050, Class:  1, CF:0.0840604, Len:  1, Fitness_tra: 27
Rule 15: 90000000, Class:  0, CF:0.122205, Len:  1, Fitness_tra: 4
