------Generation 0------
Rule  1: f3118e5515e117b2, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 96: 010000000510c070, Class:  1, CF:0.553983, Len:  5, Fitness_tra: 0
Rule 97: 00eb07100e00000b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 98: 0090a03c00004030, Class:  9, CF:0.743391, Len:  6, Fitness_tra: 1
Rule 99: 050e8000000c0030, Class:  5, CF:  0, Len:  0, Fitness_tra: 0
Rule100: 0406004932a00000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
------Current------
Miss_rate(tra)	:13.0435
------Result------
Miss_rate(tra)	:13.0435
Miss_rate(tst)	:15
ARL				:4.52273

------Generation 2000------
Rule  1: 001010060010000e, Class:  5, CF:0.562186, Len:  5, Fitness_tra: 38
Rule  2: f000800000080000, Class:  1, CF:0.296621, Len:  3, Fitness_tra: 44
Rule  3: 1000a00c04000000, Class:  4, CF:0.870837, Len:  4, Fitness_tra: 42
Rule  4: f000500000000007, Class:  7, CF:0.778241, Len:  3, Fitness_tra: 40
Rule  5: a040000000000f60, Class:  3, CF:0.709812, Len:  4, Fitness_tra: 33
Rule  6: 0500060050000000, Class:  0, CF:0.966343, Len:  3, Fitness_tra: 28
Rule  7: a009000030000f00, Class:  2, CF:0.785066, Len:  4, Fitness_tra: 27
Rule  8: 0d0e004030000001, Class:  2, CF:0.690109, Len:  5, Fitness_tra: 25
Rule  9: 0000b000b0000407, Class:  6, CF:0.920844, Len:  4, Fitness_tra: 23
Rule 10: f000800000000407, Class:  7, CF:0.939462, Len:  4, Fitness_tra: 20
Rule 11: 1000e00ce4000000, Class:  3, CF:0.792097, Len:  5, Fitness_tra: 19
Rule 12: 5000700310010000, Class:  6, CF:0.62159, Len:  5, Fitness_tra: 19
Rule 13: 0000b0b000000407, Class:  6, CF:0.898771, Len:  4, Fitness_tra: 14
Rule 14: 000b0000e0000000, Class:  0, CF:0.948613, Len:  2, Fitness_tra: 15
Rule 15: 000e600006070b00, Class:  6, CF:0.805779, Len:  5, Fitness_tra: 13
Rule 16: 0070300c04000000, Class:  4, CF:0.625485, Len:  4, Fitness_tra: 12
Rule 17: 2400300000000006, Class:  9, CF:0.765231, Len:  4, Fitness_tra: 11
Rule 18: 0000900000a00b00, Class:  2, CF:0.269413, Len:  3, Fitness_tra: 11
Rule 19: 0000e00600000000, Class:  8, CF:0.62494, Len:  2, Fitness_tra: 11
Rule 20: d00000080000d010, Class:  9, CF:0.69245, Len:  4, Fitness_tra: 11
Rule 21: 0d09000000000005, Class:  8, CF:0.693066, Len:  3, Fitness_tra: 9
Rule 22: 0004a00000040005, Class:  0, CF:0.970865, Len:  4, Fitness_tra: 10
Rule 23: 0d00304a00000000, Class:  0, CF:0.931034, Len:  4, Fitness_tra: 10
Rule 24: f075800000000004, Class:  7, CF:0.71762, Len:  5, Fitness_tra: 10
Rule 25: 0075800c04000030, Class:  3, CF:0.985184, Len:  6, Fitness_tra: 10
Rule 26: 5200300007045000, Class:  4, CF:0.554333, Len:  6, Fitness_tra: 6
Rule 27: 9200300007000f00, Class:  5, CF:0.692135, Len:  5, Fitness_tra: 8
Rule 28: 0000a03100004000, Class:  6, CF:0.130024, Len:  4, Fitness_tra: 7
Rule 29: 0500060050500000, Class:  0, CF:0.973239, Len:  4, Fitness_tra: 8
Rule 30: 0000003600800005, Class:  8, CF:0.96964, Len:  4, Fitness_tra: 8
Rule 31: 6000000005100000, Class:  1, CF:0.194721, Len:  3, Fitness_tra: 8
Rule 32: 0000a03100002005, Class:  0, CF:0.893297, Len:  5, Fitness_tra: 8
Rule 33: 00409000080d0000, Class:  9, CF:0.770748, Len:  4, Fitness_tra: 7
Rule 34: 1000a00c04d00000, Class:  4, CF:0.983321, Len:  5, Fitness_tra: 7
Rule 35: 00505d00000001a7, Class:  3, CF:0.75222, Len:  6, Fitness_tra: 7
Rule 36: 5000000000040005, Class:  8, CF:0.583295, Len:  3, Fitness_tra: 7
Rule 37: 0000900100a0000e, Class:  5, CF:0.957873, Len:  4, Fitness_tra: 7
Rule 38: 5900800900900100, Class:  9, CF:0.992074, Len:  6, Fitness_tra: 7
Rule 39: cd0900d000400000, Class:  3, CF:0.345768, Len:  5, Fitness_tra: 6
Rule 40: 5000505900000010, Class:  9, CF:0.962818, Len:  5, Fitness_tra: 7
Rule 41: f00e800000080000, Class:  7, CF:0.658501, Len:  4, Fitness_tra: 7
Rule 42: 0800800000900005, Class:  8, CF:0.948036, Len:  4, Fitness_tra: 8
Rule 43: 0070300e04000000, Class:  9, CF:0.960625, Len:  4, Fitness_tra: 6
Rule 44: 0000a03100040005, Class:  0, CF:0.927045, Len:  5, Fitness_tra: 6
Rule 45: 0100000500100100, Class:  1, CF:0.203597, Len:  4, Fitness_tra: 5
Rule 46: 055000bd10010f00, Class:  5, CF:0.730662, Len:  7, Fitness_tra: 6
Rule 47: 1000000097000c00, Class:  4, CF:0.805436, Len:  4, Fitness_tra: 6
Rule 48: 500e004002040000, Class:  9, CF:0.484335, Len:  5, Fitness_tra: 5
Rule 49: 0d090000000b0005, Class:  8, CF:0.814369, Len:  4, Fitness_tra: 5
Rule 50: 0800e00000000005, Class:  8, CF:0.870223, Len:  3, Fitness_tra: 5
Rule 51: 0000906000020ba0, Class:  9, CF:0.806942, Len:  5, Fitness_tra: 5
Rule 52: c010070c00d00000, Class:  4, CF:0.996891, Len:  5, Fitness_tra: 5
Rule 53: 0d09000030008000, Class:  2, CF:0.613785, Len:  4, Fitness_tra: 5
Rule 54: 0e4e103000000f00, Class:  5, CF:0.332963, Len:  6, Fitness_tra: 4
Rule 55: 000e00400cb00100, Class:  2, CF:0.465128, Len:  5, Fitness_tra: 4
Rule 56: 0010070400000407, Class:  6, CF:0.818925, Len:  5, Fitness_tra: 4
Rule 57: 5d00304900000000, Class:  9, CF:  1, Len:  5, Fitness_tra: 4
Rule 58: 500000400004d110, Class:  9, CF:0.759999, Len:  6, Fitness_tra: 4
Rule 59: 0000500000100707, Class:  7, CF:0.895455, Len:  4, Fitness_tra: 3
Rule 60: 0075300030000004, Class:  6, CF:0.751019, Len:  5, Fitness_tra: 3
Rule 61: e070004000010c02, Class:  8, CF:0.835509, Len:  6, Fitness_tra: 3
Rule 62: 090e8000009c0b00, Class:  5, CF:0.371518, Len:  6, Fitness_tra: 3
Rule 63: 0000300050100009, Class:  8, CF:0.820006, Len:  4, Fitness_tra: 3
Rule 64: f009800700000407, Class:  7, CF:0.987893, Len:  6, Fitness_tra: 3
Rule 65: 0c10004000010600, Class:  1, CF:0.0597387, Len:  5, Fitness_tra: 3
Rule 66: 001010060080000e, Class:  8, CF:0.704242, Len:  5, Fitness_tra: 3
Rule 67: 000e0090300c2000, Class:  8, CF:0.829865, Len:  5, Fitness_tra: 3
Rule 68: 0d09a00000000408, Class:  8, CF:0.989284, Len:  5, Fitness_tra: 3
Rule 69: 0010070600d00900, Class:  8, CF:0.54843, Len:  5, Fitness_tra: 3
Rule 70: 500ea04002040000, Class:  9, CF:0.795422, Len:  6, Fitness_tra: 3
Rule 71: 000a000000000000, Class:  0, CF:0.690476, Len:  1, Fitness_tra: 3
Rule 72: 0d00304900000000, Class:  9, CF:0.998903, Len:  4, Fitness_tra: 2
Rule 73: 09000000000b0009, Class:  8, CF:0.231892, Len:  3, Fitness_tra: 3
Rule 74: 9000b00000000f70, Class:  5, CF:0.316626, Len:  4, Fitness_tra: 2
Rule 75: 9d00300004000f0b, Class:  9, CF:0.715525, Len:  6, Fitness_tra: 2
Rule 76: 0009a00000003008, Class:  8, CF:0.83713, Len:  4, Fitness_tra: 2
Rule 77: 0800a00a00040005, Class:  0, CF:0.989703, Len:  5, Fitness_tra: 2
Rule 78: 0200b0000000c080, Class:  4, CF:0.407171, Len:  4, Fitness_tra: 2
Rule 79: 000000b00000f000, Class:  1, CF:0.402319, Len:  2, Fitness_tra: 2
Rule 80: 0055504030000160, Class:  5, CF:0.537109, Len:  7, Fitness_tra: 2
Rule 81: 00000500f5000000, Class:  9, CF:0.477058, Len:  3, Fitness_tra: 4
Rule 82: ff00000000000000, Class:  9, CF:  1, Len:  2, Fitness_tra: 1
Rule 83: 1e16161551172111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 84: 113a164519151241, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 85: aa3a552524311142, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 86: 000a000000000000, Class:  0, CF:0.690476, Len:  0, Fitness_tra: 0
Rule 87: 000000b00000f000, Class:  1, CF:0.402319, Len:  0, Fitness_tra: 0
Rule 88: 000e0000d00d0000, Class:  9, CF:0.122139, Len:  3, Fitness_tra: 0
Rule 89: a1112e151d3c1b22, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 90: 0000000050000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 91: 0501ff0050100202, Class:  0, CF:  1, Len:  8, Fitness_tra: 0
Rule 92: 0006d00100003005, Class:  0, CF:  1, Len:  5, Fitness_tra: 0
Rule 93: 0d0e00000000c005, Class:  8, CF:0.803816, Len:  4, Fitness_tra: 3
Rule 94: f000800000010600, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 95: f0005d0000003c07, Class:  7, CF:  1, Len:  6, Fitness_tra: 0
Rule 96: a000800000047005, Class:  5, CF:0.887024, Len:  5, Fitness_tra: 7
Rule 97: 0059200050000500, Class:  8, CF:  1, Len:  5, Fitness_tra: 0
Rule 98: 10008d00e4000005, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 99: 0000800100004000, Class:  5, CF:  0, Len:  0, Fitness_tra: 0
Rule100: 5200300007040000, Class:  4, CF:0.295536, Len:  5, Fitness_tra: 4
------Current------
Miss_rate(tra)	:11.413
------Result------
Miss_rate(tra)	:11.413
Miss_rate(tst)	:13.6364
ARL				:4.45556

------Generation 3000------
Rule  1: 1000a00c04000000, Class:  4, CF:0.870837, Len:  4, Fitness_tra: 39
Rule  2: f000500000000007, Class:  7, CF:0.778241, Len:  3, Fitness_tra: 41
Rule  3: 001010060010000e, Class:  5, CF:0.562186, Len:  5, Fitness_tra: 38
Rule  4: f000800000080000, Class:  1, CF:0.296621, Len:  3, Fitness_tra: 33
Rule  5: a040000000000f60, Class:  3, CF:0.709812, Len:  4, Fitness_tra: 34
Rule  6: 0500060050000000, Class:  0, CF:0.966343, Len:  3, Fitness_tra: 28
Rule  7: a009000030000f00, Class:  2, CF:0.785066, Len:  4, Fitness_tra: 27
Rule  8: 0d0e004030000001, Class:  2, CF:0.690109, Len:  5, Fitness_tra: 26
Rule  9: f000800000000407, Class:  7, CF:0.939462, Len:  4, Fitness_tra: 20
Rule 10: 0000b000b0000407, Class:  6, CF:0.920844, Len:  4, Fitness_tra: 20
Rule 11: 1000e00ce4000000, Class:  3, CF:0.792097, Len:  5, Fitness_tra: 21
Rule 12: 1c80000000000600, Class:  1, CF:0.569712, Len:  4, Fitness_tra: 13
Rule 13: 5000700310010000, Class:  6, CF:0.62159, Len:  5, Fitness_tra: 15
Rule 14: 000b0000e0000000, Class:  0, CF:0.948613, Len:  2, Fitness_tra: 15
Rule 15: 0000b0b000000407, Class:  6, CF:0.898771, Len:  4, Fitness_tra: 12
Rule 16: 0070300c04000000, Class:  4, CF:0.625485, Len:  4, Fitness_tra: 10
Rule 17: 000e600006070b00, Class:  6, CF:0.805779, Len:  5, Fitness_tra: 12
Rule 18: f040000000080000, Class:  1, CF:0.184216, Len:  3, Fitness_tra: 10
Rule 19: 0000900000a00b00, Class:  2, CF:0.269413, Len:  3, Fitness_tra: 11
Rule 20: 0004a00000040005, Class:  0, CF:0.970865, Len:  4, Fitness_tra: 11
Rule 21: 0000e00600000000, Class:  8, CF:0.62494, Len:  2, Fitness_tra: 11
Rule 22: d00000080000d010, Class:  9, CF:0.69245, Len:  4, Fitness_tra: 11
Rule 23: 0075800c04000030, Class:  3, CF:0.985184, Len:  6, Fitness_tra: 10
Rule 24: f075800000000004, Class:  7, CF:0.71762, Len:  5, Fitness_tra: 10
Rule 25: 2400300000000006, Class:  9, CF:0.765231, Len:  4, Fitness_tra: 12
Rule 26: 0d00304a00000000, Class:  0, CF:0.931034, Len:  4, Fitness_tra: 10
Rule 27: 0d09000000000005, Class:  8, CF:0.693066, Len:  3, Fitness_tra: 9
Rule 28: 0500060050500000, Class:  0, CF:0.973239, Len:  4, Fitness_tra: 8
Rule 29: 0000003600800005, Class:  8, CF:0.96964, Len:  4, Fitness_tra: 8
Rule 30: 0000a03100002005, Class:  0, CF:0.893297, Len:  5, Fitness_tra: 8
Rule 31: f00e800000080000, Class:  7, CF:0.658501, Len:  4, Fitness_tra: 8
Rule 32: 0800800000900005, Class:  8, CF:0.948036, Len:  4, Fitness_tra: 8
Rule 33: 9200300007000f00, Class:  5, CF:0.692135, Len:  5, Fitness_tra: 7
Rule 34: 1000a00c04d00000, Class:  4, CF:0.983321, Len:  5, Fitness_tra: 7
Rule 35: 00505d00000001a7, Class:  3, CF:0.75222, Len:  6, Fitness_tra: 7
Rule 36: 0e09003030008400, Class:  6, CF:0.753928, Len:  6, Fitness_tra: 7
Rule 37: 0000900100a0000e, Class:  5, CF:0.957873, Len:  4, Fitness_tra: 7
Rule 38: 5900800900900100, Class:  9, CF:0.992074, Len:  6, Fitness_tra: 7
Rule 39: 5000505900000010, Class:  9, CF:0.962818, Len:  5, Fitness_tra: 7
Rule 40: a000800000047005, Class:  5, CF:0.887024, Len:  5, Fitness_tra: 7
Rule 41: 00409000080d0000, Class:  9, CF:0.770748, Len:  4, Fitness_tra: 7
Rule 42: 0000a03100040005, Class:  0, CF:0.927045, Len:  5, Fitness_tra: 7
Rule 43: 5000000000040005, Class:  8, CF:0.583295, Len:  3, Fitness_tra: 7
Rule 44: 0000a03100004000, Class:  6, CF:0.130024, Len:  4, Fitness_tra: 7
Rule 45: cd0900d000400000, Class:  3, CF:0.345768, Len:  5, Fitness_tra: 6
Rule 46: 055000bd10010f00, Class:  5, CF:0.730662, Len:  7, Fitness_tra: 6
Rule 47: 1000000097000c00, Class:  4, CF:0.805436, Len:  4, Fitness_tra: 2
Rule 48: 0070300e04000000, Class:  9, CF:0.960625, Len:  4, Fitness_tra: 6
Rule 49: 500e004002040000, Class:  9, CF:0.484335, Len:  5, Fitness_tra: 6
Rule 50: 5200000007045100, Class:  4, CF:0.657587, Len:  6, Fitness_tra: 5
Rule 51: 0000906000020ba0, Class:  9, CF:0.806942, Len:  5, Fitness_tra: 4
Rule 52: c010070c00d00000, Class:  4, CF:0.996891, Len:  5, Fitness_tra: 5
Rule 53: 0d09000030008000, Class:  2, CF:0.613785, Len:  4, Fitness_tra: 5
Rule 54: 0800e00000000005, Class:  8, CF:0.870223, Len:  3, Fitness_tra: 5
Rule 55: 0e4e103000000f00, Class:  5, CF:0.332963, Len:  6, Fitness_tra: 4
Rule 56: 0d09a00000000408, Class:  8, CF:0.989284, Len:  5, Fitness_tra: 5
Rule 57: 0000500000100707, Class:  7, CF:0.895455, Len:  4, Fitness_tra: 4
Rule 58: 0d090000000b0005, Class:  8, CF:0.814369, Len:  4, Fitness_tra: 5
Rule 59: 000e00400cb00100, Class:  2, CF:0.465128, Len:  5, Fitness_tra: 5
Rule 60: 0010070400000407, Class:  6, CF:0.818925, Len:  5, Fitness_tra: 4
Rule 61: 5d00304900000000, Class:  9, CF:  1, Len:  5, Fitness_tra: 5
Rule 62: 500000400004d110, Class:  9, CF:0.759999, Len:  6, Fitness_tra: 4
Rule 63: 5200300007045000, Class:  4, CF:0.554333, Len:  6, Fitness_tra: 2
Rule 64: 00000500f5000000, Class:  9, CF:0.477058, Len:  3, Fitness_tra: 4
Rule 65: 0000300050100009, Class:  8, CF:0.820006, Len:  4, Fitness_tra: 3
Rule 66: 001010060080000e, Class:  8, CF:0.704242, Len:  5, Fitness_tra: 3
Rule 67: 000e0090300c2000, Class:  8, CF:0.829865, Len:  5, Fitness_tra: 3
Rule 68: f009800700000407, Class:  7, CF:0.987893, Len:  6, Fitness_tra: 3
Rule 69: 0010070600d00900, Class:  8, CF:0.54843, Len:  5, Fitness_tra: 3
Rule 70: 500ea04002040000, Class:  9, CF:0.795422, Len:  6, Fitness_tra: 3
Rule 71: 000a000000000000, Class:  0, CF:0.690476, Len:  1, Fitness_tra: 3
Rule 72: 090e8000009c0b00, Class:  5, CF:0.371518, Len:  6, Fitness_tra: 3
Rule 73: 09000000000b0009, Class:  8, CF:0.231892, Len:  3, Fitness_tra: 3
Rule 74: 0075300030000004, Class:  6, CF:0.751019, Len:  5, Fitness_tra: 3
Rule 75: e070004000010c02, Class:  8, CF:0.835509, Len:  6, Fitness_tra: 3
Rule 76: 0d0e00000000c005, Class:  8, CF:0.803816, Len:  4, Fitness_tra: 3
Rule 77: 0c10004000010600, Class:  1, CF:0.0597387, Len:  5, Fitness_tra: 2
Rule 78: 0200b0000000c080, Class:  4, CF:0.407171, Len:  4, Fitness_tra: 2
Rule 79: 000000b00000f000, Class:  1, CF:0.402319, Len:  2, Fitness_tra: 2
Rule 80: 0055504030000160, Class:  5, CF:0.537109, Len:  7, Fitness_tra: 2
Rule 81: ff00000000000000, Class:  9, CF:  1, Len:  2, Fitness_tra: 1
Rule 82: 0500060050000000, Class:  0, CF:0.966343, Len:  0, Fitness_tra: 0
Rule 83: 0000000600d00000, Class:  0, CF:0.0338738, Len:  2, Fitness_tra: 0
Rule 84: 1119321b21111311, Class:  8, CF:0.99815, Len: 16, Fitness_tra: 0
Rule 85: 3f16111115315b21, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 86: 05000000000b00b0, Class:  6, CF:  0, Len:  0, Fitness_tra: 0
Rule 87: 5113331f11159117, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 88: 0060000000000050, Class:  5, CF:  0, Len:  0, Fitness_tra: 0
Rule 89: 2553565511121137, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 90: 0000000000002000, Class:  4, CF:  0, Len:  0, Fitness_tra: 0
Rule 91: 5d00704a00000000, Class:  8, CF:0.934925, Len:  5, Fitness_tra: 0
Rule 92: 0200000007d00100, Class:  3, CF:  0, Len:  0, Fitness_tra: 0
Rule 93: e570004050010c02, Class:  8, CF:0.54829, Len:  8, Fitness_tra: 0
Rule 94: 1c000000500006e0, Class:  1, CF:0.921052, Len:  5, Fitness_tra: 12
Rule 95: 5070307004000005, Class:  0, CF:0.234541, Len:  6, Fitness_tra: 0
Rule 96: f08e800000080000, Class:  7, CF:0.37042, Len:  5, Fitness_tra: 0
Rule 97: 0000050105002000, Class:  9, CF:0.221778, Len:  4, Fitness_tra: 1
Rule 98: 000e600000070b00, Class:  4, CF:  0, Len:  0, Fitness_tra: 0
Rule 99: 007930dc00400000, Class:  4, CF:0.176051, Len:  6, Fitness_tra: 0
Rule100: 0000a00007004100, Class:  4, CF:0.765345, Len:  4, Fitness_tra: 11
------Current------
Miss_rate(tra)	:10.7609
------Result------
Miss_rate(tra)	:10.7609
Miss_rate(tst)	:12.2727
ARL				:4.6044

------Generation 4000------
Rule  1: 1000a00c04000000, Class:  4, CF:0.870837, Len:  4, Fitness_tra: 39
Rule  2: f000500000000007, Class:  7, CF:0.778241, Len:  3, Fitness_tra: 41
Rule  3: 001010060010000e, Class:  5, CF:0.562186, Len:  5, Fitness_tra: 38
Rule  4: f000800000080000, Class:  1, CF:0.296621, Len:  3, Fitness_tra: 33
Rule  5: a040000000000f60, Class:  3, CF:0.709812, Len:  4, Fitness_tra: 34
Rule  6: 0500060050000000, Class:  0, CF:0.966343, Len:  3, Fitness_tra: 28
Rule  7: a009000030000f00, Class:  2, CF:0.785066, Len:  4, Fitness_tra: 27
Rule  8: 0d0e004030000001, Class:  2, CF:0.690109, Len:  5, Fitness_tra: 26
Rule  9: f000800000000407, Class:  7, CF:0.939462, Len:  4, Fitness_tra: 20
Rule 10: 0000b000b0000407, Class:  6, CF:0.920844, Len:  4, Fitness_tra: 20
Rule 11: 1000e00ce4000000, Class:  3, CF:0.792097, Len:  5, Fitness_tra: 21
Rule 12: 1c80000000000600, Class:  1, CF:0.569712, Len:  4, Fitness_tra: 13
Rule 13: 5000700310010000, Class:  6, CF:0.62159, Len:  5, Fitness_tra: 15
Rule 14: 000b0000e0000000, Class:  0, CF:0.948613, Len:  2, Fitness_tra: 15
Rule 15: 0000b0b000000407, Class:  6, CF:0.898771, Len:  4, Fitness_tra: 12
Rule 16: 0070300c04000000, Class:  4, CF:0.625485, Len:  4, Fitness_tra: 10
Rule 17: 000e600006070b00, Class:  6, CF:0.805779, Len:  5, Fitness_tra: 12
Rule 18: f040000000080000, Class:  1, CF:0.184216, Len:  3, Fitness_tra: 10
Rule 19: 0000900000a00b00, Class:  2, CF:0.269413, Len:  3, Fitness_tra: 11
Rule 20: 0004a00000040005, Class:  0, CF:0.970865, Len:  4, Fitness_tra: 11
Rule 21: 0000e00600000000, Class:  8, CF:0.62494, Len:  2, Fitness_tra: 11
Rule 22: d00000080000d010, Class:  9, CF:0.69245, Len:  4, Fitness_tra: 11
Rule 23: 0075800c04000030, Class:  3, CF:0.985184, Len:  6, Fitness_tra: 10
Rule 24: f075800000000004, Class:  7, CF:0.71762, Len:  5, Fitness_tra: 10
Rule 25: 2400300000000006, Class:  9, CF:0.765231, Len:  4, Fitness_tra: 12
Rule 26: 0d00304a00000000, Class:  0, CF:0.931034, Len:  4, Fitness_tra: 10
Rule 27: 0d09000000000005, Class:  8, CF:0.693066, Len:  3, Fitness_tra: 9
Rule 28: 0500060050500000, Class:  0, CF:0.973239, Len:  4, Fitness_tra: 8
Rule 29: 0000003600800005, Class:  8, CF:0.96964, Len:  4, Fitness_tra: 8
Rule 30: 0000a03100002005, Class:  0, CF:0.893297, Len:  5, Fitness_tra: 8
Rule 31: f00e800000080000, Class:  7, CF:0.658501, Len:  4, Fitness_tra: 8
Rule 32: 0800800000900005, Class:  8, CF:0.948036, Len:  4, Fitness_tra: 8
Rule 33: 9200300007000f00, Class:  5, CF:0.692135, Len:  5, Fitness_tra: 7
Rule 34: 1000a00c04d00000, Class:  4, CF:0.983321, Len:  5, Fitness_tra: 7
Rule 35: 00505d00000001a7, Class:  3, CF:0.75222, Len:  6, Fitness_tra: 7
Rule 36: 0e09003030008400, Class:  6, CF:0.753928, Len:  6, Fitness_tra: 7
Rule 37: 0000900100a0000e, Class:  5, CF:0.957873, Len:  4, Fitness_tra: 7
Rule 38: 5900800900900100, Class:  9, CF:0.992074, Len:  6, Fitness_tra: 7
Rule 39: 5000505900000010, Class:  9, CF:0.962818, Len:  5, Fitness_tra: 7
Rule 40: a000800000047005, Class:  5, CF:0.887024, Len:  5, Fitness_tra: 7
Rule 41: 00409000080d0000, Class:  9, CF:0.770748, Len:  4, Fitness_tra: 7
Rule 42: 0000a03100040005, Class:  0, CF:0.927045, Len:  5, Fitness_tra: 7
Rule 43: 5000000000040005, Class:  8, CF:0.583295, Len:  3, Fitness_tra: 7
Rule 44: 0000a03100004000, Class:  6, CF:0.130024, Len:  4, Fitness_tra: 7
Rule 45: cd0900d000400000, Class:  3, CF:0.345768, Len:  5, Fitness_tra: 6
Rule 46: 055000bd10010f00, Class:  5, CF:0.730662, Len:  7, Fitness_tra: 6
Rule 47: 1000000097000c00, Class:  4, CF:0.805436, Len:  4, Fitness_tra: 2
Rule 48: 0070300e04000000, Class:  9, CF:0.960625, Len:  4, Fitness_tra: 6
Rule 49: 500e004002040000, Class:  9, CF:0.484335, Len:  5, Fitness_tra: 6
Rule 50: 5200000007045100, Class:  4, CF:0.657587, Len:  6, Fitness_tra: 5
Rule 51: 0000906000020ba0, Class:  9, CF:0.806942, Len:  5, Fitness_tra: 4
Rule 52: c010070c00d00000, Class:  4, CF:0.996891, Len:  5, Fitness_tra: 5
Rule 53: 0d09000030008000, Class:  2, CF:0.613785, Len:  4, Fitness_tra: 5
Rule 54: 0800e00000000005, Class:  8, CF:0.870223, Len:  3, Fitness_tra: 5
Rule 55: 0e4e103000000f00, Class:  5, CF:0.332963, Len:  6, Fitness_tra: 4
Rule 56: 0d09a00000000408, Class:  8, CF:0.989284, Len:  5, Fitness_tra: 5
Rule 57: 0000500000100707, Class:  7, CF:0.895455, Len:  4, Fitness_tra: 4
Rule 58: 0d090000000b0005, Class:  8, CF:0.814369, Len:  4, Fitness_tra: 5
Rule 59: 000e00400cb00100, Class:  2, CF:0.465128, Len:  5, Fitness_tra: 5
Rule 60: 0010070400000407, Class:  6, CF:0.818925, Len:  5, Fitness_tra: 4
Rule 61: 5d00304900000000, Class:  9, CF:  1, Len:  5, Fitness_tra: 5
Rule 62: 500000400004d110, Class:  9, CF:0.759999, Len:  6, Fitness_tra: 4
Rule 63: 5200300007045000, Class:  4, CF:0.554333, Len:  6, Fitness_tra: 2
Rule 64: 00000500f5000000, Class:  9, CF:0.477058, Len:  3, Fitness_tra: 4
Rule 65: 0000300050100009, Class:  8, CF:0.820006, Len:  4, Fitness_tra: 3
Rule 66: 001010060080000e, Class:  8, CF:0.704242, Len:  5, Fitness_tra: 3
Rule 67: 000e0090300c2000, Class:  8, CF:0.829865, Len:  5, Fitness_tra: 3
Rule 68: f009800700000407, Class:  7, CF:0.987893, Len:  6, Fitness_tra: 3
Rule 69: 0010070600d00900, Class:  8, CF:0.54843, Len:  5, Fitness_tra: 3
Rule 70: 500ea04002040000, Class:  9, CF:0.795422, Len:  6, Fitness_tra: 3
Rule 71: 000a000000000000, Class:  0, CF:0.690476, Len:  1, Fitness_tra: 3
Rule 72: 090e8000009c0b00, Class:  5, CF:0.371518, Len:  6, Fitness_tra: 3
Rule 73: 09000000000b0009, Class:  8, CF:0.231892, Len:  3, Fitness_tra: 3
Rule 74: 0075300030000004, Class:  6, CF:0.751019, Len:  5, Fitness_tra: 3
Rule 75: e070004000010c02, Class:  8, CF:0.835509, Len:  6, Fitness_tra: 3
Rule 76: 0d0e00000000c005, Class:  8, CF:0.803816, Len:  4, Fitness_tra: 3
Rule 77: 0c10004000010600, Class:  1, CF:0.0597387, Len:  5, Fitness_tra: 2
Rule 78: 0200b0000000c080, Class:  4, CF:0.407171, Len:  4, Fitness_tra: 2
Rule 79: 000000b00000f000, Class:  1, CF:0.402319, Len:  2, Fitness_tra: 2
Rule 80: 0055504030000160, Class:  5, CF:0.537109, Len:  7, Fitness_tra: 2
Rule 81: ff00000000000000, Class:  9, CF:  1, Len:  2, Fitness_tra: 1
Rule 82: 0500060050000000, Class:  0, CF:0.966343, Len:  0, Fitness_tra: 0
Rule 83: 0000000600d00000, Class:  0, CF:0.0338738, Len:  2, Fitness_tra: 0
Rule 84: 1119321b21111311, Class:  8, CF:0.99815, Len: 16, Fitness_tra: 0
Rule 85: 3f16111115315b21, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 86: 05000000000b00b0, Class:  6, CF:  0, Len:  0, Fitness_tra: 0
Rule 87: 5113331f11159117, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
