------Generation 0------
Rule  1: 11913ee1112b2231, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 67: 9000000000000e00, Class:  8, CF:0.577102, Len:  2, Fitness_tra: 3
Rule 68: 001000000030605a, Class:  1, CF:0.156468, Len:  5, Fitness_tra: 3
Rule 69: 000590000000046b, Class:  7, CF:0.960656, Len:  5, Fitness_tra: 3
Rule 70: 0e2002a0c8000000, Class:  5, CF:0.547745, Len:  6, Fitness_tra: 3
Rule 71: dc00000000000066, Class:  9, CF:  1, Len:  4, Fitness_tra: 3
Rule 72: 0d0006a000900000, Class:  8, CF:  1, Len:  4, Fitness_tra: 3
Rule 73: 0755000000000004, Class:  8, CF:0.271473, Len:  4, Fitness_tra: 2
Rule 74: 050028106102009b, Class:  2, CF:0.537729, Len:  9, Fitness_tra: 2
Rule 75: a01000000031008b, Class:  7, CF:0.78776, Len:  6, Fitness_tra: 2
Rule 76: 10000100073d0000, Class:  5, CF:0.96446, Len:  5, Fitness_tra: 2
Rule 77: 100001000b3d0000, Class:  5, CF:0.94825, Len:  5, Fitness_tra: 2
Rule 78: 0000800f60000eb0, Class:  8, CF:  1, Len:  5, Fitness_tra: 2
Rule 79: 000000000000d087, Class:  7, CF:0.423347, Len:  3, Fitness_tra: 2
Rule 80: 09e000000c0b606a, Class:  1, CF:0.966531, Len:  7, Fitness_tra: 2
Rule 81: 006000d000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 82: 3166313111375727, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 83: 3000200000000000, Class:  7, CF:  0, Len:  0, Fitness_tra: 0
Rule 84: 00090f0003080000, Class:  0, CF:  1, Len:  4, Fitness_tra: 0
Rule 85: 0000000000000800, Class:  8, CF:  0, Len:  0, Fitness_tra: 0
Rule 86: 3f131159311417b7, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 87: 16211117a1315111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 88: 00400000007000c0, Class:  7, CF:  0, Len:  0, Fitness_tra: 0
Rule 89: 31c1458192f1ea11, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 90: 0f0a000090d00000, Class:  9, CF:  1, Len:  4, Fitness_tra: 1
Rule 91: 09056000000b0467, Class:  6, CF:0.99804, Len:  7, Fitness_tra: 0
Rule 92: 50000a000d000110, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 93: 094060000c050060, Class:  0, CF:0.483956, Len:  6, Fitness_tra: 0
Rule 94: 0001d0033000d017, Class:  6, CF:  1, Len:  7, Fitness_tra: 0
Rule 95: 0000000000010004, Class:  7, CF:  0, Len:  0, Fitness_tra: 0
Rule 96: 30000670e0900a0e, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 97: 000070a000000409, Class:  5, CF:0.0983555, Len:  4, Fitness_tra: 0
Rule 98: 0e00001000904008, Class:  0, CF:0.56077, Len:  5, Fitness_tra: 2
Rule 99: 000d00004d00480a, Class:  4, CF:0.491646, Len:  6, Fitness_tra: 0
Rule100: 3e0d00200000005a, Class:  4, CF:0.915253, Len:  6, Fitness_tra: 2
------Current------
Miss_rate(tra)	:10.4348
------Result------
Miss_rate(tra)	:10.4348
Miss_rate(tst)	:14.5455
ARL				:4.62921

------Generation 4000------
Rule  1: 000000006001430a, Class:  2, CF:0.764053, Len:  5, Fitness_tra: 54
Rule  2: 6020002006000250, Class:  7, CF:0.839061, Len:  6, Fitness_tra: 53
Rule  3: 090050000c0b0060, Class:  3, CF:0.432462, Len:  5, Fitness_tra: 38
Rule  4: 00000600e0000004, Class:  0, CF:0.998251, Len:  3, Fitness_tra: 27
Rule  5: 900000006000000b, Class:  6, CF:0.999959, Len:  3, Fitness_tra: 26
Rule  6: 0900a0000b000001, Class:  4, CF:0.668668, Len:  4, Fitness_tra: 23
Rule  7: 3010000050914a0a, Class:  3, CF:0.808761, Len:  8, Fitness_tra: 22
Rule  8: 0000a0000c004001, Class:  4, CF:0.636028, Len:  4, Fitness_tra: 22
Rule  9: 0530000400040406, Class:  4, CF:0.865641, Len:  6, Fitness_tra: 21
Rule 10: 090060000a000061, Class:  6, CF:0.967674, Len:  5, Fitness_tra: 19
Rule 11: 0e00001000900009, Class:  0, CF:0.884953, Len:  4, Fitness_tra: 19
Rule 12: 000050e00d000406, Class:  1, CF:0.733936, Len:  5, Fitness_tra: 19
Rule 13: 090060600a900000, Class:  6, CF:0.642005, Len:  5, Fitness_tra: 18
Rule 14: 0000800f60004000, Class:  5, CF:0.889573, Len:  4, Fitness_tra: 17
Rule 15: 00000051003b000a, Class:  2, CF:0.845111, Len:  5, Fitness_tra: 17
Rule 16: 3030060000000000, Class:  0, CF:0.87301, Len:  3, Fitness_tra: 15
Rule 17: 0000001060007009, Class:  5, CF:0.96026, Len:  4, Fitness_tra: 14
Rule 18: 9e0005700000b006, Class:  5, CF:0.694762, Len:  6, Fitness_tra: 13
Rule 19: 0e0002000d900006, Class:  9, CF:0.332552, Len:  5, Fitness_tra: 12
Rule 20: 300d00200000005a, Class:  1, CF:0.392056, Len:  5, Fitness_tra: 12
Rule 21: 000028e00d000006, Class:  1, CF:0.392229, Len:  5, Fitness_tra: 12
Rule 22: 550000002d000110, Class:  9, CF:0.788227, Len:  6, Fitness_tra: 12
Rule 23: d0000000000c0066, Class:  9, CF:0.903926, Len:  4, Fitness_tra: 10
Rule 24: 9000000060014060, Class:  6, CF:0.960054, Len:  5, Fitness_tra: 10
Rule 25: 900000000d000106, Class:  9, CF:0.710771, Len:  4, Fitness_tra: 10
Rule 26: 070000400001000a, Class:  1, CF:0.479916, Len:  4, Fitness_tra: 10
Rule 27: 0500000330105019, Class:  8, CF:0.999699, Len:  7, Fitness_tra: 10
Rule 28: 0000000000007409, Class:  8, CF:0.549377, Len:  3, Fitness_tra: 9
Rule 29: 09e2e0000001400a, Class:  3, CF:0.52276, Len:  7, Fitness_tra: 9
Rule 30: 000006a000000000, Class:  8, CF:0.655448, Len:  2, Fitness_tra: 9
Rule 31: 5000080000000009, Class:  8, CF:0.708653, Len:  3, Fitness_tra: 9
Rule 32: 300d00000000605a, Class:  1, CF:0.976904, Len:  5, Fitness_tra: 8
Rule 33: 9000000000000009, Class:  8, CF:0.725395, Len:  2, Fitness_tra: 8
Rule 34: 000000000000046b, Class:  6, CF:0.719968, Len:  3, Fitness_tra: 8
Rule 35: 30100d0050900a0a, Class:  3, CF:0.725548, Len:  7, Fitness_tra: 8
Rule 36: 0e0000a000000086, Class:  4, CF:0.833779, Len:  4, Fitness_tra: 8
Rule 37: 0000000000000409, Class:  8, CF:0.321206, Len:  2, Fitness_tra: 9
Rule 38: 00000000e0007504, Class:  0, CF:0.984335, Len:  4, Fitness_tra: 7
Rule 39: 0000001060004009, Class:  5, CF:0.900143, Len:  4, Fitness_tra: 7
Rule 40: d00000000d0c0006, Class:  9, CF:0.961196, Len:  4, Fitness_tra: 7
Rule 41: 0900a0000b0000d1, Class:  4, CF:0.999812, Len:  5, Fitness_tra: 7
Rule 42: 0000a0e000000001, Class:  4, CF:0.824286, Len:  3, Fitness_tra: 7
Rule 43: 000002e00d900401, Class:  1, CF:0.810331, Len:  6, Fitness_tra: 7
Rule 44: 00000000000004a8, Class:  8, CF:0.258283, Len:  3, Fitness_tra: 7
Rule 45: 300005e00001040c, Class:  7, CF:0.843809, Len:  6, Fitness_tra: 7
Rule 46: 900000000d000006, Class:  9, CF:0.707234, Len:  3, Fitness_tra: 7
Rule 47: 9000a0000d000006, Class:  9, CF:0.768324, Len:  4, Fitness_tra: 6
Rule 48: 00300a000c000000, Class:  0, CF:0.856772, Len:  3, Fitness_tra: 6
Rule 49: 0000000000900085, Class:  0, CF:0.892882, Len:  3, Fitness_tra: 6
Rule 50: 090060000c0b0060, Class:  5, CF:0.656502, Len:  5, Fitness_tra: 6
Rule 51: 001000000030008b, Class:  7, CF:0.734125, Len:  4, Fitness_tra: 6
Rule 52: 000000000000606a, Class:  1, CF:0.341558, Len:  3, Fitness_tra: 5
Rule 53: 3912c0007000400a, Class:  2, CF:0.729383, Len:  8, Fitness_tra: 5
Rule 54: 000050006d000000, Class:  9, CF:0.33, Len:  3, Fitness_tra: 5
Rule 55: 5000000005000000, Class:  9, CF:0.666897, Len:  2, Fitness_tra: 5
Rule 56: 6030200006000e00, Class:  5, CF:0.810523, Len:  5, Fitness_tra: 5
Rule 57: 04c000e000000407, Class:  7, CF:0.935741, Len:  5, Fitness_tra: 4
Rule 58: 0060001000904009, Class:  0, CF:0.995854, Len:  5, Fitness_tra: 4
Rule 59: 0000000000600308, Class:  8, CF:0.445085, Len:  3, Fitness_tra: 4
Rule 60: 006030090d0c7000, Class:  7, CF:0.218166, Len:  6, Fitness_tra: 4
Rule 61: 5000000000000009, Class:  8, CF:0.52953, Len:  2, Fitness_tra: 4
Rule 62: 9000080060500000, Class:  6, CF:0.975715, Len:  4, Fitness_tra: 4
Rule 63: 5000000000600308, Class:  8, CF:0.914063, Len:  4, Fitness_tra: 4
Rule 64: 0050000000000504, Class:  8, CF:0.953043, Len:  3, Fitness_tra: 4
Rule 65: 0e00d01000900008, Class:  7, CF:0.775591, Len:  5, Fitness_tra: 4
Rule 66: 3e0005e000000406, Class:  7, CF:0.490777, Len:  6, Fitness_tra: 4
Rule 67: 0012e0007001430a, Class:  2, CF:0.218715, Len:  8, Fitness_tra: 4
Rule 68: 0e2002a0c8000000, Class:  5, CF:0.547745, Len:  6, Fitness_tra: 4
Rule 69: 0b0000000d00430a, Class:  1, CF:0.938576, Len:  5, Fitness_tra: 3
Rule 70: 001000000030605a, Class:  1, CF:0.156468, Len:  5, Fitness_tra: 3
Rule 71: dc00000000000066, Class:  9, CF:  1, Len:  4, Fitness_tra: 3
Rule 72: 0d0006a000900000, Class:  8, CF:  1, Len:  4, Fitness_tra: 3
Rule 73: 9000000000000e00, Class:  8, CF:0.577102, Len:  2, Fitness_tra: 3
Rule 74: 000590000000046b, Class:  7, CF:0.960656, Len:  5, Fitness_tra: 3
Rule 75: 0755000000000004, Class:  8, CF:0.271473, Len:  4, Fitness_tra: 2
Rule 76: 10000100073d0000, Class:  5, CF:0.96446, Len:  5, Fitness_tra: 2
Rule 77: 100001000b3d0000, Class:  5, CF:0.94825, Len:  5, Fitness_tra: 2
Rule 78: 0000800f60000eb0, Class:  8, CF:  1, Len:  5, Fitness_tra: 2
Rule 79: 000000000000d087, Class:  7, CF:0.423347, Len:  3, Fitness_tra: 2
Rule 80: 09e000000c0b606a, Class:  1, CF:0.966531, Len:  7, Fitness_tra: 2
Rule 81: 2a6a161113611121, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 82: 6f1a192155111244, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 83: ff13154144e45c7c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 84: 0020400050f70050, Class:  1, CF:0.0192971, Len:  6, Fitness_tra: 0
Rule 85: 1f2e21421b1c1511, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 86: 00000000d0000000, Class:  3, CF:  0, Len:  0, Fitness_tra: 0
Rule 87: 465a11211b4151f1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 88: 1153319257121211, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 89: 1e235311224131f2, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 90: 1a131d2412323841, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 91: 9e000070000eb009, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 92: 50000a000c000000, Class:  8, CF:  1, Len:  3, Fitness_tra: 0
Rule 93: 50010000000b000a, Class:  9, CF:0.137619, Len:  4, Fitness_tra: 1
Rule 94: 000000046031135a, Class:  2, CF:0.857941, Len:  8, Fitness_tra: 0
Rule 95: 0900006005b040a9, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 96: 520000002d00e119, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 97: 00000000e00c0064, Class:  9, CF:  0, Len:  0, Fitness_tra: 0
Rule 98: 0000580060000000, Class:  2, CF:0.197247, Len:  3, Fitness_tra: 5
Rule 99: 60c0201060004e09, Class:  5, CF:0.716282, Len:  8, Fitness_tra: 0
Rule100: 000060000aa0041b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
------Current------
Miss_rate(tra)	:9.45652
------Result------
Miss_rate(tra)	:9.45652
Miss_rate(tst)	:14.0909
ARL				:4.52326

------Generation 5000------
Rule  1: 000000006001430a, Class:  2, CF:0.764053, Len:  5, Fitness_tra: 54
Rule  2: 6020002006000250, Class:  7, CF:0.839061, Len:  6, Fitness_tra: 53
Rule  3: 090050000c0b0060, Class:  3, CF:0.432462, Len:  5, Fitness_tra: 38
Rule  4: 00000600e0000004, Class:  0, CF:0.998251, Len:  3, Fitness_tra: 26
Rule  5: 900000006000000b, Class:  6, CF:0.999959, Len:  3, Fitness_tra: 26
Rule  6: 0900a0000b000001, Class:  4, CF:0.668668, Len:  4, Fitness_tra: 24
Rule  7: 3010000050914a0a, Class:  3, CF:0.808761, Len:  8, Fitness_tra: 22
Rule  8: 0000a0000c004001, Class:  4, CF:0.636028, Len:  4, Fitness_tra: 22
Rule  9: 0530000400040406, Class:  4, CF:0.865641, Len:  6, Fitness_tra: 21
Rule 10: 090060000a000061, Class:  6, CF:0.967674, Len:  5, Fitness_tra: 19
Rule 11: 000050e00d000406, Class:  1, CF:0.733936, Len:  5, Fitness_tra: 19
Rule 12: 0e00001000900009, Class:  0, CF:0.884953, Len:  4, Fitness_tra: 18
Rule 13: 090060600a900000, Class:  6, CF:0.642005, Len:  5, Fitness_tra: 18
Rule 14: 0000800f60004000, Class:  5, CF:0.889573, Len:  4, Fitness_tra: 18
Rule 15: 00000051003b000a, Class:  2, CF:0.845111, Len:  5, Fitness_tra: 17
Rule 16: 3030060000000000, Class:  0, CF:0.87301, Len:  3, Fitness_tra: 15
Rule 17: 0500000000100019, Class:  8, CF:0.904396, Len:  4, Fitness_tra: 14
Rule 18: 0000001060007009, Class:  5, CF:0.96026, Len:  4, Fitness_tra: 14
Rule 19: 9e0005700000b006, Class:  5, CF:0.694762, Len:  6, Fitness_tra: 13
Rule 20: 0e0002000d900006, Class:  9, CF:0.332552, Len:  5, Fitness_tra: 12
Rule 21: 000028e00d000006, Class:  1, CF:0.392229, Len:  5, Fitness_tra: 12
Rule 22: 550000002d000110, Class:  9, CF:0.788227, Len:  6, Fitness_tra: 12
Rule 23: 300d00200000005a, Class:  1, CF:0.392056, Len:  5, Fitness_tra: 12
Rule 24: d0000000000c0066, Class:  9, CF:0.903926, Len:  4, Fitness_tra: 10
Rule 25: 900000000d000106, Class:  9, CF:0.710771, Len:  4, Fitness_tra: 10
Rule 26: 070000400001000a, Class:  1, CF:0.479916, Len:  4, Fitness_tra: 9
Rule 27: 9000000060014060, Class:  6, CF:0.960054, Len:  5, Fitness_tra: 10
Rule 28: 000006a000000000, Class:  8, CF:0.655448, Len:  2, Fitness_tra: 10
Rule 29: 09e2e0000001400a, Class:  3, CF:0.52276, Len:  7, Fitness_tra: 9
Rule 30: 9000000000000009, Class:  8, CF:0.725395, Len:  2, Fitness_tra: 8
Rule 31: 300d00000000605a, Class:  1, CF:0.976904, Len:  5, Fitness_tra: 7
Rule 32: 000000000000046b, Class:  6, CF:0.719968, Len:  3, Fitness_tra: 8
Rule 33: 30100d0050900a0a, Class:  3, CF:0.725548, Len:  7, Fitness_tra: 8
Rule 34: 0e0000a000000086, Class:  4, CF:0.833779, Len:  4, Fitness_tra: 8
Rule 35: 0000000000007409, Class:  8, CF:0.549377, Len:  3, Fitness_tra: 5
Rule 36: 900000000d000006, Class:  9, CF:0.707234, Len:  3, Fitness_tra: 7
Rule 37: 5000080000000009, Class:  8, CF:0.708653, Len:  3, Fitness_tra: 5
Rule 38: 00000000e0007504, Class:  0, CF:0.984335, Len:  4, Fitness_tra: 7
Rule 39: 0000001060004009, Class:  5, CF:0.900143, Len:  4, Fitness_tra: 7
Rule 40: d00000000d0c0006, Class:  9, CF:0.961196, Len:  4, Fitness_tra: 7
Rule 41: 0900a0000b0000d1, Class:  4, CF:0.999812, Len:  5, Fitness_tra: 7
Rule 42: 0000a0e000000001, Class:  4, CF:0.824286, Len:  3, Fitness_tra: 7
Rule 43: 000002e00d900401, Class:  1, CF:0.810331, Len:  6, Fitness_tra: 7
Rule 44: 00000000000004a8, Class:  8, CF:0.258283, Len:  3, Fitness_tra: 5
Rule 45: 300005e00001040c, Class:  7, CF:0.843809, Len:  6, Fitness_tra: 7
Rule 46: 0000000000000409, Class:  8, CF:0.321206, Len:  2, Fitness_tra: 1
Rule 47: 9000a0000d000006, Class:  9, CF:0.768324, Len:  4, Fitness_tra: 6
Rule 48: 00300a000c000000, Class:  0, CF:0.856772, Len:  3, Fitness_tra: 6
Rule 49: 0000000000900085, Class:  0, CF:0.892882, Len:  3, Fitness_tra: 5
Rule 50: 090060000c0b0060, Class:  5, CF:0.656502, Len:  5, Fitness_tra: 6
Rule 51: 001000000030008b, Class:  7, CF:0.734125, Len:  4, Fitness_tra: 6
Rule 52: 000000000000606a, Class:  1, CF:0.341558, Len:  3, Fitness_tra: 6
Rule 53: 3912c0007000400a, Class:  2, CF:0.729383, Len:  8, Fitness_tra: 5
Rule 54: 000050006d000000, Class:  9, CF:0.33, Len:  3, Fitness_tra: 5
Rule 55: 5000000005000000, Class:  9, CF:0.666897, Len:  2, Fitness_tra: 5
Rule 56: 6030200006000e00, Class:  5, CF:0.810523, Len:  5, Fitness_tra: 5
Rule 57: 0000580060000000, Class:  2, CF:0.197247, Len:  3, Fitness_tra: 5
Rule 58: 04c000e000000407, Class:  7, CF:0.935741, Len:  5, Fitness_tra: 4
Rule 59: 0000000000600308, Class:  8, CF:0.445085, Len:  3, Fitness_tra: 4
Rule 60: 006030090d0c7000, Class:  7, CF:0.218166, Len:  6, Fitness_tra: 4
Rule 61: 9000080060500000, Class:  6, CF:0.975715, Len:  4, Fitness_tra: 4
Rule 62: 5000000000600308, Class:  8, CF:0.914063, Len:  4, Fitness_tra: 4
Rule 63: 0050000000000504, Class:  8, CF:0.953043, Len:  3, Fitness_tra: 4
Rule 64: 0e00d01000900008, Class:  7, CF:0.775591, Len:  5, Fitness_tra: 4
Rule 65: 3e0005e000000406, Class:  7, CF:0.490777, Len:  6, Fitness_tra: 4
Rule 66: 0012e0007001430a, Class:  2, CF:0.218715, Len:  8, Fitness_tra: 4
Rule 67: 0e2002a0c8000000, Class:  5, CF:0.547745, Len:  6, Fitness_tra: 4
Rule 68: 0500000330105019, Class:  8, CF:0.999699, Len:  7, Fitness_tra: 3
Rule 69: 0060001000904009, Class:  0, CF:0.995854, Len:  5, Fitness_tra: 3
Rule 70: 0b0000000d00430a, Class:  1, CF:0.938576, Len:  5, Fitness_tra: 3
Rule 71: dc00000000000066, Class:  9, CF:  1, Len:  4, Fitness_tra: 3
Rule 72: 0d0006a000900000, Class:  8, CF:  1, Len:  4, Fitness_tra: 3
Rule 73: 9000000000000e00, Class:  8, CF:0.577102, Len:  2, Fitness_tra: 4
Rule 74: 000590000000046b, Class:  7, CF:0.960656, Len:  5, Fitness_tra: 3
Rule 75: 001000000030605a, Class:  1, CF:0.156468, Len:  5, Fitness_tra: 3
Rule 76: 0000000000000eb8, Class:  0, CF:0.551164, Len:  3, Fitness_tra: 3
Rule 77: 100001000b3d0000, Class:  5, CF:0.94825, Len:  5, Fitness_tra: 3
Rule 78: 0755000000000004, Class:  8, CF:0.271473, Len:  4, Fitness_tra: 2
Rule 79: 000000000000d087, Class:  7, CF:0.423347, Len:  3, Fitness_tra: 2
Rule 80: 09e000000c0b606a, Class:  1, CF:0.966531, Len:  7, Fitness_tra: 2
Rule 81: 2a66114119a11271, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 82: 0000005600000000, Class:  0, CF:0.0349544, Len:  2, Fitness_tra: 0
Rule 83: 3a81131a3911127b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 84: 00000000009000d5, Class:  0, CF:  1, Len:  3, Fitness_tra: 1
Rule 85: 0009000000002000, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 86: 3381432c516452b2, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 87: 0000000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 88: 3a1a118591121277, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 89: 11aa1f1355181144, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 90: 131333d515f4d47b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 91: 0000003000000001, Class:  6, CF:  0, Len:  0, Fitness_tra: 0
Rule 92: 1e15142211336116, Class:  2, CF:0.737363, Len: 16, Fitness_tra: 0
Rule 93: 0000002000000409, Class:  8, CF:0.601653, Len:  3, Fitness_tra: 14
Rule 94: 49001000010c0236, Class:  4, CF:0.338253, Len:  8, Fitness_tra: 0
Rule 95: 3b1200007091400a, Class:  8, CF:  1, Len:  9, Fitness_tra: 0
Rule 96: 392bc00070004a0a, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 97: 80111051019b0a16, Class:  9, CF:0.997277, Len: 12, Fitness_tra: 1
Rule 98: 09000000020b7000, Class:  5, CF:  0, Len:  0, Fitness_tra: 0
Rule 99: 00e200100001600a, Class:  1, CF:0.932149, Len:  6, Fitness_tra: 2
Rule100: 5900006100900009, Class:  0, CF:0.891889, Len:  6, Fitness_tra: 0
------Current------
Miss_rate(tra)	:9.13043
------Result------
Miss_rate(tra)	:9.13043
Miss_rate(tst)	:13.6364
ARL				:4.7191

------Generation 5000------
Rule  1: 000000006001430a, Class:  2, CF:0.764053, Len:  5, Fitness_tra: 54
Rule  2: 6020002006000250, Class:  7, CF:0.839061, Len:  6, Fitness_tra: 53
Rule  3: 090050000c0b0060, Class:  3, CF:0.432462, Len:  5, Fitness_tra: 38
Rule  4: 00000600e0000004, Class:  0, CF:0.998251, Len:  3, Fitness_tra: 26
Rule  5: 900000006000000b, Class:  6, CF:0.999959, Len:  3, Fitness_tra: 26
Rule  6: 0900a0000b000001, Class:  4, CF:0.668668, Len:  4, Fitness_tra: 24
Rule  7: 3010000050914a0a, Class:  3, CF:0.808761, Len:  8, Fitness_tra: 22
Rule  8: 0000a0000c004001, Class:  4, CF:0.636028, Len:  4, Fitness_tra: 22
Rule  9: 0530000400040406, Class:  4, CF:0.865641, Len:  6, Fitness_tra: 21
Rule 10: 090060000a000061, Class:  6, CF:0.967674, Len:  5, Fitness_tra: 19
Rule 11: 000050e00d000406, Class:  1, CF:0.733936, Len:  5, Fitness_tra: 19
Rule 12: 0e00001000900009, Class:  0, CF:0.884953, Len:  4, Fitness_tra: 18
Rule 13: 090060600a900000, Class:  6, CF:0.642005, Len:  5, Fitness_tra: 18
Rule 14: 0000800f60004000, Class:  5, CF:0.889573, Len:  4, Fitness_tra: 18
Rule 15: 00000051003b000a, Class:  2, CF:0.845111, Len:  5, Fitness_tra: 17
Rule 16: 3030060000000000, Class:  0, CF:0.87301, Len:  3, Fitness_tra: 15
Rule 17: 0500000000100019, Class:  8, CF:0.904396, Len:  4, Fitness_tra: 14
Rule 18: 0000001060007009, Class:  5, CF:0.96026, Len:  4, Fitness_tra: 14
Rule 19: 9e0005700000b006, Class:  5, CF:0.694762, Len:  6, Fitness_tra: 13
Rule 20: 0e0002000d900006, Class:  9, CF:0.332552, Len:  5, Fitness_tra: 12
Rule 21: 000028e00d000006, Class:  1, CF:0.392229, Len:  5, Fitness_tra: 12
Rule 22: 550000002d000110, Class:  9, CF:0.788227, Len:  6, Fitness_tra: 12
Rule 23: 300d00200000005a, Class:  1, CF:0.392056, Len:  5, Fitness_tra: 12
Rule 24: d0000000000c0066, Class:  9, CF:0.903926, Len:  4, Fitness_tra: 10
Rule 25: 900000000d000106, Class:  9, CF:0.710771, Len:  4, Fitness_tra: 10
Rule 26: 070000400001000a, Class:  1, CF:0.479916, Len:  4, Fitness_tra: 9
Rule 27: 9000000060014060, Class:  6, CF:0.960054, Len:  5, Fitness_tra: 10
Rule 28: 000006a000000000, Class:  8, CF:0.655448, Len:  2, Fitness_tra: 10
Rule 29: 09e2e0000001400a, Class:  3, CF:0.52276, Len:  7, Fitness_tra: 9
Rule 30: 9000000000000009, Class:  8, CF:0.725395, Len:  2, Fitness_tra: 8
Rule 31: 300d00000000605a, Class:  1, CF:0.976904, Len:  5, Fitness_tra: 7
Rule 32: 000000000000046b, Class:  6, CF:0.719968, Len:  3, Fitness_tra: 8
Rule 33: 30100d0050900a0a, Class:  3, CF:0.725548, Len:  7, Fitness_tra: 8
Rule 34: 0e0000a000000086, Class:  4, CF:0.833779, Len:  4, Fitness_tra: 8
Rule 35: 0000000000007409, Class:  8, CF:0.549377, Len:  3, Fitness_tra: 5
Rule 36: 900000000d000006, Class:  9, CF:0.707234, Len:  3, Fitness_tra: 7
Rule 37: 5000080000000009, Class:  8, CF:0.708653, Len:  3, Fitness_tra: 5
Rule 38: 00000000e0007504, Class:  0, CF:0.984335, Len:  4, Fitness_tra: 7
Rule 39: 0000001060004009, Class:  5, CF:0.900143, Len:  4, Fitness_tra: 7
Rule 40: d00000000d0c0006, Class:  9, CF:0.961196, Len:  4, Fitness_tra: 7
Rule 41: 0900a0000b0000d1, Class:  4, CF:0.999812, Len:  5, Fitness_tra: 7
Rule 42: 0000a0e000000001, Class:  4, CF:0.824286, Len:  3, Fitness_tra: 7
Rule 43: 000002e00d900401, Class:  1, CF:0.810331, Len:  6, Fitness_tra: 7
Rule 44: 00000000000004a8, Class:  8, CF:0.258283, Len:  3, Fitness_tra: 5
Rule 45: 300005e00001040c, Class:  7, CF:0.843809, Len:  6, Fitness_tra: 7
Rule 46: 0000000000000409, Class:  8, CF:0.321206, Len:  2, Fitness_tra: 1
Rule 47: 9000a0000d000006, Class:  9, CF:0.768324, Len:  4, Fitness_tra: 6
Rule 48: 00300a000c000000, Class:  0, CF:0.856772, Len:  3, Fitness_tra: 6
Rule 49: 0000000000900085, Class:  0, CF:0.892882, Len:  3, Fitness_tra: 5
Rule 50: 090060000c0b0060, Class:  5, CF:0.656502, Len:  5, Fitness_tra: 6
Rule 51: 001000000030008b, Class:  7, CF:0.734125, Len:  4, Fitness_tra: 6
Rule 52: 000000000000606a, Class:  1, CF:0.341558, Len:  3, Fitness_tra: 6
Rule 53: 3912c0007000400a, Class:  2, CF:0.729383, Len:  8, Fitness_tra: 5
Rule 54: 000050006d000000, Class:  9, CF:0.33, Len:  3, Fitness_tra: 5
Rule 55: 5000000005000000, Class:  9, CF:0.666897, Len:  2, Fitness_tra: 5
Rule 56: 6030200006000e00, Class:  5, CF:0.810523, Len:  5, Fitness_tra: 5
Rule 57: 0000580060000000, Class:  2, CF:0.197247, Len:  3, Fitness_tra: 5
Rule 58: 04c000e000000407, Class:  7, CF:0.935741, Len:  5, Fitness_tra: 4
Rule 59: 0000000000600308, Class:  8, CF:0.445085, Len:  3, Fitness_tra: 4
