------Generation 0------
Rule  1: 1313b28b31153613, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule  5: 30095502000300af, Class:  3, CF:0.922094, Len:  8, Fitness_tra: 30
Rule  6: 1100009000040110, Class:  1, CF:0.690645, Len:  6, Fitness_tra: 22
Rule  7: 5000000009000000, Class:  9, CF:0.905573, Len:  2, Fitness_tra: 20
Rule  8: f8090002000000a0, Class:  3, CF:0.6231, Len:  5, Fitness_tra: 20
Rule  9: 020000c0000c00e5, Class:  5, CF:0.847026, Len:  5, Fitness_tra: 20
Rule 10: 38090d0010a30603, Class:  2, CF:0.751898, Len:  9, Fitness_tra: 19
Rule 11: 0000000000880e0e, Class:  8, CF:0.870966, Len:  4, Fitness_tra: 19
Rule 12: 000e7e3240000060, Class:  5, CF:0.821737, Len:  7, Fitness_tra: 14
Rule 13: 0700000009000b00, Class:  1, CF:0.912261, Len:  3, Fitness_tra: 14
Rule 14: 004004000030d100, Class:  2, CF:0.358147, Len:  5, Fitness_tra: 12
Rule 15: 30a0000000032650, Class:  2, CF:0.701446, Len:  6, Fitness_tra: 12
Rule 16: 004002009027d6a0, Class:  9, CF:0.734184, Len:  8, Fitness_tra: 11
Rule 17: 0500000050d00c00, Class:  4, CF:0.768719, Len:  4, Fitness_tra: 11
Rule 18: f00000000004b055, Class:  5, CF:0.966055, Len:  5, Fitness_tra: 11
Rule 19: 0200200007f00be0, Class:  2, CF:0.820591, Len:  6, Fitness_tra: 10
Rule 20: 10090002042310ab, Class:  3, CF:0.604686, Len:  9, Fitness_tra: 10
Rule 21: 02002d0007f30603, Class:  2, CF:0.84965, Len:  8, Fitness_tra: 10
Rule 22: 0700000009000000, Class:  1, CF:0.773078, Len:  2, Fitness_tra: 10
Rule 23: 02000000000c000c, Class:  7, CF:0.783036, Len:  3, Fitness_tra: 9
Rule 24: 8000200000000008, Class:  8, CF:0.906167, Len:  3, Fitness_tra: 9
Rule 25: 00006060000003e0, Class:  4, CF:0.872521, Len:  4, Fitness_tra: 9
Rule 26: 0000500000a4be05, Class:  5, CF:  1, Len:  6, Fitness_tra: 9
Rule 27: 0d09f00800e00000, Class:  9, CF:0.900644, Len:  5, Fitness_tra: 9
Rule 28: 4009000000030800, Class:  8, CF:0.593219, Len:  4, Fitness_tra: 8
Rule 29: 2000200006000008, Class:  8, CF:0.65982, Len:  4, Fitness_tra: 8
Rule 30: 0009f00f00000020, Class:  0, CF:0.794354, Len:  4, Fitness_tra: 4
Rule 31: 5000009800000000, Class:  9, CF:0.58365, Len:  3, Fitness_tra: 7
Rule 32: 020e0000000c00e5, Class:  8, CF:0.757533, Len:  5, Fitness_tra: 7
Rule 33: 0500f00006eb000f, Class:  6, CF:0.920766, Len:  6, Fitness_tra: 7
Rule 34: 0009f00003e3000f, Class:  6, CF:0.927207, Len:  6, Fitness_tra: 7
Rule 35: 0500110021e0dd00, Class:  0, CF:0.999903, Len:  8, Fitness_tra: 4
Rule 36: 30090e02000000c3, Class:  7, CF:0.209576, Len:  6, Fitness_tra: 7
Rule 37: 1000003000b8000e, Class:  5, CF:  1, Len:  5, Fitness_tra: 7
Rule 38: 1009000203e30f0f, Class:  3, CF:0.877673, Len:  8, Fitness_tra: 6
Rule 39: 050000005000dc06, Class:  4, CF:0.88988, Len:  5, Fitness_tra: 6
Rule 40: d000000009000000, Class:  9, CF:0.775281, Len:  2, Fitness_tra: 6
Rule 41: 8000000010da03a0, Class:  3, CF:0.783789, Len:  6, Fitness_tra: 6
Rule 42: 300955020030d10f, Class:  2, CF:0.992148, Len:  9, Fitness_tra: 6
Rule 43: 00000000000c00a5, Class:  8, CF:0.535805, Len:  3, Fitness_tra: 6
Rule 44: 0500600050e1040b, Class:  6, CF:0.999959, Len:  7, Fitness_tra: 6
Rule 45: f000600000000000, Class:  4, CF:0.473579, Len:  2, Fitness_tra: 6
Rule 46: 4005000000030800, Class:  8, CF:0.541222, Len:  4, Fitness_tra: 5
Rule 47: b00000c00703b3a0, Class:  3, CF:0.929916, Len:  7, Fitness_tra: 5
Rule 48: e00902e0002706a0, Class:  9, CF:0.978819, Len:  8, Fitness_tra: 5
Rule 49: 0500e0000904d006, Class:  9, CF:0.929986, Len:  6, Fitness_tra: 5
Rule 50: 02000000000d00a3, Class:  9, CF:0.754394, Len:  4, Fitness_tra: 5
Rule 51: e0000000000308d0, Class:  8, CF:0.875137, Len:  4, Fitness_tra: 5
Rule 52: 3809004080a30603, Class:  1, CF:0.425191, Len:  9, Fitness_tra: 5
Rule 53: 1070529804a11650, Class:  2, CF:0.991083, Len: 12, Fitness_tra: 5
Rule 54: 0d09000000d00c00, Class:  8, CF:0.360853, Len:  4, Fitness_tra: 4
Rule 55: 500000e0000300a0, Class:  9, CF:0.743515, Len:  4, Fitness_tra: 4
Rule 56: 700e053280000100, Class:  5, CF:0.328741, Len:  7, Fitness_tra: 4
Rule 57: 0000f00000e30800, Class:  0, CF:0.461629, Len:  4, Fitness_tra: 4
Rule 58: 3000200084000008, Class:  8, CF:0.227457, Len:  5, Fitness_tra: 4
Rule 59: 0500000000dd0b00, Class:  4, CF:0.498607, Len:  4, Fitness_tra: 4
Rule 60: 7000010010aa0303, Class:  2, CF:0.857073, Len:  7, Fitness_tra: 4
Rule 61: 0500001c161b0c00, Class:  7, CF:0.470481, Len:  8, Fitness_tra: 4
Rule 62: 800e0e0044070063, Class:  5, CF:0.402679, Len:  8, Fitness_tra: 4
Rule 63: 1000000040a300db, Class:  7, CF:0.675185, Len:  6, Fitness_tra: 3
Rule 64: 10400000020300db, Class:  7, CF:0.880623, Len:  6, Fitness_tra: 3
Rule 65: 3709000000030003, Class:  1, CF:0.1505, Len:  5, Fitness_tra: 3
Rule 66: 3000500d00f3000f, Class:  2, CF:0.757565, Len:  6, Fitness_tra: 3
Rule 67: 020ef0000000002f, Class:  4, CF:0.575251, Len:  5, Fitness_tra: 3
Rule 68: 0200f00000f30800, Class:  8, CF:  1, Len:  5, Fitness_tra: 3
Rule 69: 0700000010aa0a00, Class:  1, CF:0.560519, Len:  5, Fitness_tra: 3
Rule 70: 0500c21204db0300, Class:  5, CF:0.444087, Len:  9, Fitness_tra: 3
Rule 71: 0009a0000063000c, Class:  8, CF:  1, Len:  5, Fitness_tra: 3
Rule 72: 000c50020000002f, Class:  1, CF:0.690506, Len:  5, Fitness_tra: 3
Rule 73: f0000002001c0ba0, Class:  1, CF:0.605143, Len:  6, Fitness_tra: 3
Rule 74: 0000f000004b00aa, Class:  5, CF:0.597163, Len:  5, Fitness_tra: 3
Rule 75: 1279000080008022, Class:  7, CF:0.652741, Len:  8, Fitness_tra: 3
Rule 76: 1102000000240000, Class:  1, CF:0.0608615, Len:  5, Fitness_tra: 2
Rule 77: 3009000200e050c3, Class:  3, CF:0.299484, Len:  7, Fitness_tra: 2
Rule 78: 0000001214dbb3a0, Class:  5, CF:0.481402, Len:  9, Fitness_tra: 2
Rule 79: 300c000d00030003, Class:  1, CF:0.834, Len:  5, Fitness_tra: 2
Rule 80: 1701001201e10f01, Class:  8, CF:0.972245, Len: 10, Fitness_tra: 2
Rule 81: f65123122b346112, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 82: 431f6e3257411565, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 83: 05000f0050000000, Class:  0, CF:0.995693, Len:  3, Fitness_tra: 1
Rule 84: 0e00000000000000, Class:  4, CF:  0, Len:  0, Fitness_tra: 0
Rule 85: 0060990020207000, Class:  7, CF:0.184134, Len:  6, Fitness_tra: 0
Rule 86: 500020400004d00c, Class:  8, CF:0.752438, Len:  6, Fitness_tra: 0
Rule 87: 79531631695dd827, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 88: 000000000000d000, Class:  4, CF:  0, Len:  0, Fitness_tra: 0
Rule 89: 1e5f11d51832d727, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 90: ff00000000000000, Class:  9, CF:  1, Len:  2, Fitness_tra: 1
Rule 91: 00000600500d0b00, Class:  4, CF:  1, Len:  4, Fitness_tra: 0
Rule 92: 020a1310121c0011, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 93: 0509000a10ad0300, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 94: c000f000000c0e00, Class:  0, CF:  1, Len:  4, Fitness_tra: 12
Rule 95: 0000000050007c06, Class:  4, CF:0.126169, Len:  4, Fitness_tra: 1
Rule 96: 38090d0010a30603, Class:  2, CF:0.751898, Len:  0, Fitness_tra: 0
Rule 97: 0500110021e0dd00, Class:  0, CF:0.999903, Len:  0, Fitness_tra: 0
Rule 98: 8000200000000908, Class:  8, CF:0.827993, Len:  4, Fitness_tra: 0
Rule 99: 00000e00000708a3, Class:  7, CF:  1, Len:  5, Fitness_tra: 0
Rule100: 0040f00090270800, Class:  0, CF:0.174607, Len:  6, Fitness_tra: 0
------Current------
Miss_rate(tra)	:10.6522
------Result------
Miss_rate(tra)	:10.6522
Miss_rate(tst)	:13.1818
ARL				:5.46667

------Generation 3000------
Rule  1: 5500000006000007, Class:  6, CF:0.983775, Len:  4, Fitness_tra: 68
Rule  2: 0000060050000000, Class:  0, CF:0.970549, Len:  2, Fitness_tra: 64
Rule  3: 020e00008000000c, Class:  7, CF:0.706539, Len:  4, Fitness_tra: 52
Rule  4: 0500600000e80006, Class:  4, CF:0.721176, Len:  5, Fitness_tra: 46
Rule  5: 30095502000300af, Class:  3, CF:0.922094, Len:  8, Fitness_tra: 30
Rule  6: 1100009000040110, Class:  1, CF:0.690645, Len:  6, Fitness_tra: 23
Rule  7: 5000000009000000, Class:  9, CF:0.905573, Len:  2, Fitness_tra: 20
Rule  8: f8090002000000a0, Class:  3, CF:0.6231, Len:  5, Fitness_tra: 20
Rule  9: 020000c0000c00e5, Class:  5, CF:0.847026, Len:  5, Fitness_tra: 20
Rule 10: 38090d0010a30603, Class:  2, CF:0.751898, Len:  9, Fitness_tra: 19
Rule 11: 0000000000880e0e, Class:  8, CF:0.870966, Len:  4, Fitness_tra: 19
Rule 12: 000e7e3240000060, Class:  5, CF:0.821737, Len:  7, Fitness_tra: 12
Rule 13: 0700000009000b00, Class:  1, CF:0.912261, Len:  3, Fitness_tra: 14
Rule 14: 004004000030d100, Class:  2, CF:0.358147, Len:  5, Fitness_tra: 12
Rule 15: 30a0000000032650, Class:  2, CF:0.701446, Len:  6, Fitness_tra: 12
Rule 16: c000f000000c0e00, Class:  0, CF:  1, Len:  4, Fitness_tra: 12
Rule 17: 004002009027d6a0, Class:  9, CF:0.734184, Len:  8, Fitness_tra: 11
Rule 18: f00000000004b055, Class:  5, CF:0.966055, Len:  5, Fitness_tra: 11
Rule 19: 0500000050d00c00, Class:  4, CF:0.768719, Len:  4, Fitness_tra: 11
Rule 20: 0200200007f00be0, Class:  2, CF:0.820591, Len:  6, Fitness_tra: 10
Rule 21: 02002d0007f30603, Class:  2, CF:0.84965, Len:  8, Fitness_tra: 10
Rule 22: 0700000009000000, Class:  1, CF:0.773078, Len:  2, Fitness_tra: 10
Rule 23: 10090002042310ab, Class:  3, CF:0.604686, Len:  9, Fitness_tra: 10
Rule 24: 02000000000c000c, Class:  7, CF:0.783036, Len:  3, Fitness_tra: 9
Rule 25: 00006060000003e0, Class:  4, CF:0.872521, Len:  4, Fitness_tra: 9
Rule 26: 0000500000a4be05, Class:  5, CF:  1, Len:  6, Fitness_tra: 9
Rule 27: 0d09f00800e00000, Class:  9, CF:0.900644, Len:  5, Fitness_tra: 9
Rule 28: 8000200000000008, Class:  8, CF:0.906167, Len:  3, Fitness_tra: 8
Rule 29: 4009000000030800, Class:  8, CF:0.593219, Len:  4, Fitness_tra: 8
Rule 30: 2000200006000008, Class:  8, CF:0.65982, Len:  4, Fitness_tra: 8
Rule 31: 5000009800000000, Class:  9, CF:0.58365, Len:  3, Fitness_tra: 7
Rule 32: 020e0000000c00e5, Class:  8, CF:0.757533, Len:  5, Fitness_tra: 7
Rule 33: 0500f00006eb000f, Class:  6, CF:0.920766, Len:  6, Fitness_tra: 7
Rule 34: 0009f00003e3000f, Class:  6, CF:0.927207, Len:  6, Fitness_tra: 7
Rule 35: 30090e02000000c3, Class:  7, CF:0.209576, Len:  6, Fitness_tra: 6
Rule 36: 1000003000b8000e, Class:  5, CF:  1, Len:  5, Fitness_tra: 7
Rule 37: 1009000203e30f0f, Class:  3, CF:0.877673, Len:  8, Fitness_tra: 7
Rule 38: 050000005000dc06, Class:  4, CF:0.88988, Len:  5, Fitness_tra: 5
Rule 39: d000000009000000, Class:  9, CF:0.775281, Len:  2, Fitness_tra: 5
Rule 40: 8000000010da03a0, Class:  3, CF:0.783789, Len:  6, Fitness_tra: 6
Rule 41: 300955020030d10f, Class:  2, CF:0.992148, Len:  9, Fitness_tra: 6
Rule 42: 00000000000c00a5, Class:  8, CF:0.535805, Len:  3, Fitness_tra: 6
Rule 43: 0500600050e1040b, Class:  6, CF:0.999959, Len:  7, Fitness_tra: 6
Rule 44: f000600000000000, Class:  4, CF:0.473579, Len:  2, Fitness_tra: 6
Rule 45: 4005000000030800, Class:  8, CF:0.541222, Len:  4, Fitness_tra: 5
Rule 46: b00000c00703b3a0, Class:  3, CF:0.929916, Len:  7, Fitness_tra: 5
Rule 47: e00902e0002706a0, Class:  9, CF:0.978819, Len:  8, Fitness_tra: 5
Rule 48: 0500e0000904d006, Class:  9, CF:0.929986, Len:  6, Fitness_tra: 5
Rule 49: 02000000000d00a3, Class:  9, CF:0.754394, Len:  4, Fitness_tra: 5
Rule 50: e0000000000308d0, Class:  8, CF:0.875137, Len:  4, Fitness_tra: 5
Rule 51: 3809004080a30603, Class:  1, CF:0.425191, Len:  9, Fitness_tra: 5
Rule 52: 1070529804a11650, Class:  2, CF:0.991083, Len: 12, Fitness_tra: 4
Rule 53: 0009f00f00000020, Class:  0, CF:0.794354, Len:  4, Fitness_tra: 4
Rule 54: 0d09000000d00c00, Class:  8, CF:0.360853, Len:  4, Fitness_tra: 5
Rule 55: 500000e0000300a0, Class:  9, CF:0.743515, Len:  4, Fitness_tra: 4
Rule 56: 700e053280000100, Class:  5, CF:0.328741, Len:  7, Fitness_tra: 4
Rule 57: 0000f00000e30800, Class:  0, CF:0.461629, Len:  4, Fitness_tra: 4
Rule 58: 3000200084000008, Class:  8, CF:0.227457, Len:  5, Fitness_tra: 3
Rule 59: 0500000000dd0b00, Class:  4, CF:0.498607, Len:  4, Fitness_tra: 4
Rule 60: 7000010010aa0303, Class:  2, CF:0.857073, Len:  7, Fitness_tra: 4
Rule 61: 0500001c161b0c00, Class:  7, CF:0.470481, Len:  8, Fitness_tra: 4
Rule 62: 800e0e0044070063, Class:  5, CF:0.402679, Len:  8, Fitness_tra: 4
Rule 63: 0500110021e0dd00, Class:  0, CF:0.999903, Len:  8, Fitness_tra: 4
Rule 64: 1000000040a300db, Class:  7, CF:0.675185, Len:  6, Fitness_tra: 3
Rule 65: 3709000000030003, Class:  1, CF:0.1505, Len:  5, Fitness_tra: 3
Rule 66: 3000500d00f3000f, Class:  2, CF:0.757565, Len:  6, Fitness_tra: 3
Rule 67: 020ef0000000002f, Class:  4, CF:0.575251, Len:  5, Fitness_tra: 3
Rule 68: 0200f00000f30800, Class:  8, CF:  1, Len:  5, Fitness_tra: 3
Rule 69: 0700000010aa0a00, Class:  1, CF:0.560519, Len:  5, Fitness_tra: 3
Rule 70: 0500c21204db0300, Class:  5, CF:0.444087, Len:  9, Fitness_tra: 0
Rule 71: 0009a0000063000c, Class:  8, CF:  1, Len:  5, Fitness_tra: 3
Rule 72: 000c50020000002f, Class:  1, CF:0.690506, Len:  5, Fitness_tra: 3
Rule 73: f0000002001c0ba0, Class:  1, CF:0.605143, Len:  6, Fitness_tra: 3
Rule 74: 0000f000004b00aa, Class:  5, CF:0.597163, Len:  5, Fitness_tra: 3
Rule 75: 1279000080008022, Class:  7, CF:0.652741, Len:  8, Fitness_tra: 3
Rule 76: 10400000020300db, Class:  7, CF:0.880623, Len:  6, Fitness_tra: 3
Rule 77: 1102000000240000, Class:  1, CF:0.0608615, Len:  5, Fitness_tra: 3
Rule 78: 0000001214dbb3a0, Class:  5, CF:0.481402, Len:  9, Fitness_tra: 2
Rule 79: 300c000d00030003, Class:  1, CF:0.834, Len:  5, Fitness_tra: 2
Rule 80: 1701001201e10f01, Class:  8, CF:0.972245, Len: 10, Fitness_tra: 2
Rule 81: 932f1532121215f3, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 82: ff00000000000000, Class:  9, CF:  1, Len:  2, Fitness_tra: 1
Rule 83: 169aa31111328b2b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 84: 0590060000000000, Class:  8, CF:  1, Len:  3, Fitness_tra: 1
Rule 85: fe11732313651111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 86: af11891214371128, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 87: 00a0000000d00cd0, Class:  4, CF:0.978243, Len:  4, Fitness_tra: 1
Rule 88: 0f00e00000000000, Class:  9, CF:  1, Len:  2, Fitness_tra: 0
Rule 89: 0000900d00a40b00, Class:  2, CF:0.700284, Len:  5, Fitness_tra: 1
Rule 90: 3fd1211454a2d171, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 91: 0500c21284db0600, Class:  5, CF:0.844996, Len: 10, Fitness_tra: 5
Rule 92: 0700c0101caa0a01, Class:  1, CF:0.940296, Len:  9, Fitness_tra: 0
Rule 93: 320e0302000c00c5, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 94: 80002d8000030608, Class:  8, CF:  1, Len:  7, Fitness_tra: 0
Rule 95: 0000f0000004b005, Class:  0, CF:0.145859, Len:  4, Fitness_tra: 1
Rule 96: 0000f00070da03a0, Class:  6, CF:0.532409, Len:  6, Fitness_tra: 0
Rule 97: 01000002000000cc, Class:  8, CF:0.797484, Len:  4, Fitness_tra: 2
Rule 98: 600c0000060008d0, Class:  5, CF:0.681635, Len:  5, Fitness_tra: 1
Rule 99: 8200e000000c0007, Class:  9, CF:0.760017, Len:  5, Fitness_tra: 1
Rule100: 11002090470e0b80, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
------Current------
Miss_rate(tra)	:10.5435
------Result------
Miss_rate(tra)	:10.5435
Miss_rate(tst)	:13.6364
ARL				:5.49462

------Generation 4000------
Rule  1: 5500000006000007, Class:  6, CF:0.983775, Len:  4, Fitness_tra: 68
Rule  2: 0000060050000000, Class:  0, CF:0.970549, Len:  2, Fitness_tra: 64
Rule  3: 020e00008000000c, Class:  7, CF:0.706539, Len:  4, Fitness_tra: 52
Rule  4: 0500600000e80006, Class:  4, CF:0.721176, Len:  5, Fitness_tra: 46
Rule  5: 30095502000300af, Class:  3, CF:0.922094, Len:  8, Fitness_tra: 30
Rule  6: 1100009000040110, Class:  1, CF:0.690645, Len:  6, Fitness_tra: 23
Rule  7: 5000000009000000, Class:  9, CF:0.905573, Len:  2, Fitness_tra: 20
Rule  8: f8090002000000a0, Class:  3, CF:0.6231, Len:  5, Fitness_tra: 20
Rule  9: 020000c0000c00e5, Class:  5, CF:0.847026, Len:  5, Fitness_tra: 20
Rule 10: 38090d0010a30603, Class:  2, CF:0.751898, Len:  9, Fitness_tra: 19
Rule 11: 0000000000880e0e, Class:  8, CF:0.870966, Len:  4, Fitness_tra: 19
Rule 12: 000e7e3240000060, Class:  5, CF:0.821737, Len:  7, Fitness_tra: 12
Rule 13: 0700000009000b00, Class:  1, CF:0.912261, Len:  3, Fitness_tra: 14
Rule 14: 004004000030d100, Class:  2, CF:0.358147, Len:  5, Fitness_tra: 12
Rule 15: 30a0000000032650, Class:  2, CF:0.701446, Len:  6, Fitness_tra: 12
Rule 16: c000f000000c0e00, Class:  0, CF:  1, Len:  4, Fitness_tra: 12
Rule 17: 004002009027d6a0, Class:  9, CF:0.734184, Len:  8, Fitness_tra: 11
Rule 18: f00000000004b055, Class:  5, CF:0.966055, Len:  5, Fitness_tra: 11
Rule 19: 0500000050d00c00, Class:  4, CF:0.768719, Len:  4, Fitness_tra: 11
Rule 20: 0200200007f00be0, Class:  2, CF:0.820591, Len:  6, Fitness_tra: 10
Rule 21: 02002d0007f30603, Class:  2, CF:0.84965, Len:  8, Fitness_tra: 10
Rule 22: 0700000009000000, Class:  1, CF:0.773078, Len:  2, Fitness_tra: 10
Rule 23: 10090002042310ab, Class:  3, CF:0.604686, Len:  9, Fitness_tra: 10
Rule 24: 02000000000c000c, Class:  7, CF:0.783036, Len:  3, Fitness_tra: 9
Rule 25: 00006060000003e0, Class:  4, CF:0.872521, Len:  4, Fitness_tra: 9
Rule 26: 0000500000a4be05, Class:  5, CF:  1, Len:  6, Fitness_tra: 9
Rule 27: 0d09f00800e00000, Class:  9, CF:0.900644, Len:  5, Fitness_tra: 9
Rule 28: 8000200000000008, Class:  8, CF:0.906167, Len:  3, Fitness_tra: 8
Rule 29: 4009000000030800, Class:  8, CF:0.593219, Len:  4, Fitness_tra: 8
Rule 30: 2000200006000008, Class:  8, CF:0.65982, Len:  4, Fitness_tra: 8
Rule 31: 5000009800000000, Class:  9, CF:0.58365, Len:  3, Fitness_tra: 7
Rule 32: 020e0000000c00e5, Class:  8, CF:0.757533, Len:  5, Fitness_tra: 7
Rule 33: 0500f00006eb000f, Class:  6, CF:0.920766, Len:  6, Fitness_tra: 7
Rule 34: 0009f00003e3000f, Class:  6, CF:0.927207, Len:  6, Fitness_tra: 7
Rule 35: 30090e02000000c3, Class:  7, CF:0.209576, Len:  6, Fitness_tra: 6
Rule 36: 1000003000b8000e, Class:  5, CF:  1, Len:  5, Fitness_tra: 7
Rule 37: 1009000203e30f0f, Class:  3, CF:0.877673, Len:  8, Fitness_tra: 7
Rule 38: 050000005000dc06, Class:  4, CF:0.88988, Len:  5, Fitness_tra: 5
Rule 39: d000000009000000, Class:  9, CF:0.775281, Len:  2, Fitness_tra: 5
Rule 40: 8000000010da03a0, Class:  3, CF:0.783789, Len:  6, Fitness_tra: 6
Rule 41: 300955020030d10f, Class:  2, CF:0.992148, Len:  9, Fitness_tra: 6
Rule 42: 00000000000c00a5, Class:  8, CF:0.535805, Len:  3, Fitness_tra: 6
Rule 43: 0500600050e1040b, Class:  6, CF:0.999959, Len:  7, Fitness_tra: 6
Rule 44: f000600000000000, Class:  4, CF:0.473579, Len:  2, Fitness_tra: 6
Rule 45: 4005000000030800, Class:  8, CF:0.541222, Len:  4, Fitness_tra: 5
Rule 46: b00000c00703b3a0, Class:  3, CF:0.929916, Len:  7, Fitness_tra: 5
Rule 47: e00902e0002706a0, Class:  9, CF:0.978819, Len:  8, Fitness_tra: 5
Rule 48: 0500e0000904d006, Class:  9, CF:0.929986, Len:  6, Fitness_tra: 5
Rule 49: 02000000000d00a3, Class:  9, CF:0.754394, Len:  4, Fitness_tra: 5
Rule 50: e0000000000308d0, Class:  8, CF:0.875137, Len:  4, Fitness_tra: 5
Rule 51: 3809004080a30603, Class:  1, CF:0.425191, Len:  9, Fitness_tra: 5
Rule 52: 1070529804a11650, Class:  2, CF:0.991083, Len: 12, Fitness_tra: 4
Rule 53: 0009f00f00000020, Class:  0, CF:0.794354, Len:  4, Fitness_tra: 4
Rule 54: 0d09000000d00c00, Class:  8, CF:0.360853, Len:  4, Fitness_tra: 5
Rule 55: 500000e0000300a0, Class:  9, CF:0.743515, Len:  4, Fitness_tra: 4
Rule 56: 700e053280000100, Class:  5, CF:0.328741, Len:  7, Fitness_tra: 4
Rule 57: 0000f00000e30800, Class:  0, CF:0.461629, Len:  4, Fitness_tra: 4
Rule 58: 3000200084000008, Class:  8, CF:0.227457, Len:  5, Fitness_tra: 3
Rule 59: 0500000000dd0b00, Class:  4, CF:0.498607, Len:  4, Fitness_tra: 4
Rule 60: 7000010010aa0303, Class:  2, CF:0.857073, Len:  7, Fitness_tra: 4
Rule 61: 0500001c161b0c00, Class:  7, CF:0.470481, Len:  8, Fitness_tra: 4
Rule 62: 800e0e0044070063, Class:  5, CF:0.402679, Len:  8, Fitness_tra: 4
Rule 63: 0500110021e0dd00, Class:  0, CF:0.999903, Len:  8, Fitness_tra: 4
Rule 64: 1000000040a300db, Class:  7, CF:0.675185, Len:  6, Fitness_tra: 3
Rule 65: 3709000000030003, Class:  1, CF:0.1505, Len:  5, Fitness_tra: 3
Rule 66: 3000500d00f3000f, Class:  2, CF:0.757565, Len:  6, Fitness_tra: 3
Rule 67: 020ef0000000002f, Class:  4, CF:0.575251, Len:  5, Fitness_tra: 3
Rule 68: 0200f00000f30800, Class:  8, CF:  1, Len:  5, Fitness_tra: 3
Rule 69: 0700000010aa0a00, Class:  1, CF:0.560519, Len:  5, Fitness_tra: 3
Rule 70: 0500c21204db0300, Class:  5, CF:0.444087, Len:  9, Fitness_tra: 0
Rule 71: 0009a0000063000c, Class:  8, CF:  1, Len:  5, Fitness_tra: 3
Rule 72: 000c50020000002f, Class:  1, CF:0.690506, Len:  5, Fitness_tra: 3
Rule 73: f0000002001c0ba0, Class:  1, CF:0.605143, Len:  6, Fitness_tra: 3
Rule 74: 0000f000004b00aa, Class:  5, CF:0.597163, Len:  5, Fitness_tra: 3
Rule 75: 1279000080008022, Class:  7, CF:0.652741, Len:  8, Fitness_tra: 3
Rule 76: 10400000020300db, Class:  7, CF:0.880623, Len:  6, Fitness_tra: 3
Rule 77: 1102000000240000, Class:  1, CF:0.0608615, Len:  5, Fitness_tra: 3
Rule 78: 0000001214dbb3a0, Class:  5, CF:0.481402, Len:  9, Fitness_tra: 2
Rule 79: 300c000d00030003, Class:  1, CF:0.834, Len:  5, Fitness_tra: 2
Rule 80: 1701001201e10f01, Class:  8, CF:0.972245, Len: 10, Fitness_tra: 2
Rule 81: 932f1532121215f3, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 82: ff00000000000000, Class:  9, CF:  1, Len:  2, Fitness_tra: 1
Rule 83: 169aa31111328b2b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 84: 0590060000000000, Class:  8, CF:  1, Len:  3, Fitness_tra: 1
Rule 85: fe11732313651111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 86: af11891214371128, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 87: 00a0000000d00cd0, Class:  4, CF:0.978243, Len:  4, Fitness_tra: 1
Rule 88: 0f00e00000000000, Class:  9, CF:  1, Len:  2, Fitness_tra: 0
Rule 89: 0000900d00a40b00, Class:  2, CF:0.700284, Len:  5, Fitness_tra: 1
Rule 90: 3fd1211454a2d171, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 91: 0500c21284db0600, Class:  5, CF:0.844996, Len: 10, Fitness_tra: 5
Rule 92: 0700c0101caa0a01, Class:  1, CF:0.940296, Len:  9, Fitness_tra: 0
Rule 93: 320e0302000c00c5, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 94: 80002d8000030608, Class:  8, CF:  1, Len:  7, Fitness_tra: 0
Rule 95: 0000f0000004b005, Class:  0, CF:0.145859, Len:  4, Fitness_tra: 1
Rule 96: 0000f00070da03a0, Class:  6, CF:0.532409, Len:  6, Fitness_tra: 0
Rule 97: 01000002000000cc, Class:  8, CF:0.797484, Len:  4, Fitness_tra: 2
Rule 98: 600c0000060008d0, Class:  5, CF:0.681635, Len:  5, Fitness_tra: 1
Rule 99: 8200e000000c0007, Class:  9, CF:0.760017, Len:  5, Fitness_tra: 1
Rule100: 11002090470e0b80, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
------Current------
Miss_rate(tra)	:10.5435
------Result------
Miss_rate(tra)	:10.5435
Miss_rate(tst)	:13.6364
ARL				:5.49462

------Generation 5000------
