------Generation 0------
Rule  1: 669f20b000e00b20, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 76: 0009706d20000063, Class:  5, CF:0.520321, Len:  7, Fitness_tra: 2
Rule 77: c518000022900045, Class:  0, CF:0.919525, Len:  9, Fitness_tra: 2
Rule 78: 0d00b00000a01c20, Class:  8, CF:0.957996, Len:  6, Fitness_tra: 2
Rule 79: 0500000010a01018, Class:  8, CF:0.862041, Len:  6, Fitness_tra: 2
Rule 80: 5000004000040c08, Class:  8, CF:0.989083, Len:  5, Fitness_tra: 2
Rule 81: 11111114a2661311, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 82: 131311111d323127, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 83: 00fe0000d00d0000, Class:  7, CF:0.220675, Len:  4, Fitness_tra: 0
Rule 84: 161f311911111477, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 85: 131f1113111291a7, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 86: 0500200000000000, Class:  7, CF:  0, Len:  0, Fitness_tra: 0
Rule 87: 0500060050000000, Class:  0, CF:0.950632, Len:  0, Fitness_tra: 0
Rule 88: 1631332355185171, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 89: 0900000000300000, Class:  5, CF:  0, Len:  0, Fitness_tra: 0
Rule 90: 71165a511c171214, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 91: 000e004000040800, Class:  8, CF:0.173236, Len:  4, Fitness_tra: 0
Rule 92: 0030a00000010650, Class:  4, CF:0.958735, Len:  0, Fitness_tra: 0
Rule 93: c609a0000c070003, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 94: 092000c00c801118, Class:  0, CF:0.797199, Len:  9, Fitness_tra: 0
Rule 95: 0500d00067000000, Class:  5, CF:  0, Len:  0, Fitness_tra: 0
Rule 96: 100000005c010815, Class:  0, CF:  1, Len:  7, Fitness_tra: 0
Rule 97: 69000c000d000000, Class:  4, CF:0.986158, Len:  4, Fitness_tra: 8
Rule 98: 052950010d900043, Class:  3, CF:  0, Len:  0, Fitness_tra: 0
Rule 99: 090050105008100c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule100: 051010000c000c20, Class:  4, CF:0.987704, Len:  6, Fitness_tra: 22
------Current------
Miss_rate(tra)	:10.5435
------Result------
Miss_rate(tra)	:10.5435
Miss_rate(tst)	:10.4545
ARL				:5.73256

------Generation 3000------
Rule  1: 0000500000001650, Class:  2, CF:0.48287, Len:  4, Fitness_tra: 49
Rule  2: 0530000000000e50, Class:  5, CF:0.999671, Len:  4, Fitness_tra: 45
Rule  3: 0500d00c07004000, Class:  3, CF:0.165056, Len:  5, Fitness_tra: 33
Rule  4: 090090000000100c, Class:  7, CF:0.90198, Len:  4, Fitness_tra: 27
Rule  5: 00000f0050000000, Class:  0, CF:0.994387, Len:  2, Fitness_tra: 29
Rule  6: 6108000020040021, Class:  1, CF:0.94129, Len:  7, Fitness_tra: 26
Rule  7: 00007060000004a0, Class:  6, CF:0.818091, Len:  4, Fitness_tra: 25
Rule  8: 090050500c0b0000, Class:  3, CF:0.164548, Len:  5, Fitness_tra: 25
Rule  9: 6900d0000006000c, Class:  7, CF:0.981973, Len:  5, Fitness_tra: 24
Rule 10: 001070600a010010, Class:  6, CF:0.986149, Len:  6, Fitness_tra: 24
Rule 11: 61c000005d000000, Class:  1, CF:0.923729, Len:  5, Fitness_tra: 19
Rule 12: 00000a0050000000, Class:  0, CF:0.987837, Len:  2, Fitness_tra: 19
Rule 13: 021010110a211010, Class:  6, CF:0.835172, Len: 10, Fitness_tra: 18
Rule 14: 0000a0005c0400c0, Class:  4, CF:0.993605, Len:  5, Fitness_tra: 17
Rule 15: 02000000000c000c, Class:  7, CF:0.798894, Len:  3, Fitness_tra: 15
Rule 16: 0500000050000018, Class:  0, CF:0.914913, Len:  4, Fitness_tra: 15
Rule 17: 051010000c000c20, Class:  4, CF:0.987704, Len:  6, Fitness_tra: 14
Rule 18: 0030a00000010650, Class:  4, CF:0.958735, Len:  5, Fitness_tra: 13
Rule 19: 05000000600000ae, Class:  8, CF:  1, Len:  4, Fitness_tra: 12
Rule 20: 0d00000000000c18, Class:  8, CF:0.87242, Len:  4, Fitness_tra: 12
Rule 21: 1019100010101020, Class:  2, CF:0.154341, Len:  8, Fitness_tra: 11
Rule 22: 0508001212080003, Class:  9, CF:0.797359, Len:  8, Fitness_tra: 11
Rule 23: 0004011010000070, Class:  8, CF:0.293395, Len:  5, Fitness_tra: 10
Rule 24: d90000800d000000, Class:  9, CF:0.722991, Len:  4, Fitness_tra: 9
Rule 25: 09c2d0005d000000, Class:  9, CF:0.832666, Len:  6, Fitness_tra: 9
Rule 26: 500e004000040850, Class:  8, CF:0.985347, Len:  6, Fitness_tra: 9
Rule 27: 050010002a010015, Class:  0, CF:0.337915, Len:  7, Fitness_tra: 9
Rule 28: e92910000c1b4101, Class:  5, CF:0.733273, Len: 11, Fitness_tra: 9
Rule 29: 000d000000101600, Class:  1, CF:0.152287, Len:  4, Fitness_tra: 5
Rule 30: 69000c000d000000, Class:  4, CF:0.986158, Len:  4, Fitness_tra: 8
Rule 31: 0500060050000000, Class:  0, CF:0.950632, Len:  3, Fitness_tra: 8
Rule 32: 090000600d000000, Class:  5, CF:0.205685, Len:  3, Fitness_tra: 8
Rule 33: d90000802d900000, Class:  9, CF:0.920493, Len:  6, Fitness_tra: 7
Rule 34: 0540101060310010, Class:  6, CF:0.968034, Len:  8, Fitness_tra: 7
Rule 35: 0300000020400003, Class:  1, CF:0.938138, Len:  4, Fitness_tra: 7
Rule 36: b92950000d000000, Class:  5, CF:0.483539, Len:  6, Fitness_tra: 7
Rule 37: 6108000040000021, Class:  1, CF:0.764845, Len:  6, Fitness_tra: 7
Rule 38: 9d0000000d400000, Class:  9, CF:0.751028, Len:  4, Fitness_tra: 7
Rule 39: 092010010c0b4100, Class:  5, CF:0.368369, Len:  8, Fitness_tra: 7
Rule 40: 0900d05080000000, Class:  7, CF:0.223528, Len:  4, Fitness_tra: 7
Rule 41: 050006005000000e, Class:  0, CF:0.999084, Len:  4, Fitness_tra: 7
Rule 42: d508000022010013, Class:  9, CF:0.676123, Len:  8, Fitness_tra: 6
Rule 43: 091050010c030100, Class:  3, CF:0.362358, Len:  7, Fitness_tra: 6
Rule 44: d009100002011113, Class:  9, CF:0.74483, Len:  9, Fitness_tra: 6
Rule 45: 0500a0004c070003, Class:  4, CF:0.610144, Len:  6, Fitness_tra: 6
Rule 46: 050006004c000000, Class:  8, CF:0.855802, Len:  4, Fitness_tra: 6
Rule 47: 0009b00000001800, Class:  8, CF:0.659277, Len:  4, Fitness_tra: 6
Rule 48: 1010500d5c00011b, Class:  3, CF:0.794086, Len:  9, Fitness_tra: 5
Rule 49: 0e1418100a230010, Class:  6, CF:0.960856, Len: 10, Fitness_tra: 6
Rule 50: 0000b00400010005, Class:  8, CF:0.70992, Len:  4, Fitness_tra: 6
Rule 51: 001910001c100020, Class:  2, CF:0.471736, Len:  7, Fitness_tra: 6
Rule 52: bd20000000a00020, Class:  2, CF:0.266023, Len:  5, Fitness_tra: 6
Rule 53: 1010000d5c00001b, Class:  3, CF:0.598439, Len:  7, Fitness_tra: 5
Rule 54: d900008e0d000000, Class:  9, CF:0.934828, Len:  5, Fitness_tra: 6
Rule 55: 090d000100100043, Class:  4, CF:0.501079, Len:  6, Fitness_tra: 5
Rule 56: 050000000b00ec20, Class:  4, CF:0.911632, Len:  5, Fitness_tra: 5
Rule 57: 600910e00dc01113, Class:  7, CF:0.695039, Len: 10, Fitness_tra: 5
Rule 58: a40000400c000043, Class:  3, CF:0.383731, Len:  6, Fitness_tra: 6
Rule 59: 0500501050080003, Class:  9, CF:0.933157, Len:  6, Fitness_tra: 5
Rule 60: 050000600b000c20, Class:  4, CF:0.893014, Len:  5, Fitness_tra: 5
Rule 61: 9d0000000d050000, Class:  9, CF:  1, Len:  4, Fitness_tra: 5
Rule 62: 0009000000090c00, Class:  4, CF:0.889457, Len:  3, Fitness_tra: 5
Rule 63: 0e00b0010a01000c, Class:  6, CF:0.835355, Len:  6, Fitness_tra: 5
Rule 64: 0d00000000a00c20, Class:  8, CF:0.389847, Len:  4, Fitness_tra: 4
Rule 65: 000000121e080003, Class:  9, CF:0.880375, Len:  6, Fitness_tra: 5
Rule 66: 050006004c005000, Class:  8, CF:0.969934, Len:  5, Fitness_tra: 4
Rule 67: 0008001042000017, Class:  8, CF:0.536603, Len:  6, Fitness_tra: 4
Rule 68: 000070892c010000, Class:  9, CF:0.713049, Len:  6, Fitness_tra: 3
Rule 69: 0518001122900043, Class:  4, CF:0.961818, Len: 10, Fitness_tra: 3
Rule 70: 050010006a010015, Class:  8, CF:0.963306, Len:  7, Fitness_tra: 3
Rule 71: 920000000000009c, Class:  8, CF:0.738897, Len:  4, Fitness_tra: 3
Rule 72: 009000000e000000, Class:  9, CF:0.769452, Len:  2, Fitness_tra: 3
Rule 73: b90000800d000000, Class:  4, CF:0.433952, Len:  4, Fitness_tra: 3
Rule 74: 021050510a010000, Class:  7, CF:0.548883, Len:  7, Fitness_tra: 3
Rule 75: 9500a0004c070003, Class:  5, CF:0.624903, Len:  7, Fitness_tra: 3
Rule 76: 090090000a01100c, Class:  7, CF:0.917616, Len:  6, Fitness_tra: 2
Rule 77: 4019101002000043, Class:  4, CF:0.645137, Len:  8, Fitness_tra: 2
Rule 78: 0009706d20000063, Class:  5, CF:0.520321, Len:  7, Fitness_tra: 2
Rule 79: 0500000010a01018, Class:  8, CF:0.862041, Len:  6, Fitness_tra: 2
Rule 80: 5000004000040c08, Class:  8, CF:0.989083, Len:  5, Fitness_tra: 2
Rule 81: 0900200000000000, Class:  7, CF:  0, Len:  0, Fitness_tra: 0
Rule 82: 1641411111a53837, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 83: 000e000008000900, Class:  0, CF:0.891304, Len:  3, Fitness_tra: 0
Rule 84: 1f13133661181417, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 85: 13231311114754f1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 86: 0550000050000000, Class:  3, CF:  0, Len:  0, Fitness_tra: 0
Rule 87: 412153217124d212, Class:  8, CF:  1, Len: 16, Fitness_tra: 0
Rule 88: b00f000000905700, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 89: 161315bc5711117c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 90: 161131231d325424, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 91: 050000e00b00002c, Class:  7, CF:0.981402, Len:  5, Fitness_tra: 2
Rule 92: 0300a60000000000, Class:  0, CF:  1, Len:  3, Fitness_tra: 1
Rule 93: 19101c0000101020, Class:  5, CF:0.215267, Len:  8, Fitness_tra: 1
Rule 94: 9d19000010400020, Class:  8, CF:0.368865, Len:  7, Fitness_tra: 0
Rule 95: 1010d0008c00000b, Class:  3, CF:0.628029, Len:  6, Fitness_tra: 4
Rule 96: 6000160600000013, Class:  0, CF:  1, Len:  6, Fitness_tra: 0
Rule 97: 0510000050010000, Class:  4, CF:  0, Len:  0, Fitness_tra: 0
Rule 98: 9500a0804b070003, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 99: 6d0800004d000001, Class:  1, CF:0.241566, Len:  6, Fitness_tra: 2
Rule100: b00d000000101600, Class:  1, CF:0.27941, Len:  5, Fitness_tra: 4
------Current------
Miss_rate(tra)	:9.67391
------Result------
Miss_rate(tra)	:9.67391
Miss_rate(tst)	:10.4545
ARL				:5.71111

------Generation 4000------
Rule  1: 0000500000001650, Class:  2, CF:0.48287, Len:  4, Fitness_tra: 49
Rule  2: 0530000000000e50, Class:  5, CF:0.999671, Len:  4, Fitness_tra: 45
Rule  3: 0500d00c07004000, Class:  3, CF:0.165056, Len:  5, Fitness_tra: 33
Rule  4: 090090000000100c, Class:  7, CF:0.90198, Len:  4, Fitness_tra: 27
Rule  5: 00000f0050000000, Class:  0, CF:0.994387, Len:  2, Fitness_tra: 29
Rule  6: 6108000020040021, Class:  1, CF:0.94129, Len:  7, Fitness_tra: 26
Rule  7: 00007060000004a0, Class:  6, CF:0.818091, Len:  4, Fitness_tra: 25
Rule  8: 090050500c0b0000, Class:  3, CF:0.164548, Len:  5, Fitness_tra: 25
Rule  9: 6900d0000006000c, Class:  7, CF:0.981973, Len:  5, Fitness_tra: 24
Rule 10: 001070600a010010, Class:  6, CF:0.986149, Len:  6, Fitness_tra: 24
Rule 11: 61c000005d000000, Class:  1, CF:0.923729, Len:  5, Fitness_tra: 19
Rule 12: 00000a0050000000, Class:  0, CF:0.987837, Len:  2, Fitness_tra: 19
Rule 13: 021010110a211010, Class:  6, CF:0.835172, Len: 10, Fitness_tra: 18
Rule 14: 0000a0005c0400c0, Class:  4, CF:0.993605, Len:  5, Fitness_tra: 17
Rule 15: 02000000000c000c, Class:  7, CF:0.798894, Len:  3, Fitness_tra: 15
Rule 16: 0500000050000018, Class:  0, CF:0.914913, Len:  4, Fitness_tra: 15
Rule 17: 051010000c000c20, Class:  4, CF:0.987704, Len:  6, Fitness_tra: 14
Rule 18: 0030a00000010650, Class:  4, CF:0.958735, Len:  5, Fitness_tra: 13
Rule 19: 05000000600000ae, Class:  8, CF:  1, Len:  4, Fitness_tra: 12
Rule 20: 0d00000000000c18, Class:  8, CF:0.87242, Len:  4, Fitness_tra: 12
Rule 21: 1019100010101020, Class:  2, CF:0.154341, Len:  8, Fitness_tra: 11
Rule 22: 0508001212080003, Class:  9, CF:0.797359, Len:  8, Fitness_tra: 11
Rule 23: 0004011010000070, Class:  8, CF:0.293395, Len:  5, Fitness_tra: 10
Rule 24: d90000800d000000, Class:  9, CF:0.722991, Len:  4, Fitness_tra: 9
Rule 25: 09c2d0005d000000, Class:  9, CF:0.832666, Len:  6, Fitness_tra: 9
Rule 26: 500e004000040850, Class:  8, CF:0.985347, Len:  6, Fitness_tra: 9
Rule 27: 050010002a010015, Class:  0, CF:0.337915, Len:  7, Fitness_tra: 9
Rule 28: e92910000c1b4101, Class:  5, CF:0.733273, Len: 11, Fitness_tra: 9
Rule 29: 000d000000101600, Class:  1, CF:0.152287, Len:  4, Fitness_tra: 5
Rule 30: 69000c000d000000, Class:  4, CF:0.986158, Len:  4, Fitness_tra: 8
Rule 31: 0500060050000000, Class:  0, CF:0.950632, Len:  3, Fitness_tra: 8
Rule 32: 090000600d000000, Class:  5, CF:0.205685, Len:  3, Fitness_tra: 8
Rule 33: d90000802d900000, Class:  9, CF:0.920493, Len:  6, Fitness_tra: 7
Rule 34: 0540101060310010, Class:  6, CF:0.968034, Len:  8, Fitness_tra: 7
Rule 35: 0300000020400003, Class:  1, CF:0.938138, Len:  4, Fitness_tra: 7
Rule 36: b92950000d000000, Class:  5, CF:0.483539, Len:  6, Fitness_tra: 7
Rule 37: 6108000040000021, Class:  1, CF:0.764845, Len:  6, Fitness_tra: 7
Rule 38: 9d0000000d400000, Class:  9, CF:0.751028, Len:  4, Fitness_tra: 7
Rule 39: 092010010c0b4100, Class:  5, CF:0.368369, Len:  8, Fitness_tra: 7
Rule 40: 0900d05080000000, Class:  7, CF:0.223528, Len:  4, Fitness_tra: 7
Rule 41: 050006005000000e, Class:  0, CF:0.999084, Len:  4, Fitness_tra: 7
Rule 42: d508000022010013, Class:  9, CF:0.676123, Len:  8, Fitness_tra: 6
Rule 43: 091050010c030100, Class:  3, CF:0.362358, Len:  7, Fitness_tra: 6
Rule 44: d009100002011113, Class:  9, CF:0.74483, Len:  9, Fitness_tra: 6
Rule 45: 0500a0004c070003, Class:  4, CF:0.610144, Len:  6, Fitness_tra: 6
Rule 46: 050006004c000000, Class:  8, CF:0.855802, Len:  4, Fitness_tra: 6
Rule 47: 0009b00000001800, Class:  8, CF:0.659277, Len:  4, Fitness_tra: 6
Rule 48: 1010500d5c00011b, Class:  3, CF:0.794086, Len:  9, Fitness_tra: 5
Rule 49: 0e1418100a230010, Class:  6, CF:0.960856, Len: 10, Fitness_tra: 6
Rule 50: 0000b00400010005, Class:  8, CF:0.70992, Len:  4, Fitness_tra: 6
Rule 51: 001910001c100020, Class:  2, CF:0.471736, Len:  7, Fitness_tra: 6
Rule 52: bd20000000a00020, Class:  2, CF:0.266023, Len:  5, Fitness_tra: 6
Rule 53: 1010000d5c00001b, Class:  3, CF:0.598439, Len:  7, Fitness_tra: 5
Rule 54: d900008e0d000000, Class:  9, CF:0.934828, Len:  5, Fitness_tra: 6
Rule 55: 090d000100100043, Class:  4, CF:0.501079, Len:  6, Fitness_tra: 5
Rule 56: 050000000b00ec20, Class:  4, CF:0.911632, Len:  5, Fitness_tra: 5
Rule 57: 600910e00dc01113, Class:  7, CF:0.695039, Len: 10, Fitness_tra: 5
Rule 58: a40000400c000043, Class:  3, CF:0.383731, Len:  6, Fitness_tra: 6
Rule 59: 0500501050080003, Class:  9, CF:0.933157, Len:  6, Fitness_tra: 5
Rule 60: 050000600b000c20, Class:  4, CF:0.893014, Len:  5, Fitness_tra: 5
Rule 61: 9d0000000d050000, Class:  9, CF:  1, Len:  4, Fitness_tra: 5
Rule 62: 0009000000090c00, Class:  4, CF:0.889457, Len:  3, Fitness_tra: 5
Rule 63: 0e00b0010a01000c, Class:  6, CF:0.835355, Len:  6, Fitness_tra: 5
Rule 64: 0d00000000a00c20, Class:  8, CF:0.389847, Len:  4, Fitness_tra: 4
Rule 65: 000000121e080003, Class:  9, CF:0.880375, Len:  6, Fitness_tra: 5
Rule 66: 050006004c005000, Class:  8, CF:0.969934, Len:  5, Fitness_tra: 4
Rule 67: 0008001042000017, Class:  8, CF:0.536603, Len:  6, Fitness_tra: 4
Rule 68: 000070892c010000, Class:  9, CF:0.713049, Len:  6, Fitness_tra: 3
Rule 69: 0518001122900043, Class:  4, CF:0.961818, Len: 10, Fitness_tra: 3
Rule 70: 050010006a010015, Class:  8, CF:0.963306, Len:  7, Fitness_tra: 3
Rule 71: 920000000000009c, Class:  8, CF:0.738897, Len:  4, Fitness_tra: 3
Rule 72: 009000000e000000, Class:  9, CF:0.769452, Len:  2, Fitness_tra: 3
Rule 73: b90000800d000000, Class:  4, CF:0.433952, Len:  4, Fitness_tra: 3
Rule 74: 021050510a010000, Class:  7, CF:0.548883, Len:  7, Fitness_tra: 3
Rule 75: 9500a0004c070003, Class:  5, CF:0.624903, Len:  7, Fitness_tra: 3
Rule 76: 090090000a01100c, Class:  7, CF:0.917616, Len:  6, Fitness_tra: 2
Rule 77: 4019101002000043, Class:  4, CF:0.645137, Len:  8, Fitness_tra: 2
Rule 78: 0009706d20000063, Class:  5, CF:0.520321, Len:  7, Fitness_tra: 2
Rule 79: 0500000010a01018, Class:  8, CF:0.862041, Len:  6, Fitness_tra: 2
Rule 80: 5000004000040c08, Class:  8, CF:0.989083, Len:  5, Fitness_tra: 2
Rule 81: 0900200000000000, Class:  7, CF:  0, Len:  0, Fitness_tra: 0
Rule 82: 1641411111a53837, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 83: 000e000008000900, Class:  0, CF:0.891304, Len:  3, Fitness_tra: 0
Rule 84: 1f13133661181417, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 85: 13231311114754f1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 86: 0550000050000000, Class:  3, CF:  0, Len:  0, Fitness_tra: 0
Rule 87: 412153217124d212, Class:  8, CF:  1, Len: 16, Fitness_tra: 0
Rule 88: b00f000000905700, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 89: 161315bc5711117c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 90: 161131231d325424, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 91: 050000e00b00002c, Class:  7, CF:0.981402, Len:  5, Fitness_tra: 2
Rule 92: 0300a60000000000, Class:  0, CF:  1, Len:  3, Fitness_tra: 1
Rule 93: 19101c0000101020, Class:  5, CF:0.215267, Len:  8, Fitness_tra: 1
Rule 94: 9d19000010400020, Class:  8, CF:0.368865, Len:  7, Fitness_tra: 0
Rule 95: 1010d0008c00000b, Class:  3, CF:0.628029, Len:  6, Fitness_tra: 4
Rule 96: 6000160600000013, Class:  0, CF:  1, Len:  6, Fitness_tra: 0
Rule 97: 0510000050010000, Class:  4, CF:  0, Len:  0, Fitness_tra: 0
Rule 98: 9500a0804b070003, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 99: 6d0800004d000001, Class:  1, CF:0.241566, Len:  6, Fitness_tra: 2
Rule100: b00d000000101600, Class:  1, CF:0.27941, Len:  5, Fitness_tra: 4
------Current------
Miss_rate(tra)	:9.67391
------Result------
Miss_rate(tra)	:9.67391
Miss_rate(tst)	:10.4545
ARL				:5.71111

------Generation 5000------
Rule  1: 0000500000001650, Class:  2, CF:0.48287, Len:  4, Fitness_tra: 49
Rule  2: 0530000000000e50, Class:  5, CF:0.999671, Len:  4, Fitness_tra: 45
Rule  3: 0500d00c07004000, Class:  3, CF:0.165056, Len:  5, Fitness_tra: 33
Rule  4: 090090000000100c, Class:  7, CF:0.90198, Len:  4, Fitness_tra: 27
Rule  5: 00000f0050000000, Class:  0, CF:0.994387, Len:  2, Fitness_tra: 29
Rule  6: 6108000020040021, Class:  1, CF:0.94129, Len:  7, Fitness_tra: 26
Rule  7: 00007060000004a0, Class:  6, CF:0.818091, Len:  4, Fitness_tra: 25
Rule  8: 090050500c0b0000, Class:  3, CF:0.164548, Len:  5, Fitness_tra: 25
Rule  9: 6900d0000006000c, Class:  7, CF:0.981973, Len:  5, Fitness_tra: 24
Rule 10: 001070600a010010, Class:  6, CF:0.986149, Len:  6, Fitness_tra: 24
Rule 11: 61c000005d000000, Class:  1, CF:0.923729, Len:  5, Fitness_tra: 19
Rule 12: 00000a0050000000, Class:  0, CF:0.987837, Len:  2, Fitness_tra: 19
Rule 13: 021010110a211010, Class:  6, CF:0.835172, Len: 10, Fitness_tra: 18
Rule 14: 0000a0005c0400c0, Class:  4, CF:0.993605, Len:  5, Fitness_tra: 17
Rule 15: 02000000000c000c, Class:  7, CF:0.798894, Len:  3, Fitness_tra: 15
Rule 16: 0500000050000018, Class:  0, CF:0.914913, Len:  4, Fitness_tra: 15
Rule 17: 051010000c000c20, Class:  4, CF:0.987704, Len:  6, Fitness_tra: 14
Rule 18: 0030a00000010650, Class:  4, CF:0.958735, Len:  5, Fitness_tra: 13
Rule 19: 05000000600000ae, Class:  8, CF:  1, Len:  4, Fitness_tra: 12
Rule 20: 0d00000000000c18, Class:  8, CF:0.87242, Len:  4, Fitness_tra: 12
Rule 21: 1019100010101020, Class:  2, CF:0.154341, Len:  8, Fitness_tra: 11
Rule 22: 0508001212080003, Class:  9, CF:0.797359, Len:  8, Fitness_tra: 11
Rule 23: 0004011010000070, Class:  8, CF:0.293395, Len:  5, Fitness_tra: 10
Rule 24: d90000800d000000, Class:  9, CF:0.722991, Len:  4, Fitness_tra: 9
Rule 25: 09c2d0005d000000, Class:  9, CF:0.832666, Len:  6, Fitness_tra: 9
Rule 26: 500e004000040850, Class:  8, CF:0.985347, Len:  6, Fitness_tra: 9
Rule 27: 050010002a010015, Class:  0, CF:0.337915, Len:  7, Fitness_tra: 9
Rule 28: e92910000c1b4101, Class:  5, CF:0.733273, Len: 11, Fitness_tra: 9
Rule 29: 000d000000101600, Class:  1, CF:0.152287, Len:  4, Fitness_tra: 5
Rule 30: 69000c000d000000, Class:  4, CF:0.986158, Len:  4, Fitness_tra: 8
Rule 31: 0500060050000000, Class:  0, CF:0.950632, Len:  3, Fitness_tra: 8
Rule 32: 090000600d000000, Class:  5, CF:0.205685, Len:  3, Fitness_tra: 8
Rule 33: d90000802d900000, Class:  9, CF:0.920493, Len:  6, Fitness_tra: 7
Rule 34: 0540101060310010, Class:  6, CF:0.968034, Len:  8, Fitness_tra: 7
Rule 35: 0300000020400003, Class:  1, CF:0.938138, Len:  4, Fitness_tra: 7
Rule 36: b92950000d000000, Class:  5, CF:0.483539, Len:  6, Fitness_tra: 7
Rule 37: 6108000040000021, Class:  1, CF:0.764845, Len:  6, Fitness_tra: 7
Rule 38: 9d0000000d400000, Class:  9, CF:0.751028, Len:  4, Fitness_tra: 7
Rule 39: 092010010c0b4100, Class:  5, CF:0.368369, Len:  8, Fitness_tra: 7
Rule 40: 0900d05080000000, Class:  7, CF:0.223528, Len:  4, Fitness_tra: 7
Rule 41: 050006005000000e, Class:  0, CF:0.999084, Len:  4, Fitness_tra: 7
Rule 42: d508000022010013, Class:  9, CF:0.676123, Len:  8, Fitness_tra: 6
Rule 43: 091050010c030100, Class:  3, CF:0.362358, Len:  7, Fitness_tra: 6
Rule 44: d009100002011113, Class:  9, CF:0.74483, Len:  9, Fitness_tra: 6
Rule 45: 0500a0004c070003, Class:  4, CF:0.610144, Len:  6, Fitness_tra: 6
Rule 46: 050006004c000000, Class:  8, CF:0.855802, Len:  4, Fitness_tra: 6
Rule 47: 0009b00000001800, Class:  8, CF:0.659277, Len:  4, Fitness_tra: 6
Rule 48: 1010500d5c00011b, Class:  3, CF:0.794086, Len:  9, Fitness_tra: 5
Rule 49: 0e1418100a230010, Class:  6, CF:0.960856, Len: 10, Fitness_tra: 6
Rule 50: 0000b00400010005, Class:  8, CF:0.70992, Len:  4, Fitness_tra: 6
Rule 51: 001910001c100020, Class:  2, CF:0.471736, Len:  7, Fitness_tra: 6
Rule 52: bd20000000a00020, Class:  2, CF:0.266023, Len:  5, Fitness_tra: 6
Rule 53: 1010000d5c00001b, Class:  3, CF:0.598439, Len:  7, Fitness_tra: 5
Rule 54: d900008e0d000000, Class:  9, CF:0.934828, Len:  5, Fitness_tra: 6
Rule 55: 090d000100100043, Class:  4, CF:0.501079, Len:  6, Fitness_tra: 5
Rule 56: 050000000b00ec20, Class:  4, CF:0.911632, Len:  5, Fitness_tra: 5
Rule 57: 600910e00dc01113, Class:  7, CF:0.695039, Len: 10, Fitness_tra: 5
Rule 58: a40000400c000043, Class:  3, CF:0.383731, Len:  6, Fitness_tra: 6
Rule 59: 0500501050080003, Class:  9, CF:0.933157, Len:  6, Fitness_tra: 5
Rule 60: 050000600b000c20, Class:  4, CF:0.893014, Len:  5, Fitness_tra: 5
Rule 61: 9d0000000d050000, Class:  9, CF:  1, Len:  4, Fitness_tra: 5
Rule 62: 0009000000090c00, Class:  4, CF:0.889457, Len:  3, Fitness_tra: 5
Rule 63: 0e00b0010a01000c, Class:  6, CF:0.835355, Len:  6, Fitness_tra: 5
Rule 64: 0d00000000a00c20, Class:  8, CF:0.389847, Len:  4, Fitness_tra: 4
Rule 65: 000000121e080003, Class:  9, CF:0.880375, Len:  6, Fitness_tra: 5
Rule 66: 050006004c005000, Class:  8, CF:0.969934, Len:  5, Fitness_tra: 4
Rule 67: 0008001042000017, Class:  8, CF:0.536603, Len:  6, Fitness_tra: 4
