------Generation 0------
Rule  1: 212a13195d31522b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 30: 02000000000c000c, Class:  7, CF:0.853745, Len:  3, Fitness_tra: 7
Rule 31: 0300200002100110, Class:  1, CF:0.92242, Len:  6, Fitness_tra: 6
Rule 32: d00dd00028000000, Class:  9, CF:0.955607, Len:  5, Fitness_tra: 6
Rule 33: 1005800060400303, Class:  2, CF:0.930166, Len:  7, Fitness_tra: 6
Rule 34: 00007001001b0009, Class:  8, CF:0.983728, Len:  5, Fitness_tra: 6
Rule 35: 1e000000130100db, Class:  7, CF:0.945076, Len:  7, Fitness_tra: 6
Rule 36: 000d90e00c000103, Class:  1, CF:0.678713, Len:  6, Fitness_tra: 5
Rule 37: d00d000008500003, Class:  9, CF:0.574831, Len:  5, Fitness_tra: 5
Rule 38: 0035e00060000000, Class:  8, CF:0.627124, Len:  4, Fitness_tra: 5
Rule 39: 000000000000dd70, Class:  0, CF:0.754898, Len:  3, Fitness_tra: 5
Rule 40: 00800f0000e00900, Class:  8, CF:  1, Len:  4, Fitness_tra: 5
Rule 41: 090000a0000b040c, Class:  6, CF:0.926243, Len:  5, Fitness_tra: 5
Rule 42: 090090500c070000, Class:  3, CF:0.338719, Len:  5, Fitness_tra: 5
Rule 43: 2010100024000083, Class:  4, CF:0.851698, Len:  7, Fitness_tra: 5
Rule 44: 2520d00008004000, Class:  9, CF:0.41255, Len:  6, Fitness_tra: 5
Rule 45: 000d700000f00a03, Class:  1, CF:0.989549, Len:  5, Fitness_tra: 5
Rule 46: 0000000701e70089, Class:  0, CF:  1, Len:  6, Fitness_tra: 5
Rule 47: 0900000e000d0000, Class:  9, CF:0.72578, Len:  3, Fitness_tra: 5
Rule 48: 000056000b000000, Class:  8, CF:0.553239, Len:  3, Fitness_tra: 5
Rule 49: 0000d0800000f103, Class:  1, CF:0.952863, Len:  5, Fitness_tra: 4
Rule 50: 0e00000000050003, Class:  4, CF:0.65496, Len:  3, Fitness_tra: 4
Rule 51: 0000000bb0fb0003, Class:  2, CF:0.669604, Len:  5, Fitness_tra: 4
Rule 52: 10000f0020000000, Class:  0, CF:0.869893, Len:  3, Fitness_tra: 4
Rule 53: 600000000d007000, Class:  1, CF:0.083888, Len:  3, Fitness_tra: 4
Rule 54: 0500d0000dc00003, Class:  7, CF:0.195558, Len:  5, Fitness_tra: 4
Rule 55: 000000b00d000050, Class:  9, CF:0.773339, Len:  3, Fitness_tra: 3
Rule 56: 1000000021000c09, Class:  8, CF:0.600816, Len:  5, Fitness_tra: 3
Rule 57: 0e00705113070000, Class:  8, CF:0.89357, Len:  7, Fitness_tra: 3
Rule 58: 0e0000e000050003, Class:  4, CF:0.792065, Len:  4, Fitness_tra: 2
Rule 59: 1000300021300009, Class:  8, CF:0.871302, Len:  6, Fitness_tra: 3
Rule 60: 0000d000000bf010, Class:  1, CF:0.972673, Len:  4, Fitness_tra: 3
Rule 61: 053d00ac00004003, Class:  4, CF:0.973458, Len:  7, Fitness_tra: 3
Rule 62: d200000002005003, Class:  9, CF:0.171289, Len:  5, Fitness_tra: 3
Rule 63: 208010c023000063, Class:  5, CF:0.190875, Len:  8, Fitness_tra: 3
Rule 64: 0039de80000100ba, Class:  3, CF:0.998885, Len:  8, Fitness_tra: 3
Rule 65: 050d7001000b0407, Class:  6, CF:0.976791, Len:  7, Fitness_tra: 3
Rule 66: 600700600000e000, Class:  8, CF:0.996079, Len:  4, Fitness_tra: 3
Rule 67: 1000100060400010, Class:  8, CF:0.620502, Len:  5, Fitness_tra: 3
Rule 68: 00000000003b2199, Class:  8, CF:0.961275, Len:  6, Fitness_tra: 3
Rule 69: 0b000000000b2000, Class:  8, CF:0.903659, Len:  3, Fitness_tra: 3
Rule 70: 0035e00091000020, Class:  7, CF:0.71541, Len:  6, Fitness_tra: 3
Rule 71: 090e00006007e050, Class:  4, CF:0.640813, Len:  6, Fitness_tra: 2
Rule 72: 19000000003c0000, Class:  5, CF:0.194589, Len:  4, Fitness_tra: 2
Rule 73: 000a000000000000, Class:  0, CF:  1, Len:  1, Fitness_tra: 2
Rule 74: 0030de80000100ba, Class:  3, CF:0.993007, Len:  7, Fitness_tra: 2
Rule 75: 050000002001dc03, Class:  4, CF:0.352043, Len:  6, Fitness_tra: 2
Rule 76: 050000002100dc0e, Class:  8, CF:0.803876, Len:  6, Fitness_tra: 2
Rule 77: 020000000008000c, Class:  0, CF:0.607752, Len:  3, Fitness_tra: 2
Rule 78: d00d000028000000, Class:  9, CF:0.452187, Len:  4, Fitness_tra: 2
Rule 79: 0e200030000b4a00, Class:  5, CF:0.51291, Len:  6, Fitness_tra: 2
Rule 80: 000000b00000f000, Class:  1, CF:0.576218, Len:  2, Fitness_tra: 1
Rule 81: a931161161611117, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 82: 00000000d0000000, Class:  3, CF:  0, Len:  0, Fitness_tra: 0
Rule 83: f311154c1b121541, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 84: 4113911135a21217, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 85: 1155121111191611, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 86: 7126313515121111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 87: 2323111721415131, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 88: d90e00000000e550, Class:  0, CF:0.618812, Len:  6, Fitness_tra: 0
Rule 89: 0000000000002000, Class:  4, CF:  0, Len:  0, Fitness_tra: 0
Rule 90: 000a000000000000, Class:  0, CF:  1, Len:  0, Fitness_tra: 0
Rule 91: 00000030300bf000, Class:  1, CF:  1, Len:  4, Fitness_tra: 1
Rule 92: d0ea00a008500000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 93: 10303e000001000a, Class:  1, CF:0.0871783, Len:  6, Fitness_tra: 2
Rule 94: 000000000c000109, Class:  5, CF:0.730379, Len:  3, Fitness_tra: 0
Rule 95: 003d100c0d000703, Class:  4, CF:0.999215, Len:  7, Fitness_tra: 6
Rule 96: 6020700108000607, Class:  5, CF:0.78842, Len:  7, Fitness_tra: 0
Rule 97: 00000f0123010000, Class:  0, CF:0.628002, Len:  5, Fitness_tra: 0
Rule 98: 3020200000a02a00, Class:  2, CF:0.612086, Len:  6, Fitness_tra: 0
Rule 99: 0000000e00db3000, Class:  9, CF:0.462999, Len:  4, Fitness_tra: 0
Rule100: 0500d00c08004900, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
------Current------
Miss_rate(tra)	:9.02174
------Result------
Miss_rate(tra)	:9.02174
Miss_rate(tst)	:9.54545
ARL				:4.95506

------Generation 3000------
Rule  1: 2e20700113010007, Class:  6, CF:0.991153, Len:  9, Fitness_tra: 47
Rule  2: 00000f0020000000, Class:  0, CF:0.847986, Len:  2, Fitness_tra: 44
Rule  3: 602d000008000000, Class:  1, CF:0.592509, Len:  4, Fitness_tra: 40
Rule  4: 0080d00c24000000, Class:  3, CF:0.775185, Len:  5, Fitness_tra: 35
Rule  5: 09000001000d0003, Class:  4, CF:0.918676, Len:  4, Fitness_tra: 34
Rule  6: 6e20000006000107, Class:  7, CF:0.96638, Len:  6, Fitness_tra: 34
Rule  7: 00000000003d0050, Class:  5, CF:0.999874, Len:  3, Fitness_tra: 32
Rule  8: 000010009d0b0010, Class:  9, CF:0.885814, Len:  5, Fitness_tra: 31
Rule  9: 100580006060c303, Class:  2, CF:0.996694, Len:  8, Fitness_tra: 29
Rule 10: 000d100c200c0003, Class:  4, CF:0.981837, Len:  6, Fitness_tra: 21
Rule 11: d200000000300000, Class:  8, CF:0.680253, Len:  3, Fitness_tra: 23
Rule 12: 000000b00d000003, Class:  9, CF:0.544786, Len:  3, Fitness_tra: 21
Rule 13: 1030300021000009, Class:  0, CF:0.776201, Len:  6, Fitness_tra: 20
Rule 14: 00000030002b4c00, Class:  6, CF:0.901661, Len:  5, Fitness_tra: 19
Rule 15: 090e90500c0b0000, Class:  3, CF:0.451016, Len:  6, Fitness_tra: 18
Rule 16: 09ee000008000000, Class:  5, CF:0.533649, Len:  4, Fitness_tra: 17
Rule 17: 000e0000003b2a00, Class:  2, CF:0.881217, Len:  5, Fitness_tra: 16
Rule 18: 09000000002b4400, Class:  6, CF:0.373728, Len:  5, Fitness_tra: 14
Rule 19: 0000d000000b000c, Class:  7, CF:0.93273, Len:  3, Fitness_tra: 14
Rule 20: 5e200030000b4a00, Class:  5, CF:0.862538, Len:  7, Fitness_tra: 13
Rule 21: 0500d00c04004000, Class:  3, CF:0.346272, Len:  5, Fitness_tra: 13
Rule 22: 000000000031da06, Class:  2, CF:0.841411, Len:  5, Fitness_tra: 13
Rule 23: 0e009000dc0b0000, Class:  3, CF:0.561286, Len:  5, Fitness_tra: 12
Rule 24: 0000200000a02a00, Class:  2, CF:0.603519, Len:  4, Fitness_tra: 13
Rule 25: 090e0000000b040c, Class:  7, CF:0.746217, Len:  5, Fitness_tra: 11
Rule 26: 003d100c24000003, Class:  4, CF:0.983485, Len:  7, Fitness_tra: 8
Rule 27: 1000000000370009, Class:  5, CF:0.271188, Len:  4, Fitness_tra: 9
Rule 28: 09000000003d0050, Class:  5, CF:0.999986, Len:  4, Fitness_tra: 9
Rule 29: 0000000000c50009, Class:  8, CF:0.842122, Len:  3, Fitness_tra: 8
Rule 30: 02000000000c000c, Class:  7, CF:0.853745, Len:  3, Fitness_tra: 7
Rule 31: 0300200002100110, Class:  1, CF:0.92242, Len:  6, Fitness_tra: 6
Rule 32: d00dd00028000000, Class:  9, CF:0.955607, Len:  5, Fitness_tra: 6
Rule 33: 1005800060400303, Class:  2, CF:0.930166, Len:  7, Fitness_tra: 6
Rule 34: 00007001001b0009, Class:  8, CF:0.983728, Len:  5, Fitness_tra: 6
Rule 35: 1e000000130100db, Class:  7, CF:0.945076, Len:  7, Fitness_tra: 6
Rule 36: 000d90e00c000103, Class:  1, CF:0.678713, Len:  6, Fitness_tra: 5
Rule 37: d00d000008500003, Class:  9, CF:0.574831, Len:  5, Fitness_tra: 5
Rule 38: 0035e00060000000, Class:  8, CF:0.627124, Len:  4, Fitness_tra: 5
Rule 39: 000000000000dd70, Class:  0, CF:0.754898, Len:  3, Fitness_tra: 5
Rule 40: 00800f0000e00900, Class:  8, CF:  1, Len:  4, Fitness_tra: 5
Rule 41: 090000a0000b040c, Class:  6, CF:0.926243, Len:  5, Fitness_tra: 5
Rule 42: 090090500c070000, Class:  3, CF:0.338719, Len:  5, Fitness_tra: 5
Rule 43: 2010100024000083, Class:  4, CF:0.851698, Len:  7, Fitness_tra: 5
Rule 44: 2520d00008004000, Class:  9, CF:0.41255, Len:  6, Fitness_tra: 5
Rule 45: 000d700000f00a03, Class:  1, CF:0.989549, Len:  5, Fitness_tra: 5
Rule 46: 0000000701e70089, Class:  0, CF:  1, Len:  6, Fitness_tra: 5
Rule 47: 0900000e000d0000, Class:  9, CF:0.72578, Len:  3, Fitness_tra: 5
Rule 48: 000056000b000000, Class:  8, CF:0.553239, Len:  3, Fitness_tra: 5
Rule 49: 0000d0800000f103, Class:  1, CF:0.952863, Len:  5, Fitness_tra: 4
Rule 50: 0e00000000050003, Class:  4, CF:0.65496, Len:  3, Fitness_tra: 4
Rule 51: 0000000bb0fb0003, Class:  2, CF:0.669604, Len:  5, Fitness_tra: 4
Rule 52: 10000f0020000000, Class:  0, CF:0.869893, Len:  3, Fitness_tra: 4
Rule 53: 600000000d007000, Class:  1, CF:0.083888, Len:  3, Fitness_tra: 4
Rule 54: 0500d0000dc00003, Class:  7, CF:0.195558, Len:  5, Fitness_tra: 4
Rule 55: 000000b00d000050, Class:  9, CF:0.773339, Len:  3, Fitness_tra: 3
Rule 56: 1000000021000c09, Class:  8, CF:0.600816, Len:  5, Fitness_tra: 3
Rule 57: 0e00705113070000, Class:  8, CF:0.89357, Len:  7, Fitness_tra: 3
Rule 58: 0e0000e000050003, Class:  4, CF:0.792065, Len:  4, Fitness_tra: 2
Rule 59: 1000300021300009, Class:  8, CF:0.871302, Len:  6, Fitness_tra: 3
Rule 60: 0000d000000bf010, Class:  1, CF:0.972673, Len:  4, Fitness_tra: 3
Rule 61: 053d00ac00004003, Class:  4, CF:0.973458, Len:  7, Fitness_tra: 3
Rule 62: d200000002005003, Class:  9, CF:0.171289, Len:  5, Fitness_tra: 3
Rule 63: 208010c023000063, Class:  5, CF:0.190875, Len:  8, Fitness_tra: 3
Rule 64: 0039de80000100ba, Class:  3, CF:0.998885, Len:  8, Fitness_tra: 3
Rule 65: 050d7001000b0407, Class:  6, CF:0.976791, Len:  7, Fitness_tra: 3
Rule 66: 600700600000e000, Class:  8, CF:0.996079, Len:  4, Fitness_tra: 3
Rule 67: 1000100060400010, Class:  8, CF:0.620502, Len:  5, Fitness_tra: 3
Rule 68: 00000000003b2199, Class:  8, CF:0.961275, Len:  6, Fitness_tra: 3
Rule 69: 0b000000000b2000, Class:  8, CF:0.903659, Len:  3, Fitness_tra: 3
Rule 70: 0035e00091000020, Class:  7, CF:0.71541, Len:  6, Fitness_tra: 3
Rule 71: 090e00006007e050, Class:  4, CF:0.640813, Len:  6, Fitness_tra: 2
Rule 72: 19000000003c0000, Class:  5, CF:0.194589, Len:  4, Fitness_tra: 2
Rule 73: 000a000000000000, Class:  0, CF:  1, Len:  1, Fitness_tra: 2
Rule 74: 0030de80000100ba, Class:  3, CF:0.993007, Len:  7, Fitness_tra: 2
Rule 75: 050000002001dc03, Class:  4, CF:0.352043, Len:  6, Fitness_tra: 2
Rule 76: 050000002100dc0e, Class:  8, CF:0.803876, Len:  6, Fitness_tra: 2
Rule 77: 020000000008000c, Class:  0, CF:0.607752, Len:  3, Fitness_tra: 2
Rule 78: d00d000028000000, Class:  9, CF:0.452187, Len:  4, Fitness_tra: 2
Rule 79: 0e200030000b4a00, Class:  5, CF:0.51291, Len:  6, Fitness_tra: 2
Rule 80: 000000b00000f000, Class:  1, CF:0.576218, Len:  2, Fitness_tra: 1
Rule 81: a931161161611117, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 82: 00000000d0000000, Class:  3, CF:  0, Len:  0, Fitness_tra: 0
Rule 83: f311154c1b121541, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 84: 4113911135a21217, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 85: 1155121111191611, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 86: 7126313515121111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 87: 2323111721415131, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 88: d90e00000000e550, Class:  0, CF:0.618812, Len:  6, Fitness_tra: 0
Rule 89: 0000000000002000, Class:  4, CF:  0, Len:  0, Fitness_tra: 0
Rule 90: 000a000000000000, Class:  0, CF:  1, Len:  0, Fitness_tra: 0
Rule 91: 00000030300bf000, Class:  1, CF:  1, Len:  4, Fitness_tra: 1
Rule 92: d0ea00a008500000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 93: 10303e000001000a, Class:  1, CF:0.0871783, Len:  6, Fitness_tra: 2
Rule 94: 000000000c000109, Class:  5, CF:0.730379, Len:  3, Fitness_tra: 0
Rule 95: 003d100c0d000703, Class:  4, CF:0.999215, Len:  7, Fitness_tra: 6
Rule 96: 6020700108000607, Class:  5, CF:0.78842, Len:  7, Fitness_tra: 0
Rule 97: 00000f0123010000, Class:  0, CF:0.628002, Len:  5, Fitness_tra: 0
Rule 98: 3020200000a02a00, Class:  2, CF:0.612086, Len:  6, Fitness_tra: 0
Rule 99: 0000000e00db3000, Class:  9, CF:0.462999, Len:  4, Fitness_tra: 0
Rule100: 0500d00c08004900, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
------Current------
Miss_rate(tra)	:9.02174
------Result------
Miss_rate(tra)	:9.02174
Miss_rate(tst)	:9.54545
ARL				:4.95506

------Generation 4000------
Rule  1: 2e20700113010007, Class:  6, CF:0.991153, Len:  9, Fitness_tra: 47
Rule  2: 00000f0020000000, Class:  0, CF:0.847986, Len:  2, Fitness_tra: 40
Rule  3: 602d000008000000, Class:  1, CF:0.592509, Len:  4, Fitness_tra: 41
Rule  4: 6e20000006000107, Class:  7, CF:0.96638, Len:  6, Fitness_tra: 34
Rule  5: 09000001000d0003, Class:  4, CF:0.918676, Len:  4, Fitness_tra: 34
Rule  6: 00000000003d0050, Class:  5, CF:0.999874, Len:  3, Fitness_tra: 32
Rule  7: 000010009d0b0010, Class:  9, CF:0.885814, Len:  5, Fitness_tra: 31
Rule  8: 100580006060c303, Class:  2, CF:0.996694, Len:  8, Fitness_tra: 29
Rule  9: 0080d00c24000000, Class:  3, CF:0.775185, Len:  5, Fitness_tra: 24
Rule 10: d200000000300000, Class:  8, CF:0.680253, Len:  3, Fitness_tra: 23
Rule 11: 000d100c200c0003, Class:  4, CF:0.981837, Len:  6, Fitness_tra: 21
Rule 12: 000000b00d000003, Class:  9, CF:0.544786, Len:  3, Fitness_tra: 21
Rule 13: 1030300021000009, Class:  0, CF:0.776201, Len:  6, Fitness_tra: 20
Rule 14: 00000030002b4c00, Class:  6, CF:0.901661, Len:  5, Fitness_tra: 19
Rule 15: 090e90500c0b0000, Class:  3, CF:0.451016, Len:  6, Fitness_tra: 18
Rule 16: 09ee000008000000, Class:  5, CF:0.533649, Len:  4, Fitness_tra: 17
Rule 17: 000e0000003b2a00, Class:  2, CF:0.881217, Len:  5, Fitness_tra: 16
Rule 18: 000000000031da06, Class:  2, CF:0.841411, Len:  5, Fitness_tra: 14
Rule 19: 0000d000000b000c, Class:  7, CF:0.93273, Len:  3, Fitness_tra: 14
Rule 20: 09000000002b4400, Class:  6, CF:0.373728, Len:  5, Fitness_tra: 13
Rule 21: 0500d00c04004000, Class:  3, CF:0.346272, Len:  5, Fitness_tra: 13
Rule 22: 5e200030000b4a00, Class:  5, CF:0.862538, Len:  7, Fitness_tra: 13
Rule 23: 0e009000dc0b0000, Class:  3, CF:0.561286, Len:  5, Fitness_tra: 12
Rule 24: 0080d00c24004000, Class:  3, CF:0.830736, Len:  6, Fitness_tra: 11
Rule 25: 090e0000000b040c, Class:  7, CF:0.746217, Len:  5, Fitness_tra: 13
Rule 26: 1000000000370009, Class:  5, CF:0.271188, Len:  4, Fitness_tra: 11
Rule 27: 0000200000a02a00, Class:  2, CF:0.603519, Len:  4, Fitness_tra: 10
Rule 28: 09000000003d0050, Class:  5, CF:0.999986, Len:  4, Fitness_tra: 9
Rule 29: 003d100c24000003, Class:  4, CF:0.983485, Len:  7, Fitness_tra: 8
Rule 30: 0000000000c50009, Class:  8, CF:0.842122, Len:  3, Fitness_tra: 8
Rule 31: 02000000000c000c, Class:  7, CF:0.853745, Len:  3, Fitness_tra: 7
Rule 32: 00007001001b0009, Class:  8, CF:0.983728, Len:  5, Fitness_tra: 6
Rule 33: d00dd00028000000, Class:  9, CF:0.955607, Len:  5, Fitness_tra: 6
Rule 34: 1005800060400303, Class:  2, CF:0.930166, Len:  7, Fitness_tra: 6
Rule 35: 0300200002100110, Class:  1, CF:0.92242, Len:  6, Fitness_tra: 6
Rule 36: 003d100c0d000703, Class:  4, CF:0.999215, Len:  7, Fitness_tra: 6
Rule 37: 1e000000130100db, Class:  7, CF:0.945076, Len:  7, Fitness_tra: 6
Rule 38: 2010100024000083, Class:  4, CF:0.851698, Len:  7, Fitness_tra: 6
Rule 39: 000000000000dd70, Class:  0, CF:0.754898, Len:  3, Fitness_tra: 5
Rule 40: 000d90e00c000103, Class:  1, CF:0.678713, Len:  6, Fitness_tra: 5
Rule 41: 090000a0000b040c, Class:  6, CF:0.926243, Len:  5, Fitness_tra: 5
Rule 42: 090090500c070000, Class:  3, CF:0.338719, Len:  5, Fitness_tra: 5
Rule 43: 0039de80000100ba, Class:  3, CF:0.998885, Len:  8, Fitness_tra: 5
Rule 44: 000d700000f00a03, Class:  1, CF:0.989549, Len:  5, Fitness_tra: 5
Rule 45: 0000000701e70089, Class:  0, CF:  1, Len:  6, Fitness_tra: 5
Rule 46: 0900000e000d0000, Class:  9, CF:0.72578, Len:  3, Fitness_tra: 5
Rule 47: 000056000b000000, Class:  8, CF:0.553239, Len:  3, Fitness_tra: 5
Rule 48: d00d000008500003, Class:  9, CF:0.574831, Len:  5, Fitness_tra: 5
Rule 49: 0035e00060000000, Class:  8, CF:0.627124, Len:  4, Fitness_tra: 5
Rule 50: c000200000aa0a00, Class:  2, CF:0.499868, Len:  5, Fitness_tra: 5
Rule 51: 10000f0020000000, Class:  0, CF:0.869893, Len:  3, Fitness_tra: 4
Rule 52: 00800f0000e00900, Class:  8, CF:  1, Len:  4, Fitness_tra: 5
Rule 53: 2520d00008004000, Class:  9, CF:0.41255, Len:  6, Fitness_tra: 5
Rule 54: 600000000d007000, Class:  1, CF:0.083888, Len:  3, Fitness_tra: 4
Rule 55: 0e00000000050003, Class:  4, CF:0.65496, Len:  3, Fitness_tra: 4
Rule 56: 0000d0800000f103, Class:  1, CF:0.952863, Len:  5, Fitness_tra: 5
Rule 57: 0000000bb0fb0003, Class:  2, CF:0.669604, Len:  5, Fitness_tra: 4
Rule 58: 0500d0000dc00003, Class:  7, CF:0.195558, Len:  5, Fitness_tra: 4
Rule 59: 1000300021300009, Class:  8, CF:0.871302, Len:  6, Fitness_tra: 3
Rule 60: 0000d000000bf010, Class:  1, CF:0.972673, Len:  4, Fitness_tra: 3
Rule 61: 053d00ac00004003, Class:  4, CF:0.973458, Len:  7, Fitness_tra: 3
Rule 62: d200000002005003, Class:  9, CF:0.171289, Len:  5, Fitness_tra: 3
Rule 63: 208010c023000063, Class:  5, CF:0.190875, Len:  8, Fitness_tra: 3
Rule 64: 000000b00d000050, Class:  9, CF:0.773339, Len:  3, Fitness_tra: 3
Rule 65: 050d7001000b0407, Class:  6, CF:0.976791, Len:  7, Fitness_tra: 3
Rule 66: 600700600000e000, Class:  8, CF:0.996079, Len:  4, Fitness_tra: 3
Rule 67: 1000100060400010, Class:  8, CF:0.620502, Len:  5, Fitness_tra: 3
Rule 68: 00000000003b2199, Class:  8, CF:0.961275, Len:  6, Fitness_tra: 3
Rule 69: 0b000000000b2000, Class:  8, CF:0.903659, Len:  3, Fitness_tra: 3
Rule 70: 0035e00091000020, Class:  7, CF:0.71541, Len:  6, Fitness_tra: 3
Rule 71: 0000700000f00a03, Class:  1, CF:0.2365, Len:  4, Fitness_tra: 3
Rule 72: 0e0000000c370000, Class:  1, CF:0.475494, Len:  4, Fitness_tra: 3
Rule 73: 1000000021000c09, Class:  8, CF:0.600816, Len:  5, Fitness_tra: 3
Rule 74: 0e00705113070000, Class:  8, CF:0.89357, Len:  7, Fitness_tra: 3
Rule 75: 0e0000e000050003, Class:  4, CF:0.792065, Len:  4, Fitness_tra: 2
Rule 76: 050000002100dc0e, Class:  8, CF:0.803876, Len:  6, Fitness_tra: 2
Rule 77: 020000000008000c, Class:  0, CF:0.607752, Len:  3, Fitness_tra: 2
Rule 78: d00d000028000000, Class:  9, CF:0.452187, Len:  4, Fitness_tra: 2
Rule 79: 0e200030000b4a00, Class:  5, CF:0.51291, Len:  6, Fitness_tra: 2
Rule 80: 090e00006007e050, Class:  4, CF:0.640813, Len:  6, Fitness_tra: 2
Rule 81: 2f2179181111f264, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 82: 000a000000000000, Class:  0, CF:  1, Len:  1, Fitness_tra: 2
Rule 83: 3143111117151936, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 84: 0000000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 85: 3311135a361d1c14, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 86: 00000000d0000000, Class:  3, CF:  0, Len:  0, Fitness_tra: 0
Rule 87: 111131c111351171, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 88: a31f2e1531311247, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 89: 600f0e060a000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 90: 11111d42376c5111, Class:  8, CF:  1, Len: 16, Fitness_tra: 0
Rule 91: 00000000701b4c00, Class:  7, CF:0.022777, Len:  5, Fitness_tra: -1
Rule 92: 05000f0020004000, Class:  0, CF:0.954568, Len:  4, Fitness_tra: 4
Rule 93: 05500000010b0c09, Class:  8, CF:0.971901, Len:  6, Fitness_tra: 1
Rule 94: c00520000040030c, Class:  8, CF:0.994287, Len:  6, Fitness_tra: 3
Rule 95: 0000002000c50009, Class:  8, CF:0.979144, Len:  4, Fitness_tra: 0
Rule 96: 09000060000b040c, Class:  6, CF:0.797931, Len:  5, Fitness_tra: 0
Rule 97: 0000000701e70089, Class:  0, CF:  1, Len:  0, Fitness_tra: 0
Rule 98: 09ee00000030da00, Class:  2, CF:  1, Len:  6, Fitness_tra: 0
Rule 99: 09000001000d0003, Class:  4, CF:0.918676, Len:  0, Fitness_tra: 0
Rule100: 100030002130000e, Class:  8, CF:0.83901, Len:  6, Fitness_tra: 0
------Current------
Miss_rate(tra)	:8.47826
------Result------
Miss_rate(tra)	:8.47826
Miss_rate(tst)	:8.18182
ARL				:5.08889

------Generation 5000------
Rule  1: 2e20700113010007, Class:  6, CF:0.991153, Len:  9, Fitness_tra: 47
Rule  2: 00000f0020000000, Class:  0, CF:0.847986, Len:  2, Fitness_tra: 40
Rule  3: 602d000008000000, Class:  1, CF:0.592509, Len:  4, Fitness_tra: 41
Rule  4: 6e20000006000107, Class:  7, CF:0.96638, Len:  6, Fitness_tra: 34
Rule  5: 09000001000d0003, Class:  4, CF:0.918676, Len:  4, Fitness_tra: 34
Rule  6: 00000000003d0050, Class:  5, CF:0.999874, Len:  3, Fitness_tra: 32
Rule  7: 000010009d0b0010, Class:  9, CF:0.885814, Len:  5, Fitness_tra: 31
Rule  8: 100580006060c303, Class:  2, CF:0.996694, Len:  8, Fitness_tra: 29
Rule  9: 0080d00c24000000, Class:  3, CF:0.775185, Len:  5, Fitness_tra: 24
Rule 10: d200000000300000, Class:  8, CF:0.680253, Len:  3, Fitness_tra: 23
Rule 11: 000d100c200c0003, Class:  4, CF:0.981837, Len:  6, Fitness_tra: 21
Rule 12: 000000b00d000003, Class:  9, CF:0.544786, Len:  3, Fitness_tra: 21
Rule 13: 1030300021000009, Class:  0, CF:0.776201, Len:  6, Fitness_tra: 20
Rule 14: 00000030002b4c00, Class:  6, CF:0.901661, Len:  5, Fitness_tra: 19
Rule 15: 090e90500c0b0000, Class:  3, CF:0.451016, Len:  6, Fitness_tra: 18
Rule 16: 09ee000008000000, Class:  5, CF:0.533649, Len:  4, Fitness_tra: 17
Rule 17: 000e0000003b2a00, Class:  2, CF:0.881217, Len:  5, Fitness_tra: 16
Rule 18: 000000000031da06, Class:  2, CF:0.841411, Len:  5, Fitness_tra: 14
Rule 19: 0000d000000b000c, Class:  7, CF:0.93273, Len:  3, Fitness_tra: 14
Rule 20: 09000000002b4400, Class:  6, CF:0.373728, Len:  5, Fitness_tra: 13
Rule 21: 0500d00c04004000, Class:  3, CF:0.346272, Len:  5, Fitness_tra: 13
Rule 22: 5e200030000b4a00, Class:  5, CF:0.862538, Len:  7, Fitness_tra: 13
Rule 23: 0e009000dc0b0000, Class:  3, CF:0.561286, Len:  5, Fitness_tra: 12
Rule 24: 0080d00c24004000, Class:  3, CF:0.830736, Len:  6, Fitness_tra: 11
