------Generation 0------
Rule  1: 111f3311316cd412, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 14: a940000020500100, Class:  3, CF:0.353323, Len:  6, Fitness_tra: 20
Rule 15: 55107d120a000100, Class:  6, CF:0.859119, Len:  9, Fitness_tra: 19
Rule 16: 0900000e0d000060, Class:  9, CF:0.688603, Len:  4, Fitness_tra: 18
Rule 17: b500ed0050200000, Class:  3, CF:0.966954, Len:  6, Fitness_tra: 14
Rule 18: 0500560000000000, Class:  8, CF:0.72648, Len:  3, Fitness_tra: 12
Rule 19: d000000e00000160, Class:  9, CF:0.917406, Len:  4, Fitness_tra: 13
Rule 20: 0500021050000009, Class:  0, CF:0.731141, Len:  5, Fitness_tra: 12
Rule 21: 40c00010a0b00620, Class:  2, CF:0.994843, Len:  7, Fitness_tra: 12
Rule 22: 0000e09005000000, Class:  1, CF:0.400884, Len:  3, Fitness_tra: 11
Rule 23: 000004105b500120, Class:  4, CF:0.931247, Len:  7, Fitness_tra: 11
Rule 24: 08c0001210300621, Class:  2, CF:0.438465, Len:  9, Fitness_tra: 11
Rule 25: 0500011f00300055, Class:  5, CF:0.988153, Len:  7, Fitness_tra: 10
Rule 26: 0e001000c5000000, Class:  5, CF:0.240945, Len:  4, Fitness_tra: 10
Rule 27: a000009005e00000, Class:  1, CF:0.876087, Len:  4, Fitness_tra: 10
Rule 28: 0e0810002d090001, Class:  4, CF:0.840014, Len:  7, Fitness_tra: 10
Rule 29: 05f000d00000700e, Class:  5, CF:0.417668, Len:  5, Fitness_tra: 8
Rule 30: 55400d0082800100, Class:  5, CF:0.0428317, Len:  8, Fitness_tra: 9
Rule 31: 08000046f3000100, Class:  2, CF:0.792118, Len:  6, Fitness_tra: 9
Rule 32: 0800000001000c0b, Class:  7, CF:0.774426, Len:  4, Fitness_tra: 9
Rule 33: c5300d6001000000, Class:  4, CF:0.589736, Len:  6, Fitness_tra: 9
Rule 34: 0500600000300000, Class:  8, CF:0.607856, Len:  3, Fitness_tra: 8
Rule 35: 0070041150500121, Class:  4, CF:0.917729, Len:  9, Fitness_tra: 7
Rule 36: 050000100010024e, Class:  8, CF:0.941337, Len:  6, Fitness_tra: 5
Rule 37: 0000000f01210085, Class:  0, CF:0.788078, Len:  6, Fitness_tra: 7
Rule 38: c81004d271100103, Class:  2, CF:0.906806, Len: 11, Fitness_tra: 7
Rule 39: b8050d00d2900030, Class:  3, CF:0.925353, Len:  8, Fitness_tra: 6
Rule 40: 05fe000000007005, Class:  8, CF:0.983273, Len:  5, Fitness_tra: 6
Rule 41: 00c8011000000249, Class:  8, CF:0.85622, Len:  7, Fitness_tra: 6
Rule 42: a5000090c5400000, Class:  7, CF:0.608948, Len:  6, Fitness_tra: 5
Rule 43: 080006200000000c, Class:  0, CF:0.982138, Len:  4, Fitness_tra: 4
Rule 44: 5530000f00800005, Class:  8, CF:0.95072, Len:  6, Fitness_tra: 3
Rule 45: 00005500005000e0, Class:  1, CF:0.47171, Len:  4, Fitness_tra: 5
Rule 46: 08fe000200330021, Class:  2, CF:0.906762, Len:  8, Fitness_tra: 4
Rule 47: 0801069000000000, Class:  0, CF:0.997772, Len:  4, Fitness_tra: 4
Rule 48: 0500025000215009, Class:  8, CF:0.978886, Len:  7, Fitness_tra: 3
Rule 49: 0800060050002000, Class:  0, CF:0.985829, Len:  4, Fitness_tra: 3
Rule 50: a000046071e00001, Class:  4, CF:0.89785, Len:  7, Fitness_tra: 3
Rule 51: a8400d1020500100, Class:  3, CF:0.710094, Len:  8, Fitness_tra: 3
Rule 52: 4dce001008004600, Class:  3, CF:0.536764, Len:  8, Fitness_tra: 3
Rule 53: 05fe000000000d15, Class:  8, CF:0.977664, Len:  6, Fitness_tra: 3
Rule 54: a5300d028a000100, Class:  7, CF:0.998161, Len:  8, Fitness_tra: 3
Rule 55: 1010000006400801, Class:  7, CF:0.693114, Len:  6, Fitness_tra: 3
Rule 56: b845ed0020900130, Class:  3, CF:0.877921, Len: 10, Fitness_tra: 3
Rule 57: 05b0040066030000, Class:  2, CF:0.263274, Len:  6, Fitness_tra: 4
Rule 58: c800020271204103, Class:  5, CF:0.634702, Len: 10, Fitness_tra: 3
Rule 59: 0840001232100121, Class:  2, CF:0.609217, Len: 10, Fitness_tra: 3
Rule 60: 4000000006804000, Class:  8, CF:0.636448, Len:  4, Fitness_tra: 1
Rule 61: 551871100a000140, Class:  6, CF:0.987084, Len: 10, Fitness_tra: 2
Rule 62: 00000500f9000000, Class:  9, CF:  1, Len:  3, Fitness_tra: 2
Rule 63: 000a000000000000, Class:  0, CF:0.777778, Len:  1, Fitness_tra: 2
Rule 64: 050874105b000140, Class:  4, CF:0.959246, Len:  9, Fitness_tra: 2
Rule 65: 050000000800d00c, Class:  8, CF:0.963246, Len:  4, Fitness_tra: 2
Rule 66: 080002015920000a, Class:  9, CF:0.888027, Len:  7, Fitness_tra: 2
Rule 67: d000040e00500120, Class:  9, CF:  1, Len:  6, Fitness_tra: 2
Rule 68: 080000610100040b, Class:  6, CF:0.943003, Len:  6, Fitness_tra: 2
Rule 69: 35de0003c0504c00, Class:  7, CF:0.969604, Len:  9, Fitness_tra: 2
Rule 70: 0810040171215005, Class:  8, CF:0.936495, Len: 10, Fitness_tra: 1
Rule 71: 1818122010000001, Class:  1, CF:0.462896, Len:  9, Fitness_tra: 3
Rule 72: 1e18110022474411, Class:  4, CF:0.981017, Len: 14, Fitness_tra: 2
Rule 73: 0c08600010300021, Class:  1, CF:  1, Len:  7, Fitness_tra: 2
Rule 74: 08480d0020500000, Class:  9, CF:0.0575532, Len:  6, Fitness_tra: 2
Rule 75: 05000d6001000005, Class:  0, CF:0.873851, Len:  5, Fitness_tra: 2
Rule 76: 050d000001100c0e, Class:  8, CF:0.98506, Len:  6, Fitness_tra: 1
Rule 77: 0dfe000000004005, Class:  8, CF:0.952427, Len:  5, Fitness_tra: 1
Rule 78: 08f0004600007000, Class:  0, CF:0.240364, Len:  5, Fitness_tra: 1
Rule 79: 0500041050205409, Class:  0, CF:0.973973, Len:  8, Fitness_tra: 1
Rule 80: 5030000f00d00000, Class:  8, CF:0.877884, Len:  4, Fitness_tra: 1
Rule 81: 23511a1911241ba1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 82: 5319451535133837, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 83: 2116166a1e511111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 84: 1156112817a41111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 85: 431a335315a412b4, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 86: 0000ea0e50080000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 87: 006036090508b000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 88: 0000000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 89: 291a111511471ba1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 90: 26455531174111a1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 91: c5f000000080000e, Class:  8, CF:0.978328, Len:  5, Fitness_tra: 5
Rule 92: 090006000d000000, Class:  0, CF:0.310406, Len:  3, Fitness_tra: 0
Rule 93: 050000d00000700e, Class:  5, CF:0.271305, Len:  4, Fitness_tra: 1
Rule 94: 4550d00c50600009, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 95: 40fe000000800d05, Class:  8, CF:  1, Len:  6, Fitness_tra: 0
Rule 96: 0808000021010011, Class:  9, CF:0.0208154, Len:  7, Fitness_tra: 0
Rule 97: 050092d00000000c, Class:  7, CF:0.919174, Len:  5, Fitness_tra: 31
Rule 98: 080001001110b62e, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 99: 0070041051070028, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule100: 08c0004673100100, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
------Current------
Miss_rate(tra)	:14.1304
------Result------
Miss_rate(tra)	:14.1304
Miss_rate(tst)	:17.2727
ARL				:6.13953

------Generation 2000------
Rule  1: 090200610100800b, Class:  6, CF:0.973257, Len:  7, Fitness_tra: 59
Rule  2: 050092d00000000c, Class:  7, CF:0.919174, Len:  5, Fitness_tra: 31
Rule  3: 0000000f01a00005, Class:  5, CF:0.977063, Len:  4, Fitness_tra: 27
Rule  4: 05a0060050000000, Class:  0, CF:0.99958, Len:  4, Fitness_tra: 26
Rule  5: 0500060050000000, Class:  0, CF:0.980226, Len:  3, Fitness_tra: 25
Rule  6: 0b00000052000000, Class:  1, CF:0.93054, Len:  3, Fitness_tra: 25
Rule  7: 087000111010d621, Class:  2, CF:0.955959, Len: 10, Fitness_tra: 24
Rule  8: 080500005590003a, Class:  9, CF:0.919953, Len:  7, Fitness_tra: 17
Rule  9: 00000000000a0005, Class:  8, CF:0.785708, Len:  2, Fitness_tra: 22
Rule 10: 405e000050804000, Class:  3, CF:0.680694, Len:  6, Fitness_tra: 22
Rule 11: a940000020500100, Class:  3, CF:0.353323, Len:  6, Fitness_tra: 20
Rule 12: 0e00101050800021, Class:  4, CF:0.849443, Len:  7, Fitness_tra: 11
Rule 13: 1e08141050500021, Class:  4, CF:0.965312, Len: 10, Fitness_tra: 19
Rule 14: 0e08041000540041, Class:  4, CF:0.694508, Len:  8, Fitness_tra: 17
Rule 15: 0900000e0d000060, Class:  9, CF:0.688603, Len:  4, Fitness_tra: 15
Rule 16: 05000000600d0050, Class:  5, CF:0.999435, Len:  4, Fitness_tra: 17
Rule 17: b500ed0050200000, Class:  3, CF:0.966954, Len:  6, Fitness_tra: 14
Rule 18: 020000d01000000c, Class:  7, CF:0.848912, Len:  4, Fitness_tra: 14
Rule 19: 05050d005590000a, Class:  9, CF:0.884028, Len:  7, Fitness_tra: 15
Rule 20: 000004600100800c, Class:  6, CF:0.960704, Len:  5, Fitness_tra: 13
Rule 21: d000000e00000160, Class:  9, CF:0.917406, Len:  4, Fitness_tra: 13
Rule 22: 0000e09005000000, Class:  1, CF:0.400884, Len:  3, Fitness_tra: 11
Rule 23: 0500560000000000, Class:  8, CF:0.72648, Len:  3, Fitness_tra: 10
Rule 24: 0800000001000c0b, Class:  7, CF:0.774426, Len:  4, Fitness_tra: 10
Rule 25: a000009005e00000, Class:  1, CF:0.876087, Len:  4, Fitness_tra: 10
Rule 26: 40c00010a0b00620, Class:  2, CF:0.994843, Len:  7, Fitness_tra: 10
Rule 27: 40000500f6004000, Class:  2, CF:0.767578, Len:  5, Fitness_tra: 10
Rule 28: 0000046171e00401, Class:  6, CF:0.870628, Len:  8, Fitness_tra: 9
Rule 29: 0000000f01210085, Class:  0, CF:0.788078, Len:  6, Fitness_tra: 9
Rule 30: 55400d0082800100, Class:  5, CF:0.0428317, Len:  8, Fitness_tra: 9
Rule 31: 020e00d010000005, Class:  8, CF:0.967626, Len:  5, Fitness_tra: 9
Rule 32: c5300d6001000000, Class:  4, CF:0.589736, Len:  6, Fitness_tra: 9
Rule 33: 2e051000c500003a, Class:  5, CF:0.720126, Len:  8, Fitness_tra: 8
Rule 34: 1818122010000001, Class:  1, CF:0.462896, Len:  9, Fitness_tra: 8
Rule 35: 020000d00000000c, Class:  7, CF:0.409843, Len:  3, Fitness_tra: 7
Rule 36: 0500600000300000, Class:  8, CF:0.607856, Len:  3, Fitness_tra: 8
Rule 37: 0e0810002d090001, Class:  4, CF:0.840014, Len:  7, Fitness_tra: 6
Rule 38: c81004d271100103, Class:  2, CF:0.906806, Len: 11, Fitness_tra: 7
Rule 39: 0870900016000600, Class:  2, CF:0.553067, Len:  6, Fitness_tra: 6
Rule 40: 0500021050000009, Class:  0, CF:0.731141, Len:  5, Fitness_tra: 6
Rule 41: b8050d00d2900030, Class:  3, CF:0.925353, Len:  8, Fitness_tra: 6
Rule 42: 08c0001210300621, Class:  2, CF:0.438465, Len:  9, Fitness_tra: 5
Rule 43: 000004105b500120, Class:  4, CF:0.931247, Len:  7, Fitness_tra: 6
Rule 44: 0500021050000005, Class:  0, CF:0.670901, Len:  5, Fitness_tra: 6
Rule 45: 00c8011000000249, Class:  8, CF:0.85622, Len:  7, Fitness_tra: 5
Rule 46: 050000100010024e, Class:  8, CF:0.941337, Len:  6, Fitness_tra: 5
Rule 47: 05fe000000007005, Class:  8, CF:0.983273, Len:  5, Fitness_tra: 5
Rule 48: 00005500005000e0, Class:  1, CF:0.47171, Len:  4, Fitness_tra: 5
Rule 49: 05f000d00000700e, Class:  5, CF:0.417668, Len:  5, Fitness_tra: 5
Rule 50: a5000090c5400000, Class:  7, CF:0.608948, Len:  6, Fitness_tra: 5
Rule 51: 0500500000000005, Class:  8, CF:0.134211, Len:  3, Fitness_tra: 4
Rule 52: 4dce001008004600, Class:  3, CF:0.536764, Len:  8, Fitness_tra: 4
Rule 53: 08fe000200330021, Class:  2, CF:0.906762, Len:  8, Fitness_tra: 4
Rule 54: 08000046f3000100, Class:  2, CF:0.792118, Len:  6, Fitness_tra: 4
Rule 55: 0801069000000000, Class:  0, CF:0.997772, Len:  4, Fitness_tra: 4
Rule 56: c5f000000080000e, Class:  8, CF:0.978328, Len:  5, Fitness_tra: 4
Rule 57: 080006200000000c, Class:  0, CF:0.982138, Len:  4, Fitness_tra: 4
Rule 58: 0e001000c5000000, Class:  5, CF:0.240945, Len:  4, Fitness_tra: 3
Rule 59: 9000000030030c00, Class:  6, CF:0.639465, Len:  4, Fitness_tra: 3
Rule 60: a000046071e00001, Class:  4, CF:0.89785, Len:  7, Fitness_tra: 3
Rule 61: 5530000f00800005, Class:  8, CF:0.95072, Len:  6, Fitness_tra: 3
Rule 62: 05b0040066030000, Class:  2, CF:0.263274, Len:  6, Fitness_tra: 3
Rule 63: a8400d1020500100, Class:  3, CF:0.710094, Len:  8, Fitness_tra: 3
Rule 64: 05fe000000000d15, Class:  8, CF:0.977664, Len:  6, Fitness_tra: 3
Rule 65: c800020271204103, Class:  5, CF:0.634702, Len: 10, Fitness_tra: 3
Rule 66: 1010000006400801, Class:  7, CF:0.693114, Len:  6, Fitness_tra: 3
Rule 67: 0800060050002000, Class:  0, CF:0.985829, Len:  4, Fitness_tra: 3
Rule 68: a5300d028a000100, Class:  7, CF:0.998161, Len:  8, Fitness_tra: 3
Rule 69: 55107d120a000100, Class:  6, CF:0.859119, Len:  9, Fitness_tra: 3
Rule 70: b845ed0020900130, Class:  3, CF:0.877921, Len: 10, Fitness_tra: 3
Rule 71: 006039002020b000, Class:  7, CF:0.255871, Len:  6, Fitness_tra: 3
Rule 72: 0c08600010300021, Class:  1, CF:  1, Len:  7, Fitness_tra: 2
Rule 73: 05000d6001000005, Class:  0, CF:0.873851, Len:  5, Fitness_tra: 2
Rule 74: 000a000000000000, Class:  0, CF:0.777778, Len:  1, Fitness_tra: 2
Rule 75: 050000000800d00c, Class:  8, CF:0.963246, Len:  4, Fitness_tra: 2
Rule 76: 000000125b300621, Class:  1, CF:0.834525, Len:  8, Fitness_tra: 2
Rule 77: 0840001232100121, Class:  2, CF:0.609217, Len: 10, Fitness_tra: 2
Rule 78: 00000500f9000000, Class:  9, CF:  1, Len:  3, Fitness_tra: 2
Rule 79: 080000610100040b, Class:  6, CF:0.943003, Len:  6, Fitness_tra: 2
Rule 80: 35de0003c0504c00, Class:  7, CF:0.969604, Len:  9, Fitness_tra: 2
Rule 81: 1f23311121113111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 82: 36811144dba23122, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 83: 0500060050000000, Class:  0, CF:0.980226, Len:  0, Fitness_tra: 0
Rule 84: 5030000f00d00000, Class:  8, CF:0.877884, Len:  4, Fitness_tra: 1
Rule 85: f13f16195d1c11bb, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 86: 1681714c51a41172, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 87: a313235355155421, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 88: 215f1955656452b1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 89: 2a33164311a15272, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 90: 000e0000000d0000, Class:  4, CF:  0, Len:  0, Fitness_tra: 0
Rule 91: 0805000f0521008a, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 92: be03101050200001, Class:  0, CF:  1, Len:  8, Fitness_tra: 0
Rule 93: 08c03e121010d621, Class:  1, CF:0.191009, Len: 12, Fitness_tra: 0
Rule 94: 0500e50000000005, Class:  8, CF:0.885078, Len:  4, Fitness_tra: 0
Rule 95: 1508140050800021, Class:  4, CF:0.972522, Len:  9, Fitness_tra: 13
Rule 96: 0800001000140641, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 97: 05e0060056030000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 98: 080800100090003a, Class:  9, CF:0.953073, Len:  6, Fitness_tra: 9
Rule 99: 4000000e30030c00, Class:  9, CF:  1, Len:  5, Fitness_tra: 1
Rule100: 08000026f3000100, Class:  2, CF:0.702054, Len:  6, Fitness_tra: 0
------Current------
Miss_rate(tra)	:12.8261
------Result------
Miss_rate(tra)	:12.8261
Miss_rate(tst)	:18.1818
ARL				:6

------Generation 3000------
Rule  1: 090200610100800b, Class:  6, CF:0.973257, Len:  7, Fitness_tra: 60
Rule  2: 090e001008004060, Class:  5, CF:0.284849, Len:  6, Fitness_tra: 27
Rule  3: 0000000f01a00005, Class:  5, CF:0.977063, Len:  4, Fitness_tra: 27
Rule  4: 05a0060050000000, Class:  0, CF:0.99958, Len:  4, Fitness_tra: 25
Rule  5: 050092000000000c, Class:  7, CF:0.834627, Len:  4, Fitness_tra: 25
Rule  6: 0b00000052000000, Class:  1, CF:0.93054, Len:  3, Fitness_tra: 25
Rule  7: 0500060050000000, Class:  0, CF:0.980226, Len:  3, Fitness_tra: 24
Rule  8: 087000111010d621, Class:  2, CF:0.955959, Len: 10, Fitness_tra: 25
Rule  9: 05000280c000000c, Class:  7, CF:0.930715, Len:  5, Fitness_tra: 26
Rule 10: 405e000050804000, Class:  3, CF:0.680694, Len:  6, Fitness_tra: 22
Rule 11: a940000020500100, Class:  3, CF:0.353323, Len:  6, Fitness_tra: 21
Rule 12: 00000000000a0005, Class:  8, CF:0.785708, Len:  2, Fitness_tra: 21
Rule 13: 1e08141050500021, Class:  4, CF:0.965312, Len: 10, Fitness_tra: 19
Rule 14: 080500005590003a, Class:  9, CF:0.919953, Len:  7, Fitness_tra: 18
Rule 15: 0e08041000540041, Class:  4, CF:0.694508, Len:  8, Fitness_tra: 17
Rule 16: 0900000e0d000060, Class:  9, CF:0.688603, Len:  4, Fitness_tra: 17
Rule 17: 05000000600d0050, Class:  5, CF:0.999435, Len:  4, Fitness_tra: 17
Rule 18: 05050d005590000a, Class:  9, CF:0.884028, Len:  7, Fitness_tra: 17
Rule 19: b500ed0050200000, Class:  3, CF:0.966954, Len:  6, Fitness_tra: 14
Rule 20: 1508140050800021, Class:  4, CF:0.972522, Len:  9, Fitness_tra: 13
Rule 21: d000000e00000160, Class:  9, CF:0.917406, Len:  4, Fitness_tra: 13
Rule 22: 000004600100800c, Class:  6, CF:0.960704, Len:  5, Fitness_tra: 13
Rule 23: 0000e09005000000, Class:  1, CF:0.400884, Len:  3, Fitness_tra: 11
Rule 24: 0e00101050800021, Class:  4, CF:0.849443, Len:  7, Fitness_tra: 11
Rule 25: a000009005e00000, Class:  1, CF:0.876087, Len:  4, Fitness_tra: 11
Rule 26: 080800100090003a, Class:  9, CF:0.953073, Len:  6, Fitness_tra: 10
Rule 27: 40000500f6004000, Class:  2, CF:0.767578, Len:  5, Fitness_tra: 10
Rule 28: 0500560000000000, Class:  8, CF:0.72648, Len:  3, Fitness_tra: 10
Rule 29: 1818122010000001, Class:  1, CF:0.462896, Len:  9, Fitness_tra: 9
Rule 30: 020e00d010000005, Class:  8, CF:0.967626, Len:  5, Fitness_tra: 9
Rule 31: c5300d6001000000, Class:  4, CF:0.589736, Len:  6, Fitness_tra: 9
Rule 32: 0000046171e00401, Class:  6, CF:0.870628, Len:  8, Fitness_tra: 9
Rule 33: 0000000f01210085, Class:  0, CF:0.788078, Len:  6, Fitness_tra: 9
Rule 34: 0500600000300000, Class:  8, CF:0.607856, Len:  3, Fitness_tra: 8
Rule 35: 40ce000000b04600, Class:  2, CF:0.960572, Len:  6, Fitness_tra: 8
Rule 36: 08050200d2900030, Class:  3, CF:0.217402, Len:  7, Fitness_tra: 7
Rule 37: 08c0001210300621, Class:  2, CF:0.438465, Len:  9, Fitness_tra: 7
Rule 38: 0e0810002d090001, Class:  4, CF:0.840014, Len:  7, Fitness_tra: 7
Rule 39: 0500021050000009, Class:  0, CF:0.731141, Len:  5, Fitness_tra: 6
Rule 40: c81004d271100103, Class:  2, CF:0.906806, Len: 11, Fitness_tra: 6
Rule 41: 000004105b500120, Class:  4, CF:0.931247, Len:  7, Fitness_tra: 6
Rule 42: 0500021050000005, Class:  0, CF:0.670901, Len:  5, Fitness_tra: 6
Rule 43: 0870900016000600, Class:  2, CF:0.553067, Len:  6, Fitness_tra: 6
Rule 44: 050092d00000000c, Class:  7, CF:0.919174, Len:  5, Fitness_tra: 6
Rule 45: 05fe000000007005, Class:  8, CF:0.983273, Len:  5, Fitness_tra: 6
Rule 46: 05f000d00000700e, Class:  5, CF:0.417668, Len:  5, Fitness_tra: 5
Rule 47: a5000090c5400000, Class:  7, CF:0.608948, Len:  6, Fitness_tra: 5
Rule 48: 050000100010024e, Class:  8, CF:0.941337, Len:  6, Fitness_tra: 5
Rule 49: 00c8011000000249, Class:  8, CF:0.85622, Len:  7, Fitness_tra: 5
Rule 50: b8050d00d2900030, Class:  3, CF:0.925353, Len:  8, Fitness_tra: 5
Rule 51: 00005500005000e0, Class:  1, CF:0.47171, Len:  4, Fitness_tra: 5
Rule 52: 0500500000000005, Class:  8, CF:0.134211, Len:  3, Fitness_tra: 5
Rule 53: 020000d00000000c, Class:  7, CF:0.409843, Len:  3, Fitness_tra: 2
Rule 54: 0000d02006e00001, Class:  7, CF:0.916381, Len:  5, Fitness_tra: 4
Rule 55: 40c00010a0b00620, Class:  2, CF:0.994843, Len:  7, Fitness_tra: 4
Rule 56: c5f000000080000e, Class:  8, CF:0.978328, Len:  5, Fitness_tra: 4
Rule 57: 08fe000200330021, Class:  2, CF:0.906762, Len:  8, Fitness_tra: 4
Rule 58: 0801069000000000, Class:  0, CF:0.997772, Len:  4, Fitness_tra: 4
Rule 59: 080006200000000c, Class:  0, CF:0.982138, Len:  4, Fitness_tra: 4
Rule 60: 0800000001000c0b, Class:  7, CF:0.774426, Len:  4, Fitness_tra: 3
Rule 61: a8400d1020500100, Class:  3, CF:0.710094, Len:  8, Fitness_tra: 3
Rule 62: 1010001016300801, Class:  7, CF:0.90611, Len:  8, Fitness_tra: 3
Rule 63: 08000046f3000100, Class:  2, CF:0.792118, Len:  6, Fitness_tra: 3
Rule 64: 0800060050002000, Class:  0, CF:0.985829, Len:  4, Fitness_tra: 3
Rule 65: 5530000f00800005, Class:  8, CF:0.95072, Len:  6, Fitness_tra: 3
Rule 66: b845ed0020900130, Class:  3, CF:0.877921, Len: 10, Fitness_tra: 3
Rule 67: 9000000030030c00, Class:  6, CF:0.639465, Len:  4, Fitness_tra: 3
Rule 68: a000046071e00001, Class:  4, CF:0.89785, Len:  7, Fitness_tra: 3
Rule 69: 05b0040066030000, Class:  2, CF:0.263274, Len:  6, Fitness_tra: 3
Rule 70: 08c0b00201300601, Class:  1, CF:0.79874, Len:  8, Fitness_tra: 3
Rule 71: 006039002020b000, Class:  7, CF:0.255871, Len:  6, Fitness_tra: 3
Rule 72: 05fe000000000d15, Class:  8, CF:0.977664, Len:  6, Fitness_tra: 3
Rule 73: 4dce001008004600, Class:  3, CF:0.536764, Len:  8, Fitness_tra: 2
Rule 74: 55107d120a000100, Class:  6, CF:0.859119, Len:  9, Fitness_tra: 2
Rule 75: 000000125b300621, Class:  1, CF:0.834525, Len:  8, Fitness_tra: 2
Rule 76: 080000610100040b, Class:  6, CF:0.943003, Len:  6, Fitness_tra: 2
Rule 77: 00000500f9000000, Class:  9, CF:  1, Len:  3, Fitness_tra: 2
Rule 78: 0e00040001a40b41, Class:  2, CF:0.841635, Len:  8, Fitness_tra: 2
Rule 79: 000f000000000000, Class:  0, CF:0.771429, Len:  1, Fitness_tra: 2
Rule 80: 000000d040e00001, Class:  3, CF:0.09387, Len:  4, Fitness_tra: 2
Rule 81: 0000005f2905d000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 82: 0000000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 83: 3111131113153111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 84: 6316131163151811, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 85: 361645bcd4a21122, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 86: 00d0b0006e0d0000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 87: a65323b5171b9248, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 88: 0900000000005d09, Class:  0, CF:0.093306, Len:  4, Fitness_tra: 0
Rule 89: 1331191811111241, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 90: 0000000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 91: 05600000000ab005, Class:  8, CF:  1, Len:  5, Fitness_tra: 0
Rule 92: 000000005086304e, Class:  8, CF:  1, Len:  6, Fitness_tra: 0
Rule 93: 0907506300008005, Class:  8, CF:0.519163, Len:  7, Fitness_tra: 0
Rule 94: 0500021050000009, Class:  0, CF:0.731141, Len:  0, Fitness_tra: 0
Rule 95: 050e0020000c7005, Class:  8, CF:0.748462, Len:  6, Fitness_tra: 0
Rule 96: 0870900016000000, Class:  8, CF:  0, Len:  0, Fitness_tra: 0
Rule 97: a8400d10d0c00100, Class:  7, CF:0.927407, Len:  8, Fitness_tra: 2
Rule 98: b900000050000065, Class:  0, CF:0.99725, Len:  5, Fitness_tra: 3
Rule 99: 6500630e00300160, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule100: 05000b020aad0000, Class:  5, CF:  1, Len:  6, Fitness_tra: 0
------Current------
Miss_rate(tra)	:11.5217
------Result------
Miss_rate(tra)	:11.5217
Miss_rate(tst)	:17.7273
ARL				:5.84091

------Generation 4000------
Rule  1: 090200610100800b, Class:  6, CF:0.973257, Len:  7, Fitness_tra: 61
Rule  2: 090e001008004060, Class:  5, CF:0.284849, Len:  6, Fitness_tra: 20
Rule  3: 0000000f01a00005, Class:  5, CF:0.977063, Len:  4, Fitness_tra: 27
Rule  4: 05000280c000000c, Class:  7, CF:0.930715, Len:  5, Fitness_tra: 26
Rule  5: 05a0060050000000, Class:  0, CF:0.99958, Len:  4, Fitness_tra: 16
